cell_id,combined_p_no_response,combined_p_response,repetition
35,0.016825422537256423,0.9831745774627436,6
36,0.036838694415687746,0.9631613055843122,6
37,0.029824958589909543,0.9701750414100905,6
38,0.027597882344031703,0.9724021176559683,6
39,0.03880950526118003,0.96119049473882,6
40,0.050880059363154116,0.9491199406368459,6
41,0.020266221066949603,0.9797337789330504,6
42,0.043806157804263134,0.9561938421957369,6
43,0.01985262482499785,0.9801473751750022,6
44,0.028404722862217655,0.9715952771377824,6
45,0.009160510479115517,0.9908394895208845,6
46,0.020167749815487968,0.979832250184512,6
47,0.009771213327389804,0.9902287866726102,6
48,0.011593768176688276,0.9884062318233118,6
49,0.032304808121813855,0.9676951918781862,6
50,0.011567648343131991,0.988432351656868,6
51,0.007428386376487892,0.9925716136235121,6
52,0.010221442300415468,0.9897785576995846,6
53,0.06549101884365872,0.9345089811563413,6
54,0.038160039275359346,0.9618399607246406,6
55,0.021617306416571055,0.978382693583429,6
56,0.027226455648492645,0.9727735443515073,6
57,2.1326368620345457e-09,0.9999999978673632,6
58,0.0018451008962790593,0.9981548991037209,6
59,0.010339909771160711,0.9896600902288393,6
60,0.025524793045346404,0.9744752069546536,6
61,0.011417369039791337,0.9885826309602087,6
62,0.019477525542241733,0.9805224744577583,6
63,0.039705238234738496,0.9602947617652615,6
64,0.0534018012584963,0.9465981987415037,6
65,0.025125967615599463,0.9748740323844005,6
66,0.04457028761684643,0.9554297123831536,6
67,0.02316139513284861,0.9768386048671513,6
68,0.05843255544492148,0.9415674445550786,6
69,0.01578040600863381,0.9842195939913662,6
70,1.5717841095574457e-08,0.9999999842821589,6
71,0.023670603095299354,0.9763293969047007,6
72,0.007988829802903928,0.9920111701970961,6
73,0.0030285773514223346,0.9969714226485776,6
74,0.026920674242464967,0.9730793257575351,6
75,0.017954601834363045,0.982045398165637,6
76,0.02191221020916191,0.9780877897908381,6
77,0.04039783392839538,0.9596021660716046,6
78,0.03039932400059266,0.9696006759994074,6
79,0.02153654117073603,0.978463458829264,6
80,0.018501571467455683,0.9814984285325443,6
81,0.05749556866823781,0.9425044313317622,6
82,0.00968677417016492,0.990313225829835,6
83,0.050085048597469324,0.9499149514025307,6
84,0.049841682349435854,0.9501583176505641,6
85,0.028855597147141438,0.9711444028528585,6
86,0.09823650370635964,0.9017634962936404,6
87,0.02051954103285927,0.9794804589671408,6
88,0.09055549675228929,0.9094445032477108,6
89,0.02512596761559946,0.9748740323844005,6
90,0.009209679820450165,0.9907903201795498,6
91,0.014186355613245537,0.9858136443867545,6
92,0.010095254355212161,0.9899047456447878,6
93,0.074846864377368,0.925153135622632,6
94,0.025649425136850177,0.9743505748631498,6
95,0.026569428861077594,0.9734305711389224,6
96,0.023135290034867393,0.9768647099651326,6
97,0.019008737610222474,0.9809912623897775,6
98,0.023084478756514454,0.9769155212434856,6
99,0.03565623169800722,0.9643437683019928,6
0,0.0503086233932394,0.9496913766067606,7
1,0.020100775750793016,0.979899224249207,7
2,0.010992612657383107,0.9890073873426168,7
3,0.030779309240841067,0.969220690759159,7
4,0.011221625360962752,0.9887783746390373,7
5,0.07008984775575683,0.9299101522442432,7
6,0.0077324001786526295,0.9922675998213474,7
7,0.034199232233329165,0.9658007677666708,7
8,0.07001084982265916,0.9299891501773409,7
9,0.014373900432049488,0.9856260995679506,7
10,0.0029812561390784886,0.9970187438609215,7
11,0.038160040706360275,0.9618399592936397,7
12,0.02608596535456305,0.9739140346454369,7
13,0.007537792037215915,0.9924622079627841,7
14,0.04020154547135512,0.9597984545286449,7
15,0.016327999875574754,0.9836720001244252,7
16,0.03457327619901746,0.9654267238009825,7
17,0.02004827479067937,0.9799517252093206,7
18,0.014906267354282908,0.9850937326457171,7
19,0.02086877322274501,0.979131226777255,7
20,0.06899468033204521,0.9310053196679547,7
21,0.028855597147141435,0.9711444028528585,7
22,0.02868302611884384,0.9713169738811561,7
23,0.04402004617654941,0.9559799538234506,7
24,0.00665306098162346,0.9933469390183766,7
25,0.06678006229237371,0.9332199377076262,7
26,0.057240044603026445,0.9427599553969735,7
27,0.030881859019061896,0.9691181409809381,7
28,0.015633939682260314,0.9843660603177397,7
29,0.05936006798501186,0.9406399320149882,7
30,0.03029837658248549,0.9697016234175145,7
31,0.08149994768830997,0.9185000523116901,7
32,0.03191928975603226,0.9680807102439677,7
33,0.01577021842598056,0.9842297815740194,7
34,0.01752246960501718,0.9824775303949829,7
35,0.05025192078377017,0.9497480792162298,7
36,0.07104602217959144,0.9289539778204086,7
37,0.012393906477994012,0.987606093522006,7
38,0.03286830915093667,0.9671316908490634,7
39,0.007599834325074609,0.9924001656749254,7
40,0.019542423723416497,0.9804575762765835,7
41,0.023285706824205256,0.9767142931757947,7
42,0.010332561000534828,0.9896674389994652,7
43,0.06308085241413697,0.936919147585863,7
44,0.03470292637656864,0.9652970736234313,7
45,0.013510815057943971,0.9864891849420561,7
46,0.0060841927211748225,0.9939158072788252,7
47,0.03286831490289155,0.9671316850971085,7
48,0.06527353301737154,0.9347264669826285,7
49,0.0226133710236398,0.9773866289763602,7
50,0.006100125332662728,0.9938998746673373,7
51,0.03816003927535934,0.9618399607246406,7
52,0.01445955724781206,0.9855404427521879,7
53,0.015575528537793136,0.9844244714622069,7
54,0.024148146533567755,0.9758518534664322,7
55,0.007703514328993781,0.9922964856710063,7
56,0.029107123852137956,0.970892876147862,7
57,0.021878394507691013,0.978121605492309,7
58,0.007380399802661014,0.992619600197339,7
59,0.007444735705261716,0.9925552642947383,7
60,0.012562983022612923,0.9874370169773871,7
61,0.017741495063922214,0.9822585049360778,7
62,0.05653339886839299,0.943466601131607,7
63,0.026283692251315643,0.9737163077486843,7
64,0.026027195758446153,0.9739728042415539,7
65,0.017608024325286523,0.9823919756747135,7
66,0.018014422554241794,0.9819855774457582,7
67,0.05531723818451476,0.9446827618154853,7
68,0.008217080060997443,0.9917829199390026,7
69,0.025440032543580075,0.9745599674564199,7
70,0.007265079628675081,0.9927349203713249,7
71,0.013695135557742754,0.9863048644422573,7
72,0.007950011600870483,0.9920499883991295,7
73,0.015314882450893103,0.9846851175491069,7
74,0.017974858069102758,0.9820251419308973,7
75,0.013400520014805652,0.9865994799851944,7
76,0.023876941918081096,0.9761230580819189,7
77,0.011580700895875203,0.9884192991041248,7
78,0.03577503029170564,0.9642249697082944,7
79,0.021985222016983396,0.9780147779830166,7
80,0.023084478756514454,0.9769155212434856,7
81,0.007711766429661445,0.9922882335703386,7
82,0.04011325915601122,0.9598867408439887,7
83,0.025125963218555317,0.9748740367814447,7
84,0.00735589161607559,0.9926441083839244,7
85,0.04544755351183872,0.9545524464881613,7
86,0.010457356760769816,0.9895426432392301,7
87,0.009571174370478894,0.9904288256295211,7
88,0.03876576858320373,0.9612342314167963,7
89,0.03710004499488502,0.9628999550051149,7
90,0.02512596321855531,0.9748740367814447,7
91,0.015651580503992946,0.984348419496007,7
92,0.0572400546200356,0.9427599453799644,7
93,0.03322779778594703,0.966772202214053,7
94,0.019122022193067398,0.9808779778069326,7
95,0.0019469430141653874,0.9980530569858346,7
96,0.05743076568702872,0.9425692343129712,7
97,0.07383953900571207,0.926160460994288,7
98,5.894191294968892e-09,0.9999999941058088,7
99,0.012810261579008839,0.9871897384209911,7
0,0.09423768623265635,0.9057623137673436,8
1,0.04700485505523459,0.9529951449447654,8
2,0.12535255546676582,0.8746474445332342,8
3,0.028105674030457335,0.9718943259695426,8
4,0.08204896588587562,0.9179510341141244,8
5,0.028785339917347965,0.971214660082652,8
6,0.05982737414449544,0.9401726258555045,8
7,0.11422751721617583,0.8857724827838241,8
8,0.14422668771033545,0.8557733122896646,8
9,0.03705164948832645,0.9629483505116736,8
10,0.07628522642936975,0.9237147735706303,8
11,0.12565024255123977,0.8743497574487602,8
12,0.028665431257426224,0.9713345687425737,8
13,0.02960476842298178,0.9703952315770182,8
14,0.13710435646452665,0.8628956435354733,8
15,0.06701346863213135,0.9329865313678687,8
16,0.06935022040842627,0.9306497795915737,8
17,0.030325295910528578,0.9696747040894714,8
18,0.027798183014693348,0.9722018169853066,8
19,0.13788778205700528,0.8621122179429948,8
20,0.03058345045749556,0.9694165495425044,8
21,0.08935128741424173,0.9106487125857583,8
22,6.068145008553461e-09,0.999999993931855,8
23,0.06463166035092671,0.9353683396490733,8
24,0.03932157778650286,0.9606784222134972,8
25,0.02149305442415774,0.9785069455758423,8
26,0.024114204261700616,0.9758857957382994,8
27,0.04404464272821792,0.955955357271782,8
28,0.12920405966895634,0.8707959403310437,8
29,0.10667845540964034,0.8933215445903596,8
30,0.13111519817994813,0.8688848018200519,8
31,0.08795517393232542,0.9120448260676746,8
32,0.02723573172268906,0.972764268277311,8
33,0.16025187327507232,0.8397481267249277,8
34,0.051397163945978756,0.9486028360540213,8
35,0.049259909732639266,0.9507400902673607,8
36,0.0548417501265496,0.9451582498734504,8
37,0.9999820001611086,1.7999838891391562e-05,8
38,0.06865670462557014,0.9313432953744298,8
39,0.8264317521930865,0.1735682478069135,8
40,0.08863314173508831,0.9113668582649117,8
41,0.06270877254341167,0.9372912274565883,8
42,0.03317924854099331,0.9668207514590067,8
43,0.09994907952743899,0.900050920472561,8
44,0.03100397582522241,0.9689960241747776,8
45,0.035389420440389875,0.9646105795596102,8
46,0.07036414108087392,0.929635858919126,8
47,0.008527614591243708,0.9914723854087563,8
48,0.06757188809503374,0.9324281119049662,8
49,0.03962467267565171,0.9603753273243483,8
50,0.10280476675106075,0.8971952332489392,8
51,0.059208965196625184,0.9407910348033748,8
52,0.08108626298864151,0.9189137370113585,8
53,0.20610814225304144,0.7938918577469586,8
54,0.08041615965568155,0.9195838403443184,8
55,0.04153729456418144,0.9584627054358186,8
56,0.13821523778116096,0.861784762218839,8
57,0.06230593613489578,0.9376940638651042,8
58,0.051370536147319255,0.9486294638526808,8
59,0.059473859787527686,0.9405261402124723,8
60,0.08496265283394354,0.9150373471660564,8
61,0.05505580189623801,0.944944198103762,8
62,0.11800367980422032,0.8819963201957797,8
63,0.06068144404932968,0.9393185559506703,8
64,0.05310166240210084,0.9468983375978992,8
65,0.03058655959970628,0.9694134404002938,8
66,0.0235038353811038,0.9764961646188962,8
67,0.08741013746169501,0.912589862538305,8
68,0.005253858892300265,0.9947461411076998,8
69,0.053414617765479025,0.9465853822345209,8
70,0.019389501660019095,0.9806104983399809,8
71,0.05674110203420826,0.9432588979657918,8
72,0.0923050852113936,0.9076949147886064,8
73,0.07432906152254913,0.9256709384774509,8
74,0.09323747824978795,0.906762521750212,8
75,0.14278439259364936,0.8572156074063506,8
76,0.053962883915511496,0.9460371160844885,8
77,0.10811501236291798,0.891884987637082,8
78,0.032363439694069,0.967636560305931,8
79,0.13465732612978754,0.8653426738702125,8
80,0.040621480599406214,0.9593785194005938,8
81,0.050977595438722406,0.9490224045612776,8
82,0.028775559899169606,0.9712244401008304,8
83,0.03640886909958105,0.9635911309004189,8
84,0.05139716394597876,0.9486028360540213,8
85,0.07371480001523498,0.926285199984765,8
86,0.041352682398584695,0.9586473176014153,8
87,0.02264923032755699,0.977350769672443,8
88,0.0220200852040834,0.9779799147959166,8
89,0.12311527057171145,0.8768847294282885,8
90,0.0659255058180816,0.9340744941819183,8
91,0.019619892276257902,0.9803801077237421,8
92,0.15357248454651537,0.8464275154534846,8
93,0.03495251412199921,0.9650474858780008,8
94,0.22711649517559615,0.7728835048244038,8
95,0.021317600993096816,0.9786823990069032,8
96,0.09950390965571572,0.9004960903442842,8
97,0.05277310822942248,0.9472268917705775,8
98,0.036118096816371056,0.963881903183629,8
99,0.08795517393232541,0.9120448260676746,8
0,0.011738685084526745,0.9882613149154733,9
1,0.0037281212217836223,0.9962718787782163,9
2,0.0575195354676133,0.9424804645323867,9
3,0.01786735934971497,0.982132640650285,9
4,0.011412611309956733,0.9885873886900433,9
5,0.010149440965050495,0.9898505590349495,9
6,0.012380640772797836,0.9876193592272021,9
7,0.03728119003552427,0.9627188099644757,9
8,0.08177148729613702,0.918228512703863,9
9,0.036976839937224455,0.9630231600627756,9
10,0.015423530545793651,0.9845764694542063,9
11,1.2845369098170346e-08,0.9999999871546309,9
12,0.05194006032163622,0.9480599396783638,9
13,0.026027195758446163,0.9739728042415539,9
14,0.10696865631787943,0.8930313436821206,9
15,0.07632006996471183,0.9236799300352881,9
16,0.047646284452297884,0.9523537155477021,9
17,0.001402119999469544,0.9985978800005304,9
18,0.036301933150495125,0.9636980668495049,9
19,0.023850026156976074,0.9761499738430239,9
20,0.06678006229237368,0.9332199377076263,9
21,0.034033062073341364,0.9659669379266587,9
22,0.01588210057469263,0.9841178994253074,9
23,0.024148147439122917,0.975851852560877,9
24,0.013191131990009982,0.98680886800999,9
25,0.019607534710900078,0.9803924652891,9
26,0.017588178405054562,0.9824118215949454,9
27,0.04522672904459363,0.9547732709554064,9
28,0.07019818446922477,0.9298018155307752,9
29,0.0024072114058703515,0.9975927885941297,9
30,0.025620515792118624,0.9743794842078813,9
31,0.030664317701952527,0.9693356822980475,9
32,0.00794105147850368,0.9920589485214963,9
33,0.01163724290222054,0.9883627570977794,9
34,0.0242012990525467,0.9757987009474534,9
35,0.03904078387747229,0.9609592161225277,9
36,0.018710502839593607,0.9812894971604064,9
37,0.06360006021192795,0.936399939788072,9
38,0.014411539232345023,0.9855884607676549,9
39,6.446771542376385e-09,0.9999999935532284,9
40,0.06573661090650548,0.9342633890934945,9
41,0.06985708729049711,0.9301429127095029,9
42,0.030151154957731855,0.9698488450422681,9
43,0.05849848881264165,0.9415015111873584,9
44,0.008375324108905997,0.991624675891094,9
45,0.48555462129551874,0.5144453787044813,9
46,0.05014156291386907,0.9498584370861309,9
47,0.020374997109565602,0.9796250028904344,9
48,0.012023169295331057,0.9879768307046689,9
49,0.02377082796611636,0.9762291720338836,9
50,0.024705492650457257,0.9752945073495427,9
51,0.018611832376775696,0.9813881676232243,9
52,0.034928553687205925,0.9650714463127941,9
53,0.045447553511838726,0.9545524464881613,9
54,0.02862003553827651,0.9713799644617235,9
55,0.008695324936908848,0.9913046750630912,9
56,0.020587911159684946,0.979412088840315,9
57,0.029569152673887145,0.9704308473261128,9
58,0.010564817711792452,0.9894351822882076,9
59,0.01048533666349134,0.9895146633365086,9
60,0.011911575877703506,0.9880884241222965,9
61,0.00209383280698285,0.9979061671930172,9
62,0.02735939180572883,0.9726406081942711,9
63,0.007988829303601562,0.9920111706963984,9
64,0.037747197172792166,0.9622528028272078,9
65,0.009618535869098855,0.9903814641309011,9
66,0.010861428865508425,0.9891385711344916,9
67,0.06439504776359103,0.9356049522364089,9
68,0.01148615623866696,0.988513843761333,9
69,0.017954601834363062,0.982045398165637,9
70,0.04466838352204837,0.9553316164779516,9
71,0.02396648072086157,0.9760335192791384,9
72,0.027021627075955252,0.9729783729240448,9
73,0.0667800622923737,0.9332199377076263,9
74,0.011184360449846591,0.9888156395501534,9
75,0.0510495803476157,0.9489504196523844,9
76,0.022613367914300988,0.977386632085699,9
77,0.025843846045181865,0.9741561539548181,9
78,0.019143598852024192,0.9808564011479758,9
79,0.03679717369892152,0.9632028263010785,9
80,0.02907432243968282,0.9709256775603172,9
81,0.05025192078377019,0.9497480792162298,9
82,0.023285708279563475,0.9767142917204366,9
83,0.0268010323243137,0.9731989676756863,9
84,0.006514143846795584,0.9934858561532044,9
85,0.02725717231276815,0.9727428276872319,9
86,0.04074997995665015,0.9592500200433498,9
87,0.04906290501137831,0.9509370949886217,9
88,0.01139974821018408,0.9886002517898159,9
89,0.013028283947959149,0.9869717160520408,9
90,0.07791007100493466,0.9220899289950654,9
91,0.013689429173578432,0.9863105708264216,9
92,0.044520052658260624,0.9554799473417394,9
93,0.01657741344025932,0.9834225865597407,9
94,0.008244459493037412,0.9917555405069626,9
95,0.02434690157148326,0.9756530984285168,9
96,0.029745366103030864,0.9702546338969691,9
97,0.023502521477383943,0.976497478522616,9
98,0.022151866021326325,0.9778481339786737,9
99,0.007420011837130198,0.9925799881628699,9
