scenario,time,bus,carrier,curtailment_mw
base,35,Bus1,onshore wind,722.20226
base,35,Bus2,onshore wind,-0.0
base,35,Bus3,onshore wind,-0.0
base,35,Bus4,onshore wind,-0.0
base,35,Bus5,onshore wind,0.0
base,35,Bus6,onshore wind,-0.0
base,35,Bus7,onshore wind,-0.0
base,35,Bus8,onshore wind,-0.0
base,35,Bus9,onshore wind,-0.0
base,35,Bus10,onshore wind,-0.0
base,35,Bus11,onshore wind,-0.0
base,35,Bus12,onshore wind,-0.0
base,35,Bus13,onshore wind,-0.0
base,35,Bus14,onshore wind,-0.0
base,35,Bus15,onshore wind,-0.0
base,35,Bus16,onshore wind,-0.0
base,35,Bus17,onshore wind,-0.0
base,35,Bus18,onshore wind,-0.0
base,35,Bus19,onshore wind,0.0
base,35,Bus20,onshore wind,-0.0
base,36,Bus1,onshore wind,-0.0
base,36,Bus2,onshore wind,119.56575
base,36,Bus3,onshore wind,-0.0
base,36,Bus4,onshore wind,-0.0
base,36,Bus5,onshore wind,0.0
base,36,Bus6,onshore wind,-0.0
base,36,Bus7,onshore wind,-0.0
base,36,Bus8,onshore wind,-0.0
base,36,Bus9,onshore wind,-0.0
base,36,Bus10,onshore wind,-0.0
base,36,Bus11,onshore wind,-0.0
base,36,Bus12,onshore wind,-0.0
base,36,Bus13,onshore wind,-0.0
base,36,Bus14,onshore wind,-0.0
base,36,Bus15,onshore wind,-0.0
base,36,Bus16,onshore wind,-0.0
base,36,Bus17,onshore wind,-0.0
base,36,Bus18,onshore wind,-0.0
base,36,Bus19,onshore wind,-0.0
base,36,Bus20,onshore wind,0.0
base,37,Bus1,onshore wind,-0.0
base,37,Bus2,onshore wind,3883.8981
base,37,Bus3,onshore wind,-0.0
base,37,Bus4,onshore wind,-0.0
base,37,Bus5,onshore wind,0.0
base,37,Bus6,onshore wind,-0.0
base,37,Bus7,onshore wind,0.0
base,37,Bus8,onshore wind,-0.0
base,37,Bus9,onshore wind,-0.0
base,37,Bus10,onshore wind,-0.0
base,37,Bus11,onshore wind,-0.0
base,37,Bus12,onshore wind,-0.0
base,37,Bus13,onshore wind,-0.0
base,37,Bus14,onshore wind,-0.0
base,37,Bus15,onshore wind,-0.0
base,37,Bus16,onshore wind,-0.0
base,37,Bus17,onshore wind,-0.0
base,37,Bus18,onshore wind,-0.0
base,37,Bus19,onshore wind,0.0
base,37,Bus20,onshore wind,0.0
base,38,Bus1,onshore wind,1413.6485
base,38,Bus2,onshore wind,5091.417
base,38,Bus3,onshore wind,-0.0
base,38,Bus4,onshore wind,-0.0
base,38,Bus5,onshore wind,0.0
base,38,Bus6,onshore wind,0.0
base,38,Bus7,onshore wind,-0.0
base,38,Bus8,onshore wind,-0.0
base,38,Bus9,onshore wind,-0.0
base,38,Bus10,onshore wind,-0.0
base,38,Bus11,onshore wind,-0.0
base,38,Bus12,onshore wind,-0.0
base,38,Bus13,onshore wind,-0.0
base,38,Bus14,onshore wind,-0.0
base,38,Bus15,onshore wind,-0.0
base,38,Bus16,onshore wind,-0.0
base,38,Bus17,onshore wind,-0.0
base,38,Bus18,onshore wind,-0.0
base,38,Bus19,onshore wind,0.0
base,38,Bus20,onshore wind,-0.0
base,39,Bus1,onshore wind,2549.9717
base,39,Bus2,onshore wind,4358.5116
base,39,Bus3,onshore wind,-0.0
base,39,Bus4,onshore wind,0.0
base,39,Bus5,onshore wind,-0.0
base,39,Bus6,onshore wind,-0.0
base,39,Bus7,onshore wind,0.0
base,39,Bus8,onshore wind,-0.0
base,39,Bus9,onshore wind,-0.0
base,39,Bus10,onshore wind,-0.0
base,39,Bus11,onshore wind,-0.0
base,39,Bus12,onshore wind,-0.0
base,39,Bus13,onshore wind,-0.0
base,39,Bus14,onshore wind,-0.0
base,39,Bus15,onshore wind,-0.0
base,39,Bus16,onshore wind,-0.0
base,39,Bus17,onshore wind,-0.0
base,39,Bus18,onshore wind,-0.0
base,39,Bus19,onshore wind,0.0
base,39,Bus20,onshore wind,-0.0
base,40,Bus1,onshore wind,2877.6423
base,40,Bus2,onshore wind,7476.0066
base,40,Bus3,onshore wind,-0.0
base,40,Bus4,onshore wind,-0.0
base,40,Bus5,onshore wind,0.0
base,40,Bus6,onshore wind,-0.0
base,40,Bus7,onshore wind,-0.0
base,40,Bus8,onshore wind,-0.0
base,40,Bus9,onshore wind,-0.0
base,40,Bus10,onshore wind,-0.0
base,40,Bus11,onshore wind,-0.0
base,40,Bus12,onshore wind,-0.0
base,40,Bus13,onshore wind,-0.0
base,40,Bus14,onshore wind,-0.0
base,40,Bus15,onshore wind,-0.0
base,40,Bus16,onshore wind,-0.0
base,40,Bus17,onshore wind,-0.0
base,40,Bus18,onshore wind,-0.0
base,40,Bus19,onshore wind,0.0
base,40,Bus20,onshore wind,-0.0
base,41,Bus1,onshore wind,-0.0
base,41,Bus2,onshore wind,4380.7226
base,41,Bus3,onshore wind,-0.0
base,41,Bus4,onshore wind,-0.0
base,41,Bus5,onshore wind,0.0
base,41,Bus6,onshore wind,-0.0
base,41,Bus7,onshore wind,-0.0
base,41,Bus8,onshore wind,-0.0
base,41,Bus9,onshore wind,-0.0
base,41,Bus10,onshore wind,-0.0
base,41,Bus11,onshore wind,-0.0
base,41,Bus12,onshore wind,-0.0
base,41,Bus13,onshore wind,-0.0
base,41,Bus14,onshore wind,-0.0
base,41,Bus15,onshore wind,-0.0
base,41,Bus16,onshore wind,-0.0
base,41,Bus17,onshore wind,-0.0
base,41,Bus18,onshore wind,-0.0
base,41,Bus19,onshore wind,-0.0
base,41,Bus20,onshore wind,0.0
base,42,Bus1,onshore wind,292.3199
base,42,Bus2,onshore wind,5782.3534
base,42,Bus3,onshore wind,-0.0
base,42,Bus4,onshore wind,-0.0
base,42,Bus5,onshore wind,0.0
base,42,Bus6,onshore wind,-0.0
base,42,Bus7,onshore wind,-0.0
base,42,Bus8,onshore wind,-0.0
base,42,Bus9,onshore wind,-0.0
base,42,Bus10,onshore wind,-0.0
base,42,Bus11,onshore wind,-0.0
base,42,Bus12,onshore wind,-0.0
base,42,Bus13,onshore wind,-0.0
base,42,Bus14,onshore wind,-0.0
base,42,Bus15,onshore wind,-0.0
base,42,Bus16,onshore wind,-0.0
base,42,Bus17,onshore wind,-0.0
base,42,Bus18,onshore wind,-0.0
base,42,Bus19,onshore wind,0.0
base,42,Bus20,onshore wind,-0.0
base,43,Bus1,onshore wind,457.67272
base,43,Bus2,onshore wind,6486.0773
base,43,Bus3,onshore wind,-0.0
base,43,Bus4,onshore wind,-0.0
base,43,Bus5,onshore wind,0.0
base,43,Bus6,onshore wind,0.0
base,43,Bus7,onshore wind,-0.0
base,43,Bus8,onshore wind,-0.0
base,43,Bus9,onshore wind,-0.0
base,43,Bus10,onshore wind,-0.0
base,43,Bus11,onshore wind,-0.0
base,43,Bus12,onshore wind,-0.0
base,43,Bus13,onshore wind,-0.0
base,43,Bus14,onshore wind,-0.0
base,43,Bus15,onshore wind,-0.0
base,43,Bus16,onshore wind,-0.0
base,43,Bus17,onshore wind,-0.0
base,43,Bus18,onshore wind,-0.0
base,43,Bus19,onshore wind,0.0
base,43,Bus20,onshore wind,-0.0
base,44,Bus1,onshore wind,-0.0
base,44,Bus2,onshore wind,5477.6142
base,44,Bus3,onshore wind,-0.0
base,44,Bus4,onshore wind,-0.0
base,44,Bus5,onshore wind,0.0
base,44,Bus6,onshore wind,0.0
base,44,Bus7,onshore wind,-0.0
base,44,Bus8,onshore wind,-0.0
base,44,Bus9,onshore wind,-0.0
base,44,Bus10,onshore wind,-0.0
base,44,Bus11,onshore wind,-0.0
base,44,Bus12,onshore wind,-0.0
base,44,Bus13,onshore wind,-0.0
base,44,Bus14,onshore wind,-0.0
base,44,Bus15,onshore wind,-0.0
base,44,Bus16,onshore wind,-0.0
base,44,Bus17,onshore wind,-0.0
base,44,Bus18,onshore wind,-0.0
base,44,Bus19,onshore wind,0.0
base,44,Bus20,onshore wind,-0.0
base,45,Bus1,onshore wind,1082.0888
base,45,Bus2,onshore wind,-0.0
base,45,Bus3,onshore wind,-0.0
base,45,Bus4,onshore wind,-0.0
base,45,Bus5,onshore wind,0.0
base,45,Bus6,onshore wind,0.0
base,45,Bus7,onshore wind,-0.0
base,45,Bus8,onshore wind,-0.0
base,45,Bus9,onshore wind,-0.0
base,45,Bus10,onshore wind,-0.0
base,45,Bus11,onshore wind,-0.0
base,45,Bus12,onshore wind,-0.0
base,45,Bus13,onshore wind,-0.0
base,45,Bus14,onshore wind,-0.0
base,45,Bus15,onshore wind,-0.0
base,45,Bus16,onshore wind,-0.0
base,45,Bus17,onshore wind,-0.0
base,45,Bus18,onshore wind,0.0
base,45,Bus19,onshore wind,0.0
base,45,Bus20,onshore wind,-0.0
base,46,Bus1,onshore wind,4398.6409
base,46,Bus2,onshore wind,-0.0
base,46,Bus3,onshore wind,-0.0
base,46,Bus4,onshore wind,0.0
base,46,Bus5,onshore wind,-0.0
base,46,Bus6,onshore wind,0.0
base,46,Bus7,onshore wind,-0.0
base,46,Bus8,onshore wind,-0.0
base,46,Bus9,onshore wind,-0.0
base,46,Bus10,onshore wind,-0.0
base,46,Bus11,onshore wind,-0.0
base,46,Bus12,onshore wind,-0.0
base,46,Bus13,onshore wind,-0.0
base,46,Bus14,onshore wind,-0.0
base,46,Bus15,onshore wind,-0.0
base,46,Bus16,onshore wind,-0.0
base,46,Bus17,onshore wind,-0.0
base,46,Bus18,onshore wind,0.0
base,46,Bus19,onshore wind,0.0
base,46,Bus20,onshore wind,-0.0
base,47,Bus1,onshore wind,6185.6882
base,47,Bus2,onshore wind,-0.0
base,47,Bus3,onshore wind,-0.0
base,47,Bus4,onshore wind,-0.0
base,47,Bus5,onshore wind,0.0
base,47,Bus6,onshore wind,0.0
base,47,Bus7,onshore wind,-0.0
base,47,Bus8,onshore wind,-0.0
base,47,Bus9,onshore wind,-0.0
base,47,Bus10,onshore wind,-0.0
base,47,Bus11,onshore wind,-0.0
base,47,Bus12,onshore wind,-0.0
base,47,Bus13,onshore wind,-0.0
base,47,Bus14,onshore wind,-0.0
base,47,Bus15,onshore wind,-0.0
base,47,Bus16,onshore wind,-0.0
base,47,Bus17,onshore wind,-0.0
base,47,Bus18,onshore wind,-0.0
base,47,Bus19,onshore wind,0.0
base,47,Bus20,onshore wind,-0.0
base,48,Bus1,onshore wind,3256.3308
base,48,Bus2,onshore wind,-0.0
base,48,Bus3,onshore wind,-0.0
base,48,Bus4,onshore wind,-0.0
base,48,Bus5,onshore wind,0.0
base,48,Bus6,onshore wind,0.0
base,48,Bus7,onshore wind,-0.0
base,48,Bus8,onshore wind,-0.0
base,48,Bus9,onshore wind,-0.0
base,48,Bus10,onshore wind,-0.0
base,48,Bus11,onshore wind,-0.0
base,48,Bus12,onshore wind,-0.0
base,48,Bus13,onshore wind,-0.0
base,48,Bus14,onshore wind,-0.0
base,48,Bus15,onshore wind,-0.0
base,48,Bus16,onshore wind,-0.0
base,48,Bus17,onshore wind,-0.0
base,48,Bus18,onshore wind,-0.0
base,48,Bus19,onshore wind,0.0
base,48,Bus20,onshore wind,-0.0
base,49,Bus1,onshore wind,4815.5674
base,49,Bus2,onshore wind,-0.0
base,49,Bus3,onshore wind,-0.0
base,49,Bus4,onshore wind,0.0
base,49,Bus5,onshore wind,-0.0
base,49,Bus6,onshore wind,0.0
base,49,Bus7,onshore wind,-0.0
base,49,Bus8,onshore wind,-0.0
base,49,Bus9,onshore wind,-0.0
base,49,Bus10,onshore wind,-0.0
base,49,Bus11,onshore wind,-0.0
base,49,Bus12,onshore wind,-0.0
base,49,Bus13,onshore wind,-0.0
base,49,Bus14,onshore wind,-0.0
base,49,Bus15,onshore wind,-0.0
base,49,Bus16,onshore wind,-0.0
base,49,Bus17,onshore wind,-0.0
base,49,Bus18,onshore wind,-0.0
base,49,Bus19,onshore wind,0.0
base,49,Bus20,onshore wind,-0.0
base,50,Bus1,onshore wind,3638.0936
base,50,Bus2,onshore wind,-0.0
base,50,Bus3,onshore wind,-0.0
base,50,Bus4,onshore wind,-0.0
base,50,Bus5,onshore wind,0.0
base,50,Bus6,onshore wind,0.0
base,50,Bus7,onshore wind,-0.0
base,50,Bus8,onshore wind,-0.0
base,50,Bus9,onshore wind,-0.0
base,50,Bus10,onshore wind,-0.0
base,50,Bus11,onshore wind,-0.0
base,50,Bus12,onshore wind,-0.0
base,50,Bus13,onshore wind,-0.0
base,50,Bus14,onshore wind,-0.0
base,50,Bus15,onshore wind,-0.0
base,50,Bus16,onshore wind,-0.0
base,50,Bus17,onshore wind,-0.0
base,50,Bus18,onshore wind,0.0
base,50,Bus19,onshore wind,0.0
base,50,Bus20,onshore wind,-0.0
base,51,Bus1,onshore wind,1874.9223
base,51,Bus2,onshore wind,-0.0
base,51,Bus3,onshore wind,-0.0
base,51,Bus4,onshore wind,0.0
base,51,Bus5,onshore wind,-0.0
base,51,Bus6,onshore wind,0.0
base,51,Bus7,onshore wind,-0.0
base,51,Bus8,onshore wind,-0.0
base,51,Bus9,onshore wind,-0.0
base,51,Bus10,onshore wind,-0.0
base,51,Bus11,onshore wind,-0.0
base,51,Bus12,onshore wind,-0.0
base,51,Bus13,onshore wind,-0.0
base,51,Bus14,onshore wind,-0.0
base,51,Bus15,onshore wind,-0.0
base,51,Bus16,onshore wind,-0.0
base,51,Bus17,onshore wind,-0.0
base,51,Bus18,onshore wind,0.0
base,51,Bus19,onshore wind,0.0
base,51,Bus20,onshore wind,-0.0
base,52,Bus1,onshore wind,-0.0
base,52,Bus2,onshore wind,5520.7143
base,52,Bus3,onshore wind,-0.0
base,52,Bus4,onshore wind,-0.0
base,52,Bus5,onshore wind,0.0
base,52,Bus6,onshore wind,0.0
base,52,Bus7,onshore wind,-0.0
base,52,Bus8,onshore wind,-0.0
base,52,Bus9,onshore wind,-0.0
base,52,Bus10,onshore wind,-0.0
base,52,Bus11,onshore wind,-0.0
base,52,Bus12,onshore wind,-0.0
base,52,Bus13,onshore wind,-0.0
base,52,Bus14,onshore wind,-0.0
base,52,Bus15,onshore wind,-0.0
base,52,Bus16,onshore wind,-0.0
base,52,Bus17,onshore wind,0.0
base,52,Bus18,onshore wind,0.0
base,52,Bus19,onshore wind,0.0
base,52,Bus20,onshore wind,-0.0
base,53,Bus1,onshore wind,2832.3008
base,53,Bus2,onshore wind,-0.0
base,53,Bus3,onshore wind,-0.0
base,53,Bus4,onshore wind,0.0
base,53,Bus5,onshore wind,-0.0
base,53,Bus6,onshore wind,0.0
base,53,Bus7,onshore wind,-0.0
base,53,Bus8,onshore wind,-0.0
base,53,Bus9,onshore wind,-0.0
base,53,Bus10,onshore wind,-0.0
base,53,Bus11,onshore wind,-0.0
base,53,Bus12,onshore wind,-0.0
base,53,Bus13,onshore wind,-0.0
base,53,Bus14,onshore wind,-0.0
base,53,Bus15,onshore wind,-0.0
base,53,Bus16,onshore wind,-0.0
base,53,Bus17,onshore wind,-0.0
base,53,Bus18,onshore wind,0.0
base,53,Bus19,onshore wind,0.0
base,53,Bus20,onshore wind,-0.0
base,54,Bus1,onshore wind,2824.3706
base,54,Bus2,onshore wind,-0.0
base,54,Bus3,onshore wind,-0.0
base,54,Bus4,onshore wind,0.0
base,54,Bus5,onshore wind,-0.0
base,54,Bus6,onshore wind,0.0
base,54,Bus7,onshore wind,-0.0
base,54,Bus8,onshore wind,-0.0
base,54,Bus9,onshore wind,-0.0
base,54,Bus10,onshore wind,-0.0
base,54,Bus11,onshore wind,-0.0
base,54,Bus12,onshore wind,-0.0
base,54,Bus13,onshore wind,-0.0
base,54,Bus14,onshore wind,-0.0
base,54,Bus15,onshore wind,-0.0
base,54,Bus16,onshore wind,-0.0
base,54,Bus17,onshore wind,-0.0
base,54,Bus18,onshore wind,0.0
base,54,Bus19,onshore wind,0.0
base,54,Bus20,onshore wind,-0.0
base,55,Bus1,onshore wind,5739.3969
base,55,Bus2,onshore wind,-0.0
base,55,Bus3,onshore wind,-0.0
base,55,Bus4,onshore wind,0.0
base,55,Bus5,onshore wind,-0.0
base,55,Bus6,onshore wind,0.0
base,55,Bus7,onshore wind,-0.0
base,55,Bus8,onshore wind,-0.0
base,55,Bus9,onshore wind,-0.0
base,55,Bus10,onshore wind,-0.0
base,55,Bus11,onshore wind,-0.0
base,55,Bus12,onshore wind,-0.0
base,55,Bus13,onshore wind,-0.0
base,55,Bus14,onshore wind,-0.0
base,55,Bus15,onshore wind,-0.0
base,55,Bus16,onshore wind,-0.0
base,55,Bus17,onshore wind,-0.0
base,55,Bus18,onshore wind,-0.0
base,55,Bus19,onshore wind,0.0
base,55,Bus20,onshore wind,-0.0
base,56,Bus1,onshore wind,4519.9347
base,56,Bus2,onshore wind,-0.0
base,56,Bus3,onshore wind,-0.0
base,56,Bus4,onshore wind,0.0
base,56,Bus5,onshore wind,-0.0
base,56,Bus6,onshore wind,0.0
base,56,Bus7,onshore wind,-0.0
base,56,Bus8,onshore wind,-0.0
base,56,Bus9,onshore wind,-0.0
base,56,Bus10,onshore wind,-0.0
base,56,Bus11,onshore wind,-0.0
base,56,Bus12,onshore wind,-0.0
base,56,Bus13,onshore wind,-0.0
base,56,Bus14,onshore wind,-0.0
base,56,Bus15,onshore wind,-0.0
base,56,Bus16,onshore wind,-0.0
base,56,Bus17,onshore wind,-0.0
base,56,Bus18,onshore wind,0.0
base,56,Bus19,onshore wind,0.0
base,56,Bus20,onshore wind,-0.0
base,57,Bus1,onshore wind,2940.7543
base,57,Bus2,onshore wind,-0.0
base,57,Bus3,onshore wind,-0.0
base,57,Bus4,onshore wind,0.0
base,57,Bus5,onshore wind,-0.0
base,57,Bus6,onshore wind,-0.0
base,57,Bus7,onshore wind,0.0
base,57,Bus8,onshore wind,-0.0
base,57,Bus9,onshore wind,-0.0
base,57,Bus10,onshore wind,-0.0
base,57,Bus11,onshore wind,-0.0
base,57,Bus12,onshore wind,-0.0
base,57,Bus13,onshore wind,-0.0
base,57,Bus14,onshore wind,-0.0
base,57,Bus15,onshore wind,-0.0
base,57,Bus16,onshore wind,-0.0
base,57,Bus17,onshore wind,-0.0
base,57,Bus18,onshore wind,0.0
base,57,Bus19,onshore wind,0.0
base,57,Bus20,onshore wind,-0.0
base,58,Bus1,onshore wind,2726.2967
base,58,Bus2,onshore wind,-0.0
base,58,Bus3,onshore wind,-0.0
base,58,Bus4,onshore wind,0.0
base,58,Bus5,onshore wind,-0.0
base,58,Bus6,onshore wind,0.0
base,58,Bus7,onshore wind,-0.0
base,58,Bus8,onshore wind,-0.0
base,58,Bus9,onshore wind,-0.0
base,58,Bus10,onshore wind,-0.0
base,58,Bus11,onshore wind,-0.0
base,58,Bus12,onshore wind,-0.0
base,58,Bus13,onshore wind,-0.0
base,58,Bus14,onshore wind,-0.0
base,58,Bus15,onshore wind,-0.0
base,58,Bus16,onshore wind,-0.0
base,58,Bus17,onshore wind,0.0
base,58,Bus18,onshore wind,0.0
base,58,Bus19,onshore wind,0.0
base,58,Bus20,onshore wind,-0.0
base,59,Bus1,onshore wind,-0.0
base,59,Bus2,onshore wind,0.0
base,59,Bus3,onshore wind,-0.0
base,59,Bus4,onshore wind,-0.0
base,59,Bus5,onshore wind,0.0
base,59,Bus6,onshore wind,-0.0
base,59,Bus7,onshore wind,0.0
base,59,Bus8,onshore wind,-0.0
base,59,Bus9,onshore wind,-0.0
base,59,Bus10,onshore wind,-0.0
base,59,Bus11,onshore wind,-0.0
base,59,Bus12,onshore wind,-0.0
base,59,Bus13,onshore wind,-0.0
base,59,Bus14,onshore wind,-0.0
base,59,Bus15,onshore wind,-0.0
base,59,Bus16,onshore wind,-0.0
base,59,Bus17,onshore wind,0.0
base,59,Bus18,onshore wind,-0.0
base,59,Bus19,onshore wind,0.0
base,59,Bus20,onshore wind,0.0
base,60,Bus1,onshore wind,5248.1432
base,60,Bus2,onshore wind,-0.0
base,60,Bus3,onshore wind,-0.0
base,60,Bus4,onshore wind,0.0
base,60,Bus5,onshore wind,-0.0
base,60,Bus6,onshore wind,0.0
base,60,Bus7,onshore wind,-0.0
base,60,Bus8,onshore wind,-0.0
base,60,Bus9,onshore wind,-0.0
base,60,Bus10,onshore wind,-0.0
base,60,Bus11,onshore wind,-0.0
base,60,Bus12,onshore wind,-0.0
base,60,Bus13,onshore wind,-0.0
base,60,Bus14,onshore wind,-0.0
base,60,Bus15,onshore wind,-0.0
base,60,Bus16,onshore wind,-0.0
base,60,Bus17,onshore wind,-0.0
base,60,Bus18,onshore wind,0.0
base,60,Bus19,onshore wind,-0.0
base,60,Bus20,onshore wind,0.0
base,61,Bus1,onshore wind,3798.4679
base,61,Bus2,onshore wind,-0.0
base,61,Bus3,onshore wind,-0.0
base,61,Bus4,onshore wind,0.0
base,61,Bus5,onshore wind,-0.0
base,61,Bus6,onshore wind,-0.0
base,61,Bus7,onshore wind,0.0
base,61,Bus8,onshore wind,-0.0
base,61,Bus9,onshore wind,-0.0
base,61,Bus10,onshore wind,-0.0
base,61,Bus11,onshore wind,-0.0
base,61,Bus12,onshore wind,-0.0
base,61,Bus13,onshore wind,-0.0
base,61,Bus14,onshore wind,-0.0
base,61,Bus15,onshore wind,-0.0
base,61,Bus16,onshore wind,-0.0
base,61,Bus17,onshore wind,-0.0
base,61,Bus18,onshore wind,0.0
base,61,Bus19,onshore wind,-0.0
base,61,Bus20,onshore wind,0.0
base,62,Bus1,onshore wind,3970.5477
base,62,Bus2,onshore wind,-0.0
base,62,Bus3,onshore wind,-0.0
base,62,Bus4,onshore wind,0.0
base,62,Bus5,onshore wind,-0.0
base,62,Bus6,onshore wind,-0.0
base,62,Bus7,onshore wind,0.0
base,62,Bus8,onshore wind,-0.0
base,62,Bus9,onshore wind,-0.0
base,62,Bus10,onshore wind,-0.0
base,62,Bus11,onshore wind,-0.0
base,62,Bus12,onshore wind,-0.0
base,62,Bus13,onshore wind,-0.0
base,62,Bus14,onshore wind,-0.0
base,62,Bus15,onshore wind,-0.0
base,62,Bus16,onshore wind,-0.0
base,62,Bus17,onshore wind,-0.0
base,62,Bus18,onshore wind,0.0
base,62,Bus19,onshore wind,0.0
base,62,Bus20,onshore wind,-0.0
base,63,Bus1,onshore wind,-0.0
base,63,Bus2,onshore wind,0.0
base,63,Bus3,onshore wind,-0.0
base,63,Bus4,onshore wind,0.0
base,63,Bus5,onshore wind,-0.0
base,63,Bus6,onshore wind,-0.0
base,63,Bus7,onshore wind,0.0
base,63,Bus8,onshore wind,-0.0
base,63,Bus9,onshore wind,-0.0
base,63,Bus10,onshore wind,-0.0
base,63,Bus11,onshore wind,-0.0
base,63,Bus12,onshore wind,-0.0
base,63,Bus13,onshore wind,-0.0
base,63,Bus14,onshore wind,-0.0
base,63,Bus15,onshore wind,-0.0
base,63,Bus16,onshore wind,-0.0
base,63,Bus17,onshore wind,-0.0
base,63,Bus18,onshore wind,0.0
base,63,Bus19,onshore wind,-0.0
base,63,Bus20,onshore wind,-0.0
base,64,Bus1,onshore wind,-0.0
base,64,Bus2,onshore wind,1338.8603
base,64,Bus3,onshore wind,-0.0
base,64,Bus4,onshore wind,0.0
base,64,Bus5,onshore wind,-0.0
base,64,Bus6,onshore wind,-0.0
base,64,Bus7,onshore wind,0.0
base,64,Bus8,onshore wind,-0.0
base,64,Bus9,onshore wind,-0.0
base,64,Bus10,onshore wind,-0.0
base,64,Bus11,onshore wind,-0.0
base,64,Bus12,onshore wind,-0.0
base,64,Bus13,onshore wind,-0.0
base,64,Bus14,onshore wind,-0.0
base,64,Bus15,onshore wind,-0.0
base,64,Bus16,onshore wind,-0.0
base,64,Bus17,onshore wind,-0.0
base,64,Bus18,onshore wind,0.0
base,64,Bus19,onshore wind,-0.0
base,64,Bus20,onshore wind,0.0
base,65,Bus1,onshore wind,-0.0
base,65,Bus2,onshore wind,1429.994
base,65,Bus3,onshore wind,-0.0
base,65,Bus4,onshore wind,-0.0
base,65,Bus5,onshore wind,-0.0
base,65,Bus6,onshore wind,-0.0
base,65,Bus7,onshore wind,0.0
base,65,Bus8,onshore wind,-0.0
base,65,Bus9,onshore wind,-0.0
base,65,Bus10,onshore wind,-0.0
base,65,Bus11,onshore wind,-0.0
base,65,Bus12,onshore wind,-0.0
base,65,Bus13,onshore wind,-0.0
base,65,Bus14,onshore wind,-0.0
base,65,Bus15,onshore wind,-0.0
base,65,Bus16,onshore wind,-0.0
base,65,Bus17,onshore wind,0.0
base,65,Bus18,onshore wind,0.0
base,65,Bus19,onshore wind,-0.0
base,65,Bus20,onshore wind,0.0
base,66,Bus1,onshore wind,4114.1315
base,66,Bus2,onshore wind,1808.1907
base,66,Bus3,onshore wind,-0.0
base,66,Bus4,onshore wind,0.0
base,66,Bus5,onshore wind,-0.0
base,66,Bus6,onshore wind,0.0
base,66,Bus7,onshore wind,-0.0
base,66,Bus8,onshore wind,-0.0
base,66,Bus9,onshore wind,-0.0
base,66,Bus10,onshore wind,-0.0
base,66,Bus11,onshore wind,-0.0
base,66,Bus12,onshore wind,-0.0
base,66,Bus13,onshore wind,-0.0
base,66,Bus14,onshore wind,-0.0
base,66,Bus15,onshore wind,-0.0
base,66,Bus16,onshore wind,-0.0
base,66,Bus17,onshore wind,0.0
base,66,Bus18,onshore wind,-0.0
base,66,Bus19,onshore wind,0.0
base,66,Bus20,onshore wind,0.0
base,67,Bus1,onshore wind,5466.7236
base,67,Bus2,onshore wind,3130.6348
base,67,Bus3,onshore wind,-0.0
base,67,Bus4,onshore wind,-0.0
base,67,Bus5,onshore wind,-0.0
base,67,Bus6,onshore wind,-0.0
base,67,Bus7,onshore wind,0.0
base,67,Bus8,onshore wind,-0.0
base,67,Bus9,onshore wind,-0.0
base,67,Bus10,onshore wind,-0.0
base,67,Bus11,onshore wind,-0.0
base,67,Bus12,onshore wind,-0.0
base,67,Bus13,onshore wind,-0.0
base,67,Bus14,onshore wind,-0.0
base,67,Bus15,onshore wind,-0.0
base,67,Bus16,onshore wind,-0.0
base,67,Bus17,onshore wind,-0.0
base,67,Bus18,onshore wind,-0.0
base,67,Bus19,onshore wind,-0.0
base,67,Bus20,onshore wind,0.0
base,68,Bus1,onshore wind,373.47062
base,68,Bus2,onshore wind,-0.0
base,68,Bus3,onshore wind,-0.0
base,68,Bus4,onshore wind,0.0
base,68,Bus5,onshore wind,-0.0
base,68,Bus6,onshore wind,-0.0
base,68,Bus7,onshore wind,0.0
base,68,Bus8,onshore wind,-0.0
base,68,Bus9,onshore wind,-0.0
base,68,Bus10,onshore wind,-0.0
base,68,Bus11,onshore wind,-0.0
base,68,Bus12,onshore wind,-0.0
base,68,Bus13,onshore wind,-0.0
base,68,Bus14,onshore wind,-0.0
base,68,Bus15,onshore wind,-0.0
base,68,Bus16,onshore wind,-0.0
base,68,Bus17,onshore wind,-0.0
base,68,Bus18,onshore wind,-0.0
base,68,Bus19,onshore wind,0.0
base,68,Bus20,onshore wind,0.0
base,69,Bus1,onshore wind,2295.9979
base,69,Bus2,onshore wind,1554.368
base,69,Bus3,onshore wind,-0.0
base,69,Bus4,onshore wind,-0.0
base,69,Bus5,onshore wind,0.0
base,69,Bus6,onshore wind,-0.0
base,69,Bus7,onshore wind,0.0
base,69,Bus8,onshore wind,-0.0
base,69,Bus9,onshore wind,-0.0
base,69,Bus10,onshore wind,-0.0
base,69,Bus11,onshore wind,-0.0
base,69,Bus12,onshore wind,-0.0
base,69,Bus13,onshore wind,-0.0
base,69,Bus14,onshore wind,-0.0
base,69,Bus15,onshore wind,-0.0
base,69,Bus16,onshore wind,-0.0
base,69,Bus17,onshore wind,-0.0
base,69,Bus18,onshore wind,-0.0
base,69,Bus19,onshore wind,0.0
base,69,Bus20,onshore wind,-0.0
base,70,Bus1,onshore wind,1895.2006
base,70,Bus2,onshore wind,3683.2656
base,70,Bus3,onshore wind,-0.0
