scenario,time,bus,carrier,curtailment_mw
tight_lines,28,Bus20,onshore wind,-0.0
tight_lines,29,Bus1,onshore wind,2948.652
tight_lines,29,Bus2,onshore wind,-0.0
tight_lines,29,Bus3,onshore wind,1544.6841
tight_lines,29,Bus4,onshore wind,-0.0
tight_lines,29,Bus5,onshore wind,6945.4213
tight_lines,29,Bus6,onshore wind,-0.0
tight_lines,29,Bus7,onshore wind,-0.0
tight_lines,29,Bus8,onshore wind,-0.0
tight_lines,29,Bus9,onshore wind,-0.0
tight_lines,29,Bus10,onshore wind,-0.0
tight_lines,29,Bus11,onshore wind,-0.0
tight_lines,29,Bus12,onshore wind,-0.0
tight_lines,29,Bus13,onshore wind,-0.0
tight_lines,29,Bus14,onshore wind,-0.0
tight_lines,29,Bus15,onshore wind,-0.0
tight_lines,29,Bus16,onshore wind,-0.0
tight_lines,29,Bus17,onshore wind,-0.0
tight_lines,29,Bus18,onshore wind,-0.0
tight_lines,29,Bus19,onshore wind,-0.0
tight_lines,29,Bus20,onshore wind,-0.0
tight_lines,30,Bus1,onshore wind,2009.1293
tight_lines,30,Bus2,onshore wind,4377.0525
tight_lines,30,Bus3,onshore wind,-0.0
tight_lines,30,Bus4,onshore wind,6369.6675
tight_lines,30,Bus5,onshore wind,-0.0
tight_lines,30,Bus6,onshore wind,-0.0
tight_lines,30,Bus7,onshore wind,-0.0
tight_lines,30,Bus8,onshore wind,-0.0
tight_lines,30,Bus9,onshore wind,-0.0
tight_lines,30,Bus10,onshore wind,-0.0
tight_lines,30,Bus11,onshore wind,-0.0
tight_lines,30,Bus12,onshore wind,-0.0
tight_lines,30,Bus13,onshore wind,-0.0
tight_lines,30,Bus14,onshore wind,-0.0
tight_lines,30,Bus15,onshore wind,-0.0
tight_lines,30,Bus16,onshore wind,-0.0
tight_lines,30,Bus17,onshore wind,-0.0
tight_lines,30,Bus18,onshore wind,-0.0
tight_lines,30,Bus19,onshore wind,-0.0
tight_lines,30,Bus20,onshore wind,-0.0
tight_lines,31,Bus1,onshore wind,3015.4788
tight_lines,31,Bus2,onshore wind,2633.8014
tight_lines,31,Bus3,onshore wind,2071.179
tight_lines,31,Bus4,onshore wind,-0.0
tight_lines,31,Bus5,onshore wind,5999.0099
tight_lines,31,Bus6,onshore wind,-0.0
tight_lines,31,Bus7,onshore wind,-0.0
tight_lines,31,Bus8,onshore wind,-0.0
tight_lines,31,Bus9,onshore wind,-0.0
tight_lines,31,Bus10,onshore wind,-0.0
tight_lines,31,Bus11,onshore wind,-0.0
tight_lines,31,Bus12,onshore wind,-0.0
tight_lines,31,Bus13,onshore wind,-0.0
tight_lines,31,Bus14,onshore wind,-0.0
tight_lines,31,Bus15,onshore wind,-0.0
tight_lines,31,Bus16,onshore wind,-0.0
tight_lines,31,Bus17,onshore wind,-0.0
tight_lines,31,Bus18,onshore wind,-0.0
tight_lines,31,Bus19,onshore wind,-0.0
tight_lines,31,Bus20,onshore wind,-0.0
tight_lines,32,Bus1,onshore wind,2607.7731
tight_lines,32,Bus2,onshore wind,4042.8098
tight_lines,32,Bus3,onshore wind,410.41912
tight_lines,32,Bus4,onshore wind,-0.0
tight_lines,32,Bus5,onshore wind,8204.0539
tight_lines,32,Bus6,onshore wind,-0.0
tight_lines,32,Bus7,onshore wind,-0.0
tight_lines,32,Bus8,onshore wind,-0.0
tight_lines,32,Bus9,onshore wind,-0.0
tight_lines,32,Bus10,onshore wind,-0.0
tight_lines,32,Bus11,onshore wind,-0.0
tight_lines,32,Bus12,onshore wind,-0.0
tight_lines,32,Bus13,onshore wind,-0.0
tight_lines,32,Bus14,onshore wind,-0.0
tight_lines,32,Bus15,onshore wind,-0.0
tight_lines,32,Bus16,onshore wind,-0.0
tight_lines,32,Bus17,onshore wind,-0.0
tight_lines,32,Bus18,onshore wind,-0.0
tight_lines,32,Bus19,onshore wind,-0.0
tight_lines,32,Bus20,onshore wind,-0.0
tight_lines,33,Bus1,onshore wind,3532.7953
tight_lines,33,Bus2,onshore wind,4651.5123
tight_lines,33,Bus3,onshore wind,-0.0
tight_lines,33,Bus4,onshore wind,116.34118
tight_lines,33,Bus5,onshore wind,5289.0178
tight_lines,33,Bus6,onshore wind,-0.0
tight_lines,33,Bus7,onshore wind,-0.0
tight_lines,33,Bus8,onshore wind,-0.0
tight_lines,33,Bus9,onshore wind,-0.0
tight_lines,33,Bus10,onshore wind,-0.0
tight_lines,33,Bus11,onshore wind,-0.0
tight_lines,33,Bus12,onshore wind,-0.0
tight_lines,33,Bus13,onshore wind,-0.0
tight_lines,33,Bus14,onshore wind,-0.0
tight_lines,33,Bus15,onshore wind,-0.0
tight_lines,33,Bus16,onshore wind,-0.0
tight_lines,33,Bus17,onshore wind,-0.0
tight_lines,33,Bus18,onshore wind,-0.0
tight_lines,33,Bus19,onshore wind,-0.0
tight_lines,33,Bus20,onshore wind,-0.0
tight_lines,34,Bus1,onshore wind,0.0
tight_lines,34,Bus2,onshore wind,-0.0
tight_lines,34,Bus3,onshore wind,7039.2177
tight_lines,34,Bus4,onshore wind,4905.6278
tight_lines,34,Bus5,onshore wind,-0.0
tight_lines,34,Bus6,onshore wind,-0.0
tight_lines,34,Bus7,onshore wind,-0.0
tight_lines,34,Bus8,onshore wind,-0.0
tight_lines,34,Bus9,onshore wind,-0.0
tight_lines,34,Bus10,onshore wind,-0.0
tight_lines,34,Bus11,onshore wind,-0.0
tight_lines,34,Bus12,onshore wind,-0.0
tight_lines,34,Bus13,onshore wind,-0.0
tight_lines,34,Bus14,onshore wind,-0.0
tight_lines,34,Bus15,onshore wind,-0.0
tight_lines,34,Bus16,onshore wind,-0.0
tight_lines,34,Bus17,onshore wind,-0.0
tight_lines,34,Bus18,onshore wind,-0.0
tight_lines,34,Bus19,onshore wind,-0.0
tight_lines,34,Bus20,onshore wind,-0.0
tight_lines,35,Bus1,onshore wind,-0.0
tight_lines,35,Bus2,onshore wind,2869.4128
tight_lines,35,Bus3,onshore wind,-0.0
tight_lines,35,Bus4,onshore wind,5352.7895
tight_lines,35,Bus5,onshore wind,-0.0
tight_lines,35,Bus6,onshore wind,-0.0
tight_lines,35,Bus7,onshore wind,-0.0
tight_lines,35,Bus8,onshore wind,-0.0
tight_lines,35,Bus9,onshore wind,-0.0
tight_lines,35,Bus10,onshore wind,-0.0
tight_lines,35,Bus11,onshore wind,-0.0
tight_lines,35,Bus12,onshore wind,-0.0
tight_lines,35,Bus13,onshore wind,-0.0
tight_lines,35,Bus14,onshore wind,-0.0
tight_lines,35,Bus15,onshore wind,-0.0
tight_lines,35,Bus16,onshore wind,-0.0
tight_lines,35,Bus17,onshore wind,-0.0
tight_lines,35,Bus18,onshore wind,-0.0
tight_lines,35,Bus19,onshore wind,-0.0
tight_lines,35,Bus20,onshore wind,-0.0
tight_lines,36,Bus1,onshore wind,2585.2488
tight_lines,36,Bus2,onshore wind,1527.2219
tight_lines,36,Bus3,onshore wind,-0.0
tight_lines,36,Bus4,onshore wind,3507.0951
tight_lines,36,Bus5,onshore wind,-0.0
tight_lines,36,Bus6,onshore wind,-0.0
tight_lines,36,Bus7,onshore wind,-0.0
tight_lines,36,Bus8,onshore wind,-0.0
tight_lines,36,Bus9,onshore wind,-0.0
tight_lines,36,Bus10,onshore wind,-0.0
tight_lines,36,Bus11,onshore wind,-0.0
tight_lines,36,Bus12,onshore wind,-0.0
tight_lines,36,Bus13,onshore wind,-0.0
tight_lines,36,Bus14,onshore wind,-0.0
tight_lines,36,Bus15,onshore wind,-0.0
tight_lines,36,Bus16,onshore wind,-0.0
tight_lines,36,Bus17,onshore wind,-0.0
tight_lines,36,Bus18,onshore wind,-0.0
tight_lines,36,Bus19,onshore wind,-0.0
tight_lines,36,Bus20,onshore wind,-0.0
tight_lines,37,Bus1,onshore wind,1725.4716
tight_lines,37,Bus2,onshore wind,4038.2086
tight_lines,37,Bus3,onshore wind,-0.0
tight_lines,37,Bus4,onshore wind,5620.2179
tight_lines,37,Bus5,onshore wind,-0.0
tight_lines,37,Bus6,onshore wind,-0.0
tight_lines,37,Bus7,onshore wind,-0.0
tight_lines,37,Bus8,onshore wind,-0.0
tight_lines,37,Bus9,onshore wind,-0.0
tight_lines,37,Bus10,onshore wind,-0.0
tight_lines,37,Bus11,onshore wind,-0.0
tight_lines,37,Bus12,onshore wind,-0.0
tight_lines,37,Bus13,onshore wind,-0.0
tight_lines,37,Bus14,onshore wind,-0.0
tight_lines,37,Bus15,onshore wind,-0.0
tight_lines,37,Bus16,onshore wind,-0.0
tight_lines,37,Bus17,onshore wind,-0.0
tight_lines,37,Bus18,onshore wind,-0.0
tight_lines,37,Bus19,onshore wind,-0.0
tight_lines,37,Bus20,onshore wind,-0.0
tight_lines,38,Bus1,onshore wind,3726.3734
tight_lines,38,Bus2,onshore wind,5091.417
tight_lines,38,Bus3,onshore wind,4786.4086
tight_lines,38,Bus4,onshore wind,400.8665
tight_lines,38,Bus5,onshore wind,-0.0
tight_lines,38,Bus6,onshore wind,-0.0
tight_lines,38,Bus7,onshore wind,-0.0
tight_lines,38,Bus8,onshore wind,-0.0
tight_lines,38,Bus9,onshore wind,-0.0
tight_lines,38,Bus10,onshore wind,-0.0
tight_lines,38,Bus11,onshore wind,-0.0
tight_lines,38,Bus12,onshore wind,-0.0
tight_lines,38,Bus13,onshore wind,-0.0
tight_lines,38,Bus14,onshore wind,-0.0
tight_lines,38,Bus15,onshore wind,-0.0
tight_lines,38,Bus16,onshore wind,-0.0
tight_lines,38,Bus17,onshore wind,-0.0
tight_lines,38,Bus18,onshore wind,-0.0
tight_lines,38,Bus19,onshore wind,0.0
tight_lines,38,Bus20,onshore wind,-0.0
tight_lines,39,Bus1,onshore wind,3956.7578
tight_lines,39,Bus2,onshore wind,4358.5116
tight_lines,39,Bus3,onshore wind,-0.0
tight_lines,39,Bus4,onshore wind,640.85934
tight_lines,39,Bus5,onshore wind,5452.3545
tight_lines,39,Bus6,onshore wind,-0.0
tight_lines,39,Bus7,onshore wind,-0.0
tight_lines,39,Bus8,onshore wind,-0.0
tight_lines,39,Bus9,onshore wind,-0.0
tight_lines,39,Bus10,onshore wind,-0.0
tight_lines,39,Bus11,onshore wind,-0.0
tight_lines,39,Bus12,onshore wind,-0.0
tight_lines,39,Bus13,onshore wind,-0.0
tight_lines,39,Bus14,onshore wind,-0.0
tight_lines,39,Bus15,onshore wind,-0.0
tight_lines,39,Bus16,onshore wind,-0.0
tight_lines,39,Bus17,onshore wind,-0.0
tight_lines,39,Bus18,onshore wind,-0.0
tight_lines,39,Bus19,onshore wind,-0.0
tight_lines,39,Bus20,onshore wind,-0.0
tight_lines,40,Bus1,onshore wind,3984.4475
tight_lines,40,Bus2,onshore wind,7476.0066
tight_lines,40,Bus3,onshore wind,6022.185
tight_lines,40,Bus4,onshore wind,371.00976
tight_lines,40,Bus5,onshore wind,-0.0
tight_lines,40,Bus6,onshore wind,-0.0
tight_lines,40,Bus7,onshore wind,-0.0
tight_lines,40,Bus8,onshore wind,-0.0
tight_lines,40,Bus9,onshore wind,-0.0
tight_lines,40,Bus10,onshore wind,-0.0
tight_lines,40,Bus11,onshore wind,-0.0
tight_lines,40,Bus12,onshore wind,-0.0
tight_lines,40,Bus13,onshore wind,-0.0
tight_lines,40,Bus14,onshore wind,-0.0
tight_lines,40,Bus15,onshore wind,-0.0
tight_lines,40,Bus16,onshore wind,-0.0
tight_lines,40,Bus17,onshore wind,-0.0
tight_lines,40,Bus18,onshore wind,-0.0
tight_lines,40,Bus19,onshore wind,-0.0
tight_lines,40,Bus20,onshore wind,-0.0
tight_lines,41,Bus1,onshore wind,4040.1487
tight_lines,41,Bus2,onshore wind,-0.0
tight_lines,41,Bus3,onshore wind,-0.0
tight_lines,41,Bus4,onshore wind,6359.0917
tight_lines,41,Bus5,onshore wind,1481.4822
tight_lines,41,Bus6,onshore wind,-0.0
tight_lines,41,Bus7,onshore wind,-0.0
tight_lines,41,Bus8,onshore wind,-0.0
tight_lines,41,Bus9,onshore wind,-0.0
tight_lines,41,Bus10,onshore wind,-0.0
tight_lines,41,Bus11,onshore wind,-0.0
tight_lines,41,Bus12,onshore wind,-0.0
tight_lines,41,Bus13,onshore wind,-0.0
tight_lines,41,Bus14,onshore wind,-0.0
tight_lines,41,Bus15,onshore wind,-0.0
tight_lines,41,Bus16,onshore wind,-0.0
tight_lines,41,Bus17,onshore wind,-0.0
tight_lines,41,Bus18,onshore wind,-0.0
tight_lines,41,Bus19,onshore wind,-0.0
tight_lines,41,Bus20,onshore wind,-0.0
tight_lines,42,Bus1,onshore wind,3159.8592
tight_lines,42,Bus2,onshore wind,5782.3534
tight_lines,42,Bus3,onshore wind,-0.0
tight_lines,42,Bus4,onshore wind,1061.7603
tight_lines,42,Bus5,onshore wind,3570.7003
tight_lines,42,Bus6,onshore wind,-0.0
tight_lines,42,Bus7,onshore wind,-0.0
tight_lines,42,Bus8,onshore wind,-0.0
tight_lines,42,Bus9,onshore wind,-0.0
tight_lines,42,Bus10,onshore wind,-0.0
tight_lines,42,Bus11,onshore wind,-0.0
tight_lines,42,Bus12,onshore wind,-0.0
tight_lines,42,Bus13,onshore wind,-0.0
tight_lines,42,Bus14,onshore wind,-0.0
tight_lines,42,Bus15,onshore wind,-0.0
tight_lines,42,Bus16,onshore wind,-0.0
tight_lines,42,Bus17,onshore wind,-0.0
tight_lines,42,Bus18,onshore wind,-0.0
tight_lines,42,Bus19,onshore wind,-0.0
tight_lines,42,Bus20,onshore wind,-0.0
tight_lines,43,Bus1,onshore wind,4453.3781
tight_lines,43,Bus2,onshore wind,6486.0773
tight_lines,43,Bus3,onshore wind,-0.0
tight_lines,43,Bus4,onshore wind,-0.0
tight_lines,43,Bus5,onshore wind,3504.2946
tight_lines,43,Bus6,onshore wind,-0.0
tight_lines,43,Bus7,onshore wind,-0.0
tight_lines,43,Bus8,onshore wind,-0.0
tight_lines,43,Bus9,onshore wind,-0.0
tight_lines,43,Bus10,onshore wind,-0.0
tight_lines,43,Bus11,onshore wind,-0.0
tight_lines,43,Bus12,onshore wind,-0.0
tight_lines,43,Bus13,onshore wind,-0.0
tight_lines,43,Bus14,onshore wind,-0.0
tight_lines,43,Bus15,onshore wind,-0.0
tight_lines,43,Bus16,onshore wind,-0.0
tight_lines,43,Bus17,onshore wind,-0.0
tight_lines,43,Bus18,onshore wind,-0.0
tight_lines,43,Bus19,onshore wind,-0.0
tight_lines,43,Bus20,onshore wind,-0.0
tight_lines,44,Bus1,onshore wind,4821.6472
tight_lines,44,Bus2,onshore wind,7887.6068
tight_lines,44,Bus3,onshore wind,268.36023
tight_lines,44,Bus4,onshore wind,-0.0
tight_lines,44,Bus5,onshore wind,-0.0
tight_lines,44,Bus6,onshore wind,-0.0
tight_lines,44,Bus7,onshore wind,-0.0
tight_lines,44,Bus8,onshore wind,-0.0
tight_lines,44,Bus9,onshore wind,-0.0
tight_lines,44,Bus10,onshore wind,-0.0
tight_lines,44,Bus11,onshore wind,-0.0
tight_lines,44,Bus12,onshore wind,-0.0
tight_lines,44,Bus13,onshore wind,-0.0
tight_lines,44,Bus14,onshore wind,-0.0
tight_lines,44,Bus15,onshore wind,-0.0
tight_lines,44,Bus16,onshore wind,-0.0
tight_lines,44,Bus17,onshore wind,-0.0
tight_lines,44,Bus18,onshore wind,-0.0
tight_lines,44,Bus19,onshore wind,0.0
tight_lines,44,Bus20,onshore wind,-0.0
tight_lines,45,Bus1,onshore wind,4637.404
tight_lines,45,Bus2,onshore wind,3944.6848
tight_lines,45,Bus3,onshore wind,-0.0
tight_lines,45,Bus4,onshore wind,-0.0
tight_lines,45,Bus5,onshore wind,0.0
tight_lines,45,Bus6,onshore wind,-0.0
tight_lines,45,Bus7,onshore wind,-0.0
tight_lines,45,Bus8,onshore wind,-0.0
tight_lines,45,Bus9,onshore wind,-0.0
tight_lines,45,Bus10,onshore wind,-0.0
tight_lines,45,Bus11,onshore wind,-0.0
tight_lines,45,Bus12,onshore wind,-0.0
tight_lines,45,Bus13,onshore wind,-0.0
tight_lines,45,Bus14,onshore wind,-0.0
tight_lines,45,Bus15,onshore wind,-0.0
tight_lines,45,Bus16,onshore wind,-0.0
tight_lines,45,Bus17,onshore wind,-0.0
tight_lines,45,Bus18,onshore wind,-0.0
tight_lines,45,Bus19,onshore wind,0.0
tight_lines,45,Bus20,onshore wind,-0.0
tight_lines,46,Bus1,onshore wind,5532.4725
tight_lines,46,Bus2,onshore wind,6366.1683
tight_lines,46,Bus3,onshore wind,-0.0
tight_lines,46,Bus4,onshore wind,0.0
tight_lines,46,Bus5,onshore wind,-0.0
tight_lines,46,Bus6,onshore wind,-0.0
tight_lines,46,Bus7,onshore wind,-0.0
tight_lines,46,Bus8,onshore wind,-0.0
tight_lines,46,Bus9,onshore wind,-0.0
tight_lines,46,Bus10,onshore wind,-0.0
tight_lines,46,Bus11,onshore wind,-0.0
tight_lines,46,Bus12,onshore wind,-0.0
tight_lines,46,Bus13,onshore wind,-0.0
tight_lines,46,Bus14,onshore wind,-0.0
tight_lines,46,Bus15,onshore wind,-0.0
tight_lines,46,Bus16,onshore wind,-0.0
tight_lines,46,Bus17,onshore wind,-0.0
tight_lines,46,Bus18,onshore wind,-0.0
tight_lines,46,Bus19,onshore wind,0.0
tight_lines,46,Bus20,onshore wind,-0.0
tight_lines,47,Bus1,onshore wind,6324.8998
tight_lines,47,Bus2,onshore wind,6462.3309
tight_lines,47,Bus3,onshore wind,-0.0
tight_lines,47,Bus4,onshore wind,-0.0
tight_lines,47,Bus5,onshore wind,823.45756
tight_lines,47,Bus6,onshore wind,-0.0
tight_lines,47,Bus7,onshore wind,-0.0
tight_lines,47,Bus8,onshore wind,-0.0
tight_lines,47,Bus9,onshore wind,-0.0
tight_lines,47,Bus10,onshore wind,-0.0
tight_lines,47,Bus11,onshore wind,-0.0
tight_lines,47,Bus12,onshore wind,-0.0
tight_lines,47,Bus13,onshore wind,-0.0
tight_lines,47,Bus14,onshore wind,-0.0
tight_lines,47,Bus15,onshore wind,-0.0
tight_lines,47,Bus16,onshore wind,-0.0
tight_lines,47,Bus17,onshore wind,-0.0
tight_lines,47,Bus18,onshore wind,-0.0
tight_lines,47,Bus19,onshore wind,-0.0
tight_lines,47,Bus20,onshore wind,-0.0
tight_lines,48,Bus1,onshore wind,8002.0056
tight_lines,48,Bus2,onshore wind,2829.3252
tight_lines,48,Bus3,onshore wind,-0.0
tight_lines,48,Bus4,onshore wind,-0.0
tight_lines,48,Bus5,onshore wind,0.0
tight_lines,48,Bus6,onshore wind,-0.0
tight_lines,48,Bus7,onshore wind,-0.0
tight_lines,48,Bus8,onshore wind,-0.0
tight_lines,48,Bus9,onshore wind,-0.0
tight_lines,48,Bus10,onshore wind,-0.0
tight_lines,48,Bus11,onshore wind,-0.0
tight_lines,48,Bus12,onshore wind,-0.0
tight_lines,48,Bus13,onshore wind,-0.0
tight_lines,48,Bus14,onshore wind,-0.0
tight_lines,48,Bus15,onshore wind,-0.0
tight_lines,48,Bus16,onshore wind,-0.0
tight_lines,48,Bus17,onshore wind,-0.0
tight_lines,48,Bus18,onshore wind,-0.0
tight_lines,48,Bus19,onshore wind,-0.0
tight_lines,48,Bus20,onshore wind,-0.0
tight_lines,49,Bus1,onshore wind,6448.8407
tight_lines,49,Bus2,onshore wind,5866.7267
tight_lines,49,Bus3,onshore wind,-0.0
tight_lines,49,Bus4,onshore wind,-0.0
tight_lines,49,Bus5,onshore wind,-0.0
tight_lines,49,Bus6,onshore wind,-0.0
tight_lines,49,Bus7,onshore wind,-0.0
tight_lines,49,Bus8,onshore wind,-0.0
tight_lines,49,Bus9,onshore wind,-0.0
tight_lines,49,Bus10,onshore wind,-0.0
tight_lines,49,Bus11,onshore wind,-0.0
tight_lines,49,Bus12,onshore wind,-0.0
tight_lines,49,Bus13,onshore wind,-0.0
tight_lines,49,Bus14,onshore wind,-0.0
tight_lines,49,Bus15,onshore wind,-0.0
tight_lines,49,Bus16,onshore wind,-0.0
tight_lines,49,Bus17,onshore wind,-0.0
tight_lines,49,Bus18,onshore wind,-0.0
tight_lines,49,Bus19,onshore wind,-0.0
tight_lines,49,Bus20,onshore wind,-0.0
tight_lines,50,Bus1,onshore wind,6650.1472
tight_lines,50,Bus2,onshore wind,4487.9463
tight_lines,50,Bus3,onshore wind,-0.0
tight_lines,50,Bus4,onshore wind,-0.0
tight_lines,50,Bus5,onshore wind,0.0
tight_lines,50,Bus6,onshore wind,-0.0
tight_lines,50,Bus7,onshore wind,-0.0
tight_lines,50,Bus8,onshore wind,-0.0
tight_lines,50,Bus9,onshore wind,-0.0
tight_lines,50,Bus10,onshore wind,-0.0
tight_lines,50,Bus11,onshore wind,-0.0
tight_lines,50,Bus12,onshore wind,-0.0
tight_lines,50,Bus13,onshore wind,-0.0
tight_lines,50,Bus14,onshore wind,-0.0
tight_lines,50,Bus15,onshore wind,-0.0
tight_lines,50,Bus16,onshore wind,-0.0
tight_lines,50,Bus17,onshore wind,-0.0
tight_lines,50,Bus18,onshore wind,-0.0
tight_lines,50,Bus19,onshore wind,0.0
tight_lines,50,Bus20,onshore wind,-0.0
tight_lines,51,Bus1,onshore wind,6393.7005
tight_lines,51,Bus2,onshore wind,2981.2218
tight_lines,51,Bus3,onshore wind,-0.0
tight_lines,51,Bus4,onshore wind,0.0
tight_lines,51,Bus5,onshore wind,-0.0
tight_lines,51,Bus6,onshore wind,-0.0
tight_lines,51,Bus7,onshore wind,-0.0
tight_lines,51,Bus8,onshore wind,-0.0
tight_lines,51,Bus9,onshore wind,-0.0
tight_lines,51,Bus10,onshore wind,-0.0
tight_lines,51,Bus11,onshore wind,-0.0
tight_lines,51,Bus12,onshore wind,-0.0
tight_lines,51,Bus13,onshore wind,-0.0
tight_lines,51,Bus14,onshore wind,-0.0
tight_lines,51,Bus15,onshore wind,-0.0
tight_lines,51,Bus16,onshore wind,-0.0
tight_lines,51,Bus17,onshore wind,-0.0
tight_lines,51,Bus18,onshore wind,-0.0
tight_lines,51,Bus19,onshore wind,-0.0
tight_lines,51,Bus20,onshore wind,0.0
tight_lines,52,Bus1,onshore wind,4580.4326
tight_lines,52,Bus2,onshore wind,5697.4593
tight_lines,52,Bus3,onshore wind,2742.8224
tight_lines,52,Bus4,onshore wind,-0.0
tight_lines,52,Bus5,onshore wind,-0.0
tight_lines,52,Bus6,onshore wind,-0.0
tight_lines,52,Bus7,onshore wind,-0.0
tight_lines,52,Bus8,onshore wind,-0.0
tight_lines,52,Bus9,onshore wind,-0.0
tight_lines,52,Bus10,onshore wind,-0.0
tight_lines,52,Bus11,onshore wind,-0.0
tight_lines,52,Bus12,onshore wind,-0.0
tight_lines,52,Bus13,onshore wind,-0.0
tight_lines,52,Bus14,onshore wind,-0.0
tight_lines,52,Bus15,onshore wind,-0.0
tight_lines,52,Bus16,onshore wind,-0.0
tight_lines,52,Bus17,onshore wind,-0.0
tight_lines,52,Bus18,onshore wind,-0.0
tight_lines,52,Bus19,onshore wind,0.0
tight_lines,52,Bus20,onshore wind,-0.0
tight_lines,53,Bus1,onshore wind,6458.5529
tight_lines,53,Bus2,onshore wind,3873.7478
tight_lines,53,Bus3,onshore wind,-0.0
tight_lines,53,Bus4,onshore wind,-0.0
tight_lines,53,Bus5,onshore wind,-0.0
tight_lines,53,Bus6,onshore wind,-0.0
tight_lines,53,Bus7,onshore wind,-0.0
tight_lines,53,Bus8,onshore wind,-0.0
tight_lines,53,Bus9,onshore wind,-0.0
tight_lines,53,Bus10,onshore wind,-0.0
tight_lines,53,Bus11,onshore wind,-0.0
tight_lines,53,Bus12,onshore wind,-0.0
tight_lines,53,Bus13,onshore wind,-0.0
tight_lines,53,Bus14,onshore wind,-0.0
tight_lines,53,Bus15,onshore wind,-0.0
tight_lines,53,Bus16,onshore wind,-0.0
tight_lines,53,Bus17,onshore wind,-0.0
tight_lines,53,Bus18,onshore wind,-0.0
tight_lines,53,Bus19,onshore wind,-0.0
tight_lines,53,Bus20,onshore wind,0.0
tight_lines,54,Bus1,onshore wind,6486.2853
tight_lines,54,Bus2,onshore wind,3838.0853
tight_lines,54,Bus3,onshore wind,-0.0
tight_lines,54,Bus4,onshore wind,-0.0
tight_lines,54,Bus5,onshore wind,-0.0
tight_lines,54,Bus6,onshore wind,-0.0
tight_lines,54,Bus7,onshore wind,-0.0
tight_lines,54,Bus8,onshore wind,-0.0
tight_lines,54,Bus9,onshore wind,-0.0
tight_lines,54,Bus10,onshore wind,-0.0
tight_lines,54,Bus11,onshore wind,-0.0
tight_lines,54,Bus12,onshore wind,-0.0
tight_lines,54,Bus13,onshore wind,-0.0
tight_lines,54,Bus14,onshore wind,-0.0
tight_lines,54,Bus15,onshore wind,-0.0
tight_lines,54,Bus16,onshore wind,-0.0
tight_lines,54,Bus17,onshore wind,-0.0
tight_lines,54,Bus18,onshore wind,-0.0
tight_lines,54,Bus19,onshore wind,0.0
tight_lines,54,Bus20,onshore wind,-0.0
tight_lines,55,Bus1,onshore wind,8786.7447
tight_lines,55,Bus2,onshore wind,4452.6521
tight_lines,55,Bus3,onshore wind,-0.0
tight_lines,55,Bus4,onshore wind,-0.0
tight_lines,55,Bus5,onshore wind,-0.0
tight_lines,55,Bus6,onshore wind,-0.0
tight_lines,55,Bus7,onshore wind,-0.0
tight_lines,55,Bus8,onshore wind,-0.0
tight_lines,55,Bus9,onshore wind,-0.0
tight_lines,55,Bus10,onshore wind,-0.0
tight_lines,55,Bus11,onshore wind,-0.0
tight_lines,55,Bus12,onshore wind,-0.0
tight_lines,55,Bus13,onshore wind,-0.0
tight_lines,55,Bus14,onshore wind,-0.0
tight_lines,55,Bus15,onshore wind,-0.0
tight_lines,55,Bus16,onshore wind,-0.0
tight_lines,55,Bus17,onshore wind,-0.0
tight_lines,55,Bus18,onshore wind,-0.0
tight_lines,55,Bus19,onshore wind,-0.0
tight_lines,55,Bus20,onshore wind,-0.0
tight_lines,56,Bus1,onshore wind,5987.3668
tight_lines,56,Bus2,onshore wind,6032.5679
tight_lines,56,Bus3,onshore wind,-0.0
tight_lines,56,Bus4,onshore wind,-0.0
tight_lines,56,Bus5,onshore wind,-0.0
tight_lines,56,Bus6,onshore wind,-0.0
tight_lines,56,Bus7,onshore wind,-0.0
tight_lines,56,Bus8,onshore wind,-0.0
tight_lines,56,Bus9,onshore wind,-0.0
tight_lines,56,Bus10,onshore wind,-0.0
tight_lines,56,Bus11,onshore wind,-0.0
tight_lines,56,Bus12,onshore wind,-0.0
tight_lines,56,Bus13,onshore wind,-0.0
tight_lines,56,Bus14,onshore wind,-0.0
tight_lines,56,Bus15,onshore wind,-0.0
tight_lines,56,Bus16,onshore wind,-0.0
tight_lines,56,Bus17,onshore wind,-0.0
tight_lines,56,Bus18,onshore wind,-0.0
tight_lines,56,Bus19,onshore wind,-0.0
tight_lines,56,Bus20,onshore wind,-0.0
tight_lines,57,Bus1,onshore wind,6299.528
tight_lines,57,Bus2,onshore wind,2956.4617
tight_lines,57,Bus3,onshore wind,1259.7646
tight_lines,57,Bus4,onshore wind,-0.0
tight_lines,57,Bus5,onshore wind,-0.0
tight_lines,57,Bus6,onshore wind,-0.0
tight_lines,57,Bus7,onshore wind,-0.0
tight_lines,57,Bus8,onshore wind,-0.0
tight_lines,57,Bus9,onshore wind,-0.0
tight_lines,57,Bus10,onshore wind,-0.0
tight_lines,57,Bus11,onshore wind,-0.0
tight_lines,57,Bus12,onshore wind,-0.0
tight_lines,57,Bus13,onshore wind,-0.0
tight_lines,57,Bus14,onshore wind,-0.0
tight_lines,57,Bus15,onshore wind,-0.0
tight_lines,57,Bus16,onshore wind,-0.0
tight_lines,57,Bus17,onshore wind,-0.0
tight_lines,57,Bus18,onshore wind,-0.0
tight_lines,57,Bus19,onshore wind,0.0
