year,region,glacier_area_km2,consensus_mwe,consensus_mwe_err,consensus_gt,consensus_gt_err,n_groups,altimetry_mwe,altimetry_mwe_err,altimetry_gt,altimetry_gt_err,gravimetry_mwe,gravimetry_mwe_err,gravimetry_gt,gravimetry_gt_err,demdiff_glaciological_mwe,demdiff_glaciological_mwe_err,demdiff_glaciological_gt,demdiff_glaciological_gt_err,demdiff_mean_mwe,demdiff_mean_mwe_err,demdiff_n_sources,glaciological_mean_mwe,glaciological_mean_mwe_err,glaciological_n_sources,gravimetry_mean_mwe,gravimetry_mean_mwe_err,gravimetry_n_sources,combined_mean_mwe,combined_mean_mwe_err,combined_n_sources,altimetry_mean_mwe,altimetry_mean_mwe_err,altimetry_n_sources
2005,south_asia_west,32903.3536,-0.14126725845288357,0.06078787494717924,-4.648166556977817,2.0001249439796194,3,-0.23674842831730764,0.05590087999685628,-7.7898172511686266,1.839326421087729,-0.030965698719729668,0.05874512961635557,-1.0188753344463328,1.9329117720447802,-0.14226910511432203,0.026680158844692006,-4.681130671932107,0.8778667005710685,-0.1437785779861,0.023612888830568227,2,-0.03494958265951948,0.19910209603790802,2,-0.030965698719729668,0.05874512961635557,3.0,-0.18567378086968422,0.11068580766543028,3,-0.23674842831730764,0.05590087999685628,3.0
2006,south_asia_west,32782.5088,-0.13172367890227057,0.0865843016195767,-4.3182326627820595,2.8384506297856276,3,-0.23674842831730764,0.05590087999685628,-7.761207434698308,1.832571090424685,-0.030172972199527047,0.0499976936647019,-0.9891457266531508,1.6390498325427947,-0.1473448021471925,0.04718874388135541,-4.830332273024597,1.5469654115514802,-0.1437785779861,0.023612888830568227,2,-0.6165846800567452,0.2708583696388627,2,-0.030172972199527047,0.0499976936647019,3.0,-0.3969999758028161,0.25360826197958003,3,-0.23674842831730764,0.05590087999685628,3.0
2007,south_asia_west,32661.664,-0.15346139834035774,0.06845447402603891,-5.012304629562923,2.2358370299352095,3,-0.23674842831730764,0.05590087999685628,-7.732597618227988,1.8258157597616411,-0.03212599836628978,0.07608889561852408,-1.0492885643043057,2.4851899428233057,-0.14583071852071028,0.03660495348172351,-4.763073929202016,1.1955786913556832,-0.1437785779861,0.023612888830568227,2,-0.5285180010978082,0.32245386591578884,2,-0.03212599836628978,0.07608889561852408,3.0,-0.35568174286812343,0.17786517463720392,3,-0.23674842831730764,0.05590087999685628,3.0
2008,south_asia_west,32540.8192,-0.14088868127386273,0.06969336308219994,-4.584633104659192,2.267879127497823,3,-0.2102408273988624,0.03892297609765952,-6.841408752844788,1.2665855279198603,-0.03039725251013278,0.046737655272455284,-0.9891514981089771,1.520881590052894,-0.14624173129348952,0.03337819948928804,-4.758825737516426,1.0861539548024546,-0.1437785779861,0.023612888830568227,2,-0.3746016918701533,0.22735964396292935,2,-0.03039725251013278,0.046737655272455284,3.0,-0.2972131089110935,0.0819077395074476,3,-0.2102408273988624,0.03892297609765952,3.0
2009,south_asia_west,32419.9744,-0.11766143560023733,0.07151751639389933,-3.8145807300269428,2.3185960506417964,3,-0.18217233201564328,0.04480877053632183,-5.906022340335456,1.452699193683028,-0.030597601474463165,0.04667432466966299,-0.9919734565034981,1.513180410927763,-0.13957663804698206,0.05288601429071294,-4.525071032321225,1.7145632294229476,-0.1437785779861,0.023612888830568227,2,0.3943946692904989,0.2661847451517244,2,-0.030597601474463165,0.04667432466966299,3.0,-0.05709660660904701,0.32203927788773373,3,-0.18217233201564328,0.04480877053632183,1.0
2010,south_asia_west,32299.1296,-0.11701554263691395,0.07594433953076465,-3.7795001768440093,2.4529360648905714,3,-0.18217233201564328,0.04480877053632183,-5.884007761307492,1.4472842867693203,-0.028572081795924194,0.04696815067104402,-0.9228533728683562,1.5170303855963776,-0.14822943316353418,0.06391573084653904,-4.787681672283529,2.0644224740910815,-0.15980491532208158,0.02943805489015484,2,0.13278743977455557,0.14504600254306899,2,-0.028572081795924194,0.04696815067104402,3.0,-0.07393386427007281,0.2845907741907344,3,-0.18217233201564328,0.04480877053632183,1.0
2011,south_asia_west,32178.2848,-0.1659768720194758,0.03409774544859755,-5.3408510580558435,1.0972069640828754,3,-0.18171636362948415,0.04652275553106469,-5.847320901689901,1.4970224771593752,0.009201169237153297,1.9504149830368374,0.2960778442061231,62.76100880234652,-0.15352999181883237,0.04150302593519578,-4.940331802088059,1.3354961886045165,-0.15980491532208158,0.02943805489015484,2,-0.011294322419207942,0.14015517996036078,2,0.009201169237153297,1.9504149830368374,2.0,-0.13821890045817975,0.152834670592083,3,-0.18171636362948415,0.04652275553106469,2.0
2012,south_asia_west,32057.44,-0.1689382385161969,0.02973685168219364,-5.41572744493867,0.9532873385908219,3,-0.1829928089978518,0.050140065715734865,-5.866280994880094,1.6073621482782279,0.02489772536110596,1.8387014563260928,0.7981573369001324,58.94406161408634,-0.16260627380624879,0.03382858576524277,-5.212740866167392,1.0844578584541247,-0.15980491532208158,0.02943805489015484,2,-0.2696523318317836,0.18197432041337563,2,0.02489772536110596,1.8387014563260928,2.0,-0.25599558199972344,0.01853049219046717,3,-0.1829928089978518,0.050140065715734865,2.0
2013,south_asia_west,31936.5952,-0.16565855446813146,0.040051042674121594,-5.290570195465866,1.2790939372213475,3,-0.18298709976066768,0.04993807918183396,-5.8439849318784605,1.594852219895778,-1.8245764284872874,1.472348525831559,-58.27075880806025,47.02179886279924,-0.15878040411352365,0.029860681531459418,-5.070905491866019,0.9536484984663356,-0.15980491532208158,0.02943805489015484,2,-0.11498404186773693,0.19247298127937237,2,-1.8245764284872874,1.472348525831559,2.0,-0.23569729133912812,0.02945500284138363,3,-0.18298709976066768,0.04993807918183396,2.0
2014,south_asia_west,31815.7504,-0.1638051125568615,0.06380218298266394,-5.211582575353011,2.029914328751563,3,-0.18147641054864305,0.04860120795691325,-5.773808181503554,1.5462839014956458,2.3905106820193414,1.435169683798303,76.05589118766113,45.66100044137373,-0.15416245399485765,0.03930674862595843,-4.9047941573518745,1.2505737033190367,-0.15980491532208158,0.02943805489015484,2,-0.02738320376770093,0.1395400597748307,2,2.3905106820193414,1.435169683798303,2.0,-0.25106750701349256,0.04947420867077513,3,-0.18147641054864305,0.04860120795691325,2.0
2015,south_asia_west,31694.9056,-0.17322450542908188,0.03656907118288432,-5.490334347181438,1.1590532590211988,3,-0.18167114116100402,0.04674062759406913,-5.758049669342297,1.4814397792787763,-0.2029178836156994,1.8356169579196924,-6.43146316575138,58.179706199023826,-0.1620489465408104,0.053702302027111196,-5.1361260631904315,1.7020893932519774,-0.17121438831934935,0.04895440680979494,2,-0.08200609660668899,0.14466929420162364,2,-0.2029178836156994,1.8356169579196924,2.0,-0.19663721713769336,0.0797858222972863,3,-0.18167114116100402,0.04674062759406913,2.0
2016,south_asia_west,31574.0608,-0.16594682743671985,0.08425440726228503,-5.239615219054102,2.6602537775673496,3,-0.1824444284861092,0.04538371315889629,-5.760511477641665,1.4329481186087516,-2.5155105923984813,1.2379268252954072,-79.42488438743368,39.08637684782816,-0.1253897094932158,0.06519159278785588,-3.959062311233132,2.0583633143326034,-0.1305186033073509,0.06393645841366238,2,-0.0456325523140974,0.2521282764980365,2,-2.5155105923984813,1.2379268252954072,2.0,-0.1586499620094992,0.12924480142082698,3,-0.1824444284861092,0.04538371315889629,2.0
2017,south_asia_west,31453.216,-0.20185139608065716,0.08872752976333219,-6.348875560826462,2.790766158792516,3,-0.18221160483435367,0.04480543459518434,-5.731140964561568,1.4092750122962054,3.4903737838780167,1.3887833885429257,109.78348054505257,43.681703897052564,-0.2220003796228842,0.04150319925604613,-6.982625892360576,1.3054090908914584,-0.22499999999979536,0.04156921938161525,1,-0.18284103652234882,0.15019532688775952,2,3.4903737838780167,1.3887833885429257,2.0,-0.2046639293400597,0.0489794526441314,2,-0.18221160483435367,0.04480543459518434,2.0
2018,south_asia_west,31332.3712,-0.20086650997624553,0.12308707043804565,-6.29362405222423,3.8566097808853934,3,-0.17990134369570718,0.08172130585283648,-5.636735680052676,2.5605222899298052,-2.388314712590515,1.14565233015567,-74.83156311730733,35.89600407458241,-0.2099928170877365,0.078722022103137,-6.579572894326665,2.466547618150093,-0.22499999999979536,0.04156921938161525,1,0.09323825587965329,0.1868568969597015,2,-2.388314712590515,1.14565233015567,2.0,-0.060169168184534105,0.04414849944638246,2,-0.17990134369570718,0.08172130585283648,2.0
2019,south_asia_west,31211.5264,-0.18314906615442877,0.045430464602600945,-5.716361913414299,1.417954145308345,3,-0.1831515910194508,0.047291222467906756,-5.7164407183055905,1.4760312385453447,0.02471360287842277,1.6762505829220307,0.7713492686790087,52.31833932188635,-0.18478499637082357,0.1498554268374011,-5.7674217925518665,4.677216610918811,-0.22499999999979536,0.04156921938161525,1,0.33375325968460545,0.14926851571090438,2,0.02471360287842277,1.6762505829220307,2.0,-0.002379256702267745,0.08252899946720217,2,-0.1831515910194508,0.047291222467906756,2.0
2020,south_asia_west,31090.6816,-0.17101195954116213,0.07629551937678693,-5.316878383886354,2.372079700450312,3,-0.18217233201564328,0.04480877053632183,-5.663861971027852,1.3931352176322431,-1.1444328332416007,1.7706242611658876,-35.581196830900495,55.04991513714385,0.11144090757110886,0.21937829653476645,3.464773774508375,6.820620767512807,,,0,0.11144090757110886,0.21937829653476645,2,-1.1444328332416007,1.7706242611658876,2.0,0.12345191223447469,0.03940494601831438,2,-0.18217233201564328,0.04480877053632183,1.0
2021,south_asia_west,30969.8368,-0.40389458749510854,0.20676505584864677,-12.508549459126831,6.403480035575475,2,,,,,-0.6135711799105216,1.6415000591040931,-19.00219930701229,50.83698893764412,-0.4005701760655499,0.20669183031984997,-12.405592979697346,6.401212252899046,,,0,-0.40057017606554984,0.20669183031984997,2,-0.6135711799105216,1.6415000591040931,2.0,-0.44229263593839885,0.03673875325960116,2,,,0.0
2022,south_asia_west,30848.992,-0.7414855856123159,0.24071391753063826,-22.874082898669634,7.42578171619132,2,,,,,-1.8873309722597456,3.469976941165335,-58.22225806459311,107.04529089819388,-0.7364941149182177,0.2290223366550091,-22.720101059159166,7.065108231291683,,,0,-0.7364941149182177,0.2290223366550091,2,-1.8873309722597456,3.469976941165335,1.0,-0.7368415362093343,0.028482765520683517,1,,,0.0
2023,south_asia_west,30728.1472,-0.1114542409783136,0.14798827199783832,-3.424782322845892,4.547405405823213,1,,,,,,,,,-0.1114542409783136,0.14798827199783832,-3.424782322845892,4.547405405823213,,,0,-0.11145424097831359,0.14798827199783832,2,,,0.0,-0.3917734304613388,0.028527099309992202,1,,,0.0
2000,south_asia_east,14907.1245,-0.44589840980263556,0.05914859179040127,-6.647063109279909,0.8817354218191897,2,-0.4612391304343598,0.029039475239480424,-6.875749141656741,0.432895072809602,,,,,-0.26843845523242155,0.09876795609896648,-4.001645472737384,1.472346218177828,-0.2831093356169077,0.07912922514592136,3,-0.007576911615199929,0.3336674596150177,2,,,0.0,-0.409366260407248,0.10113178989100775,3,-0.4612391304343598,0.029039475239480424,1.0
2001,south_asia_east,14837.8747,-0.4564807332868536,0.05798119944094165,-6.773203923474456,0.860317772260403,2,-0.5031699604738471,0.03033074267923367,-7.465972826314897,0.45004375943241154,,,,,-0.39562610581953767,0.0346275293421509,-5.870250586199241,0.5137989415494084,-0.3965780274365321,0.03336920064174444,3,-0.2948017117541727,0.3434219255667787,2,,,0.0,-0.5006009388786121,0.060452483357124775,3,-0.5031699604738471,0.03033074267923367,1.0
2002,south_asia_east,14768.6249,-0.4631221039006993,0.05862271242505319,-6.839676635408256,0.8657768504261794,3,-0.5031699604738471,0.03033074267923367,-7.431128407186074,0.44794336156802317,3.802541759421738,9.112796328059527,56.15831291148569,134.5834707592085,-0.39493785059400605,0.03959969387081373,-5.8326889742351185,0.5848330249328774,-0.3965780274365321,0.03336920064174444,3,-0.11381504203965052,0.4368662622220187,2,3.802541759421738,9.112796328059527,2.0,-0.47743966628168016,0.0616649494473499,3,-0.5031699604738471,0.03033074267923367,1.0
2003,south_asia_east,14699.3751,-0.4655622085483402,0.05952897086076028,-6.843473535836478,0.8750386719992851,3,-0.5031699604738471,0.03033074267923367,-7.396283988057251,0.4458429637036348,-0.34093098061935195,0.14143465089864224,-5.011472367334685,2.0790009856966942,-0.3948233860609642,0.04518346191520186,-5.803657049962223,0.6641686550081163,-0.3965780274365321,0.03336920064174444,3,0.1361734700044274,0.5804938126848589,2,-0.34093098061935195,0.14143465089864224,3.0,-0.45106298447097226,0.1699636571831551,3,-0.5031699604738471,0.03033074267923367,1.0
2004,south_asia_east,14630.1253,-0.42783280372991983,0.06976424262288736,-6.259247526019035,1.0206596110324433,3,-0.5231061814608925,0.06036203327313843,-7.653108979977395,0.8831041101487843,-0.3415543277536515,0.12040347057194431,-4.99698261179319,1.7615178610224083,-0.39502149915858076,0.040306020980677336,-5.77921402888388,0.5896821372917386,-0.3965780274365321,0.03336920064174444,3,-0.06333921794858036,0.48711155477067547,2,-0.3415543277536515,0.12040347057194431,3.0,-0.4734550566756225,0.09195718860933721,3,-0.5231061814608925,0.06036203327313843,3.0
2005,south_asia_east,14560.8755,-0.4445814815593913,0.07841144853764141,-6.473495602591844,1.1417393399312548,3,-0.5231061814608925,0.06036203327313843,-7.616883981532466,0.8789240514170265,-0.3434140519167894,0.1194521720951793,-5.000409254910906,1.7393282060824802,-0.3989961944848929,0.056144400450168955,-5.809733912868311,0.8175116249770542,-0.40289487898535814,0.046476142589365485,3,-0.13640439967148607,0.38142715228144,2,-0.3434140519167894,0.1194521720951793,3.0,-0.4497816950060679,0.05262386468111837,3,-0.5231061814608925,0.06036203327313843,3.0
2006,south_asia_east,14491.6257,-0.44682224854773384,0.07930359207169618,-6.475180780386128,1.149237972968509,3,-0.5231061814608925,0.06036203327313843,-7.580658983087533,0.8747439926852681,-0.34470548479757795,0.12857124422923794,-4.99534286242354,1.863206347153401,-0.39687930377927927,0.05817106178320772,-5.75142631844591,0.8429932539338207,-0.40289487898535814,0.046476142589365485,3,-0.18358477516904892,0.27674600016602746,2,-0.34470548479757795,0.12857124422923794,3.0,-0.5326242764294861,0.11833367511793871,3,-0.5231061814608925,0.06036203327313843,3.0
2007,south_asia_east,14422.3759,-0.45988187613218756,0.08669530991899593,-6.632589287175644,1.250352348418758,3,-0.5231061814608925,0.06036203327313843,-7.544433984642602,0.87056393395351,-0.34639808670994,0.12415443034368465,-4.995883417571547,1.790601864066986,-0.3902281695644643,0.08350038192609563,-5.628017348227642,1.204273895931717,-0.40289487898535814,0.046476142589365485,3,-0.004885369724760538,0.2563431967086187,2,-0.34639808670994,0.12415443034368465,3.0,-0.46362974265034684,0.04661477609614315,3,-0.5231061814608925,0.06036203327313843,3.0
2008,south_asia_east,14353.1261,-0.4675212944188281,0.0652366103134573,-6.710392093228667,0.9363492941656127,3,-0.5065662107528528,0.03833944273000314,-7.2708087009348725,0.5502908561074632,-0.348223170469894,0.12403159077500817,-4.998091076696185,1.7802410627772889,-0.3964734164612331,0.061461702178370256,-5.690632941765895,0.8821675616867932,-0.40289487898535814,0.046476142589365485,3,-0.13647474131665527,0.2957322358822219,2,-0.348223170469894,0.12403159077500817,3.0,-0.4435382144472435,0.052716924524755106,3,-0.5065662107528528,0.03833944273000314,3.0
2009,south_asia_east,14283.8763,-0.479376486919226,0.055010918145149655,-6.8473544402827935,0.7857691499347436,3,-0.5031699604738471,0.03033074267923367,-7.187217473284322,0.43324057651730435,-0.35038169351083537,0.12578941541699887,-5.0048087678932855,1.7967604496657248,-0.39678849847406605,0.06828606281572948,-5.667677829466299,0.9753896742739089,-0.40289487898535814,0.046476142589365485,3,0.01823234491723976,0.38315376559281644,2,-0.35038169351083537,0.12578941541699887,3.0,-0.45898781975397596,0.04503001986159688,3,-0.5031699604738471,0.03033074267923367,1.0
2010,south_asia_east,14214.6265,-0.4856124483028798,0.05604096943426761,-6.902799576375997,0.7966014492060298,3,-0.5031699604738471,0.03033074267923367,-7.152373054155499,0.431140178652916,-0.3221632712748592,0.1252651640998369,-4.579430573190304,1.7805975211403906,-0.3872106703433416,0.1065428900679401,-5.504055055745228,1.5144673885463291,-0.40666546465869996,0.05832230230047036,3,0.029227147806908434,0.2698338432185269,2,-0.3221632712748592,0.1252651640998369,3.0,-0.3805645150490755,0.14611196509393037,3,-0.5031699604738471,0.03033074267923367,1.0
2011,south_asia_east,14145.3767,-0.4974001443108922,0.03962831567877111,-7.035912411911933,0.5605574532627339,3,-0.5031143386880469,0.030494511106190517,-7.116741843913808,0.4313563468793986,0.44004869537710034,10.827347279943837,6.224654562452631,153.1569059365259,-0.3788599932531299,0.13898235794327254,-5.359117321124982,1.9659578077618265,-0.40666546465869996,0.05832230230047036,3,0.19911026040176236,0.26590240906610435,2,0.44004869537710034,10.827347279943837,2.0,-0.318527216143879,0.22204509203319991,3,-0.5031143386880469,0.030494511106190517,2.0
2012,south_asia_east,14076.1269,-0.4822933560945619,0.05899980378693977,-6.788822483413941,0.8304887251800646,3,-0.503577836118733,0.0386743111416136,-7.088425525234687,0.5443845113994369,-11.408067681287116,19.598532216262104,-160.58140836558624,275.87142652984363,-0.3931806236620423,0.07905463285986158,-5.53446035328805,1.112783044168321,-0.40666546465869996,0.05832230230047036,3,-0.16773358791825502,0.23847014148528287,2,-11.408067681287116,19.598532216262104,2.0,-0.5226370711518159,0.07562762549092178,3,-0.503577836118733,0.0386743111416136,2.0
2013,south_asia_east,14006.8771,-0.4947605561531436,0.05851858211686347,-6.930050303964732,0.8196625877771644,3,-0.5026553559680613,0.04264843743200039,-7.040631794701387,0.5973714216170691,6.2167767694740315,11.513932222111777,87.07762816815777,161.27423357284954,-0.352166876105922,0.1823183360870326,-4.932758152306576,2.5537105266475604,-0.40666546465869996,0.05832230230047036,3,0.20094062043875027,0.1858004684509331,2,6.2167767694740315,11.513932222111777,2.0,-0.39175816082691534,0.12425377885077057,3,-0.5026553559680613,0.04264843743200039,2.0
2014,south_asia_east,13937.6273,-0.48829556977879157,0.06656505976419827,-6.805681663817941,0.9277589941956215,3,-0.5035422289401703,0.0369912246457212,-7.0181839167793685,0.5155699024826367,-10.076406906422505,8.053458436218826,-140.44120398486282,112.24610216005881,-0.386931583552932,0.09475259993370608,-5.392908202159576,1.320626423582,-0.40666546465869996,0.05832230230047036,3,-0.0934822412004423,0.22490285898215087,2,-10.076406906422505,8.053458436218826,2.0,-0.4753114708902965,0.03719704655755001,3,-0.5035422289401703,0.0369912246457212,2.0
2015,south_asia_east,13868.3775,-0.47638446394102374,0.09416805850801148,-6.606679581069257,1.30595818383119,3,-0.5028575993179111,0.03582843875768653,-6.973819016084535,0.49688231392722776,4.740571375831336,12.77943425840197,65.74403340572334,177.2300185319511,-0.1927983967674087,0.11735571801768192,-2.673800947765205,1.6275333992527647,-0.22105811537987108,0.09922321949755641,3,-0.007690928828870187,0.2539459950396417,2,4.740571375831336,12.77943425840197,2.0,-0.427472216002274,0.07764621886177478,3,-0.5028575993179111,0.03582843875768653,2.0
2016,south_asia_east,13799.1277,-0.4988177427225282,0.044171528705361424,-6.8832497308539144,0.6095285653094982,3,-0.5033349404891065,0.03198147182696263,-6.945583119681084,0.4413164137742096,1.282353449710798,10.632109746396937,17.69535900909482,146.71384011094597,-0.29395906603610766,0.2157581394447945,-4.056378690804983,2.9772741185131264,-0.3856890550653431,0.14508420411844072,2,0.034186658118737584,0.2744086743201499,2,1.282353449710798,10.632109746396937,2.0,-0.441853893439437,0.04725631148904482,3,-0.5033349404891065,0.03198147182696263,2.0
2017,south_asia_east,13729.8779,-0.5315398254210352,0.06695107969841795,-7.297976902018131,0.919230149532446,3,-0.5033709055038337,0.03437823239485702,-6.911221070980075,0.47200893319921144,2.4194905656090118,12.062639942841828,33.21931004601366,165.61857356688128,-0.6544330440001364,0.07177574511227594,-8.985285787847197,0.9854722165730702,-0.6649999999993952,0.04849742261188446,1,-0.381191728211196,0.24661352631202482,2,2.4194905656090118,12.062639942841828,2.0,-0.6811489619061316,0.22358355870640098,2,-0.5033709055038337,0.03437823239485702,2.0
2018,south_asia_east,13660.6281,-0.5287267247354197,0.0642038686326213,-7.2227391531416405,0.877065171971495,3,-0.5030122874509495,0.03263313231265182,-6.871463788597719,0.4457890842612296,-1.4046109668354578,7.255107199246989,-19.18786804312063,99.10932127454574,-0.6542154483451365,0.07211444973842167,-8.93699393711767,0.9851286785127207,-0.6649999999993952,0.04849742261188446,1,-0.3817836045669653,0.2437510785668963,2,-1.4046109668354578,7.255107199246989,2.0,-0.7833021364827788,0.14079929555394588,2,-0.5030122874509495,0.03263313231265182,2.0
2019,south_asia_east,13591.3783,-0.5435740014970383,0.08532678842590291,-7.387919888391015,1.1597086606205074,3,-0.5018715973117144,0.06039172989970243,-6.8211267370887745,0.8208068472582769,2.496667523770185,10.005229179872213,33.93315280488483,135.984854761842,-0.6495403197398438,0.09614016016099848,-8.828148206687175,1.3066772865707192,-0.6649999999993952,0.04849742261188446,1,-0.19876007184915373,0.2618791025699283,2,2.496667523770185,10.005229179872213,2.0,-0.6006715144764789,0.0922155005465604,2,-0.5018715973117144,0.06039172989970243,2.0
2020,south_asia_east,13522.1285,-0.49751667846086683,0.06472906632645795,-6.727484457041025,0.8752747525513875,3,-0.5031699604738471,0.03033074267923367,-6.8039288628672825,0.41013620000903206,-4.061365911746891,11.178725460036357,-54.91831174416111,151.1601621368332,0.06360069361740632,0.30147697839039,0.8600167517836981,4.076610441586578,,,0,0.06360069361740632,0.30147697839039,2,-4.061365911746891,11.178725460036357,2.0,-0.3467027420959653,0.04685952842015284,2,-0.5031699604738471,0.03033074267923367,1.0
2021,south_asia_east,13452.8787,0.02505417922723292,0.269038195777819,0.3370508340720243,3.6193382134658503,2,,,,,3.0189388957835717,12.136490666524862,40.61341876768832,163.27073678044113,0.023666749304917467,0.2612649301717264,0.3183859076223641,3.5147654141642053,,,0,0.023666749304917467,0.2612649301717264,2,3.0189388957835717,12.136490666524862,2.0,-0.27368241937343885,0.10349992373892125,2,,,0.0
2022,south_asia_east,13383.6289,-0.6263468430796937,0.2705589645116316,-8.382793710465155,3.621060776591946,2,,,,,5.868291241859911,12.266298136468343,78.5390322581732,164.16758223525386,-0.6288154721956879,0.2391464630841645,-8.415832926445356,3.200647514666007,,,0,-0.6288154721956879,0.2391464630841645,2,5.868291241859911,12.266298136468343,1.0,-1.1061301214558903,0.05268091973561728,1,,,0.0
2023,south_asia_east,13314.3791,-0.6381552853622786,0.25963003115281574,-8.496641393982058,3.4568126605134,1,,,,,,,,,-0.6381552853622786,0.25963003115281574,-8.496641393982058,3.4568126605134,,,0,-0.6381552853622786,0.25963003115281574,2,,,0.0,-1.1266118493566586,0.05251886873207058,1,,,0.0
2000,low_latitudes,2354.92895,-0.23595789714430865,0.20274647687589104,-0.5556640829662546,0.47745354790554173,1,,,,,,,,,-0.23595789714430865,0.20274647687589104,-0.5556640829662546,0.47745354790554173,-0.28461175809505534,0.06590618827069111,4,0.5249999999995225,0.2606440732838834,1,,,0.0,0.045559196060957964,0.09660586030489669,2,,,
2001,low_latitudes,2327.07105,-0.28155968069210485,0.2101167850612158,-0.6552093817858411,0.4889566876350277,1,,,,,,,,,-0.28155968069210485,0.2101167850612158,-0.6552093817858411,0.4889566876350277,-0.3477199329604436,0.08970396479924997,4,0.2769999999997481,0.2606440732838834,1,,,0.0,-0.2477409880301891,0.21036305699867863,2,,,
2002,low_latitudes,2299.21315,-0.3373455369569715,0.09604297312988663,-0.7756292946652796,0.22082326678533196,2,,,,,14.130570101884654,38.63005322803201,32.48919259525004,88.81872636709114,-0.33742396679891745,0.08994209361447532,-0.7758096215892343,0.20679604437693266,-0.3477199329604436,0.08970396479924997,4,-0.2504999999997722,0.2606440732838834,1,14.130570101884654,38.63005322803201,2.0,-0.6301102375180472,0.09803484959301452,2,,,
2003,low_latitudes,2271.35525,-0.36033061837768876,0.14907260450254267,-0.8184388417879096,0.33859684286802383,2,,,,,-2.6526306567901865,1.5589044577702185,-6.025066568611337,3.5408258244047888,-0.3536957877821666,0.08386846364945143,-0.8033687844819098,0.19049507521961562,-0.3477199329604436,0.08970396479924997,4,-0.3873333333329811,0.2128255523023149,1,-2.6526306567901865,1.5589044577702185,3.0,-0.7599011295431877,0.07520058118552957,2,,,
2004,low_latitudes,2243.49735,-0.37593495575178393,0.16860420493702624,-0.8434090770014945,0.37826308697507527,2,,,,,-2.6848095129267358,1.5753559757022693,-6.023363027505924,3.5343069567947065,-0.3675241056452939,0.09508203809415687,-0.824539357076337,0.21331630049683997,-0.3477199329604436,0.08970396479924997,4,-0.47899999999956433,0.2128255523023149,1,-2.6848095129267358,1.5753559757022693,3.0,-1.321927158660743,0.24244816931862795,2,,,
2005,low_latitudes,2215.63945,-0.6323334097889034,0.5873455233172619,-1.401022848281311,1.30134591224262,2,,,,,-2.7006466581702817,1.5803588797612929,-5.98365927635274,3.501505479156927,-0.5250752507610709,0.35988416115011324,-1.1633774398048715,0.7973735448743483,-0.349811991832471,0.09221854112529083,4,-1.2252499999988857,0.184321513703041,1,-2.7006466581702817,1.5803588797612929,3.0,-1.1935217657624435,0.4134750403684973,2,,,
2006,low_latitudes,2187.78155,-0.2785710644407157,0.46807691603229845,-0.6094526351472587,1.0240500408763618,2,,,,,-2.745326143269162,1.583135485272014,-6.006173884976929,3.4635546058284095,-0.2151998969239586,0.2537470034049487,-0.4708103640521383,0.5551430124171342,-0.349811991832471,0.09221854112529083,4,0.21499999999980446,0.1648585049265161,1,-2.745326143269162,1.583135485272014,3.0,-0.4248493534963699,0.08570438277179544,2,,,
2007,low_latitudes,2159.92365,-0.2689307337032577,0.4946230292461934,-0.5808698519375182,1.0683479787034948,2,,,,,-2.7561205811346094,1.6814827000158488,-5.953010025444388,3.6318742508300876,-0.20085238265253444,0.27819059878385377,-0.4338258114500587,0.600870453520907,-0.349811991832471,0.09221854112529083,4,0.27519999999974976,0.1648585049265161,1,-2.7561205811346094,1.6814827000158488,3.0,0.1766393066007639,0.31409171110852413,2,,,
2008,low_latitudes,2132.06575,-0.4416305960409997,1.2955282074790684,-0.9415854679711011,2.762151319325017,2,,,,,-2.8148146226006747,1.623344750402408,-6.001369849446076,3.4610777427752737,0.06898575120305409,0.7529955504681749,0.14708215737805358,1.6054360230555929,-0.349811991832471,0.09221854112529083,4,1.4073999999987197,0.1648585049265161,1,-2.8148146226006747,1.623344750402408,3.0,-0.05311580717059936,0.5123130608328148,2,,,
2009,low_latitudes,2104.20785,-0.3620946578996911,0.13676479600175723,-0.7619224215955946,0.2877815573505462,2,,,,,-2.864203568683373,1.7877889447420592,-6.026879633221568,3.761879531669457,-0.35714239692622224,0.07953621212935441,-0.7515018351799727,0.16736072192185278,-0.349811991832471,0.09221854112529083,4,-0.37666666666632403,0.15050178795980143,1,-2.864203568683373,1.7877889447420592,3.0,-0.8143039296297139,0.12507937441991332,2,,,
2010,low_latitudes,2076.34995,-0.4328316195777038,0.2250889563274286,-0.898709911668584,0.46736344321600864,2,,,,,-2.629116249233462,1.6960333992642689,-5.458965392640086,3.521558863760695,-0.41834524755961444,0.13774311693033528,-0.8686311338531428,0.2860029139511459,-0.3490930128310644,0.09212604036100869,4,-0.603166666666118,0.15050178795980143,1,-2.629116249233462,1.6960333992642689,3.0,-0.7401923906203067,0.2742822483859282,2,,,
2011,low_latitudes,2048.49205,-0.1100029977543593,0.4479539909150228,-0.22534026637597251,0.9176301891551967,2,,,,,-15.46909022086607,31.41284925708552,-31.68830833817688,64.34897197098809,-0.10748195057599545,0.40245294838822515,-0.22017592127341923,0.8244216652723397,-0.3490930128310644,0.09212604036100869,4,0.5373333333328446,0.15050178795980143,1,-15.46909022086607,31.41284925708552,2.0,-0.27030087866204344,0.13462388711872467,2,,,
