snapshot,Link_Bus1_Bus2,Link_Bus2_Bus3,Link_Bus3_Bus4,Link_Bus4_Bus5,Link_Bus6_Bus7,Link_Bus7_Bus8,Link_Bus8_Bus9,Link_Bus9_Bus10,Link_Bus10_Bus11,Link_Bus11_Bus12,Link_Bus12_Bus13,Link_Bus13_Bus14,Link_Bus14_Bus15,Link_Bus15_Bus16,Link_Bus16_Bus17,Link_Bus17_Bus18,Link_Bus18_Bus19,Link_Bus19_Bus20,Link_Bus1_Bus6,Link_Bus2_Bus7,Link_Bus3_Bus8,Link_Bus4_Bus9,Link_Bus5_Bus10
2050-01-04 02:00:00,-1986.3066740962636,-4084.4848344789757,-995.256531694878,2027.3035030526516,5000.0,2778.7911461020453,5000.0,2468.0950735147962,922.4642431760922,-3523.38012038939,3028.9758362808216,-1852.257895965262,-5000.0,1445.9625787159057,1442.5608820625416,-1548.8092841194189,-5000.0,-28.33435984173593,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 03:00:00,941.1513422413809,-1317.6157179109168,-3401.14465782487,733.4516724296514,5000.0,3488.36342148522,1324.4312821640578,-2415.824671556111,-5000.0,833.4847519677405,4545.5283559566205,-1834.0705962399115,5000.0,844.6166347169619,-4988.877425911135,-669.1675575215404,-5000.0,-4355.0834479173245,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 04:00:00,-2187.6476003065186,-4533.483774172224,-928.712186937817,1670.3030370981032,5000.0,2250.50286060241,-587.2866491632631,5000.0,1807.7380077628331,-4921.498709518719,-425.3870796607089,352.9772630394082,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3729.325610136554,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 05:00:00,2237.4837178365447,-66.27693177575247,418.82210810187416,-2051.7770010222407,-4279.327310254942,-5000.0,2495.003772437447,-1647.7558525605727,4127.684394519249,1053.486673506195,-5000.0,-14.343837798011918,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-4002.4412801856893,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 06:00:00,-2049.3896718368724,596.7839774197191,-1422.9184488097233,2074.2517214259615,-782.0615444112318,-3541.989954161618,-5000.0,-2323.531101772047,4300.88523341798,-981.645507188744,5000.0,-589.2798186054024,-4389.534909915226,-5000.0,-5000.0,-5000.0,-5000.0,-4881.589557083465,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 07:00:00,-1964.1955415150228,1216.54163798304,4192.828611019707,2003.328348510064,-2463.9786842743083,4654.564293458208,3957.8619994079572,1581.7646909152422,328.183908812377,-3936.491526316783,-5000.0,-2140.1871140204044,-5000.0,1576.678566871712,-2646.402515383831,2936.7315688776853,-286.73509819554283,-3198.484602380524,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 08:00:00,-1972.5205401425949,2499.3308719710276,552.3438175287861,-1649.522114673351,-2515.243597045944,4480.935144307099,3686.852044439677,1326.5805155398693,-93.43683775584896,-772.1500557478766,-5000.0,1809.1169786471555,5000.0,5000.0,5000.0,5000.0,1667.4151664153906,-1360.5884461180367,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 09:00:00,-2078.0801654497054,787.4696012878749,498.62342903763874,2126.8137217186268,-1952.2210989403757,-5000.0,754.9745550223352,-2717.1751616271204,-5000.0,-637.4401909742865,5000.0,-938.5832265556855,-4951.909553338507,-5000.0,-5000.0,-5000.0,-5000.0,-4644.193795163896,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 10:00:00,-2210.757493940302,1860.4474193386877,-311.9030324390301,2104.879467921785,-4765.152523291885,341.5855156124321,-297.9157272653356,-5000.0,279.20530132832346,5000.0,-1762.7539917152799,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3671.023058123147,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 11:00:00,3376.854143985758,3956.454091117886,1718.6641332245263,-939.8249805426631,-5000.0,-1300.0216427353953,5000.0,3549.968664529184,-387.48007940544267,3689.314580161155,-3741.065786539129,-235.57967693542741,5000.0,-1593.6921802820507,-5000.0,-5000.0,-5000.0,-3036.351543232135,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 12:00:00,-2243.436288851648,-4657.894953136812,986.1396123151712,-1618.1353547588433,-578.2978702114933,-5000.0,114.04717063414591,-5000.0,35.84231631770899,1079.025787553177,5000.0,-2632.136205917537,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3402.3429047784866,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 13:00:00,2992.714823617346,5000.0,4643.509897981238,2193.4987265301047,-4133.99186084267,1430.0525636552866,-915.5697309637917,-5000.0,852.1298616927097,-139.77564559938855,4833.875051385673,-1698.9383913572956,5000.0,-298.48436995457814,-5000.0,-5000.0,-5000.0,-4168.72040192897,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 14:00:00,1964.7753851618902,-221.52237480168492,-2249.318882278543,-774.0049654255436,-2203.267833932964,-5000.0,-1608.4400582792105,-5000.0,-2280.124128145547,4248.681152600247,-898.2030130881731,5000.0,5000.0,420.12203128014335,-4837.252269259198,-5000.0,-5000.0,-4879.010018399962,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 15:00:00,-2071.1017688619845,1809.6378989857103,4467.542164405928,2119.2470294184764,-3528.1455113021448,-3323.234743529972,-5000.0,732.4404298770269,-1397.6084245394331,5000.0,-316.0647344854606,-5000.0,2501.2566809499276,-2216.1838605178455,-5000.0,-5000.0,-5000.0,-4834.926869175262,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 16:00:00,-2179.290915401184,-4514.848006807532,-3166.1460644763765,-346.9632644831827,-4464.915503607455,974.9583338389325,-498.649657048506,-5000.0,526.58755830257,5000.0,-1453.7448053886546,3224.0019238553523,-1931.9136148155167,-5000.0,-5000.0,-5000.0,-5000.0,-3943.908482284414,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 17:00:00,2342.143425653383,-154.42298536227645,-2420.8312441197113,-764.7912725073284,-4450.049484338575,-150.0241356551278,-4069.2422866719307,412.76492357609914,5000.0,5000.0,-2769.680148639907,104.35082763658738,5000.0,-2004.702082451311,-5000.0,-5000.0,-5000.0,-2888.2504591509573,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 18:00:00,4307.036914843459,2773.06277390133,446.3719997983112,394.6246073544894,1319.1594628586922,5000.0,1345.2042812172203,-5000.0,-907.669421997934,2125.678702498466,2362.8946745046705,5000.0,-2303.9450399148254,-5000.0,-5000.0,-5000.0,-4276.370073700736,-2289.6413356478156,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 19:00:00,4273.293559094085,1750.613262304567,-535.8778504444416,-1678.6775844745453,798.7760904383813,5000.0,5000.0,-909.9536688335893,-5000.0,-1500.6484442965316,-5000.0,-2019.3612363045008,2628.582630409092,-4565.872818225493,-5000.0,-5000.0,-5000.0,-2610.1549466919814,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 20:00:00,-2224.1592679493806,1728.0480763482337,3122.0776630709142,2285.2076459106243,2288.9807775336576,-1784.8029334419743,-5000.0,-4856.365534526291,295.9379588438478,5000.0,-1964.5690923055108,-853.4452766710137,5000.0,-1235.4415058350733,-5000.0,-5000.0,-5000.0,-3494.303307627833,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 21:00:00,-2107.5336741682263,1278.563252855562,2020.9577958522268,-433.36910121866185,-4231.369835588162,1397.0903552611358,-1027.5773835415484,5000.0,2261.6652704818907,-3908.0994855605213,903.8540200475909,5000.0,262.75897469032407,-450.11935251453906,5000.0,4837.253753875608,-19.669916742835994,-4308.682806185414,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 22:00:00,1646.1597770363505,5000.0,2878.6984328798353,2212.1617137708054,-939.9028033025252,4540.654186049174,1918.2981938328212,-2250.2228467721297,-5000.0,-4619.149006692637,48.7873338476129,5000.0,5000.0,-633.1904747717017,-5000.0,-5000.0,-5000.0,-4073.2639799887825,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-04 23:00:00,4442.869247579845,5000.0,2777.4066760723617,2328.266541017948,-671.9400603186741,-5000.0,1420.0130378907152,37.06998994572223,5000.0,3179.431151020045,-4193.771929872598,-362.0653678649187,5000.0,-1652.963527755811,-5000.0,-5000.0,-5000.0,-3277.6501258859244,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 00:00:00,-947.2513442886675,-3541.139307674627,-2738.350992637199,-2832.787785592068,3889.5874672845416,-1691.4703440714343,-3936.204825034306,-270.5484666354532,-5000.0,-2216.84489910711,-5000.0,-2497.3625673874944,1509.2987714271112,-5000.0,-5000.0,-5000.0,-4145.260839807115,-2097.2895906429103,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 01:00:00,3132.847724470239,5000.0,2969.328294569754,2523.7038338955376,-5000.0,-1922.7388558258308,2825.8691953087027,5000.0,2781.4218129335704,5000.0,4758.007854349549,-5000.0,-1624.2685811286647,-5000.0,-5000.0,-4823.626052339643,-3333.7682245438505,-1712.4913765659787,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 02:00:00,801.2022986277852,1616.293878079864,-727.9144313406377,-1410.4873777188395,484.7951735189945,-5000.0,-3583.0696809675132,56.251557499474075,4038.3550711505395,-5000.0,-2767.2449494639295,-349.93500639076865,3636.033951952979,-4261.600292293747,-5000.0,-5000.0,-4148.814143058747,-2103.0634894134328,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 03:00:00,4142.081699975277,4590.051444929064,2675.602271906185,2344.4827562231153,-556.1765420503943,-5000.0,-4539.815415071049,112.60602401842698,5000.0,5000.0,-2488.7056105537895,1192.3348560888594,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3030.0438726393877,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 04:00:00,2186.977316390281,-167.04395082274436,1751.6054551438303,2252.8332455246687,-4651.485593052314,709.3977121385178,-2256.743490684621,-5000.0,-5000.0,-89.46646414566658,445.9608801744407,5000.0,-367.87920759991266,-5000.0,-5000.0,-5000.0,-5000.0,-3727.7206640024247,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 05:00:00,3922.2824394927056,1552.646013991578,-616.1468845580466,-419.3207078687815,-206.69909003442353,5000.0,5000.0,5000.0,1784.5359813607283,-2129.199033781788,2055.369610582462,-5000.0,877.116902159928,-5000.0,-5000.0,-5000.0,-5000.0,-3616.620344731096,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 06:00:00,-1366.7812143577062,62.15620490318861,-2204.3297367751857,-2077.852943341235,4851.735629961437,33.04738229742998,-4065.760423803011,341.6529748038938,4923.370707545042,2761.008782259916,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-2755.59355416808,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 07:00:00,3270.254146748429,629.0870358763041,439.07454065360935,-2438.967270311502,-5000.0,-1680.0355980808508,3098.3375636477376,-3670.41562492666,-69.44596317934338,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3548.482926945386,-1716.2957017898134,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 08:00:00,3299.9549117455717,605.0266648875909,-52.195527251929775,856.3915939966828,3218.2807493878504,636.3351885559823,5000.0,267.92629995610787,-5000.0,-5000.0,-3537.357388269965,-5000.0,-5000.0,-5000.0,-5000.0,-3884.1195194738607,-2673.7474133379537,-1295.6880299517768,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 09:00:00,1082.6726521772694,290.55719480079006,-684.3228823359653,2374.7348981226173,-5000.0,-1564.9322403008873,1431.385862917774,5000.0,5000.0,5000.0,-3810.2580829002945,-1555.0236529411432,2109.170571499646,-5000.0,-5000.0,-5000.0,-3803.054796024494,-1845.271305808332,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 10:00:00,2691.7243189607916,2904.482662066963,659.6289435596814,-2009.9517955216443,-5000.0,-546.068402527249,5000.0,-387.6153678383216,-4204.352572161396,-345.2532657623083,3071.0183468827377,1406.424809969274,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-2891.657460931833,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 11:00:00,-2198.8000784356864,-2704.7088390304643,-606.1000908892374,-3144.0739498164703,-1054.585519460792,-5000.0,-2270.3957138997466,3321.9710744361855,226.78470922844554,5000.0,-1641.591904773025,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3563.7523965687933,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 12:00:00,2075.5049296802595,459.62982900991665,-1710.855051078648,2268.537674022853,5000.0,923.4070044626978,-2179.6755901566075,3195.820327305989,5000.0,676.0860687623117,5000.0,553.0900148620931,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3569.603159925105,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 13:00:00,2807.1208011749977,2682.7128344846537,419.03467633022365,1199.4548462668604,4898.214174185018,-8.404601710682073,498.2754308997537,5000.0,908.8074997228996,-5000.0,-3205.8454415953406,188.43667846242624,5000.0,-1966.4236113350698,-5000.0,-5000.0,-5000.0,-2643.4987042825414,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 14:00:00,340.51118070009625,-536.3007440218228,364.8545360478636,2493.3511459487227,-5000.0,-1781.0681944713883,1544.0620770689566,5000.0,1320.3368985836296,3811.5523569619418,-5000.0,-2978.7161229416242,-5000.0,-5000.0,-5000.0,-5000.0,-3647.8144842243637,-1694.4722866435995,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 15:00:00,-2448.420233789206,-2984.8070711228406,-1657.2176887821283,-4565.968832821178,1125.8338870470707,-5000.0,-451.810775494725,2646.300659044618,2108.6408097008525,4223.357210547903,-5000.0,-3153.6895556629706,-5000.0,-5000.0,-5000.0,-4448.33259490341,-2972.6172602533616,-1416.6415358845843,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 16:00:00,-587.9428938615911,72.29332475468982,-2255.354345217406,-2742.216794066783,-5000.0,-1414.0287174811801,3817.4500760351493,5000.0,305.18955774578444,3180.386094582278,-5000.0,-2513.684546514841,1610.7734220111624,-5000.0,-5000.0,-5000.0,-4105.791828715839,-2048.804475404084,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 17:00:00,-488.08614810370887,-463.73595788601733,-2669.633374135144,274.8827677518807,5000.0,534.1411706291456,5000.0,4185.567467365593,581.8393803772196,5000.0,2686.833005386503,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3155.862644300085,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 18:00:00,-2154.2635891644377,-3672.8312668936615,-638.9592627138536,2209.4195923330426,5000.0,1376.8531994721907,-1258.5844998916473,-5000.0,690.8073147544528,-5000.0,-5000.0,-1420.8684170129782,5000.0,-368.6198721544815,-5000.0,-5000.0,-5000.0,-3962.5756517220393,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 19:00:00,679.5477463759216,-1635.2333146220808,-1554.3635568147474,-4038.270609638652,5000.0,5000.0,2356.9032970780327,-1793.1762990977113,-4694.886199780779,-5000.0,-192.06709890440106,-1367.6180934760014,5000.0,-465.2067976475246,-5000.0,-5000.0,-5000.0,-4028.532547271482,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 20:00:00,551.3759825618049,2100.7645465711444,-115.4888823729475,-2740.1610078914773,339.98379458599175,5000.0,1437.4928634644502,-3692.433818198475,1185.9666424551006,2081.5260600001975,-5000.0,-1284.2455556724358,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3093.8644586178393,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 21:00:00,1075.9986181155427,-1480.1013382858766,-2530.1725294045395,2430.9688040565175,4345.948645156395,-1100.4884623142652,4332.507159071074,914.2968745473027,5000.0,3259.0358091711405,-5000.0,-2292.6822132508323,-5000.0,-5000.0,-5000.0,-5000.0,-4487.566579996792,-2262.6262487909344,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 22:00:00,-2381.106494372424,-1117.8760179501692,940.7100662570356,-1868.0555396898199,4072.336725663812,-1565.8608674163079,3785.2667442344955,-2413.0364404319607,610.545303136355,3580.2621085766805,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-4118.499423029759,-2087.3783112513406,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-05 23:00:00,2038.9244073550485,-443.6217285693033,-2699.247710800804,-1767.0666068532046,-5000.0,-1577.9828739530885,4561.6783794170815,-901.5661992375535,-5000.0,-1197.0173247723624,2191.4029122996244,1568.929715879105,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-2790.468833947477,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 00:00:00,649.3753520792288,1799.8880646693906,-329.2899501295924,2221.190025904916,1461.0219309611248,-2328.445201959029,5000.0,4793.4892870282065,1816.030674021703,-4613.059926605499,220.9877135374727,5000.0,5000.0,-498.93474762417463,-5000.0,-5000.0,-5000.0,-3939.344496462817,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 01:00:00,-2072.318396006675,-478.4719755031506,4470.668492725225,2120.5662211743706,-3389.2688898998495,-5000.0,3101.278402013867,-325.34494709380124,-2605.8084412455646,-750.0183851696165,5000.0,-876.8395673361192,-4874.995981788745,-5000.0,-5000.0,-5000.0,-5000.0,-4692.0006352414775,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 02:00:00,2104.7977392698112,-110.08896403219205,36.16400022818016,2130.1839283061236,3245.373306716804,258.2582535163474,-1574.9438572892132,5000.0,2716.922483201715,5000.0,-371.61272867955904,-2273.189450439064,5000.0,297.97920900295503,-5000.0,-5000.0,-5000.0,-4758.904107058254,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 03:00:00,803.6174070781249,-1526.4935784500226,-3664.8894825881657,-30.383786677173248,-4471.512947617926,-5000.0,2307.6930674848372,-2004.5899966687812,-4846.99215552357,409.1160496562852,5000.0,54.26669285364369,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3982.1755374919244,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 04:00:00,-2271.712030500633,1541.1217268728715,75.82835048796824,2336.769221370604,-5000.0,-486.9296780270488,-4132.498848524601,738.0090352791585,5000.0,-2539.6436237240214,1111.0789379005887,4687.237379983639,5000.0,-1599.9470192073995,-5000.0,-5000.0,-5000.0,-2985.906150696196,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 05:00:00,2619.6894226556306,5000.0,5000.0,2330.195547569211,5000.0,176.69428368831268,5000.0,-373.50888567013953,-2291.0009559640694,1612.139762915751,5000.0,-37.14542818978953,5000.0,-1756.5029464550662,-5000.0,-5000.0,-5000.0,-2893.659006194579,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 06:00:00,2301.988126007376,-58.81232197133659,-2220.809922111824,242.38081761125977,-4632.227001272169,-2727.339078445748,4335.726567405435,-323.5118905741074,5000.0,5000.0,2130.2407452281223,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3696.2011641478025,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 07:00:00,-2064.775605617534,-1385.444390528051,-3419.7013443096416,-1057.2838057855224,-3374.976540295371,2947.344883936493,1337.0541870756274,835.0054773023949,-1361.3791493142944,5000.0,5000.0,5000.0,1139.692821393991,-3437.4919129887785,-5000.0,-5000.0,-5000.0,-4833.447667911151,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 08:00:00,3802.7528284792197,1718.750199305061,-230.37635481888515,-21.427591091159684,-2515.4525491624795,-4164.686253238291,5000.0,2473.0232764208813,1073.3735375388915,-3179.1909983355354,-5000.0,-3480.4510600345693,5000.0,1168.1680441765334,-2229.2081322684026,-5000.0,-5000.0,-5000.0,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 09:00:00,-1987.9807144085394,-4088.218016496976,-584.813459232179,2029.1186690125983,-2646.81026877592,-4777.263893868829,4205.868482988055,1471.1664655443365,-41.31612591769908,-4434.927786478713,1636.3586639850082,-3321.900558597832,5000.0,1095.3491609445064,-3419.54833429838,-5000.0,-5000.0,-103.1697860354052,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 10:00:00,-22.978401762421527,4219.315647879364,2166.772322791339,2133.3481551499153,-2035.8020421439378,-5000.0,2195.9726571540323,-1366.503666673476,5000.0,-562.855792242035,4929.932438547037,-1046.7622134449102,-5000.0,391.8119976223179,-5000.0,-396.0396853111515,4050.5063884689025,281.6376128854731,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 11:00:00,2327.824358211872,5000.0,4747.30111697512,2237.294677066014,-1255.650441613614,-5000.0,-505.6052250342955,-5000.0,-152.19632086979345,5000.0,-1513.7652879259358,3168.4689235744127,-1955.9000279023376,-5000.0,-5000.0,-5000.0,-5000.0,-3979.1802906338944,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 12:00:00,3560.473707307774,5000.0,4780.427664042987,2251.2728211794897,-4690.3741357257495,-2138.828121266404,-5000.0,431.12560916016673,-2680.918278154855,-5000.0,-5000.0,-396.28372853085057,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-3823.043009610373,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 13:00:00,-132.63681028047995,-2375.0659621426894,52.56547808137975,-2343.9714122638024,-3848.189963154252,2259.254955090918,175.87022068797296,5000.0,2644.229277455754,-3105.4204295723844,-5000.0,529.3635718579981,5000.0,650.9890454609704,-5000.0,-5000.0,-795.3202996615983,-4633.738274611639,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 14:00:00,4678.836742672698,5000.0,3054.3504123597104,854.5845910543253,-2215.313213685534,-4165.93780771933,-5000.0,617.1011399847985,-692.6100616517379,-5000.0,-1947.5667535594266,5000.0,2056.4117176865966,-1610.821426797244,-5000.0,-310.1133049171558,5000.0,3414.0828980215747,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 15:00:00,3355.8149794856326,1598.8812490436599,2687.7505468136364,1920.438970503934,-1631.9794936810545,-2889.9012334050594,-2979.7251545082327,-994.3839510738808,-1653.3179089815726,-5000.0,2443.364088047777,5000.0,2893.517949437167,-77.30740526896125,5000.0,2800.5602876453113,138.5230399978368,2781.961735439103,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 16:00:00,4389.341904015439,2386.3727566886027,499.564909112637,-1607.8067089776769,-1890.9653707669163,5000.0,4737.460742630792,2747.6966051176487,5000.0,5000.0,1250.7293634586517,-2770.2126314538605,-1748.9619748273262,-5000.0,-2706.8853381691965,-5000.0,-2492.8591396210577,-5000.0,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 17:00:00,591.281676771373,-1537.1600941257657,-1854.9796223725252,-1795.6429996233405,5000.0,5000.0,3869.526452270906,918.8176929452375,5000.0,310.31358309362713,5000.0,-27.798462812716025,-3391.586304083859,-5000.0,1762.9597530723677,5000.0,5000.0,3816.8845731151378,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 18:00:00,-2109.1229406532966,175.8873233181082,-1900.320578572567,-2285.3526372033366,362.60443196038705,-2749.9631820289515,5000.0,1187.5584540912942,5000.0,-877.5627365707305,-5000.0,-1955.753530534961,5000.0,4985.007149920373,-716.5637902914295,-4679.333525749542,-547.7633917824082,-4562.948988368082,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 19:00:00,4287.915906338427,5000.0,2911.237090887681,486.7525360367604,-1775.134849333831,-5000.0,-1159.9129763786932,-5000.0,-721.1787522680679,5000.0,-849.2490985725126,-5000.0,146.34093412169022,-5000.0,726.9826350719059,-3235.4652031326964,716.4252073156081,4786.366873881641,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 20:00:00,-2034.9064770683308,374.95678343891404,178.14930487609035,-2116.382575272927,-2486.04955126813,-5000.0,-5000.0,-5000.0,1885.52464589585,5000.0,-0.9837806456907856,-5000.0,2793.83073711579,5000.0,57.536222775369424,2157.6980994331825,-1688.2909478230804,-5000.0,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 21:00:00,-110.62451367646554,-2112.7785231565986,-1335.6750480526712,-1933.062010542606,-1761.5928296651632,5000.0,4688.945943086359,2772.9861072079566,1985.9597816108503,5000.0,1306.352968951367,5000.0,2676.6218976994614,5000.0,1469.544367926816,-765.2845468143732,4970.193845245348,2592.325500720954,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 22:00:00,4186.626375170489,2275.148691656408,2134.8835000717777,1700.0667897831981,-992.5229736994752,4655.198460393981,5000.0,3781.6067592854233,3487.46236456735,1076.8282570867914,-1867.2899332641564,-5000.0,3522.40601707061,1146.1753235396295,-1490.1849588168188,5000.0,4182.03864603952,2349.58194382497,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-06 23:00:00,2904.7414161638944,3670.6222005934733,3941.254420552602,1897.1735994993762,-1401.2996425868755,4873.0299059976005,5000.0,3546.7751266114574,3144.893592182746,-8.982275212393688,-1052.7229241965015,-4511.152590482359,5000.0,2252.0828120573206,-846.3658634495869,5000.0,4763.249626048168,2633.887085135456,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-07 00:00:00,4235.283786415014,3846.116412369336,1895.340082230567,2016.6985901660391,-1914.2454149423324,-3972.71720332326,5000.0,5000.0,5000.0,3873.2603536957868,-450.78519026605045,-5000.0,-1407.6933904256048,5000.0,5000.0,2141.7336956858417,5000.0,2049.374520748629,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-07 01:00:00,-2079.2179539868334,-770.4799417816198,-1154.5648070348652,2128.047428581638,-3455.565986812824,206.79081357938685,-1621.7022643336186,5000.0,2821.6072621008834,451.85872769514935,-5000.0,833.9149043847392,-3405.094406654288,-5000.0,-5000.0,-5000.0,-5000.0,-4638.200019564342,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-07 02:00:00,-2094.891212794727,-4326.6330338558755,-2887.6153340342053,-3326.0927462520385,5000.0,1938.9735828256707,-95.61181772712462,-3653.912465607379,2691.8162054030963,-3075.9311812181286,2302.537523175646,5000.0,5000.0,-38.33374186312267,-3803.4258454683186,690.0359379105048,5000.0,4604.626430956958,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-07 03:00:00,1288.4515858938844,2808.7683033059807,825.2705868422981,2054.205204981321,-2719.646123573846,676.8092980515398,-636.0444576470682,-3371.514779042597,-5000.0,-5000.0,74.01629019076063,-5000.0,3015.9912273450027,-1102.7843761120657,5000.0,5000.0,1287.5708289459544,-1876.949539203184,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-07 04:00:00,-1891.981218585176,861.7707877048188,-1009.0290303077361,1900.0002350155046,-1549.8704702756731,-2875.011185221466,-2944.252879198839,5000.0,4351.275505018812,766.8595383161273,-2753.3817405714976,-2735.3526449382657,-5000.0,2322.5297532953546,1936.5366070751502,-287.78422344011096,-3009.9047311259183,2791.418311407034,1500.0,1500.0,1500.0,1500.0,1500.0
2050-01-07 05:00:00,-1829.2866767647115,-1982.6236926389315,-1131.106663178763,1857.046340129455,-1037.1225675111186,-1760.0505129638782,-1380.5500963939394,-2455.7543058208116,-2664.973936715027,928.2305803942859,-1911.5698665360214,-5000.0,4855.612332626066,2552.7142067919262,-62.267984929475915,-1637.9846795899393,4286.551914901412,2394.862784942118,1500.0,1500.0,1500.0,1500.0,1500.0
