cell_id,mean_selected_response,max_selected_response,activated_elements,rep,coverage_0_5,coverage_0_9
98,0.1675795429285381,0.9999999507813002,1,4,True,True
99,0.2591442142117717,0.9062500625000176,2,4,True,True
0,0.12928966598913588,0.948981632963844,1,5,True,True
1,0.1990817968723329,0.7408001627199781,3,5,True,False
2,0.2540540845835799,0.8530336243194555,3,5,True,False
3,0.27394190420229725,0.7375601589219836,4,5,True,False
4,0.23058622392694428,0.9999999825040072,2,5,True,True
5,0.18048680787425558,0.8548480486144105,2,5,True,False
6,0.19782528502078753,0.7084001871099722,3,5,True,False
7,0.17977531231461588,0.8125075423607032,2,5,True,False
8,0.27331419910495497,0.7235201789439719,2,5,True,False
9,0.20524129930697016,0.7408001627199781,2,5,True,False
10,0.23106190891341138,0.6734081547423972,3,5,True,False
11,0.2220459281039437,0.7120002919998865,2,5,True,False
12,1.7999984690542092e-06,1.7999984690542092e-06,0,5,False,False
13,0.18841889740312617,0.7713856527990588,2,5,True,False
14,0.24441609191948083,0.7638040931662105,2,5,True,False
15,0.16237837690479792,0.7656344806831261,2,5,True,False
16,0.1758445896100199,0.8542000498150097,2,5,True,False
17,0.2418111217551842,0.7696001817599566,1,5,True,False
18,0.1663605586301331,0.6651921965720835,2,5,True,False
19,0.14805265012496965,0.8341120585216107,2,5,True,False
20,0.24712330002873278,0.8883973591764318,3,5,True,False
21,0.15351263952183172,0.7732518462985849,2,5,True,False
22,0.19563354158705587,0.8148223005811148,2,5,True,False
23,0.20043672716406888,0.8622190201204155,2,5,True,False
24,0.2100032127884864,0.5950004364998078,1,5,True,False
25,0.14821329509199493,0.8600320396576153,2,5,True,False
26,0.178586919708631,0.688960205631965,2,5,True,False
27,0.18128778280386135,0.8133760357696183,2,5,True,False
28,0.15102043895752187,0.9825817442060836,2,5,True,True
29,0.18684938765646203,0.8444800833759979,2,5,True,False
30,0.21660847865324193,0.6986729133013861,2,5,True,False
31,0.27275381602718324,0.7244381229094025,4,5,True,False
32,0.21146489605248542,0.8015953619683223,3,5,True,False
33,0.1684547426232584,0.6719502150549652,2,5,True,False
34,0.1826071099711135,0.7909811249766628,2,5,True,False
35,0.20970791532520822,0.7511681085184035,2,5,True,False
36,0.19754904417562846,0.8928370122472129,2,5,True,False
37,0.1709613580449252,0.6760002762999175,2,5,True,False
38,0.2289551528885993,0.7958801171259919,3,5,True,False
39,0.1707021442691751,0.6734081547423972,1,5,True,False
40,0.1685663981873662,0.7448501591649792,2,5,True,False
41,0.19239387536558356,0.6031003540598826,3,5,True,False
42,0.1427118481111602,0.9832038241836112,1,5,True,True
43,0.254241689717689,0.8228530314928184,3,5,True,False
44,0.19188945753165934,0.8548811163276122,2,5,True,False
45,0.17759330387238653,0.5968003612798789,1,5,True,False
46,0.2503276762537723,0.8740288143467358,2,5,True,False
47,0.21421474664205425,0.7480576601862603,3,5,True,False
48,0.1987224934696042,0.521703254117912,1,5,True,False
49,0.24194057958710008,0.8110001472999652,2,5,True,False
50,0.21429815884619785,0.7638040931662105,3,5,True,False
51,0.15507240193908628,0.9706134071183222,2,5,True,True
52,0.17524785023789644,0.927424006163216,2,5,True,True
53,0.2503970989694075,0.5917602852819415,2,5,True,False
54,0.1647216598686941,0.8856928121111345,1,5,True,False
55,0.18333704531566633,0.8299000966599931,2,5,True,False
56,0.16498355547581844,0.8185600698400078,2,5,True,False
57,0.2212693084045227,0.8250400889380031,3,5,True,False
58,0.22938839982624395,0.6850721460915995,2,5,True,False
59,0.2664960883909725,0.6427902432429541,4,5,True,False
60,0.21412881917576493,0.8110432320177009,2,5,True,False
61,0.178987360817158,0.763804051831921,2,5,True,False
62,0.16369165272510444,0.9717824278085448,1,5,True,True
63,0.16045768501898133,0.8495063443512568,2,5,True,False
64,0.12627349078916525,0.6774402164479609,2,5,True,False
65,0.21262827448043148,0.7354604936469078,2,5,True,False
66,0.1827494724824875,0.6267521835135927,2,5,True,False
67,0.14504828494624805,0.9228602040933452,2,5,True,True
68,0.20584132731493252,0.7984001201599876,2,5,True,False
69,0.17073505436809558,0.5917602852819415,3,5,True,False
70,0.1833865804187863,0.8600320209952156,2,5,True,False
71,1.7999984690542092e-06,1.7999984690542092e-06,0,5,False,False
72,0.16241213926519207,0.6734081547423972,1,5,True,False
73,0.21638395790179082,0.7060672772157007,2,5,True,False
74,0.21136034351750385,0.6785111510487982,2,5,True,False
75,0.20186208961984436,0.7883683473004103,1,5,True,False
76,0.21624200966621493,0.7732001383299838,2,5,True,False
77,0.13056743602104764,0.5917602852819415,1,5,True,False
78,0.1714014161038327,0.8639200648540051,2,5,True,False
79,0.10076228873694848,0.5276082453813826,1,5,True,False
80,0.1762339479357094,0.7387264650073797,1,5,True,False
81,0.2302841470478235,0.6734081547423972,3,5,True,False
82,0.1786725299635025,0.6889602056319651,2,5,True,False
83,0.1601054311634199,0.8185600698400078,2,5,True,False
84,0.2074977034619802,0.5866572073275895,2,5,True,False
85,0.22180318049752795,0.6371202485439521,2,5,True,False
86,0.24538701645396985,0.8299388729141413,1,5,True,False
87,0.2926410690608465,0.763804051831921,3,5,True,False
88,0.19811557215371278,0.7942470440824227,2,5,True,False
89,0.2708728693301516,0.6734081547423972,2,5,True,False
90,0.19625220543326805,0.9131979548441024,3,5,True,True
91,0.18868199342107836,0.6889602056319651,2,5,True,False
92,0.18596071370278153,0.930866956031847,2,5,True,True
93,0.20912124719104427,0.6760003329998672,1,5,True,False
94,0.20627461957470977,0.8639200705239998,2,5,True,False
95,0.16440932510757772,0.6889602056319651,1,5,True,False
96,0.1751774285988159,0.8617600480000087,2,5,True,False
97,0.18547731218417352,0.7177601843519699,1,5,True,False
98,0.18005852267071926,0.6938202012039667,2,5,True,False
99,0.2350848879467872,0.8009344420249779,3,5,True,False
0,0.1495484589999386,0.920337373266282,2,6,True,True
1,0.1985989861841452,0.6159126229079099,1,6,True,False
2,0.17719305581993977,0.912578698066421,2,6,True,True
3,0.1927808637500271,0.7389017524016006,2,6,True,False
4,0.26498911393227503,0.6585889255905193,3,6,True,False
5,0.24163529438968617,0.8741133547990111,3,6,True,False
6,0.28258633902500657,0.7951533307727187,4,6,True,False
7,0.10000161982377942,0.9999999982515728,1,6,True,True
8,0.2603287673243669,0.7016020075403677,3,6,True,False
9,0.17209405551023238,0.7366257349793603,2,6,True,False
10,0.17656184604135286,0.69652342492503,2,6,True,False
11,0.17086458833509915,0.9254004767077642,2,6,True,True
12,0.25588008995706535,0.5317791195243144,3,6,True,False
13,0.2409846945008487,0.9797682089564076,2,6,True,True
14,0.24883512811991357,0.6878527229385025,1,6,True,False
15,0.2322646140437356,0.8741133547990111,3,6,True,False
16,0.24583353221792428,0.7225356462056952,3,6,True,False
17,0.19611881957420002,0.8741133500782636,2,6,True,False
18,0.17297467343382614,0.7344579925417625,2,6,True,False
19,0.23218290395381386,0.6098159212314083,2,6,True,False
20,0.23924646305303465,0.7602159375387331,3,6,True,False
21,0.188935944630866,0.7037040555553853,2,6,True,False
22,0.068436283091212,0.3757055161101263,0,6,False,False
23,0.21297837921399684,0.7901889419744285,2,6,True,False
24,0.2052930591965953,0.5903067229994197,2,6,True,False
25,0.2507970938809886,0.7679126194828598,3,6,True,False
26,0.19773579441401248,0.7344579925417625,3,6,True,False
27,0.3202875533386923,0.7695475460904599,3,6,True,False
28,0.18980413245800154,0.8881007360427523,2,6,True,False
29,0.19559991028019763,0.8577453404968715,2,6,True,False
30,0.13474984550230407,0.915384780961246,1,6,True,True
31,0.22717445407500575,0.616345525958647,1,6,True,False
32,0.16069934356533272,0.8801079552815145,2,6,True,False
33,0.17071392609864217,0.9431622511194868,2,6,True,True
34,0.2273608404719373,0.8741133547990111,3,6,True,False
35,0.26195984326186816,0.7561349343087412,2,6,True,False
36,0.09631769087788207,0.9631607087925992,1,6,True,True
37,0.19856140537733274,0.7796983921416359,2,6,True,False
38,0.15229578507400188,0.9326367277528468,2,6,True,True
39,0.16931370188361755,0.7951533307727187,2,6,True,False
40,0.18511548229556288,0.7442302866966793,3,6,True,False
41,0.188917475968767,0.8476926483763056,2,6,True,False
42,0.18519367073316267,0.8073164094151639,2,6,True,False
43,0.25902187137911536,0.7726490954183198,2,6,True,False
44,0.1997773860012579,0.8135012421240659,2,6,True,False
45,0.281972210201319,0.8292944435908889,3,6,True,False
46,0.22610969010594126,0.8201619464101237,2,6,True,False
47,0.24317651262109014,0.8601259263477724,2,6,True,False
48,0.1784652681234704,0.893429252287411,2,6,True,False
49,0.20436564477479485,0.7572186865281413,2,6,True,False
50,0.3172815074153895,0.6358281208351908,3,6,True,False
51,0.1837168779993858,0.9650314662882146,2,6,True,True
52,0.16767499404385205,0.9644764067720638,2,6,True,True
53,0.1473824303703731,0.8482616688377528,2,6,True,False
54,0.18146845109383547,0.8741133547990111,1,6,True,False
55,0.26074947754749117,0.6589737283840562,3,6,True,False
56,0.24016272718075893,0.6762915941765856,3,6,True,False
57,0.2961886018290726,0.9999999453742264,3,6,True,True
58,0.2544275923414312,0.9419781352883444,2,6,True,True
59,0.26172822332726087,0.8008434869379537,3,6,True,False
60,0.21908198375238186,0.7602159375387331,2,6,True,False
61,0.17802958340450364,0.915665775380848,2,6,True,True
62,0.21821478007538025,0.8583775542436602,3,6,True,False
63,0.23180524573455616,0.6098159212314083,3,6,True,False
64,0.19890894494340983,0.7398772157902527,2,6,True,False
65,0.23675767179543708,0.7073619299496303,3,6,True,False
66,0.12441885614056711,0.9355312466036776,1,6,True,True
67,0.26748026358882715,0.5817714486357506,3,6,True,False
68,0.19588022237954222,0.6223402012987255,3,6,True,False
69,0.23734806791948854,0.8500724801954774,3,6,True,False
70,0.20960577521905788,0.9999999209877553,2,6,True,True
71,0.22426838306783498,0.8572118839116206,2,6,True,False
72,0.2654835417236469,0.8406747823807298,3,6,True,False
73,0.25338788429646775,0.9089569994817988,3,6,True,True
74,0.19213608077748262,0.8401439183951409,2,6,True,False
75,0.19459900285213377,0.9238463022939688,2,6,True,True
76,0.16316794105661098,0.9254004767077642,2,6,True,True
77,0.22305606685706308,0.7167551403523634,2,6,True,False
78,0.2451788739873598,0.69652342492503,2,6,True,False
79,0.21743348629358553,0.8150237433273078,2,6,True,False
80,0.10903123215372626,0.9791853993283276,1,6,True,True
81,0.1892806642755343,0.6531696340598074,3,6,True,False
82,0.2568727292458685,0.9048078988097252,2,6,True,True
83,0.19595983673453327,0.6358281208351908,3,6,True,False
84,0.19658453418875482,0.7533650096006972,2,6,True,False
85,0.2217929403665794,0.7302429870544457,2,6,True,False
86,0.09017781048355324,0.9017619048493108,1,6,True,True
87,0.20302671567811967,0.8857695019889253,3,6,True,False
88,0.17467284427038673,0.5683888084208653,2,6,True,False
89,0.18439974019261565,0.8579056750450846,2,6,True,False
90,0.13078895466161403,0.9868867947767191,1,6,True,True
91,0.22005004747713802,0.8347738168248309,3,6,True,False
92,0.2618667401926563,0.8049079386678522,3,6,True,False
93,0.17893748758771708,0.6878527229385025,2,6,True,False
94,0.22912267142931536,0.7762014972628332,3,6,True,False
95,0.2242727698660582,0.796923538783774,2,6,True,False
96,0.26022601206012397,0.6300475421474758,4,6,True,False
97,0.2129718587202404,0.9012346592592372,2,6,True,True
98,0.2207437392877955,0.7572187290148694,3,6,True,False
99,0.21724458353046394,0.6813496006096255,3,6,True,False
0,0.19022467558858808,0.8103271277752271,1,7,True,False
1,0.2286091061160959,0.838145772810166,3,7,True,False
2,0.24587837891482836,0.838145772810166,3,7,True,False
3,0.19721691041290487,0.804176306957813,2,7,True,False
4,0.22936708371737424,0.838145772810166,3,7,True,False
5,0.18900364679774956,0.6531696340598074,1,7,True,False
6,0.26311337983625643,0.8406747764060364,3,7,True,False
7,0.2355428356146277,0.69652342492503,2,7,True,False
8,0.1845712729481505,0.6589737283840562,2,7,True,False
9,0.22475868278919556,0.8577453404968715,2,7,True,False
10,0.21840827704240934,0.9720251651276915,2,7,True,True
11,0.1750635226745024,0.8881007318465314,1,7,True,False
12,0.19929200433114197,0.842641700579886,2,7,True,False
13,0.25223692375636464,0.9075118612587406,3,7,True,True
14,0.2254928714548751,0.6358281208351908,2,7,True,False
15,0.28620462780664624,0.6643023298186758,3,7,True,False
16,0.2434023602313622,0.6531696340598074,1,7,True,False
17,0.09799676004108435,0.979951400424622,1,7,True,True
18,0.21103884593450845,0.8524766212166627,2,7,True,False
19,0.20397126507043226,0.8988411049715864,2,7,True,False
20,0.17999421032818042,0.7398772157902527,1,7,True,False
21,0.2160097699796001,0.7901889419744285,3,7,True,False
22,0.26465921423692207,0.5317791195243144,2,7,True,False
23,0.15782541472458395,0.8103271277752271,2,7,True,False
24,0.18133253787242035,0.9520431625702008,2,7,True,True
25,0.19171324437537193,0.6415183768631811,2,7,True,False
26,0.17822527441525526,0.7533650096006972,2,7,True,False
27,0.22979696710009664,0.6917062758740864,3,7,True,False
28,0.270557019351703,0.7610122333180425,2,7,True,False
29,0.16395274561893636,0.845275040974006,1,7,True,False
30,0.2322490087365327,0.6415183768631812,4,7,True,False
31,0.1739788922181043,0.6358281208351908,2,7,True,False
32,0.2177880561346796,0.6813496006096255,3,7,True,False
33,0.18439371499183146,0.8766824770539183,2,7,True,False
34,0.15500721489480673,0.9644764032197024,1,7,True,True
35,0.18430548616873277,0.7062645338705933,2,7,True,False
36,0.1031198869417301,0.9200719472083662,1,7,True,True
37,0.2798961089631883,0.7344579925417624,4,7,True,False
38,0.20641292464306674,0.7875663844738995,3,7,True,False
39,0.25089404764685763,0.9200719472083662,3,7,True,True
40,0.27542996188357527,0.7344579925417625,1,7,True,False
41,0.18288584756903248,0.8920971656880261,2,7,True,False
42,0.2880224272693768,0.816622238692901,4,7,True,False
43,0.1684947726020904,0.7572187290148694,2,7,True,False
44,0.23975756842361368,0.6223402012987255,2,7,True,False
45,0.24672253905969677,0.8294868450093025,3,7,True,False
46,0.14341217731320488,0.9890359211909316,1,7,True,True
47,0.2207450270315085,0.7268710803840601,2,7,True,False
48,0.1279257795838322,0.8937831577164843,1,7,True,False
49,0.1756446755322691,0.9242163244057268,2,7,True,True
50,0.2631782823997327,0.911585729173772,3,7,True,True
51,0.20154632056114236,0.8150237502639146,2,7,True,False
52,0.29594805846723976,0.6358281208351908,4,7,True,False
53,0.24654389635329693,0.7919017632677836,2,7,True,False
54,0.24534489714432706,0.7610121914951776,2,7,True,False
55,0.17881634716198108,0.9533752837218132,2,7,True,True
56,0.18809599254932943,0.8634355487273122,2,7,True,False
57,0.2389721862105906,0.8265847975206978,2,7,True,False
58,0.30085963915823327,0.7602159375387331,4,7,True,False
59,0.23406714946101656,0.9400539581582984,3,7,True,True
60,0.2209581741694855,0.8920971778270882,3,7,True,False
61,0.21264503943247295,0.8959508582228454,3,7,True,False
62,0.16713985147916638,0.7901889419744285,2,7,True,False
63,0.1995982556571443,0.8786093508509898,2,7,True,False
64,0.24860659287195985,0.7442302866966793,2,7,True,False
65,0.24234233755579795,0.7805214776405244,2,7,True,False
66,0.2695486012642121,0.7302429870544457,3,7,True,False
67,0.2239625727406686,0.5903067229994197,1,7,True,False
68,0.22590708161232262,0.93930466176905,3,7,True,True
69,0.20105825360114687,0.8583775542436602,3,7,True,False
70,0.29059157303298566,0.8111700794060015,3,7,True,False
71,0.1700409880583145,0.9637363234947932,2,7,True,True
72,0.16406343310648067,0.9763176012583784,2,7,True,True
73,0.25650001362232505,0.7268710803840601,4,7,True,False
74,0.1776936523204962,0.9388050849092346,2,7,True,True
75,0.24169954969149238,0.8150237502639146,3,7,True,False
76,0.20825380855010311,0.8141205508984124,3,7,True,False
77,0.2833157655246303,0.7679126194828598,3,7,True,False
78,0.1707213426699415,0.8950944591853436,2,7,True,False
79,0.2231559445204805,0.7807688124707718,2,7,True,False
80,0.2188205885845978,0.780768850836228,3,7,True,False
81,0.28604233409390445,0.7919017554641026,3,7,True,False
82,0.1593177708135723,0.8321511166527927,2,7,True,False
83,0.23714454481413988,0.7344579925417625,3,7,True,False
84,0.26322950601605744,0.8646156586764357,3,7,True,False
85,0.1984862805544131,0.7796983921416359,2,7,True,False
86,0.27136606128015356,0.7259610758770343,4,7,True,False
87,0.29501270734448426,0.7469974273435831,4,7,True,False
88,0.2021176721806298,0.7482267379225109,3,7,True,False
89,0.19592002754923366,0.7482267379225109,3,7,True,False
90,0.19388562698605724,0.8839562966865162,2,7,True,False
91,0.21452202270469506,0.8583775542436602,3,7,True,False
92,0.19074683827656314,0.6762915941765856,2,7,True,False
93,0.22192539143123846,0.7366257711933252,2,7,True,False
94,0.25540611103557964,0.7122591336787044,4,7,True,False
95,0.23957856744685166,0.9696523119172348,2,7,True,True
96,0.17881249168306262,0.7868585658529909,2,7,True,False
97,0.18924917012300607,0.6531696340598074,1,7,True,False
98,0.16502202691400547,0.9999999856129536,2,7,True,True
99,0.2614624923429403,0.7762014972628332,4,7,True,False
0,0.1549236634645227,0.7284091871121312,1,8,True,False
1,0.23030025756960765,0.6259078415435684,1,8,True,False
2,0.15905340108128838,0.6026106294278893,1,8,True,False
3,0.09719100706401343,0.9718938706539128,1,8,True,True
4,0.18326586871742762,0.5935789736847797,1,8,True,False
5,0.1660617551552695,0.8337367981427546,2,8,True,False
6,0.18738089162477722,0.7155052681674534,2,8,True,False
7,0.17059061201045994,0.4919737310766955,0,8,False,False
8,0.142507996587666,0.4970540932374625,0,8,False,False
9,0.24747981241365516,0.6026106294278895,2,8,True,False
10,0.17468583078993571,0.6674736318473531,2,8,True,False
11,0.14465538816547882,0.5935789736847799,2,8,True,False
12,0.16476761202499035,0.8725106485398995,2,8,True,False
13,0.23253873296984215,0.6479378486690106,3,8,True,False
14,0.15464486492689958,0.5653553793518188,1,8,True,False
15,0.1956722117416821,0.5537195859500854,2,8,True,False
16,0.2011264038311377,0.6387368599782848,1,8,True,False
17,0.16437825924751048,0.8592945569863152,2,8,True,False
18,0.15813669786121642,0.9172378654112598,2,8,True,True
19,0.14824168128752646,0.5334926757711944,1,8,True,False
20,0.20559046211585286,0.7126315271724364,3,8,True,False
21,0.14240078586713467,0.7801477573829897,2,8,True,False
22,0.21439719892201986,0.999999958434201,2,8,True,True
23,0.17778474649926515,0.6877098342413184,3,8,True,False
24,0.2138411127866396,0.6674736318473531,3,8,True,False
25,0.17027375591133578,0.8758568057034174,2,8,True,False
26,0.25119470554250345,0.6870558607024746,3,8,True,False
27,0.21623177701017054,0.5935789736847797,4,8,True,False
28,0.15172600105962,0.5191590635609808,2,8,True,False
29,0.08933360163715195,0.8933198163852981,1,8,True,False
30,0.15257202948492743,0.580143403062495,1,8,True,False
31,0.15597585313454582,0.7439547382212665,1,8,True,False
32,0.2615765999843256,0.6348613982718048,3,8,True,False
33,0.1486727208903263,0.4919737310766955,0,8,False,False
34,0.21652825471040904,0.6088198366355466,2,8,True,False
35,0.16247665642888465,0.778703810982819,2,8,True,False
36,0.18198523553984328,0.6895395371652171,2,8,True,False
37,1.7999984690542092e-06,1.7999984690542092e-06,0,8,False,False
38,0.16544894467386978,0.7823463228562247,1,8,True,False
39,0.017357105948964207,0.1735548595034206,0,8,False,False
40,0.15960782245899485,0.6522842939192743,2,8,True,False
41,0.16244268583674307,0.8060262695801439,2,8,True,False
42,0.154073799706609,0.910197334954378,2,8,True,True
43,0.1572487721591704,0.6443815949888219,2,8,True,False
44,0.22412982602703774,0.7339788981623032,3,8,True,False
45,0.22229352389943324,0.6870558607024746,2,8,True,False
46,0.16140700307783945,0.7883922567621773,2,8,True,False
47,0.2794822379605063,0.7921710027587072,4,8,True,False
48,0.16892610736057778,0.7764684585628007,2,8,True,False
49,0.18582827601577745,0.8328037533206011,2,8,True,False
50,0.155315400370366,0.6707989606375362,1,8,True,False
51,0.22904465060661178,0.4411712215384203,0,8,False,False
52,0.1581825140344562,0.7561473663283447,2,8,True,False
53,0.10723586781478858,0.6311730566217133,1,8,True,False
54,0.1410955646164577,0.7850334046332562,2,8,True,False
55,0.16829245224622785,0.8802904862498669,2,8,True,False
56,0.14830125257948695,0.5935789736847797,1,8,True,False
57,0.1624417955089465,0.7256657913106044,2,8,True,False
58,0.20579174562156904,0.7019579584106593,2,8,True,False
59,0.18287280310941337,0.7672315313197783,1,8,True,False
60,0.16073343862572526,0.7526662308345733,1,8,True,False
61,0.1783537068578404,0.7037190609525715,2,8,True,False
62,0.16613177475107144,0.5381578403556077,1,8,True,False
63,0.1745108332971701,0.7354903282267367,2,8,True,False
64,0.19927432460758734,0.6584935625980979,2,8,True,False
65,0.1598536573979211,0.8977959089866305,2,8,True,False
66,0.09765119838398814,0.97649578385366,1,8,True,True
67,0.1721975699103277,0.6311730566217133,2,8,True,False
68,0.1812306370029543,0.9774284954564242,2,8,True,True
69,0.20176793779259836,0.7470449595521234,1,8,True,False
70,0.23863056178812725,0.771388151043071,3,8,True,False
71,0.20205077543984498,0.6423495621138179,2,8,True,False
72,0.16825088707579589,0.6423495621138179,2,8,True,False
73,0.13802223194892474,0.8374315671207574,2,8,True,False
74,0.17771143464444453,0.5032633004451195,2,8,True,False
75,0.16279752473031014,0.385288472781696,0,8,False,False
76,0.15068902421224425,0.836076881497154,2,8,True,False
77,0.1492140500250064,0.6423495621138179,2,8,True,False
78,0.2170636354927605,0.7387558789318645,2,8,True,False
79,0.08653566923899728,0.8653404924037513,1,8,True,False
80,0.2363833768332988,0.569701910661709,2,8,True,False
81,0.17219466047887647,0.7755446884660879,2,8,True,False
82,0.2332587676195656,0.8004841644772533,1,8,True,False
83,0.21252250634923633,0.7119490848997021,3,8,True,False
84,0.21723362031876065,0.6175128036335211,1,8,True,False
85,0.18933262626495312,0.5901922901439974,1,8,True,False
86,0.1877542560075755,0.7779269837384821,2,8,True,False
87,0.21680684384080667,0.8137852199349168,3,8,True,False
88,0.2095479184977934,0.8390736432045633,2,8,True,False
89,0.1281236455345207,0.718350271189842,2,8,True,False
90,0.18882026539236252,0.6838947462717899,2,8,True,False
91,0.18418161397262717,0.9294873655655712,2,8,True,True
92,0.14673375338446357,0.5082307647017047,1,8,True,False
93,0.2223161085656052,0.6748631700065622,3,8,True,False
94,0.12126362754961421,0.459053954770556,0,8,False,False
95,0.16914902983610922,0.8955262244365508,2,8,True,False
96,0.17812226255314803,0.5381578403556077,1,8,True,False
97,0.1523364327922023,0.8251174941214106,2,8,True,False
98,0.2424243682425896,0.6599161481674611,1,8,True,False
99,0.14940624557986976,0.7551396169541749,2,8,True,False
0,0.15821485850338002,0.9758242153610002,1,9,True,True
1,0.24044631449004727,0.9357453512942367,3,9,True,True
2,0.1710698024808401,0.828654265834316,1,9,True,False
3,0.19681828104431381,0.8989551206796749,2,9,True,False
4,0.19361783962461374,0.9286059339239796,2,9,True,True
5,0.16199461659808823,0.9710974395186048,2,9,True,True
6,0.21825846203600885,0.9225502156000482,3,9,True,True
7,0.182991202620235,0.8393634035358534,2,9,True,False
8,0.17603064070023466,0.6917062758740864,1,9,True,False
9,0.13253038002002912,0.9398291620784536,1,9,True,True
10,0.29784206284949205,0.7122591336787044,2,9,True,False
11,0.10000161871406443,0.9999999871544228,1,9,True,True
12,0.19910716024200334,0.7482267379225109,2,9,True,False
13,0.25309806758147774,0.6813496006096255,3,9,True,False
14,0.15704215585418502,0.5751328167453515,2,9,True,False
15,0.1856002408021477,0.6762915941765856,1,9,True,False
16,0.21957738774638824,0.5683888084208653,3,9,True,False
17,0.2988347039721281,0.9479754057003764,4,9,True,True
18,0.21831256160019746,0.7225356947619551,3,9,True,False
19,0.2547014946589864,0.69652342492503,3,9,True,False
20,0.16802375829057375,0.7062645338705933,2,9,True,False
21,0.23108418983938345,0.7639626098791824,2,9,True,False
22,0.2450189632062351,0.8179140399329295,3,9,True,False
23,0.16872166603654648,0.8612678022930242,2,9,True,False
24,0.2308596297769351,0.838145778879697,3,9,True,False
25,0.2580279048953524,0.69652342492503,3,9,True,False
26,0.23932712200362244,0.7919017632677836,3,9,True,False
27,0.2160065660022195,0.6878526683127217,1,9,True,False
28,0.16124207262802656,0.7211808960524015,2,9,True,False
29,0.30421811083482386,0.9280647591415432,3,9,True,True
30,0.2535587018091078,0.6300475421474758,3,9,True,False
31,0.21327726677881373,0.69652342492503,3,9,True,False
32,0.2434898848791533,0.9280647645366832,2,9,True,True
33,0.25046814783295174,0.8347738168248309,3,9,True,False
34,0.23480706173138904,0.7122591336787044,3,9,True,False
35,0.1897757842694959,0.7937000623682547,2,9,True,False
36,0.24250410709339992,0.796923538783774,3,9,True,False
37,0.1207126291093736,0.909443036236708,1,9,True,True
38,0.246236443281644,0.8898491795481999,2,9,True,False
39,0.17119488339863762,0.9999999776201476,2,9,True,True
40,0.19720021541789023,0.52202452040832,2,9,True,False
41,0.1263820652140631,0.8881007360427523,1,9,True,False
42,0.201963241669498,0.7533650096006972,3,9,True,False
43,0.10453150701360858,0.934188147927151,1,9,True,True
44,0.2756450976884941,0.7951533384544657,3,9,True,False
45,0.05144537126417338,0.5144375126555123,1,9,True,False
46,0.15876279997257073,0.8482616688377528,2,9,True,False
47,0.2032423202933297,0.8888889777777966,3,9,True,False
48,0.2721775010901225,0.7639626098791824,3,9,True,False
49,0.18112325525883483,0.9291887541081808,1,9,True,True
50,0.24221601279182922,0.7062645338705933,3,9,True,False
51,0.2377195866066555,0.7868585658529909,3,9,True,False
52,0.15399288639471526,0.9040863431242095,2,9,True,True
53,0.20238009071258048,0.7167551403523634,3,9,True,False
54,0.230352293286639,0.7268710803840601,3,9,True,False
55,0.19013140038642087,0.9300629553059704,2,9,True,True
56,0.2632526134972172,0.6643023298186758,3,9,True,False
57,0.1852779915508383,0.8786093296076233,2,9,True,False
58,0.23218267101816953,0.8179140331047086,3,9,True,False
59,0.22832950713913336,0.8741133547990111,3,9,True,False
60,0.250395570183358,0.8294868151694964,3,9,True,False
61,0.28089209733507364,0.9414723438500516,2,9,True,True
62,0.23412464930740456,0.6813496006096255,3,9,True,False
63,0.21516417215167882,0.9089569994817988,2,9,True,True
64,0.19707212754913792,0.7521607438251876,3,9,True,False
65,0.2644693002639931,0.8111700794060015,3,9,True,False
66,0.2200317672014695,0.8875543756078839,2,9,True,False
67,0.1768629436038705,0.6762915941765856,2,9,True,False
68,0.28707963152382177,0.7268711281816191,4,9,True,False
69,0.21252005798930043,0.8947010437911203,3,9,True,False
70,0.2195034507429232,0.69652342492503,2,9,True,False
71,0.1991423006825436,0.8451004544350248,2,9,True,False
72,0.23365063821813256,0.7302429870544457,3,9,True,False
73,0.20358300486265873,0.5903067229994197,1,9,True,False
74,0.2559310297312925,0.8244171544581351,3,9,True,False
75,0.21461109314699592,0.6531696340598074,1,9,True,False
76,0.20193858158952582,0.846364992318227,2,9,True,False
77,0.20552174594546244,0.8612678161662501,3,9,True,False
78,0.23691424056207114,0.811170046360761,3,9,True,False
79,0.23690105165891762,0.6049387703700994,3,9,True,False
80,0.21737327174212973,0.7268710803840601,3,9,True,False
81,0.2305605095861331,0.5610430046637052,1,9,True,False
82,0.16132675403457633,0.925400472045289,2,9,True,True
83,0.2127145180899944,0.7875663844738995,2,9,True,False
84,0.22781485493465894,0.9132923705803762,3,9,True,True
85,0.2185539777498157,0.7572187290148694,3,9,True,False
86,0.1804531965614035,0.8439263107453145,2,9,True,False
87,0.18092283968041364,0.7572186865281413,2,9,True,False
88,0.3008206988937279,0.7344579925417625,3,9,True,False
89,0.2815130405540013,0.7695475460904599,2,9,True,False
90,0.19185040315455307,0.52202452040832,2,9,True,False
91,0.1764987893104671,0.893429252287411,2,9,True,False
92,0.2199084119891092,0.5903067229994197,2,9,True,False
93,0.11889109097568074,0.9790188801400996,1,9,True,True
94,0.2590606157386894,0.8937831616996144,3,9,True,False
95,0.2072407041484702,0.8081727413987618,2,9,True,False
96,0.23459302171796645,0.7726490954183198,2,9,True,False
97,0.25625964833990056,0.6643023298186758,2,9,True,False
