year,region_id,region_name,glacier_area,mass_change_gt,mass_change_gt_err,mass_change_mwe,mass_change_mwe_err
2016,19,Antarctic & Subantarctic,121925.40255,32.89845255203744,38.232161340406,0.2706363415381443,0.2883461956685147
2017,19,Antarctic & Subantarctic,121566.66165,-47.9765486112687,39.08530865491247,-0.3958397038478239,0.2944976047514639
2018,19,Antarctic & Subantarctic,121207.92075,-26.68093690435365,37.37653091461051,-0.2207877208062065,0.2819745399160574
2019,19,Antarctic & Subantarctic,120849.17985,45.08614127117214,39.50329539223523,0.3742003607089095,0.2977232362651528
2020,19,Antarctic & Subantarctic,120490.43895,-77.34985364357878,41.07037544759855,-0.6438901055055252,0.3086613434056207
2021,19,Antarctic & Subantarctic,120131.69805,-31.329553932028546,41.89878316579056,-0.2615781339840414,0.3160715321041902
2022,19,Antarctic & Subantarctic,119772.95715,-47.739787569614585,45.09507993888022,-0.3997850518401797,0.3399441788771001
2023,19,Antarctic & Subantarctic,119414.21625,-60.08931641518733,64.35166346523269,-0.5047148378832496,0.4852590435105063
2000,1,Alaska,89847.1,45.88379869548132,50.97137265990765,0.5122242597518045,0.5889067195856142
2001,1,Alaska,89430.82,-27.10431231414758,45.315105856652586,-0.3039877071899747,0.5238527511556423
2002,1,Alaska,89014.54,-49.090521732004326,43.73940940981681,-0.5531482434367275,0.5050664792014296
2003,1,Alaska,88598.26,-60.38343349383753,32.762711072604006,-0.6835927576961328,0.3773014296801541
2004,1,Alaska,88181.98,-139.61243654977957,34.0179893706625,-1.587994895921324,0.3850590263517239
2005,1,Alaska,87765.7,-75.9364588983793,34.00214171122874,-0.8678214126892201,0.3907888797724588
2006,1,Alaska,87349.42,-33.62467247388402,33.41346150038564,-0.3861027357016897,0.3859504506333436
2007,1,Alaska,86933.14,-49.64964952566811,33.02440892276953,-0.5728430684278183,0.3808597452132063
2008,1,Alaska,86516.86,36.92273833725146,32.58004055973452,0.4280534436504274,0.3761956743143984
2009,1,Alaska,86100.58,-91.88170145027088,32.24465731114693,-1.0703548800508138,0.3691178034732737
2010,1,Alaska,85684.3,-73.86920837996944,32.343385894189225,-0.8647031349786927,0.3716170832318943
2011,1,Alaska,85268.02,-45.5027751725263,29.157521312501565,-0.5352498422655079,0.3361901459132969
2012,1,Alaska,84851.74,55.42475171089546,30.148080936014395,0.6551607107852443,0.3471983372878921
2013,1,Alaska,84435.46,-119.81656842938212,29.00415627332505,-1.4233012969736627,0.3282110128846671
2014,1,Alaska,84019.18,-96.90050239940116,28.81743768287512,-1.1567844227390354,0.3285408285541129
2015,1,Alaska,83602.9,-73.32394274102282,28.97833324745177,-0.879689298701769,0.3324529143498325
2016,1,Alaska,83186.62,-92.27650551738216,30.48923159059384,-1.112608830860618,0.3485592328227158
2017,1,Alaska,82770.34,-83.06911803362412,27.636962973575063,-1.0066296122427711,0.3160022218517191
2018,1,Alaska,82354.06,-108.99297703385028,28.924411356939945,-1.3274505209993352,0.3285311496484349
2019,1,Alaska,81937.78,-144.96724967946653,31.31208913455925,-1.7745594286255435,0.3523003152746206
2020,1,Alaska,81521.5,-49.20877235678205,34.77656659343751,-0.6054457153688091,0.4011968972178538
2021,1,Alaska,81105.22,-31.22685347401838,34.534193732586914,-0.3861750935609784,0.3989932363358637
2022,1,Alaska,80688.94,-64.91355586052026,36.826519796080056,-0.8069121060215241,0.424255912990561
2023,1,Alaska,80272.66,-100.73996979950844,54.88197386901296,-1.2587486087641648,0.632052865019273
2000,2,Western Canada & US,14563.2148,6.971917908706984,7.770347074198091,0.4801753386554795,0.5360700473304427
2001,2,Western Canada & US,14484.7852,-1.6612808463881623,5.303001415060549,-0.115036547828441,0.3661736265380721
2002,2,Western Canada & US,14406.3556,2.0771861792514,6.15785539194263,0.1446192601769147,0.4251931970750917
2003,2,Western Canada & US,14327.926,-17.056030773498726,5.474498668109094,-1.1939866825104142,0.3734466454119415
2004,2,Western Canada & US,14249.4964,-16.80729443592748,5.098743955840538,-1.1830500929175032,0.347297298648853
2005,2,Western Canada & US,14171.0668,-21.028659163977256,5.243764511689932,-1.4883801810096542,0.3547734336073986
2006,2,Western Canada & US,14092.6372,-8.342113934146381,5.466772582464278,-0.5937295810672717,0.3764279011476983
2007,2,Western Canada & US,14014.2076,1.7805033372420636,5.552152255552618,0.1274321724763139,0.3833753034934106
2008,2,Western Canada & US,13935.778,3.3868051381654745,5.504732963272803,0.2437607808150438,0.379969961381111
2009,2,Western Canada & US,13857.3484,-12.903706819800696,5.4242856469661485,-0.9339834757326232,0.3719350392218095
2010,2,Western Canada & US,13778.9188,6.207456521254985,5.395873637429762,0.4518594685406727,0.3720152371686145
2011,2,Western Canada & US,13700.4892,12.22074313575233,5.865486060445464,0.8946772267665255,0.4028590751552044
2012,2,Western Canada & US,13622.0596,1.0773388501318926,5.4324703928133085,0.0793257865284641,0.3751410746323647
2013,2,Western Canada & US,13543.63,-16.240657004636397,4.116542259273677,-1.2027444327245012,0.2786973168327323
2014,2,Western Canada & US,13465.2004,-18.67077997041907,4.10333494994411,-1.3907673333237582,0.2759400863487337
2015,2,Western Canada & US,13386.7708,-28.95006204561516,3.9570944448424368,-2.169094698051759,0.2543324559840723
2016,2,Western Canada & US,13308.3412,-8.864805714406188,3.834622506304549,-0.6681133299220492,0.2630391524026073
2017,2,Western Canada & US,13229.9116,-4.836844783972129,3.8206528631956047,-0.3666992741595396,0.2633203269213112
2018,2,Western Canada & US,13151.482,-8.838275285155387,3.6040232205551264,-0.6740586266125677,0.2470111787232015
2019,2,Western Canada & US,13073.0524,-12.641308163481227,3.749470174141536,-0.9698841413721778,0.2552280312239809
2020,2,Western Canada & US,12994.6228,-11.421484744557484,4.360827162444375,-0.8815840580968515,0.2985597391276979
2021,2,Western Canada & US,12916.1932,-21.53130021966725,4.240476025698885,-1.672016526132686,0.283247273278867
2022,2,Western Canada & US,12837.7636,-12.492387413580618,4.953338050467668,-0.9760249320697468,0.3393406442048285
2023,2,Western Canada & US,12759.334,-33.28211098254605,8.20220532634242,-2.616300957072955,0.5546535170279333
2000,3,Arctic Canada North,105000.63345,-48.492413102801386,24.61363628578008,-0.4632193777214072,0.2337303111634003
2001,3,Arctic Canada North,104927.05575,-27.438732411778343,20.57040203524976,-0.2622897984124593,0.1958535232213091
2002,3,Arctic Canada North,104853.47805,2.272794777893257,18.71927441499457,0.0217411355476733,0.1786231244989666
2003,3,Arctic Canada North,104779.90035,-10.868112073559915,10.60807895900747,-0.1040353586966476,0.1010934132165193
2004,3,Arctic Canada North,104706.32265,9.330261455013746,10.070840801759664,0.0893769948896869,0.0959966199880589
2005,3,Arctic Canada North,104632.74495,-27.634643373576694,10.277201295551182,-0.2649055683009518,0.0971785722489175
2006,3,Arctic Canada North,104559.16725,-14.49033741307888,10.209223938194809,-0.1390020560896461,0.0971746583110996
2007,3,Arctic Canada North,104485.58955,-59.606055889383214,10.648915968014064,-0.572188111138054,0.0975552330347633
2008,3,Arctic Canada North,104412.01185,-59.05425797773865,10.559345915306942,-0.5672906094784383,0.0967416898766393
2009,3,Arctic Canada North,104338.43415,-44.75125504827651,10.522538217880888,-0.430195384397921,0.098113629688844
2010,3,Arctic Canada North,104264.85645,-30.430679211817186,11.217123705505449,-0.2927376202191681,0.1060487667637724
2011,3,Arctic Canada North,104191.27875,-83.30383705815383,12.264318449494825,-0.8019337276809586,0.1100748435976027
2012,3,Arctic Canada North,104117.70105,-72.92247186119154,11.314321234997632,-0.7024924370806889,0.1022058080659538
2013,3,Arctic Canada North,104044.12335,7.95057993093942,10.05571359062613,0.0766453998986307,0.0958804225274752
2014,3,Arctic Canada North,103970.54565,-18.520099173347603,10.295458005816563,-0.1786643182179695,0.0978449765793506
2015,3,Arctic Canada North,103896.96795,-52.64644712831746,11.40563559537043,-0.508242567183192,0.1058986588860505
2016,3,Arctic Canada North,103823.39025,-24.18813350213283,10.667766016672696,-0.2336748606693229,0.1011395726357474
2017,3,Arctic Canada North,103749.81255,6.945037312449323,10.1698508645907,0.067141664612123,0.0969879855691196
2018,3,Arctic Canada North,103676.23485,14.803773171172445,10.16628960815724,0.1432181458656539,0.0967531216960545
2019,3,Arctic Canada North,103602.65715,-58.8923231836455,11.265762722417737,-0.5701546022459565,0.1037650472645306
2020,3,Arctic Canada North,103529.07945,-54.56558148027142,10.682792272718984,-0.5286415283841236,0.0985587561036122
2021,3,Arctic Canada North,103455.50175,-2.239494795578432,10.465258776084385,-0.0217120738681897,0.0998577518759501
2022,3,Arctic Canada North,103381.92405,-37.476242418283874,12.149010669089307,-0.3635936339165448,0.1145432517219781
2023,3,Arctic Canada North,103308.34635,-44.019049041281086,17.25111324799982,-0.4273759585924965,0.1632713966012603
2000,4,Arctic Canada South,40871.6448,-31.828658494953373,19.01202496888099,-0.7810899695018965,0.464740462916506
2001,4,Arctic Canada South,40838.9344,-22.03994632267151,16.849655046641296,-0.5413036711855436,0.4124479714691877
2002,4,Arctic Canada South,40806.224,-5.5967058673044985,15.24414578075768,-0.1375659386378159,0.373885722658753
2003,4,Arctic Canada South,40773.5136,-8.486024053557571,8.946814501292303,-0.2087521525186098,0.2192241867067371
2004,4,Arctic Canada South,40740.8032,-1.4671494901073976,8.59092279276655,-0.0361201563806028,0.2107331971725344
2005,4,Arctic Canada South,40708.0928,-24.2248536106406,8.725038571651284,-0.5968775538212927,0.2119583882585402
2006,4,Arctic Canada South,40675.3824,-17.097984159188556,8.645932099210997,-0.4216169939820462,0.2110509425988943
2007,4,Arctic Canada South,40642.672,-33.1540408077942,8.83618271629957,-0.81819921225744,0.2129086895089758
2008,4,Arctic Canada South,40609.9616,-37.1628977737753,8.797203770357678,-0.917871390934634,0.2109323021447836
2009,4,Arctic Canada South,40577.2512,-36.847830118826685,8.868505347550203,-0.91082330972531,0.2128038512392997
2010,4,Arctic Canada South,40544.5408,-29.970014139117,9.346079604885425,-0.7414116458136544,0.2262992912443442
2011,4,Arctic Canada South,40511.8304,-41.75154929339208,9.168044648899084,-1.0337025116470615,0.2189902013587939
2012,4,Arctic Canada South,40479.12,-38.5652621599766,9.021169077331509,-0.955586635238395,0.2161806777361513
2013,4,Arctic Canada South,40446.4096,-9.379093521828558,8.627619895231184,-0.2325871581994081,0.2113282088759408
2014,4,Arctic Canada South,40413.6992,-14.425387850746011,8.662105003298494,-0.3580170714351818,0.2117491125998163
2015,4,Arctic Canada South,40380.9888,-27.71112564848519,8.874598208655275,-0.6883067998575911,0.2150299999338045
2016,4,Arctic Canada South,40348.2784,-29.15938862497677,8.997741085196106,-0.7248668635889515,0.217803495617139
2017,4,Arctic Canada South,40315.568,-6.698300058839619,8.503286781702817,-0.1666466766663182,0.2084292559501653
2018,4,Arctic Canada South,40282.8576,-1.1632489212322985,8.567773169735982,-0.0289639126480072,0.2101681622145529
2019,4,Arctic Canada South,40250.1472,-50.54712713038396,10.165852904921715,-1.2596034631346231,0.2415453254081635
2020,4,Arctic Canada South,40217.4368,-35.23772265203272,9.16363701489153,-0.8788166707276093,0.2205958442176915
2021,4,Arctic Canada South,40184.7264,1.5608686349126528,8.899877803175794,0.0389592133917171,0.2183113519143489
2022,4,Arctic Canada South,40152.016,-26.803353366935987,10.423143011124177,-0.6695555556434637,0.2535641347498348
2023,4,Arctic Canada South,40119.3056,-24.485635912166988,12.66816791489078,-0.6121570023816206,0.3093037277003338
2000,5,Greenland Periphery,89349.1603,-41.2912682002374,58.14795528438563,-0.4635243868595238,0.6496667371457514
2001,5,Greenland Periphery,88613.4809,-30.259115172023737,34.40693590362891,-0.3425005468781988,0.3842871129956297
2002,5,Greenland Periphery,87877.8015,-4.633022444104562,34.04614316389751,-0.0528798314794764,0.3806168114081556
2003,5,Greenland Periphery,87142.12210000001,21.19402971840975,32.97931816599432,0.2439440607539797,0.3685084528285934
2004,5,Greenland Periphery,86406.4427,-21.61789893283536,32.04279733381595,-0.2509413314403678,0.3580249460205689
2005,5,Greenland Periphery,85670.7633,-73.56189179697199,32.43937331644711,-0.8612417898409994,0.3603237111698206
2006,5,Greenland Periphery,84935.0839,-11.901237733591891,31.784423148203988,-0.1405432046701326,0.3552779938021395
2007,5,Greenland Periphery,84199.4045,-54.51899453837374,31.52191269045421,-0.6494469170430045,0.351085292767621
2008,5,Greenland Periphery,83463.7251,-31.569572236755583,31.10083677864067,-0.3793811730380011,0.3472498733233991
2009,5,Greenland Periphery,82728.0457,-44.34081127000205,31.25895903949679,-0.5375956073372805,0.3485856675493938
2010,5,Greenland Periphery,81992.3663,-63.50411891699192,31.72351046941193,-0.7768431063146872,0.3528783271181387
2011,5,Greenland Periphery,81256.6869,-73.61889642826725,30.440425465101285,-0.9087303519054896,0.3378175210506762
2012,5,Greenland Periphery,80521.0075,-45.04805361014524,30.60922366116791,-0.561140574693076,0.3412741518299132
2013,5,Greenland Periphery,79785.3281,-37.84487762507106,29.86548229667335,-0.4757610802722418,0.3332162495829455
2014,5,Greenland Periphery,79049.6487,2.5817383158773253,29.81869955577704,0.0327579803196074,0.3333609525033675
2015,5,Greenland Periphery,78313.9693,-9.433257622014974,29.670775706494453,-0.1208167921283485,0.3316684179185126
2016,5,Greenland Periphery,77578.2899,-53.45383656825312,29.42922714128744,-0.6911041823581543,0.3276502727966965
2017,5,Greenland Periphery,76842.6105,7.709968424686927,29.677298979337728,0.1006364551926869,0.331755268082732
2018,5,Greenland Periphery,76106.9311,12.001662332086804,30.323396520363502,0.1581692427362111,0.338940048560673
2019,5,Greenland Periphery,75371.2517,-73.00240051873962,29.982633840146075,-0.971485348423586,0.3327035796072279
2020,5,Greenland Periphery,74635.5723,-39.04193946889865,30.614652227436416,-0.5246749842643712,0.341566096060466
2021,5,Greenland Periphery,73899.8929,-52.79326670883994,30.855775976776048,-0.7165385631847668,0.3436936655801365
2022,5,Greenland Periphery,73164.2135,-46.25762631952477,57.29462709790465,-0.6341463203159325,0.6400145477932303
2023,5,Greenland Periphery,72428.5341,-86.27339719312873,57.41429456246441,-1.1947362632274197,0.6400603014062028
2000,6,Iceland,11000.276,-12.119282301800888,9.310404630398684,-1.1050404144816226,0.8425515454197151
2001,6,Iceland,10960.46,-7.880169982482089,8.367888437940389,-0.7211268165172067,0.7580251780053338
2002,6,Iceland,10920.644,-6.477842569043585,8.36938280349822,-0.5949589211736843,0.7584338186598918
2003,6,Iceland,10880.828,-13.226291076562983,6.088712128121142,-1.2192168964160424,0.5489063786494442
2004,6,Iceland,10841.012,-15.987179419707129,5.99819936892382,-1.4791317706809777,0.5391125340226701
2005,6,Iceland,10801.196,-15.450873871967536,6.0079084461037215,-1.4347824046408535,0.5403218303854511
2006,6,Iceland,10761.38,-6.918354403676182,5.999031661951444,-0.6448217532913516,0.5431348438999175
2007,6,Iceland,10721.564,-10.334411364747451,5.992230026517656,-0.9667906555809106,0.5413990246239699
2008,6,Iceland,10681.748,-11.515369917058456,6.043201735721196,-1.081285570207182,0.5455526542318289
2009,6,Iceland,10641.932,-2.9374468586318327,6.003653475507725,-0.2768562809628148,0.5442962410559665
2010,6,Iceland,10602.116,-30.63731167132132,6.136665909617718,-2.8984308577492293,0.5389037664877039
2011,6,Iceland,10562.3,-8.189141762992667,5.100400734518575,-0.7776509957423721,0.4610521151421801
2012,6,Iceland,10522.484,-6.796645559090764,5.067236920459668,-0.6478600347256107,0.4585028792083223
2013,6,Iceland,10482.668,-1.841311036856554,4.978535555370219,-0.1761814446123304,0.4514161128619584
2014,6,Iceland,10442.852,-3.320306207595209,5.065130682758505,-0.3189068559902873,0.4590996573038974
2015,6,Iceland,10403.036,6.969062312583269,5.069503127034173,0.6719223513032837,0.4586556648546741
2016,6,Iceland,10363.22,-8.874125262517493,5.087582446639774,-0.8588863061630226,0.4596245253399423
2017,6,Iceland,10323.404,-2.088827327397081,4.983430441185526,-0.2029478518319404,0.4518379636422231
2018,6,Iceland,10283.588,-1.3218772112160089,5.069432087275889,-0.1289292001529657,0.459697466013012
2019,6,Iceland,10243.772,-10.104679798740069,5.126351603463311,-0.9893899487319486,0.4626350902766832
2020,6,Iceland,10203.956,-9.140112202280346,6.022850703712587,-0.8984373362078995,0.5446254855752175
2021,6,Iceland,10164.14,-12.546547907083468,6.130173165829964,-1.2381077798526985,0.5530143876508594
2022,6,Iceland,10124.324,1.975963970068084,6.617995812759047,0.19575723763538,0.6001057699684678
2023,6,Iceland,10084.508,-10.314387865321638,9.371491575966754,-1.0258729665081174,0.8485937583402879
2000,7,Svalbard,34444.6137,5.85973224228223,11.083688554617016,0.1706323196560655,0.3272521256079329
2001,7,Svalbard,34356.3203,-11.143703096330642,10.105549871997376,-0.3253327103465396,0.2980222964142529
2002,7,Svalbard,34268.0269,-10.250925533265024,9.845739411238746,-0.3000397681432435,0.2904082953939729
2003,7,Svalbard,34179.7335,-16.59267211556013,7.089062030575299,-0.486914267933249,0.2079429079141126
2004,7,Svalbard,34091.4401,-13.80339462074514,6.085182907824757,-0.4061116036272124,0.1785715036483082
2005,7,Svalbard,34003.1467,-9.303333767132411,6.088282675861296,-0.2744254181153053,0.1792971736745494
2006,7,Svalbard,33914.8533,-4.636312178454609,6.065740312949929,-0.1371158213842746,0.1790261098857296
2007,7,Svalbard,33826.5599,-4.167827196014192,6.03418694957874,-0.1235824249724236,0.1781187216019453
2008,7,Svalbard,33738.2665,8.898909088510552,6.130919812299276,0.2645567503283372,0.1806046177541355
2009,7,Svalbard,33649.9731,-7.622036302257484,6.094954749331444,-0.22719100527023,0.1796676115583862
2010,7,Svalbard,33561.6797,-0.3143960034536954,7.094889280341375,-0.0093958953294677,0.2095533003652641
2011,7,Svalbard,33473.3863,-16.06662024252455,6.1302030159850505,-0.4814261991156349,0.1794995669355213
2012,7,Svalbard,33385.0929,-3.3211945074716787,5.868641311831714,-0.0997807039706257,0.1732660929034964
2013,7,Svalbard,33296.7995,-28.17079520779257,6.396883247663932,-0.8485969317703638,0.1843004289753631
2014,7,Svalbard,33208.5061,-11.484639850071742,6.178035926857084,-0.3468749063180213,0.1816838179402434
2015,7,Svalbard,33120.212700000004,-12.732022496611268,5.976228809156995,-0.3855752260039856,0.1755088876268902
2016,7,Svalbard,33031.9193,-26.151076923306224,6.115742545145028,-0.7940733320322727,0.1764570851401571
2017,7,Svalbard,32943.6259,-17.7612648718528,5.987427632022826,-0.5407634561212445,0.1748879258532447
2018,7,Svalbard,32855.3325,-18.7418685432444,6.226761519791363,-0.5721525823317762,0.1818182828455348
2019,7,Svalbard,32767.0391,-19.3136979603446,6.26384483144987,-0.5911981653705852,0.1827963437063611
2020,7,Svalbard,32678.7457,-39.71242876629833,7.367721383032264,-1.2188939228447218,0.2095604170708659
2021,7,Svalbard,32590.4523,-7.953819778136595,7.091334393209247,-0.2447880429461956,0.2091191890331557
2022,7,Svalbard,32502.1589,-42.11223980325151,8.2780330820747,-1.2995738776377503,0.2364572527522733
2023,7,Svalbard,32413.8655,-24.48600796123645,11.62016898695594,-0.7576907796542612,0.3413016777956906
2000,8,Scandinavia,2960.94345,0.8445266836084478,0.923866344543825,0.2860804002421115,0.3138955147419732
2001,8,Scandinavia,2952.98115,-2.1991190686074744,0.5545600353244062,-0.7469523730077972,0.1848713060535852
2002,8,Scandinavia,2945.01885,-4.026071661226791,0.6161477892966664,-1.3711919772216228,0.1980630886630486
2003,8,Scandinavia,2937.05655,-4.215089346015239,0.599647084746878,-1.4394590611499332,0.1909391788779985
2004,8,Scandinavia,2929.09425,-0.6708575916169709,0.6414623711386273,-0.2297216008934517,0.2178746381510352
2005,8,Scandinavia,2921.13195,-1.028301421986082,0.5977995076624393,-0.3530808010273277,0.2025691758323705
2006,8,Scandinavia,2913.16965,-5.233164247312704,0.6179085420780166,-1.80178692313833,0.1903891125248742
2007,8,Scandinavia,2905.20735,0.2174491141998074,0.6653668679534063,0.0750732729879769,0.2262732691494355
2008,8,Scandinavia,2897.24505,0.2234919590341321,0.6348393161658972,0.0773715887067633,0.2158870506175567
2009,8,Scandinavia,2889.28275,-1.850892814863128,0.5767912450269116,-0.6425339304253037,0.1936356938535793
2010,8,Scandinavia,2881.32045,-2.7932180431987925,0.5553297789362552,-0.9723399255832847,0.1828072071542048
2011,8,Scandinavia,2873.35815,-3.1497490108565325,0.6042335330282362,-1.099489352181635,0.1984076463935409
2012,8,Scandinavia,2865.39585,1.616198486336387,0.5930602138415199,0.5657374255464349,0.1998293525020472
2013,8,Scandinavia,2857.43355,-3.2996106704306336,0.6122441452849038,-1.158220910612434,0.2005326732987237
2014,8,Scandinavia,2849.47125,-2.818199598557766,0.6439089028393591,-0.9920014590321544,0.2136969474310804
2015,8,Scandinavia,2841.50895,1.7778450224721014,0.6138097811187486,0.627551993559962,0.2065671284000276
2016,8,Scandinavia,2833.54665,-1.1893070315883585,0.5968325053068001,-0.4209867829966101,0.2019836056580751
2017,8,Scandinavia,2825.58435,-0.0301437619599587,0.5534288605776797,-0.0107002522703053,0.1882306152989854
2018,8,Scandinavia,2817.62205,-4.212927232509297,0.5456267605424232,-1.4997057694956732,0.1711902790282569
2019,8,Scandinavia,2809.65975,-1.4351922971850946,0.6018051979337271,-0.5123434713666368,0.2032246455536964
2020,8,Scandinavia,2801.69745,0.4944919959301292,0.7062267943630811,0.177028371046039,0.2400534477469109
2021,8,Scandinavia,2793.73515,-2.4255083424878463,0.6364868968277927,-0.8708079442592027,0.2125148760206184
2022,8,Scandinavia,2785.77285,-1.4723308948231677,0.873194474676976,-0.5301082528527918,0.2959321300617251
2023,8,Scandinavia,2777.81055,-3.1568268459350413,0.8714005955469484,-1.1398638483122103,0.2914766887650764
2000,9,Russian Arctic,51612.6368,8.519843072055021,16.83852313593046,0.1655695201874821,0.3272558751828727
2001,9,Russian Arctic,51571.3632,-10.13503584712864,14.884953959372003,-0.1971158374278154,0.2892132239895944
2002,9,Russian Arctic,51530.0896,-7.559339588150589,14.936792206722348,-0.1471389998453962,0.2902957850505115
2003,9,Russian Arctic,51488.816,-8.908960921205653,10.754602498668811,-0.1735477511443126,0.2089026706976959
2004,9,Russian Arctic,51447.5424,-25.41459065221258,9.031469650025716,-0.4954768032562778,0.1738357193832817
2005,9,Russian Arctic,51406.2688,-14.261778926584304,9.041293367543714,-0.278267482537093,0.1752258005348916
2006,9,Russian Arctic,51364.9952,-5.90635950470559,8.928674158972823,-0.1153340300595766,0.1734889302574243
2007,9,Russian Arctic,51323.7216,-16.05897200870474,8.71637492039037,-0.313837215779299,0.1687360206283844
2008,9,Russian Arctic,51282.448,2.617551605043185,8.804955433054952,0.0511954477818475,0.171159755662064
2009,9,Russian Arctic,51241.1744,3.355955051219893,8.983269267720505,0.0656903993764133,0.1746148274010283
2010,9,Russian Arctic,51199.9008,1.8542126867048536,10.862218761176116,0.0363241341063991,0.2111665883159242
2011,9,Russian Arctic,51158.6272,-28.4607306217242,8.85990229576888,-0.5579971804035616,0.1700106293831719
2012,9,Russian Arctic,51117.3536,-8.370259542081753,8.583246633777788,-0.1642386643372891,0.1666699074808103
2013,9,Russian Arctic,51076.08,-24.013597848216985,8.93582131366647,-0.4715682059872326,0.17214747028107
2014,9,Russian Arctic,51034.8064,1.6598696379314568,8.698154515198176,0.0326221327768831,0.1690946339724458
2015,9,Russian Arctic,50993.5328,-19.01366050987852,8.974493519796871,-0.3739861131815193,0.1734929891098213
2016,9,Russian Arctic,50952.2592,-38.72567230076549,9.224829587638965,-0.7623253513645547,0.175346330997787
2017,9,Russian Arctic,50910.9856,-9.23312758170906,8.55164055408476,-0.1819039683381615,0.1660114921498525
2018,9,Russian Arctic,50869.712,-19.85869850503244,8.902138807527425,-0.391558219685465,0.1719880927857434
2019,9,Russian Arctic,50828.4384,-27.58499190115624,9.0339738741464,-0.5443408603484208,0.1735720720989747
2020,9,Russian Arctic,50787.1648,-60.4847308697026,10.989710164137534,-1.1945288007668282,0.2054038172990117
2021,9,Russian Arctic,50745.8912,-4.299174110625859,10.867987304658904,-0.0849745731128615,0.2112450946969196
2022,9,Russian Arctic,50704.6176,-40.067190725521854,12.697161647787336,-0.7925856833103166,0.2437557760189884
2023,9,Russian Arctic,50663.344,-34.07823465673737,18.704402660586183,-0.674664842251638,0.3621235566221768
