frame,atom,true_charge,latent_charge,electrostatic_potential,inv_distance_sum
21,69,-1.0,-1.0,-0.8955494099562671,13.66335007377265
21,70,-1.0,1.0,1.0788599051014598,12.82165187099901
21,71,-1.0,-1.0,-0.7750040297836496,13.230011566323167
21,72,-1.0,1.0,0.23075883814240178,11.615271282601178
21,73,-1.0,-1.0,-0.6140442661786314,11.651559218751459
21,74,-1.0,1.0,0.8327290329232387,12.439491887570343
21,75,-1.0,1.0,1.4764784965196762,12.165545546677123
21,76,-1.0,1.0,0.3050038125316135,12.976640614604975
21,77,-1.0,-1.0,-1.0534027012044922,14.329976965453344
21,78,-1.0,1.0,1.1613156126291664,13.926793234905698
21,79,-1.0,1.0,0.3352722614601656,18.223873841365755
21,80,-1.0,-1.0,-0.05666514228346799,15.766990242731536
21,81,-1.0,1.0,0.4564556232018955,15.003905535573963
21,82,-1.0,-1.0,-0.30222353878800073,14.067122375651753
21,83,-1.0,-1.0,-0.22089556158704804,17.00638270790234
21,84,-1.0,-1.0,-0.36663888249082854,16.703296952875633
21,85,-1.0,1.0,0.07178518695784558,18.109949815633744
21,86,-1.0,1.0,0.5098781302312279,14.875693002248223
21,87,-1.0,-1.0,-0.2769997018424246,17.90221329064044
21,88,-1.0,-1.0,-0.37188979585376936,16.343615269096393
21,89,-1.0,1.0,1.173618580407211,12.62819811198694
21,90,-1.0,-1.0,-0.0637234536706473,17.60995172147974
21,91,-1.0,1.0,0.5384233648652971,17.244364060455318
21,92,-1.0,1.0,0.924581762144431,14.59643137952568
21,93,-1.0,-1.0,-0.44222536528919126,15.711391957754756
21,94,-1.0,-1.0,-1.7022475505408583,13.768281202607977
21,95,-1.0,-1.0,-0.1755580033293917,13.961232477224272
21,96,-1.0,1.0,1.0685470365226575,13.116602631643229
21,97,-1.0,-1.0,-0.656737386343939,12.572011965660032
21,98,-1.0,1.0,1.6276465937764264,16.547857385481304
21,99,-1.0,1.0,1.0390760623850228,11.243432570431583
21,100,-1.0,1.0,1.106367250063953,17.251643862935914
21,101,-1.0,1.0,0.08806801797510945,17.051734277605977
21,102,-1.0,-1.0,-0.8872902044782787,13.934628869641994
21,103,-1.0,1.0,1.241728370154252,14.63798010698067
21,104,-1.0,1.0,0.3367822801316663,15.260361587625662
21,105,-1.0,1.0,1.1792021318694326,14.65438797126456
21,106,-1.0,-1.0,-1.2487174027577126,12.425263491531554
21,107,-1.0,-1.0,-0.7381245579428792,17.3696203643005
21,108,-1.0,-1.0,-0.7439538409589749,13.90145307516834
21,109,-1.0,1.0,1.6988035348861976,13.764499274972486
21,110,-1.0,-1.0,-1.3120153230994362,13.927669798091012
21,111,-1.0,1.0,0.06744342175420531,16.841739481634395
21,112,-1.0,-1.0,-0.7900584612887966,12.884309758436805
21,113,-1.0,-1.0,-0.4401080778552269,13.933514909368718
21,114,-1.0,1.0,1.1391748003362316,15.043062869423382
21,115,-1.0,1.0,0.669416575863183,18.489727829707505
21,116,-1.0,-1.0,-1.3718492739628136,14.571171177443683
21,117,-1.0,-1.0,-0.6323350585587487,15.171014658044445
21,118,-1.0,1.0,0.07124197266403068,18.330745789418614
21,119,-1.0,-1.0,-0.36823161572462215,14.954701477335083
21,120,-1.0,1.0,0.23016011993025184,11.564225023501413
21,121,-1.0,-1.0,-0.6434123240628632,14.728739883824137
21,122,-1.0,-1.0,-0.8837476730122709,13.519923718358097
21,123,-1.0,1.0,2.191377021184517,14.736604450528542
21,124,-1.0,-1.0,-0.5632339105371393,14.013087641330003
21,125,-1.0,1.0,0.7311810466416383,15.556687182654303
21,126,-1.0,-1.0,-0.4547254766568706,14.531066292817464
21,127,-1.0,-1.0,-0.08724527304469779,14.625385536138877
22,0,1.0,-1.0,-1.3345901475041624,18.50853639181961
22,1,1.0,1.0,1.5267367409678634,14.439488981028152
22,2,1.0,-1.0,-1.0506398160933486,16.531756752314884
22,3,1.0,1.0,0.5794229324323443,13.885900464504141
22,4,1.0,1.0,0.7199787291727422,15.701808178799727
22,5,1.0,-1.0,-0.28275822736540357,12.452611571200428
22,6,1.0,1.0,0.01963056997999689,17.506376779777458
22,7,1.0,1.0,0.34123562039333943,18.377384020557592
22,8,1.0,-1.0,-1.4942084049743476,18.7833267336193
22,9,1.0,-1.0,-0.19990135006000045,11.841687052706089
22,10,1.0,1.0,0.6905848577957365,14.94497845413158
22,11,1.0,-1.0,-0.3754321084665464,14.81884378429916
22,12,1.0,-1.0,-0.978197260129687,16.533213463411606
22,13,1.0,1.0,0.10354707376906079,13.806158043835628
22,14,1.0,1.0,0.24483113402538875,12.296621135352119
22,15,1.0,1.0,0.6322527142706729,15.482268763584718
22,16,1.0,-1.0,-0.7302572811905634,15.4398639687909
22,17,1.0,1.0,0.2169764667629583,17.134078261517793
22,18,1.0,1.0,0.6714291126586516,13.370162724790331
22,19,1.0,-1.0,-0.865645304694416,17.35956754145367
22,20,1.0,1.0,1.3923837145820597,12.929325522524946
22,21,1.0,-1.0,-0.6810620914963743,15.80059967161542
22,22,1.0,-1.0,-0.16428680058124778,15.128561781170585
22,23,1.0,-1.0,-0.8290491195577734,12.935118441660913
22,24,1.0,1.0,0.48034757827499547,12.498490838906152
22,25,1.0,-1.0,-1.0652805708824846,17.857201062343027
22,26,1.0,-1.0,-1.327800038355565,18.72407289503412
22,27,1.0,-1.0,-0.09223471466589381,14.116437028387237
22,28,1.0,1.0,0.14632253160037562,15.236093916774722
22,29,1.0,-1.0,-0.07852785289080239,14.594708186610982
22,30,1.0,1.0,1.3289976782306867,14.038261047115702
22,31,1.0,1.0,0.41625337831326054,14.509553100312345
22,32,1.0,-1.0,-0.9078445916122159,16.207848833971394
22,33,1.0,-1.0,-0.45849445054486293,15.629288402278132
22,34,1.0,-1.0,-0.031752541587737236,17.314757040241826
22,35,1.0,-1.0,-0.7064791431197774,14.096754726237275
22,36,1.0,1.0,0.13098884434007618,15.614911306697895
22,37,1.0,-1.0,-0.01629590063222633,18.6177183640156
22,38,1.0,-1.0,-0.4996423202070724,13.747555199539535
22,39,1.0,-1.0,-0.7863720495498342,14.407521542464991
22,40,1.0,-1.0,-1.3321508603933163,12.81852726625086
22,41,1.0,1.0,0.20194859918886343,17.87822247685822
22,42,1.0,-1.0,-0.3565245529488793,15.9011137396584
22,43,1.0,-1.0,-1.1948929654126554,13.424653954683437
22,44,1.0,-1.0,-1.5099075155908477,17.051019016606915
22,45,1.0,-1.0,-0.46224708637039547,17.02817836383231
22,46,1.0,-1.0,-0.5770562895856319,16.535765953646894
22,47,1.0,1.0,0.1274623147464669,12.766676874503968
22,48,1.0,1.0,1.1281115506520347,13.195120505934705
22,49,1.0,-1.0,-0.9877506764819003,16.311438822261227
22,50,1.0,-1.0,-1.1654397475438751,13.545607188817115
22,51,1.0,1.0,0.622280499156263,14.189792607137358
22,52,1.0,-1.0,-2.1109757737962696,17.385789683557757
22,53,1.0,1.0,1.0736101826575484,13.86189768269089
22,54,1.0,-1.0,-1.4892448193251184,14.684807257165152
22,55,1.0,1.0,0.08069768938310853,16.67823787661776
22,56,1.0,-1.0,-0.35856174016114156,13.343871899732632
22,57,1.0,-1.0,-0.6339772524217135,12.5407846543891
22,58,1.0,1.0,0.8655518775900153,15.89702747800895
22,59,1.0,-1.0,-1.129429315783492,16.42983136497506
22,60,1.0,-1.0,-0.3994066770815579,17.55533608383074
22,61,1.0,1.0,1.093172386410905,15.527206556449654
22,62,1.0,-1.0,-0.8932680281804891,15.496494694872904
22,63,1.0,-1.0,-0.7846869236752896,13.457128385064724
22,64,-1.0,-1.0,-0.08775472540858575,15.756061737753763
22,65,-1.0,1.0,1.7298509358783305,17.061512539903898
22,66,-1.0,1.0,1.3035195966997672,13.550108216213706
22,67,-1.0,1.0,0.6468033300550399,12.30866805264442
22,68,-1.0,-1.0,-0.3314870166242658,15.391426354697717
22,69,-1.0,1.0,0.12525722121693786,16.64532129711707
22,70,-1.0,1.0,0.1769898810343563,14.876456901578857
22,71,-1.0,-1.0,-0.40607843456522436,16.287400692581464
22,72,-1.0,1.0,1.0357738791731157,15.052475610956776
22,73,-1.0,1.0,0.8603436982944335,16.856404845462233
22,74,-1.0,1.0,0.12421288260747174,14.41976901857426
22,75,-1.0,1.0,0.541260566990403,17.65807615799047
22,76,-1.0,1.0,0.3567179385907421,14.463096171765812
22,77,-1.0,-1.0,-0.1845472748327761,17.44444496524435
22,78,-1.0,1.0,0.05783896148018321,17.607463365986593
22,79,-1.0,1.0,0.5990018001599022,14.199157803392675
22,80,-1.0,-1.0,-0.19046184956112003,15.78788537353641
22,81,-1.0,-1.0,-0.12191283261649337,18.83821693338232
22,82,-1.0,-1.0,-0.5014301068604405,19.306426784873125
22,83,-1.0,1.0,1.064926105776649,13.89036784849125
22,84,-1.0,-1.0,-1.090920111884931,13.868678214742705
22,85,-1.0,-1.0,-0.2646030883746694,14.156345085292484
22,86,-1.0,1.0,1.3097359797536343,14.148835240245027
22,87,-1.0,-1.0,-0.1557821831867226,13.011502643825212
22,88,-1.0,-1.0,-1.2427328563512408,17.549537158936484
22,89,-1.0,-1.0,-0.3655903778087406,16.931207155430055
22,90,-1.0,-1.0,-0.706806691357741,19.346314648385867
22,91,-1.0,1.0,0.44933939249874577,15.29683284776304
22,92,-1.0,-1.0,-0.5167047120058813,17.448530252530816
22,93,-1.0,-1.0,-0.5558578264269675,17.41978571245449
22,94,-1.0,-1.0,-0.7664196697054744,15.820302946544775
22,95,-1.0,1.0,0.2076325550478059,18.82738282281636
22,96,-1.0,1.0,0.43332814719753504,10.193172486632196
22,97,-1.0,-1.0,-0.08348616623059917,18.976914612631163
22,98,-1.0,-1.0,-0.21106115599469766,18.912523132757844
22,99,-1.0,-1.0,-0.7205548755350936,15.261734223970004
22,100,-1.0,1.0,1.010780210737398,15.227835058699005
22,101,-1.0,-1.0,-0.9610608334750729,14.99117396402619
22,102,-1.0,-1.0,-0.3578569117465187,16.74088112903194
22,103,-1.0,-1.0,-1.173065608990539,14.64040852407539
22,104,-1.0,-1.0,-0.44537633062673787,15.187388556763992
22,105,-1.0,-1.0,-0.2896886782426216,18.27084918414063
22,106,-1.0,1.0,0.059383078699149335,12.484860827071445
22,107,-1.0,1.0,1.748176069581521,14.565491315501776
22,108,-1.0,1.0,1.1435077924998833,15.825069096812072
22,109,-1.0,1.0,0.10227836888168759,14.358173642217606
22,110,-1.0,-1.0,-0.0705597597191229,18.53747102186001
22,111,-1.0,-1.0,-0.3766085196798058,11.607399121722576
22,112,-1.0,1.0,0.05531805942116419,17.457136260836467
22,113,-1.0,1.0,0.21406540637597946,12.73173949991409
22,114,-1.0,-1.0,-0.2634297482898729,13.99916382945334
22,115,-1.0,-1.0,-0.06046698243105008,15.771644092141392
22,116,-1.0,-1.0,-0.4078863624859163,12.869078902117176
22,117,-1.0,1.0,0.6768813944251824,15.406435339288379
22,118,-1.0,1.0,0.1502139890325933,14.494359212779969
22,119,-1.0,1.0,1.5485448644688637,15.19451057961084
22,120,-1.0,-1.0,-0.2641343124060456,14.950189084816943
22,121,-1.0,1.0,0.27581474452967214,15.095510139164796
22,122,-1.0,-1.0,-0.2026185156231817,14.628863495166565
22,123,-1.0,-1.0,-0.10274974398254277,13.484872756613592
22,124,-1.0,-1.0,-1.2131502975580977,17.61190802725165
22,125,-1.0,1.0,1.3815841174580321,12.861158431136989
22,126,-1.0,-1.0,-0.5473537610822274,13.20931559236799
22,127,-1.0,1.0,0.13310356703948661,11.17624714088076
23,0,1.0,1.0,0.3210831341199374,14.340169890307607
23,1,1.0,-1.0,-1.0652153959594757,17.646953450185887
23,2,1.0,-1.0,-0.22699818123445245,18.081216820617296
23,3,1.0,-1.0,-1.5742450583728325,14.071599405010222
23,4,1.0,1.0,0.2632004548138096,15.406441648444865
23,5,1.0,1.0,0.2682073199375445,11.313247365041866
23,6,1.0,-1.0,-1.327196688987113,17.40937654487436
23,7,1.0,1.0,0.8489182038959295,14.261271689191561
23,8,1.0,1.0,1.0079006601895182,13.845152782760062
23,9,1.0,-1.0,-0.7476330761505348,15.622599225538282
23,10,1.0,1.0,0.02503489525479212,14.797101232060832
23,11,1.0,1.0,1.4580450017693478,16.55717814785163
23,12,1.0,-1.0,-0.6333822624240323,17.942070517012645
23,13,1.0,1.0,0.17161507346958954,17.750695796067465
23,14,1.0,1.0,0.06501566799696229,17.731218237546603
23,15,1.0,1.0,0.2351582249722151,13.18643160651555
23,16,1.0,-1.0,-0.18787905120713744,15.813045549769642
23,17,1.0,-1.0,-1.6138258722238596,15.788986541887077
23,18,1.0,1.0,2.0164407674962237,15.17756060972441
23,19,1.0,-1.0,-0.09863638785410511,11.876354806917213
23,20,1.0,-1.0,-1.6793278678941679,15.762198029672751
23,21,1.0,-1.0,-1.0613695463811899,15.460263272800335
23,22,1.0,-1.0,-0.01007578289302688,14.514495508377603
23,23,1.0,-1.0,-0.7413540544803421,14.929031783457432
23,24,1.0,1.0,0.07807310329439024,19.077270402823494
23,25,1.0,-1.0,-0.0973506121362335,14.995480976082922
23,26,1.0,1.0,1.20086837623831,16.4462077672312
23,27,1.0,-1.0,-0.07717151444641351,16.16539234583957
23,28,1.0,-1.0,-0.9968098821026933,14.43967407994584
23,29,1.0,1.0,0.2059120730635021,18.250174834597793
23,30,1.0,-1.0,-1.3649650231235837,14.383114296352247
23,31,1.0,-1.0,-0.11062388532881456,16.769670944919913
23,32,1.0,1.0,0.20705018607474765,16.095225614705292
23,33,1.0,-1.0,-0.6345945652031367,13.148284687911989
23,34,1.0,-1.0,-0.7789072419812252,13.714748994187325
23,35,1.0,1.0,0.8441931444026306,15.694864492036173
23,36,1.0,1.0,0.009620448300386428,18.118626726970092
23,37,1.0,-1.0,-0.7134850408659148,18.726235267255916
23,38,1.0,-1.0,-0.37678673573474714,14.214960459196606
23,39,1.0,1.0,0.23736112884322597,18.567603454451437
23,40,1.0,-1.0,-1.035458374402418,15.70491009995384
23,41,1.0,-1.0,-1.020187427705855,12.315851018814366
23,42,1.0,-1.0,-0.11229180199031247,10.194505606222124
23,43,1.0,1.0,0.06524690154300886,17.93730161310642
23,44,1.0,-1.0,-0.5588117754932509,16.136758276350047
23,45,1.0,-1.0,-0.07527486373845088,15.753907687680236
23,46,1.0,1.0,1.573107880061352,13.31213353849876
23,47,1.0,-1.0,-1.122112147342317,17.05198885924827
23,48,1.0,-1.0,-0.1993380717578728,18.80816972664905
23,49,1.0,-1.0,-1.261254383610449,13.70735122207203
23,50,1.0,1.0,1.8572437950692426,13.900063762007905
23,51,1.0,-1.0,-0.25287568017055595,19.090152855350077
23,52,1.0,1.0,1.8453168241417972,16.572167501111025
23,53,1.0,-1.0,-0.35025918379305876,14.614154642053968
23,54,1.0,1.0,1.9262862134056769,16.18521071445056
23,55,1.0,1.0,0.1261270738598794,16.52173757520081
23,56,1.0,-1.0,-0.1540808827169503,12.161229820855493
23,57,1.0,-1.0,-0.18899979047485777,13.797245585576858
23,58,1.0,1.0,1.6207345836596974,15.830857842843692
23,59,1.0,-1.0,-0.45116291951266047,14.738182632114993
23,60,1.0,1.0,1.4172312803316873,15.128069209952143
23,61,1.0,-1.0,-0.9309514309045728,15.44338116131272
23,62,1.0,1.0,1.0299539230402976,16.27815208223395
23,63,1.0,1.0,0.40952439633521415,17.979708634483334
23,64,-1.0,1.0,0.23255984110853273,17.86984709979452
23,65,-1.0,-1.0,-0.20932215724268444,13.993395039594583
23,66,-1.0,1.0,0.12064060685246258,18.014016796377646
23,67,-1.0,-1.0,-0.6367226500569688,12.521937345941737
23,68,-1.0,1.0,0.7081632315319537,12.173718000267153
23,69,-1.0,-1.0,-0.024000563790268048,15.491356466459386
23,70,-1.0,-1.0,-0.6530789717784398,15.124510887563503
23,71,-1.0,1.0,1.360341916890485,16.788355260654555
23,72,-1.0,1.0,0.2614592662610098,15.688611469226544
23,73,-1.0,-1.0,-0.13526630215518964,15.645211133940828
23,74,-1.0,-1.0,-0.4807312726382206,15.899564853519609
23,75,-1.0,1.0,1.1293884353839763,18.65362230525321
23,76,-1.0,1.0,0.02527533440217601,16.9340370284224
23,77,-1.0,-1.0,-0.3465764333051923,14.978872192769801
23,78,-1.0,-1.0,-0.41840747968781294,16.021590632557842
23,79,-1.0,-1.0,-0.5812660336948349,14.61680557068428
23,80,-1.0,1.0,0.009224947137109973,18.240163529911122
23,81,-1.0,-1.0,-0.3800497796405736,15.043579152600904
23,82,-1.0,-1.0,-0.0013093687804267284,14.559301203640764
23,83,-1.0,1.0,0.5223076918066505,13.612997619462671
23,84,-1.0,1.0,0.12541746901749468,11.609885275776128
23,85,-1.0,1.0,1.2039818313807098,16.468284728973273
23,86,-1.0,1.0,3.097162687231825,16.413955154270333
23,87,-1.0,-1.0,-0.27987972946726464,16.473484115361806
23,88,-1.0,-1.0,-0.5219953775513919,15.313731464226215
23,89,-1.0,1.0,0.15496295932826423,17.38433439263876
23,90,-1.0,-1.0,-0.20269550832889777,15.007278439131223
23,91,-1.0,1.0,0.3838544565306184,17.932467262678518
23,92,-1.0,-1.0,-0.8718629754722946,14.161938226344393
23,93,-1.0,1.0,1.049544557245188,14.17931124599381
23,94,-1.0,-1.0,-0.15497100746684112,16.014611843101708
23,95,-1.0,1.0,2.098262392327886,13.498216191057413
23,96,-1.0,-1.0,-0.3189791797621989,15.493128232322203
23,97,-1.0,-1.0,-0.10833004038521683,13.331096892226325
23,98,-1.0,-1.0,-0.1731881320944661,15.08652834305305
23,99,-1.0,1.0,0.5706943107381774,15.747287981589004
23,100,-1.0,1.0,0.18814988717174877,15.837175344732511
23,101,-1.0,1.0,1.9895464723028944,16.01817668844324
23,102,-1.0,-1.0,-0.29370774813867306,15.444281311777605
23,103,-1.0,1.0,0.2508549169926304,13.964882086402323
23,104,-1.0,-1.0,-0.19834617772212382,13.399116201602283
23,105,-1.0,-1.0,-0.47916871422953083,12.442008051539851
23,106,-1.0,1.0,0.22940552492580252,18.384667453644223
23,107,-1.0,1.0,0.4105523274691031,16.082910826442493
23,108,-1.0,1.0,0.22984880490707316,16.3131560228869
23,109,-1.0,-1.0,-0.2655051389000726,15.189642405327582
23,110,-1.0,1.0,0.576943695798567,12.221576976292079
23,111,-1.0,1.0,0.3285734847169778,17.466432678792955
23,112,-1.0,1.0,0.7582795376147271,15.665092013342125
23,113,-1.0,-1.0,-0.4453578796714595,13.872287354281744
23,114,-1.0,-1.0,-0.669752191365383,16.403557768071703
23,115,-1.0,1.0,1.3889102855697613,15.072672876961304
23,116,-1.0,1.0,0.04397793577784104,17.169444387594115
23,117,-1.0,-1.0,-0.4450054682252885,14.589566018638227
23,118,-1.0,-1.0,-0.6194125462299054,13.492496663153217
23,119,-1.0,1.0,0.6282088717074068,16.283706540527866
23,120,-1.0,-1.0,-0.025026525384314754,17.434579718315266
23,121,-1.0,1.0,0.32254202757527367,13.248240329779048
23,122,-1.0,1.0,0.5894265062957291,17.12355516637827
23,123,-1.0,1.0,0.7679982584744143,19.291838820091527
23,124,-1.0,1.0,0.30704553050961814,16.996367465759437
23,125,-1.0,-1.0,-0.10901270761039648,11.52771790072868
23,126,-1.0,-1.0,-0.6625976220321552,15.316777744718003
23,127,-1.0,-1.0,-0.038524361193495296,16.19939304670747
24,0,1.0,1.0,0.46157180329722297,11.89891541743953
24,1,1.0,-1.0,-0.6477334353505547,16.644396598374705
24,2,1.0,-1.0,-0.6281468916853996,13.544640155438149
24,3,1.0,-1.0,-1.1173908464766853,17.651153269459453
24,4,1.0,1.0,0.7843260340468193,15.5036086704584
24,5,1.0,1.0,1.2698455832624425,16.906986667406663
24,6,1.0,1.0,1.7035537222668664,14.425391757692033
24,7,1.0,1.0,0.9838460094830559,16.84768029644351
24,8,1.0,1.0,0.5035376868185735,11.298610225364301
24,9,1.0,1.0,0.5501238457191643,17.715842898246763
24,10,1.0,1.0,1.8883981583589309,15.335642881266764
24,11,1.0,1.0,0.9682025419502063,17.37535080396277
24,12,1.0,1.0,0.8740403816271932,14.574985361112017
24,13,1.0,1.0,0.16990188004770046,17.36158576209509
24,14,1.0,-1.0,-1.7094261069490921,14.278633514510851
24,15,1.0,1.0,0.6026852900848554,15.731351392693888
24,16,1.0,1.0,0.6236582394248367,12.17823578821235
24,17,1.0,1.0,0.17839275972249408,10.348711657922083
24,18,1.0,-1.0,-2.1100045154289546,15.581446224729007
24,19,1.0,-1.0,-0.2960677470733022,16.62042949330447
24,20,1.0,1.0,0.5215017763326959,15.00071950731321
24,21,1.0,1.0,0.8835611165487202,12.772736014412896
24,22,1.0,-1.0,-1.3307124195716726,17.576015699556947
24,23,1.0,-1.0,-0.3429212307292538,15.33316471416297
24,24,1.0,-1.0,-1.2223076004181184,14.832361278991058
24,25,1.0,1.0,0.16017511385729066,13.336807678930604
24,26,1.0,1.0,0.7641325990593771,13.918729411909332
24,27,1.0,-1.0,-0.20277288360311846,15.497631888932768
24,28,1.0,-1.0,-0.2900044490045386,13.844610716814271
24,29,1.0,-1.0,-1.097888142938985,13.6699065424477
24,30,1.0,1.0,0.4526377506235125,17.24155180271915
24,31,1.0,1.0,0.389457067228207,14.17259793766491
24,32,1.0,1.0,1.1522448648144463,15.4530494672154
24,33,1.0,1.0,0.8869224592169722,15.14256367349772
24,34,1.0,-1.0,-0.16817462532250133,17.319458679676664
24,35,1.0,-1.0,-1.281029640857161,11.807180176583065
24,36,1.0,1.0,0.7212403891869125,17.5749492792171
24,37,1.0,1.0,0.4752021670677121,16.160627816486
24,38,1.0,1.0,1.0071696749197567,14.331663368774661
24,39,1.0,1.0,1.5426124857186359,16.14209470052938
24,40,1.0,1.0,0.08036720395796906,17.196906918486476
24,41,1.0,1.0,1.0042977082411697,13.417224496091631
24,42,1.0,1.0,0.9516663328206565,16.17620281386835
24,43,1.0,1.0,0.7168962506204984,15.331728864916146
24,44,1.0,1.0,0.9606945005802896,15.263977011063806
24,45,1.0,1.0,0.016873516417510538,13.26775157602827
24,46,1.0,1.0,1.371162168773527,14.079658260211575
24,47,1.0,1.0,0.9856970441415681,16.627684690962635
24,48,1.0,1.0,0.3605607695926475,13.885286661041038
24,49,1.0,-1.0,-0.02870782270587806,15.480597426466574
24,50,1.0,-1.0,-0.1428043483310751,13.946189953892732
24,51,1.0,1.0,0.2393570084511923,10.757719319600252
24,52,1.0,-1.0,-1.9047449914091423,15.833771820905364
24,53,1.0,1.0,0.5760342571095761,12.440887854143044
24,54,1.0,1.0,1.1740414902286693,15.266893559595543
24,55,1.0,1.0,0.9597416593199366,17.73458052109465
24,56,1.0,-1.0,-0.8696035387965468,14.632522433774852
24,57,1.0,1.0,0.08662083855923348,13.864452073854682
24,58,1.0,-1.0,-1.7957877258197903,14.550186090373074
24,59,1.0,-1.0,-1.3228871608179307,14.045070589040884
24,60,1.0,-1.0,-1.6447939829356368,17.691372406539713
24,61,1.0,-1.0,-1.066381192303481,12.130535733706571
24,62,1.0,-1.0,-0.2663844266516311,13.435602273409968
24,63,1.0,1.0,0.22017395375751947,15.438819986925086
24,64,-1.0,-1.0,-0.8715317848967099,17.572848505988528
24,65,-1.0,-1.0,-0.8459237306442576,14.481371747488435
24,66,-1.0,-1.0,-1.1735989447533588,12.349462609356303
24,67,-1.0,1.0,0.8987170154102146,14.565815353803888
24,68,-1.0,1.0,1.1867685081687664,14.575463539925378
24,69,-1.0,1.0,0.5085888752374521,13.930520639791872
24,70,-1.0,1.0,1.1978116913247876,12.369998971009352
24,71,-1.0,1.0,0.7883820318974165,12.956290286463956
24,72,-1.0,1.0,0.3170801522121154,14.490637925024291
24,73,-1.0,1.0,2.2121765285279813,13.672566478599451
24,74,-1.0,-1.0,-1.1405414721195908,15.371178269899753
24,75,-1.0,1.0,2.368273168375973,15.252405210058384
24,76,-1.0,1.0,0.7365051129598789,11.470344640217057
24,77,-1.0,1.0,0.940102783617071,12.970626338351435
24,78,-1.0,-1.0,-0.46619836731621533,14.176355124536183
24,79,-1.0,-1.0,-0.6315973144270768,13.566270151499989
24,80,-1.0,-1.0,-0.6390795256654702,15.492845002996196
24,81,-1.0,1.0,1.006797389042371,16.39949956018885
24,82,-1.0,-1.0,-0.6504928943691906,11.02643564494677
24,83,-1.0,-1.0,-0.9438828346513999,11.16509161112749
24,84,-1.0,1.0,1.3069515224117227,13.388781281539584
24,85,-1.0,-1.0,-0.7938223065441975,11.754815001063696
24,86,-1.0,1.0,1.3444544415764599,14.180428213281552
24,87,-1.0,-1.0,-0.6422203662291494,15.618236806990934
24,88,-1.0,-1.0,-1.091734349867889,16.06120306392365
24,89,-1.0,-1.0,-0.9061490378107975,16.16639924313768
24,90,-1.0,1.0,1.6874210548493525,17.40489855229952
24,91,-1.0,-1.0,-1.163883963320666,13.066467332334748
24,92,-1.0,-1.0,-0.1616042242953544,12.516752372793865
24,93,-1.0,1.0,1.609001943337524,11.287521824125772
24,94,-1.0,-1.0,-0.6480414167638275,17.30027382340606
24,95,-1.0,1.0,1.1741350075944228,15.555481556963638
24,96,-1.0,-1.0,-1.0029231341954086,14.428058614559959
24,97,-1.0,-1.0,-0.657669036660601,16.503592365830233
24,98,-1.0,1.0,1.273817065664064,13.263904471447905
24,99,-1.0,1.0,0.37963814383253314,13.433455776814732
24,100,-1.0,1.0,1.8839130055676385,15.986975687344918
24,101,-1.0,-1.0,-0.4944971908869781,11.64488658857175
24,102,-1.0,1.0,0.7199249494748812,16.786705759675648
24,103,-1.0,1.0,2.3342030686404907,15.722739656003084
24,104,-1.0,1.0,1.537420990336736,15.516679534309246
24,105,-1.0,-1.0,-0.13053296482276877,15.164330292921768
24,106,-1.0,-1.0,-0.2691955094331877,16.686445909479687
24,107,-1.0,-1.0,-1.209157666566223,13.760215408875869
24,108,-1.0,1.0,0.531551637946643,14.053127933066168
24,109,-1.0,1.0,0.701523427306392,14.194021631299027
24,110,-1.0,1.0,0.9609596417298791,16.176817212661824
24,111,-1.0,1.0,1.4205030241922014,17.91261103073454
24,112,-1.0,1.0,1.456717597562317,16.97552273365219
24,113,-1.0,1.0,0.5555697555542762,18.003744314061056
24,114,-1.0,1.0,0.9604912979956874,12.232622947342414
24,115,-1.0,-1.0,-1.069099015243549,15.821226857861975
24,116,-1.0,1.0,0.9407586951735167,15.464012466296136
24,117,-1.0,1.0,0.563166297592648,13.140977238771805
24,118,-1.0,1.0,0.23570184199536093,17.405186958557618
24,119,-1.0,-1.0,-1.2741856764572639,14.548900005431177
24,120,-1.0,-1.0,-0.2096384420397994,11.980144460741
24,121,-1.0,-1.0,-0.6802877405472308,17.914773052070633
24,122,-1.0,-1.0,-0.37292507437871525,14.57123130687203
24,123,-1.0,-1.0,-1.0925639810638759,14.60725797455799
24,124,-1.0,1.0,0.3015791654330295,13.976769451984703
24,125,-1.0,1.0,0.24474112152539376,15.848280043446042
24,126,-1.0,1.0,0.9986166776992164,12.078569378410101
24,127,-1.0,-1.0,-0.5407181770996454,13.239849914401907
25,0,1.0,1.0,0.1523407138644892,16.147215126598
25,1,1.0,1.0,1.5030383458954428,15.266803744323399
25,2,1.0,1.0,0.2850900473957442,19.42520229261256
25,3,1.0,1.0,1.4151957992295359,16.18232735766273
25,4,1.0,1.0,1.6385731512208748,16.834048519768622
25,5,1.0,1.0,0.1597732539790373,18.412983077924743
25,6,1.0,1.0,0.5159303918675242,17.15826323882324
25,7,1.0,-1.0,-0.5215817980905374,15.120851708794444
25,8,1.0,1.0,0.8918072184542841,15.059281697566096
25,9,1.0,1.0,0.22952848137552828,19.009502392615623
25,10,1.0,1.0,0.06138422315944922,15.047188439045016
25,11,1.0,-1.0,-0.6237671043701554,18.53996476126798
25,12,1.0,-1.0,-0.6432754019694997,16.233136046925512
25,13,1.0,1.0,0.21319644347259395,14.568870614584315
25,14,1.0,-1.0,-0.8902296066577973,14.926159587723262
25,15,1.0,-1.0,-0.4255782270201678,16.669382060660784
