strategy,k,spearman_pc1,spearman_regression,cv_r2_mean,cv_r2_std,pca_variance_explained,features
abs_correlation,150,0.007710669283318243,0.835325753791934,0.6265496624183255,0.02628081424556565,0.6154501,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_cyto,Int_Med_cycB1_ring,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_Skp2_nuc,Int_Med_Cdt1_nuc,Int_Med_p27_nuc,Int_Med_pp21_nuc,Int_Med_cycB1_nuc,Int_Med_E2F1_nuc,Int_Med_pp53_nuc,Int_Med_Cdh1_nuc,Int_Med_cycE_nuc,Int_Med_pCHK1_nuc,Int_Med_p16_nuc,Int_Med_cFos_nuc,Int_Med_GSK3b_nuc,Int_Med_p53_nuc,Int_Med_cycA_cyto,Int_Med_cycA_ring,Int_Med_cycA_cell,Int_Med_PCNA_ring,Int_Med_PCNA_cyto,Int_MeanEdge_cycB1_cell,Int_Med_BP1_nuc,Int_Med_CDK6_nuc,Int_MeanEdge_PCNA_cell,Int_Med_pRB_nuc,Int_Med_PCNA_cell,Int_MeanEdge_pAKT_cell,Int_Med_pAKT_ring,Int_Med_pAKT_cyto,Int_Med_pAKT_cell,Int_MeanEdge_pERK_cell,Int_MeanEdge_Fra1_cell,Int_Med_p21_nuc,Int_MeanEdge_cJun_cell,Int_MeanEdge_pRB_cell,Int_Med_pp38_nuc,Int_Med_pSTAT3_nuc,Int_Med_p38_nuc,Int_MeanEdge_DNA_cell,Int_MeanEdge_CDK2_cell,Int_Med_bCat_nuc,Int_MeanEdge_pGSK3b_cell,Int_Med_pp27_nuc,Int_MeanEdge_AKT_cell,Int_MeanEdge_p27_cell,Int_Med_pGSK3b_nuc,Int_MeanEdge_pCHK1_cell,Int_Med_AKT_nuc,Int_Med_cJun_nuc,Int_MeanEdge_Cdt1_cell,Int_Med_CDK4_nuc,Int_MeanEdge_p38_cell,Int_Med_cycD1_nuc,Int_MeanEdge_RB_cell,Int_MeanEdge_Cdh1_cell,Int_Med_pS6_nuc,Int_MeanEdge_pp38_cell,Int_MeanEdge_pH2AX_cell,Int_Med_CDK2_ring,Int_Med_CDK2_cyto,Int_Med_Fra1_ring,Int_Med_Fra1_cyto,Int_MeanEdge_S6_cell,Int_Med_pAKT_nuc,Int_MeanEdge_p53_cell,Int_MeanEdge_GSK3b_cell,Int_Med_CDK2_cell,Int_Med_pS6_cell,Int_Med_YAP_nuc,Int_MeanEdge_p14ARF_cell,Int_MeanEdge_bCat_cell,Int_Med_pERK_cyto,Int_Med_pERK_ring,Int_MeanEdge_pp21_cell,Int_MeanEdge_YAP_cell,Int_MeanEdge_cMyc_cell,Int_Med_pRSK_nuc,Int_MeanEdge_pp53_cell,Int_Med_pGSK3b_ring,Int_Med_pGSK3b_cyto,Int_Med_Fra1_cell,Int_Med_Skp2_cell,Int_Med_cFos_cell,Int_Med_STAT3_nuc,Int_MeanEdge_p21_cell,Int_Med_pS6_ring,Int_Med_pS6_cyto,Int_MeanEdge_Bcl2_cell,Int_MeanEdge_CDK6_cell,Int_Med_cJun_ring,Int_Med_cJun_cyto,Int_Med_p14ARF_cyto,Int_Med_p14ARF_ring,Int_Med_pERK_cell,Int_Med_cFos_ring,Int_Med_cFos_cyto,Int_MeanEdge_RSK1_cell,Int_Med_p14ARF_nuc,Int_Med_Skp2_cyto,Int_Med_Skp2_ring,Int_Med_S6_cell,Int_Med_CDK4_cell,Int_MeanEdge_pp65_cell,Int_MeanEdge_pp27_cell,Int_MeanEdge_ERK_cell,Int_Med_Cdh1_cyto,Int_Med_Cdh1_ring,Int_Med_AKT_cyto,Int_Med_AKT_ring,Int_MeanEdge_pS6_cell,Int_MeanEdge_STAT3_cell,Int_MeanEdge_BP1_cell,Int_Med_pGSK3b_cell,Int_Med_RSK1_nuc,Int_Med_pp65_nuc,Int_Med_CDK4_ring,Int_Med_CDK4_cyto,Int_MeanEdge_pSTAT3_cell,Int_Med_ERK_cell,Int_Med_p14ARF_cell,Int_Med_ERK_cyto,Int_Med_ERK_ring,Int_Med_pRB_ring,Int_Med_pRB_cyto,Int_Med_RB_nuc,Int_Med_S6_cyto,Int_Med_S6_ring,Int_Med_RB_ring,Int_Med_RB_cyto,Int_MeanEdge_cycD1_cell,Int_Med_AKT_cell,Int_Med_STAT3_ring,Int_Med_STAT3_cyto,Int_Med_cJun_cell,Int_Med_S6_nuc,Int_Med_Cdh1_cell,Int_MeanEdge_cycE_cell,Int_Med_pH2AX_cell,Int_Med_BP1_cyto,Int_Med_BP1_ring,Int_Med_RB_cell,Int_Med_Bcl2_nuc"
abs_correlation,200,0.0011028833853448572,0.8245661021187916,0.5982037045422472,0.03583310148567559,0.60206455,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_cyto,Int_Med_cycB1_ring,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_Skp2_nuc,Int_Med_Cdt1_nuc,Int_Med_p27_nuc,Int_Med_pp21_nuc,Int_Med_cycB1_nuc,Int_Med_E2F1_nuc,Int_Med_pp53_nuc,Int_Med_Cdh1_nuc,Int_Med_cycE_nuc,Int_Med_pCHK1_nuc,Int_Med_p16_nuc,Int_Med_cFos_nuc,Int_Med_GSK3b_nuc,Int_Med_p53_nuc,Int_Med_cycA_cyto,Int_Med_cycA_ring,Int_Med_cycA_cell,Int_Med_PCNA_ring,Int_Med_PCNA_cyto,Int_MeanEdge_cycB1_cell,Int_Med_BP1_nuc,Int_Med_CDK6_nuc,Int_MeanEdge_PCNA_cell,Int_Med_pRB_nuc,Int_Med_PCNA_cell,Int_MeanEdge_pAKT_cell,Int_Med_pAKT_ring,Int_Med_pAKT_cyto,Int_Med_pAKT_cell,Int_MeanEdge_pERK_cell,Int_MeanEdge_Fra1_cell,Int_Med_p21_nuc,Int_MeanEdge_cJun_cell,Int_MeanEdge_pRB_cell,Int_Med_pp38_nuc,Int_Med_pSTAT3_nuc,Int_Med_p38_nuc,Int_MeanEdge_DNA_cell,Int_MeanEdge_CDK2_cell,Int_Med_bCat_nuc,Int_MeanEdge_pGSK3b_cell,Int_Med_pp27_nuc,Int_MeanEdge_AKT_cell,Int_MeanEdge_p27_cell,Int_Med_pGSK3b_nuc,Int_MeanEdge_pCHK1_cell,Int_Med_AKT_nuc,Int_Med_cJun_nuc,Int_MeanEdge_Cdt1_cell,Int_Med_CDK4_nuc,Int_MeanEdge_p38_cell,Int_Med_cycD1_nuc,Int_MeanEdge_RB_cell,Int_MeanEdge_Cdh1_cell,Int_Med_pS6_nuc,Int_MeanEdge_pp38_cell,Int_MeanEdge_pH2AX_cell,Int_Med_CDK2_ring,Int_Med_CDK2_cyto,Int_Med_Fra1_ring,Int_Med_Fra1_cyto,Int_MeanEdge_S6_cell,Int_Med_pAKT_nuc,Int_MeanEdge_p53_cell,Int_MeanEdge_GSK3b_cell,Int_Med_CDK2_cell,Int_Med_pS6_cell,Int_Med_YAP_nuc,Int_MeanEdge_p14ARF_cell,Int_MeanEdge_bCat_cell,Int_Med_pERK_cyto,Int_Med_pERK_ring,Int_MeanEdge_pp21_cell,Int_MeanEdge_YAP_cell,Int_MeanEdge_cMyc_cell,Int_Med_pRSK_nuc,Int_MeanEdge_pp53_cell,Int_Med_pGSK3b_ring,Int_Med_pGSK3b_cyto,Int_Med_Fra1_cell,Int_Med_Skp2_cell,Int_Med_cFos_cell,Int_Med_STAT3_nuc,Int_MeanEdge_p21_cell,Int_Med_pS6_ring,Int_Med_pS6_cyto,Int_MeanEdge_Bcl2_cell,Int_MeanEdge_CDK6_cell,Int_Med_cJun_ring,Int_Med_cJun_cyto,Int_Med_p14ARF_cyto,Int_Med_p14ARF_ring,Int_Med_pERK_cell,Int_Med_cFos_ring,Int_Med_cFos_cyto,Int_MeanEdge_RSK1_cell,Int_Med_p14ARF_nuc,Int_Med_Skp2_cyto,Int_Med_Skp2_ring,Int_Med_S6_cell,Int_Med_CDK4_cell,Int_MeanEdge_pp65_cell,Int_MeanEdge_pp27_cell,Int_MeanEdge_ERK_cell,Int_Med_Cdh1_cyto,Int_Med_Cdh1_ring,Int_Med_AKT_cyto,Int_Med_AKT_ring,Int_MeanEdge_pS6_cell,Int_MeanEdge_STAT3_cell,Int_MeanEdge_BP1_cell,Int_Med_pGSK3b_cell,Int_Med_RSK1_nuc,Int_Med_pp65_nuc,Int_Med_CDK4_ring,Int_Med_CDK4_cyto,Int_MeanEdge_pSTAT3_cell,Int_Med_ERK_cell,Int_Med_p14ARF_cell,Int_Med_ERK_cyto,Int_Med_ERK_ring,Int_Med_pRB_ring,Int_Med_pRB_cyto,Int_Med_RB_nuc,Int_Med_S6_cyto,Int_Med_S6_ring,Int_Med_RB_ring,Int_Med_RB_cyto,Int_MeanEdge_cycD1_cell,Int_Med_AKT_cell,Int_Med_STAT3_ring,Int_Med_STAT3_cyto,Int_Med_cJun_cell,Int_Med_S6_nuc,Int_Med_Cdh1_cell,Int_MeanEdge_cycE_cell,Int_Med_pH2AX_cell,Int_Med_BP1_cyto,Int_Med_BP1_ring,Int_Med_RB_cell,Int_Med_Bcl2_nuc,Int_Med_Fra1_nuc,Int_Med_pp27_cell,Int_Med_p16_ring,Int_Med_p16_cyto,Int_Med_pSTAT3_cyto,Int_Med_pSTAT3_ring,Int_Med_pRB_cell,Int_Med_STAT3_cell,Int_Med_pERK_nuc,Int_MeanEdge_p16_cell,Int_MeanEdge_Skp2_cell,Int_Med_pp65_cell,Int_Med_pCHK1_cell,Int_Med_DNA_ring,Int_Med_DNA_cyto,Int_Med_p21_cyto,Int_Med_p21_ring,Int_Med_CDK6_cyto,Int_Med_CDK6_ring,Int_Med_p16_cell,Int_Med_pp65_cyto,Int_Med_pp65_ring,Int_Med_pp38_cell,Int_Med_BP1_cell,Int_Med_cMyc_cell,Int_Med_E2F1_cell,Int_Med_ERK_nuc,Int_Med_p21_cell,Int_Med_p38_ring,Int_Med_p38_cyto,Int_Med_pp21_cell,Int_Med_cMyc_cyto,Int_Med_cMyc_ring,Int_MeanEdge_cycA_cell,Int_Med_bCat_cell,Int_Med_Cdt1_ring,Int_Med_Cdt1_cyto,Int_Med_pSTAT3_cell,Int_Med_DNA_cell,Int_Med_E2F1_cyto,Int_Med_E2F1_ring,Int_Med_pH2AX_cyto,Int_Med_pH2AX_ring,Int_MeanEdge_cFos_cell,Int_Med_p27_cyto,Int_Med_p27_ring,Int_Med_YAP_cell,Int_MeanEdge_CDK4_cell,Int_Med_CDK6_cell,Int_Med_p27_cell"
abs_correlation,241,0.0014961046887887817,0.8129886324067631,0.5613993779489143,0.052612531028052134,0.5969571,"Int_Intg_DNA_nuc,Int_Med_cycA_nuc,AreaShape_Area_nuc,Int_Med_CDK2_nuc,Int_Med_pH2AX_nuc,Int_Med_cycB1_cyto,Int_Med_cycB1_ring,Int_Std_PCNA_nuc,Int_Med_cycB1_cell,Int_Med_Skp2_nuc,Int_Med_Cdt1_nuc,Int_Med_p27_nuc,Int_Med_pp21_nuc,Int_Med_cycB1_nuc,Int_Med_E2F1_nuc,Int_Med_pp53_nuc,Int_Med_Cdh1_nuc,Int_Med_cycE_nuc,Int_Med_pCHK1_nuc,Int_Med_p16_nuc,Int_Med_cFos_nuc,Int_Med_GSK3b_nuc,Int_Med_p53_nuc,Int_Med_cycA_cyto,Int_Med_cycA_ring,Int_Med_cycA_cell,Int_Med_PCNA_ring,Int_Med_PCNA_cyto,Int_MeanEdge_cycB1_cell,Int_Med_BP1_nuc,Int_Med_CDK6_nuc,Int_MeanEdge_PCNA_cell,Int_Med_pRB_nuc,Int_Med_PCNA_cell,Int_MeanEdge_pAKT_cell,Int_Med_pAKT_ring,Int_Med_pAKT_cyto,Int_Med_pAKT_cell,Int_MeanEdge_pERK_cell,Int_MeanEdge_Fra1_cell,Int_Med_p21_nuc,Int_MeanEdge_cJun_cell,Int_MeanEdge_pRB_cell,Int_Med_pp38_nuc,Int_Med_pSTAT3_nuc,Int_Med_p38_nuc,Int_MeanEdge_DNA_cell,Int_MeanEdge_CDK2_cell,Int_Med_bCat_nuc,Int_MeanEdge_pGSK3b_cell,Int_Med_pp27_nuc,Int_MeanEdge_AKT_cell,Int_MeanEdge_p27_cell,Int_Med_pGSK3b_nuc,Int_MeanEdge_pCHK1_cell,Int_Med_AKT_nuc,Int_Med_cJun_nuc,Int_MeanEdge_Cdt1_cell,Int_Med_CDK4_nuc,Int_MeanEdge_p38_cell,Int_Med_cycD1_nuc,Int_MeanEdge_RB_cell,Int_MeanEdge_Cdh1_cell,Int_Med_pS6_nuc,Int_MeanEdge_pp38_cell,Int_MeanEdge_pH2AX_cell,Int_Med_CDK2_ring,Int_Med_CDK2_cyto,Int_Med_Fra1_ring,Int_Med_Fra1_cyto,Int_MeanEdge_S6_cell,Int_Med_pAKT_nuc,Int_MeanEdge_p53_cell,Int_MeanEdge_GSK3b_cell,Int_Med_CDK2_cell,Int_Med_pS6_cell,Int_Med_YAP_nuc,Int_MeanEdge_p14ARF_cell,Int_MeanEdge_bCat_cell,Int_Med_pERK_cyto,Int_Med_pERK_ring,Int_MeanEdge_pp21_cell,Int_MeanEdge_YAP_cell,Int_MeanEdge_cMyc_cell,Int_Med_pRSK_nuc,Int_MeanEdge_pp53_cell,Int_Med_pGSK3b_ring,Int_Med_pGSK3b_cyto,Int_Med_Fra1_cell,Int_Med_Skp2_cell,Int_Med_cFos_cell,Int_Med_STAT3_nuc,Int_MeanEdge_p21_cell,Int_Med_pS6_ring,Int_Med_pS6_cyto,Int_MeanEdge_Bcl2_cell,Int_MeanEdge_CDK6_cell,Int_Med_cJun_ring,Int_Med_cJun_cyto,Int_Med_p14ARF_cyto,Int_Med_p14ARF_ring,Int_Med_pERK_cell,Int_Med_cFos_ring,Int_Med_cFos_cyto,Int_MeanEdge_RSK1_cell,Int_Med_p14ARF_nuc,Int_Med_Skp2_cyto,Int_Med_Skp2_ring,Int_Med_S6_cell,Int_Med_CDK4_cell,Int_MeanEdge_pp65_cell,Int_MeanEdge_pp27_cell,Int_MeanEdge_ERK_cell,Int_Med_Cdh1_cyto,Int_Med_Cdh1_ring,Int_Med_AKT_cyto,Int_Med_AKT_ring,Int_MeanEdge_pS6_cell,Int_MeanEdge_STAT3_cell,Int_MeanEdge_BP1_cell,Int_Med_pGSK3b_cell,Int_Med_RSK1_nuc,Int_Med_pp65_nuc,Int_Med_CDK4_ring,Int_Med_CDK4_cyto,Int_MeanEdge_pSTAT3_cell,Int_Med_ERK_cell,Int_Med_p14ARF_cell,Int_Med_ERK_cyto,Int_Med_ERK_ring,Int_Med_pRB_ring,Int_Med_pRB_cyto,Int_Med_RB_nuc,Int_Med_S6_cyto,Int_Med_S6_ring,Int_Med_RB_ring,Int_Med_RB_cyto,Int_MeanEdge_cycD1_cell,Int_Med_AKT_cell,Int_Med_STAT3_ring,Int_Med_STAT3_cyto,Int_Med_cJun_cell,Int_Med_S6_nuc,Int_Med_Cdh1_cell,Int_MeanEdge_cycE_cell,Int_Med_pH2AX_cell,Int_Med_BP1_cyto,Int_Med_BP1_ring,Int_Med_RB_cell,Int_Med_Bcl2_nuc,Int_Med_Fra1_nuc,Int_Med_pp27_cell,Int_Med_p16_ring,Int_Med_p16_cyto,Int_Med_pSTAT3_cyto,Int_Med_pSTAT3_ring,Int_Med_pRB_cell,Int_Med_STAT3_cell,Int_Med_pERK_nuc,Int_MeanEdge_p16_cell,Int_MeanEdge_Skp2_cell,Int_Med_pp65_cell,Int_Med_pCHK1_cell,Int_Med_DNA_ring,Int_Med_DNA_cyto,Int_Med_p21_cyto,Int_Med_p21_ring,Int_Med_CDK6_cyto,Int_Med_CDK6_ring,Int_Med_p16_cell,Int_Med_pp65_cyto,Int_Med_pp65_ring,Int_Med_pp38_cell,Int_Med_BP1_cell,Int_Med_cMyc_cell,Int_Med_E2F1_cell,Int_Med_ERK_nuc,Int_Med_p21_cell,Int_Med_p38_ring,Int_Med_p38_cyto,Int_Med_pp21_cell,Int_Med_cMyc_cyto,Int_Med_cMyc_ring,Int_MeanEdge_cycA_cell,Int_Med_bCat_cell,Int_Med_Cdt1_ring,Int_Med_Cdt1_cyto,Int_Med_pSTAT3_cell,Int_Med_DNA_cell,Int_Med_E2F1_cyto,Int_Med_E2F1_ring,Int_Med_pH2AX_cyto,Int_Med_pH2AX_ring,Int_MeanEdge_cFos_cell,Int_Med_p27_cyto,Int_Med_p27_ring,Int_Med_YAP_cell,Int_MeanEdge_CDK4_cell,Int_Med_CDK6_cell,Int_Med_p27_cell,Int_Med_Bcl2_cyto,Int_Med_Bcl2_ring,Int_Med_p53_cyto,Int_Med_p53_ring,Int_Med_GSK3b_cyto,Int_Med_GSK3b_ring,Int_Med_Cdt1_cell,Int_Med_pp27_ring,Int_Med_pp27_cyto,Int_Med_RSK1_ring,Int_Med_RSK1_cyto,Int_Med_pp53_cyto,Int_Med_pp53_ring,Int_Med_pCHK1_ring,Int_Med_pCHK1_cyto,Int_Med_YAP_ring,Int_Med_YAP_cyto,Int_Med_Bcl2_cell,Int_Med_cycD1_cyto,Int_Med_cycD1_ring,Int_Med_cycD1_cell,Int_Med_pp21_ring,Int_Med_pp21_cyto,Int_Med_p38_cell,Int_Med_pp53_cell,Int_Med_pp38_ring,Int_Med_pp38_cyto,Int_MeanEdge_E2F1_cell,Int_Med_p53_cell,Int_Med_cycE_ring,Int_Med_cycE_cyto,Int_MeanEdge_pRSK_cell,Int_Med_cMyc_nuc,Int_Med_pRSK_ring,Int_Med_pRSK_cyto,Int_Med_bCat_cyto,Int_Med_bCat_ring,Int_Med_cycE_cell,Int_Med_GSK3b_cell,Int_Med_pRSK_cell,Int_Med_RSK1_cell"
variance,5,0.6467591653468636,0.8027677914296794,0.6156302645177051,0.04082420687702466,1.0,"Int_Med_Skp2_nuc,Int_Med_pRB_nuc,Int_Med_cycA_nuc,Int_Std_PCNA_nuc,Int_Med_Fra1_nuc"
variance,10,0.3241740110839448,0.8525206267536023,0.6536268902434829,0.031331484938413375,1.0,"Int_Med_Skp2_nuc,Int_Med_pRB_nuc,Int_Med_cycA_nuc,Int_Std_PCNA_nuc,Int_Med_Fra1_nuc,Int_Med_AKT_nuc,Int_Med_Cdh1_nuc,Int_Med_YAP_cyto,Int_Med_YAP_ring,Int_MeanEdge_YAP_cell"
variance,15,0.06967977516908488,0.7750574074141249,0.572153794516183,0.024445076664116345,0.9654992,"Int_Med_Skp2_nuc,Int_Med_pRB_nuc,Int_Med_cycA_nuc,Int_Std_PCNA_nuc,Int_Med_Fra1_nuc,Int_Med_AKT_nuc,Int_Med_Cdh1_nuc,Int_Med_YAP_cyto,Int_Med_YAP_ring,Int_MeanEdge_YAP_cell,Int_Med_p38_ring,Int_Med_p38_cyto,Int_Med_pERK_ring,Int_Med_pERK_cyto,Int_MeanEdge_cycB1_cell"
variance,20,0.0905034482520735,0.7941874569351373,0.5725204130813976,0.041388170464233216,0.90095717,"Int_Med_Skp2_nuc,Int_Med_pRB_nuc,Int_Med_cycA_nuc,Int_Std_PCNA_nuc,Int_Med_Fra1_nuc,Int_Med_AKT_nuc,Int_Med_Cdh1_nuc,Int_Med_YAP_cyto,Int_Med_YAP_ring,Int_MeanEdge_YAP_cell,Int_Med_p38_ring,Int_Med_p38_cyto,Int_Med_pERK_ring,Int_Med_pERK_cyto,Int_MeanEdge_cycB1_cell,Int_Med_p27_nuc,Int_Med_pERK_cell,Int_Med_YAP_nuc,Int_Med_pH2AX_nuc,Int_Med_CDK2_nuc"
variance,30,0.025153735386576236,0.8580133359655112,0.6995065401963559,0.024103547567319177,0.83666027,"Int_Med_Skp2_nuc,Int_Med_pRB_nuc,Int_Med_cycA_nuc,Int_Std_PCNA_nuc,Int_Med_Fra1_nuc,Int_Med_AKT_nuc,Int_Med_Cdh1_nuc,Int_Med_YAP_cyto,Int_Med_YAP_ring,Int_MeanEdge_YAP_cell,Int_Med_p38_ring,Int_Med_p38_cyto,Int_Med_pERK_ring,Int_Med_pERK_cyto,Int_MeanEdge_cycB1_cell,Int_Med_p27_nuc,Int_Med_pERK_cell,Int_Med_YAP_nuc,Int_Med_pH2AX_nuc,Int_Med_CDK2_nuc,Int_Med_S6_cyto,Int_Med_S6_ring,Int_Intg_DNA_nuc,Int_Med_AKT_cyto,Int_Med_AKT_ring,Int_Med_pp27_cyto,Int_Med_pp27_ring,Int_Med_BP1_nuc,Int_MeanEdge_pERK_cell,Int_Med_p16_nuc"
variance,40,0.12158775528672502,0.8556855480439518,0.7032068198844084,0.025286295531226702,0.81428325,"Int_Med_Skp2_nuc,Int_Med_pRB_nuc,Int_Med_cycA_nuc,Int_Std_PCNA_nuc,Int_Med_Fra1_nuc,Int_Med_AKT_nuc,Int_Med_Cdh1_nuc,Int_Med_YAP_cyto,Int_Med_YAP_ring,Int_MeanEdge_YAP_cell,Int_Med_p38_ring,Int_Med_p38_cyto,Int_Med_pERK_ring,Int_Med_pERK_cyto,Int_MeanEdge_cycB1_cell,Int_Med_p27_nuc,Int_Med_pERK_cell,Int_Med_YAP_nuc,Int_Med_pH2AX_nuc,Int_Med_CDK2_nuc,Int_Med_S6_cyto,Int_Med_S6_ring,Int_Intg_DNA_nuc,Int_Med_AKT_cyto,Int_Med_AKT_ring,Int_Med_pp27_cyto,Int_Med_pp27_ring,Int_Med_BP1_nuc,Int_MeanEdge_pERK_cell,Int_Med_p16_nuc,Int_Med_S6_cell,Int_Med_cycB1_ring,Int_Med_cycB1_cyto,Int_Med_pAKT_cell,Int_Med_pAKT_ring,Int_Med_pAKT_cyto,Int_MeanEdge_CDK2_cell,Int_Med_cycD1_nuc,Int_Med_p21_nuc,Int_Med_p38_cell"
variance,50,0.10762943806055245,0.8491438378316877,0.6876558609603902,0.022994145614484814,0.78079987,"Int_Med_Skp2_nuc,Int_Med_pRB_nuc,Int_Med_cycA_nuc,Int_Std_PCNA_nuc,Int_Med_Fra1_nuc,Int_Med_AKT_nuc,Int_Med_Cdh1_nuc,Int_Med_YAP_cyto,Int_Med_YAP_ring,Int_MeanEdge_YAP_cell,Int_Med_p38_ring,Int_Med_p38_cyto,Int_Med_pERK_ring,Int_Med_pERK_cyto,Int_MeanEdge_cycB1_cell,Int_Med_p27_nuc,Int_Med_pERK_cell,Int_Med_YAP_nuc,Int_Med_pH2AX_nuc,Int_Med_CDK2_nuc,Int_Med_S6_cyto,Int_Med_S6_ring,Int_Intg_DNA_nuc,Int_Med_AKT_cyto,Int_Med_AKT_ring,Int_Med_pp27_cyto,Int_Med_pp27_ring,Int_Med_BP1_nuc,Int_MeanEdge_pERK_cell,Int_Med_p16_nuc,Int_Med_S6_cell,Int_Med_cycB1_ring,Int_Med_cycB1_cyto,Int_Med_pAKT_cell,Int_Med_pAKT_ring,Int_Med_pAKT_cyto,Int_MeanEdge_CDK2_cell,Int_Med_cycD1_nuc,Int_Med_p21_nuc,Int_Med_p38_cell,Int_Med_RB_nuc,Int_MeanEdge_pp53_cell,Int_Med_cycB1_cell,Int_MeanEdge_S6_cell,Int_Med_pGSK3b_cyto,Int_Med_pGSK3b_ring,Int_Med_YAP_cell,Int_Med_ERK_cell,Int_Med_cJun_nuc,Int_Med_pGSK3b_nuc"
variance,75,0.058295707228665235,0.8656074364579323,0.7290873489106133,0.009193402559612113,0.7314536,"Int_Med_Skp2_nuc,Int_Med_pRB_nuc,Int_Med_cycA_nuc,Int_Std_PCNA_nuc,Int_Med_Fra1_nuc,Int_Med_AKT_nuc,Int_Med_Cdh1_nuc,Int_Med_YAP_cyto,Int_Med_YAP_ring,Int_MeanEdge_YAP_cell,Int_Med_p38_ring,Int_Med_p38_cyto,Int_Med_pERK_ring,Int_Med_pERK_cyto,Int_MeanEdge_cycB1_cell,Int_Med_p27_nuc,Int_Med_pERK_cell,Int_Med_YAP_nuc,Int_Med_pH2AX_nuc,Int_Med_CDK2_nuc,Int_Med_S6_cyto,Int_Med_S6_ring,Int_Intg_DNA_nuc,Int_Med_AKT_cyto,Int_Med_AKT_ring,Int_Med_pp27_cyto,Int_Med_pp27_ring,Int_Med_BP1_nuc,Int_MeanEdge_pERK_cell,Int_Med_p16_nuc,Int_Med_S6_cell,Int_Med_cycB1_ring,Int_Med_cycB1_cyto,Int_Med_pAKT_cell,Int_Med_pAKT_ring,Int_Med_pAKT_cyto,Int_MeanEdge_CDK2_cell,Int_Med_cycD1_nuc,Int_Med_p21_nuc,Int_Med_p38_cell,Int_Med_RB_nuc,Int_MeanEdge_pp53_cell,Int_Med_cycB1_cell,Int_MeanEdge_S6_cell,Int_Med_pGSK3b_cyto,Int_Med_pGSK3b_ring,Int_Med_YAP_cell,Int_Med_ERK_cell,Int_Med_cJun_nuc,Int_Med_pGSK3b_nuc,Int_Med_ERK_cyto,Int_Med_ERK_ring,Int_Med_AKT_cell,Int_Med_p14ARF_nuc,Int_Med_cFos_nuc,Int_Med_GSK3b_cell,Int_MeanEdge_AKT_cell,Int_Med_cycB1_nuc,Int_MeanEdge_pAKT_cell,Int_Med_CDK4_ring,Int_Med_CDK4_cyto,Int_Med_p53_nuc,Int_Med_pH2AX_cell,Int_Med_pGSK3b_cell,Int_Med_CDK2_cell,Int_Med_CDK2_cyto,Int_Med_CDK2_ring,Int_Med_pp65_nuc,Int_Med_pRSK_nuc,Int_Med_p14ARF_cell,Int_Med_pp27_cell,Int_MeanEdge_ERK_cell,Int_Med_CDK4_nuc,Int_Med_Cdt1_nuc,AreaShape_Area_nuc"
