candidate_id,predicted_tg,nearest_vitrimer_idx,nearest_distance,nearest_acid_smiles,nearest_epoxide_smiles,nearest_actual_tg,nearest_md_tg
498,424.4268083721498,1601,0.8363776436804654,O=C(O)c1ccc(C(=O)Nc2ccccc2C(=O)O)nc1,O=C(Cc1ccc2c(c1)OCO2)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,443.53748,529.804
549,424.41880229685177,6293,0.7962512556850977,Cc1ccc(NC(=O)NC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c(C)c1,O=C(C(=O)N(CC1CO1)CC1CO1)c1ccccc1,447.30258,533.7586
649,424.3806890204703,3306,0.7431541679892689,CC(C)(C)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,O=C(O)c1cc(NCC(=O)N(CC2CO2)CC2CO2)ccc1N1CCCCC1,458.70044,545.7768
541,424.32538808349307,6293,0.8101671327144657,Cc1ccc(NC(=O)NC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c(C)c1,O=C(C(=O)N(CC1CO1)CC1CO1)c1ccccc1,447.30258,533.7586
448,424.10306853431916,442,0.7046946501547399,O=C(Nc1ccc(C(=O)O)cc1)C(=O)N1CCCC1C(=O)O,CCc1cccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)c1,440.6524,526.7696
543,424.0025787570631,6293,0.6891369906296692,Cc1ccc(NC(=O)NC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c(C)c1,O=C(C(=O)N(CC1CO1)CC1CO1)c1ccccc1,447.30258,533.7586
440,423.80675997999174,442,0.8700848900213366,O=C(Nc1ccc(C(=O)O)cc1)C(=O)N1CCCC1C(=O)O,CCc1cccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)c1,440.6524,526.7696
546,423.6515195307314,6293,0.7598882150246731,Cc1ccc(NC(=O)NC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c(C)c1,O=C(C(=O)N(CC1CO1)CC1CO1)c1ccccc1,447.30258,533.7586
527,423.413168132372,4925,0.7317058154060861,O=C(O)c1ccc(Nc2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)C(=O)N1CCC(C2CO2)CC1,446.1291,532.5263
492,423.4127113173719,1601,0.7345109999657863,O=C(O)c1ccc(C(=O)Nc2ccccc2C(=O)O)nc1,O=C(Cc1ccc2c(c1)OCO2)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,443.53748,529.804
473,423.3400211059788,7675,0.7852668780338443,Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c(C(=O)O)c1,Cc1ccccc1CCCn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,441.59488,527.7611
523,423.2654370026385,4925,0.7955451121713696,O=C(O)c1ccc(Nc2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)C(=O)N1CCC(C2CO2)CC1,446.1291,532.5263
495,423.2122466429703,1601,0.8682260918872785,O=C(O)c1ccc(C(=O)Nc2ccccc2C(=O)O)nc1,O=C(Cc1ccc2c(c1)OCO2)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,443.53748,529.804
609,423.1528136601174,1357,0.7405434621805912,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,COC(=O)CC1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,451.63916,538.3162
445,423.04815533848597,442,0.7873938650032378,O=C(Nc1ccc(C(=O)O)cc1)C(=O)N1CCCC1C(=O)O,CCc1cccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)c1,440.6524,526.7696
444,422.945514665262,442,0.7284406826076032,O=C(Nc1ccc(C(=O)O)cc1)C(=O)N1CCCC1C(=O)O,CCc1cccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)c1,440.6524,526.7696
540,422.68836658736586,6293,0.7702982534541439,Cc1ccc(NC(=O)NC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c(C)c1,O=C(C(=O)N(CC1CO1)CC1CO1)c1ccccc1,447.30258,533.7586
574,422.60541106070787,2253,0.8074944083084066,O=C(O)Cc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)c2)cc1,449.83124,536.4159
654,422.5208216269884,3426,0.7103174587351568,CCNC(=O)c1cccc(NC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c1,O=C(CN1CCC(C2CO2)CC1)N1CCN(C(=O)CN2CCC(C3CO3)CC2)CC1,463.38577,550.7762
614,422.42012871686063,8344,0.8920062150255768,O=C(O)c1ccc(C(=O)O)c(Nc2ccccc2)c1,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,452.0407,538.7398
596,422.4052278774291,4370,0.7904641376235454,O=C(O)CCCC(=O)N1CCCC(CC(=O)O)C1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1C,450.26346,536.8704
550,422.2644274896983,1523,0.6985077497294758,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCc2ccccn2)c1=O,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c2cnn(C)c2n1,448.6731,535.1984
528,422.23178291857744,4925,0.7234603754830555,O=C(O)c1ccc(Nc2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)C(=O)N1CCC(C2CO2)CC1,446.1291,532.5263
447,422.05618308158955,442,0.8885127624595526,O=C(Nc1ccc(C(=O)O)cc1)C(=O)N1CCCC1C(=O)O,CCc1cccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)c1,440.6524,526.7696
598,421.9911932799912,4370,0.836583873512846,O=C(O)CCCC(=O)N1CCCC(CC(=O)O)C1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1C,450.26346,536.8704
521,421.9542694015787,4925,0.8640276236139368,O=C(O)c1ccc(Nc2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)C(=O)N1CCC(C2CO2)CC1,446.1291,532.5263
141,421.95267174962675,3487,1.6442840099428533,O=C(O)c1ccc2c(c1C(=O)O)C(=O)c1ccccc1C2=O,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1O,429.55118,515.006
650,421.77387733407176,3426,0.6882666483034103,CCNC(=O)c1cccc(NC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c1,O=C(CN1CCC(C2CO2)CC1)N1CCN(C(=O)CN2CCC(C3CO3)CC2)CC1,463.38577,550.7762
556,421.73844018790913,1523,0.6957620471050254,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCc2ccccn2)c1=O,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c2cnn(C)c2n1,448.6731,535.1984
446,421.6180952842776,442,0.795785112411643,O=C(Nc1ccc(C(=O)O)cc1)C(=O)N1CCCC1C(=O)O,CCc1cccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)c1,440.6524,526.7696
575,421.6105212212399,2253,0.7550758788402882,O=C(O)Cc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)c2)cc1,449.83124,536.4159
469,421.6003559161393,5911,0.7162279679578942,O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,441.5767,527.7434
606,421.5519064394788,1357,0.8402448845541596,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,COC(=O)CC1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,451.63916,538.3162
12,421.39893804026934,2819,0.26889676603625273,O=C(O)CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)O)C4=O)cc2C1=O,N#Cc1ccc(C(=O)NCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,431.4466,517.0287
570,421.39746120379976,2253,0.7635108503872597,O=C(O)Cc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)c2)cc1,449.83124,536.4159
602,421.19536071761524,1357,0.6719950819233211,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,COC(=O)CC1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,451.63916,538.3162
599,421.152381847024,4370,0.6887647586525794,O=C(O)CCCC(=O)N1CCCC(CC(=O)O)C1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1C,450.26346,536.8704
24,421.13647319438866,3665,0.05222424195800676,Cc1cc(NCc2cc(C(=O)O)c(C)n2C)ccc1C(=O)O,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,439.06897,525.1023
526,421.0070415576991,4925,0.7591022175309192,O=C(O)c1ccc(Nc2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)C(=O)N1CCC(C2CO2)CC1,446.1291,532.5263
525,420.9196437766452,4925,0.7097672392730007,O=C(O)c1ccc(Nc2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)C(=O)N1CCC(C2CO2)CC1,446.1291,532.5263
491,420.8060881868165,1601,0.8433301910618342,O=C(O)c1ccc(C(=O)Nc2ccccc2C(=O)O)nc1,O=C(Cc1ccc2c(c1)OCO2)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,443.53748,529.804
603,420.76101179575204,1357,0.8536834921110288,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,COC(=O)CC1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,451.63916,538.3162
476,420.52366907856106,7675,0.8035712202215629,Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c(C(=O)O)c1,Cc1ccccc1CCCn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,441.59488,527.7611
625,420.3649931709362,637,0.8133656587759598,O=C(O)c1ccccc1Nc1ccccc1C(=O)O,CCc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,454.3548,541.1776
542,420.2646676820833,6293,0.819804640439228,Cc1ccc(NC(=O)NC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c(C)c1,O=C(C(=O)N(CC1CO1)CC1CO1)c1ccccc1,447.30258,533.7586
600,420.2206336815927,1357,0.7996340083552663,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,COC(=O)CC1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,451.63916,538.3162
605,420.12869816242056,1357,0.6246332376270611,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,COC(=O)CC1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,451.63916,538.3162
313,420.11178131629947,7977,0.6943097807247798,O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,433.82776,519.5604
465,420.09039103408713,5911,0.8354057010611875,O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,441.5767,527.7434
524,419.82954349997254,4925,0.7888476216593255,O=C(O)c1ccc(Nc2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)C(=O)N1CCC(C2CO2)CC1,446.1291,532.5263
551,419.7882639454131,1523,0.6697516641153264,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCc2ccccn2)c1=O,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c2cnn(C)c2n1,448.6731,535.1984
555,419.78179318651746,1523,0.7674047021696239,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCc2ccccn2)c1=O,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c2cnn(C)c2n1,448.6731,535.1984
557,419.7256825042228,1523,0.869290513845199,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCc2ccccn2)c1=O,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c2cnn(C)c2n1,448.6731,535.1984
312,419.6828108973707,7977,0.7295992311112066,O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,433.82776,519.5604
522,419.65278941882156,4925,0.759376501349883,O=C(O)c1ccc(Nc2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)C(=O)N1CCC(C2CO2)CC1,446.1291,532.5263
640,419.6271601021054,3306,0.7240231793447242,CC(C)(C)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,O=C(O)c1cc(NCC(=O)N(CC2CO2)CC2CO2)ccc1N1CCCCC1,458.70044,545.7768
597,419.5042764109337,4370,0.7838116106553195,O=C(O)CCCC(=O)N1CCCC(CC(=O)O)C1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1C,450.26346,536.8704
593,419.4926800958851,4370,0.7317170773197548,O=C(O)CCCC(=O)N1CCCC(CC(=O)O)C1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1C,450.26346,536.8704
391,419.43300503821456,4865,0.7465597385034541,O=C(O)c1ccc(NC(=O)C(C(=O)O)C2CCCC2)cc1,Cc1cc(NC(=O)c2ccc(OCC3CO3)nc2C)cc(OCC2CO2)c1,438.90363,524.9272
414,419.4164931203676,3665,0.8689182614658715,Cc1cc(NCc2cc(C(=O)O)c(C)n2C)ccc1C(=O)O,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,439.06897,525.1023
303,419.1741751094997,2351,0.7197575934719989,O=C(NC1(C(=O)O)CCCC1)c1ccc(C(=O)O)nc1,O=C(Nc1ccc2c(c1)CCC2)c1c(OCC2CO2)cccc1OCC1CO1,433.23743,518.9347
316,419.06653083555386,7977,0.7075432017968967,O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,433.82776,519.5604
229,419.02333392062246,424,0.850082421078852,O=C(O)c1ccc(Nc2c(C(=O)O)cnc3ccccc23)cc1,CCNC(=O)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,430.01804,515.5049
188,418.85206861691125,3229,0.16452488664312087,Cc1oc(C=NNc2ccc(C(=O)O)cc2)cc1C(=O)O,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)N(CC1CO1)CC1CO1,432.22104,517.8529
269,418.82577049846776,2819,0.7422019620827445,O=C(O)CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)O)C4=O)cc2C1=O,N#Cc1ccc(C(=O)NCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,431.4466,517.0287
529,418.71524660967975,4925,0.8047646941906885,O=C(O)c1ccc(Nc2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)C(=O)N1CCC(C2CO2)CC1,446.1291,532.5263
302,418.7032230741508,2351,0.8497319709370064,O=C(NC1(C(=O)O)CCCC1)c1ccc(C(=O)O)nc1,O=C(Nc1ccc2c(c1)CCC2)c1c(OCC2CO2)cccc1OCC1CO1,433.23743,518.9347
300,418.6503555601996,2351,0.6597051853212592,O=C(NC1(C(=O)O)CCCC1)c1ccc(C(=O)O)nc1,O=C(Nc1ccc2c(c1)CCC2)c1c(OCC2CO2)cccc1OCC1CO1,433.23743,518.9347
577,418.6088516924435,2253,0.7590163390794051,O=C(O)Cc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)c2)cc1,449.83124,536.4159
399,418.5402175834398,4865,0.7314154967228275,O=C(O)c1ccc(NC(=O)C(C(=O)O)C2CCCC2)cc1,Cc1cc(NC(=O)c2ccc(OCC3CO3)nc2C)cc(OCC2CO2)c1,438.90363,524.9272
463,418.484637764435,5911,0.8221161125620388,O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,441.5767,527.7434
91,418.4432304195888,424,0.24631523306973976,O=C(O)c1ccc(Nc2c(C(=O)O)cnc3ccccc23)cc1,CCNC(=O)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,430.01804,515.5049
308,418.39961249337307,2351,0.827070547641332,O=C(NC1(C(=O)O)CCCC1)c1ccc(C(=O)O)nc1,O=C(Nc1ccc2c(c1)CCC2)c1c(OCC2CO2)cccc1OCC1CO1,433.23743,518.9347
277,418.3591336849207,3229,0.6415149356623232,Cc1oc(C=NNc2ccc(C(=O)O)cc2)cc1C(=O)O,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)N(CC1CO1)CC1CO1,432.22104,517.8529
466,418.2911401366176,5911,0.7786243908827534,O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,441.5767,527.7434
309,418.2580417948213,2351,0.6514469473376204,O=C(NC1(C(=O)O)CCCC1)c1ccc(C(=O)O)nc1,O=C(Nc1ccc2c(c1)CCC2)c1c(OCC2CO2)cccc1OCC1CO1,433.23743,518.9347
396,418.2041558824501,4865,0.6551567799781275,O=C(O)c1ccc(NC(=O)C(C(=O)O)C2CCCC2)cc1,Cc1cc(NC(=O)c2ccc(OCC3CO3)nc2C)cc(OCC2CO2)c1,438.90363,524.9272
460,418.188424422615,5911,0.7043666890565405,O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,441.5767,527.7434
397,418.1664837450675,4865,0.74833585693901,O=C(O)c1ccc(NC(=O)C(C(=O)O)C2CCCC2)cc1,Cc1cc(NC(=O)c2ccc(OCC3CO3)nc2C)cc(OCC2CO2)c1,438.90363,524.9272
553,417.91068785130074,1523,0.6947068816557614,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCc2ccccn2)c1=O,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c2cnn(C)c2n1,448.6731,535.1984
265,417.88447198615904,2819,0.7542253307410399,O=C(O)CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)O)C4=O)cc2C1=O,N#Cc1ccc(C(=O)NCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,431.4466,517.0287
784,417.61978769182906,5911,2.9957590142873514,O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,441.5767,527.7434
262,417.5852474268593,2819,0.7640962675584569,O=C(O)CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)O)C4=O)cc2C1=O,N#Cc1ccc(C(=O)NCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,431.4466,517.0287
777,417.5461484280502,3229,3.0126501440871887,Cc1oc(C=NNc2ccc(C(=O)O)cc2)cc1C(=O)O,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)N(CC1CO1)CC1CO1,432.22104,517.8529
462,417.46930294812535,5911,0.6607689796300997,O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,441.5767,527.7434
367,417.44929835430753,662,0.7797711752105525,O=C(O)C1=C(C(=O)O)CCC1,CN(C)c1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,436.48315,522.3732
361,417.4265941539629,662,0.7579395580215863,O=C(O)C1=C(C(=O)O)CCC1,CN(C)c1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,436.48315,522.3732
305,417.3774764576587,2351,0.823122968567684,O=C(NC1(C(=O)O)CCCC1)c1ccc(C(=O)O)nc1,O=C(Nc1ccc2c(c1)CCC2)c1c(OCC2CO2)cccc1OCC1CO1,433.23743,518.9347
450,417.35135914590427,1831,0.7243370826750667,Cc1ccc(NC(=O)N2CCC(C)(C(=O)O)CC2)c(C(=O)O)c1,CC(=O)c1ccc(C(=O)Nc2ccc(C)cc2OCC2CO2)cc1OCC1CO1,441.12164,527.2641
221,417.34621978640564,424,0.7443731386157914,O=C(O)c1ccc(Nc2c(C(=O)O)cnc3ccccc23)cc1,CCNC(=O)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,430.01804,515.5049
278,417.31924582966184,3229,0.7579653018475573,Cc1oc(C=NNc2ccc(C(=O)O)cc2)cc1C(=O)O,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)N(CC1CO1)CC1CO1,432.22104,517.8529
225,417.29578270124614,424,0.6698122003922601,O=C(O)c1ccc(Nc2c(C(=O)O)cnc3ccccc23)cc1,CCNC(=O)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,430.01804,515.5049
315,417.0744468526371,7977,0.5979983094600947,O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,433.82776,519.5604
311,417.0681166957427,7977,0.7175174658039797,O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,433.82776,519.5604
264,417.0183609241288,2819,0.8961800530353262,O=C(O)CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)O)C4=O)cc2C1=O,N#Cc1ccc(C(=O)NCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,431.4466,517.0287
362,416.9729060896218,662,0.7299454733070461,O=C(O)C1=C(C(=O)O)CCC1,CN(C)c1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,436.48315,522.3732
572,416.92505806505307,2253,0.6864070396516694,O=C(O)Cc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)c2)cc1,449.83124,536.4159
573,416.907614223468,2253,0.854816562316244,O=C(O)Cc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)c2)cc1,449.83124,536.4159
273,416.81766502071616,3229,0.7561117248999777,Cc1oc(C=NNc2ccc(C(=O)O)cc2)cc1C(=O)O,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)N(CC1CO1)CC1CO1,432.22104,517.8529
270,416.5524011341672,3229,0.6709170398186042,Cc1oc(C=NNc2ccc(C(=O)O)cc2)cc1C(=O)O,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)N(CC1CO1)CC1CO1,432.22104,517.8529
559,416.4095766061518,1523,0.6536613742002956,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCc2ccccn2)c1=O,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c2cnn(C)c2n1,448.6731,535.1984
392,416.39079367969646,4865,0.848045601161997,O=C(O)c1ccc(NC(=O)C(C(=O)O)C2CCCC2)cc1,Cc1cc(NC(=O)c2ccc(OCC3CO3)nc2C)cc(OCC2CO2)c1,438.90363,524.9272
272,416.3905295167954,3229,0.6927859697408322,Cc1oc(C=NNc2ccc(C(=O)O)cc2)cc1C(=O)O,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)N(CC1CO1)CC1CO1,432.22104,517.8529
317,416.3782475150997,7977,0.6054507196795402,O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,433.82776,519.5604
310,416.36447595716095,7977,0.7944283547418833,O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,433.82776,519.5604
554,416.3618017035255,1523,0.7402438057973636,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCc2ccccn2)c1=O,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c2cnn(C)c2n1,448.6731,535.1984
306,416.27385654445425,2351,0.6141580520601805,O=C(NC1(C(=O)O)CCCC1)c1ccc(C(=O)O)nc1,O=C(Nc1ccc2c(c1)CCC2)c1c(OCC2CO2)cccc1OCC1CO1,433.23743,518.9347
261,416.2074143151838,2819,0.7340000918827095,O=C(O)CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)O)C4=O)cc2C1=O,N#Cc1ccc(C(=O)NCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,431.4466,517.0287
