hex_id,lat,lon,country_region,scenario,wacc,theo_pv,theo_wind,ocean_dist_km,grid_dist_km,road_dist_km,lcoh_production,lcoe_pv,lcoe_wind,blended_lcoe,pv_cf,wind_cf,nh3_synthesis_cost,shipping_cost,reconversion_cost,total_delivered_cost,is_eu_production
hex_019,-21.420027210535224,12.956534770530338,Southern Africa (West),optimistic_africa,0.03,0.7658539691076715,0.4991450386149156,146.5424160760417,25.268849980997448,114.39502801329964,1.436561546833981,11.381001690554756,19.90005597817835,13.936717976841834,0.2648780953661507,0.39974351158447474,0.7380899321146037,0.05738868206135277,0.7648447916155583,2.9968849526254955,False
hex_020,-19.902947118975515,13.798714834651516,Southern Africa (West),optimistic_africa,0.03,0.8125590393967337,0.6760462206186093,352.0581288261181,124.23129105534927,35.61922273867412,1.166311529721317,11.087742010531196,17.56774439010744,13.031742724404069,0.27188385590951003,0.45281386618558284,0.7380899321146039,0.05819024373507789,0.7648447916155583,2.727436497186557,False
hex_021,-24.74568838244158,11.103071776514078,Southern Africa (West),optimistic_africa,0.03,0.7190653460279761,0.2909019365211477,437.6036274668256,125.22321361685762,62.29179837857403,1.402315117633562,11.690763852650061,23.586161102127978,15.259383027493435,0.25785980190419644,0.3372705809563443,0.7380899321146039,0.0585243994424463,0.7648447916155583,2.9637742408061705,False
hex_022,-17.35162370726116,22.016941285029937,Southern Africa (East),optimistic_africa,0.03,0.7956775237557412,0.6151635465318787,230.32612192903065,234.7674814688708,31.45984577754473,1.1852677782267667,11.19198004196937,18.306145190971733,13.326229586670078,0.26935162856336115,0.4345490639595636,0.7380899321146042,0.057715251263159816,0.7648447916155583,2.745917753220089,False
hex_023,-18.282546544133627,20.30791199228845,Southern Africa (East),optimistic_africa,0.03,0.6838074058933349,0.5856603403498417,73.31490112255034,145.07337283213846,112.38918483582664,1.4383467629463458,11.935561595314864,18.686759978749944,13.960921110345389,0.2525711108840002,0.4256981021049525,0.7380899321146042,0.05710349266004979,0.7648447916155583,2.9983849793365582,False
hex_024,-19.659398035114855,20.87231530076869,Southern Africa (East),optimistic_africa,0.03,0.7136946153434929,0.4608775066454809,16.13196659160868,121.00490325895368,20.58833029226016,1.232386951026917,11.727402786790547,20.488465536199783,14.355721611613317,0.25705419230152393,0.3882632519936443,0.7380899321146039,0.05688094187103662,0.7648447916155583,2.792202616628116,False
hex_025,-26.66433550577639,21.93020643430755,Southern Africa (East),optimistic_africa,0.03,0.711826210600167,0.3330913218417318,111.04865319949631,70.40903745751393,6.344363707687149,1.2645666998148803,11.740202879964754,22.733053587162342,15.038058092124029,0.25677393159002504,0.34992739655251953,0.7380899321146044,0.05725042196689889,0.7648447916155583,2.8247518455119422,False
hex_026,-23.39934795527559,17.42482085753676,Southern Africa (West),optimistic_africa,0.03,0.630416035441096,0.5608194261570805,68.00177582606926,86.23440434892528,52.77655014036152,1.335543138620662,12.3264164304236,19.01971933202951,14.334407300905372,0.2445624053161644,0.41824582784712416,0.7380899321146042,0.05708280884399872,0.7648447916155583,2.895560671194823,False
hex_027,-28.47435481055325,18.962376743340517,Southern Africa (West),optimistic_africa,0.03,0.7986972480785581,0.4705760936404297,308.1698163896573,132.56473860552677,119.0926921226446,1.449331552735444,11.173190501712208,20.33607062188658,13.92205453776452,0.2698045872117837,0.39117282809212894,0.7380899321146042,0.058018924032325496,0.7648447916155583,3.0102852004979317,False
hex_028,-27.148526095189425,12.957157973787204,Southern Africa (West),optimistic_africa,0.03,0.7030597659797276,0.5849014317032056,63.60630203655369,112.53330777473644,107.10959468433477,1.421969345568097,11.80063519152296,18.696759411901,13.869472457636371,0.25545896489695913,0.4254704295109617,0.7380899321146042,0.05706569828347847,0.7648447916155583,2.981969767581738,False
hex_029,-20.803412561090543,12.603421029503629,Southern Africa (West),optimistic_africa,0.03,0.7512494118727687,0.5532778218285165,232.78516991307853,10.294959570680955,90.08435431537696,1.379035476830691,11.475913637107523,19.12316520227838,13.77008910665878,0.2626874117809153,0.41598334654855496,0.7380899321146042,0.05772484037525946,0.7648447916155583,2.9396950409361127,False
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
EU_baseline,52.0,5.0,Europe,europe_baseline,0.04,0.5,0.7,0.0,0.0,0.0,2.7515129650907735,41.569691286336365,36.991568741589596,38.8228177594883,0.12,0.35,0.0,0.0,0.0,2.7515129650907735,True
