dataset,source,cycle,key,n_points,capacity_Ah,duration_s,current_A,ambient_C,internal_resistance_ohm
CS2_36,CS2_36_1_24_11.xlsx,47,CS2_36:CS2_36_1_24_11.xlsx:cycle47,40,0.353519684724958,1157.1207563269224,1.0998904705047607,25.0,0.11687160283327103
CS2_36,CS2_36_1_24_11.xlsx,48,CS2_36:CS2_36_1_24_11.xlsx:cycle48,40,0.3513254704097264,1149.917709302415,1.0998904705047607,25.0,0.11676515638828278
CS2_36,CS2_36_1_24_11.xlsx,49,CS2_36:CS2_36_1_24_11.xlsx:cycle49,40,0.3494830558886086,1143.9178616609859,1.0998904705047607,25.0,0.11757602542638779
CS2_36,CS2_36_1_24_11.xlsx,50,CS2_36:CS2_36_1_24_11.xlsx:cycle50,40,0.349583965406449,1144.2458187259012,1.0998904705047607,25.0,0.11746903508901596
CS2_36,CS2_36_1_28_11.xlsx,1,CS2_36:CS2_36_1_28_11.xlsx:cycle1,46,0.404530070911721,1324.1020467214441,1.0998904705047607,25.0,0.1137288361787796
CS2_36,CS2_36_1_28_11.xlsx,2,CS2_36:CS2_36_1_28_11.xlsx:cycle2,44,0.38818487176777,1270.5876506855545,1.0998904705047607,25.0,0.11665890365839005
CS2_36,CS2_36_1_28_11.xlsx,3,CS2_36:CS2_36_1_28_11.xlsx:cycle3,43,0.376006793075363,1230.7601583099417,1.0998904705047607,25.0,0.11584877222776413
CS2_36,CS2_36_1_28_11.xlsx,4,CS2_36:CS2_36_1_28_11.xlsx:cycle4,41,0.3659036852705311,1197.6671601761311,1.0998904705047607,25.0,0.11595428735017776
CS2_36,CS2_36_1_28_11.xlsx,5,CS2_36:CS2_36_1_28_11.xlsx:cycle5,41,0.36046959309443194,1179.8858369675188,1.0998904705047607,25.0,0.11655285954475403
CS2_36,CS2_36_1_28_11.xlsx,6,CS2_36:CS2_36_1_28_11.xlsx:cycle6,40,0.3529584292443937,1155.308152465375,1.0998904705047607,25.0,0.11665890365839005
CS2_36,CS2_36_1_28_11.xlsx,7,CS2_36:CS2_36_1_28_11.xlsx:cycle7,39,0.346617667105352,1134.5585512546654,1.0998904705047607,25.0,0.1161658763885498
CS2_36,CS2_36_1_28_11.xlsx,8,CS2_36:CS2_36_1_28_11.xlsx:cycle8,39,0.346131286937192,1132.9648721158887,1.0998904705047607,25.0,0.11605998873710632
CS2_36,CS2_36_1_28_11.xlsx,9,CS2_36:CS2_36_1_28_11.xlsx:cycle9,39,0.34392924122926516,1125.7620158568282,1.0998904705047607,25.0,0.11595428735017776
CS2_36,CS2_36_1_28_11.xlsx,10,CS2_36:CS2_36_1_28_11.xlsx:cycle10,39,0.341075401548959,1116.4183424777907,1.0998904705047607,25.0,0.11757602542638779
CS2_36,CS2_36_1_28_11.xlsx,11,CS2_36:CS2_36_1_28_11.xlsx:cycle11,38,0.3387374274433168,1108.7466387565935,1.0998904705047607,25.0,0.11605998873710632
CS2_36,CS2_36_1_28_11.xlsx,12,CS2_36:CS2_36_1_28_11.xlsx:cycle12,38,0.3357653694406273,1099.0435886050618,1.0998904705047607,25.0,0.11746903508901596
CS2_36,CS2_36_1_28_11.xlsx,13,CS2_36:CS2_36_1_28_11.xlsx:cycle13,38,0.3354103726591715,1097.871857766279,1.0997085571289062,25.0,0.11827916651964188
CS2_36,CS2_36_1_28_11.xlsx,14,CS2_36:CS2_36_1_28_11.xlsx:cycle14,39,0.3393988962139156,1110.9183645053827,1.0998904705047607,25.0,0.11687160283327103
CS2_36,CS2_36_1_28_11.xlsx,15,CS2_36:CS2_36_1_28_11.xlsx:cycle15,38,0.3321877302289362,1087.3095351082698,1.0998904705047607,25.0,0.11817164719104767
CS2_36,CS2_36_1_28_11.xlsx,16,CS2_36:CS2_36_1_28_11.xlsx:cycle16,37,0.3272621505299247,1071.2002658976987,1.0998904705047607,25.0,0.11898104101419449
CS2_36,CS2_36_1_28_11.xlsx,17,CS2_36:CS2_36_1_28_11.xlsx:cycle17,36,0.31414522425392377,1028.263624937151,1.0998904705047607,25.0,0.1183868944644928
CS2_36,CS2_36_1_28_11.xlsx,18,CS2_36:CS2_36_1_28_11.xlsx:cycle18,38,0.33116675696493214,1083.9658692591536,1.0998904705047607,25.0,0.11768320947885513
CS2_36,CS2_36_1_28_11.xlsx,19,CS2_36:CS2_36_1_28_11.xlsx:cycle19,38,0.33380446791019835,1092.6064311780904,1.0998904705047607,25.0,0.11665890365839005
CS2_36,CS2_36_1_28_11.xlsx,20,CS2_36:CS2_36_1_28_11.xlsx:cycle20,37,0.32600713470820075,1067.075680817576,1.0998904705047607,25.0,0.11736225336790085
CS2_36,CS2_36_1_28_11.xlsx,21,CS2_36:CS2_36_1_28_11.xlsx:cycle21,35,0.30438518681918136,996.295327002298,1.0998904705047607,25.0,0.1169782280921936
CS2_36,CS2_36_1_28_11.xlsx,22,CS2_36:CS2_36_1_28_11.xlsx:cycle22,34,0.30237197337207,989.7173669518646,1.0998904705047607,25.0,0.1169782280921936
CS2_36,CS2_36_1_28_11.xlsx,23,CS2_36:CS2_36_1_28_11.xlsx:cycle23,34,0.30081086800443835,984.6080742774298,1.0998904705047607,25.0,0.11919776350259781
CS2_36,CS2_36_1_28_11.xlsx,24,CS2_36:CS2_36_1_28_11.xlsx:cycle24,35,0.3082564625774076,1008.9669149935222,1.0998904705047607,25.0,0.11827916651964188
CS2_36,CS2_36_1_28_11.xlsx,25,CS2_36:CS2_36_1_28_11.xlsx:cycle25,36,0.3162563503825826,1035.1541040713007,1.0998904705047607,25.0,0.11768320947885513
CS2_36,CS2_36_1_28_11.xlsx,26,CS2_36:CS2_36_1_28_11.xlsx:cycle26,36,0.31888085240049335,1043.7478071586108,1.0998904705047607,25.0,0.1153535321354866
CS2_36,CS2_36_1_28_11.xlsx,27,CS2_36:CS2_36_1_28_11.xlsx:cycle27,36,0.3197606632948915,1046.6383462514266,1.0998904705047607,25.0,0.11595428735017776
CS2_36,CS2_36_1_28_11.xlsx,28,CS2_36:CS2_36_1_28_11.xlsx:cycle28,36,0.31815122627508785,1041.357155654477,1.0998904705047607,25.0,0.11676515638828278
CS2_36,CS2_36_1_28_11.xlsx,29,CS2_36:CS2_36_1_28_11.xlsx:cycle29,36,0.3196819199526004,1046.372808945757,1.0998904705047607,25.0,0.11605998873710632
CS2_36,CS2_36_1_28_11.xlsx,30,CS2_36:CS2_36_1_28_11.xlsx:cycle30,37,0.3231576323184875,1057.7634693914065,1.0998904705047607,25.0,0.11595428735017776
CS2_36,CS2_36_1_28_11.xlsx,31,CS2_36:CS2_36_1_28_11.xlsx:cycle31,37,0.327762353400173,1072.8100189826953,1.0998904705047607,25.0,0.11584877222776413
CS2_36,CS2_36_1_28_11.xlsx,32,CS2_36:CS2_36_1_28_11.xlsx:cycle32,37,0.3267882234173918,1069.6390687139485,1.0998904705047607,25.0,0.11514341831207275
CS2_36,CS2_36_1_28_11.xlsx,33,CS2_36:CS2_36_1_28_11.xlsx:cycle33,37,0.3243255090633781,1061.5603314398963,1.0998904705047607,25.0,0.11524838209152222
CS2_36,CS2_36_1_28_11.xlsx,34,CS2_36:CS2_36_1_28_11.xlsx:cycle34,36,0.3188646260425454,1043.6854844712975,1.0998904705047607,25.0,0.11757602542638779
CS2_36,CS2_36_1_28_11.xlsx,35,CS2_36:CS2_36_1_28_11.xlsx:cycle35,36,0.314011382082942,1027.8107508255189,1.0998904705047607,25.0,0.11746903508901596
CS2_36,CS2_36_1_28_11.xlsx,36,CS2_36:CS2_36_1_28_11.xlsx:cycle36,36,0.3118447363830583,1020.7327287115579,1.0998904705047607,25.0,0.11605998873710632
CS2_36,CS2_36_1_28_11.xlsx,37,CS2_36:CS2_36_1_28_11.xlsx:cycle37,35,0.3108846083966892,1017.5763752926523,1.0998904705047607,25.0,0.1161658763885498
CS2_36,CS2_36_1_28_11.xlsx,38,CS2_36:CS2_36_1_28_11.xlsx:cycle38,35,0.30833870975059874,1009.2328288426539,1.0998904705047607,25.0,0.1153535321354866
CS2_36,CS2_36_1_28_11.xlsx,39,CS2_36:CS2_36_1_28_11.xlsx:cycle39,35,0.30614658317398025,1002.0611473807799,1.0998904705047607,25.0,0.11757602542638779
CS2_36,CS2_36_1_28_11.xlsx,40,CS2_36:CS2_36_1_28_11.xlsx:cycle40,33,0.288232502527233,943.436815908495,1.0998904705047607,25.0,0.1186029240489006
CS2_36,CS2_36_1_28_11.xlsx,41,CS2_36:CS2_36_1_28_11.xlsx:cycle41,32,0.2818647475614853,922.5936670632963,1.0998904705047607,25.0,0.1183868944644928
CS2_36,CS2_36_1_28_11.xlsx,42,CS2_36:CS2_36_1_28_11.xlsx:cycle42,32,0.27918388650006243,913.826088484762,1.0998904705047607,25.0,0.11930642277002335
CS2_36,CS2_36_1_28_11.xlsx,43,CS2_36:CS2_36_1_28_11.xlsx:cycle43,32,0.27723104777766494,907.4378782843395,1.0998904705047607,25.0,0.11930642277002335
CS2_36,CS2_36_1_28_11.xlsx,44,CS2_36:CS2_36_1_28_11.xlsx:cycle44,32,0.28364301635032163,928.4216561854158,1.0998904705047607,25.0,0.11849481612443924
CS2_36,CS2_36_1_28_11.xlsx,45,CS2_36:CS2_36_1_28_11.xlsx:cycle45,32,0.28200786742500306,923.0778333446438,1.0998904705047607,25.0,0.1183868944644928
CS2_36,CS2_36_1_28_11.xlsx,46,CS2_36:CS2_36_1_28_11.xlsx:cycle46,32,0.280166719937311,917.046815602733,1.0997085571289062,25.0,0.11757602542638779
CS2_36,CS2_36_1_28_11.xlsx,47,CS2_36:CS2_36_1_28_11.xlsx:cycle47,32,0.2768840622028126,906.2969640550297,1.0998904705047607,25.0,0.11919776350259781
CS2_36,CS2_36_1_28_11.xlsx,48,CS2_36:CS2_36_1_28_11.xlsx:cycle48,31,0.27332371300122027,894.6408984280051,1.0998904705047607,25.0,0.11849481612443924
CS2_36,CS2_36_1_28_11.xlsx,49,CS2_36:CS2_36_1_28_11.xlsx:cycle49,31,0.27309580731694716,893.9065992485115,1.0998904705047607,25.0,0.12070956081151962
CS2_36,CS2_36_1_28_11.xlsx,50,CS2_36:CS2_36_1_28_11.xlsx:cycle50,31,0.2702863605817001,884.703514163762,1.0998904705047607,25.0,0.11898104101419449
NASA,B0005,0,NASA:B0005:discharge0,197,1.8564874208181574,3690.234,2.012427484501588,24.0,
NASA,B0005,1,NASA:B0005:discharge1,196,1.846327249719927,3672.344,2.0123677195748773,24.0,
NASA,B0005,2,NASA:B0005:discharge2,195,1.8353491942234077,3651.641,2.0124219555608507,24.0,
NASA,B0005,3,NASA:B0005:discharge3,194,1.8352625275821128,3631.563,2.0119430206140008,24.0,
NASA,B0005,4,NASA:B0005:discharge4,194,1.8346455082120419,3629.172,2.012480691655285,24.0,
NASA,B0005,5,NASA:B0005:discharge5,195,1.8356616600675495,3652.281,2.0125711470781713,24.0,
NASA,B0005,6,NASA:B0005:discharge6,195,1.8351461429226603,3650.828,2.0126074605530833,24.0,
NASA,B0005,7,NASA:B0005:discharge7,191,1.8257567905665537,3572.453,2.012705452409922,24.0,
NASA,B0006,0,NASA:B0006:discharge0,197,2.035337591005598,3690.234,2.010774648928528,24.0,
NASA,B0006,1,NASA:B0006:discharge1,196,2.0251402460314116,3672.344,2.010666626016543,24.0,
NASA,B0006,2,NASA:B0006:discharge2,195,2.013326371345464,3651.641,2.010582658201089,24.0,
NASA,B0006,3,NASA:B0006:discharge3,194,2.0132846655407413,3631.563,2.010103928654742,24.0,
NASA,B0006,4,NASA:B0006:discharge4,194,2.000528337624771,3629.172,2.0101928560313973,24.0,
NASA,B0006,5,NASA:B0006:discharge5,195,2.0138990759931645,3652.281,2.010659501746528,24.0,
NASA,B0006,6,NASA:B0006:discharge6,195,2.013101105626967,3650.828,2.010653097918857,24.0,
NASA,B0006,7,NASA:B0006:discharge7,191,1.9687898262728398,3572.453,2.0101191139797367,24.0,
NASA,B0007,0,NASA:B0007:discharge0,197,1.89105229539079,3690.234,1.9900238632384368,24.0,
NASA,B0007,1,NASA:B0007:discharge1,196,1.880637027686859,3672.344,1.9895728923137816,24.0,
NASA,B0007,2,NASA:B0007:discharge2,195,1.8806626717011388,3651.641,1.9897621133172154,24.0,
NASA,B0007,3,NASA:B0007:discharge3,194,1.8807709009833444,3631.563,1.9898259516214711,24.0,
NASA,B0007,4,NASA:B0007:discharge4,194,1.8794508728285058,3629.172,1.9895104894153857,24.0,
NASA,B0007,5,NASA:B0007:discharge5,195,1.8807003517117404,3652.281,1.989739464822645,24.0,
NASA,B0007,6,NASA:B0007:discharge6,195,1.8799352523566075,3650.828,1.989414284315373,24.0,
NASA,B0007,7,NASA:B0007:discharge7,191,1.8815088124038797,3572.453,1.989427300344076,24.0,
NASA,B0018,0,NASA:B0018:discharge0,366,1.8550045207910817,3434.891,2.008958921796279,24.0,
NASA,B0018,1,NASA:B0018:discharge1,362,1.8431955317089987,3425.485,2.0084632280562964,24.0,
NASA,B0018,2,NASA:B0018:discharge2,358,1.8396018424355423,3410.375,2.0081571632893045,24.0,
NASA,B0018,3,NASA:B0018:discharge3,355,1.8306736044962053,3404.719,2.008283096115818,24.0,
NASA,B0018,4,NASA:B0018:discharge4,354,1.8327002069419656,3417.641,2.0093781219890676,24.0,
NASA,B0018,5,NASA:B0018:discharge5,351,1.8285288846046388,3411.766,2.008645555067902,24.0,
NASA,B0018,6,NASA:B0018:discharge6,348,1.8212011895697924,3399.516,2.0085548118447307,24.0,
NASA,B0018,7,NASA:B0018:discharge7,345,1.8151700106433282,3388.75,2.0086553493108474,24.0,
Oxford,ExampleDC_C1,1,Oxford:ExampleDC_C1:dynamic_discharge,3145,0.48344,3144.0,0.415619,40.0,
