scenario,scenario_label,region,hex_id,lat,lon,cf_pv,cf_wd,cf_eff,lcoe_pv_eur_kwh,lcoe_wd_eur_kwh,lcoe_blend_eur_kwh,w_pv,w_wd,c_elec_per_kg,c_ely_capex_per_kg,c_water_per_kg,c_storage_per_kg,lcoh_plant_per_kg,c_nh3_synth_per_kg,c_truck_per_kg,c_ship_per_kg,c_crack_per_kg,loss_factor,yield_factor,lcoh_delivered_per_kg,ocean_dist_km,road_dist_km,grid_dist_km,waterbody_dist_km,theo_pv,theo_wind
S2_AFR_MODERATE,Africa moderate (some de-risking),Africa,hex_019,-21.420027210535224,12.956534770530338,0.23658539691076716,0.27470076351522044,0.2513261829241148,0.035653380690584484,0.05653584683630959,0.043729492566395356,0.6132587109466403,0.38674128905335964,2.0821485531970816,1.8406990375562207,0.05,0.1,4.072847590753302,0.7944903064551941,0.08232720004272007,0.7584269662921349,0.2482640002284361,1.0416666666666667,1.1494252873563218,7.046342286736657,146.5424160760417,114.39502801329964,25.268849980997448,36.23973410647223,0.7658539691076715,0.4991450386149156
S2_AFR_MODERATE,Africa moderate (some de-risking),Africa,hex_020,-19.902947118975515,13.798714834651516,0.2412559039396734,0.33661617721651327,0.28236678547298727,0.034963161871478264,0.046136939764260185,0.03978030263088173,0.5688888032654325,0.4311111967345676,1.8941106952675544,1.6383508501050426,0.05,0.1,3.682461545372597,0.7833930827364008,0.19778546563265062,0.7584269662921349,0.2482640002284361,1.0416666666666667,1.1494252873563218,6.703879399392825,352.0581288261181,35.61922273867412,124.23129105534927,46.40018113385423,0.8125590393967337,0.6760462206186093
S2_AFR_MODERATE,Africa moderate (some de-risking),Africa,hex_021,-24.74568838244158,11.103071776514078,0.23190653460279761,0.2018156777824017,0.22224870542202813,0.03637271039533206,0.07695358686979104,0.04939737018935235,0.6790443941688193,0.3209556058311807,2.3520204977301624,2.0815233193040896,0.05,0.1,4.5835438170342515,0.8104170425757032,0.24584473453192454,0.7584269662921349,0.2482640002284361,1.0416666666666667,1.1494252873563218,7.872659931481224,437.6036274668256,62.29179837857403,125.22321361685762,128.63872419830963,0.7190653460279761,0.2909019365211477
S2_AFR_MODERATE,Africa moderate (some de-risking),Africa,hex_022,-17.35162370726116,22.016941285029937,0.23956775237557412,0.3153072412861575,0.271140222250961,0.03520953524942214,0.04925494330090293,0.041064449627263015,0.5831438747538845,0.4168561252461155,1.9552544372523948,1.706186781070462,0.05,0.1,3.8114412183228565,0.7870015357962322,0.12939669771293857,0.7584269662921349,0.2482640002284361,1.0416666666666667,1.1494252873563218,6.78074644691483,230.32612192903065,31.45984577754473,234.7674814688708,290.0384140822386,0.7956775237557412,0.6151635465318787
S2_AFR_MODERATE,Africa moderate (some de-risking),Africa,hex_023,-18.282546544133627,20.30791199228845,0.2283807405893335,0.30498111912244463,0.2605828533347251,0.03693424060245197,0.050922628707643386,0.04281483361668825,0.5796089606597447,0.4203910393402554,2.0385977206345993,1.7753119865751694,0.05,0.1,3.9639097072097687,0.7919201148065171,0.04118814669806199,0.7584269662921349,0.2482640002284361,1.0416666666666667,1.1494252873563218,6.86357513092144,73.31490112255034,112.38918483582664,145.07337283213846,180.83255320414,0.6838074058933349,0.5856603403498417
S2_AFR_MODERATE,Africa moderate (some de-risking),Africa,hex_024,-19.659398035114855,20.87231530076869,0.23136946153434929,0.2613071273259183,0.24275159250855438,0.03645714160354017,0.059433665093043125,0.04519268570073799,0.6198056637598485,0.38019433624015153,2.1518174491508533,1.9057171087550935,0.05,0.1,4.207534557905946,0.798601879162697,0.00906290257955544,0.7584269662921349,0.2482640002284361,1.0416666666666667,1.1494252873563218,7.1248076152771045,16.13196659160868,20.58833029226016,121.00490325895368,280.2418503720623,0.7136946153434929,0.4608775066454809
S2_AFR_MODERATE,Africa moderate (some de-risking),Africa,hex_025,-26.66433550577639,21.93020643430755,0.2311826210600167,0.2165819626446061,0.22625877622198187,0.03648660605722091,0.07170698844112901,0.04836413192355986,0.6627655618024838,0.3372344381975162,2.3028235957317857,2.04463168565548,0.05,0.1,4.497455281387265,0.8075136430488263,0.06238688381994175,0.7584269662921349,0.2482640002284361,1.0416666666666667,1.1494252873563218,7.546450896656216,111.04865319949631,6.344363707687149,70.40903745751393,242.2864701058264,0.711826210600167,0.3330913218417318
S2_AFR_MODERATE,Africa moderate (some de-risking),Africa,hex_026,-23.39934795527559,17.42482085753676,0.22304160354410962,0.29628679915497813,0.2537392818143492,0.037818367012522204,0.05241691609686037,0.04393674186654219,0.5808915791101464,0.4191084208898536,2.092016580588359,1.823193711723257,0.05,0.1,4.065210292311615,0.7950726769886067,0.038203244846106335,0.7584269662921349,0.2482640002284361,1.0416666666666667,1.1494252873563218,6.9850648883831035,68.00177582606926,52.77655014036152,86.23440434892528,142.877572458811,0.630416035441096,0.5608194261570805
S2_AFR_MODERATE,Africa moderate (some de-risking),Africa,hex_027,-28.47435481055325,18.962376743340517,0.23986972480785582,0.2647016327741504,0.24917545719646428,0.03516520990153885,0.058671494123969915,0.043974166133231664,0.625251011672581,0.374748988327419,2.093798510315159,1.856586793202285,0.05,0.1,4.100385303517443,0.7951778391780041,0.17312911033126815,0.7584269662921349,0.2482640002284361,1.0416666666666667,1.1494252873563218,7.1888556437475515,308.1698163896573,119.0926921226446,132.56473860552677,236.50521752939528,0.7986972480785581,0.4705760936404297
S2_AFR_MODERATE,Africa moderate (some de-risking),Africa,hex_028,-27.148526095189425,12.957157973787204,0.23030597659797275,0.304715501096122,0.2614192004081422,0.036625489909091924,0.05096701754931317,0.042622184045486164,0.5818650364988786,0.4181349635011215,2.0294248489086484,1.769632308181018,0.05,0.1,3.949057157089666,0.7913787695114393,0.03573387754862568,0.7584269662921349,0.2482640002284361,1.0416666666666667,1.1494252873563218,6.838613248061506,63.60630203655369,107.10959468433477,112.53330777473644,10.261851273211382,0.7030597659797276,0.5849014317032056
S2_AFR_MODERATE,Africa moderate (some de-risking),Africa,hex_029,-20.803412561090543,12.603421029503629,0.2351249411872769,0.2936472376399808,0.2587775860339603,0.03587483820006183,0.05288808577506366,0.0427509918538309,0.5958353263563599,0.40416467364364006,2.0355579406974056,1.787696802150346,0.05,0.1,3.9732547428477516,0.791740719452888,0.13077818534442615,0.7584269662921349,0.2482640002284361,1.0416666666666667,1.1494252873563218,6.981817083664158,232.78516991307853,90.08435431537696,10.294959570680955,37.19747904589181,0.7512494118727687,0.5532778218285165
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_000,-19.71252741732844,21.42667018270944,0.22634168884306757,0.31773919959256025,0.26559766960241254,0.032201368794988784,0.04277128234397803,0.036741233387628844,0.570491795264097,0.4295082047359029,1.7494075840138135,1.5616889567535999,0.05,0.1,3.461096540767413,0.6793630345467727,0.2258138741497477,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.314091081326114,401.9486959865509,99.3287389791286,148.1040023836202,209.80741851465152,0.6634168884306757,0.6221119988358864
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_001,-23.73345872297537,24.54513625407894,0.24468278354591483,0.3159428867415721,0.2738394763525235,0.029787597192135605,0.043014461118851266,0.03519948394238612,0.5908412772494341,0.40915872275056586,1.6759982854281847,1.5146864618730738,0.05,0.1,3.340684747301258,0.6750307186056407,0.22646995588037072,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.165518251253482,403.1165214670598,107.64313184893224,164.2124173809309,176.4293997201662,0.8468278354591481,0.6169796764044917
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_002,-18.69682496106341,15.561555013934129,0.21817130228384196,0.3274327182210713,0.26689662073884046,0.033407291058994676,0.041505055118979915,0.03701850302446015,0.5540482608884443,0.4459517391115557,1.7626095797217953,1.5540884197385323,0.05,0.1,3.4666979994603273,0.6801421622262687,0.13387510032024583,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.211650722780747,238.2976785700376,17.689641590834682,25.688858679272823,63.933817239716994,0.5817130228384195,0.649807766345918
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_003,-20.631583651287634,16.186435884488162,0.23165114970014225,0.2873295120632553,0.2538933581791766,0.03146331112774849,0.04729800611129404,0.03778890283120116,0.6005232996261785,0.39947670037382144,1.7992916162341925,1.6336817573024556,0.05,0.1,3.5829733735366482,0.6823069856832109,0.08371279932896007,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.293401077835796,149.00878280554892,66.93030108114688,106.87281353179937,242.2167352237675,0.7165114970014225,0.5352271773235865
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_004,-27.86987182534821,17.57378135786131,0.23662753065105008,0.2702768386176819,0.2494100232252157,0.030801623868798433,0.050282196162382886,0.03820178410181628,0.6201261379033022,0.37987386209669777,1.818950663019338,1.6630484300265445,0.05,0.1,3.631999093045882,0.6834671820536394,0.1964525113083341,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.488474865981194,349.6854701288347,13.920513195117785,15.195472596163658,216.0451032366615,0.7662753065105006,0.486505253193377
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_005,-17.292531780358928,13.65259902718,0.2408622233135928,0.2883147939274141,0.25941499692409986,0.030260088509715663,0.04713637074393213,0.03685829466858802,0.6090248985351423,0.3909751014648576,1.7549813732914838,1.5989089007022073,0.05,0.1,3.503890273993691,0.679691976746268,0.16917469426618814,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.297907527138153,301.13095579381485,80.99657107173759,126.02775071490714,223.0002811550848,0.8086222331359278,0.5380422683640402
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_006,-19.866323576115764,12.818901074696605,0.24211226579792855,0.2039149422172034,0.23022711328571233,0.030103853566012004,0.06664598910582653,0.04147399192387147,0.688848552776257,0.31115144722374294,1.9747545011751944,1.8016164197082856,0.05,0.1,3.9263709208834796,0.6926620860336146,0.0979828093845126,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.734041233191145,174.40940070443244,34.46682027684199,85.8159970215324,43.66203670940741,0.8211226579792855,0.2968998349062955
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_007,-19.567228336676557,17.65986896716307,0.24293347235199925,0.2165265951977879,0.23439306673754975,0.03000209121267366,0.0627641745583677,0.04059787195996303,0.6765840366289774,0.32341596337102263,1.9330386748936683,1.7695956340808057,0.05,0.1,3.852634308974474,0.6902001889350318,0.02896928873430715,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.560176255152599,51.56533394706672,79.4712935283363,40.40842627218149,41.50737207685166,0.8293347235199925,0.3329331291365369
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_008,-27.46263640789345,14.176730886712376,0.23151274927751564,0.22305827035139386,0.22863243871763847,0.03148212018068792,0.06092629067782988,0.04151329489303009,0.6593154249899534,0.3406845750100467,1.9766258839781325,1.8141824051040907,0.05,0.1,3.940808289082223,0.6927725273769503,0.1902176567379615,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.8618940311982435,338.58742899357145,87.51235910013904,30.333727092025157,278.63095254691973,0.7151274927751562,0.3515950581468396
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_009,-23.5953687452532,20.377395925555145,0.23037648207335432,0.24014454155092219,0.23387914816543248,0.03163739688409461,0.05659138837699222,0.04058548939570398,0.6414163836612603,0.35858361633873964,1.9324490879411622,1.7734840870216748,0.05,0.1,3.855933174962837,0.6901653939294639,0.07049585786857329,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.613804895139503,125.48262700606044,92.4690515382012,148.97292018353946,122.28556717835748,0.7037648207335433,0.4004129758597777
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_010,-24.550423709209024,17.12012686421263,0.24357975881257155,0.31348814690298044,0.272127940123161,0.029922487121454715,0.04335128186434719,0.03540634503285435,0.5916343933768068,0.4083656066231932,1.685847828492908,1.524213013077067,0.05,0.1,3.360060841569975,0.6756119982698564,0.2371897675476758,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.202248597997061,422.19778623486286,13.82117256875169,46.7952772915371,93.77986407537722,0.8357975881257154,0.6099661340085155
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_011,-17.878820133816777,22.657494744809725,0.23308695675118385,0.2449623495935968,0.23736761013678298,0.031269498292418714,0.05547837469745686,0.039995930345652644,0.6395358501058787,0.36046414989412146,1.9043776548865752,1.7474201611524067,0.05,0.1,3.801797816038982,0.6885087329988197,0.06518373764185466,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.540643807877506,116.02705300250128,110.00540957137534,231.6544290023153,149.13229337870234,0.7308695675118385,0.4141781416959909
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_012,-21.273618559032023,20.803711428031487,0.22224313676662077,0.27264646591293207,0.24224531676095806,0.03279521834579729,0.04984518310926099,0.039561367921075244,0.603157562543642,0.3968424374563581,1.883686275442054,1.712235155269792,0.05,0.1,3.7459214307118462,0.6872876125857571,0.03596263497812014,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.437292983639082,64.01349026105385,28.395464916490816,147.35997922659678,200.5449427652568,0.6224313676662078,0.4932756168940916
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_013,-19.12686064075004,15.373132979348576,0.22366712785996518,0.3607094856337685,0.28722480603395717,0.03258642548796644,0.037676062201816185,0.03494690364622557,0.5362187340727324,0.46378126592726754,1.6639718550409974,1.4440986253413692,0.05,0.1,3.2580704803823664,0.6743209679734296,0.2110615594016622,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.047304153995565,375.6895757349587,5.452094184965394,89.98310211103508,286.9088608288561,0.6366712785996519,0.7448842446679098
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_014,-23.67902961407203,22.651637219532816,0.2258054771399839,0.2737961415192751,0.24471604345115014,0.03227783616425673,0.04963588216441774,0.03911771813221641,0.6059532295342324,0.3940467704657676,1.8625622076382469,1.6949479147670878,0.05,0.1,3.7075101224053344,0.6860409566790638,0.04350848276111089,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.398844568373021,77.44509931477738,67.02744385758652,149.7742954129471,89.50163693020623,0.6580547713998388,0.4965604043407861
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_015,-26.27313533858268,22.266701004955227,0.23997160744053764,0.33121956734452207,0.27878541215572383,0.03037239394215514,0.0410305258426567,0.034906003796556936,0.5746337259920333,0.42536627400796667,1.6620244379132039,1.487814388673575,0.05,0.1,3.299838826586779,0.6742060393958607,0.04993149190416023,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,5.904252609610198,88.8780555894052,45.13975177963021,10.586948402275889,277.818486647048,0.7997160744053764,0.660627335270063
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_016,-22.344982555809985,16.42469730642244,0.23642425736070566,0.24348507179948145,0.2389365357535535,0.030828106546598327,0.05581497426961321,0.03971857781302095,0.6441942477554403,0.3558057522445597,1.8911717121542688,1.7359461007059913,0.05,0.1,3.77711781286026,0.6877293723821245,0.15378001588155688,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.616238772489917,273.7284282691712,99.74497943275716,239.8470072441541,12.333549958945614,0.7642425736070565,0.4099573479985184
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_017,-28.23419292674989,15.036593455023418,0.2419048535406777,0.2817145282119494,0.25720976863574174,0.030129664987852807,0.04824072476410727,0.03709250089259418,0.6155478480684823,0.3844521519315176,1.7661329353573771,1.6126173969114996,0.05,0.1,3.5287503322688765,0.6803500962357253,0.2218018527912834,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.391472345492724,394.8072979684844,97.18192517565193,123.16434205101056,168.7834224864133,0.8190485354067768,0.5191843663198555
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_018,-19.06842593608901,20.554937055649656,0.23072747353663464,0.24262384211719448,0.2350172844122433,0.03158926886510962,0.056013097884084116,0.04039646129867424,0.6394016504651073,0.36059834953489267,1.9234486501211605,1.7648954994731907,0.05,0.1,3.838344149594351,0.6896342249768103,0.05417486118787205,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.572567836947642,96.43125291441224,38.73952824590312,196.7701306763201,192.0226579459201,0.7072747353663466,0.4074966917634128
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_019,-21.420027210535224,12.956534770530338,0.23658539691076716,0.27470076351522044,0.25121209189003624,0.030807109362143866,0.04947242535337908,0.03796988668837778,0.6162520190069442,0.38374798099305585,1.8079090333194734,1.6511185605633274,0.05,0.1,3.6090275938828005,0.6828155503218772,0.08232720004272007,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.323546175654975,146.5424160760417,114.39502801329964,25.268849980997448,36.23973410647223,0.7658539691076715,0.4991450386149156
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_020,-19.902947118975515,13.798714834651516,0.2412559039396734,0.33661617721651327,0.2820714506956834,0.030210710192355446,0.04037272697319521,0.03456019721458337,0.5719858453266108,0.4280141546733892,1.645559104517234,1.4704818461229916,0.05,0.1,3.2660409506402255,0.673234322900515,0.19778546563265062,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.039650575710044,352.0581288261181,35.61922273867412,124.23129105534927,46.40018113385423,0.8125590393967337,0.6760462206186093
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_021,-24.74568838244158,11.103071776514078,0.23190653460279761,0.2018156777824017,0.22233140521178335,0.03142866245058492,0.06733923333833304,0.042855667165263386,0.6817927303245099,0.31820726967549007,2.0405419808831837,1.8655976521287059,0.05,0.1,4.056139633011889,0.6965445934619258,0.24584473453192454,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,7.071101990739196,437.6036274668256,62.29179837857403,125.22321361685762,128.63872419830963,0.7190653460279761,0.2909019365211477
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_022,-17.35162370726116,22.016941285029937,0.23956775237557412,0.3153072412861575,0.2709077685206742,0.030423594677675577,0.04310117637034939,0.035669413214928794,0.5862129967354339,0.413787003264566,1.6983736320765381,1.5310780854404515,0.05,0.1,3.37945171751699,0.6763512198614856,0.12939669771293857,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.0972881426617,230.32612192903065,31.45984577754473,234.7674814688708,290.0384140822386,0.7956775237557412,0.6151635465318787
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_023,-18.282546544133627,20.30791199228845,0.2283807405893335,0.30498111912244463,0.2603471905069994,0.03191386531678769,0.04456050609502416,0.03719149209626189,0.5826854836774973,0.4173145163225027,1.7708463308120124,1.5931838816844368,0.05,0.1,3.5140302124964493,0.6806282615180316,0.04118814669806199,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.157928690579718,73.31490112255034,112.38918483582664,145.07337283213846,180.83255320414,0.6838074058933349,0.5856603403498417
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_024,-19.659398035114855,20.87231530076869,0.23136946153434929,0.2613071273259183,0.24266256373620315,0.03150161714420621,0.05200819876823551,0.03923712076373152,0.6227794684970328,0.3772205315029672,1.8682474786502452,1.709291046675352,0.05,0.1,3.727538525325597,0.6863764780736212,0.00906290257955544,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.381984348226067,16.13196659160868,20.58833029226016,121.00490325895368,280.2418503720623,0.7136946153434929,0.4608775066454809
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_025,-26.66433550577639,21.93020643430755,0.2311826210600167,0.2165819626446061,0.22629993667745513,0.03152707657131401,0.0627481293990455,0.04196787606897198,0.6655846439494787,0.33441535605052136,1.9982704419697659,1.8328814123742574,0.05,0.1,3.981151854344023,0.694049900481347,0.06238688381994175,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.758673443851712,111.04865319949631,6.344363707687149,70.40903745751393,242.2864701058264,0.711826210600167,0.3330913218417318
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_026,-23.39934795527559,17.42482085753676,0.22304160354410962,0.29628679915497813,0.2535141353117636,0.032677814722914734,0.045868101637611035,0.038165429762786515,0.583965453112501,0.416034546887499,1.8172196771338207,1.6361255243124593,0.05,0.1,3.6033452014462797,0.6833650263609659,0.038203244846106335,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.2645700362942875,68.00177582606926,52.77655014036152,86.23440434892528,142.877572458811,0.630416035441096,0.5608194261570805
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_027,-28.47435481055325,18.962376743340517,0.23986972480785582,0.2647016327741504,0.24910203516703866,0.03038529435907168,0.05134125118570155,0.03817655621296108,0.6282077731717494,0.3717922268282506,1.8177494551114182,1.6651046117685955,0.05,0.1,3.6328540668800136,0.6833962916859563,0.17312911033126815,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.461488135245301,308.1698163896573,119.0926921226446,132.56473860552677,236.50521752939528,0.7986972480785581,0.4705760936404297
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_028,-27.148526095189425,12.957157973787204,0.23030597659797275,0.304715501096122,0.26119062656458325,0.03164708230233733,0.04459934912610831,0.03702309068062307,0.5849368723303869,0.415063127669613,1.7628280176930957,1.5880391766471689,0.05,0.1,3.5008671943402647,0.6801550535400865,0.03573387754862568,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.135071296801502,63.60630203655369,107.10959468433477,112.53330777473644,10.261851273211382,0.7030597659797276,0.5849014317032056
S3_AFR_DERISKED,Africa de-risked (concessional/blended),Africa,hex_029,-20.803412561090543,12.603421029503629,0.2351249411872769,0.2936472376399808,0.25859968084361745,0.030998464728209846,0.04628040476983754,0.03712842861660476,0.5988752820847995,0.40112471791520043,1.7678436082734807,1.6039499592747322,0.05,0.1,3.521793567548213,0.680451053140195,0.13077818534442615,0.7584269662921349,0.21451812023370173,1.0416666666666667,1.1494252873563218,6.274279487179683,232.78516991307853,90.08435431537696,10.294959570680955,37.19747904589181,0.7512494118727687,0.5532778218285165
S4_EU_LOW_IR,Europe green H2 reference (low IR),Europe,hex_000,-19.71252741732844,21.42667018270944,0.22634168884306757,0.31773919959256025,0.2652506430292706,0.027541388393239184,0.037153600058021374,0.031633415629278246,0.5742886883117985,0.4257113116882016,1.5062024898912056,1.3964858176054256,0.05,0.1,3.052688307496631,0.5771660724413059,0.2258138741497477,0.7584269662921349,0.18347440148765942,1.0416666666666667,1.1494252873563218,5.671690567349889,401.9486959865509,99.3287389791286,148.1040023836202,209.80741851465152,0.6634168884306757,0.6221119988358864
S4_EU_LOW_IR,Europe green H2 reference (low IR),Europe,hex_001,-23.73345872297537,24.54513625407894,0.24468278354591483,0.3159428867415721,0.27357261869893046,0.02547692269831828,0.037364839152317836,0.03029644907096321,0.5945861168107847,0.4054138831892154,1.4425437821931484,1.3540052468070483,0.05,0.1,2.9465490290001966,0.5734091964124406,0.22646995588037072,0.7584269662921349,0.18347440148765942,1.0416666666666667,1.1494252873563218,5.540895461034423,403.1165214670598,107.64313184893224,164.2124173809309,176.4293997201662,0.8468278354591481,0.6169796764044917
S4_EU_LOW_IR,Europe green H2 reference (low IR),Europe,hex_002,-18.69682496106341,15.561555013934129,0.21817130228384196,0.3274327182210713,0.26647819301486203,0.028572797140379434,0.036053682138287045,0.031880262004031414,0.5578778627693022,0.4421221372306979,1.5179559037062387,1.390052810364249,0.05,0.1,3.0580087140704877,0.5778597107543623,0.13387510032024583,0.7584269662921349,0.18347440148765942,1.0416666666666667,1.1494252873563218,5.56881134208338,238.2976785700376,17.689641590834682,25.688858679272823,63.933817239716994,0.5817130228384195,0.649807766345918
S4_EU_LOW_IR,Europe green H2 reference (low IR),Europe,hex_003,-20.631583651287634,16.186435884488162,0.23165114970014225,0.2873295120632553,0.2536864807018153,0.026910137808846747,0.04108577312385134,0.03252030310587914,0.6042388808426697,0.39576111915733037,1.5484310035985025,1.460143875528347,0.05,0.1,3.1585748791268493,0.5796582262505544,0.08371279932896007,0.7584269662921349,0.18347440148765942,1.0416666666666667,1.1494252873563218,5.631314191174937,149.00878280554892,66.93030108114688,106.87281353179937,242.2167352237675,0.7165114970014225,0.5352271773235865
S4_EU_LOW_IR,Europe green H2 reference (low IR),Europe,hex_004,-27.86987182534821,17.57378135786131,0.23662753065105008,0.2702768386176819,0.24928728800959882,0.026344205785595695,0.04367801253261182,0.032865641166519646,0.6237736190264976,0.37622638097350236,1.564874028685857,1.485911151180853,0.05,0.1,3.2007851798667097,0.5806286262009542,0.1964525113083341,0.7584269662921349,0.18347440148765942,1.0416666666666667,1.1494252873563218,5.81800050902651,349.6854701288347,13.920513195117785,15.195472596163658,216.0451032366615,0.7662753065105006,0.486505253193377
S4_EU_LOW_IR,Europe green H2 reference (low IR),Europe,hex_005,-17.292531780358928,13.65259902718,0.2408622233135928,0.2883147939274141,0.2592400154167283,0.02588103803182332,0.040945367331340854,0.031715265945264734,0.6127124017643274,0.38728759823567255,1.5100997342223907,1.4288641377591638,0.05,0.1,3.0889638719815546,0.5773960718292279,0.16917469426618814,0.7584269662921349,0.18347440148765942,1.0416666666666667,1.1494252873563218,5.647584226340892,301.13095579381485,80.99657107173759,126.02775071490714,223.0002811550848,0.8086222331359278,0.5380422683640402
S4_EU_LOW_IR,Europe green H2 reference (low IR),Europe,hex_006,-19.866323576115764,12.818901074696605,0.24211226579792855,0.2039149422172034,0.23035374434424227,0.0257474124306095,0.057892545862790946,0.035642850269208416,0.6921637342250914,0.30783626577490875,1.697108856389595,1.6080431518731442,0.05,0.1,3.4551520082627394,0.5884325837795097,0.0979828093845126,0.7584269662921349,0.18347440148765942,1.0416666666666667,1.1494252873563218,6.014002764834416,174.40940070443244,34.46682027684199,85.8159970215324,43.66203670940741,0.8211226579792855,0.2968998349062955
S4_EU_LOW_IR,Europe green H2 reference (low IR),Europe,hex_007,-19.567228336676557,17.65986896716307,0.24293347235199925,0.2165265951977879,0.23448245785464028,0.0256603764876673,0.05452057810096862,0.03489653041856919,0.6799691819670085,0.32003081803299155,1.6615733697870159,1.5797290956866583,0.05,0.1,3.391302465473674,0.5863354249992134,0.02896928873430715,0.7584269662921349,0.18347440148765942,1.0416666666666667,1.1494252873563218,5.85241246045275,51.56533394706672,79.4712935283363,40.40842627218149,41.50737207685166,0.8293347235199925,0.3329331291365369
S4_EU_LOW_IR,Europe green H2 reference (low IR),Europe,hex_008,-27.46263640789345,14.176730886712376,0.23151274927751564,0.22305827035139386,0.2286618248688961,0.02692622493345353,0.052924086274947865,0.035692931683572744,0.6627912336724806,0.3372087663275194,1.6994934471621137,1.61994141922674,0.05,0.1,3.4694348663888537,0.5885733125538735,0.1902176567379615,0.7584269662921349,0.18347440148765942,1.0416666666666667,1.1494252873563218,6.141706828835766,338.58742899357145,87.51235910013904,30.333727092025157,278.63095254691973,0.7151274927751562,0.3515950581468396
