year,month,day,hour,Electricity [kW],Heat [mmBTU],Cooling Energy [Ton],PV Power Generation [kW],Greenhouse Gas Emission [Ton],datetime
2014,1,29,17,42.75917890058896,15.671373829042162,31.07079801054398,8.582349605543513,28.003986398344168,2014-01-29 17:00:00
2014,1,29,18,42.35714463413981,16.5418949637865,31.887682074976137,8.943020071367851,28.04716718551716,2014-01-29 18:00:00
2014,1,29,19,49.364213113800574,17.593143976986585,25.529326018245072,0.0,35.06591495364528,2014-01-29 19:00:00
2014,1,29,20,51.02493748170231,16.420920230506454,23.47746463496067,0.0,35.134237736995225,2014-01-29 20:00:00
2014,1,29,21,56.09155690165192,16.44960254245286,19.4162646787658,0.0,36.86391214931497,2014-01-29 21:00:00
2014,1,29,22,57.10680390762182,16.089355614357324,18.87218137270892,0.0,37.15464491265989,2014-01-29 22:00:00
2014,1,29,23,65.46690427366298,15.551781509802783,16.74035827650318,0.0,40.74705824507296,2014-01-29 23:00:00
2014,1,30,0,65.2368588396841,17.004555637572206,14.96216827064162,0.0,40.71222976524204,2014-01-30 00:00:00
2014,1,30,1,72.5878403159115,17.26488379922492,12.3609223860152,0.0,43.94556977492627,2014-01-30 01:00:00
2014,1,30,2,72.99210350896746,12.87728595371043,14.299533404455923,0.0,43.21914422148805,2014-01-30 02:00:00
2014,1,30,3,77.42741576779943,11.718646331081974,13.125004650873525,0.0,44.854302713399015,2014-01-30 03:00:00
2014,1,30,4,74.38170217453073,12.743471618068716,14.991671108215169,0.0,44.01222679432902,2014-01-30 04:00:00
2014,1,30,5,70.87298829968124,10.815624927107184,18.159211496825865,0.0,42.31302392733795,2014-01-30 05:00:00
2014,1,30,6,71.90541345442804,8.42776238515782,17.67020436026308,2.911815673447697,40.559168478090136,2014-01-30 06:00:00
2014,1,30,7,70.53202139877912,7.354283194222827,19.451122297997177,2.6203498959483533,40.05234516928167,2014-01-30 07:00:00
2014,1,30,8,67.48111680721307,8.881761459285885,20.97017809478404,3.812148222172069,38.69304834926307,2014-01-30 08:00:00
2014,1,30,9,59.762383099259154,6.097122333781108,24.18037388238588,2.7801063857356025,35.15634983337328,2014-01-30 09:00:00
2014,1,30,10,60.02765405526576,7.741942795231388,30.914537566344737,3.4225291171188803,36.80805282091181,2014-01-30 10:00:00
2014,1,30,11,51.86319507842342,8.790674902132494,30.694098823422973,4.7992924820891645,32.30797353349148,2014-01-30 11:00:00
2014,1,30,12,54.41124567510272,9.00113469299587,33.69271029637777,5.369165259900899,33.95992267477523,2014-01-30 12:00:00
2014,1,30,13,48.56155271880676,9.70175378558616,30.93319964568539,5.412352904148228,30.671765972142197,2014-01-30 13:00:00
2014,1,30,14,47.6382682038333,11.337532498112989,29.18853758717633,6.963447608701297,29.57637756443517,2014-01-30 14:00:00
2014,1,30,15,47.51657092134814,13.302064992404924,33.15847728554843,6.077424649922607,31.34188809054393,2014-01-30 15:00:00
2014,1,30,16,48.56142155508499,15.269815844399414,32.512122770496795,8.334102504276224,31.19702883282357,2014-01-30 16:00:00
2014,1,30,17,50.06269777873742,13.570191334581526,28.910908297043804,8.808469635011981,30.480353131645938,2014-01-30 17:00:00
2014,1,30,18,46.55127877496098,15.61593429397626,26.741699394090343,9.7171342842128,28.45019241238504,2014-01-30 18:00:00
2014,1,30,19,49.35796351293675,18.401715952301924,25.084311435754632,0.0,35.216358829309875,2014-01-30 19:00:00
2014,1,30,20,53.22078617660796,19.017652559280343,25.10125524861695,0.0,37.33593990581147,2014-01-30 20:00:00
2014,1,30,21,55.98897354417777,18.518815014872217,21.39786775845456,0.0,37.82970482824146,2014-01-30 21:00:00
2014,1,30,22,62.16939922483017,16.53424899097091,17.692629971985298,0.0,39.583500304103424,2014-01-30 22:00:00
2014,1,30,23,65.10066328543341,16.24444465251812,15.0140724386669,0.0,40.426479526205526,2014-01-30 23:00:00
2014,1,31,0,73.53914434899966,16.354128879836782,10.856746586348612,0.0,43.84716015572059,2014-01-31 00:00:00
2014,1,31,1,78.93673772547254,15.696667496678208,11.34993073443716,0.0,46.44735525862716,2014-01-31 01:00:00
2014,1,31,2,73.46756028886116,14.785486011678753,15.406582244811016,0.0,44.25074239689641,2014-01-31 02:00:00
2014,1,31,3,76.40609410877525,11.550874789538842,14.230955640972743,0.0,44.51450061944382,2014-01-31 03:00:00
2014,1,31,4,77.40050763454919,12.243424066841367,12.70513616247885,0.0,44.914308269822776,2014-01-31 04:00:00
2014,1,31,5,77.01291169964131,10.631591985226056,16.78736187528056,0.0,45.05340582044458,2014-01-31 05:00:00
2014,1,31,6,72.03225181553432,9.566257957414344,17.699467406823995,3.7582881845070895,40.54675268410272,2014-01-31 06:00:00
2014,1,31,7,76.15000517763679,9.258182473835744,23.945662014152813,3.429856196557606,43.92666163552087,2014-01-31 07:00:00
2014,1,31,8,69.31351717606489,8.406349771633296,20.56594291113997,3.01081314582242,39.78644552883922,2014-01-31 08:00:00
2014,1,31,9,72.92527391649351,7.254135938991513,26.355928437292885,2.540508816709377,42.639809019048094,2014-01-31 09:00:00
2014,1,31,10,62.46323182640043,9.559235509991128,31.568010197987533,3.977482094030168,38.424247558779975,2014-01-31 10:00:00
2014,1,31,11,57.84735702722625,7.527378208561242,28.441442705903437,4.712817377558681,34.51377182858285,2014-01-31 11:00:00
2014,1,31,12,57.47421852752255,9.630072439399694,29.39745937552133,5.892557155081685,34.559344293144605,2014-01-31 12:00:00
2014,1,31,13,57.03681039240805,7.918759418110906,30.85871495105657,5.772901896457318,34.17932506361996,2014-01-31 13:00:00
2014,1,31,14,49.369157185691,12.43426238610118,34.77302240403257,7.563103246943739,31.58791016601049,2014-01-31 14:00:00
2014,1,31,15,49.38831585982089,13.869349784387524,35.4982714747477,7.400422429476757,32.25440594543786,2014-01-31 15:00:00
2014,1,31,16,44.78475855469283,13.95090806539071,31.62277408758147,8.655035955362568,28.57468853679864,2014-01-31 16:00:00
2014,1,31,17,45.38636290243064,15.790372249644284,30.169143248906224,9.32051518267711,28.80386418455129,2014-01-31 17:00:00
2014,1,31,18,47.76499823317506,17.940713357970782,28.56944646306679,9.702463772988768,30.127370530097743,2014-01-31 18:00:00
2014,1,31,19,52.78808812122593,17.41494606201757,25.856598666535398,0.0,36.78984761252532,2014-01-31 19:00:00
2014,1,31,20,59.589454772207866,16.812281928520378,22.808201375564348,0.0,39.40005223977292,2014-01-31 20:00:00
2014,1,31,21,53.46864767735725,16.698547533442564,20.97223332555363,0.0,35.93833476382212,2014-01-31 21:00:00
2014,1,31,22,60.58833469572596,17.41620681191369,19.88161025758927,0.0,39.49535144295494,2014-01-31 22:00:00
2014,1,31,23,69.5460776586186,20.205786781406506,14.22499010925424,0.0,43.679772885582096,2014-01-31 23:00:00
2014,2,1,0,73.86606520572785,18.64770720353357,15.193135345864954,0.0,45.56597183309699,2014-02-01 00:00:00
2014,2,1,1,75.70836461392037,15.419163905197363,14.56040250290656,0.0,45.3920119791007,2014-02-01 01:00:00
2014,2,1,2,74.53656565466487,13.816479585494736,16.42176298379518,0.0,44.69757929973989,2014-02-01 02:00:00
2014,2,1,3,78.45185203067666,14.967392470424857,17.87816215096811,0.0,47.29177618665941,2014-02-01 03:00:00
2014,2,1,4,73.42898097327478,11.798846306905263,17.66506826143847,0.0,43.78715803099666,2014-02-01 04:00:00
2014,2,1,5,76.99044455973653,11.336217104499616,20.456135466375397,0.0,45.98731450449323,2014-02-01 05:00:00
2014,2,1,6,70.11409168919573,10.949039938440755,18.4944160878247,4.783979933144988,39.64865107712254,2014-02-01 06:00:00
2014,2,1,7,71.0549900441682,10.372284698792672,24.967257617801035,4.564714410568288,41.350274749997965,2014-02-01 07:00:00
2014,2,1,8,64.211958589134,8.54486929060481,27.33337624990961,3.6559963695997615,38.308117146930485,2014-02-01 08:00:00
2014,2,1,9,70.8189328938372,9.045072623858257,26.16817737146124,4.058747440025483,41.32724998835558,2014-02-01 09:00:00
2014,2,1,10,60.56802266768195,9.982835152585162,28.94190116942104,4.025809195194734,37.05433751590336,2014-02-01 10:00:00
2014,2,1,11,60.28224984136801,8.068341094670444,34.15644682086157,5.124789695335489,36.8305217655897,2014-02-01 11:00:00
2014,2,1,12,44.71999709330381,10.760299411336144,34.23623467745927,6.475950765719162,29.197359922685024,2014-02-01 12:00:00
2014,2,1,13,49.480388711176055,13.401578144076288,34.15882467932349,6.482518352182549,32.351173558584335,2014-02-01 13:00:00
2014,2,1,14,48.80015385311113,13.68174054019691,38.00079216091942,7.397245910222747,32.40613456568715,2014-02-01 14:00:00
2014,2,1,15,50.04093449224027,13.794979747509878,34.93479141919094,8.375368138450497,31.958235384986036,2014-02-01 15:00:00
2014,2,1,16,47.58042311112575,15.60734935000646,35.796832967770065,8.54284831103641,31.360358798600625,2014-02-01 16:00:00
2014,2,1,17,45.95082859331269,17.992592655221518,35.1352155831184,9.929630015692483,30.435420202000245,2014-02-01 17:00:00
2014,2,1,18,41.05330673078682,19.32488756371607,29.734881152363297,9.94889729859248,27.29664721568465,2014-02-01 18:00:00
2014,2,1,19,47.8610721594667,19.03276977257977,28.90402902543905,0.0,35.42117281659509,2014-02-01 19:00:00
2014,2,1,20,52.45357527671162,18.54147384581788,28.945626505496428,0.0,37.57835509320046,2014-02-01 20:00:00
2014,2,1,21,54.80685930129816,20.601506316042325,20.75801451414196,0.0,37.73548444829017,2014-02-01 21:00:00
2014,2,1,22,58.90000917363352,20.54618157989841,21.861666338067614,0.0,39.9861923283998,2014-02-01 22:00:00
2014,2,1,23,60.88563796563531,17.354173667346718,21.230140407139807,0.0,39.895099164449626,2014-02-01 23:00:00
2014,2,2,0,68.11872216028597,19.3938185314714,17.215087566288172,0.0,43.32052415284204,2014-02-02 00:00:00
2014,2,2,1,71.04342325556325,17.477646086324935,20.058245775206565,0.0,44.77665460872042,2014-02-02 01:00:00
2014,2,2,2,75.05761854761936,15.8251577478147,17.220414623699074,0.0,45.72043952289391,2014-02-02 02:00:00
2014,2,2,3,69.40442072324132,15.328142644555568,20.513591174786008,0.0,43.40337138994453,2014-02-02 03:00:00
2014,2,2,4,75.35725257905334,13.056757425145026,19.376688083376735,0.0,45.47099113374552,2014-02-02 04:00:00
2014,2,2,5,68.60919011761553,13.40212498618076,18.99925456793979,0.0,42.125083468249954,2014-02-02 05:00:00
2014,2,2,6,67.96907322497064,11.372589943410976,23.39681330492451,4.765803856521764,39.69277432823263,2014-02-02 06:00:00
2014,2,2,7,74.78937008462555,14.263433007934584,26.164119451507663,4.820611620769056,44.49623302461015,2014-02-02 07:00:00
2014,2,2,8,62.32634130003568,12.237585200533164,26.07591835686471,4.701092866537095,37.69908344828218,2014-02-02 08:00:00
2014,2,2,9,57.84464202096456,9.504700159764331,33.98944870143558,5.206630423697754,35.968305586849816,2014-02-02 09:00:00
2014,2,2,10,58.08465330470796,11.793292811511352,35.107403483786086,5.894286350068681,36.65465201753026,2014-02-02 10:00:00
2014,2,2,11,54.22623191189017,10.403722639532903,34.246421685820614,5.603824035426889,34.28160506725564,2014-02-02 11:00:00
2014,2,2,12,46.67260325863833,10.594731106674864,36.49048163663496,6.338200288629279,30.643717144333976,2014-02-02 12:00:00
2014,2,2,13,43.611203343585295,11.579478362675756,39.135369212752245,7.628454065124915,29.292291990583365,2014-02-02 13:00:00
2014,2,2,14,40.275551696254105,15.250375541989651,41.168231230242704,7.934072302833423,28.979498605355783,2014-02-02 14:00:00
2014,2,2,15,42.65125374742947,14.099751512495455,37.912016512453896,8.90653496113222,28.684688149388045,2014-02-02 15:00:00
2014,2,2,16,42.18251509435035,17.268196244988093,38.25283347303888,10.26765347320729,28.788456378675733,2014-02-02 16:00:00
2014,2,2,17,39.80265000184428,16.82647175714673,35.38568846252414,10.23404927637716,26.909379582382407,2014-02-02 17:00:00
2014,2,2,18,40.52561013121093,19.17916207650653,36.73553678634939,10.642609935748434,28.04235607795309,2014-02-02 18:00:00
2014,2,2,19,45.85304601987868,18.949035298505528,30.490659961532323,0.0,34.709365591797464,2014-02-02 19:00:00
2014,2,2,20,45.86377755714452,21.25821641188036,26.39355436664245,0.0,34.588064575464855,2014-02-02 20:00:00
2014,2,2,21,51.31290620654315,20.57038218145985,27.62369553639829,0.0,37.35230686498919,2014-02-02 21:00:00
2014,2,2,22,56.924309046250734,20.096201666842283,22.059434667872736,0.0,38.9029019567526,2014-02-02 22:00:00
2014,2,2,23,62.27623401858016,19.88756657102521,21.620654016951875,0.0,41.42851778398802,2014-02-02 23:00:00
2014,2,3,0,61.72251386745811,18.016699194260045,20.3868369352949,0.0,40.34363407906605,2014-02-03 00:00:00
2014,2,3,1,66.37514361188984,17.936817749174587,19.126984150363512,0.0,42.39401396077,2014-02-03 01:00:00
2014,2,3,2,68.15508023435589,15.89868302681487,18.02773116229592,0.0,42.45269125768159,2014-02-03 02:00:00
2014,2,3,3,62.81251450246736,14.87369151587233,18.094515428478715,0.0,39.48726779169112,2014-02-03 03:00:00
2014,2,3,4,65.58685668934494,14.37872632966279,19.700535275819213,0.0,41.04715329873515,2014-02-03 04:00:00
2014,2,3,5,66.23898446741647,12.700676483742074,20.741789185517074,0.0,41.07805301593427,2014-02-03 05:00:00
2014,2,3,6,69.33866308793793,13.178742115442567,26.620598127527096,4.900347977214043,41.496899815500136,2014-02-03 06:00:00
2014,2,3,7,63.91944150814236,10.840518688440918,24.785714958849443,4.3956953581667975,37.971171673289945,2014-02-03 07:00:00
2014,2,3,8,58.318719336253245,11.097415638063389,31.32542079635444,4.985794346249153,36.26077134569195,2014-02-03 08:00:00
2014,2,3,9,58.593779887168814,9.738431106705796,30.87137913413901,4.292330029089966,36.246530087878966,2014-02-03 09:00:00
2014,2,3,10,47.10723480407549,11.025646742722309,33.52242403062051,5.690995488993177,30.720298486481948,2014-02-03 10:00:00
2014,2,3,11,50.571220520863946,10.163198281008963,37.06218587799978,6.8554250419759,32.31929439934667,2014-02-03 11:00:00
2014,2,3,12,49.75596785415194,11.125493233732543,39.33413718299893,6.108535550430672,33.02819155858018,2014-02-03 12:00:00
2014,2,3,13,39.20511027009204,14.010832847807984,38.14483805619036,7.856311723054393,27.50661673909929,2014-02-03 13:00:00
2014,2,3,14,43.58389061540261,14.082579337378723,39.195726948274,8.728549508475677,29.491589744331883,2014-02-03 14:00:00
2014,2,3,15,40.49656858467992,13.347153801994722,42.93036028506404,9.268099576995764,28.2044527014533,2014-02-03 15:00:00
2014,2,3,16,38.23437310117364,17.825250568838456,37.81412643088285,9.942618664971,27.056277674929422,2014-02-03 16:00:00
2014,2,3,17,34.005824816728385,17.02798803368465,38.26926987199552,10.151102797969283,24.68961139388405,2014-02-03 17:00:00
2014,2,3,18,42.896918644604966,18.341654410869094,30.57427318792023,11.441513899098698,27.34505333359791,2014-02-03 18:00:00
2014,2,3,19,44.956129628686725,19.90907750419572,27.39845706181044,0.0,33.93047947796416,2014-02-03 19:00:00
2014,2,3,20,46.16589717553316,19.9795491136231,28.78333218821956,0.0,34.83347975949742,2014-02-03 20:00:00
2014,2,3,21,46.83438514215037,19.195723809726537,26.904596582477478,0.0,34.55682903048864,2014-02-03 21:00:00
2014,2,3,22,51.219692318795154,18.342878644604458,19.348749483798944,0.0,34.982459649538704,2014-02-03 22:00:00
2014,2,3,23,55.21680047323467,17.61063146394882,23.68240612633187,0.0,37.62807090106836,2014-02-03 23:00:00
2014,2,4,0,62.764664646978986,18.49038176086542,21.464354621520428,0.0,41.2223177760532,2014-02-04 00:00:00
2014,2,4,1,65.75407096040168,16.796552595661264,17.1365097638216,0.0,41.34330321166353,2014-02-04 01:00:00
2014,2,4,2,62.4430772663732,16.81480655173288,17.02625226398919,0.0,39.6712310515043,2014-02-04 02:00:00
2014,2,4,3,67.6704138122815,13.522305103348351,17.05749386234904,0.0,41.303397209615056,2014-02-04 03:00:00
2014,2,4,4,75.22625086268559,12.104694120634576,18.4292609339476,0.0,44.93038585432269,2014-02-04 04:00:00
2014,2,4,5,68.04080756332894,10.274185473036498,23.150110248970872,0.0,41.7326814733696,2014-02-04 05:00:00
2014,2,4,6,64.9759047498424,10.61554426084067,23.91942996799616,4.490482125283217,38.21126058413103,2014-02-04 06:00:00
2014,2,4,7,63.43423764785827,11.259173928667376,23.062965197628447,4.001806017703861,37.70656103320311,2014-02-04 07:00:00
2014,2,4,8,53.95440592690986,10.058329323013352,27.70058097936356,4.107971549895274,33.480832181284015,2014-02-04 08:00:00
2014,2,4,9,56.29618893524936,9.875089295998407,33.08797555746134,4.591193123193781,35.43261980631958,2014-02-04 09:00:00
2014,2,4,10,53.94166907392519,9.727094059041836,31.89865869528889,4.7899837772774845,33.87370260509418,2014-02-04 10:00:00
2014,2,4,11,52.67253995444267,8.192436711596741,37.10946133008778,5.609151858518865,33.41131732745848,2014-02-04 11:00:00
2014,2,4,12,40.09350731445171,8.750702811999698,38.24414956269595,6.9392920975569234,26.851148364586496,2014-02-04 12:00:00
2014,2,4,13,47.50468189603841,10.964045460805686,37.41528532838196,7.7303688060817795,30.659427248896417,2014-02-04 13:00:00
2014,2,4,14,41.27729393333021,13.683858553372149,37.12389476462629,7.928754467555033,28.2042062518245,2014-02-04 14:00:00
2014,2,4,15,38.021986393119214,14.29943834166606,38.389954161307486,9.037165271977273,26.46023289533229,2014-02-04 15:00:00
2014,2,4,16,39.30570707566761,14.98499002913622,32.74209563507815,9.230216482947574,26.081661432116515,2014-02-04 16:00:00
2014,2,4,17,42.232247156832976,15.879389577117148,35.69665224699539,9.436489775495213,28.30102601320311,2014-02-04 17:00:00
2014,2,4,18,45.00239157198329,17.906222281122506,30.16408151521379,9.37396058350031,29.218898481621004,2014-02-04 18:00:00
2014,2,4,19,43.892004789501705,17.800768979369632,29.097246064734367,0.0,33.105682301508615,2014-02-04 19:00:00
2014,2,4,20,50.001338584527616,19.75118776814126,25.56305766255637,0.0,36.03863715521746,2014-02-04 20:00:00
2014,2,4,21,53.14598979362361,19.1050217916349,24.703993583994137,0.0,37.24530015110111,2014-02-04 21:00:00
2014,2,4,22,52.514915583122814,19.69415534551319,18.47591853993891,0.0,35.860888103203145,2014-02-04 22:00:00
2014,2,4,23,57.786741194728826,18.65919277609835,16.78590122677118,0.0,37.84830867554816,2014-02-04 23:00:00
2014,2,5,0,62.967871551164734,17.556319305089946,18.406916017995357,0.0,40.43221477070842,2014-02-05 00:00:00
2014,2,5,1,68.47125764818853,17.213579655927195,17.253697860085808,0.0,42.85044229288958,2014-02-05 01:00:00
2014,2,5,2,67.04761478022311,14.663778322521782,15.537220609255373,0.0,41.030385008719165,2014-02-05 02:00:00
2014,2,5,3,72.91311515923861,11.251790191208377,15.97014156012521,0.0,43.02612294900686,2014-02-05 03:00:00
2014,2,5,4,68.48181677434152,11.476303258629754,21.5796013419432,0.0,41.99971963314832,2014-02-05 04:00:00
2014,2,5,5,72.92229404896479,11.253434638260469,17.192941691250212,0.0,43.275765754210575,2014-02-05 05:00:00
2014,2,5,6,65.93458369988029,9.087795724270029,24.209662049279512,3.057047428500484,39.007039262826815,2014-02-05 06:00:00
2014,2,5,7,71.42622930437204,8.703203244710354,23.689445340864967,4.8235472926946725,40.65019104742479,2014-02-05 07:00:00
2014,2,5,8,60.16757941096425,6.554028951462723,21.98172316124319,4.273513590276592,34.30958622803128,2014-02-05 08:00:00
2014,2,5,9,62.254637431874144,10.846003039151174,32.6421180880127,3.3928320033076798,39.21312724363113,2014-02-05 09:00:00
2014,2,5,10,55.85160248786952,8.799922793025106,29.03428951059326,4.7562000069806665,33.994535980470616,2014-02-05 10:00:00
2014,2,5,11,51.51177520841016,9.67431082437016,35.50367221188853,4.737168245140302,33.39033117132368,2014-02-05 11:00:00
2014,2,5,12,52.623284457381125,11.066572325011428,33.161625361205274,5.916907629531402,33.30548518366935,2014-02-05 12:00:00
2014,2,5,13,48.764443167663785,7.828471229825165,35.73535684598462,6.901106415337829,30.42728111430745,2014-02-05 13:00:00
2014,2,5,14,44.79433514659977,11.752359832962885,35.31410580289127,6.7013222617593,29.635035552887352,2014-02-05 14:00:00
2014,2,5,15,44.88881621003396,12.424294151779808,32.82615423991888,7.862965595535733,28.805444400766827,2014-02-05 15:00:00
2014,2,5,16,48.478922308241735,13.835815375773532,34.80099005377434,8.996271034768872,30.85226826022336,2014-02-05 16:00:00
2014,2,5,17,38.45815692411309,14.787891132407935,32.12038044827136,10.505361749769229,24.83684101654858,2014-02-05 17:00:00
2014,2,5,18,37.686298666122106,16.169239478687654,26.890174387504945,9.161153276593616,24.49137941587153,2014-02-05 18:00:00
2014,2,5,19,46.8322605946146,16.665789010587677,28.182580921246785,0.0,34.05238318473296,2014-02-05 19:00:00
2014,2,5,20,50.49043634359719,18.333855139766783,23.77985234320701,0.0,35.50134518237003,2014-02-05 20:00:00
2014,2,5,21,56.74714297532597,17.192570895029824,21.669734955482387,0.0,37.865289747268406,2014-02-05 21:00:00
2014,2,5,22,59.78233338473477,16.918289683978653,19.37253439141915,0.0,38.84116047584481,2014-02-05 22:00:00
2014,2,5,23,63.50601831137308,15.132047720441948,18.644528490543948,0.0,40.02152916992791,2014-02-05 23:00:00
2014,2,6,0,64.23630090734433,16.769946644670444,16.05195801555477,0.0,40.35952605018425,2014-02-06 00:00:00
2014,2,6,1,71.09384401000172,15.009593806092836,13.006638884462571,0.0,42.651127923721226,2014-02-06 01:00:00
2014,2,6,2,75.54413544431945,12.7756434171073,13.376231622301887,0.0,44.28000707175229,2014-02-06 02:00:00
2014,2,6,3,75.44449460930976,13.770498662852932,12.940661854368532,0.0,44.44152927438447,2014-02-06 03:00:00
2014,2,6,4,75.4417638495745,9.154246212531255,16.97494569738541,0.0,43.86214492802371,2014-02-06 04:00:00
2014,2,6,5,77.42359816243123,12.105258474196496,16.397505300779855,0.0,45.62287768363054,2014-02-06 05:00:00
2014,2,6,6,73.02500688228702,8.34870650716452,18.23295012993332,2.718260663946456,41.3045750873063,2014-02-06 06:00:00
2014,2,6,7,70.70602584498717,9.200548548220794,21.35465296101982,2.565606163728285,41.10130499729964,2014-02-06 07:00:00
2014,2,6,8,70.55565086434302,8.291793402388597,24.446655061118285,3.1278223408253947,41.09078329469905,2014-02-06 08:00:00
2014,2,6,9,64.91668874329532,7.1741814686727645,27.3581881201014,3.278139045235735,38.44316691365191,2014-02-06 09:00:00
2014,2,6,10,60.34223650693735,6.751975902598392,32.50939725434827,4.428163341578054,36.48450880432881,2014-02-06 10:00:00
2014,2,6,11,61.083806252622416,8.869622030102965,29.338560524384548,3.9713513798432567,37.084826150297374,2014-02-06 11:00:00
2014,2,6,12,51.13955081822263,9.064986068257069,32.88427258067359,5.6740791440339216,32.02908617370619,2014-02-06 12:00:00
2014,2,6,13,50.52909146304899,9.413567469160768,33.264874543813875,6.077755322252103,31.70271321990945,2014-02-06 13:00:00
2014,2,6,14,45.54788114785414,11.319585808300928,33.35750376297981,6.574902981970431,29.5538655780281,2014-02-06 14:00:00
2014,2,6,15,45.94230480139794,12.846396113079734,30.89899595327735,7.654804629860147,29.17746811034829,2014-02-06 15:00:00
2014,2,6,16,48.08166930988101,15.049381955084767,31.658843060153227,8.276052886370652,30.74939141031125,2014-02-06 16:00:00
2014,2,6,17,46.646980709009895,14.8764006878431,30.267298139110668,8.304891552695159,29.68742441233243,2014-02-06 17:00:00
2014,2,6,18,53.10664987659565,16.5450246559196,27.813001712289196,9.018011152525302,32.5704271012689,2014-02-06 18:00:00
2014,2,6,19,47.75828651593465,17.031506575139012,27.20563125060108,0.0,34.42972148062924,2014-02-06 19:00:00
2014,2,6,20,55.05856717022439,17.251070272313118,21.167070971496805,0.0,36.9380188611055,2014-02-06 20:00:00
2014,2,6,21,59.45602706103781,18.75608776813334,18.87728090676976,0.0,39.13029604231286,2014-02-06 21:00:00
2014,2,6,22,62.94297405748105,17.431836480896262,16.326702247980027,0.0,39.96637842260541,2014-02-06 22:00:00
2014,2,6,23,70.23702705146488,16.441837843965065,14.315999554405272,0.0,42.91426478980301,2014-02-06 23:00:00
2014,2,7,0,72.59288193940182,15.265596633414996,15.826033102332625,0.0,44.041326580191935,2014-02-07 00:00:00
2014,2,7,1,68.42238482635024,14.893371319513678,16.598876066493094,0.0,41.998979022327845,2014-02-07 01:00:00
2014,2,7,2,78.85549908702072,14.065153048337589,13.43966302445281,0.0,46.3352280629022,2014-02-07 02:00:00
2014,2,7,3,78.3446980535342,13.388366736673696,13.740666990661952,0.0,45.9369924459016,2014-02-07 03:00:00
2014,2,7,4,78.37570904765954,10.918751488693482,11.499236178768992,0.0,44.76332720619162,2014-02-07 04:00:00
2014,2,7,5,74.6833232966859,11.450934802942855,18.19105344691326,0.0,44.41515277860846,2014-02-07 05:00:00
2014,2,7,6,74.49062815017487,9.151311258372472,17.37266670726845,3.9448726970655983,41.49280444552007,2014-02-07 06:00:00
2014,2,7,7,72.61522942806765,9.15484884768366,22.650549809087604,3.1120319499029745,42.02816335520496,2014-02-07 07:00:00
2014,2,7,8,67.94212135760755,6.934320937002217,24.61935101816908,3.1046212673762588,39.42291652985013,2014-02-07 08:00:00
2014,2,7,9,64.33902726975472,7.44921671054941,27.609100676618663,3.483913777827301,38.18414189445227,2014-02-07 09:00:00
2014,2,7,10,62.56678766381932,6.96147214851788,26.99443986741642,4.438034544791307,36.55170617755265,2014-02-07 10:00:00
2014,2,7,11,59.835381168491104,9.870861264598233,29.516116168354305,3.91119930893023,36.82657254283076,2014-02-07 11:00:00
2014,2,7,12,61.03347016526238,8.983678331024533,33.55784076578483,6.037181289408188,36.90481609039143,2014-02-07 12:00:00
2014,2,7,13,51.946264151752665,10.78121416168818,29.860087277644155,5.892909653978146,32.23305895292254,2014-02-07 13:00:00
2014,2,7,14,56.06584639876108,12.516839583787924,33.455422187388145,8.02422687819038,34.46694607289936,2014-02-07 14:00:00
2014,2,7,15,48.067839165126834,12.309191484003891,31.914578136993192,7.596685089449562,30.311250110438444,2014-02-07 15:00:00
2014,2,7,16,46.77018086851202,11.791388477202798,34.10617678200206,7.9947637464784,29.746360460578067,2014-02-07 16:00:00
2014,2,7,17,47.460400572323415,15.743327144922468,29.415543325783734,9.03939687668982,29.816608656450285,2014-02-07 17:00:00
2014,2,7,18,45.34568583174692,15.794805935407432,27.32612975057343,9.471624867698868,28.140698212760935,2014-02-07 18:00:00
2014,2,7,19,50.44731987797585,17.857791905175127,25.344179607255555,0.0,35.649833431991574,2014-02-07 19:00:00
2014,2,7,20,54.59577115661729,18.11872322605541,21.125686373722225,0.0,36.95863982086971,2014-02-07 20:00:00
2014,2,7,21,60.8268174421927,18.674403473228445,22.471602195225188,0.0,40.51005020210992,2014-02-07 21:00:00
2014,2,7,22,57.221030591746334,18.79697725834399,18.981274752044012,0.0,38.04586342378517,2014-02-07 22:00:00
2014,2,7,23,68.72951535603414,18.944822299667116,17.714015547678894,0.0,43.59100747745299,2014-02-07 23:00:00
2014,2,8,0,74.25486475081422,17.409522785894076,15.897966175938931,0.0,45.529882446363125,2014-02-08 00:00:00
2014,2,8,1,70.94351937809802,17.815800603601595,17.241526037324093,0.0,44.26480507759431,2014-02-08 01:00:00
2014,2,8,2,69.86806002496616,16.120307101585126,16.501757193103586,0.0,43.07047358157933,2014-02-08 02:00:00
2014,2,8,3,70.65661938452335,14.909776635662398,13.984717615779273,0.0,42.598186206116246,2014-02-08 03:00:00
2014,2,8,4,71.012392349862,12.801890783274212,17.879169575048397,0.0,42.92259732492295,2014-02-08 04:00:00
2014,2,8,5,78.37861555991286,11.838144667178932,19.7720201645731,0.0,46.69515521302473,2014-02-08 05:00:00
2014,2,8,6,74.82894469353285,10.13969143653762,21.698754347770134,4.2347163279937945,42.67877248328484,2014-02-08 06:00:00
2014,2,8,7,72.15374229805452,10.795883969734849,22.12559288724561,3.9802539234125223,41.750627955690575,2014-02-08 07:00:00
