region,year,change_mwe,error_mwe,area,change_gt,error_gt
1_alaska,2013,-1.2291824446543465,0.06494533694941425,84435.46,-103.47522538289935,5.467238331978254
1_alaska,2014,-0.9877661163606583,0.07152816294454223,84019.18,-82.74232523102187,5.991708384714302
1_alaska,2015,-1.1456527526934757,0.06180588970420325,83602.9,-95.49255284060291,5.151650161502479
1_alaska,2016,-1.0645692258166217,0.0655374096001538,83186.62,-88.29224190474639,5.4354800814277695
1_alaska,2017,-1.1678105774157828,0.06509972159163442,82770.34,-96.37009831265577,5.372161111774788
1_alaska,2018,-1.3094278554647827,0.06762118437943189,82354.06,-107.51319007409418,5.5521724384278315
1_alaska,2019,-1.3691334284089256,0.06728577725986551,81937.78,-111.84720238667344,5.496707472605119
1_alaska,2020,-0.7381175147862354,0.10615540744875616,81521.5,-59.99192964070116,8.627986204188774
1_alaska,2021,-0.6250747912239685,0.09007704690271827,81105.22,-50.54473797329801,7.283801549877299
1_alaska,2022,-0.9660057983014918,0.06321044245685062,80688.94,-77.71214594710477,5.08508244797795
1_alaska,2023,-1.1713838898984394,0.1157972120465742,80272.66,-93.74801042112499,9.267464180867869
2_western_canada_us,2000,-0.05284614350362618,0.06533704093714517,14563.2148,-0.7673009099773479,0.9486628094793462
2_western_canada_us,2001,-0.4259316434215682,0.06708024306808555,14484.7852,-6.151019779749875,0.9687279832689932
2_western_canada_us,2002,-0.20854026367726722,0.06758992533259224,14406.3556,-2.995292279866118,0.9708033258208159
2_western_canada_us,2003,-0.6006789143095019,0.06520164437529269,14327.926,-8.580663584884924,0.9314017226804473
2_western_canada_us,2004,-0.7359229616811639,0.06586133984082192,14249.4964,-10.455071998373624,0.9356754521860857
2_western_canada_us,2005,-0.901413051459794,0.06624611412311106,14171.0668,-12.735662612928694,0.9359617741535933
2_western_canada_us,2006,-0.45419889623457965,0.06565155671652063,14092.6372,-6.381657680490554,0.9224279597098851
2_western_canada_us,2007,-0.12435017046652155,0.06426766218258262,14014.2076,-1.7374410967011822,0.8979583787140017
2_western_canada_us,2008,-0.22081902202974601,0.06586036496648105,13935.778,-3.068053014576099,0.9150619788963419
2_western_canada_us,2009,-0.5434986412515775,0.06587513664108618,13857.3484,-7.508855676669474,0.9101161551751377
2_western_canada_us,2010,0.14188041382731867,0.07474577568287369,13778.9188,1.9490938253327101,1.0268262258559993
2_western_canada_us,2011,0.3677210966297945,0.07900692034138657,13700.4892,5.022845036249691,1.0791861584858398
2_western_canada_us,2012,-0.1702283902702701,0.07751135634454756,13622.0596,-2.3119046940400585,1.0526967228548583
2_western_canada_us,2013,-0.9425335483701176,0.07090709215899642,13543.63,-12.72702966478684,0.9574584023156166
2_western_canada_us,2014,-1.0346700237536397,0.06909201983238177,13465.2004,-13.890243100062373,0.9275468794045435
2_western_canada_us,2015,-1.4955475287258928,0.07756896527768282,13386.7708,-19.960490331597263,1.035282765487402
2_western_canada_us,2016,-0.7274410370722529,0.06977751040277537,13308.3412,-9.651990423666675,0.9258370477771041
2_western_canada_us,2017,-0.5210799719003972,0.07560946161735653,13229.9116,-6.873160438878421,0.9973055738412562
2_western_canada_us,2018,-0.7934506586585512,0.07479528279559902,13151.482,-10.403746899070374,0.9807178089251166
2_western_canada_us,2019,-1.2021918659714785,0.07509533864144767,13073.0524,-15.66916830692282,0.9787801211642241
2_western_canada_us,2020,-1.0332022775310308,0.07843703872338126,12994.6228,-13.38579565099881,1.0162019525640549
2_western_canada_us,2021,-0.9944871673598759,0.05517022758223664,12916.1932,-12.806453423375268,0.710451550385117
2_western_canada_us,2022,-0.9395993799940118,0.056891517231825214,12837.7636,-12.026167654912486,0.7281687695202961
2_western_canada_us,2023,-2.089317649119645,0.10986193857371808,12759.334,-26.578326812060723,1.3975598726451042
3_arctic_canada_north,2000,-0.2762735637971185,0.04756469183911754,105000.63345,-28.92187250657387,4.979339804642502
3_arctic_canada_north,2001,-0.19571847208886664,0.052340790164066134,104927.05575,-20.47455454307681,5.4754891125213865
3_arctic_canada_north,2002,-0.04528344055659888,0.03069076108604909,104853.47805,-4.733881861708531,3.208378944742221
3_arctic_canada_north,2003,-0.08828150276601347,0.005305817895242856,104779.90035,-9.222376681383427,0.5542752411277768
3_arctic_canada_north,2004,-0.2259010173559525,0.01425493184826592,104706.32265,-23.58230501580491,1.4881037489779174
3_arctic_canada_north,2005,-0.2915854302171362,0.015064629558119155,104632.74495,-30.417855799192495,1.57152478169395
3_arctic_canada_north,2006,-0.2887678523897371,0.015050820141392546,104559.16725,-30.10274619591851,1.5689801167522914
3_arctic_canada_north,2007,-0.3070221163833042,0.01514742759865663,104485.58955,-31.98314867469266,1.5779398391031443
3_arctic_canada_north,2008,-0.3101115212393107,0.015131645896825285,104412.01185,-32.28222972696906,1.5751858139172574
3_arctic_canada_north,2009,-0.25777711111854484,0.01222591504598151,104338.43415,-26.815371953418065,1.2718059334527902
3_arctic_canada_north,2010,-0.10151517002295704,0.007271885732003942,104264.85645,-10.552711236051138,0.7559275156022898
3_arctic_canada_north,2011,-0.359598005398688,0.01929869310568329,104191.27875,-37.35457509038339,2.004723246346296
3_arctic_canada_north,2012,-0.2840725275369521,0.017578092791047648,104117.70105,-29.488247563114445,1.8247000384167167
3_arctic_canada_north,2013,-0.24078836062627482,0.017593930861529345,104044.12335,-24.97745605256169,1.825053477430026
3_arctic_canada_north,2014,-0.2784346642614499,0.01800826756845082,103970.54565,-28.86215695922409,1.8667124170871214
3_arctic_canada_north,2015,-0.2953141993449232,0.019173405567539707,103896.96795,-30.59020315480584,1.9860825276317957
3_arctic_canada_north,2016,-0.26973542788720917,0.019201927734619016,103823.39025,-27.920832054003096,1.9876284090334175
3_arctic_canada_north,2017,-0.19843313450741143,0.015447519167946552,103749.81255,-20.525638307326314,1.597869186382876
3_arctic_canada_north,2018,-0.13938648095722272,0.01849594459402306,103676.23485,-14.407712338032168,1.911837125816015
3_arctic_canada_north,2019,-0.2622635171410423,0.015660617301514385,103602.65715,-27.089683657568603,1.6176141203510146
3_arctic_canada_north,2020,-0.25925964919063044,0.016307162856965905,103529.07945,-26.760390080778205,1.6832007623458436
3_arctic_canada_north,2021,-0.19099619068617535,0.01416859566767658,103455.50175,-19.70032791955762,1.4614217163706797
3_arctic_canada_north,2022,-0.27047685148022216,0.017167534009563855,103381.92405,-27.878530065060428,1.7694882590112149
3_arctic_canada_north,2023,-0.08704053593044517,0.005897095330233426,103308.34635,-8.965037790894874,0.6073915093342184
4_arctic_canada_south,2000,-0.526571472962546,0.072200957849647,40871.6448,-21.457276678123772,2.942118987740193
4_arctic_canada_south,2001,-0.41669489680691596,0.07143383420501678,40838.9344,-16.96632342884587,2.908529824032039
4_arctic_canada_south,2002,-0.07531791055263039,0.034894450122360254,40806.224,-3.0642192106349317,1.4196390158057106
4_arctic_canada_south,2003,-0.15993541703320852,0.011853480258984543,40773.5136,-6.501565514820624,0.4818581144313967
4_arctic_canada_south,2004,-0.26792702448224365,0.023697649070116438,40740.8032,-10.882815489863493,0.9625648732970721
4_arctic_canada_south,2005,-0.4977343393355645,0.029201607779392107,40708.0928,-20.201030228392593,1.1851755341145176
4_arctic_canada_south,2006,-0.49707448209943894,0.029231806699621297,40675.3824,-20.158038556754608,1.1854478710027283
4_arctic_canada_south,2007,-0.547801852725533,0.03005593575812785,40642.672,-22.197338628252194,1.2178888780546495
4_arctic_canada_south,2008,-0.5586831124475492,0.029771172089603143,40609.9616,-22.62003544383427,1.2053791368797382
4_arctic_canada_south,2009,-0.4630760824406494,0.02554482937383121,40577.2512,-18.733983458340422,1.0334293414879985
4_arctic_canada_south,2010,-0.2501271669100945,0.019440354725029637,40544.5408,-10.110867250602814,0.7858356545494907
4_arctic_canada_south,2011,-0.7225860136837198,0.040811194136187584,40511.8304,-29.185462189659635,1.6483761667409058
4_arctic_canada_south,2012,-0.5691403060368776,0.03469057453647232,40479.12,-22.969183848668788,1.400031197742215
4_arctic_canada_south,2013,-0.37895041531988966,0.03189454436152162,40446.4096,-15.281202164970018,1.2861497458357196
4_arctic_canada_south,2014,-0.4985104822854205,0.034822990344160074,40413.6992,-20.086212721092526,1.4031038794423498
4_arctic_canada_south,2015,-0.5977456448817178,0.040350467298648864,40380.9888,-24.06514751064377,1.6245035927573215
4_arctic_canada_south,2016,-0.5777031627087406,0.0385493527409409,40348.2784,-23.23940005740817,1.5507338164816928
4_arctic_canada_south,2017,-0.36954899347550035,0.032113497628475,40315.568,-14.853881843065713,1.2907898756665468
4_arctic_canada_south,2018,-0.14522534057077768,0.0283078443460462,40282.8576,-5.832541438981768,1.1368999001664801
4_arctic_canada_south,2019,-0.5458526138079165,0.02113346477443834,40250.1472,-21.904736111107574,0.8480731928131066
4_arctic_canada_south,2020,-0.5264719712155376,0.02177060305089419,40217.4368,-21.109833169644308,0.8729311787403328
4_arctic_canada_south,2021,-0.42210133423148044,0.019129824777690346,40184.7264,-16.911140549279494,0.7664205944471131
4_arctic_canada_south,2022,-0.5291999600014627,0.02259615010460479,40152.016,-21.18469992539456,0.9045591375968779
4_arctic_canada_south,2023,-0.17530555744888995,0.007730949623061136,40119.3056,-7.0120378209723615,0.3092298495142771
5_greenland_periphery,2000,-0.3830358914908321,0.05256881493758831,89349.1603,-34.12126346365936,4.682888534221695
5_greenland_periphery,2001,-0.3908018429341052,0.05289947981068912,88613.4809,-34.52642070959255,4.673544222692963
5_greenland_periphery,2002,-0.3751656404444039,0.05553408303272874,87877.8015,-32.86982548555192,4.865572485858951
5_greenland_periphery,2003,-0.10555235533194358,0.006698495402932421,87142.12210000001,-9.170462067569979,0.58196994097576
5_greenland_periphery,2004,-0.39036613082064947,0.022729365484116665,86406.4427,-33.62895826863083,1.9580717254617523
5_greenland_periphery,2005,-0.39626782096396,0.021073197573112976,85670.7633,-33.84672099313057,1.7999408504965155
5_greenland_periphery,2006,-0.38843537273846057,0.021064121135830546,84935.0839,-32.89281560034912,1.7837156472636762
5_greenland_periphery,2007,-0.39517624544619145,0.0210996686561997,84199.4045,-33.17378372549781,1.7712497973913321
5_greenland_periphery,2008,-0.24675819147769595,0.015967104550478717,83463.7251,-20.533571786088576,1.3286760027695823
5_greenland_periphery,2009,-0.3259286134479253,0.01724110686756466,82728.0457,-26.882546916572824,1.422044107627898
5_greenland_periphery,2010,-0.029614951773604833,0.0021463257521704524,81992.3663,-2.4209153738569076,0.1754543802892695
5_greenland_periphery,2011,-0.38732611522615545,0.021162149712107822,81256.6869,-31.378418362505663,1.7144074747678075
5_greenland_periphery,2012,-0.2954569054278072,0.017329306488251775,80521.0075,-23.719116234785623,1.391187098057189
5_greenland_periphery,2013,-0.34005229689914857,0.019242298804198286,79785.3281,-27.04979052701941,1.5306473641207243
5_greenland_periphery,2014,-0.32892868015644383,0.01911319643488052,79049.6487,-25.923691523880382,1.5063587893202635
5_greenland_periphery,2015,-0.32021915098571657,0.018888193136014284,78313.9693,-25.00239986128877,1.4747717492541343
5_greenland_periphery,2016,-0.3326585431151894,0.018886571724522305,77578.2899,-25.729659652815307,1.460792372652748
5_greenland_periphery,2017,-0.26747131639831345,0.015844298385186622,76842.6105,-20.49153460336011,1.2138646977102985
5_greenland_periphery,2018,-0.3092427583216375,0.026432324083806115,76106.9311,-23.464910748856543,2.0056480186555254
5_greenland_periphery,2019,-0.38048344147202307,0.026531007965681107,75371.2517,-28.59148069516546,1.9936762533983474
5_greenland_periphery,2020,-0.31157787455380487,0.03530925572781427,74635.5723,-23.185028604390812,2.627420529206274
5_greenland_periphery,2021,-0.17757832799414847,0.023799825226857918,73899.8929,-13.08365036186826,1.7535281216976082
5_greenland_periphery,2022,-0.481292624066892,0.23584761311985608,73164.2135,-35.10775611429571,17.203838304407252
5_greenland_periphery,2023,-0.8883770231739161,0.2549525808135856,72428.5341,-64.15081398005866,18.410444168259776
6_iceland,2000,-1.231326183877851,0.08466724331204122,11000.276,-13.504293085077062,0.9285689554578327
6_iceland,2001,-1.0003462395144707,0.08128947236631606,10960.46,-10.931362179515729,0.8882971002612362
6_iceland,2002,-1.0264785930369522,0.0767662915400414,10920.644,-11.176177866312903,0.8358223290856769
6_iceland,2003,-0.8594304824717587,0.044968887345291884,10880.828,-9.323261311959024,0.4878308323698311
6_iceland,2004,-1.443919809019051,0.06564233084847769,10841.012,-15.606591320683403,0.709494408547008
6_iceland,2005,-1.304720415357146,0.06433820409041038,10801.196,-14.050263308679522,0.6928447640105188
6_iceland,2006,-1.1284942399075237,0.06166991398208225,10761.38,-12.107722877425658,0.6616624187917148
6_iceland,2007,-1.0863810580575846,0.06109031523461984,10721.564,-11.612760930225052,0.6530187733944472
6_iceland,2008,-1.0629917393792454,0.05756570764442621,10681.748,-11.320546056472383,0.6130576753519361
6_iceland,2009,-1.1376268383818913,0.05551867334421542,10641.932,-12.070227813068774,0.5890534686199751
6_iceland,2010,-0.0957385324325757,0.008554878273376912,10602.116,-1.01198593344037,0.09042771238476106
6_iceland,2011,-0.36640757922078804,0.03078851602654119,10562.3,-3.858496453681718,0.3242219501986546
6_iceland,2012,-0.3877046436896021,0.028337633652698847,10522.484,-4.067377062219691,0.29728774981826006
6_iceland,2013,-0.40357616102231425,0.02925724470317739,10482.668,-4.2178632439853265,0.3057739008697126
6_iceland,2014,-0.35106026127799156,0.02984078339053984,10442.852,-3.655072140552575,0.3106880158579314
6_iceland,2015,-0.16976997769403565,0.02923471778904344,10403.036,-1.760824820101239,0.30321743214443153
6_iceland,2016,-0.39926635728263055,0.029779731694266266,10363.22,-4.1252720438211465,0.3076880693553881
6_iceland,2017,-0.18878083463082923,0.02218768936048547,10323.404,-1.9430142408811875,0.2283653236515088
6_iceland,2018,-0.4830008359901797,0.06444670489007157,10283.588,-4.952080656175645,0.6607551309639401
6_iceland,2019,-0.9734757908075159,0.06024890710661432,10243.772,-9.942147856406233,0.6153245394463889
6_iceland,2020,-0.677701442334229,0.0640813250726535,10203.956,-6.894489991618866,0.6519213723986641
6_iceland,2021,-0.8016518493989923,0.0645641749994591,10164.14,-8.123657323664622,0.6542705957379652
6_iceland,2022,-0.15020390665927036,0.11573365692078763,10124.324,-1.5161508780329582,1.1682098652497837
6_iceland,2023,-0.6595725913148123,0.1893184353959191,10084.508,-6.63151067847387,1.9034557264687366
7_svalbard,2000,-0.0934618702642443,0.05417444813100555,34444.6137,-3.209600242880618,1.8604198844683237
7_svalbard,2001,-0.2187616922624462,0.06109704548929634,34356.3203,-7.493299228432418,2.092772455221294
7_svalbard,2002,-0.19943333780770908,0.05590428143272354,34268.0269,-6.813684423797108,1.9099822317018555
7_svalbard,2003,-0.030711985302349927,0.006980848668204774,34179.7335,-1.0465782904715668,0.23788773644181993
7_svalbard,2004,-0.13479320677404907,0.023398891009070704,34091.4401,-4.581508651020535,0.795308785568436
7_svalbard,2005,-0.1366400189835376,0.02209848608080296,34003.1467,-4.63225203875625,0.7491638098612906
7_svalbard,2006,-0.1300680820063785,0.021720517878698855,33914.8533,-4.398006200497922,0.7344382329237307
7_svalbard,2007,-0.12715823917148827,0.020957612060873987,33826.5599,-4.288421816730535,0.7067971479789021
7_svalbard,2008,-0.10362129404459318,0.021801663948943027,33738.2665,-3.4855148250506938,0.7333436974075236
7_svalbard,2009,-0.09645568300924337,0.018253275424709725,33649.9731,-3.2359939451873574,0.6123795603472882
7_svalbard,2010,-0.11849054517278605,0.011139860572317646,33561.6797,-3.9648114993937247,0.37275081513349123
7_svalbard,2011,-0.39657320487218545,0.03134884958293922,33473.3863,-13.234824138666959,1.0462040956938676
7_svalbard,2012,-0.34001455703454825,0.02830776706480487,33385.0929,-11.31736332122889,0.9422222609503208
7_svalbard,2013,-0.3990139269853624,0.03048780476187762,33296.7995,-13.246029064365635,1.0121008833843304
7_svalbard,2014,-0.33970507983073,0.030087138996741595,33208.5061,-11.247254921112505,0.9961514920881266
7_svalbard,2015,-0.4462825378496209,0.03216688519792345,33120.212700000004,-14.736629660141622,1.0621779574127512
7_svalbard,2016,-0.4677883804336755,0.03205003360558104,33031.9193,-15.405592187866981,1.0554981012509757
7_svalbard,2017,-0.33092070610329727,0.02558218032090158,32943.6259,-10.869022760597579,0.8402414688635291
7_svalbard,2018,-0.48405499799004,0.04270611479090278,32855.3325,-15.856076543527847,1.3989142304345639
7_svalbard,2019,-0.5697864782257996,0.037417545554269,32767.0391,-18.614205163244048,1.2223839916681554
7_svalbard,2020,-0.7879606667810239,0.05496719272036031,32678.7457,-25.6723175525855,1.7908701360132913
7_svalbard,2021,-0.3107555760098426,0.03236547166174178,32590.4523,-10.097281782577078,1.0516409442779202
7_svalbard,2022,-0.7906963040255641,0.028661078261205442,32502.1589,-25.62223890433635,0.9287522791313618
7_svalbard,2023,-0.42411319516312235,0.11841076090527386,32413.8655,-13.705906620598322,3.826636026302997
8_scandinavia,2000,-0.022405522422565688,0.08459807676774837,2960.94345,-0.06614246040634124,0.24973865092419759
8_scandinavia,2001,-0.8552415039674198,0.09611376782801107,2952.98115,-2.517935503793701,0.2829706782176384
8_scandinavia,2002,-1.0981634717750415,0.08603173178434918,2945.01885,-3.2244097883846634,0.2526049765876433
8_scandinavia,2003,-1.0220562813378333,0.08765974058505131,2937.05655,-2.9928315842852102,0.2566892304108559
8_scandinavia,2004,-0.3823204628619143,0.09775238502926789,2929.09425,-1.1164931114178933,0.2854669710662756
8_scandinavia,2005,-0.4668981852006597,0.07314200344221237,2921.13195,-1.3597795925681042,0.21301647081263037
8_scandinavia,2006,-1.0213982929557939,0.0805701689328953,2913.16965,-2.9665799880778256,0.23401042711819142
8_scandinavia,2007,-0.12890354599227563,0.08150412173712235,2905.20735,-0.37336805467004874,0.23607601440540468
8_scandinavia,2008,-0.1885282356235601,0.07894706888029095,2897.24505,-0.5445738599532564,0.2280428175118557
8_scandinavia,2009,-0.5528449563440235,0.07067307590054978,2889.28275,-1.5925334196019225,0.20358191559163247
8_scandinavia,2010,-0.14497055627868516,0.011644119295584888,2881.32045,-0.41645350856829055,0.03344978773146251
8_scandinavia,2011,-0.5305590095496553,0.04077396168336373,2873.35815,-1.5199125959829936,0.11680672052534885
8_scandinavia,2012,-0.3871338393355089,0.04019041355427542,2865.39585,-1.1059638215366543,0.11481595987557992
8_scandinavia,2013,-0.5545204300583462,0.0400918562240103,2857.43355,-1.5797517651661197,0.11421613561109456
8_scandinavia,2014,-0.49964783282377107,0.04089086479235292,2849.47125,-1.4194609383518735,0.11616779158260654
8_scandinavia,2015,-0.3371086369572468,0.04091921232198675,2841.50895,-0.9550235174092085,0.11592349111575602
8_scandinavia,2016,-0.4394093325301338,0.0408991668390103,2833.54665,-1.2413515816429883,0.11554202809291533
8_scandinavia,2017,-0.41722788311294173,0.04026609160977026,2825.58435,-1.1753758391768347,0.11343391257336846
8_scandinavia,2018,-0.6594345355795133,0.03887142569427054,2817.62205,-1.8524631761164052,0.1091964111926599
8_scandinavia,2019,-0.3645934749105873,0.0323564996200436,2809.65975,-1.0213104607342052,0.0906380223694268
8_scandinavia,2020,0.05824910729831291,0.10202508550489907,2801.69745,0.1627067862563123,0.28498589162942234
8_scandinavia,2021,-0.6529163420920963,0.11189907254762105,2793.73515,-1.8186031089073778,0.31167852311200295
8_scandinavia,2022,-0.41688472334979465,0.1488045019135561,2785.77285,-1.1578621054559561,0.41329193476439197
8_scandinavia,2023,-0.8430377625391016,0.14943988098282726,2777.81055,-2.334773793257023,0.4138703309508875
9_russian_arctic,2000,-0.029869913272000746,0.04984522870477105,51612.6368,-1.5370399900004084,2.564925754296226
9_russian_arctic,2001,-0.20691592485152105,0.053870352586050614,51571.3632,-10.638923503444554,2.769833016370494
9_russian_arctic,2002,-0.1652161122507921,0.053299196964161105,51530.0896,-8.488060264444034,2.738272857985756
9_russian_arctic,2003,-0.04984670633097308,0.008059615948280537,51488.816,-2.5588482468100637,0.413735142343907
9_russian_arctic,2004,-0.2105702078420393,0.028463514601079046,51447.5424,-10.80081973704174,1.4599847406691573
9_russian_arctic,2005,-0.18974049914576388,0.02500221774062071,51406.2688,-9.724589548029309,1.2814149135931656
9_russian_arctic,2006,-0.16751276284344785,0.0246387019410821,51364.9952,-8.578479382614258,1.261770106517099
9_russian_arctic,2007,-0.15567138358641233,0.024818487292616334,51323.7216,-7.965665848019009,1.2699558009423604
9_russian_arctic,2008,-0.13657294204509055,0.024827531950300935,51282.448,-6.982783414238466,1.2693969663610174
9_russian_arctic,2009,-0.14278571815342558,0.020640092652215298,51241.1744,-7.29455836207174,1.0544497194626496
9_russian_arctic,2010,-0.07300779491974568,0.004841361301531873,51199.9008,-3.72677788194517,0.24713358672026464
9_russian_arctic,2011,-0.2874113143815433,0.01674720652888833,51158.6272,-14.659457580650852,0.8541938031664458
9_russian_arctic,2012,-0.2583486496011761,0.015799037948276074,51117.3536,-13.166480975924582,0.8051821943138212
9_russian_arctic,2013,-0.31089130617832894,0.01630620261101555,51076.08,-15.831471897991818,0.8303583383292699
9_russian_arctic,2014,-0.2342918866185903,0.01617507856782792,51034.8064,-11.921169951446496,0.8230155272042455
9_russian_arctic,2015,-0.30438651792460797,0.01655001474949884,50993.5328,-15.475178654009287,0.8414118888091457
9_russian_arctic,2016,-0.32571932337636683,0.01644765091434878,50952.2592,-16.5463469849479,0.835530837701159
9_russian_arctic,2017,-0.19432989686884414,0.012087461262524742,50910.9856,-9.863846001395792,0.6135384125781241
9_russian_arctic,2018,-0.33332367855171524,0.03134871301955529,50869.712,-16.905211292114213,1.5899159028668015
9_russian_arctic,2019,-0.36809027973454905,0.031438953934845026,50828.4384,-18.653325746798917,1.593198954637395
9_russian_arctic,2020,-0.40846090634132914,0.0378656953757296,50787.1648,-20.682337650620305,1.9173220373798356
9_russian_arctic,2021,-0.2213643140590013,0.03424667879974896,50745.8912,-11.19962940861031,1.732664601624407
9_russian_arctic,2022,-0.6350054614918137,0.07213354931954563,50704.6176,-32.10111597155738,3.6465315222751666
9_russian_arctic,2023,-0.3602642207137789,0.12786813957042334,50663.344,-18.197433574479362,6.458792859071281
