energy_eV,pump_off,pump_on_0,pump_on_30,pump_on_60,pump_on_90,pump_on_120,pump_on_150,pump_on_180
0.44974874371859297,22.625595116877733,31.306323416231653,28.942102389833323,28.7944648759492,31.269389180447703,28.785958122674117,28.815729095057197,31.308265559729236
0.4547738693467337,21.781230752353665,30.655329807597436,28.09326954597572,28.146774148830847,30.467894695572863,28.026846183932964,28.048847730874208,30.37834419254337
0.4597989949748744,20.98126416009944,29.90002342590612,27.330456370548323,27.387072849931684,29.912397337027592,27.432289481966624,27.35887644372998,29.93273656844
0.46482412060301503,20.222895984226575,29.223099382589496,26.81090372014253,26.70379231468451,29.307100307831334,26.655405551837603,26.789697831123487,29.220852361147916
0.46984924623115576,19.503514765131076,28.610107583183183,26.000250160513314,26.057373696887986,28.55794084677104,26.006643758953267,26.022443986905476,28.628872434384327
0.4748743718592965,18.82068583661463,27.995792664959836,25.45031230902079,25.48857463263425,27.928123784733664,25.3863020631473,25.407080512206324,27.950390902236887
0.4798994974874372,18.17214034718898,27.4375289690347,24.84848736506765,24.818178056315798,27.432362081494006,24.88812035475046,24.85587317517486,27.47875971539902
0.48492462311557794,17.55576455946186,26.881176012736578,24.250893318035374,24.280728368220117,26.848995503723796,24.24615740327047,24.20020730918682,26.883556219989305
0.48994974874371866,16.96958953489922,26.15811967089661,23.716351880655246,23.677060151496757,26.322769734963185,23.67715112432441,23.67042759493349,26.342128902420562
0.4949748743718593,16.41178127530755,25.707365155506157,23.110307576929944,23.080476216808343,25.72845812170673,23.1229841662641,23.07554753211137,25.73699524913658
0.5,15.88063136488637,25.125570885341848,22.61709793670632,22.717414588094048,25.166638275739217,22.645282825066953,22.5991068611128,25.217603869717376
