MolWt,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,RingCount,FractionCSP3,HeavyAtomCount,NumHeteroatoms,BertzCT,LabuteASA,BalabanJ
110.2,2.8721000000000014,0.0,0,0,3,0,1,1,1.0,8,2,87.25838096618136,52.28801467507659,2.1084672021407385
118.17899999999995,2.5345000000000004,0.0,0,0,3,1,0,1,0.3333333333333333,9,2,195.9775235394922,56.526229462686786,2.508120077819107
104.15199999999999,1.7852000000000001,0.0,0,0,2,1,0,1,0.25,8,2,167.91749419417292,50.16128734829017,2.7972512629697874
242.22999999999996,2.585300000000001,52.60000000000001,0,4,4,2,0,2,0.14285714285714285,18,6,654.6640040081877,103.80365929060902,2.5381188389336735
162.232,3.033400000000001,9.23,0,1,5,1,0,1,0.45454545454545453,12,3,258.494970882677,74.3696589209869,2.587691042042861
242.22999999999996,2.585300000000001,52.60000000000001,0,4,4,2,0,2,0.14285714285714285,18,6,654.6640040081876,103.80365929060903,2.531408457078718
84.11799999999998,1.1268,17.07,0,1,3,0,0,0,0.8,6,3,74.82892142331042,38.36054158545974,3.4410049622622325
124.227,3.2622000000000018,0.0,0,0,3,0,1,1,1.0,9,2,97.73585546369786,58.6529567894732,2.1324849608098977
96.173,2.482,0.0,0,0,2,0,1,1,1.0,7,2,76.98533616859814,45.92307256067996,2.2354623182291338
148.205,2.391000000000001,9.23,0,1,4,1,0,1,0.4,11,3,245.60658781897072,68.00471680659027,2.6881355541401115
164.15999999999997,1.6541,35.53,0,3,4,1,0,1,0.2222222222222222,12,5,297.430305853274,70.59553054443343,2.6177110722585044
92.097,0.7042999999999999,9.23,0,1,1,1,0,1,0.0,7,3,182.7542779872738,42.22563687169298,2.881555877646136
160.26,3.7581000000000024,0.0,0,0,4,1,0,1,0.5,12,2,237.15514766655446,75.62105580587661,2.777866404102332
148.205,2.643300000000001,9.23,0,1,4,1,0,1,0.4,11,3,245.60658781897072,68.00471680659027,2.6881355541401115
174.287,3.850520000000003,0.0,0,0,2,1,0,1,0.5384615384615384,13,2,336.87945649566615,81.98599792027319,3.1677104378120333
146.233,3.368000000000002,0.0,0,0,3,1,0,1,0.45454545454545453,11,2,251.29771830970478,69.25611369147998,2.80757309854284
134.178,2.2532000000000005,9.23,0,1,3,1,0,1,0.3333333333333333,10,3,232.78878061771366,61.63977469219367,2.7704468152698754
148.20499999999998,2.5616200000000005,9.23,0,1,3,1,0,1,0.4,11,3,286.2532766511989,68.00471680659028,2.9765931706495046
129.162,1.65688,23.79,0,1,2,1,0,1,0.2222222222222222,10,3,314.7948409394649,60.918809144155496,3.128924368839054
246.30999999999992,1.493,58.199999999999996,2,3,9,1,0,1,0.42857142857142855,18,6,452.5549732601034,107.56373711537813,2.260940653436098
274.3160000000001,2.8202000000000016,52.6,0,4,6,1,1,2,0.5,20,6,507.38202053701366,118.30581629172426,1.7696330728433314
132.206,2.4020400000000004,0.0,0,0,2,1,0,1,0.4,10,2,249.6622228218552,62.89117157708339,3.164874105084725
284.35499999999996,2.4077,38.69,1,3,7,2,0,2,0.3333333333333333,21,5,609.168753913261,125.38016274583957,2.0712580356089156
132.206,2.8070000000000013,0.0,0,0,3,1,0,1,0.4,10,2,245.3488246818209,62.89117157708339,2.959741274163975
132.206,2.861440000000001,0.0,0,0,2,1,0,1,0.4,10,2,248.29113133649759,62.8911715770834,2.9984794187692647
105.13999999999999,1.6396,12.89,0,1,2,1,0,1,0.2857142857142857,8,3,188.05741197525379,49.3809353292367,2.746978188530898
132.206,2.861440000000001,0.0,0,0,2,1,0,1,0.4,10,2,268.5411313364976,62.891171577083384,2.962539757428968
370.40500000000003,1.8293,96.88999999999999,3,5,11,2,0,2,0.3,27,9,818.9634957875363,157.53281554193637,1.716518622340715
132.206,2.8614400000000018,0.0,0,0,2,1,0,1,0.4,10,2,268.5411313364976,62.89117157708339,3.0070443202889274
162.188,2.0312,26.3,0,2,3,1,0,1,0.3,12,4,308.402966410215,72.16623890663405,2.831235944334492
302.41799999999995,3.0534000000000017,58.199999999999996,2,3,13,1,0,1,0.5555555555555556,22,6,492.2970570439153,133.02350557296458,2.02383828052432
296.366,4.173740000000003,35.53,0,3,4,2,0,2,0.3157894736842105,22,5,758.2722744041474,131.11239320808392,2.4793015250940176
132.20599999999996,2.727120000000001,0.0,0,0,2,1,0,1,0.4,10,2,249.04601883866104,62.89117157708339,2.9642864574405583
268.31199999999995,3.7729000000000026,35.53,0,3,5,2,0,2,0.23529411764705882,20,5,608.806106258676,118.38250897929072,2.2110628103064585
134.178,1.7368999999999999,20.23,1,1,3,1,0,1,0.3333333333333333,10,3,250.0387806177137,61.32046321488279,2.855412073503612
574.5890000000005,5.7415000000000065,102.44999999999999,0,7,12,4,2,6,0.17647058823529413,43,11,1791.7387281825424,247.42752452638823,0.9714065411177364
246.31,1.7202,58.199999999999996,2,3,9,1,0,1,0.42857142857142855,18,6,452.5549732601034,107.56373711537815,2.2877732487970253
240.258,2.992700000000001,35.53,0,3,3,2,0,2,0.13333333333333333,18,5,579.0725505612995,105.65262475049751,2.12587221040647
268.31199999999995,3.5569000000000024,35.53,0,3,4,2,0,2,0.23529411764705882,20,5,637.9585556970181,118.38250897929072,2.3027727534086426
282.33899999999994,3.9470000000000027,35.53,0,3,5,2,0,2,0.2777777777777778,21,5,652.97184499399,124.74745109368733,2.3298707571089334
240.214,2.4384000000000006,52.6,0,4,4,2,0,2,0.0,18,6,655.1270925467023,103.44920473614464,2.188742831141702
180.25,3.9116000000000026,0.0,0,0,3,2,0,2,0.14285714285714285,14,2,434.05233764852494,85.21838155435421,2.2633951314673384
134.178,1.7368999999999999,20.23,1,1,3,1,0,1,0.3333333333333333,10,3,232.78878061771366,61.32046321488279,2.7704468152698754
105.13999999999999,1.6396,12.89,0,1,2,1,0,1,0.2857142857142857,8,3,188.05741197525379,49.380935329236685,2.746978188530898
132.206,2.8614400000000018,0.0,0,0,2,1,0,1,0.4,10,2,268.5411313364976,62.89117157708339,3.043701829546161
226.23100000000002,2.4317,35.53,0,3,3,2,0,2,0.07142857142857142,17,5,549.9086893985597,99.28768263610088,2.0195228720543663
120.10699999999999,1.2192,26.3,0,2,2,1,0,1,0.0,9,4,255.64801312948782,52.75210108613335,2.9138015626758045
310.393,4.727200000000004,35.53,0,3,7,2,0,2,0.35,23,5,675.0923832003424,137.4773353224805,2.4356461334629365
268.312,3.6288000000000027,35.53,0,3,4,2,0,2,0.23529411764705882,20,5,621.357239364363,118.3825089792907,2.254845031897377
193.24899999999997,3.8100000000000023,4.93,0,0,2,3,0,3,0.14285714285714285,15,3,618.8494925324878,88.94374831937024,2.4988207845356736
254.28500000000003,3.9037000000000024,35.53,0,3,4,2,0,2,0.1875,19,5,618.9752779339522,112.0175668648941,2.2662761536036897
154.212,3.397800000000002,0.0,0,0,2,2,0,2,0.16666666666666666,12,2,437.0247044863922,72.84295188002538,2.5091019831311505
154.212,3.397800000000002,0.0,0,0,2,2,0,2,0.16666666666666666,12,2,431.7747044863922,72.84295188002537,2.6455130040212804
134.178,1.7368999999999999,20.23,1,1,3,1,0,1,0.3333333333333333,10,3,250.0387806177137,61.32046321488279,2.959741274163975
280.3229999999999,3.7010000000000023,35.53,0,3,3,2,1,3,0.2777777777777778,21,5,674.4178153170712,123.7416199401581,1.9210646536996945
386.4470000000001,4.644240000000004,52.60000000000001,0,4,5,3,0,3,0.2,29,6,1134.7589807345828,170.3310095141917,1.8065172346473202
294.34999999999997,4.0911000000000035,35.53,0,3,3,2,1,3,0.3157894736842105,22,5,689.5567690416356,130.1065620545547,1.9391414609294406
316.35600000000005,4.1952000000000025,35.53,0,3,4,3,0,3,0.09523809523809523,24,5,877.3944607907151,140.70971895656152,2.0653416381744805
310.39300000000003,4.4004800000000035,35.53,0,3,3,2,0,2,0.35,23,5,779.6763581435295,137.47733532248049,2.5894391313556273
358.39300000000003,4.027400000000003,52.60000000000001,0,4,5,3,0,3,0.13043478260869565,27,6,1008.2533013167473,157.60112528539847,1.7203727448613049
474.4280000000002,2.700799999999999,96.6,0,6,5,6,0,6,0.0,36,10,2025.8609120146332,201.35814599825665,1.4869393650457936
566.5250000000003,5.890100000000006,102.44999999999999,0,7,7,5,2,7,0.0,43,11,2045.5714841339502,244.2949660460726,1.0854896092814081
306.361,3.9470000000000027,35.53,0,3,3,2,2,4,0.35,23,5,772.5332046454782,135.46567301542206,1.7203735509688451
578.5360000000003,5.3288000000000055,110.28999999999999,0,7,7,5,2,7,0.0,44,11,2128.7092722543375,249.70788503100604,1.095730891732512
498.45000000000033,3.1841000000000017,108.9,0,6,5,4,2,6,0.0,38,10,1864.9113545206276,215.05950457108423,1.305312578244233
346.4260000000001,4.583100000000004,35.53,0,3,3,2,3,5,0.43478260869565216,26,5,879.7253785741584,153.55466820508263,1.5606621431317997
550.5260000000003,5.7648000000000055,93.22,0,6,6,5,2,7,0.0,42,10,2025.505163284572,239.18142081656572,1.115763436742745
590.6820000000002,9.717799999999995,44.24,0,4,7,8,0,8,0.0,46,6,2398.140469442383,266.7465896341942,1.149647442165351
498.58500000000015,7.925500000000006,35.010000000000005,0,3,5,7,0,7,0.0,39,5,2037.608282540921,226.57595019862325,1.1740263214179565
438.4940000000001,4.198200000000003,61.42,0,4,5,6,0,6,0.0,34,8,1641.3864344048898,196.37063702563177,1.5088263682378067
238.246,2.504600000000001,58.199999999999996,2,3,4,2,0,2,0.0,18,6,659.1270925467023,104.43117863506251,2.188742831141702
650.7810000000002,11.259499999999985,35.010000000000005,0,3,7,9,0,9,0.0,51,5,2749.53959396014,296.69013861075126,1.0974052418316478
354.36500000000007,2.4467000000000008,66.48,1,3,4,3,1,4,0.045454545454545456,27,7,1125.7992531056368,155.58381950302962,1.578801740727085
498.5850000000002,7.925500000000006,35.010000000000005,0,3,5,7,0,7,0.0,39,5,2026.3582825409205,226.57595019862333,1.323766283291396
742.8780000000002,13.051799999999975,44.24,0,4,9,10,0,10,0.0,58,6,3125.8922032574083,336.86077804632214,1.1142419429713473
484.5620000000001,6.5902000000000065,51.56,0,4,4,7,0,7,0.0,38,6,2003.3956158890792,219.90170093100943,1.1616198267406994
348.36500000000007,3.3815000000000017,60.790000000000006,0,5,3,5,0,5,0.0,27,7,1356.672395735187,154.90105774838833,1.4913733175812969
574.6830000000002,9.592499999999996,35.010000000000005,0,3,6,8,0,8,0.0,45,5,2375.3942268528917,261.6330444046873,1.1792076185424767
360.3760000000001,2.8202000000000007,68.63,0,5,3,5,0,5,0.0,28,7,1435.1044213277787,160.3139767333218,1.546997525001895
590.6820000000001,9.717799999999995,44.24,0,4,7,8,0,8,0.0,46,6,2392.1404694423836,266.74658963419415,1.0371738358140414
238.246,2.504600000000001,58.199999999999996,2,3,4,2,0,2,0.0,18,6,624.6270925467023,104.43117863506251,2.084165034168334
486.5610000000003,3.5706000000000024,111.52,2,8,16,2,0,2,0.48148148148148145,35,10,963.3763455592284,206.00901018670626,1.7764220826298465
500.5410000000005,1.227299999999999,158.19,2,11,18,0,2,2,0.8333333333333334,35,13,750.206881888625,204.6042279266837,1.5858229183679917
542.6690000000006,5.131000000000006,111.52,2,8,20,2,0,2,0.5483870967741935,39,10,1027.4183071096736,231.4687786442927,1.659832304317418
