N,depth,instance,shots,matched_keys,missing_shots,mean_ideal_prob,linear_xeb,xeb_ci_low,xeb_ci_high,xeb_bootstrap_se,subset_prob_sum,subset_prob_median,subset_prob_max
40,14,6,20,20,0,1.170119331949209e-12,0.2865598113636405,-0.1634209608174197,0.7472241274826794,0.2329526366032519,2.340238663898418e-11,1.1338170792445029e-12,3.187690337705365e-12
40,14,7,20,20,0,1.4864228209860005e-12,0.6343391754657113,0.15698719164843045,1.080545997078152,0.23379765794210186,2.9728456419720016e-11,1.2423366214861095e-12,2.9757658165888293e-12
40,14,8,20,20,0,1.7622168314032745e-12,0.9375778967904793,0.3701665382566025,1.5917430705175704,0.31839567108485933,3.524433662806549e-11,1.5470774734398653e-12,5.804441374451977e-12
40,14,9,20,20,0,1.334843537370446e-12,0.46767599060045306,0.02145165464108014,0.9295518140652559,0.23342632665243734,2.6696870747408922e-11,9.907560599039242e-13,3.0051060673826723e-12
40,16,10,20,20,0,1.4601866049679085e-12,0.6054921508849762,0.07440538992857601,1.2901309048224654,0.3111203588761317,2.920373209935817e-11,1.0447958974730151e-12,5.739892469596998e-12
40,16,11,20,20,0,1.1374345424247693e-12,0.2506225052301079,-0.31862851794137914,0.9573425904578453,0.3308602891763115,2.274869084849539e-11,6.684385684517144e-13,4.700048996490212e-12
40,16,12,20,20,0,1.157287502050891e-12,0.272451065184796,-0.34270871915824264,1.159722969683561,0.38812187105822166,2.314575004101781e-11,6.294520595264918e-13,6.78416176290212e-12
40,16,13,20,20,0,1.4158070865542744e-12,0.5566963543540864,-0.041510448503641086,1.2426097514897545,0.3211600826675288,2.8316141731085494e-11,1.0845806082339894e-12,4.476185846121117e-12
40,16,14,20,20,0,1.3631920037814436e-12,0.49884545904896216,-0.20044610670939694,1.3904978771268361,0.4107908697473546,2.7263840075628866e-11,7.671914445066999e-13,7.407255936298113e-12
40,16,15,20,20,0,1.0091731546162103e-12,0.1095976179399103,-0.20125329546419551,0.4448693547635811,0.1672934706120365,2.0183463092324207e-11,1.0063279406383829e-12,2.6638207031351024e-12
40,16,16,20,20,0,1.8642542053095195e-12,1.0497691758681231,0.3650317422689529,1.7942434445735729,0.36337976876680994,3.72850841061904e-11,1.4668775077302945e-12,4.801526445244695e-12
40,16,17,20,20,0,1.3034269014694089e-12,0.4331330341216577,0.01924679629359364,0.8554178742502414,0.21535373632886132,2.606853802938818e-11,1.0581666540221573e-12,2.946030109468389e-12
40,16,18,20,20,0,1.7123070370211704e-12,0.8827014975274465,0.009164193909287594,2.028415025617231,0.5165782490960501,3.42461407404234e-11,1.087734212559886e-12,8.622519483020188e-12
40,16,19,20,20,0,1.2538286443248563e-12,0.37859917367379814,-0.10288419182675954,0.9929844738541103,0.28110284261824664,2.5076572886497134e-11,7.978620885498315e-13,4.939147374895731e-12
40,16,1,20,20,0,9.959430891740361e-13,0.09505100715000236,-0.35884656029875683,0.6297521596199889,0.2529072197253614,1.9918861783480725e-11,7.560371486496291e-13,3.5845111034215852e-12
40,16,20,20,20,0,1.0285956455405075e-12,0.13095287255154897,-0.24680984555884855,0.5269475542797931,0.197275328688108,2.0571912910810148e-11,9.826433713091864e-13,2.7052747654870116e-12
40,16,21,20,20,0,1.2729165157006518e-12,0.3995865102009779,-0.1354922996477088,1.0691371011759956,0.3061431507516524,2.5458330314013035e-11,8.058308216116637e-13,4.657820851405505e-12
40,16,22,20,20,0,1.181108734621015e-12,0.2986427873836037,-0.16061848374956267,0.8200471822763925,0.25486741340954405,2.3622174692420302e-11,9.746020205834192e-13,3.3947113037807636e-12
40,16,23,20,20,0,7.248819230503545e-13,-0.20298389684150753,-0.45192064576501007,0.05947403771150404,0.1310699485942053,1.4497638461007096e-11,6.795008520868504e-13,1.8937528142708993e-12
40,16,24,20,20,0,1.1873768271918603e-12,0.3055346280492246,-0.15301257141239905,0.7779576177740819,0.23932431101256602,2.37475365438372e-11,1.0665289829997297e-12,3.389931731528185e-12
40,16,25,20,20,0,1.0604409698577399e-12,0.1659671769286437,-0.3093787150960732,0.7440421150690251,0.2683643592217872,2.12088193971548e-11,6.277840905869267e-13,4.034846664452504e-12
40,16,26,20,20,0,8.595639607846844e-13,-0.05489943030004585,-0.4406338093613836,0.4387627302459333,0.22465246630299565,1.7191279215693687e-11,5.431027212944772e-13,4.136789291722665e-12
40,16,27,20,20,0,1.1311368550228775e-12,0.2436981247036294,-0.3506768313649591,1.190413394095139,0.4205413942700259,2.262273710045755e-11,6.30244744261104e-13,8.238362594783001e-12
40,16,28,20,20,0,9.21115813249368e-13,0.012777547196026529,-0.2739752290999364,0.3496393580309044,0.16004120755424192,1.842231626498736e-11,8.216176064711086e-13,2.6279041824303196e-12
40,16,29,20,20,0,8.615790369971815e-13,-0.052683830573550416,-0.30365788167009716,0.2450800414863763,0.14168131311199209,1.7231580739943624e-11,6.980093942370731e-13,2.38991821279043e-12
40,16,2,20,20,0,1.0218181581400069e-12,0.12350094634759312,-0.2321450273953892,0.4986292398934487,0.1816680974586439,2.0436363162800137e-11,1.0425893811849114e-12,2.775105454825523e-12
40,16,30,20,20,0,1.5384196960839863e-12,0.691510344243963,0.12090431689791455,1.3509838222105723,0.31397458276138657,3.076839392167972e-11,9.667119159011348e-13,5.007483627955001e-12
40,16,31,20,20,0,1.4613547431048203e-12,0.6067765323493592,-0.04209278977503862,1.3321853147164533,0.34733632941527726,2.9227094862096405e-11,1.0889854010897733e-12,5.252067087854575e-12
40,16,32,20,20,0,1.3241604313614655e-12,0.4559297913228153,-0.07964521055540609,1.059254419400204,0.29567321248975,2.648320862722931e-11,7.452485672337494e-13,4.602754603528171e-12
40,16,33,20,20,0,1.2481338912955377e-12,0.3723377265007497,-0.11732050147829254,0.8454964519964602,0.2440080668080595,2.496267782591076e-11,1.17634197596785e-12,3.3764697229826683e-12
40,16,34,20,20,0,1.363455485804133e-12,0.4991351605966192,-0.09413958078552595,1.1622456306808835,0.32575537501965474,2.7269109716082662e-11,9.74453206164596e-13,4.964460420520406e-12
40,16,35,20,20,0,1.1939980699025506e-12,0.3128147613999557,-0.07626493133451415,0.732826081144129,0.2061839770839992,2.3879961398051007e-11,9.390094352597842e-13,2.889437455224094e-12
40,16,36,20,20,0,2.047817258907292e-12,1.2515988877289432,0.4623035556053508,2.1822146277233565,0.44766372016070705,4.0956345178145833e-11,1.5502804908427281e-12,7.104077730833441e-12
40,16,37,20,20,0,1.5352165838732458e-12,0.6879884851231826,0.0574975131047733,1.430137058545194,0.35920895062003194,3.070433167746492e-11,1.0286347726948817e-12,5.550070204211591e-12
40,16,38,20,20,0,1.0943425181345744e-12,0.2032423234586327,-0.34777403178213606,0.8219764209373613,0.3002448690668697,2.1886850362691478e-11,6.054347391813864e-13,4.323039889018931e-12
40,16,39,20,20,0,1.5187467749432977e-12,0.6698797386974555,-0.09534336227581072,1.5812049143078881,0.42834280812928327,3.037493549886595e-11,8.491229892272675e-13,6.2390579437686965e-12
40,16,3,20,20,0,1.21344679729274e-12,0.33419886331091453,-0.14565496881633488,0.923709916379974,0.2767639456967722,2.4268935945854806e-11,7.833686920990341e-13,4.253124308814727e-12
40,16,40,20,20,0,1.5151398224369e-12,0.6659138524758355,-0.002732319636635383,1.468370641800302,0.3833210206942369,3.0302796448738e-11,1.0141215212589943e-12,6.119087412149112e-12
40,16,41,20,20,0,1.4338758105868687e-12,0.5765631265269995,0.19591989401722293,0.9947886050928464,0.2009580425154775,2.8677516211737375e-11,1.3381593596801438e-12,2.8711841221344923e-12
40,16,42,20,20,0,1.1404067308653722e-12,0.25389046098049217,-0.16008468106444665,0.7258131081539924,0.22848946136717624,2.2808134617307448e-11,1.1158670023441915e-12,4.246946390945852e-12
40,16,43,20,20,0,1.1012411585904848e-12,0.21082745885575216,-0.32838594936519644,0.8667524607565074,0.3222854957422611,2.2024823171809702e-11,6.843865721808006e-13,5.509930445577456e-12
40,16,44,20,20,0,1.1971076577890594e-12,0.31623378943876346,-0.12586026204784947,0.8127340569344229,0.2347576740478965,2.3942153155781192e-11,9.90921695826452e-13,3.1954075557353624e-12
40,16,45,20,20,0,1.1858792425732174e-12,0.3038880163474482,-0.4182715900138453,1.1810165416618266,0.40753538228540437,2.3717584851464355e-11,4.1009460312768854e-13,6.38538264364495e-12
40,16,46,20,20,0,1.1286309615539327e-12,0.24094286569655665,-0.23880426661296084,0.8525319822933974,0.28338439560634254,2.2572619231078655e-11,6.901444362979348e-13,5.073564179724095e-12
40,16,47,20,20,0,1.2877643261836759e-12,0.4159118504740773,-0.046437668210673876,0.8533631971543869,0.23000578442467215,2.5755286523673518e-11,1.025927667727904e-12,2.8904036983300564e-12
40,16,48,20,20,0,1.535199025764449e-12,0.6879691797783987,0.028963114670453628,1.3588896139632587,0.3305574508342035,3.070398051528898e-11,7.491122371237462e-13,4.252830577896098e-12
40,16,49,20,20,0,1.294691972855366e-12,0.42352887854272425,-0.08941174140430685,1.0142108674587067,0.28103290585776686,2.5893839457107316e-11,1.0103225634393875e-12,4.535830020067735e-12
40,16,4,20,20,0,9.785008713219331e-13,0.07587308580741303,-0.3179357842545279,0.4858841256177212,0.20877018370449968,1.9570017426438673e-11,6.81264772740767e-13,3.020323043802094e-12
40,16,50,20,20,0,1.1729257517535142e-12,0.28964550257089483,-0.15286135151967428,0.7853233698061335,0.24059212451738712,2.3458515035070285e-11,8.632046418859411e-13,3.2010219202789247e-12
40,16,5,20,20,0,1.4150167342723773e-12,0.5558273528301012,-0.016898103061707186,1.134739953415219,0.29574909521313547,2.8300334685447545e-11,1.06258242580338e-12,4.1382187045803605e-12
40,16,6,20,20,0,1.1573116701613886e-12,0.2724776383033096,-0.28739892882963297,0.8790687613191868,0.3008195473226776,2.3146233403227777e-11,5.740663355596262e-13,4.732227726668359e-12
40,16,7,20,20,0,1.182737035578022e-12,0.3004331232193518,-0.12370189701983866,0.7955771753407825,0.23738086930736862,2.3654740711560437e-11,9.247712519642896e-13,4.0120202320318865e-12
40,16,8,20,20,0,9.789419223213723e-13,0.07635802650973855,-0.3092170482953904,0.6079265593090455,0.23372442896747236,1.957883844642744e-11,8.609761861241814e-13,4.155933365664194e-12
40,16,9,20,20,0,1.0440490201631822e-12,0.14794403763755826,-0.35718640610631774,0.7569376889715621,0.27200568737576214,2.088098040326364e-11,6.584165645510204e-13,4.435727096456246e-12
40,18,10,20,20,0,1.438522929730142e-12,0.5816726880606888,-0.09678727960951876,1.440948176700758,0.3926625749616426,2.877045859460284e-11,8.825261777074481e-13,6.655849938798299e-12
40,18,11,20,20,0,1.634290137911574e-12,0.7969210097934183,0.20752092452363574,1.4686345799161935,0.3187507339710662,3.2685802758231476e-11,1.5127962943877206e-12,4.114009027519427e-12
40,18,12,20,20,0,1.02658766668098e-12,0.12874507644717004,-0.32591207932872585,0.7405114755241904,0.27568708782633516,2.0531753333619593e-11,6.564358786924769e-13,4.717111549497393e-12
40,18,13,20,20,0,9.10604093813218e-13,0.0012197894480607818,-0.4648554657135084,0.630237716426248,0.28446153914176037,1.8212081876264357e-11,5.387974374934359e-13,5.31472391018609e-12
40,18,14,20,20,0,8.983224547362492e-13,-0.01228401552521452,-0.39877373274417927,0.392055714428526,0.20229197525649478,1.7966449094724984e-11,6.547311952010962e-13,3.1372536412187995e-12
40,18,15,20,20,0,1.3293702013384113e-12,0.46165799399050544,0.08552901656618492,0.8631923367008076,0.19969666765182204,2.6587404026768223e-11,1.3774919680051054e-12,3.297671560825584e-12
40,18,16,20,20,0,9.940717352545906e-13,0.09299343175588781,-0.3085270736903168,0.5869926863775395,0.22980913239546563,1.9881434705091805e-11,7.243925766398457e-13,3.702742039187872e-12
40,18,17,20,20,0,9.248386991707114e-13,0.016870903555427308,-0.35514220228979687,0.45669297359715555,0.20702423264366435,1.8496773983414227e-11,6.142029689549919e-13,3.5228033527562028e-12
40,18,18,20,20,0,1.3922789032969294e-12,0.530826843282191,-0.17866035190345136,1.4542932053684496,0.42573292466273593,2.7845578065938595e-11,7.843672862710028e-13,8.034050921498175e-12
40,18,19,20,20,0,9.933109300338525e-13,0.09215691756921363,-0.2813974447360627,0.5199380671500234,0.2025669902707047,1.9866218600677054e-11,6.556125665186909e-13,3.0669641952444766e-12
40,18,1,20,20,0,1.1885043068153496e-12,0.30677430500533154,-0.0634043929244241,0.6894008641467085,0.19167046114016026,2.3770086136306987e-11,1.0481492634561793e-12,3.441699838858848e-12
40,18,20,20,20,0,8.514235986714223e-13,-0.06384985309788471,-0.3070830814065363,0.21624469562138607,0.13585983916022903,1.7028471973428453e-11,7.696736059501684e-13,2.187938482907668e-12
40,18,21,20,20,0,1.2514713911481273e-12,0.3760073463963727,-0.10677639950756301,0.9661426238429003,0.2688950023622744,2.502942782296255e-11,9.146690968930774e-13,4.050471273880821e-12
40,18,22,20,20,0,1.590815658342874e-12,0.7491203139961224,0.12241962635702466,1.46795458433548,0.34468580313031355,3.181631316685748e-11,1.1240345929043924e-12,5.22832264185463e-12
40,18,23,20,20,0,1.245508260918838e-12,0.3694508153713265,-0.15508028975840332,0.9879329104324264,0.29150356416925044,2.4910165218376767e-11,6.565429285934833e-13,3.897685044829593e-12
40,18,24,20,20,0,1.067057032871482e-12,0.17324161514235192,-0.1441213002014055,0.4782267914295407,0.1608892088702561,2.1341140657429644e-11,1.067948173586437e-12,2.744537178373379e-12
40,18,25,20,20,0,1.2077074739111218e-12,0.3278884105172586,-0.1861114105341056,0.9312640118474814,0.28951869088230014,2.4154149478222438e-11,8.550608897335439e-13,4.948087402831263e-12
40,18,26,20,20,0,1.5027716411622852e-12,0.6523148933499552,0.19135191063094217,1.13040450656808,0.2401512400027917,3.00554328232457e-11,1.4013270971432984e-12,3.3985364480066617e-12
40,18,27,20,20,0,1.4207895538863681e-12,0.5621746351207375,0.04907873329081658,1.1131931355101117,0.2741544708986084,2.8415791077727358e-11,1.3703898903235747e-12,4.257759206985139e-12
40,18,28,20,20,0,1.3897440257428603e-12,0.5280397159365036,-0.005817192201072119,1.1011254923207172,0.28437130939129585,2.779488051485721e-11,1.0349714475924028e-12,4.537466468964529e-12
40,18,29,20,20,0,8.443737104524727e-13,-0.07160128716914083,-0.45261615577530884,0.3709382088947837,0.21225404380427268,1.6887474209049455e-11,6.010162038415758e-13,3.356269658972797e-12
40,18,2,20,20,0,8.153514121953052e-13,-0.10351164156767967,-0.3914362741894764,0.20803676341582875,0.15566964033896905,1.6307028243906104e-11,6.061168663491915e-13,2.121906081298932e-12
40,18,30,20,20,0,1.1189172176899303e-12,0.23026249136884824,-0.3019298411315583,0.8792886514543081,0.2925334702448924,2.237834435379861e-11,5.483868161605069e-13,4.9110567300129916e-12
40,18,31,20,20,0,1.1067188253064142e-12,0.216850217102998,-0.3624080243814,0.964161248590813,0.346287743746094,2.213437650612828e-11,7.281320756162851e-13,5.7429843553841815e-12
40,18,32,20,20,0,1.5472559475558914e-12,0.7012259054832755,0.09295704159564394,1.3769869474450758,0.3239446476543419,3.094511895111782e-11,1.203044932345547e-12,5.2842525268874736e-12
40,18,33,20,20,0,6.702922159051488e-13,-0.2630059146045478,-0.5204454456886551,0.060919931294209806,0.15110580583452524,1.3405844318102978e-11,4.662942735571714e-13,2.653561701997866e-12
40,18,34,20,20,0,1.0142509297682935e-12,0.11518069076285786,-0.2539112372994866,0.5522630766273882,0.2063276853022689,2.0285018595365878e-11,8.282515514692234e-13,3.081618666669685e-12
40,18,35,20,20,0,1.144705222045411e-12,0.25861670201483733,-0.25030700204347367,0.8578554250367004,0.2792473138803333,2.2894104440908223e-11,9.040987665921714e-13,5.000345673719234e-12
40,18,36,20,20,0,1.0347582195253034e-12,0.1377286943048619,-0.34365132992126457,0.6670279606381613,0.25576901415975445,2.0695164390506064e-11,5.985498595191241e-13,3.3802210185963293e-12
40,18,37,20,20,0,9.843571175061025e-13,0.0823120965820261,-0.26069596850462506,0.44623445817106466,0.18434372899348198,1.9687142350122056e-11,8.342436820200583e-13,2.964846250274459e-12
40,18,38,20,20,0,6.727282389923886e-13,-0.26032747889459684,-0.5130245701630962,0.04044538023574744,0.1429282530139737,1.3454564779847775e-11,4.845910093790084e-13,2.1426704873176144e-12
40,18,39,20,20,0,1.6465315156104426e-12,0.8103805469133221,0.20160680871024855,1.442460525642623,0.3191841753918435,3.293063031220885e-11,1.1294275476645914e-12,4.339316652379827e-12
40,18,3,20,20,0,1.173796702218574e-12,0.290603122734445,-0.13249302665172308,0.7591472617946028,0.22704026341713934,2.3475934044371475e-11,1.0988555915067774e-12,3.1289548391503375e-12
40,18,40,20,20,0,9.873882618205841e-13,0.08564487500126572,-0.4563041056669685,0.9069188384265339,0.3586483037748302,1.974776523641168e-11,4.906535741251669e-13,6.795190125436177e-12
40,18,41,20,20,0,1.3333420347520919e-12,0.4660250710124365,-0.06861417236413178,1.0469107917069547,0.2875991487142865,2.6666840695041833e-11,1.0566082816417184e-12,3.824683239468518e-12
40,18,42,20,20,0,1.53655303356859e-12,0.6894579271031511,-0.05438976647600313,1.6501460674300765,0.4418766487968855,3.07310606713718e-11,8.725481683669276e-13,7.553808350276826e-12
40,18,43,20,20,0,1.3615311009161215e-12,0.49701927703593407,0.0630827098632431,0.941933385659176,0.2221413933502148,2.723062201832243e-11,1.1525477441175902e-12,2.986397925357858e-12
40,18,44,20,20,0,1.2677039973305394e-12,0.3938552856430433,-0.03651497278520392,0.8549742974703088,0.22661096385407264,2.5354079946610782e-11,1.1566015001067754e-12,3.3935333423834404e-12
40,18,45,20,20,0,5.675847636693507e-13,-0.375933952597056,-0.6360869369391907,-0.07293422156269884,0.1482815568082377,1.1351695273387011e-11,3.250213155816965e-13,1.7751258615031496e-12
40,18,46,20,20,0,1.3907927578969733e-12,0.5291928091343734,-0.052289054939955705,1.2539385355884,0.3318769963442541,2.781585515793946e-11,8.216882236590273e-13,4.965428967335951e-12
40,18,47,20,20,0,1.2162679363793129e-12,0.3373007385401747,-0.0679229296906944,0.7309002480971223,0.20252869633468548,2.4325358727586264e-11,1.207506519974088e-12,2.6868773628568877e-12
40,18,48,20,20,0,9.258855178697904e-13,0.01802189288723799,-0.46778624219787196,0.5707128485764329,0.26725740568568174,1.8517710357395805e-11,4.2320347697003245e-13,3.66344989440893e-12
40,18,49,20,20,0,1.272402088153346e-12,0.39902089113106687,-0.06413900588557117,0.9298672195713069,0.2582595335628537,2.544804176306692e-11,9.317416141385133e-13,4.509353916642522e-12
40,18,4,20,20,0,1.3547673026818552e-12,0.4895824022294275,0.02175213267017446,0.9944452335282021,0.2495819773328759,2.7095346053637102e-11,1.1934238689462631e-12,3.2940545173535197e-12
40,18,50,20,20,0,7.52806500607489e-13,-0.1722804991167054,-0.43953929493432475,0.10438525754283265,0.1389341074319636,1.505613001214978e-11,6.213947962965126e-13,1.7434976392703158e-12
40,18,5,20,20,0,1.020378639062064e-12,0.12191817838298946,-0.36364494062913943,0.7594620369567083,0.29639070420353364,2.0407572781241277e-11,7.323512915455899e-13,5.4827263448296174e-12
40,18,6,20,20,0,1.2148142077385603e-12,0.3357023469960363,-0.11998504058324647,0.8655253067002462,0.25562524341591103,2.4296284154771212e-11,8.146298597394948e-13,3.5945302618857834e-12
40,18,7,20,20,0,9.10184210527896e-13,0.0007581228935404916,-0.30799327390623193,0.33388958139618513,0.1631636638896308,1.820368421055792e-11,8.381539429094319e-13,2.7447346992131493e-12
40,18,8,20,20,0,1.416667766531489e-12,0.5576426819968279,0.02488905810149162,1.1692839134289588,0.2907182750671747,2.8333355330629783e-11,1.0415147409603186e-12,4.580689237558239e-12
40,18,9,20,20,0,1.0156865250078195e-12,0.1167591444214966,-0.2968376742996367,0.6088170563489033,0.23541752168314356,2.0313730500156386e-11,9.13385524935122e-13,3.768003337626454e-12
40,20,10,20,20,0,1.145704542546318e-12,0.2597154665254595,-0.2459045994006821,0.8898349176753498,0.30032917325960073,2.2914090850926358e-11,7.833368275503595e-13,5.445035065988526e-12
40,20,11,20,20,0,1.3820903841812282e-12,0.5196244480446595,0.006463673756849825,1.1446206180534169,0.2851729684712059,2.7641807683624565e-11,1.1365173146562902e-12,5.164333410781653e-12
40,20,12,20,20,0,9.408072698312593e-13,0.03442853267566237,-0.34681431551955655,0.4553090797873095,0.20829647856962197,1.8816145396625184e-11,4.2300200008380834e-13,2.6883693061554498e-12
40,20,13,20,20,0,1.0960776840690047e-12,0.20515015857965957,-0.29337897976842375,0.767954688541305,0.2749413843615184,2.1921553681380092e-11,5.617198415036382e-13,3.873923941324933e-12
40,20,14,20,20,0,1.2768510686299142e-12,0.40391259689680203,-0.12779205088144807,1.0299089313932908,0.29253647702991953,2.5537021372598297e-11,8.483611965560457e-13,4.13607563613203e-12
40,20,15,20,20,0,1.4498141330616508e-12,0.5940874974152659,-0.18461639756105366,1.6419803321518522,0.47051093532810545,2.8996282661233014e-11,6.962940136703965e-13,8.459194185591448e-12
40,20,16,20,20,0,6.441542383173177e-13,-0.29174492488891657,-0.5792235102836429,0.03127372853633954,0.15891399124665534,1.2883084766346356e-11,4.312579775451555e-13,2.16735879900145e-12
40,20,17,20,20,0,1.016297977247916e-12,0.11743144326931243,-0.24602192906727088,0.5462392056820028,0.20746497263865796,2.0325959544958326e-11,7.702193550628705e-13,3.639857420803195e-12
40,20,18,20,20,0,1.6958888077432018e-12,0.8646494635288278,0.13136775147725438,1.8648694945228734,0.46895125427840534,3.3917776154864037e-11,1.102743238496283e-12,9.165554088047025e-12
40,20,19,20,20,0,1.2122383369211837e-12,0.33287014708068186,-0.16976450835562967,0.9331695761520002,0.28586038587745605,2.4244766738423674e-11,9.239669789771032e-13,4.074794926569644e-12
40,20,1,20,20,0,1.0813658647345587e-12,0.18897434215569642,-0.2661416981400479,0.740329274654543,0.26208421471441734,2.1627317294691174e-11,7.183201029428047e-13,3.990470888226781e-12
40,20,20,20,20,0,1.044017651057785e-12,0.1479095469414211,-0.17894603118659655,0.5190435287443025,0.18063958421842602,2.0880353021155697e-11,9.076719099860055e-13,3.4015390639980305e-12
40,20,21,20,20,0,1.0191015582122623e-12,0.12051401313902255,-0.4092168683583905,0.8106547893197147,0.3074793326958388,2.0382031164245245e-11,6.120340018952757e-13,4.721220761370801e-12
40,20,22,20,20,0,1.1965943414570642e-12,0.3156693921630074,-0.1593802481527759,0.8486073151182449,0.2641033677265061,2.393188682914128e-11,8.771005116955762e-13,4.206678493010762e-12
40,20,23,20,20,0,1.428180351760628e-12,0.5703009033220283,0.024608222544074132,1.1929516256179657,0.30493731558296516,2.856360703521256e-11,1.0431095490279226e-12,5.201335767664818e-12
40,20,24,20,20,0,8.004626945299457e-13,-0.11988195976341631,-0.4381989644545796,0.2316468155836287,0.1742794616429698,1.6009253890598918e-11,4.673287006606056e-13,2.308855433978577e-12
40,20,25,20,20,0,1.7442836321967938e-12,0.9178601357397305,0.27770977808727715,1.6637735230846045,0.34569210911546777,3.488567264393588e-11,1.3298299126755943e-12,5.3582137996119435e-12
40,20,26,20,20,0,1.0863074524134404e-12,0.1944076752683015,-0.19407141018933424,0.6266276642534516,0.214914792383028,2.1726149048268815e-11,8.749412288198296e-13,2.9090666379151376e-12
40,20,27,20,20,0,1.0511292422131678e-12,0.15572882410875355,-0.19058863355279435,0.527295997020835,0.18441910966540706,2.1022584844263354e-11,7.197363936615059e-13,2.626491068408788e-12
40,20,28,20,20,0,1.153210847617605e-12,0.26796873623297346,-0.15848598243682227,0.7322130174345138,0.23380592044381215,2.30642169523521e-11,9.09440350491074e-13,3.4309054241417716e-12
40,20,29,20,20,0,1.1371285519105002e-12,0.25028606510167983,-0.2044815772831285,0.7777873367035107,0.25723045294860525,2.2742571038210004e-11,8.25762278948089e-13,3.861742969807466e-12
40,20,2,20,20,0,1.0110685900630563e-12,0.11168167125341633,-0.3160025011073573,0.7301606843514982,0.2743003070397328,2.0221371801261127e-11,7.270734952577119e-13,5.240590642337718e-12
40,20,30,20,20,0,1.305929005925629e-12,0.43588412706518187,-0.04774382745387899,1.0033601980546216,0.26758993535033837,2.6118580118512577e-11,1.0552621693834434e-12,4.302733287982197e-12
40,20,31,20,20,0,8.890362791390738e-13,-0.02249427357187861,-0.45412724761780987,0.4849956394620761,0.24333888270757745,1.7780725582781477e-11,4.4333479212307703e-13,3.9294163817551006e-12
40,20,32,20,20,0,1.1083012226397487e-12,0.21859008137076108,-0.1365915623267079,0.6672761270519607,0.20985325783044165,2.2166024452794972e-11,1.028143892908081e-12,4.134772051736416e-12
40,20,33,20,20,0,1.0992393133125855e-12,0.20862640669569332,-0.20611237731553017,0.6868699634204922,0.2292908196724141,2.1984786266251705e-11,8.553328293689175e-13,3.849268674198619e-12
40,20,34,20,20,0,1.069477367130289e-12,0.1759028008030148,-0.1824843157363061,0.5364194949592325,0.18165167388797707,2.1389547342605783e-11,9.66898366317291e-13,2.514240185051469e-12
40,20,35,20,20,0,1.127640933769525e-12,0.2398543186357791,-0.19491564797116678,0.6756420619729351,0.22461044871121782,2.2552818675390502e-11,1.0406893952056595e-12,2.8675769156083775e-12
40,20,36,20,20,0,9.949731672468708e-13,0.09398456671304922,-0.25406790643169447,0.44836896764643414,0.17932427346748137,1.9899463344937415e-11,1.093440100629744e-12,2.358984592546683e-12
40,20,37,20,20,0,1.4679807392076449e-12,0.6140618921100134,0.045129064534325816,1.2592914515533262,0.30839169325871707,2.93596147841529e-11,1.149050237795707e-12,3.9367326751264616e-12
40,20,38,20,20,0,2.2595119207218605e-12,1.484359629932169,0.7157820922016422,2.3869809095684373,0.43438679439898314,4.5190238414437226e-11,1.6137620833407596e-12,6.595649784827146e-12
40,20,39,20,20,0,1.5520650163833983e-12,0.7065135325778944,-0.0455327025160444,1.5542892550345266,0.40395013537726243,3.104130032766798e-11,9.178431781057682e-13,5.821105865195453e-12
40,20,3,20,20,0,8.861114310614597e-13,-0.0257101780426936,-0.3960094514492387,0.43248423834421185,0.21248862789215883,1.77222286212292e-11,5.994584253920633e-13,3.1441262929917382e-12
40,20,40,20,20,0,9.497409683880195e-13,0.04425123811786591,-0.3041954858385562,0.46083913022743106,0.19566747742149732,1.8994819367760387e-11,8.365562973670752e-13,2.874648206219979e-12
40,20,41,20,20,0,1.1194404152628668e-12,0.23083775318391608,-0.20840823815866472,0.7574753687648841,0.24589755423439924,2.2388808305257334e-11,7.627612420933093e-13,4.19065679552875e-12
40,20,42,20,20,0,1.4380534067557746e-12,0.5811564420908639,-0.0017931542486039342,1.2290750771932795,0.3182750319710366,2.876106813511549e-11,1.1259809734751561e-12,4.242916410236199e-12
40,20,43,20,20,0,9.977458940428394e-13,0.0970332120658628,-0.21341640613792312,0.4345598048780633,0.1696045484160624,1.9954917880856787e-11,8.280082373171565e-13,2.6486676919821655e-12
40,20,44,20,20,0,1.1113597961828562e-12,0.22195301854581584,-0.10881380417083428,0.5948767452159321,0.1813769980182059,2.2227195923657124e-11,9.432878870650275e-13,3.0434078842829527e-12
40,20,45,20,20,0,7.141550342986827e-13,-0.21477823575383026,-0.5241275715663034,0.14501220633080197,0.17118959788001792,1.4283100685973655e-11,3.9484938596778714e-13,2.4069463693707636e-12
40,20,46,20,20,0,1.3804076908916972e-12,0.5177743072068395,0.07295235401166608,0.9827877932007091,0.23593984674165872,2.7608153817833942e-11,9.213674177467562e-13,3.241342000220523e-12
40,20,47,20,20,0,1.3832053769070773e-12,0.5208503955116162,0.048083115804380995,1.0009891614435553,0.24392276267713084,2.7664107538141538e-11,1.355412454714347e-12,3.062796627245701e-12
40,20,48,20,20,0,7.398415669678627e-13,-0.18653559440681877,-0.5986086165202936,0.37164500465012396,0.24705520368036676,1.479683133935725e-11,3.86494643005031e-13,4.318809534663467e-12
40,20,49,20,20,0,1.882618898387625e-12,1.0699613694480377,0.15836792679303055,2.2201617687910566,0.5293186646951235,3.765237796775251e-11,1.031786069902651e-12,9.390587870082866e-12
