dataset,source_file,cycle,n_points,duration_s,capacity_ah,v_mean,v_min,v_max,i_mean,i_std,temp_mean,temp_max
CS2_36,CS2_36_1_24_11.xlsx,43,42,1203.4928067198489,0.36768719404437533,3.3684353941962835,2.699855327606201,3.987050771713257,-1.0998774766921997,0.00010036966758266726,25.0,25.0
CS2_36,CS2_36_1_24_11.xlsx,44,41,1185.8548221251694,0.3622937956764076,3.370164690948114,2.699855327606201,3.986888885498047,-1.0998461013886986,0.00011905483153964296,25.0,25.0
CS2_36,CS2_36_1_24_11.xlsx,45,41,1175.6673119752086,0.35919026303507806,3.361809276952976,2.699855327606201,3.986888885498047,-1.0998860335931546,0.00010233792165121007,25.0,25.0
CS2_36,CS2_36_1_24_11.xlsx,46,40,1164.5268361616181,0.35578172634457417,3.3691459596157074,2.699855327606201,3.986888885498047,-1.0998495399951935,0.00011130586606439445,25.0,25.0
CS2_36,CS2_36_1_24_11.xlsx,47,40,1157.1207563269418,0.353519684724958,3.363181304931641,2.699855327606201,3.986726760864258,-1.0998631834983825,0.00011894130327420951,25.0,25.0
CS2_36,CS2_36_1_24_11.xlsx,48,40,1149.91770930239,0.3513254704097264,3.358143949508667,2.699855327606201,3.986726760864258,-1.099867731332779,0.00011639257919370177,25.0,25.0
CS2_36,CS2_36_1_24_11.xlsx,49,40,1143.917861681024,0.3494830558886086,3.3540582060813904,2.699855327606201,3.986564874649048,-1.099890473484993,0.00011506154635120378,25.0,25.0
CS2_36,CS2_36_1_24_11.xlsx,50,40,1144.2458186958102,0.349583965406449,3.3523575007915496,2.699855327606201,3.986888885498047,-1.0998631834983825,0.00011176944935369681,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,2,44,1270.587650670519,0.38818487176777,3.375748173757033,2.699855327606201,3.987860679626465,-1.0998532609506086,0.00015308431113568945,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,3,43,1230.7601583049254,0.376006793075363,3.364198706870855,2.699855327606201,3.987536668777466,-1.0998312428940173,0.00011585820868304768,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,4,41,1197.66716017613,0.3659036852705311,3.371816030362757,2.699855327606201,3.987374782562256,-1.0998372275654862,0.00010813692086040515,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,5,41,1179.8858369625086,0.36046959309443194,3.3600670826144334,2.699693441390991,3.987212657928467,-1.0998461013886986,0.00011207045005542955,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,6,40,1155.3081524653753,0.3529584292443937,3.358868783712387,2.699855327606201,3.987212657928467,-1.0998222529888153,9.700862308070825e-05,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,7,39,1134.5585512296166,0.346617667105352,3.3644118981483655,2.699855327606201,3.987212657928467,-1.099834497158344,0.0001436164525214699,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,8,39,1132.9648721259073,0.346131286937192,3.3590252643976455,2.699855327606201,3.987050771713257,-1.0998531549404829,0.0001314347724321671,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,9,39,1125.762015731525,0.34392924122926516,3.353053031823574,2.699855327606201,3.987212657928467,-1.0998205038217397,0.00012091624804974087,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,10,39,1116.4183424827934,0.341075401548959,3.347674718269935,2.699855327606201,3.987212657928467,-1.0998111749306703,0.0001353493180896232,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,11,38,1108.746638756602,0.3387374274433168,3.3593519424137317,2.699855327606201,3.987212657928467,-1.0998521729519493,0.00011165559406699543,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,12,38,1099.0435886050545,0.3357653694406273,3.352868764024032,2.699855327606201,3.987050771713257,-1.0997899394286306,0.00012307837863790617,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,13,38,1097.871857756254,0.3354103726591715,3.352497941569278,2.699855327606201,3.987050771713257,-1.0998090882050364,0.00014273547256134765,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,14,39,1110.9183644953591,0.3393988962139156,3.3455109290587597,2.699855327606201,3.987212657928467,-1.099867148277087,9.375419493106987e-05,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,15,38,1087.3095351082738,0.3321877302289362,3.350281495797007,2.699855327606201,3.987212657928467,-1.0998138753991378,0.00010747224102930711,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,16,37,1071.2002658776473,0.3272621505299247,3.3588207347972974,2.699855327606201,3.987212657928467,-1.0998511378829543,9.584174394722553e-05,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,17,36,1028.2636249421776,0.31414522425392377,3.3514796826574536,2.699855327606201,3.987050771713257,-1.099839939011468,0.00013292760494242755,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,18,38,1083.9658692591474,0.33116675696493214,3.3474512100219727,2.699855327606201,3.987050771713257,-1.0998761089224565,8.735809471640224e-05,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,19,38,1092.6064311981609,0.33380446791019835,3.356270200327823,2.699855327606201,3.987374782562256,-1.099837811369645,0.00012455907404108568,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,20,37,1067.0756808376173,0.32600713470820075,3.35128683012885,2.699855327606201,3.987212657928467,-1.0998708041938576,0.00010171495089940382,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,21,35,996.2953270123253,0.30438518681918136,3.3351901599339078,2.699855327606201,3.987050771713257,-1.0998644828796387,0.00011622019269346098,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,22,34,989.7173669669282,0.30237197337207,3.3475309680489933,2.699855327606201,3.987050771713257,-1.099815564997056,0.00010912704156065814,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,23,34,984.6080743175407,0.30081086800443835,3.3429052058388207,2.699855327606201,3.987050771713257,-1.0999011712915756,0.00010754157653858016,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,24,35,1008.9669150185946,0.3082564625774076,3.3386378492627826,2.699855327606201,3.987050771713257,-1.0998748779296874,0.00010078374947707745,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,25,36,1035.1541040762968,0.3162563503825826,3.3414913945727878,2.699855327606201,3.987050771713257,-1.099875311056773,0.00012408542960760355,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,26,36,1043.747807153617,0.31888085240049335,3.345594690905677,2.699855327606201,3.987212657928467,-1.0998803642061021,0.00011299185400753151,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,27,36,1046.6383462564263,0.3197606632948915,3.34966649611791,2.699693441390991,3.987212657928467,-1.099860151608785,0.0001389386357963604,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,28,36,1041.3571556645038,0.31815122627508785,3.346440566910638,2.699855327606201,3.987050771713257,-1.099860151608785,0.0001250080105601261,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,29,36,1046.3728089357319,0.3196819199526004,3.3503728840086193,2.699855327606201,3.987050771713257,-1.099809620115492,0.00011698886496264328,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,30,37,1057.7634693914151,0.3231576323184875,3.342308321514645,2.699855327606201,3.987212657928467,-1.0998708041938576,0.00011799786541913005,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,31,37,1072.8100189977267,0.327762353400173,3.355988412290006,2.699855327606201,3.987050771713257,-1.0998904705047607,0.00011189940806148394,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,32,37,1069.6390688442916,0.3267882234173918,3.355651327081629,2.699855327606201,3.987374782562256,-1.0998413047275029,0.00012438067125415664,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,33,37,1061.5603314499313,0.3243255090633781,3.348979801745028,2.699855327606201,3.987374782562256,-1.099885553927035,9.90662961492174e-05,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,34,36,1043.6854844662885,0.3188646260425454,3.3496394952138266,2.699855327606201,3.987212657928467,-1.0998803675174713,0.00011300281375513421,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,35,36,1027.8107508204994,0.314011382082942,3.3373161024517484,2.699855327606201,3.987212657928467,-1.0998652047581143,7.613337125541551e-05,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,36,36,1020.7327287415974,0.3118447363830583,3.3321329752604165,2.699855327606201,3.987212657928467,-1.0998449921607971,0.00012408542960760355,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,37,35,1017.5763752926723,0.3108846083966892,3.3456350462777276,2.699693441390991,3.987212657928467,-1.0998281002044679,0.000156444639856231,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,38,35,1009.2328288826975,0.30833870975059874,3.336610882622855,2.699855327606201,3.987212657928467,-1.0998592853546143,0.00010185027388128906,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,39,35,1002.0611473807949,0.30614658317398025,3.336333179473877,2.699855327606201,3.987212657928467,-1.099880075454712,0.00013004203456387056,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,40,33,943.4368159084988,0.288232502527233,3.330350464040583,2.699855327606201,3.986888885498047,-1.0998849615906223,0.00011405573609659488,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,41,32,922.593666983099,0.2818647475614853,3.3319428861141205,2.699855327606201,3.987050771713257,-1.0998449921607971,0.0001286321816552486,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,42,32,913.8260885649943,0.27918388650006243,3.3235658705234528,2.699855327606201,3.986888885498047,-1.099856361746788,0.00011538869536169414,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,43,32,907.4378782893182,0.27723104777766494,3.318570040166378,2.699855327606201,3.986726760864258,-1.0998393073678017,9.358350361955726e-05,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,44,32,928.421656180406,0.28364301635032163,3.332109935581684,2.699855327606201,3.986888885498047,-1.099856361746788,0.0001240275404373862,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,45,32,923.0778333296184,0.28200786742500306,3.3301460072398186,2.699855327606201,3.986888885498047,-1.0998279377818108,0.00012545244665752883,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,46,32,917.0468156327843,0.280166719937311,3.325656332075596,2.699855327606201,3.986888885498047,-1.0997995138168335,0.00011139873705765992,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,47,32,906.296964034962,0.2768840622028126,3.3172691836953163,2.699855327606201,3.986888885498047,-1.0998791009187698,0.00010105509073155812,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,48,31,894.6408984229784,0.27332371300122027,3.330560576531195,2.699855327606201,3.987050771713257,-1.0998317887706142,0.00011677517652701578,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,49,31,893.9065992584801,0.27309580731694716,3.3247922697374896,2.699855327606201,3.986888885498047,-1.0998259205971994,0.00011824041798454977,25.0,25.0
CS2_36,CS2_36_1_28_11.xlsx,50,31,884.7035141437082,0.2702863605817001,3.3217670302237234,2.699855327606201,3.986888885498047,-1.0998552614642727,0.0001170696919418718,25.0,25.0
NASA,B0005.mat,2,197,3690.234,1.8622273553968265,3.5298286688693397,2.612467347907089,4.191491807505295,-1.8187019641679727,0.593546181674474,32.572328114029,38.98218133148803
NASA,B0005.mat,4,196,3672.344,1.8520329609245156,3.5373201277859714,2.587208728940726,4.189773213846608,-1.8175598506612867,0.5951796218062511,32.72523522519307,39.033397966787035
NASA,B0005.mat,6,195,3651.641,1.8410252040391073,3.5437367282719,2.6519168938437794,4.188186735991303,-1.8164865418840956,0.5964980204475099,32.64286193755933,38.818796689817404
NASA,B0005.mat,8,194,3631.563,1.8409093081694814,3.5436661072601456,2.592947964776547,4.188461118855572,-1.8255891938692528,0.5834624841611844,32.51487646204882,38.7623045063458
NASA,B0005.mat,10,194,3629.172,1.840361146849786,3.5423432526672167,2.547419651124539,4.188298524761055,-1.8261139590277586,0.5834685498827803,32.38234901543077,38.66539257343368
NASA,B0005.mat,12,195,3652.281,1.8413015087262488,3.5413347346347575,2.5209480504077413,4.188815807948604,-1.8168108743168803,0.5967015706365189,32.43418218230641,38.75169504640032
NASA,B0005.mat,14,195,3650.828,1.8408218068829578,3.5410250495075215,2.487927319492314,4.18839163793879,-1.816791144707133,0.5964919190059063,32.480416444757985,38.8207012322275
NASA,B0005.mat,16,191,3572.453,1.8314156619317723,3.554133296801584,2.6652049047458775,4.188927891511958,-1.8443412120754061,0.5573831672048897,32.41046186109587,38.51713023385634
NASA,B0005.mat,18,190,3550.594,1.8304390733978246,3.5529355991467955,2.6038584726333673,4.189029250882121,-1.853972745505648,0.5424840616663397,32.3461408313,38.526267904657
NASA,B0005.mat,20,190,3551.25,1.8302539845163086,3.5512057319376997,2.552853984885676,4.189223427076418,-1.8535899338510957,0.5423346882876612,32.27679750791685,38.52698128472781
NASA,B0005.mat,22,189,3530.25,1.8302316774563927,3.549292319740949,2.4724483018527317,4.188916055911241,-1.863380178294828,0.5267409991401001,32.15709350345252,38.54143406601644
NASA,B0005.mat,25,187,3491.016,1.819832673011049,3.559759220648976,2.64956413267546,4.189876247266316,-1.872968810287894,0.5116979707844124,32.36407129853099,38.52197451768004
NASA,B0005.mat,27,186,3470.281,1.8193241903824628,3.558081969139198,2.5724981777366227,4.189286794768804,-1.8826095043160833,0.4942824152307196,32.3181954403762,38.582485834057856
NASA,B0005.mat,29,186,3470.0,1.8190306893608055,3.555692244172496,2.5249886697730286,4.188837765892728,-1.882536787636365,0.49428703573729343,32.15709029211502,38.520294134873915
NASA,B0005.mat,31,185,3450.297,1.8081962980181943,3.562746818017503,2.694621861688723,4.189110301768517,-1.8817935155260215,0.49541451927035984,32.04407000314609,38.21358592965045
NASA,B0005.mat,33,184,3429.407,1.8076883065660356,3.5614521756489204,2.64010141737067,4.18921207304098,-1.8921861285036712,0.4770160473926998,31.931593674911532,38.1983618706913
NASA,B0005.mat,35,183,3409.484,1.8082171877407083,3.5603420474985823,2.5739035098380962,4.188899969428112,-1.9027629207037406,0.4571130109358775,31.941655359029298,38.31926916027133
NASA,B0005.mat,37,182,3390.422,1.808663457337571,3.5591189041401865,2.4942396831720126,4.188779799856791,-1.9133470605822436,0.4358942318853322,31.965008645476725,38.4787542519308
NASA,B0005.mat,39,182,3390.281,1.8083672180353378,3.557886771846508,2.4556793246645583,4.189272591516219,-1.9131602105481538,0.43619046586394566,31.966241678512723,38.54659017774874
NASA,B0005.mat,42,192,3591.734,1.8526306553515088,3.5520375235511907,2.632142800798914,4.187614060563439,-1.8553455745575975,0.5400579358950733,32.37143341978575,38.44749852224995
NASA,B0005.mat,46,190,3552.297,1.8530110611338941,3.5525668436897124,2.5027764692056795,4.1876287811083985,-1.8746995273150975,0.5078881766945342,32.70024990461686,38.992275791716615
NASA,B0005.mat,50,189,3531.578,1.8418165758728677,3.556794038327039,2.617507742871704,4.187447226312926,-1.873827212788385,0.5090210348494151,32.32266411829938,38.51424197364312
NASA,B0005.mat,54,187,3492.907,1.8314372940127288,3.5614100044534203,2.694074478000972,4.187344026387161,-1.883193546754683,0.49304941109665107,31.98795810666763,38.165816144899125
NASA,B0005.mat,58,188,3511.594,1.830724372560758,3.5566107947817986,2.6237674644021887,4.187438187636325,-1.873239184822504,0.51045002675325,31.894456524691385,38.16526203587147
NASA,B0005.mat,62,184,3431.9370000000054,1.8311735500515007,3.5586742170266272,2.5010798299873738,4.18774138117799,-1.9139593751505897,0.4336815885962881,31.78039681801023,38.27549578575718
NASA,B0005.mat,66,184,3431.125,1.8196188097958348,3.564103182686905,2.6849988185249796,4.188261122540052,-1.9030532722310995,0.45609178373993275,31.688747146342205,37.982160799183106
NASA,B0005.mat,70,183,3412.406,1.8204114812339818,3.559588063594272,2.547109116468133,4.187338767288234,-1.9134590742247914,0.434873129767018,31.596747992569153,38.11100191887773
NASA,B0005.mat,74,183,3410.688,1.8195591128991955,3.556833231052199,2.471314764334132,4.187560306288175,-1.913620909902553,0.43491395027052004,31.565586498787077,38.18831137948753
NASA,B0005.mat,78,183,3410.718,1.8083417431580318,3.5624410850948944,2.6613903306108773,4.18805176248713,-1.9025819745719061,0.45735642874148813,31.59124667045208,37.998541119085836
NASA,B0005.mat,82,182,3392.719,1.8096692089872244,3.5591407106855666,2.541762355407921,4.187667484260542,-1.9130621638638965,0.4362089113558066,31.603485399391182,38.194201649765226
NASA,B0005.mat,86,371,3470.672,1.8545396253023423,3.5573161327793144,2.628919415830567,4.2010701773378685,-1.920618117118412,0.4205282536761078,31.91556385491565,38.45796400011448
NASA,B0005.mat,90,365,3414.109,1.8334098206052747,3.561870782772737,2.6312552691827045,4.1996223345495824,-1.9298830859597569,0.399294272689169,32.081128118597164,38.49126351534004
NASA,B0005.mat,94,363,3395.219,1.8226274302630925,3.5617586337260088,2.654880745360911,4.199853323702163,-1.9293005284805407,0.4002852377219257,31.849792632896243,38.31473393357882
NASA,B0005.mat,98,362,3386.0,1.8120052668780262,3.5597307651083123,2.6749688422803803,4.199103467081427,-1.923330987770314,0.4135159697940358,31.465690433362017,37.861934640176806
NASA,B0005.mat,102,360,3368.187,1.8073207333865458,3.5575937553540915,2.6159705726789904,4.199998536865001,-1.9284469980320087,0.40194096557758924,31.40934895665031,37.90665575786083
NASA,B0005.mat,106,360,3368.266,1.8021009789871558,3.5597237883937995,2.658447162110498,4.19967522099872,-1.9231439161693824,0.4145005123309109,31.902247475518077,38.34003238560517
NASA,B0005.mat,110,359,3358.719,1.7911594386199257,3.559061771422033,2.6979426084271156,4.1991847248803165,-1.9170149640438081,0.42729035615010547,31.649024294808623,38.0745950590744
NASA,B0005.mat,114,357,3339.5,1.7856485630311794,3.557015527748059,2.6617272246516333,4.200012480335,-1.922048805055383,0.4161258984825695,31.48874626238971,38.07252758016199
NASA,B0005.mat,118,356,3331.265,1.77575676879539,3.5562481933590964,2.699288287625812,4.1992373656547874,-1.9162302821549877,0.42893766203569794,31.329995610092634,37.80133585100446
NASA,B0005.mat,122,355,3321.188,1.7758185028850713,3.5532756526091784,2.6127932408838532,4.1993957811187075,-1.9220800182578983,0.4172895950868297,31.569551201845574,38.39873985476869
NASA,B0005.mat,126,355,3321.844,1.770616031898573,3.556266431640255,2.6637064901468075,4.1995786980260705,-1.9162417890311958,0.42954821430451323,32.111426258867944,38.74929237918251
NASA,B0005.mat,130,354,3311.828,1.7650672776492875,3.5563095420140822,2.6668454289754746,4.199546957512695,-1.9158809823517762,0.4301866281036963,32.271676011112376,38.87275464755104
NASA,B0005.mat,134,179,3327.391,1.7732343953759138,3.558950851054106,2.684431051981017,4.194091469340824,-1.9114406265753041,0.43944109419390154,31.842291659678658,38.503541429116005
NASA,B0005.mat,136,354,3312.078,1.7653977160775776,3.5534418211598053,2.645224362345869,4.200715235801255,-1.9158166997544155,0.4299853699579859,31.759815453754253,38.27009094548294
NASA,B0005.mat,140,352,3293.172,1.7545051475630333,3.5510121537420285,2.6603527244917,4.1990980807180325,-1.9151304155635374,0.4310379045239763,31.41911167391793,38.11684755251712
NASA,B0005.mat,144,350,3275.328,1.7446213343394223,3.551317608213948,2.6926849789916263,4.199398534411534,-1.9148485784393638,0.43231390245118795,31.331626572312267,38.04152715355532
NASA,B0005.mat,148,349,3265.016,1.7388637146961787,3.549003180550162,2.670544734728978,4.199122915612965,-1.9144128654409127,0.4327839754033059,31.35934131425137,38.17980302242767
NASA,B0005.mat,150,356,3328.937,1.7963330612387471,3.5597648340955175,2.605158060541757,4.190409478081396,-1.9388813849818083,0.3772637665356265,34.31088483888259,40.71218198711114
NASA,B0005.mat,154,356,3329.266,1.785883029620688,3.5623454342368555,2.672012007453096,4.199933846791869,-1.927509725704535,0.40406682162522617,33.43585640373788,39.885261233152924
NASA,B0005.mat,158,353,3301.579,1.7700740439240708,3.558336657621618,2.674271233724938,4.199365021329158,-1.9267185977839403,0.4055885131371584,32.66698125020078,39.18287352945846
NASA,B0005.mat,162,351,3283.563,1.759785533493538,3.554013138622869,2.6309416727017187,4.19902365945384,-1.9261308349663746,0.4068434847542995,32.28423408691397,38.951564804030774
NASA,B0005.mat,166,350,3275.125,1.749635240176649,3.552376095886298,2.6629725743154204,4.199432142144215,-1.9202346781375206,0.42017980834668417,32.00739178780946,38.607510759873634
NASA,B0005.mat,170,349,3265.656,1.7444840668161392,3.549618661283733,2.612942119873717,4.199640922827531,-1.9201011498853633,0.4206076443839264,32.06387071886056,38.920359903369054
NASA,B0005.mat,174,349,3266.093,1.7392058100887384,3.54938103086703,2.6157198442661476,4.199305653118061,-1.9144278105456467,0.43285900358177537,32.43754560319043,39.23273115358871
NASA,B0005.mat,178,348,3257.594,1.7291048751840272,3.5472118680418956,2.6287695472774453,4.198949734540481,-1.908340706503589,0.44542459211819263,32.16809876635083,38.964927068400804
NASA,B0005.mat,182,347,3248.593,1.7185764693703263,3.5467052098640246,2.6655106679421823,4.19834220599025,-1.902207182631691,0.4575237574010793,32.05752645824972,38.83927283461771
NASA,B0005.mat,186,346,3238.766,1.7133166821034036,3.544629653883431,2.650495153350403,4.198995776266302,-1.9020484449938713,0.45824944020161834,31.975920928072714,38.82796377704433
NASA,B0005.mat,190,346,3240.14,1.7087820587650375,3.5436291614253204,2.643236235233877,4.19916986492694,-1.8964907679062355,0.4695119039783484,32.21689335291319,39.14007944734004
NASA,B0005.mat,194,345,3230.109,1.7030827190438573,3.5444946147995258,2.656450207001938,4.199246833083063,-1.895971437908019,0.4700220134159711,32.55632993697177,39.349611598028886
NASA,B0005.mat,198,345,3229.7810000000027,1.6973545982066691,3.5409201846556857,2.626177688152069,4.1992551886401595,-1.8899648799839277,0.4809252461296192,32.40048085325998,39.29444535878087
NASA,B0005.mat,202,343,3212.469,1.6876498332655294,3.541195668799061,2.6582230344240045,4.199610827671791,-1.8893703824420507,0.48225312231239975,32.29371860868794,39.10487658009542
NASA,B0005.mat,206,343,3213.219,1.6772820441412208,3.540671044783382,2.695100237338448,4.1994453812630566,-1.8776883243431417,0.5029620620589579,32.136071448067796,39.0462609369598
NASA,B0005.mat,210,342,3203.578,1.6773359698467571,3.5376048790268775,2.639091813583503,4.198991968341307,-1.8831065986697755,0.4936099038550067,32.38268549723498,39.398032192832
NASA,B0005.mat,214,341,3195.125,1.6664789536849065,3.538422485261741,2.6857210282450983,4.197785116892181,-1.876359921441716,0.5045046007331752,32.30899951427637,39.10678394120843
NASA,B0005.mat,216,341,3195.3129999999946,1.6618078142752877,3.53928626988912,2.69017866510873,4.201331130571617,-1.8709550260104437,0.5143997774045596,32.56636929496716,39.44448954135193
NASA,B0005.mat,220,340,3186.297,1.6566656953956824,3.533690170241391,2.639895313359579,4.199339974904826,-1.8705599868289542,0.5149956757914231,32.46542951751835,39.509602016775695
NASA,B0005.mat,224,339,3176.438,1.6454535943519466,3.534367734544495,2.68991452927918,4.198916244859707,-1.8640049795794804,0.5255367036226928,32.347056454418095,39.334865362245324
NASA,B0005.mat,228,338,3167.593,1.6406650304849606,3.5312941932103548,2.65935818848874,4.198537488587242,-1.8636932149873204,0.5263075365065475,32.371538940646154,39.43723270017243
NASA,B0005.mat,232,338,3167.719,1.63550504398283,3.5309134771684274,2.6657030585650423,4.198943932259475,-1.857820396301907,0.5360241740397207,32.45549347979197,39.51375235624076
NASA,B0005.mat,236,337,3159.077999999994,1.630572320556975,3.5287226893409893,2.642986759012803,4.199579806494986,-1.8572160981955346,0.5366022681919891,32.50017194695606,39.60170302810528
NASA,B0005.mat,240,336,3148.829,1.6248866981272108,3.52625493581969,2.6311169118893036,4.198782234828033,-1.8568340008006827,0.5375143566828329,32.50100298369444,39.687463597582074
NASA,B0005.mat,244,336,3149.094,1.6141557495270993,3.528684324337005,2.696157404617167,4.19910517813207,-1.8448886500218815,0.5559145972091805,32.4728927422438,39.53535075538898
NASA,B0005.mat,248,335,3140.547,1.6093684363895358,3.525556939424901,2.6667596238241567,4.198510853141954,-1.8444180038305806,0.5567175936954798,32.50480154634882,39.6502371632164
NASA,B0005.mat,252,334,3131.625,1.604328313803569,3.5226805646793737,2.6403185448373043,4.198732430468704,-1.8438790389835118,0.557421835420678,32.51218336210202,39.69929058154853
NASA,B0005.mat,256,333,3121.907,1.593191884319941,3.524673458789008,2.69892986372897,4.198799630396931,-1.83711254029409,0.5670761474198778,32.45692821941515,39.56076309770468
NASA,B0005.mat,260,333,3122.125,1.5886244403595036,3.5213155754526824,2.6682466504352993,4.198753541225669,-1.8315957075983758,0.5758422473114834,32.447059186431154,39.63708096307912
NASA,B0005.mat,264,333,3121.672,1.5877590427848889,3.51803386486462,2.6479207279724903,4.200309982421394,-1.8311195242792309,0.5758733468618624,32.32889654966259,39.43977047692484
NASA,B0005.mat,266,333,3120.86,1.598304460698277,3.5236841955396794,2.6741633856529066,4.201124089732316,-1.8432799764914718,0.5581982237984048,32.84488475360107,39.839022256254516
NASA,B0005.mat,270,331,3103.828,1.5775582913360324,3.519146638240668,2.6892528956736257,4.198150316653697,-1.829798505957538,0.577259511293026,32.31731555011648,39.41794949618613
NASA,B0005.mat,274,330,3095.094,1.567697313292249,3.516233648608237,2.688809122993162,4.198524048997099,-1.8236746835609148,0.5868747718090098,32.06376130177751,39.262781682151214
NASA,B0005.mat,278,330,3095.781,1.562613086533829,3.514773138461639,2.6743555987897745,4.198840869468569,-1.8176720770210877,0.5952075610841622,32.21997626855924,39.47237839941986
NASA,B0005.mat,282,330,3094.328,1.5623163974815604,3.5132992979150073,2.6430294964336345,4.198119631667182,-1.8179238657973993,0.5952405875017754,32.7120225448885,40.037541469513684
NASA,B0005.mat,286,329,3086.531,1.5575369490435573,3.514484830704665,2.6584858447131823,4.198320288264955,-1.817160673909645,0.5961269317003768,32.945022147355694,40.142730162011574
NASA,B0005.mat,290,329,3085.625,1.5516934553443116,3.5109677353595243,2.629782173759164,4.1980467610750285,-1.8110297241968543,0.6042377451924877,32.857549597381336,40.1165626728546
NASA,B0005.mat,294,327,3067.203,1.541031565168456,3.5109358749578012,2.6622967647315545,4.199047008209673,-1.8094435644526072,0.605972691577863,32.629663328789654,39.87503330866132
NASA,B0005.mat,298,326,3058.157,1.5307469979846058,3.509393098217416,2.682380966742509,4.197669918520713,-1.8026537331443495,0.6147018605615803,32.379859014262976,39.61961987024145
NASA,B0005.mat,302,326,3058.812,1.5313717055282676,3.5066782411556563,2.6401894768922713,4.197600624105256,-1.8031542757366414,0.6147768190719081,32.68215852457039,40.067324667444815
NASA,B0005.mat,306,326,3058.578,1.5255190050171328,3.5109885623008092,2.693769409137257,4.197985718630326,-1.7965666438696486,0.6225281437334834,32.99387423636739,40.24716716520102
NASA,B0005.mat,310,325,3049.328,1.5203869135937282,3.510305462695178,2.695787450704935,4.198164128530042,-1.7959771394311956,0.6233048468787379,33.04539707211165,40.30253125568348
NASA,B0005.mat,313,339,3177.219,1.6086375865110614,3.5222215314850214,2.6920548172137724,4.222920057935785,-1.822916991757235,0.5880606956486941,32.856295641052824,40.09418103142496
NASA,B0005.mat,316,329,3082.937,1.5666627054887097,3.5163492154331264,2.629071246219689,4.200423045909808,-1.8294275689587538,0.5790386830763732,33.33950238056361,40.52238496316615
NASA,B0005.mat,320,328,3074.266,1.5509201103792767,3.5134397623234963,2.631343871050918,4.198372063670128,-1.816317296828028,0.5967165768532282,33.35156485472646,40.56886357314186
NASA,B0005.mat,324,327,3066.0,1.5352359465900547,3.515137522009075,2.6983970036642315,4.198353213898968,-1.8033689952639713,0.6138243789661205,33.147486361012966,40.27804845768325
NASA,B0005.mat,328,326,3056.437,1.529810836040409,3.50830390643132,2.6338485871981514,4.197873789078739,-1.802670753119494,0.6146945270651876,33.007275861749356,40.2921849196155
