N2_vs_N3,N2_vs_N4,simulation_index,ratio_N2N4_over_N2N3,log10_ratio
2.3076556004165327e-05,0.00014203809066033697,331,6.15508183433867,0.7892338314290659
3.318569869061704e-05,0.0003890362939227221,332,11.72301049164647,1.069039153663212
3.911161353638903e-05,0.00021355528759839677,333,5.460150279908733,0.7372045959715761
1.8961269315682948e-06,8.474329873457133e-05,334,44.692840612985634,1.6502379586733182
5.373326494887092e-06,0.00014792312101364317,335,27.52915184930549,1.439792831341001
1.474803163194779e-05,1.7268794642892162e-05,336,1.1709219964977422,0.0685279645694148
3.544227811582264e-05,0.00012692232870001647,337,3.5810996202118854,0.5540164025272699
3.2621327331906316e-05,1.49596389815775e-05,338,0.45858461948437496,-0.3385805152080831
3.2059777961200186e-05,3.218807695472168e-05,339,1.004001867813207,0.001734520757421322
1.3630560012002525e-05,1.237320797973349e-06,340,0.09077549248774915,-1.0420313862142256
1.4412542526289324e-05,8.094246524504069e-05,341,5.616112847361726,0.749435825705458
9.654296072388121e-06,2.3089468214139296e-05,342,2.3916262812963227,0.3786933171846643
4.31173902435267e-05,0.00018969115766924807,343,4.399411852105932,0.6433946204729879
7.966485949225363e-06,7.985832587399948e-05,344,10.024285033950843,1.0010534070395718
4.67946401073254e-05,0.00019266213887322048,345,4.117183900364274,0.614600265863094
2.4620649753401583e-05,1.3622286323854006e-05,346,0.5532870358944103,-0.25704950564972096
1.9119099229752075e-05,0.00017383146711161913,347,9.092032266934014,0.9586609683338971
1.0371087367434311e-05,0.0006258123830958062,348,60.34202209701614,1.7806198595489722
5.156151213842766e-06,0.00012508743407012952,349,24.25984593591944,1.3848880385176727
1.0465451692521828e-05,0.0001290812196407481,350,12.334032341192126,1.091105082859774
1.4378375908628752e-05,6.128531269580118e-05,351,4.262325111351598,0.6296465727083184
1.8714395769972765e-06,2.6640176439369455e-05,352,14.235125069928038,1.1533612872146903
1.6417980697257962e-05,0.00012464302511775333,353,7.591860863776658,0.8803482401663724
5.040496295607317e-05,8.204834165527524e-06,354,0.16277829968207413,-0.7884034922999587
3.5267088043491266e-05,3.0286947845145648e-05,355,0.8587878819991,-0.06611409234251096
1.2176725670959416e-05,5.970047254044552e-06,356,0.4902834649780007,-0.309552753276162
2.09611048834636e-05,2.149102385087501e-05,357,1.0252810608199125,0.010842935080572762
1.1468082066573066e-05,0.00010803736242747564,358,9.42070014849133,0.9740831808530387
2.320790624150749e-05,9.169749457292423e-05,359,3.9511317229006497,0.5967215084400658
9.330186503383325e-05,5.3150070970325887e-05,360,0.5696571119028814,-0.24438647628679178
5.2679747099930486e-05,6.134441906924541e-05,361,1.1644782377728302,0.06613137668050008
3.3667284491813206e-05,5.2016998374702674e-06,362,0.15450310044266125,-0.8110628010829727
1.2217231352445107e-05,3.197480563345937e-05,363,2.6171891741298703,0.4178351151929677
4.233739196986504e-05,2.207401395861316e-05,364,0.5213834138466779,-0.28284278864417095
3.7019337645182408e-06,2.2672469176102245e-05,365,6.12449347241435,0.7870701761007391
1.5539400892079612e-05,0.00010266973280103385,366,6.607058632058608,0.8200081608217177
3.585358970872252e-05,1.780384087689431e-05,367,0.4965706647935162,-0.30401894022770704
4.193637075868267e-05,2.4201291155567884e-05,368,0.5770955072586283,-0.23875230670048878
3.9080232002827125e-05,4.08589137178877e-06,369,0.10455135914989426,-0.9806703170551814
2.685797944302096e-05,3.5130692865248727e-05,370,1.3080169690269619,0.11661337816788886
1.6444766726518867e-05,1.3553135844269077e-05,371,0.824161027618182,-0.08398792595623104
3.425074250257261e-05,5.498533535964152e-05,372,1.6053764485692978,0.2055768874364307
7.712722460523597e-06,1.5969702754917277e-05,373,2.070566241253433,0.3160891289464197
8.59392029022848e-06,5.668296360628053e-05,374,6.595705067305616,0.8192612275507959
2.1273601758379266e-05,4.2030691126840886e-05,375,1.97572050112698,0.2957255063428
2.3782021980460648e-05,0.0003718435246343117,376,15.635488224668997,1.1941114468177896
3.2223699398117893e-06,9.08022969389696e-05,377,28.17873137938754,1.4499214370581648
3.1528082433557275e-05,5.49840229573712e-06,378,0.17439697791086822,-0.7584610451374281
4.331333916716797e-05,1.0958949106781268e-05,379,0.25301556789434243,-0.5968527561261511
1.8512515855847864e-05,5.3424669568130685e-05,380,2.885867592721306,0.46027640123091507
0.0002149055344316917,1.6382365261461542e-05,381,0.07623054150179981,-1.1178709952187085
1.0102643954258748e-05,1.4190404292584155e-06,382,0.14046228251567966,-0.8524402785659637
1.3938365001286919e-05,0.0002525170022339911,383,18.116687445814225,1.2580787918220961
1.3472699348685412e-05,0.00011866350822101166,384,8.807701051578068,0.94486256551713
1.8532846833687017e-05,9.342838935667985e-05,385,5.041232477400922,0.7025367254731383
1.4396821608504227e-05,2.4124679227399295e-05,386,1.675694808439441,0.22419492415114156
4.898464207509187e-06,8.35324459505996e-05,387,17.052782752305724,1.2317952593026176
1.1578894222698327e-05,2.1472877268801535e-05,388,1.854484275943021,0.26822315532430546
1.8139857294866976e-05,6.393402969311994e-05,389,3.524505659215484,0.5470982122408445
6.832695574925224e-05,1.6565515157520532e-05,390,0.2424448005310382,-0.6153871253240492
0.00018090563594148296,0.00030845289649473025,391,1.7050485734701193,0.23173675569775798
7.603594366196319e-05,7.596890512892183e-06,392,0.09991183310180328,-1.0003830728702932
9.210583873693233e-06,0.00021937083336705427,393,23.8172559281078,1.3768917233965425
9.973411110573468e-06,5.239032825732194e-05,394,5.2529999692662335,0.7204073982621786
1.7054322591821453e-05,2.7789621148830763e-05,395,1.6294766912734202,0.21204815251289405
0.00011913903380318414,6.109478504950653e-05,396,0.5128024216684028,-0.29004993256345696
1.695068458272277e-05,0.00012054710796964316,397,7.111636546674495,0.8519695531073869
5.302745912108272e-06,0.0002577832432755516,398,48.61316147298897,1.686753865584461
1.2116342202302604e-05,7.280572798269236e-05,399,6.008886738842377,0.7787940180988862
4.263980792922714e-05,1.7170412569219815e-05,400,0.402685035488879,-0.39503450926855593
3.987192931837374e-05,5.34517380339015e-05,401,1.3405856939375624,0.1272945805081583
1.6371067615482257e-05,0.00044238249865484393,402,27.02221437510154,1.4317209350443685
3.9612588022914486e-05,0.00025195152503697536,403,6.360390411533584,0.8034837741972909
2.0596994436315725e-06,0.00014879048555281935,404,72.23893078811462,1.8587713093395268
2.218821980415217e-05,0.00012991071795835085,405,5.854941004957961,0.7675225234305343
4.7295620195579274e-05,0.00011574194653288093,406,2.447202215644047,0.388669857177647
8.696050859405166e-06,0.0002008440641737836,407,23.096008454982968,1.3635369298591455
8.665882262270515e-06,2.8906557212897348e-05,408,3.3356738919418056,0.5231835857747708
3.0934411770430463e-06,9.834727325032774e-06,409,3.179219116244382,0.5023204611316464
9.806473956434072e-05,5.431645427246595e-05,410,0.5538836335442331,-0.2565814674339994
9.733546261344947e-06,1.8744963468037115e-05,411,1.9258102817551106,0.28461350104127925
2.54515221697969e-05,1.4097508772543229e-05,412,0.5538964891173629,-0.2565713876278032
3.658540224336095e-05,2.106659716864696e-05,413,0.5758197498694949,-0.23971344346584955
9.072203058272064e-05,0.0009867332257138784,414,10.876445548847938,1.0364869899638915
1.7147193219857168e-05,5.887241038017828e-05,415,3.433355513367725,0.5357187756074797
1.1661612676141668e-05,7.719328018923961e-05,416,6.619434406972569,0.8208208830311609
2.3778930657940058e-05,1.1532713359834098e-05,417,0.48499713993586135,-0.3142608224569852
7.222689981289486e-05,5.471317544935136e-06,418,0.07575179827887792,-1.1206070529467977
1.687038540959566e-05,1.8711902780254626e-05,419,1.1091568050135674,0.044992948077181204
7.69725053694569e-06,0.00028086038846857894,420,36.488404154248286,1.5621548696085616
4.2843740637360035e-06,7.46756123836451e-05,421,17.429760163968375,1.2412914111959532
5.896947764194912e-06,0.00010254862898160737,422,17.390119953963666,1.2403025776993675
4.74712265645721e-05,0.00012130429852611269,423,2.555322609183273,0.40744573756014985
1.45139143152753e-05,2.459157118993536e-05,424,1.6943445204202243,0.22900172246724296
1.0893991117818186e-05,0.0002644313592285506,425,24.2731388679074,1.385125940520955
9.774383651906283e-06,2.3398078096480016e-05,426,2.3938162169352464,0.37909080478605156
2.1775339932518173e-05,0.0002702917244220828,427,12.41274419869988,1.093867805560205
1.5741132325946093e-05,8.501141935251993e-05,428,5.400591113283235,0.7324412974502432
1.5219844412841504e-05,5.842558617522144e-06,429,0.38387768357162555,-0.41580713451820045
7.709637027877171e-05,2.037709796650824e-05,430,0.2643068395156214,-0.5778915984064636
9.31069242099228e-05,5.871421487758274e-06,431,0.06306106165122928,-1.2002387220532356
3.9976656395204e-06,0.00020193817067522791,432,50.514022153051904,1.7034119503640617
2.7752474425313808e-05,4.853768470531699e-05,433,1.7489498039513338,0.242777345110591
9.196934067054057e-06,3.4487507964511456e-06,434,0.37498918349382515,-0.4259812592501334
1.5603280173632232e-05,7.848592140083053e-05,435,5.030091142852309,0.7015758543360884
2.7248832023852844e-05,2.624369817157888e-05,436,0.9631127730027438,-0.01632285739748753
1.616765039538354e-05,8.427127607639017e-06,437,0.5212339085489672,-0.28296733928199624
2.5183578976063313e-05,0.0003744963324770327,438,14.870655709142332,1.1723301187965869
3.920100873832686e-05,5.686989100450314e-05,439,1.4507251939387313,0.16158515326542786
2.6851161371910183e-05,3.515986814445275e-05,440,1.3094356574548227,0.11708416309049717
1.0473999722743502e-05,3.096053312103451e-05,441,2.955941754877656,0.47069587228555976
1.0660365088289723e-05,8.134283352449359e-06,442,0.7630398476112948,-0.11745278164429855
4.7399518476699055e-06,1.0449606538953768e-05,443,2.204580737268597,0.3433260084053292
8.514852367516895e-06,0.00023367310401772,444,27.44300123266422,1.4384316051218085
0.00014228052478257352,2.831420328712304e-05,445,0.1990026627354059,-0.7011411125171432
9.058727878717073e-06,5.1341749240555105e-05,446,5.66765553927052,0.7534034474434604
6.063901841432349e-06,4.300909164636013e-06,447,0.7092643115113649,-0.14919189226428367
2.7540568489253336e-05,1.0281154533977512e-05,448,0.37330945212657257,-0.4279310136781871
1.7910148621190773e-05,0.0001039383598083052,449,5.80332201628569,0.7636766694816202
1.6446933339549925e-05,7.867119809214325e-05,450,4.783335377359541,0.6797308319341354
8.184099176953991e-05,0.00040996559596511974,451,5.009294084797531,0.6997765289256176
3.4634799728463825e-05,0.0002505279781189142,452,7.233417836483792,0.8593435527285326
1.1772182602550409e-05,3.7908290635624606e-05,453,3.2201582251546017,0.5078772116409543
1.3082250083438519e-05,8.819650029972535e-05,454,6.741691967146978,0.8287689054047025
1.2099277736809112e-05,3.4195664736552485e-05,455,2.8262566973333034,0.4512116044950175
4.796501519840035e-05,0.0005886282252210692,456,12.272032496733164,1.0889164966320575
1.4696136617414292e-05,0.00019851023106556593,457,13.507647365657979,1.1305797143006628
3.3286897932895647e-06,6.129174170021347e-05,458,18.41317320219321,1.2651286383382927
1.905658278344227e-05,6.359257684621788e-05,459,3.3370398863678585,0.5233613976424881
4.300392391726691e-06,0.00028311221829970294,460,65.83404315484519,1.8184505278236345
0.00017767621469633464,0.0001002348990542166,461,0.5641435980923359,-0.24861033587244274
7.614576414915039e-06,0.00032452955997603537,462,42.61951581973275,1.6296085115909298
1.7011124428585176e-05,3.595364920886363e-06,463,0.21135374889415182,-0.6749900444538228
2.5892025052382805e-05,8.696423300396259e-05,464,3.3587265896747382,0.5261746524191147
1.4985365819875624e-05,2.6937009740520727e-05,465,1.797554364992092,0.25468203399736
1.4964816392295983e-05,0.0004114455088543864,466,27.494190243871092,1.4392409334088005
3.0494903147010635e-05,0.0003198018003690848,467,10.48705742160832,1.0206536459789162
9.201468946030698e-05,5.200947826766866e-05,468,0.5652301667561934,-0.24777466758403527
4.308786295030452e-05,0.00031569614357045383,469,7.326799751813235,0.8649143220329386
8.77284415770026e-05,0.00042486030867255013,470,4.842902723851923,0.6851057457513471
7.022457060803813e-06,5.466977578963882e-05,471,7.7849925341346475,0.8912582004127223
2.747001117211089e-05,0.0009710165693388247,472,35.34824078719908,1.5483678046838822
2.33589060219734e-05,4.815445330958032e-05,473,2.0615029344388858,0.31418395733272464
2.841234021002859e-05,3.865197467861902e-05,474,1.3603939130989353,0.13366468007231472
7.919904527899373e-05,0.00014132611776758843,475,1.7844421895458493,0.2515024827103284
1.6037714804829692e-05,3.270323910045517e-05,476,2.039145819615568,0.3094482833504891
1.333282323047895e-05,5.539175391539497e-05,477,4.154540486876698,0.61852299561717
3.4114177862466724e-05,0.000271332312295659,478,7.953652390204181,0.9005666064745717
3.3788301698350066e-06,5.116653106135083e-05,479,15.14326808081312,1.1802196107189666
1.5782160572139765e-05,6.540421767661321e-06,480,0.4144186556565089,-0.38256070242712686
1.748834369214447e-05,7.769619384012328e-05,481,4.442741703150732,0.6476510644996607
7.96752302561198e-06,2.1681746047293328e-05,482,2.7212655649185233,0.4347709261057034
5.755789350897499e-05,0.00014122415702629308,483,2.4536019026525357,0.38980409974944413
6.913610163104377e-06,0.00011528999667674042,484,16.675802360394073,1.2220867392787438
1.745906896646077e-05,0.0002922774210217907,485,16.740722061597992,1.2237741860709015
2.681307117101872e-05,0.0001485708228914131,486,5.5409849152975035,0.7435869678440813
7.741525351606185e-05,0.0001849926594824416,487,2.3896151091730253,0.37832795558273336
1.9789981774579355e-05,2.2401028954234492e-05,488,1.1319378263909814,0.0538225731447799
5.10030720753739e-05,0.00013121101128911233,489,2.572609961517704,0.41037394695623197
4.0299040947114624e-05,0.0005306828389395722,490,13.168622043288815,1.1195403330251834
2.2628039649771795e-05,2.188153466254224e-05,491,0.9670097366460517,-0.014569153062433617
6.727602673611971e-06,0.0004334207457935785,492,64.42424840182781,1.809049360605281
4.764303767834177e-06,2.5862728959524796e-05,493,5.428438281818843,0.7346749045166703
2.2247678697627713e-05,1.7987148152736246e-05,494,0.8084955018095542,-0.09232239201574154
1.1623575422362828e-05,7.134045354714735e-05,495,6.137565332083107,0.7879961280576517
5.014873878485037e-05,0.00011805085483279865,496,2.3540144317340457,0.3718091210406563
4.216492826162476e-05,0.00014932470367625406,497,3.54144332345889,0.5491802958291654
1.6628553018673102e-05,1.5766825811008475e-05,498,0.9481778596912823,-0.023110189837737768
6.284079362515522e-06,8.422325932649358e-05,499,13.40264093876417,1.1271903828516987
3.333033099659461e-05,2.1962962669857215e-05,500,0.6589482316302586,-0.18114870316082723
7.226702362986879e-06,8.375546238933497e-06,501,1.1589720758157511,0.06407297223173482
9.367707014083672e-06,1.6404233254382874e-05,502,1.751147130212366,0.24332263674875151
7.510608857096133e-06,2.0306531159154568e-05,503,2.703713047174419,0.43196059679558607
1.7413247230080162e-05,9.34977337329996e-05,504,5.369345102473985,0.7299213181527641
6.44522479417284e-05,0.00019927372878828975,505,3.091804167458273,0.4902119782328132
1.9899436272825104e-05,8.5349973825841e-06,506,0.4289064908959049,-0.3676373812756307
1.283933596915096e-05,7.627736943387347e-05,507,5.940912335119582,0.7738531439177202
4.349745525519126e-06,1.2182313447973855e-05,508,2.800695667482741,0.4472659195648562
3.473878750729783e-05,0.00010637020359039353,509,3.0620010433020313,0.48600533433749954
9.164411500643372e-06,2.3682735155511483e-05,510,2.584206869568098,0.41232727662792185
2.2494028921235007e-05,1.4160100473126943e-05,511,0.6295048576095411,-0.20100091428546032
1.4034430861742871e-05,0.00013053226320678578,512,9.300859043925318,0.9685230626191901
4.624297188431619e-05,2.4722552380407936e-05,513,0.5346229139912364,-0.271952431275909
1.709004074940935e-05,3.422191621421333e-05,514,2.0024479002717457,0.30156122542102587
1.885552395606515e-05,3.483495000736795e-06,515,0.18474665614456598,-0.7334234134533291
3.250777921026572e-05,0.00015569276950603604,516,4.789400361648494,0.6802811426569573
0.00016446083484621124,0.00013390267509885728,517,0.8141918726368551,-0.08927323711577305
4.86270132126578e-05,5.032854537216041e-05,518,1.0349915005484995,0.014936783338789379
1.8304119928347224e-05,7.995875736433591e-06,519,0.43683475456531173,-0.3596828164674858
2.006406219285376e-05,0.00021342084605008576,520,10.636970918386613,1.0268179718762287
1.1832770144161991e-05,2.2477323168369044e-05,521,1.8995825064225407,0.27865816143685906
7.73485370166522e-06,2.902039519273842e-05,522,3.7518996883535993,0.5742512184658551
1.1507298502889172e-05,0.0008014927071926745,523,69.65081395876203,1.8429261960756076
9.240382767429197e-06,2.1491537919026103e-05,524,2.325827669691366,0.36657753288825146
3.844007969572748e-05,0.00012183588818297433,525,3.1695014460783257,0.5009909542539779
6.851978314983206e-06,9.815361190841008e-05,526,14.324857347224494,1.1560903057792735
7.586404334510668e-05,7.98563692675348e-05,527,1.0526247448249888,0.022273575081442905
4.242673292917e-05,7.013511925217962e-05,528,1.6530879096740214,0.21829594956126114
2.041426666860608e-05,7.854638010615582e-05,529,3.8476219293709804,0.5851923913141616
2.000637324454185e-05,6.929354212032792e-05,530,3.463573396004327,0.5395243951320713
1.1455282346708848e-05,4.697995281641743e-05,531,4.101160616954585,0.6129067782343569
2.6201500625302324e-05,0.0003066057604314044,532,11.701839708192923,1.0682541448493799
5.9372118862866645e-05,1.0348383588276258e-05,533,0.1742970233583577,-0.7587100297005546
9.900406444503625e-06,0.00017033596137738116,534,17.20494631530466,1.2356533218274328
4.316048068592802e-06,0.00013413325737844864,535,31.077795067787847,1.4924501985503107
4.040487832962988e-05,0.00011559606906400003,536,2.860943377206772,0.45650926248544604
2.76630682605472e-05,0.00019102385558462476,537,6.905374840760564,0.8391872581290556
6.524298723536606e-06,4.4741600604103355e-05,538,6.857687316292964,0.8361776791014098
9.60554852281982e-06,5.30820700523954e-06,539,0.5526188319832935,-0.2575743194067104
8.470825787666553e-06,4.584526004590524e-05,540,5.4121358643280715,0.7333686904361805
9.691023110807741e-06,1.5219689391052548e-05,541,1.5704935605900123,0.19603616002394877
1.4469594539921115e-05,2.077586452509088e-05,542,1.4358290737014767,0.1571027429936566
1.5320395337100237e-05,1.1258454942578763e-05,543,0.7348671293954809,-0.1337911781767914
1.0432632337122296e-05,2.8196819144719505e-05,544,2.702752117927816,0.43180621634146327
9.370518716978343e-06,2.4436418295619e-05,545,2.607797821410133,0.41627391817585424
1.5910001388703048e-05,2.8833107777967323e-06,546,0.1812263058533758,-0.7417787621903115
2.3651435444258777e-05,0.00011584919462385316,547,4.898188733486565,0.6900355150338198
1.4576865791596726e-05,0.0007179566814845939,548,49.25315851494507,1.6924340862372362
6.3713680044739e-05,0.00010349337879083932,549,1.624350982680132,0.2106798755035868
3.324219451034329e-05,3.919363094045949e-05,550,1.179032597509903,0.07152581249370653
4.07506385576037e-06,4.682078979235604e-05,551,11.489584322996999,1.0603043168088935
3.37661911131579e-05,3.016975594503712e-05,552,0.8934900547098031,-0.0489102771915674
3.664497298391469e-05,5.5705166923469834e-05,553,1.5201312045699042,0.1818810741036986
1.2948724711629036e-05,4.782809807059826e-05,554,3.693653169384676,0.5674561131686462
4.484086008612353e-06,1.822446439435645e-05,555,4.0642539771435375,0.6089808393904099
2.016198766758132e-05,0.0003767150522787491,556,18.684420330465404,1.2714796287478562
1.9846419679458055e-05,8.393334866193923e-06,557,0.42291430906711125,-0.3737476204956702
6.514862055742969e-06,0.00011839433289729184,558,18.172960821622475,1.2594256903095242
4.685689409132328e-06,4.428233560163436e-05,559,9.450548624782696,0.9754570209748434
1.8323396253864103e-05,0.0004893222074881554,560,26.70477681695965,1.426588952738861
1.5841848558508314e-05,7.526840997414163e-05,561,4.751239080221898,0.6768068844728128
1.317692123693799e-05,3.246414861159775e-05,562,2.463712731361948,0.39159006775476574
1.8399464092946213e-05,3.714296431302592e-05,563,2.018698160196165,0.30507138721458593
6.638963817526353e-06,5.245265949272404e-05,564,7.900729832907518,0.8976672112605977
1.294761576893112e-05,1.2688222124923504e-05,565,0.979965914293653,-0.00878902991120143
3.4091814250526565e-05,1.992110206723824e-05,566,0.5843368123751451,-0.23333675290282713
1.4094183481084499e-05,5.871383185173677e-06,567,0.4165820029981541,-0.38029949619197384
3.757522391446764e-06,1.6518000528422534e-05,568,4.395981928417088,0.6430558984000266
1.2466437033754505e-05,5.5964120689274555e-05,569,4.489183279692858,0.6521673366857633
6.8590833478503e-06,7.168152650657372e-05,570,10.450598552507659,1.0191411651462947
2.6124369343077894e-05,4.649814709716142e-06,571,0.17798763478851945,-0.7496101680823833
2.751055301152141e-05,4.2409354452133e-05,572,1.5415667738257381,0.18796234117798585
3.807442288944447e-06,9.830893776971539e-05,573,25.82020430228766,1.4119596742977578
4.272333440408932e-05,4.112138791511004e-05,574,0.9625041792424811,-0.01659737608646679
6.576784659103416e-06,2.337054877947492e-05,575,3.553491560214916,0.5506552883006236
9.50986300453907e-05,3.0490941252113487e-05,576,0.3206244005571912,-0.4940034295049582
1.9047883805055537e-05,2.6130598381838368e-05,577,1.3718373468292049,0.13730262189399348
5.750798846668707e-06,2.3288189286917745e-05,578,4.04955727157941,0.6074075454319235
6.383689379441951e-06,6.159688097420778e-05,579,9.649103725593937,0.9844869749908163
2.8327344229453344e-05,0.0007973142392690957,580,28.14645216335136,1.4494236601826134
1.3523546937495198e-05,2.0482750750513888e-05,581,1.5145990061027332,0.18029766749965953
1.8157403137942742e-05,3.41325626897753e-05,582,1.8798152153404555,0.27411516048593476
0.00010033479120434136,4.699238081162867e-05,583,0.46835579411257466,-0.3294241026666466
9.939216646113934e-06,2.1915577475033764e-05,584,2.204960235332267,0.3434007617260833
2.123594216443316e-05,0.00018677524015440225,585,8.795241515924882,0.944247769614212
8.272954231615135e-05,2.906531824318028e-06,586,0.03513293731531479,-1.4542855391773712
2.6212745161216005e-05,2.6436668399500812e-05,587,1.0085425329131923,0.003694218285016874
4.011356799966459e-06,0.0001334863851857262,588,33.27711590922113,1.522145679427961
3.315260465320928e-05,3.5131910037845746e-05,589,1.0597028621232287,0.02518410731142936
6.250924768547976e-06,1.8671835299936263e-05,590,2.987051674959373,0.4752427358132299
8.165800069333392e-05,8.485391329370327e-05,591,1.0391377767424355,0.016673133420570734
8.783409592643853e-06,0.000148358981554132,592,16.89081899111062,1.2276507078715924
0.0003896472260954535,6.437887424928795e-05,593,0.1652234891915201,-0.7819282106409845
8.675675314783467e-05,1.9116628791720756e-05,594,0.22034744383697444,-0.6568919832023304
9.017072311294072e-06,8.64414225350382e-05,595,9.586417802901337,0.9816563528364991
2.0404308480102248e-05,3.0863178687018685e-05,596,1.512581458818644,0.17971877252306498
4.249458071396904e-05,0.0001222719012576052,597,2.8773528107176105,0.45899311679250065
4.378944242405187e-05,0.0002964663339860628,598,6.770269671742272,0.8306059677423195
3.112677973932914e-05,2.1931325251655343e-06,599,0.07045806034327667,-1.1520693167864353
6.995773755604762e-05,5.712854894650901e-05,600,0.8166151585554018,-0.0879825626742724
1.768582244700011e-05,6.228542028483885e-06,601,0.3521771208067498,-0.4532388614014738
1.3860105491858e-05,0.0009365185297158692,602,67.56936520187519,1.8297498388507152
1.41380293771067e-05,2.851053205710598e-05,603,2.016584581672482,0.30461644235319074
4.71863900930684e-05,0.00012244609540364474,604,2.5949451772457555,0.41412818705108356
2.8815496456989845e-05,4.792526286851031e-05,605,1.6631767195142309,0.2209383972846518
2.676288231383328e-05,1.9073911447416332e-05,606,0.7127001951339654,-0.14709312229524105
4.429919577447178e-05,1.6536322892294325e-05,607,0.3732872031465565,-0.4279568980943134
2.5719898646032583e-06,0.0003352370901020574,608,130.3415284467963,2.1150828094332303
2.7270379071223384e-05,0.00015745641308407312,609,5.773898949949926,0.7614691789449156
2.4885894634747255e-05,0.0005150808663012331,610,20.697703412359736,1.3159221594341106
0.00010611679793940726,5.344039964660231e-05,611,0.503599813453821,-0.2979144394378668
4.33683270968419e-06,7.063505499358718e-05,612,16.287244568105752,1.2118476177593491
9.490903493993866e-05,3.628458976090519e-05,613,0.38230912140100454,-0.4175853401529141
2.156650469384232e-05,3.542877566001094e-05,614,1.6427685507205338,0.21557638009635283
3.2613352950364554e-05,1.4321453910697404e-05,615,0.43912853525038487,-0.3574083408525134
0.00010687405244045165,5.530344673571162e-05,616,0.5174637386050812,-0.2861200780942006
3.5040114773405674e-05,1.9393289255551496e-05,617,0.5534596385018231,-0.25691404491186043
2.98474844428646e-05,8.497131356221075e-05,618,2.8468500829564602,0.454364597509076
2.548330315214877e-05,6.131565956841438e-05,619,2.4061111388240186,0.3813156836286173
1.2332698362875827e-05,7.061492029816462e-05,620,5.725828867324873,0.7578383637541911
1.9438257282338232e-05,0.00037322405877131617,621,19.20048970184332,1.2833123053752271
9.77882669908632e-06,4.7787374160716246e-05,622,4.8868208458159135,0.6890264177881993
1.9128232291316178e-05,0.00012397691871109137,623,6.481357860097419,0.8116660011437782
1.9344084642188177e-06,0.0005863016172290942,624,303.09090767231703,2.481572908301082
3.07156360069057e-05,0.00023983795039078128,625,7.808334176666869,0.8925583917458202
1.7707619368868417e-05,0.00019950247526054205,626,11.266476374079133,1.0517881103166933
1.4289550514339825e-05,3.460496423608735e-05,627,2.421697183642035,0.3841198367032976
2.491550642147616e-05,6.586417533766895e-05,628,2.643501369127167,0.42217953967179783
4.769151233456267e-06,1.0278881545090092e-05,629,2.1552852996110277,0.33350476676852675
0.00013768965422215228,9.09873318680908e-05,630,0.6608145861219851,-0.1799203794249963
1.8046735542773905e-05,6.95033684682112e-05,631,3.8512986630449655,0.5856071988831615
1.728584296174824e-05,5.1422980069607816e-05,632,2.9748609994549575,0.4734666781049041
7.616645604700397e-06,0.0001715126030914413,633,22.518128319584303,1.3525322896314627
2.048470798849683e-05,1.1736377643307048e-05,634,0.5729336073473735,-0.24189570199993585
8.005326005336438e-05,0.00035561846436245754,635,4.442273358079338,0.6476052796182802
5.635373288852511e-05,0.00014754609433938285,636,2.618213324594626,0.41800502873877965
4.700105389208664e-05,4.593660206261676e-05,637,0.9773525965627528,-0.009948728895392498
3.4540454290431795e-05,4.182722737332557e-05,638,1.2109634407707346,0.08313103190341375
1.3973878229153876e-05,8.901068900732449e-05,639,6.369791374138382,0.8041252083880611
4.6906403415472e-06,0.00031014641235614545,640,66.12027138577078,1.8203346274326955
1.6357614403538052e-05,5.648370942723425e-05,641,3.4530529962252423,0.538203243797344
1.579764390568854e-05,5.943362168092554e-05,642,3.762182641648494,0.5754398753012038
5.7084162460558045e-05,5.1099012827518595e-05,643,0.8951521862622606,-0.04810312330391077
2.7251885626386328e-05,0.00042430474729082896,644,15.56973903046183,1.1922813332758782
0.00010028777482601168,3.2116286912177985e-05,645,0.32024129529143736,-0.49452266629295244
6.623578087921725e-05,4.826052250846159e-05,646,0.7286170989131383,-0.13750064111429647
1.2669995815313153e-05,0.0002894972478895216,647,22.849040529250278,1.3588679680119584
3.322119812558863e-06,5.964653188397656e-05,648,17.95435903861451,1.2541699056491409
7.994249050652545e-05,0.00019568253711408,649,2.4477913544375633,0.3887743965298123
7.78759749759587e-05,1.6751485436993953e-05,650,0.21510466407856016,-0.6673501727756175
5.101428929042403e-06,3.908238990493185e-05,651,7.661067212450232,0.8842892725300165
9.046583751169753e-05,0.00029688470107385514,652,3.281732742876193,0.5161032101661408
2.9307675499188817e-05,2.220717303805717e-05,653,0.7577254988602499,-0.1204880976945219
2.348631172556415e-05,4.169845833361799e-05,654,1.775436638194258,0.24930517780709804
0.00010053596536419535,6.803656508528313e-05,655,0.676738566530078,-0.1695790728826747
7.67395673384752e-05,1.5256987332202028e-05,656,0.19881513359214076,-0.7015505606559669
3.8361840385629e-05,3.04306663991309e-05,657,0.7932535585683409,-0.10058797096013457
3.2102995366028605e-05,5.723622622999695e-05,658,1.7828936389706591,0.2511254354995669
3.7044747139684674e-05,5.288084031636189e-05,659,1.4274855249237912,0.15457171308069084
1.3405630961168292e-05,0.00023239660825248183,660,17.335745622541637,1.238942525703489
1.892778264318097e-05,0.0003179110539916587,661,16.796000883188032,1.2252058888025108
8.11257331241971e-06,1.7898576043269522e-05,662,2.2062760303032594,0.34365984669807514
