simulation_index,mode,difference,ell
420,ell_3,0.0003828209846423124,3
421,ell_3,0.0005261821837370905,3
422,ell_3,0.0007115789200194758,3
423,ell_3,0.0007083253983875284,3
424,ell_3,0.00018987635257434248,3
425,ell_3,0.0010435093945034345,3
426,ell_3,0.0006413154415750692,3
427,ell_3,0.0012648380450978943,3
428,ell_3,0.0007194587068246593,3
429,ell_3,0.0010671789083862334,3
430,ell_3,0.0007291703082251403,3
431,ell_3,0.001236098825268373,3
432,ell_3,0.0007539533668596889,3
433,ell_3,0.0005196892251395376,3
434,ell_3,0.002154773664799102,3
435,ell_3,0.0009395512899572055,3
436,ell_3,0.000777611303489491,3
437,ell_3,0.0002562612640860376,3
438,ell_3,0.0002544223207311759,3
439,ell_3,0.000656950994633386,3
440,ell_3,0.0006014195968931532,3
441,ell_3,0.0003812695471473485,3
442,ell_3,0.0005997840996751685,3
443,ell_3,0.0014296090491098432,3
444,ell_3,0.0008364959020983802,3
445,ell_3,0.00027793159741946663,3
446,ell_3,0.0005154678013681274,3
447,ell_3,0.0003400185749442558,3
448,ell_3,0.0004367496671787836,3
449,ell_3,0.0004300109775039336,3
450,ell_3,0.00041380414710145746,3
451,ell_3,0.0002595369063860726,3
452,ell_3,0.0005104983104023824,3
453,ell_3,0.0003937103767933064,3
454,ell_3,9.504124191506368e-05,3
455,ell_3,0.00188892535578471,3
456,ell_3,0.0010591711310137429,3
457,ell_3,0.00043974706170839934,3
458,ell_3,0.000557393562967347,3
459,ell_3,0.0002728678271813598,3
460,ell_3,0.001524487952040972,3
461,ell_3,0.0017204709727341116,3
462,ell_3,0.0006054647674482693,3
463,ell_3,0.0010185125150614458,3
464,ell_3,0.0006122570460257039,3
465,ell_3,0.000247137502864791,3
466,ell_3,0.0004304736505783592,3
467,ell_3,0.0005965344043346194,3
468,ell_3,0.0004195788648817827,3
469,ell_3,0.00048337278635540314,3
470,ell_3,0.0005217248816582196,3
471,ell_3,0.0005250287579290701,3
472,ell_3,0.000568689864038867,3
473,ell_3,0.0002916682706309469,3
474,ell_3,0.00035844328523438734,3
475,ell_3,0.0002549913383683193,3
476,ell_3,0.000990955338915872,3
477,ell_3,0.0001558029350312962,3
478,ell_3,0.0011011764010304833,3
479,ell_3,0.0012662179891149167,3
480,ell_3,0.0004597449065243733,3
481,ell_3,0.00011559559894714552,3
482,ell_3,0.00044372002962612706,3
483,ell_3,0.0005303141888446857,3
484,ell_3,0.0003005521265117584,3
485,ell_3,0.00040457984163081367,3
486,ell_3,0.0013803567457230596,3
487,ell_3,0.0008213394097557332,3
488,ell_3,0.00031647418307423006,3
489,ell_3,0.0002113299455375456,3
490,ell_3,0.00045294456560068526,3
491,ell_3,0.0004848822457585132,3
492,ell_3,0.0007422600468615788,3
493,ell_3,0.00039973031582077713,3
494,ell_3,0.0007491055404253107,3
495,ell_3,0.0017600061121780164,3
496,ell_3,0.0008989979465185786,3
497,ell_3,0.000535460450786503,3
498,ell_3,0.0004937798915280274,3
499,ell_3,0.00044495638063215474,3
500,ell_3,0.0011191946960548958,3
501,ell_3,0.0003782638883010468,3
502,ell_3,0.0005662942175961033,3
503,ell_3,0.0005683280915609706,3
504,ell_3,0.0004078541443419036,3
505,ell_3,0.0002418942889225966,3
506,ell_3,0.0006689871411814696,3
507,ell_3,0.0005313270546167404,3
508,ell_3,0.0007440620400201153,3
509,ell_3,0.00040014218760444254,3
510,ell_3,0.0011465043725395739,3
511,ell_3,0.0003256801836499021,3
512,ell_3,0.0015394866677793247,3
513,ell_3,0.00019313670049834211,3
514,ell_3,0.000715400249479815,3
515,ell_3,0.0007330680581395768,3
516,ell_3,0.00034194362902128134,3
517,ell_3,0.0007109602346913726,3
518,ell_3,0.0011876018951557051,3
519,ell_3,0.00014574941816357698,3
520,ell_3,0.0007451809101472345,3
521,ell_3,0.00012347239942085515,3
522,ell_3,0.0003087652423641011,3
523,ell_3,0.0014648087337476728,3
524,ell_3,0.0003887400688432533,3
525,ell_3,0.0002725036907840052,3
526,ell_3,0.0004894182786576291,3
527,ell_3,0.0019059272979742344,3
528,ell_3,0.0001836388006719767,3
529,ell_3,0.00029329947612309403,3
530,ell_3,0.0013534865160560387,3
531,ell_3,0.0016800881528262477,3
532,ell_3,0.0005179721116228854,3
533,ell_3,0.00026205345647652145,3
534,ell_3,0.0019381442806588169,3
535,ell_3,0.0014346060657535852,3
536,ell_3,0.0008282775714898831,3
537,ell_3,0.0003385049540188422,3
538,ell_3,0.0005351582686051156,3
539,ell_3,0.0005005783290915332,3
540,ell_3,0.0006721563113081057,3
541,ell_3,0.001316301250835582,3
542,ell_3,0.0009341437754009984,3
543,ell_3,0.0002887480448201909,3
544,ell_3,0.0012587544846792142,3
545,ell_3,0.0006650481345553466,3
546,ell_3,0.0008323221907303073,3
547,ell_3,0.0013286313781219563,3
548,ell_3,0.000282882604675146,3
549,ell_3,0.0005394147683748644,3
550,ell_3,0.0004006576836507695,3
551,ell_3,0.00021513472969291055,3
552,ell_3,0.000678582540546428,3
553,ell_3,0.0024872030070876992,3
554,ell_3,0.0001827160831916252,3
555,ell_3,0.0005405633141537056,3
556,ell_3,0.0008094102514571193,3
557,ell_3,0.0005933752853782412,3
558,ell_3,0.0005149672494337156,3
559,ell_3,0.00025276250153909765,3
560,ell_3,0.0006337484965421792,3
561,ell_3,0.0003499960086666598,3
562,ell_3,0.00014812064547665467,3
563,ell_3,0.001128602554692424,3
564,ell_3,0.0009794700192754637,3
565,ell_3,0.0005684860206082193,3
566,ell_3,0.000632338561787285,3
567,ell_3,0.0010500267767024451,3
568,ell_3,0.0006305446255195216,3
569,ell_3,0.0009480342873344015,3
570,ell_3,0.0004610427704740908,3
571,ell_3,0.0012109620192877835,3
572,ell_3,0.0006681091593440757,3
573,ell_3,0.0006191894617431137,3
574,ell_3,0.000257223018173728,3
575,ell_3,0.0006546846369589101,3
576,ell_3,0.0003345569724603035,3
577,ell_3,0.0003757824933596684,3
578,ell_3,0.0003379016104719105,3
579,ell_3,0.00029068470089476246,3
580,ell_3,0.001972077784049065,3
581,ell_3,0.001225107132199354,3
582,ell_3,0.0017444605354570734,3
583,ell_3,0.00026460631697816927,3
584,ell_3,0.0005752083866831461,3
585,ell_3,0.00025362975895001894,3
586,ell_3,0.00036305822124196223,3
587,ell_3,0.00031769885802718873,3
588,ell_3,0.0011594842123413343,3
589,ell_3,0.0004345201548594105,3
590,ell_3,0.0010462919714024552,3
591,ell_3,0.0007919138974563216,3
592,ell_3,0.0021954962634368287,3
593,ell_3,0.00022685557985829263,3
594,ell_3,0.0011732348956954982,3
595,ell_3,0.0010964628196322072,3
596,ell_3,0.0003073394490551391,3
597,ell_3,0.0010085411287878328,3
598,ell_3,0.0006742946048755708,3
599,ell_3,0.0004808206737027519,3
600,ell_3,0.00033617062535808135,3
601,ell_3,0.0003579933697396665,3
602,ell_3,0.001885347426972318,3
603,ell_3,0.0005513610337201246,3
604,ell_3,0.0008811766686082864,3
605,ell_3,0.0003429005652193521,3
606,ell_3,0.0003451808108226308,3
607,ell_3,0.001054868108408399,3
608,ell_3,0.00024523928561521395,3
609,ell_3,0.0004295988542070466,3
610,ell_3,0.0005625030652864088,3
611,ell_3,0.0005892223978821014,3
612,ell_3,0.0004949833698831922,3
613,ell_3,0.0006988750741710434,3
614,ell_3,0.0008352186862896064,3
615,ell_3,0.0008564215022288941,3
616,ell_3,0.0003050567581586272,3
617,ell_3,0.00046474416810244733,3
618,ell_3,0.0011287181123750703,3
619,ell_3,0.000942719185045837,3
620,ell_3,0.00024183712585958852,3
621,ell_3,0.0006805273940368467,3
622,ell_3,0.00016818170750469003,3
623,ell_3,0.0005668762795433433,3
624,ell_3,0.0017209648070362232,3
625,ell_3,0.00031207530050338567,3
626,ell_3,0.0003340819457775475,3
627,ell_3,0.0008716587501660223,3
628,ell_3,0.00021839366295864417,3
629,ell_3,0.00037703088941804896,3
630,ell_3,0.0007882732702262685,3
631,ell_3,0.00037668474904674646,3
632,ell_3,0.00047837653115931746,3
633,ell_3,0.0008613419353168377,3
634,ell_3,0.0007097464452879904,3
635,ell_3,0.0006468220219051092,3
636,ell_3,0.0004496667573719872,3
637,ell_3,0.0006881568598948193,3
638,ell_3,0.0005117010300262967,3
639,ell_3,0.0007253566774497921,3
640,ell_3,0.0004090432604609836,3
641,ell_3,0.0004939522004040848,3
642,ell_3,0.0003042973843653884,3
643,ell_3,0.0005396795679870704,3
644,ell_3,0.00033878971956244266,3
645,ell_3,0.00028246432706057427,3
646,ell_3,0.0006436639837223698,3
647,ell_3,0.0006261713165895397,3
648,ell_3,0.000881569972676668,3
649,ell_3,0.0004255169552618194,3
650,ell_3,0.0007040235764835422,3
651,ell_3,0.0007669784313546734,3
652,ell_3,0.0007197071704094435,3
653,ell_3,0.00033582423975622434,3
654,ell_3,0.0006028076914327623,3
655,ell_3,0.0006857165256794817,3
656,ell_3,0.0005535140949542997,3
657,ell_3,0.00015760525831274964,3
658,ell_3,0.0006068453076416442,3
659,ell_3,0.0020787016279456582,3
660,ell_3,0.0004440586176996908,3
661,ell_3,0.00035607232776849315,3
662,ell_3,0.0006895155659222289,3
663,ell_3,0.0006647473629255358,3
664,ell_3,0.0011273457287447432,3
665,ell_3,0.00025911170010734023,3
666,ell_3,0.0008547493673519208,3
667,ell_3,0.0007854315983971426,3
668,ell_3,0.0005060787120770182,3
669,ell_3,0.0006753239674913088,3
670,ell_3,0.0010221408975356091,3
671,ell_3,0.0009301718600575901,3
672,ell_3,0.0002775964803156905,3
673,ell_3,0.0009015135282163756,3
674,ell_3,0.0005301537049275885,3
675,ell_3,0.000575767881303366,3
676,ell_3,0.0005758794389556966,3
677,ell_3,0.0005036262087155422,3
678,ell_3,0.0011266508205198412,3
679,ell_3,0.0005241350399296155,3
680,ell_3,0.00028153378546407094,3
681,ell_3,0.0004352246015481388,3
682,ell_3,0.0006135102472250143,3
683,ell_3,0.001152292836607248,3
684,ell_3,0.000791426448109076,3
685,ell_3,0.00033084797160197384,3
686,ell_3,0.0024481651065054407,3
687,ell_3,0.0006460296001543499,3
688,ell_3,0.00118466413097493,3
689,ell_3,0.0005031817700412809,3
690,ell_3,0.0007589953748548731,3
691,ell_3,0.0009120193797090083,3
692,ell_3,0.001144698959407012,3
693,ell_3,0.0010394023048419555,3
694,ell_3,0.0009301057941818552,3
695,ell_3,0.00045619853480277634,3
696,ell_3,0.00039108796599252016,3
697,ell_3,0.0006728649514484975,3
698,ell_3,0.0009647384035869176,3
699,ell_3,0.00048219457557244113,3
700,ell_3,0.0010442804015568191,3
701,ell_3,0.0013175776079033593,3
702,ell_3,0.0003180433153747278,3
703,ell_3,0.0003335616529012667,3
704,ell_3,0.00050661690243759,3
705,ell_3,0.0006628493487416486,3
706,ell_3,0.0004023168364473724,3
707,ell_3,0.0012405396234518363,3
708,ell_3,0.0007108207254169137,3
709,ell_3,0.0005643351800031169,3
710,ell_3,0.0002328593032579495,3
711,ell_3,0.0002502575648631827,3
712,ell_3,0.0006523529090150376,3
713,ell_3,0.0001533039820572015,3
714,ell_3,0.0010118772849913756,3
715,ell_3,0.0005012414044253065,3
716,ell_3,0.00385773660446464,3
717,ell_3,0.002201138239602366,3
718,ell_3,0.0004942842197031517,3
719,ell_3,0.0005170698311446844,3
720,ell_3,0.0010015750052575043,3
721,ell_3,0.001531317420088424,3
722,ell_3,0.00020626519647035677,3
723,ell_3,0.0001886993216683336,3
724,ell_3,0.00037946381892356576,3
725,ell_3,0.0007818185549640915,3
726,ell_3,0.0007425604571424576,3
727,ell_3,0.0010471662756901695,3
728,ell_3,0.0002683149882918868,3
729,ell_3,0.00013731723309134484,3
730,ell_3,0.0009222244701889069,3
731,ell_3,0.00033531231229690664,3
732,ell_3,0.00016416752792686127,3
733,ell_3,0.0006012545472553766,3
734,ell_3,0.0008870359840492319,3
735,ell_3,0.0005122157164733667,3
736,ell_3,0.00041874875295165966,3
737,ell_3,0.0005008781197470162,3
738,ell_3,0.0004412583269648901,3
739,ell_3,0.0002454643860375104,3
740,ell_3,0.00035894591790084084,3
741,ell_3,0.0007535143631731936,3
742,ell_3,0.0006684671541278671,3
743,ell_3,0.0006096079346211508,3
744,ell_3,0.00030335115070523225,3
745,ell_3,0.0004942681776068755,3
746,ell_3,0.0001492676657799045,3
747,ell_3,0.0006134299858531106,3
748,ell_3,0.0012989282255249223,3
749,ell_3,0.00022757977985385288,3
750,ell_3,0.00038777432461945503,3
751,ell_3,0.0006714531229328565,3
752,ell_3,0.0011687449006053227,3
753,ell_3,0.00042117371237147653,3
754,ell_3,0.00036380934002091777,3
755,ell_3,0.00016912299839681028,3
756,ell_3,0.0005864239630400294,3
757,ell_3,0.0018766166137048148,3
758,ell_3,0.0006509255114963077,3
759,ell_3,0.0005438169761293076,3
760,ell_3,0.0006686291176910828,3
761,ell_3,0.0005474794542208661,3
762,ell_3,0.0003383806730830607,3
763,ell_3,0.0009032036790929968,3
764,ell_3,0.0006310827851491417,3
765,ell_3,0.0005569904464465377,3
766,ell_3,0.0003069732224372224,3
767,ell_3,0.001204819323862257,3
768,ell_3,0.000821228823700784,3
769,ell_3,0.0003955303942316272,3
770,ell_3,0.001005333945147088,3
771,ell_3,0.0004088865091463565,3
772,ell_3,0.00034473570166560966,3
773,ell_3,0.00034937934011026333,3
774,ell_3,0.00019044034672285927,3
775,ell_3,0.0007313598175154175,3
776,ell_3,0.00018369801928276212,3
777,ell_3,0.00026372683144227927,3
778,ell_3,0.00015863838936160492,3
779,ell_3,0.0005233959860858446,3
780,ell_3,0.0005036027992608924,3
781,ell_3,0.00045303183950977057,3
782,ell_3,0.00029484020158070703,3
783,ell_3,0.000272772982895062,3
784,ell_3,0.0007282191658973387,3
785,ell_3,0.0003960929784630832,3
786,ell_3,0.000666336720919205,3
787,ell_3,0.0003240283218676934,3
788,ell_3,0.0006143825516856684,3
789,ell_3,0.0012046531464360755,3
790,ell_3,0.000783428356320445,3
791,ell_3,0.00043032117388167273,3
792,ell_3,0.000643099540756786,3
793,ell_3,0.0004770307871516234,3
794,ell_3,0.0005537471904324288,3
795,ell_3,0.00045332690305747433,3
796,ell_3,0.0004993858349403991,3
797,ell_3,0.0006259285008378288,3
798,ell_3,0.0003036770851863666,3
799,ell_3,0.00029960137486198085,3
800,ell_3,0.00023957214531075967,3
801,ell_3,0.00021099142104948111,3
802,ell_3,0.0002654988532559829,3
803,ell_3,0.0006064714421138163,3
804,ell_3,0.00032256595518361566,3
805,ell_3,0.0007500567087638765,3
806,ell_3,0.0005627347532173861,3
807,ell_3,0.00016916551405482652,3
808,ell_3,0.0008164498479795902,3
809,ell_3,0.0008964650650872,3
810,ell_3,0.0003035852716271104,3
811,ell_3,0.000709169851382481,3
812,ell_3,0.0003296663869176936,3
813,ell_3,0.0005843980615430997,3
814,ell_3,0.00025808296232855373,3
815,ell_3,0.00018793877883426996,3
816,ell_3,0.0004380310608525996,3
817,ell_3,0.0005117021763888158,3
818,ell_3,0.000434142282680288,3
819,ell_3,0.00027084908988621434,3
820,ell_3,0.00043356455439492233,3
821,ell_3,0.000647783793302427,3
822,ell_3,0.0005364880665884132,3
823,ell_3,0.0006149129758910969,3
824,ell_3,0.00036867334812177834,3
825,ell_3,0.001113218764253346,3
826,ell_3,0.00027212897722597674,3
827,ell_3,0.0007384226189279763,3
828,ell_3,0.0011200345282341398,3
829,ell_3,0.0007354812099995587,3
830,ell_3,0.0004880733005310233,3
831,ell_3,0.00040141745022411016,3
832,ell_3,0.0010262151765207436,3
833,ell_3,0.0002346734988917047,3
834,ell_3,0.0003079401914737297,3
835,ell_3,0.00043417404433422017,3
836,ell_3,0.00115814213375924,3
837,ell_3,0.0006921763183338434,3
838,ell_3,0.000308324463595208,3
839,ell_3,0.0004575085227882925,3
840,ell_3,0.0003812236650894741,3
841,ell_3,0.00036000097561146365,3
842,ell_3,0.0009915941216058557,3
843,ell_3,0.00024199916101253944,3
844,ell_3,0.0014470013364897372,3
845,ell_3,0.0009058900589380253,3
846,ell_3,0.0010605014477700618,3
847,ell_3,0.00041747156308641646,3
848,ell_3,0.0005037175555703075,3
849,ell_3,0.00023324491715912284,3
850,ell_3,0.0004022938101080016,3
851,ell_3,0.0007411277743153285,3
852,ell_3,0.0011994494920466517,3
853,ell_3,0.0002836343891744432,3
854,ell_3,0.0004426044910895616,3
855,ell_3,0.0005033071423289468,3
856,ell_3,0.0002385327495324216,3
857,ell_3,0.0007858686620774877,3
858,ell_3,0.00035694650969728874,3
859,ell_3,0.0004901668905681328,3
860,ell_3,0.0004202335018898848,3
861,ell_3,0.0003432218507888038,3
862,ell_3,0.0005488104652319805,3
863,ell_3,0.0004842563376103352,3
864,ell_3,0.00044092086171554855,3
865,ell_3,0.0003559901862683917,3
866,ell_3,0.0006676038370423881,3
867,ell_3,0.0014864566772958912,3
868,ell_3,0.0005993900030739999,3
869,ell_3,0.001001897584922869,3
870,ell_3,0.00023933086853489575,3
871,ell_3,0.0006058527685694781,3
872,ell_3,0.00028530510326846704,3
873,ell_3,0.00022719874891580943,3
874,ell_3,0.00035366753046218123,3
875,ell_3,0.0011267805081786467,3
876,ell_3,0.0009745634567042392,3
877,ell_3,0.0006376458084713522,3
878,ell_3,0.00021972127271202644,3
879,ell_3,0.0004899051230782193,3
880,ell_3,0.0006605019935221992,3
881,ell_3,0.0006123486896326022,3
882,ell_3,0.0001823091708404413,3
883,ell_3,0.0003230442878811604,3
884,ell_3,0.0005303480442731398,3
885,ell_3,0.0007603316217583846,3
886,ell_3,0.00014757011874713604,3
887,ell_3,0.0005000488289382804,3
888,ell_3,0.00060052807837051,3
889,ell_3,0.0009175869372430829,3
890,ell_3,0.000835219602568251,3
891,ell_3,0.0007817405657148264,3
892,ell_3,0.0003410454772624504,3
893,ell_3,0.00017541925552282367,3
894,ell_3,0.00043534920649131794,3
895,ell_3,0.0010052175170434,3
896,ell_3,0.001271627497752686,3
897,ell_3,0.0008441326058555367,3
898,ell_3,0.0007130735925884256,3
899,ell_3,0.0006921231663604392,3
900,ell_3,0.00039477219963765287,3
901,ell_3,0.0005097620053817351,3
902,ell_3,0.0015003022282791389,3
903,ell_3,0.00031307579987421873,3
904,ell_3,0.0014522181298110327,3
905,ell_3,0.0004543024856446737,3
906,ell_3,0.0012207728274250735,3
907,ell_3,0.00023695994801108488,3
908,ell_3,0.0007833053994183393,3
909,ell_3,0.0003542199526129434,3
910,ell_3,0.00023576129273090887,3
911,ell_3,0.0006283520271884663,3
912,ell_3,0.0010099571770499811,3
913,ell_3,0.0003319602635538052,3
914,ell_3,0.00022420718570392877,3
915,ell_3,0.0005215855349833603,3
916,ell_3,0.0005229673007020788,3
917,ell_3,0.0007658389605360668,3
918,ell_3,0.0009743171626462162,3
919,ell_3,0.0005318337965629016,3
920,ell_3,0.0016778728773002136,3
921,ell_3,0.0006305049356582146,3
922,ell_3,0.0004477003885891685,3
923,ell_3,0.00020956620868768568,3
924,ell_3,0.0004707769545474789,3
925,ell_3,0.00045040535652477874,3
926,ell_3,0.0009805984166952931,3
927,ell_3,0.0007273954746445822,3
928,ell_3,0.0002716076777392349,3
929,ell_3,0.0006111440965895173,3
930,ell_3,0.0008246003459882808,3
931,ell_3,0.0013785657863292018,3
932,ell_3,0.0009386874007817537,3
933,ell_3,0.0008699955784595691,3
934,ell_3,0.0005713669990551187,3
935,ell_3,0.0006957339559579709,3
936,ell_3,0.001166406667147166,3
937,ell_3,0.00024772362225292766,3
938,ell_3,0.0004468918148998464,3
939,ell_3,0.00034669273146691396,3
940,ell_3,0.000691921152778335,3
941,ell_3,0.0011529895330441699,3
942,ell_3,0.0003852126674570609,3
943,ell_3,0.0001313410685306302,3
944,ell_3,0.0004303710268587776,3
945,ell_3,0.0009534284434526141,3
946,ell_3,0.0007609427146292385,3
947,ell_3,0.0007125797854872576,3
948,ell_3,0.00046590612050840526,3
949,ell_3,0.0002558424166762922,3
950,ell_3,0.0007508130828646304,3
951,ell_3,0.0003340902114928164,3
952,ell_3,0.0020435385690608958,3
953,ell_3,0.0007761023934736338,3
954,ell_3,0.00038900459476584414,3
955,ell_3,0.00038189625516569695,3
956,ell_3,0.0005212415765311222,3
957,ell_3,0.00047736384772402793,3
958,ell_3,0.001077156957239512,3
959,ell_3,0.0006163591557422219,3
960,ell_3,0.0003553137114501519,3
961,ell_3,0.0017134163945441083,3
962,ell_3,0.0005676841191290797,3
963,ell_3,0.0008741779354447296,3
964,ell_3,0.00038262072804863485,3
965,ell_3,0.0006852950760504197,3
966,ell_3,0.0006642417280562117,3
967,ell_3,0.00017736159558255608,3
968,ell_3,0.0018466809082548256,3
969,ell_3,0.0011955562214711235,3
970,ell_3,0.00043426847426065,3
971,ell_3,0.00028446729546930625,3
972,ell_3,0.0006789293724244294,3
973,ell_3,0.0005805632520143249,3
974,ell_3,0.0006822400026327743,3
975,ell_3,0.0006182708156738703,3
976,ell_3,0.0007467457236033394,3
977,ell_3,0.0013133856612920624,3
978,ell_3,0.000774983748840663,3
979,ell_3,0.00029359076370423536,3
980,ell_3,0.0012482749640827647,3
981,ell_3,0.001474905022110842,3
982,ell_3,0.003652671795362904,3
983,ell_3,0.0002808676935164822,3
984,ell_3,0.0006375988633085237,3
985,ell_3,0.0001580198905886441,3
986,ell_3,0.0007680613637300672,3
987,ell_3,0.00039665225225267247,3
988,ell_3,0.0017476854888042119,3
989,ell_3,0.0003462673466266221,3
990,ell_3,0.00020003059183742344,3
991,ell_3,0.0004153916841719132,3
992,ell_3,0.00016845817073664343,3
993,ell_3,0.0008649224152208049,3
994,ell_3,0.00015964144137756847,3
995,ell_3,0.0005606263750551916,3
996,ell_3,0.00015842686145638976,3
997,ell_3,0.0004547743919426665,3
998,ell_3,0.0014773526725541954,3
999,ell_3,0.000684281150341224,3
1000,ell_3,0.0003282856041413122,3
1001,ell_3,0.0005409127786849772,3
1002,ell_3,0.000557125350308274,3
1003,ell_3,0.0007318373898900312,3
1004,ell_3,0.0002427094669693256,3
1005,ell_3,0.0007864431999424395,3
1006,ell_3,0.0001087819214918754,3
1007,ell_3,0.0003776808041428096,3
1008,ell_3,0.0004111737322343777,3
1009,ell_3,0.0008059133515612494,3
1010,ell_3,0.0005586698265225665,3
1011,ell_3,0.00023713801288770796,3
1012,ell_3,0.0003052051768212587,3
1013,ell_3,0.0006209112409846602,3
1014,ell_3,0.0005255996134367491,3
1015,ell_3,0.00038936050831440657,3
1016,ell_3,0.00041301332778708767,3
1017,ell_3,0.0008368802042644535,3
1018,ell_3,0.00040397968542561286,3
1019,ell_3,0.0005227615278583353,3
1020,ell_3,0.002026250033669969,3
1021,ell_3,0.00023457387134791292,3
1022,ell_3,0.00018143083339909163,3
1023,ell_3,0.0008819487393769602,3
1024,ell_3,0.0003667917689755232,3
1025,ell_3,0.0004553369162334968,3
1026,ell_3,0.00034491096454424024,3
1027,ell_3,0.00047158532577873695,3
1028,ell_3,0.0014381358482299896,3
1029,ell_3,0.0008918136622986739,3
1030,ell_3,0.0009245565747736099,3
1031,ell_3,0.00023562555257439853,3
1032,ell_3,0.00027624492866417814,3
1033,ell_3,0.00010033684155432352,3
1034,ell_3,0.00033911919192019407,3
1035,ell_3,0.0009784816648565017,3
1036,ell_3,0.0007515577452799034,3
1037,ell_3,0.00048254403412358255,3
1038,ell_3,0.0005438100247132713,3
1039,ell_3,0.0003645445664303136,3
1040,ell_3,0.0006231800402849365,3
1041,ell_3,0.0008726260421035786,3
1042,ell_3,0.00020902378814680427,3
1043,ell_3,0.0006596891567928669,3
1044,ell_3,0.0009643372322211362,3
1045,ell_3,0.0004296281054569064,3
1046,ell_3,0.0008391592553188561,3
1047,ell_3,0.0029832625721944103,3
1048,ell_3,0.0005176888887854652,3
1049,ell_3,0.0006978222169581969,3
1050,ell_3,0.0003539465406516858,3
1051,ell_3,0.0006144520127258685,3
1052,ell_3,0.0007264307161252739,3
1053,ell_3,0.0006194831745535622,3
1054,ell_3,0.000298916103881499,3
1055,ell_3,0.0006237796616070454,3
1056,ell_3,0.0013251722103481633,3
1057,ell_3,0.0007213767908127988,3
1058,ell_3,0.0009815887674828052,3
1059,ell_3,0.00047807754855856374,3
1060,ell_3,0.0008643003022579334,3
1061,ell_3,0.0006516716558438152,3
1062,ell_3,0.0003115107035664247,3
1063,ell_3,0.0006672019273122224,3
1064,ell_3,0.0003039800696071562,3
1065,ell_3,0.00037700255774239126,3
1066,ell_3,0.0006174370507459573,3
1067,ell_3,0.0006587385385024981,3
1068,ell_3,0.00027000504871612686,3
1069,ell_3,0.0010372949557161276,3
1070,ell_3,0.0007768007665634098,3
1071,ell_3,0.00036109571996791273,3
1072,ell_3,0.00021907831287873832,3
1073,ell_3,0.0005052419327810345,3
1074,ell_3,0.0004217505006494628,3
1075,ell_3,0.0005898477254026432,3
1076,ell_3,0.00044323944863504025,3
1077,ell_3,0.00016525769118493045,3
1078,ell_3,0.00043658014812792426,3
1079,ell_3,0.00045879737792981856,3
1080,ell_3,0.0008060749688824045,3
1081,ell_3,0.00036251299866999463,3
1082,ell_3,0.0015089735656814134,3
1083,ell_3,0.00017503672454104543,3
1084,ell_3,0.0012103691025448819,3
1085,ell_3,0.00048173239091269177,3
1086,ell_3,0.0009230939899263708,3
1087,ell_3,0.0005781660014932329,3
1088,ell_3,0.0010919424554409868,3
1089,ell_3,0.00043683823637442974,3
1090,ell_3,0.0002850908443866361,3
1091,ell_3,0.001292434217041162,3
1092,ell_3,0.0005148583165351889,3
1093,ell_3,0.0006294933068822288,3
1094,ell_3,0.0011561274398551322,3
1095,ell_3,0.0002967253583310288,3
1096,ell_3,0.0007878239690734278,3
1097,ell_3,0.0003868524224411044,3
1098,ell_3,0.0005091173415260776,3
1099,ell_3,0.0005755623230533717,3
1100,ell_3,0.00022404502137711403,3
1101,ell_3,0.0003453912771760067,3
1102,ell_3,0.0012396989814904575,3
1103,ell_3,0.000937948318527201,3
1104,ell_3,0.0005308058855239493,3
1105,ell_3,0.0006376912371725886,3
1106,ell_3,0.0004619398248871528,3
1107,ell_3,0.0012438045767514288,3
1108,ell_3,0.0004887096694482952,3
1109,ell_3,0.0006333893957026864,3
1110,ell_3,0.001096192645280882,3
1111,ell_3,0.0003456951253129046,3
1112,ell_3,0.001404243001381542,3
1113,ell_3,0.00022001666444752647,3
1114,ell_3,0.0014652269373363815,3
1115,ell_3,0.0004407045897378213,3
1116,ell_3,0.0004764490958555487,3
1117,ell_3,0.00017732319608559127,3
1118,ell_3,0.0004195166882452088,3
1119,ell_3,0.00029533083962756014,3
1120,ell_3,0.00038275394045318625,3
1121,ell_3,0.0005075491519428644,3
1122,ell_3,0.000979120877711083,3
1123,ell_3,0.0006242445181720333,3
1124,ell_3,0.0006628747967637642,3
1125,ell_3,0.0002856217844126175,3
1126,ell_3,0.0003249033271170675,3
1127,ell_3,0.0016216754916016007,3
1128,ell_3,0.00035455359381164446,3
1129,ell_3,0.001488769305317081,3
1130,ell_3,0.0004763454934345642,3
1131,ell_3,0.0005518922889396838,3
1132,ell_3,0.0010475393670049426,3
1133,ell_3,0.0011821801410881207,3
1134,ell_3,0.0005156831882447048,3
1135,ell_3,0.0004366073613955133,3
1136,ell_3,0.0005329501367389851,3
1137,ell_3,0.0006750283255418088,3
1138,ell_3,0.000940829891380468,3
1139,ell_3,0.0005525357030532568,3
1140,ell_3,0.0007989608258833501,3
1141,ell_3,0.0014729109741555772,3
1142,ell_3,0.0006928170063212016,3
1143,ell_3,0.0006644581193919299,3
1144,ell_3,0.00022154675301333784,3
1145,ell_3,0.0001136975729816696,3
1146,ell_3,0.0006957605573561927,3
1147,ell_3,0.0005206539398119949,3
1148,ell_3,0.00040468562530635173,3
1149,ell_3,0.0006378468830553332,3
1150,ell_3,0.000531518444176995,3
