dataset,cell_id,cycle_idx,duration_s,capacity_ah,v_start,v_end,v_mean,v_std,temp_rise_c,temp_mean_c,current_mean_a,dv_dt_mid
NASA,B0005,528,2837.328,1.3231708992276219,4.1957439573980455,3.6105078495292338,3.471373665098864,0.23334669694409094,10.417920296555646,33.16734508187535,-1.6860649112944592,-0.00023095619388949684
NASA,B0005,532,2837.281,1.3181691588445197,4.19586805747139,3.6162629075139603,3.4726160162875095,0.2313300011614801,10.396044399751318,33.10962161613893,-1.6795829780331424,-0.0002322889648813895
NASA,B0005,536,2838.515,1.3184664436640334,4.195347750909715,3.613479485589363,3.4738146874457896,0.23107179563833466,10.414070594122496,33.46501751186519,-1.679793840292355,-0.00023071551301332614
NASA,B0005,540,2828.328,1.318293040102702,4.196065828878837,3.607069040532739,3.4701426486639693,0.23433499047226858,10.475614028784193,33.4426191014044,-1.6851739865098712,-0.00023143808745494377
NASA,B0005,544,2838.265,1.323872422244268,4.184534803011309,3.602312680677842,3.467523652225441,0.22993104314578544,10.386026237490778,33.037928170775885,-1.6863812036302581,-0.00022523322850123513
NASA,B0005,547,2864.547,1.3601216766554785,4.201240476440081,3.5779277610645233,3.4767525840839255,0.23540364113204323,10.732984543213838,33.4949493613756,-1.715777469309528,-0.00021523586782707917
NASA,B0005,551,2846.39,1.3395306867947354,4.195703567262997,3.593974644865168,3.4758956827369127,0.23141450235644928,10.522116200624883,33.491363029025784,-1.7007216920098716,-0.00021987604915326648
NASA,B0005,555,2837.969,1.3290286565120697,4.195744519551191,3.6042747402181803,3.475812179626641,0.22982866330880042,10.368211782352127,33.329808599922345,-1.6928138295817332,-0.00022414498967743033
NASA,B0005,559,2838.156,1.3236741274998955,4.196363050482315,3.608769672096698,3.4746554404904435,0.23034104902999514,10.303356039971273,33.27302769298771,-1.6861104874993165,-0.00022719832084782434
NASA,B0005,563,2829.843,1.318633896753293,4.1957929878569455,3.6093877067067006,3.472301781313945,0.23135728351469487,10.345189925716273,33.229879126701434,-1.685043785043406,-0.00022908898501011244
NASA,B0005,567,2829.625,1.3134751321324272,4.195797286482793,3.614933900308572,3.4729305773503527,0.23009227143713637,10.242231696613171,33.20860833999321,-1.678524839793589,-0.00023108987722618324
NASA,B0005,571,2819.437,1.3132020634442203,4.196349384378125,3.6090232254797843,3.4696192030612285,0.23314646442584394,10.396436911599046,33.236115055926255,-1.6839115230941766,-0.00023243322152877166
NASA,B0005,575,2819.579,1.3077959946944353,4.195609431921248,3.6143313479608823,3.470018470757559,0.2319010543734744,10.27725922252877,33.18660088296571,-1.6773783325850857,-0.00023445107869795228
NASA,B0005,579,2810.672,1.3030329186405918,4.195339917236225,3.61782445722146,3.470762691935287,0.23041567165870697,10.300899037559951,33.174058099115534,-1.676425373206175,-0.0002352978489780283
NASA,B0005,583,2811.485,1.3033573559038205,4.1954020570061195,3.6130872104738954,3.468111467035994,0.232919708838876,10.325509102434353,33.253984518546055,-1.67627880896028,-0.00023618266863372235
NASA,B0005,587,2802.422,1.3034100438655642,4.195685302232799,3.6070395495118257,3.4648625780221494,0.2358919511891503,10.513879157536042,33.3198093248819,-1.6817992883033976,-0.00023658299647972596
NASA,B0005,591,2801.625,1.2978870806495706,4.195561297751176,3.61490941179153,3.467864133752208,0.23263190858264068,10.288665595856624,33.33765795318198,-1.6750812261110137,-0.0002374185002213645
NASA,B0005,595,2802.031,1.2980735056918902,4.196066962029683,3.6109037542764746,3.464021404592563,0.2358468286065869,10.384023930551262,33.29076744042025,-1.675366426273468,-0.0002392020898358218
NASA,B0005,599,2793.39,1.293463613844243,4.196640912532072,3.6155605018867534,3.4664623858156745,0.23332688158658493,10.33422489331863,33.27568841807217,-1.6744879201095209,-0.0002405969556105237
NASA,B0005,603,2793.39,1.288003392619118,4.1956235749123225,3.621191032853697,3.46850906693551,0.2310130188837717,10.187371015436074,33.32067807371405,-1.6674467270234996,-0.00024134900380876713
NASA,B0005,607,2792.485,1.2874525221379407,4.195862008850563,3.6191851049064034,3.466806213058136,0.2324429767597101,10.210076630045698,33.37314972896719,-1.6674702882406252,-0.00024229587163062077
NASA,B0005,611,2802.016,1.3090153642307354,4.18482689434833,3.5953649734437896,3.471070722008039,0.2297938191642851,9.622409545656911,33.71351889594897,-1.6888978346592105,-0.0002254103416044282
NASA,B0005,613,2820.39,1.3250793286429356,4.201968615940368,3.5899373887616655,3.475472204020004,0.23559285682799622,9.312623324566832,33.86531768239223,-1.6979281889133206,-0.00022808000759937748
NASA,B0006,1,3690.234,2.035337591005598,4.179799607333447,2.4757677568281857,3.556946061827572,0.2260193210975841,14.885419022055185,32.142777859921516,-1.990533350635129,-0.00013267050337535858
NASA,B0006,3,3672.344,2.0251402460314116,4.177288238505559,2.35152551190002,3.56147580138708,0.23141504289722925,14.597592064472941,32.29307515705474,-1.990277542145709,-0.0001325431122137459
NASA,B0006,5,3651.641,2.013326371345464,4.177795470598289,2.4404797151065436,3.5667524696413215,0.22354896090021636,14.29514474122907,32.24414709253608,-1.9899467848963859,-0.00013291699562454202
NASA,B0006,7,3631.563,2.0132846655407413,4.178370492084649,2.4791558539003917,3.5687953371516272,0.22097908742082084,14.193124671410438,32.14711742429942,-1.9896009282099438,-0.00013470127353229201
NASA,B0006,9,3629.172,2.000528337624771,4.178015652407259,2.280187848173442,3.563970503289941,0.23503509475204634,14.343782682671154,32.06687277315468,-1.9895483606575701,-0.00013479625636417846
NASA,B0006,11,3652.281,2.0138990759931645,4.193216523251186,2.4392842568466446,3.5735512387791406,0.22547907676393128,14.496499603062826,32.03447836207717,-1.9901040351037365,-0.0001366984863201449
NASA,B0006,13,3650.828,2.013101105626967,4.193679289189224,2.2812068449406446,3.5711391343785897,0.2359700655161548,14.615161985540034,32.11157496697372,-1.9900886222380372,-0.00013757219458803384
NASA,B0006,15,3572.453,1.9687898262728398,4.176826628115461,2.366410527029613,3.5681507462163036,0.22690300607421549,14.224639738796085,32.112576242471775,-1.9891170520197212,-0.0001372109181280222
NASA,B0006,17,3550.594,1.9681661764334244,4.1761685240208415,2.436020049578708,3.5692834155812436,0.2225588245195615,14.161077074102831,32.03566207329278,-1.9892116643905464,-0.00013791439892940253
NASA,B0006,19,3551.25,1.9572307917560536,4.176897989902666,2.1864377487643725,3.563388513484579,0.24025262256048352,14.460863042368572,31.99527968872302,-1.989191243247005,-0.0001384337552542991
NASA,B0006,21,3530.25,1.9455991514129352,4.177579509962451,2.3406023605912454,3.566658719765511,0.2287529216435241,14.24774098008703,31.874127571841353,-1.9891317699701738,-0.00013847255437784867
NASA,B0006,24,3491.016,1.9347505044841131,4.177870678295105,2.4263021374140443,3.5687035970122842,0.2245021597962224,14.183724388640751,32.120959708576166,-1.9887805507702212,-0.00014175862001089063
NASA,B0006,26,3470.281,1.9232799539368028,4.176124493186459,2.4753697700007034,3.569207084156356,0.22161053340015757,13.91798085591655,32.11021168908644,-1.9887320866401275,-0.0001419349533984947
NASA,B0006,28,3470.0,1.911889930948487,4.177784195345462,2.342364523655007,3.5659271296109383,0.22991046226842987,14.137887545501862,31.989061278918154,-1.9887200290368634,-0.00014271274501553207
NASA,B0006,30,3450.297,1.9010667141979305,4.1770625256786165,2.188400081882664,3.5612417270649486,0.24035876978340462,14.38494548416326,31.878814448635442,-1.9887874042287874,-0.00014416912184493872
NASA,B0006,32,3429.407,1.8891989948061458,4.175489274573356,2.1206980945954057,3.557881987836072,0.24452370921534203,14.59716866851159,31.767450711024402,-1.9885910895930397,-0.00014421803749807265
NASA,B0006,34,3409.484,1.878278372248849,4.177366324712495,2.369981457799298,3.56282437243777,0.22899254958827592,14.292860582139127,31.78991634963658,-1.9884892463229662,-0.00014490817686863136
NASA,B0006,36,3390.422,1.8675697161520206,4.176354539745044,2.247991649924625,3.5591953280168633,0.2362539061879907,14.407922850132987,31.82883467218067,-1.9883474274444874,-0.00014722618788350165
NASA,B0006,38,3390.281,1.8675892574453767,4.177126477703333,2.8844463698113665,3.5580906165580983,0.23248821605250242,14.304349588863694,31.890449470827843,-1.9774549866256104,-0.00014824029640078922
NASA,B0006,41,3591.734,1.979626548250818,4.174584178175673,2.2033558468593775,3.565899462157853,0.23666435566343638,13.031594284562697,31.51177053595285,-1.9892347833261184,-0.00013744180002994754
NASA,B0006,45,3552.297,1.9575499080884022,4.175224020262452,2.35887751155593,3.570814209348872,0.22578171830729027,12.993038242364971,31.874488497680712,-1.9890474874073771,-0.00013997016443045035
NASA,B0006,49,3531.578,1.9458150170787551,4.177217300859919,2.218672914041916,3.5666817833633124,0.23460941833641036,13.10009245997168,31.53911453638972,-1.988682950523383,-0.00014023360041159365
NASA,B0006,53,3492.907,1.9242461121680094,4.176514514202052,2.339723057947995,3.5668392745025836,0.2275721037589103,13.11609568647653,31.220866832188786,-1.9885447318884866,-0.00014251038769495884
NASA,B0006,57,3511.594,1.9459811331421641,4.190007215931237,2.3997508208942735,3.571051969392875,0.22747354651355792,13.250644183995949,31.119005145018026,-1.9885639445355097,-0.00014563091681999953
NASA,B0006,61,3431.9370000000054,1.901407930553079,4.176973413125379,2.491410879472442,3.5666308474029793,0.22068728350290212,13.152201221838038,31.033244078156734,-1.9880563928902786,-0.00014499708686512515
NASA,B0006,65,3431.125,1.878674213680085,4.1734521552365464,2.7669269890921613,3.5527392240854914,0.24761140866112302,13.611965056859976,31.001249222460967,-1.9772969675547487,-0.00014441811290269219
NASA,B0006,69,3412.406,1.8683061328264219,4.176098578619343,2.8356128467177313,3.5560959755046615,0.23504747924467745,13.424772542613457,30.921434744041356,-1.9771693646864965,-0.00014555687261286928
NASA,B0006,73,3410.688,1.8560244070082998,4.17626102066065,2.9283946351511094,3.5504500858303394,0.24060676598781225,13.338390410356656,30.929360248207214,-1.9660385076397233,-0.00014585884196416718
NASA,B0006,77,3410.718,1.8451997961855777,4.172854589872979,3.077114957598757,3.546007083640312,0.23544926884929754,12.758423194512787,31.00810965793079,-1.9445990482746272,-0.00014527617515774506
NASA,B0006,81,3392.719,1.857228890885317,4.1881878017349035,2.819560586845831,3.554257954720065,0.24271286255725477,13.730409903246443,30.96779499306422,-1.9769156942357176,-0.0001519696136510432
NASA,B0006,85,3470.672,1.9247760889090635,4.189801024289883,2.4343006861812118,3.555857469677978,0.22078536256948547,13.50456248639425,31.10097217303459,-1.9997552547832569,-0.00014199175407449878
NASA,B0006,89,3414.109,1.8822317526092551,4.186947861426474,2.9187757391682454,3.5537306734803207,0.22368965836687763,13.08097877747657,31.307368922041046,-1.9884344406296768,-0.00014426014203597917
NASA,B0006,93,3395.219,1.855276687885587,4.186434538254801,2.973956908852585,3.5452650003621513,0.23215332099258618,13.079991114346743,31.131339987164562,-1.9771310999966942,-0.00014477873989371737
NASA,B0006,97,3386.0,1.8392508917181876,4.1876767977261,3.0334333724088656,3.538408778928339,0.23624667070508096,12.970039920223343,30.828713779105055,-1.965705768920947,-0.0001465167219074132
NASA,B0006,101,3368.187,1.8185396073994429,4.183948312348072,3.061692514035773,3.5297688311332673,0.2439099480182485,12.644083308363651,30.761533072057244,-1.9542494702422435,-0.00014697116291327955
NASA,B0006,105,3368.266,1.8134770059567056,4.186703871962386,3.0864214480405137,3.5300676840423306,0.244307450843308,12.744054024168353,31.30305692941581,-1.9490605727432448,-0.00014782754033986558
NASA,B0006,109,3358.719,1.7971018450305436,4.186404820230849,3.137787321824542,3.5248882875629555,0.24375960384087478,12.580383623823028,31.06432144678013,-1.9373547119632697,-0.00014923153489904462
NASA,B0006,113,3339.5,1.7810046294120476,4.184538174451997,3.1501156392374963,3.5190926887152725,0.24666463745510467,12.554721437179296,30.96654665282149,-1.9312604088713479,-0.00014962593421329927
NASA,B0006,117,3331.265,1.7710130422682329,4.186047633014145,3.1738920422499453,3.5151810230271,0.24783168845894557,12.75772599900769,30.826455697992966,-1.925413982519257,-0.00015172236505249154
NASA,B0006,121,3321.188,1.7604712448170943,4.186011762299764,3.1972071497430035,3.514029112834162,0.24620396352215285,12.495852355292087,31.080769482413952,-1.9198444871883995,-0.00015275565780462617
NASA,B0006,125,3321.844,1.7502913788006587,4.185653001522096,3.227568458837217,3.514139684003936,0.24380262902937214,12.364204118869118,31.694287817425337,-1.908733158939213,-0.0001528608193984436
NASA,B0006,129,3311.828,1.7394925037732578,4.1849954235358595,3.2308580821504327,3.509578354212467,0.24822681012659126,12.278777131672342,31.875581783696685,-1.90276801874341,-0.00015367360321830216
NASA,B0006,133,3327.391,1.7546766553637203,4.17548998383201,3.199633267433362,3.5110708693292705,0.2572766067465748,13.059664023410981,31.543288143901563,-1.9093247566511207,-0.0001543443337700165
NASA,B0006,135,3312.078,1.7659390941842175,4.191559316475808,3.1898103242112006,3.5159179315855056,0.24598521855518196,13.012251370058365,31.420983409991024,-1.9306372167933323,-0.00015368657927185893
NASA,B0006,139,3293.172,1.7337887419624838,4.185418639744681,3.2499622126804124,3.50585340727078,0.24431167408297183,12.623620734576857,31.15837149963786,-1.907114151507875,-0.00015555895360463195
NASA,B0006,143,3275.328,1.713325912040734,4.183921653715496,3.2761786217774986,3.5010379345914444,0.2435154606775506,12.580098636662662,31.15661421699882,-1.8953541357988335,-0.00015751829028496405
NASA,B0006,147,3265.016,1.7024077813673466,4.185518250318115,3.2892337937863383,3.497407662636496,0.24459591902905917,12.517739984187099,31.206611383963253,-1.8892713805954209,-0.0001595028555545485
NASA,B0006,149,3328.937,1.82371946178183,4.1729165619005535,2.934951679828825,3.5388872766749144,0.23098677589569044,12.970840990250952,33.61169282822636,-1.9819359924929794,-0.0001439457522433709
NASA,B0006,153,3329.266,1.8081284050314708,4.186882269459454,3.0133583509832325,3.5327430295356828,0.24180188757564916,13.17059325264449,32.85630077141311,-1.9653277079992455,-0.00014775739782116513
NASA,B0006,157,3301.579,1.7757610945034283,4.186537777937825,3.0981920097302105,3.521214759733266,0.2452054406792465,13.070535790993628,32.210981559158874,-1.9470636598230844,-0.00015019826630694157
NASA,B0006,161,3283.563,1.7447409841836798,4.182242443277712,3.167346834112308,3.5093111439506677,0.248638831497769,12.822318666600722,31.965090081650274,-1.9241628426386395,-0.00015062537503077582
NASA,B0006,165,3275.125,1.729207034132373,4.185747996173869,3.228685511716086,3.50716091973708,0.24245866501899874,12.590369177676713,31.744801840189538,-1.9124470439353747,-0.00015379581534174524
NASA,B0006,169,3265.656,1.7081086552553244,4.183575724123322,3.2595724548548413,3.500928918686389,0.24306097840857094,12.440992531630815,31.876564068962466,-1.8950209973545986,-0.00015460292778379553
NASA,B0006,173,3266.093,1.6975954237461768,4.184332281821813,3.2774199521442657,3.4973019898820894,0.2453760679343642,12.23315095520151,32.24289319481841,-1.8837082435178907,-0.0001562156395895942
NASA,B0006,177,3257.594,1.6820634524029463,4.184698116905854,3.309541910489555,3.4929038301187156,0.24387936455970977,11.95902400684842,32.07305565938816,-1.8716651994380054,-0.00015860079476133805
NASA,B0006,181,3248.593,1.6714768322295086,4.185835940524748,3.3229457962953464,3.488659224822318,0.24489747465620212,11.96707218613195,32.030140929891196,-1.8654809345089407,-0.00016139488135350866
NASA,B0006,185,3238.766,1.6607591387047655,4.185426189138305,3.3268774953647884,3.4822930804774015,0.24894941761288453,12.068753610528454,31.984935871368258,-1.8592903578575999,-0.00016340787351093287
NASA,B0006,189,3240.14,1.651121015038069,4.184463046346399,3.336400100467817,3.477575664197982,0.25149169273248084,12.016711445961999,32.23677365476226,-1.848156298789804,-0.00016391181174988583
NASA,B0006,193,3230.109,1.6401349256190927,4.18451874454039,3.3562313241233728,3.4787436506489255,0.24743822906353016,11.579685616983895,32.56097148037261,-1.8415742473538441,-0.00016597572322261305
NASA,B0006,197,3229.7810000000027,1.6291999416165441,4.184454576919845,3.371466361383496,3.4740152461288862,0.24781476646180828,11.460346660920422,32.48984985901219,-1.8297533943331723,-0.0001678774400531177
NASA,B0006,201,3212.469,1.6088496302961666,4.181070202610792,3.396018761698921,3.4718387718772696,0.24226020864399292,11.252009971942844,32.42612199208859,-1.8170860697729954,-0.00017006971977349546
NASA,B0006,205,3213.219,1.6035244898969248,4.18244649645216,3.3938825218600814,3.463180130644551,0.25041818458745746,11.257725891791093,32.29984271249387,-1.8111560774496664,-0.00017336042541446983
NASA,B0006,209,3203.578,1.5989712144027983,4.1838203403042975,3.3978158698372107,3.463469391967206,0.24879153893443376,11.613290518469864,32.610757585145336,-1.8113056300795982,-0.00017350014405436193
NASA,B0006,213,3195.125,1.5876273123575604,4.182425008087469,3.416423032732188,3.46021805164007,0.24872123545615055,10.278964938751585,32.25699351958767,-1.803802475704306,-0.00017885116325589112
NASA,B0006,215,3195.3129999999946,1.5829719744686166,4.190985194174346,3.417549528683359,3.462574876665621,0.24661339893460255,10.726888768085814,32.47193402838835,-1.7982439953659044,-0.0001779475334704225
NASA,B0006,219,3186.297,1.567137636713563,4.18162644626075,3.427505386148378,3.4537077937586056,0.24848682009830836,10.658801765911107,32.40219271195366,-1.7857963808615818,-0.00018045902918264998
NASA,B0006,223,3176.438,1.5613446139713882,4.183355970785126,3.4347508426334845,3.4514035349888337,0.24884801817648583,10.73999112053749,32.30987415652578,-1.7850748194527644,-0.00018318932426874561
NASA,B0006,227,3167.593,1.5511711892790419,4.1824452483280945,3.448198019924908,3.450781146333252,0.24531300054344063,10.638685477334871,32.35440526839345,-1.7785916660457872,-0.00018506513765985302
NASA,B0006,231,3167.719,1.5406741606295171,4.182585245365358,3.447136358493749,3.446105572450592,0.249252351248828,10.623251499247043,32.4731363791227,-1.7727874712030285,-0.0001869127440384717
NASA,B0006,235,3159.077999999994,1.5253138744624433,4.1774176000218946,3.455115440595922,3.4418152533277144,0.24876521050750453,10.44181829905348,32.52334649341759,-1.7601807681971697,-0.00018876446222642257
NASA,B0006,239,3148.829,1.5301570318067428,4.182951924778038,3.468023005179232,3.445008015985666,0.24479137176910862,10.583040137455022,32.518264823491045,-1.7653027883569699,-0.00019080526369515252
NASA,B0006,243,3149.094,1.5246566834474087,4.183258304762118,3.4711335972831856,3.441164687975023,0.2475013732087286,10.495688752301245,32.5437072434024,-1.7593486488770236,-0.00019295209233056825
NASA,B0006,247,3140.547,1.5145492986655427,4.183170360974043,3.4883390886919767,3.443620591429828,0.2406026011996967,10.348442610524614,32.562223096007365,-1.7526167898737661,-0.00019430998958596267
NASA,B0006,251,3131.625,1.509391504602082,4.183359256700765,3.4882264404681207,3.439943269617906,0.24316998214821461,10.398937171848985,32.58978020040808,-1.7516949849801624,-0.0001961629158360471
NASA,B0006,255,3121.907,1.5039974333050705,4.182909564093396,3.4877002346746275,3.43602719305159,0.24559891719465526,10.475898786645722,32.57089563557426,-1.7510429704034998,-0.00019803575893778005
NASA,B0006,259,3122.125,1.4935201918040188,4.181939688146648,3.5019144212894115,3.436309312279291,0.2415711613630848,10.218502048755191,32.537854347094196,-1.7388746112390865,-0.00020004872219034903
NASA,B0006,263,3121.672,1.4876323024497422,4.18215985406311,3.5064898836985074,3.430470227771154,0.24728531582711172,10.14062961749866,32.65645090520509,-1.738622547139575,-0.00020418666362916022
NASA,B0006,265,3120.86,1.5302876214401704,4.189962701965466,3.4612712556588887,3.4417311090871063,0.25068575483973593,11.17939799132866,33.180785234653264,-1.7870762809520677,-0.00019413597341417404
NASA,B0006,269,3103.828,1.5040760088360112,4.181214475643097,3.49597974716647,3.4355429213552537,0.24384503322302606,10.81775470351543,32.71220835503141,-1.7612682208672186,-0.00020024142407219125
NASA,B0006,273,3095.094,1.4887593608730894,4.181652803611802,3.495868232766142,3.4272336842373576,0.24872769369277464,11.090251038259318,32.543943889007906,-1.7545532300777185,-0.00020373225383711133
NASA,B0006,277,3095.781,1.4782779285546637,4.180127984409454,3.5168324777654205,3.4307536518687556,0.23981868986409427,10.70397669404603,32.6655410721976,-1.7364250156958492,-0.00020494432157205594
NASA,B0006,281,3094.328,1.478459982215684,4.182435253361705,3.5140805590225344,3.430880434209888,0.2412584602938845,10.785643961306214,33.160922870564626,-1.7371686757879778,-0.00020446536056160773
NASA,B0006,285,3086.531,1.473214844899973,4.182970513713943,3.5179169265872945,3.431984614031654,0.2403918787539756,10.54887999612054,33.414445545408455,-1.7358183569582517,-0.0002057731098175591
NASA,B0006,289,3085.625,1.4675164935067897,4.182588389688278,3.51910167584515,3.426913589626702,0.24353313719762423,10.548125019764623,33.3541679486525,-1.7297302660430056,-0.0002081297733199077
NASA,B0006,293,3067.203,1.4516292657521335,4.180283545890356,3.521493643197122,3.4220422356705154,0.24505211094966728,10.42764640967528,33.13634596100404,-1.7278671098991139,-0.0002116531001301111
NASA,B0006,297,3058.157,1.4519237720967177,4.182277548850675,3.531199617131715,3.4202687142856667,0.2445224118963859,10.587944230911592,32.92241762841388,-1.7269073147637581,-0.00021460701065268
NASA,B0006,301,3058.812,1.4471484694777745,4.182483687657018,3.540682828822266,3.4248208106770663,0.23871895764328246,10.625238457661307,33.20338483123576,-1.7211995934038338,-0.00021276023965900433
NASA,B0006,305,3058.578,1.4468538105659885,4.182606347806988,3.5356541187739614,3.4234990883192666,0.24156011251597115,10.593256428645383,33.533950654066935,-1.721141114732718,-0.00021271223338799187
NASA,B0006,309,3049.328,1.4416741930284678,4.182949890012143,3.5426480867538017,3.4247420964314874,0.2394044963910197,10.546081371107789,33.5767934055627,-1.7200547727480755,-0.00021361890955177832
NASA,B0006,312,3177.219,1.5935866593100128,4.222353332039162,3.5029468518556204,3.450702139255875,0.24986811906504275,12.49425993525729,33.224088400657315,-1.8210481343824243,-0.0001910584038353367
NASA,B0006,315,3082.937,1.5463902376915637,4.190810496600126,3.459144575143091,3.4480475429907522,0.24289182353294878,11.89356863584851,33.37083344726966,-1.821445703423604,-0.0001862534651507579
NASA,B0006,319,3074.266,1.51470559175661,4.1828124049147695,3.4885908514844224,3.4399481891896455,0.24242933169344988,11.242649269672832,33.43366634309322,-1.7899159936953069,-0.00019097361397857107
NASA,B0006,323,3066.0,1.4989786083335404,4.1838942747302825,3.500662570823591,3.434112914501242,0.24449013265629163,11.104824469952604,33.28676739403043,-1.7769345930773324,-0.00019583716880724715
NASA,B0006,327,3056.437,1.4831110745410492,4.183847567326402,3.5190985130636876,3.4325600940363916,0.24110307279068668,10.901609098776493,33.14347737377552,-1.7640032117743045,-0.0002000222905542598
NASA,B0006,331,3048.219,1.4729664825468278,4.183259734378229,3.5212860952811007,3.4270614887575657,0.24425389866866307,10.938870639398349,33.11021541795579,-1.7571701008871028,-0.0002028304235648219
NASA,B0006,335,3039.218,1.4627604396099307,4.183152598210248,3.5315851155806786,3.427340316812041,0.24148071569208399,10.838962090604365,33.18991802149879,-1.7502670210777267,-0.00020459924865867237
NASA,B0006,339,3039.047,1.4518364681062514,4.1835297239964095,3.5329262878466716,3.423482197888437,0.24464245573487717,10.750992519612218,33.26265398635676,-1.7439614243216512,-0.00020655338526130718
NASA,B0006,343,3030.375,1.4468670644030392,4.181677965200077,3.539045488750217,3.4220957701069374,0.243681234330419,10.611225745844855,33.299978841087025,-1.736850855663561,-0.0002086794448507521
NASA,B0006,347,3021.0,1.441380399427779,4.183197246077639,3.545547133777292,3.421883545422636,0.24249235318123782,10.66996948807725,33.31663547841367,-1.7360045229798653,-0.0002097798898724797
NASA,B0006,351,3021.75,1.431210744960774,4.182847747629186,3.5484565862450688,3.4195777411151886,0.24428631492877723,10.61118774501227,33.39150630507064,-1.729690117077797,-0.00021144789247347037
NASA,B0006,355,3012.265,1.4260247179525716,4.1825932531603875,3.549925959367978,3.4175281789596474,0.24533925383722666,10.656918576788222,33.41522427488497,-1.7287954627467013,-0.00021273126254103228
NASA,B0006,359,3002.641,1.420487649966195,4.181536580807847,3.5622369118183483,3.4197860540725715,0.24035187594624083,10.449908863033702,33.39690850726103,-1.7216729981632184,-0.00021484402840396208
NASA,B0006,363,3012.0,1.4207006230355006,4.172034399629829,3.5587698945654234,3.4171369298988705,0.24069187953555218,10.98877231820872,33.73731993653,-1.7228162229694663,-0.00020887587047769185
NASA,B0006,366,3020.11,1.452255804330839,4.188427549455566,3.5413834963307256,3.4305347141293625,0.23954452760941822,10.860740882409594,34.08965316576344,-1.7486639022205694,-0.00020342335974125634
NASA,B0006,370,3002.172000000006,1.431557632772571,4.181335856346829,3.557320348056594,3.4250844180972875,0.23920169814767764,10.738833692503572,33.9987286593769,-1.7345160724760178,-0.0002082154942005986
NASA,B0006,374,2992.703,1.415015751158943,4.179546243153898,3.5560021159887576,3.4171339862792935,0.24475701426966365,10.717404347080208,33.907397114007345,-1.7271570233190525,-0.00021149199819421252
NASA,B0006,378,2964.468,1.4097311506517451,4.18088822946083,3.565450927200841,3.417521467040602,0.2408080362142482,10.827240477025189,33.70518417605219,-1.7305179027385762,-0.00021418389682737962
NASA,B0006,382,2983.375,1.404917318129309,4.182667734360821,3.5778109276715733,3.4181623236680356,0.23985452319305442,10.635473918369012,33.7458832944166,-1.7141443638380731,-0.00021595530987913243
NASA,B0006,386,2975.297,1.395164296571563,4.179684890591493,3.5823842742694407,3.420331935905118,0.23666693145105858,10.400743965957151,34.01657212624259,-1.7067823273466607,-0.00021614645732446355
NASA,B0006,390,2974.9850000000006,1.3945343832614077,4.18224535784739,3.5836702091707866,3.4192916311692465,0.2390286773610217,10.40086745277063,34.175023374593785,-1.7063596521950202,-0.00021734969708367597
NASA,B0006,394,2966.25,1.3893171179312644,4.182453793427935,3.5856253738844623,3.414352330355796,0.24221175414346538,10.463546198416985,33.976109677640174,-1.7052696591517462,-0.00021983052759104568
NASA,B0006,398,2956.359,1.3838379472327809,4.182382182381389,3.588984284723791,3.412701167144591,0.24220504327165968,10.585948108091905,33.84150372451663,-1.7046265574439607,-0.00022130534944171228
NASA,B0006,402,2956.344,1.3736814238195123,4.179533028548021,3.5864700210588274,3.410409522809144,0.24435718343921012,10.501429717407646,34.1008464215818,-1.6985503106996724,-0.00022156536977090572
NASA,B0006,406,2956.406,1.3786059891863676,4.182385088635815,3.5923515752514272,3.414419320260644,0.24176595846391638,10.401350416666133,34.34663683304219,-1.6982347588599789,-0.00022121198187958265
NASA,B0006,410,2947.266,1.3737600299108574,4.182683463001238,3.5963124070242887,3.4131710032395315,0.24223055603174873,10.382717890148303,34.216231530637586,-1.6971165805711328,-0.00022271284215929552
NASA,B0006,414,2937.984,1.3682580583942712,4.182413969607667,3.6002389127425705,3.4107019261975147,0.24315982041013035,10.43890757564774,34.041617020161176,-1.6959199401004303,-0.00022482066489512857
NASA,B0006,418,2929.125,1.3633024037317505,4.182411904002977,3.604261987061514,3.4089059214760367,0.24335348175106358,10.544089181196398,33.890212870710734,-1.6953163120957457,-0.00022624479629604558
NASA,B0006,422,2928.454,1.3580966140172601,4.181099186741353,3.610208784768209,3.4134080258317576,0.23910918351075655,10.416204129502947,34.116762412437,-1.6890383512433216,-0.00022524390979261356
NASA,B0006,426,2929.375,1.353269090999531,4.180110659212056,3.604384847345642,3.411221044859532,0.24277811004383898,10.376770211273868,34.490493589415046,-1.689240311218937,-0.00022480162533238806
NASA,B0006,430,2946.031,1.3841605738237488,4.163570261072192,3.5929395911706528,3.4155210852213678,0.23720200532883332,10.192705970212792,34.23744800906639,-1.7102007614808157,-0.00021057688618720657
NASA,B0006,432,2955.438,1.4051467790651473,4.190012868765637,3.5862615333641465,3.4229838362549794,0.24143941002028121,10.71814307523745,34.41428886050454,-1.730244918610445,-0.0002115387373246873
NASA,B0006,436,2937.625,1.378719022627353,4.182338112503195,3.5993733218450874,3.414757022019347,0.24413784898440827,10.592188032367034,34.16445180476378,-1.7152465923901479,-0.00021704218389924048
NASA,B0006,440,2929.078,1.3682657783199066,4.181981194182554,3.613313370916122,3.41435871627236,0.24152323402005177,10.40676545328013,33.877146811272176,-1.7013404928191733,-0.00022166620362079533
