uid,lat,lon,ref_cls,gmw_v4_qa
236245,10.4695,-62.8117,1,0
2076783,5.7401,5.2583,1,0
2437883,21.594109709866448,-82.04209563531516,1,1
1063404,-2.6681000000000004,104.5899,1,0
8154,-0.6031,109.49690000000001,1,0
2158727,21.8595,89.7089,1,0
103761,-2.3389,-80.01749999999998,1,0
1485244,-0.3813,-48.43509999999999,1,0
1111742,-1.7579,132.0143,1,0
2070062,5.8337,5.4871,1,0
1167487,-15.5175,125.0559,1,0
1821827,-6.4251,134.8119,1,0
589466,-12.2243,136.6209,1,0
1844734,2.4196999999999997,-78.4463,1,0
1954554,-2.1555,133.6135,1,0
723881,-5.100099999999999,137.5949,1,0
507924,19.1253,93.7077,1,0
2494033,8.105239193481983,122.61984149490509,1,1
1789682,-13.898299999999999,143.5973,1,0
80569,-2.9389000000000003,-44.60309999999999,1,0
1796551,-19.5093,35.340900000000005,1,0
2076244,5.6981,5.188899999999999,1,0
2415586,4.632475361504907,6.734535730008775,1,0
4749,-0.5453,109.21570000000001,1,0
2248776,7.6325,-12.4933,1,0
2338738,-14.798110988098149,47.919221133336045,1,0
2049504,-3.3895000000000004,113.91590000000001,1,0
1614770,-4.7367,136.5531,1,0
1521037,22.0073,90.60849999999999,1,0
1307512,10.257900000000001,-65.8067,1,0
49808,-16.4131,39.8811,1,0
1524273,4.685700000000001,7.1067,1,0
1048058,7.031700000000001,99.7137,1,0
546844,-1.2237,116.73150000000001,1,0
2656073,10.7459,119.4209,1,1
1566417,4.755700000000001,8.6985,1,0
457769,21.0781,-90.20429999999999,1,0
1305471,15.1747,-92.7845,1,0
2351596,-1.204331848918877,116.70211234923576,1,0
1653659,-7.625299999999999,144.5847,1,1
1435504,5.9693000000000005,-54.6701,1,0
1365849,15.9991,95.18730000000001,1,0
2449217,9.21890174712713,-78.02459794203378,1,1
1502279,-2.4157,105.48970000000001,1,0
1907853,-23.636499999999998,151.08689999999999,1,0
973911,4.4103,6.358899999999999,1,0
322894,-8.140099999999999,137.99450000000002,1,0
1581023,4.596500000000001,8.751299999999999,1,0
1001978,-0.7377,-47.4869,1,0
418258,-20.3461,164.3551,1,0
1054947,-2.0913000000000004,104.6687,1,0
1730462,22.0895,89.47010000000002,1,0
180826,-7.7541,137.96810000000002,1,0
2013945,4.8661,100.50630000000001,1,0
2541656,9.605824165287984,123.13845228812316,1,1
812976,9.5949,98.53410000000001,1,0
1076688,18.753500000000003,-91.23729999999999,1,0
1448568,19.3071,72.8919,1,0
326954,-8.2727,137.97310000000002,1,0
623862,21.655299999999997,91.8639,1,0
665709,3.6962999999999995,9.6371,1,0
541548,5.4265,118.8163,1,0
2437126,22.08705106024058,-80.40858972356232,1,1
446682,21.6653,88.74350000000001,1,0
680679,-11.5069,130.2083,1,0
1938187,2.1669,111.37610000000001,1,0
1026696,-0.9209,-46.7125,1,0
2052299,12.2969,-15.7083,1,0
2438620,13.363568569192443,-81.35492471654044,1,1
2606832,9.029886016135581,99.9009908187437,1,1
889134,3.9793,117.4511,1,0
2105004,5.2329,5.5411,1,0
1329566,21.9709,90.5951,1,0
798884,12.7927,-87.44369999999999,1,0
2318508,-2.855001876883472,-44.495666035734004,1,0
1642196,-7.475899999999999,144.7057,1,1
222102,15.7501,80.9575,1,0
712181,4.1337,117.4805,1,0
2229015,-8.0817,139.9805,1,0
1318498,-2.8601,118.7821,1,0
1976061,-2.5021,133.8803,1,0
2151236,21.9047,89.87070000000001,1,0
1863077,4.5131000000000006,98.0971,1,0
1554419,8.349300000000001,-82.4585,1,0
1327223,21.458099999999998,-88.6571,1,0
2596815,5.044754089609582,-5.840354582450715,1,1
1325208,21.5669,-88.0327,1,0
1712403,22.1705,89.1019,1,0
1343835,10.0555,-13.9259,1,0
1580878,4.604100000000001,8.7427,1,0
1438850,-14.3499,47.984500000000004,1,0
1437195,5.9363,-54.503299999999996,1,0
2408851,8.879002149530915,104.79744514820288,1,0
2026392,-21.400299999999998,115.5797,1,0
1112553,-1.8097,132.0367,1,0
541737,5.4045000000000005,118.8121,1,0
1025168,-0.8957,-46.8071,1,0
1974302,-2.4753000000000003,133.5691,1,0
2371971,-2.221889791113119,104.85388844933738,1,0
2315760,15.224998568348738,-92.86611252287035,1,0
1315407,5.4497,-77.3791,1,1
484969,12.163499999999999,-16.2887,1,0
2179816,21.3463,-89.1759,1,0
2245735,7.6841,-12.4657,1,0
129591,2.1611,100.7463,1,0
1202084,-1.5387,-45.0239,1,0
1054149,-2.0875000000000004,104.65270000000001,1,0
1639305,-7.4511,144.5967,1,1
2002200,-2.5375,-43.4755,1,0
35679,11.6879,98.27210000000001,1,0
1313861,-4.1447,134.72570000000002,1,0
86486,-8.0285,39.39670000000001,1,0
1199283,-1.4959,-45.0779,1,0
1276699,-0.04410000000000001,103.6741,1,0
1295481,-0.7509,103.4047,1,0
503196,19.308699999999998,93.76570000000001,1,0
2176674,21.7289,89.5999,1,0
2384078,-8.319888845742495,138.3501115524943,1,0
2025717,-12.3329,131.2937,1,0
777087,5.900900000000001,-55.1583,1,0
444930,21.676099999999998,88.3195,1,0
1303478,15.2581,-92.9355,1,0
2002738,-2.5403000000000002,-43.4171,1,0
2082849,5.5993,5.407699999999999,1,0
576014,1.6759000000000002,-50.204299999999996,1,0
202920,11.9175,-16.077499999999997,1,0
1905404,8.9231,-60.793299999999995,1,0
962749,4.4822999999999995,6.3797,1,0
482698,12.2499,-16.3377,1,0
2025849,-12.3535,131.3043,1,0
314409,22.1157,-105.3927,1,0
410871,-1.0247,109.74730000000001,1,0
624443,15.1807,40.060700000000004,1,0
1029805,-0.9555000000000001,-46.738899999999994,1,0
950239,4.5145,6.1955,1,0
866139,-4.924499999999999,137.1121,1,0
785729,6.7059,99.9581,1,0
1095431,-1.5611,-44.7489,1,0
1868306,-2.3465000000000003,-79.9489,1,0
306885,-2.9851,130.3553,1,0
2454824,8.695082571905548,-83.47019042845348,1,1
1133599,5.512300000000001,-53.2341,1,0
2647599,7.634044226942938,81.69059929458861,1,1
1307510,10.2581,-65.8271,1,0
1971747,-2.4187000000000003,133.9565,1,0
171511,-7.1475,138.7187,1,0
1892440,-8.3757,146.2837,1,0
87349,-8.2003,39.2933,1,0
2046821,-3.1127000000000002,113.2043,1,0
1717639,22.1365,89.4585,1,0
1648751,-7.5779,144.5811,1,1
1510969,9.4171,-75.63749999999999,1,0
2336363,12.836556893788359,-16.65855496602105,1,0
2335488,21.873888344423982,89.26122362182888,1,0
2490845,6.9320036287488,126.24935975062502,1,1
788502,17.296699999999998,94.6225,1,0
1242100,25.2059,-80.9687,1,0
2401618,12.248334578323046,-16.28166728588275,1,0
1126728,8.4081,-78.2271,1,0
435940,21.8035,88.9787,1,0
1392129,4.6245,5.6759,1,0
814708,9.187899999999999,98.38510000000001,1,0
2391158,7.69944506606498,-12.463000162136987,1,0
1232425,-15.4765,47.069300000000005,1,0
2209881,-3.7583,133.2639,1,0
1504497,-2.4673000000000003,105.6061,1,0
2075596,5.7405,5.1061,1,0
1549937,9.2529,-13.2233,1,0
1389002,4.666300000000001,5.6621,1,0
496606,-19.5383,44.4819,1,0
1521048,22.0063,90.5899,1,0
2650830,11.549730698229089,102.98791331108036,1,1
2637388,24.15187650155064,-75.40487128044114,1,1
2173479,21.7803,89.6225,1,0
592962,20.9671,-90.2679,1,0
1563818,4.7837000000000005,8.418299999999999,1,0
1295955,-0.7893,103.48270000000001,1,0
1333826,21.8799,90.81450000000001,1,0
984853,4.3601,6.4131,1,0
1452674,-9.4125,142.64749999999998,1,0
2049104,-3.3553,113.63170000000001,1,0
770893,12.6217,124.36290000000001,1,0
1766429,11.4531,-15.375300000000001,1,0
2295881,1.7357,-78.7087,1,0
2549415,12.875116788897293,123.98850829586723,1,1
1611520,-4.628699999999999,136.1653,1,0
24829,11.9529,98.5553,1,0
1093795,-1.4667000000000001,-44.885099999999994,1,0
1727124,22.1279,89.30030000000001,1,0
1552119,9.1655,-13.3133,1,0
230780,4.5429,-8.0517,1,0
193598,-1.8607,104.42830000000001,1,0
288104,10.0203,-84.8577,1,0
410522,-1.0267,109.6827,1,0
2305085,-17.968300000000003,146.0731,1,0
1414955,0.03249999999999991,103.4519,1,0
2654163,11.14500260560922,103.13296787553796,1,1
1818486,-6.3289,134.6409,1,0
602771,20.6925,-90.3745,1,0
888315,22.0857,-97.7695,1,0
2457603,16.472490248578005,-98.6970935877998,1,1
516072,10.4757,106.9131,1,0
1173224,0.9835,102.7459,1,0
823590,-1.0165,-46.5301,1,0
1138830,-2.7117,-42.2309,1,0
1481745,21.7369,-83.0519,1,0
490908,10.6373,119.8409,1,0
2373853,23.034779630880188,-80.05610957585525,1,0
796731,-15.3275,128.2965,1,0
1654229,-7.6431,144.6311,1,1
1784856,-25.5813,152.9241,1,0
1361930,8.3795,98.46650000000001,1,0
1749718,22.0247,89.4195,1,0
2227285,13.2347,-16.1935,1,0
1495080,10.7941,-15.0091,1,0
177761,-7.7437,138.04930000000002,1,0
748634,-5.3347,138.0333,1,0
2455178,8.94270255787146,-83.60301361835536,1,1
1216920,-1.5583,131.8685,1,0
1636326,-12.6723,-38.7095,1,0
121552,-16.2699,44.85830000000001,1,0
2000389,-2.5141,-43.7497,1,0
2173974,21.7803,89.6823,1,0
1811449,22.6285,-79.2015,1,0
1265540,-2.0329,137.21550000000002,1,0
2428292,21.05567765446323,110.27731569928983,1,1
616731,20.205099999999998,-90.4033,1,0
1887153,8.2733,-12.9189,1,0
48509,-16.3423,39.809900000000006,1,0
1916106,0.45589999999999997,9.6685,1,0
2551501,13.598204560200543,122.23948963831201,1,1
786961,6.4339,99.8243,1,0
2125478,9.6983,-61.35829999999999,1,0
264696,22.0585,88.99150000000002,1,0
656490,3.9762999999999997,9.419099999999998,1,0
2583745,10.150238683445675,125.57767210451128,1,1
819710,-22.1827,149.8837,1,0
1873576,-2.5077000000000003,-79.85109999999999,1,0
1065372,-16.4485,123.8763,1,0
2286169,-1.9295000000000002,137.3087,1,0
1272068,11.9855,92.7189,1,0
982898,4.3501,6.2887,1,0
1058377,-2.2155000000000005,104.8347,1,0
1256950,1.4463,118.4791,1,0
2636113,23.630023958705745,-76.03740975097901,1,1
2101274,5.2886999999999995,5.537100000000001,1,0
82320,-2.9889,-44.61409999999999,1,0
1301645,13.0013,124.15270000000001,1,0
2393748,-0.053000875121258,103.5607758984444,1,0
529409,-6.8123,138.8209,1,0
665563,3.7240999999999995,9.6511,1,0
569945,1.7561,-50.3057,1,0
2516820,-3.767693707963424,115.52646454357598,1,1
2650563,11.597256658989842,102.94932946433676,1,1
611345,20.4251,-90.38369999999999,1,0
2142543,21.9241,89.23590000000002,1,0
162807,5.5189,115.5913,1,0
697067,-2.2881000000000005,116.49310000000001,1,0
1692472,22.2897,89.6191,1,0
2500228,-13.800479624412654,143.54438052713235,1,1
402281,9.9929,-62.109899999999996,1,0
624077,21.5447,91.87450000000001,1,0
211916,6.3229,4.4929,1,0
407529,9.8557,-62.2697,1,0
1986014,-2.6453,133.4617,1,0
1123148,8.492099999999999,-78.26669999999999,1,0
617159,20.2233,-90.35789999999999,1,0
336651,-8.2371,138.0329,1,0
2627962,26.68636464523975,-78.92710783471362,1,1
1486589,-0.7067000000000001,-48.503099999999996,1,0
2393657,-15.911000051714012,46.297887531202065,1,0
46451,-17.8815,-39.353899999999996,1,0
260560,22.160700000000002,88.99230000000001,1,0
2097921,5.3401000000000005,5.4859,1,0
2212735,13.949300000000001,-16.5595,1,0
871531,-4.9597,137.54070000000002,1,0
1323863,13.031500000000001,-87.32169999999999,1,0
2126539,9.6701,-61.2995,1,0
2662789,11.4449,98.7431,1,1
1559548,-8.6053,160.97170000000003,1,0
1858584,18.166500000000003,-94.10369999999999,1,0
2564312,-9.121902743020229,124.66878182120725,1,1
1782674,18.3547,-70.7955,1,0
734878,-5.2357,137.76670000000001,1,0
375615,-21.0851,149.2041,1,0
1942941,-20.4507,148.8199,1,0
784810,6.7525,99.9149,1,0
148363,-3.1937,100.40570000000001,1,0
410128,-1.0299,109.6457,1,0
2242817,7.7049,-12.5777,1,0
2311653,-5.984511387410529,12.480548205480602,1,0
1471508,18.5685,-92.34889999999999,1,0
1129163,-1.3863,122.48330000000001,1,0
2660691,11.7551,98.8005,1,1
2248752,7.635300000000001,-12.4887,1,0
261831,22.1023,88.9473,1,0
1351145,1.5383,-49.90729999999999,1,0
181161,-7.7429,137.9905,1,0
1850864,-0.7235,117.3159,1,0
957351,4.4897,6.6755,1,0
1313082,-4.0337,134.6725,1,0
1358494,-3.3929000000000005,105.8595,1,0
1674695,-18.5239,146.2673,1,0
1665794,-12.2939,141.9445,1,0
1839359,2.5379,-78.3223,1,0
654125,18.8029,72.97670000000001,1,0
1192700,-1.4003,-45.536899999999996,1,0
434592,21.8007,88.84909999999999,1,0
106864,-2.8869000000000002,-80.1531,1,0
486755,12.1257,-16.2411,1,0
303982,-5.9265,12.6045,1,0
1712635,22.149500000000003,89.0919,1,0
756733,-0.07270000000000001,98.3275,1,0
2246990,7.6199,-12.7853,1,0
1820532,-6.384099999999999,134.8041,1,0
1481368,-0.9795,131.2897,1,0
479444,12.294300000000002,-16.2389,1,0
1918419,0.2655,9.765899999999998,1,0
1158622,25.5291,-81.18589999999999,1,0
2061680,5.8739,5.181699999999999,1,0
2346220,-4.731668064438811,123.02188925385936,1,0
1407475,6.3035,120.6473,1,0
1394528,4.602900000000001,5.8433,1,0
173087,-7.382499999999999,138.7895,1,0
1162239,25.3545,-81.0543,1,0
2284907,-1.8353,137.3177,1,0
1960428,-2.2383,133.7209,1,0
1209846,-1.3509,131.3093,1,0
27222,11.9421,98.58449999999999,1,0
1376260,4.8568999999999996,5.499499999999999,1,0
1052133,-2.0433000000000003,104.6281,1,0
700729,-2.8721,116.1049,1,0
2508528,4.588330797182521,118.38604075371337,1,1
1439378,-14.6069,47.856500000000004,1,0
2600680,-16.819501668899687,178.6173590783789,1,1
869799,-4.963299999999999,137.3837,1,0
920873,4.0339,9.437899999999999,1,0
603323,20.664099999999998,-90.3663,1,0
2462269,24.799722735255056,-112.03357781894998,1,1
1839202,2.5126999999999997,-78.34949999999999,1,0
1233612,-15.463700000000001,47.2337,1,0
693095,4.8445,118.1315,1,0
1815188,-6.1601,134.7183,1,0
46747,-1.6423,124.5219,1,0
231149,17.8265,-71.30369999999999,1,0
231256,17.8067,-71.3327,1,0
355403,18.8837,-88.02609999999999,1,0
1100475,-1.6475,-44.738699999999994,1,0
1190279,-1.3781,-45.7695,1,0
1445100,2.1702999999999997,117.72730000000001,1,0
359410,12.633500000000002,98.79010000000001,1,0
2264407,-20.4831,34.64690000000001,1,0
943744,4.5697,6.3633,1,0
1361767,8.3755,98.4585,1,0
200220,-1.9910999999999999,104.4531,1,0
197191,-1.9311000000000003,104.4151,1,0
637232,10.746699999999999,-14.7707,1,0
151497,8.528699999999999,-83.12769999999999,1,0
2291593,0.8353,117.9323,1,0
2434093,-8.941689169232681,13.110205362066386,1,1
2623648,23.654403361788102,-75.97072244218293,1,1
1425538,-14.704899999999999,48.0313,1,0
2616398,24.66616288725848,-78.5227433063046,1,1
1600224,-7.231699999999999,-34.8261,1,0
798342,12.8151,-87.53809999999999,1,0
2274065,9.0433,125.5537,1,0
1781383,-1.8143,105.8235,1,0
2563899,0.845109780993039,103.70263071648414,1,1
989009,4.313899999999999,6.3365,1,0
1430549,-2.8709000000000002,-41.9843,1,0
2215555,13.874500000000001,-16.7213,1,0
513951,10.5133,106.8417,1,0
1658349,-7.674300000000001,144.8945,1,1
39160,8.3221,-59.63049999999999,1,0
717898,-5.0065,137.45870000000002,1,0
1584145,4.5463000000000005,8.5151,1,0
2670938,11.493182166165461,92.65445362875228,1,1
2237704,7.7979,-12.7731,1,0
2088902,5.5357,5.5633,1,0
598744,20.7531,-90.3909,1,0
2410653,21.83566493019384,89.33989108261376,1,0
2052473,12.3247,-15.6599,1,0
295525,-9.1013,148.8447,1,0
1784905,-25.589899999999997,152.9513,1,0
1049122,-2.0381,104.4131,1,0
216225,24.2455,-107.3429,1,0
2427628,-2.56758289141735,133.7022690831099,1,1
1831078,2.0730999999999997,101.64970000000001,1,0
2458022,17.023279219387245,-100.26977855259244,1,1
956915,4.5311,6.6879,1,0
1049033,-2.0297,104.4575,1,0
370329,12.2179,98.66350000000001,1,0
2127029,9.642900000000001,-61.2633,1,0
267842,-7.770099999999999,145.0317,1,1
1095424,-1.5597,-44.759899999999995,1,0
1242658,25.2093,-80.9475,1,0
1338937,20.3677,86.7167,1,0
2125571,9.7049,-61.3315,1,0
617566,20.178900000000002,-90.4549,1,0
2588342,8.007465762517176,-76.73578039142718,1,1
709233,4.193700000000001,117.5437,1,0
658760,3.9344999999999994,9.3375,1,0
1587529,4.5741,8.940299999999999,1,0
2251884,7.5605,-12.5075,1,0
2447511,11.950168598875704,-66.6630897583093,1,1
2204759,-17.243699999999997,38.11050000000001,1,0
1349165,1.6402999999999999,-49.957899999999995,1,0
1203253,-1.6193,-45.379099999999994,1,0
853594,-6.3789,-35.08689999999999,1,0
1879779,-2.6117000000000004,-79.8395,1,0
951248,4.4935,6.230499999999999,1,0
163490,5.3741,115.4791,1,0
1230884,-15.097299999999999,47.15110000000001,1,0
1088602,4.3003,-51.3343,1,0
116892,18.3161,-93.7387,1,0
2467127,-2.7197000000000005,-79.77649999999998,1,1
2209310,-3.6135,133.42270000000002,1,0
2245335,7.6611,-12.489099999999999,1,0
726733,-5.1341,137.4999,1,0
2160156,21.8645,89.76830000000001,1,0
720410,-5.0495,137.6283,1,0
522051,-34.9361,173.2313,1,0
1357491,10.0915,-75.53269999999999,1,0
946040,4.5745000000000005,6.6097,1,0
669287,21.917299999999997,-97.69449999999999,1,0
1943723,-20.8739,148.8639,1,0
1034953,-0.9973,-46.2633,1,0
2397687,-9.388557004211334,142.7690004326402,1,0
2130306,21.9895,89.1989,1,0
1982294,-2.6015,133.5525,1,0
729403,-5.1109,137.8013,1,0
995912,-0.6267,-47.7801,1,0
2254141,7.5189,-12.545300000000001,1,0
103757,-2.3387000000000002,-80.0191,1,0
1834463,2.6355,-78.09889999999999,1,0
2468147,-2.5129,-79.7167,1,1
876164,4.929500000000001,115.2215,1,0
2245290,7.6633000000000004,-12.5093,1,0
1098993,-1.6381000000000001,-44.8053,1,0
169873,-12.2337,132.2723,1,0
657251,3.9644999999999997,9.5119,1,0
2249692,7.594500000000001,-12.4511,1,0
2613908,-10.127850909700427,124.18009305710032,1,1
502865,19.3451,93.92830000000001,1,0
1964441,-2.2797000000000005,133.97910000000002,1,0
2266140,-20.701700000000002,34.905300000000004,1,0
897290,3.3301,117.37530000000001,1,0
679104,-11.4019,130.27270000000001,1,0
1563409,4.748100000000001,8.3097,1,0
45038,-17.5307,-39.2001,1,0
1208528,-1.0680999999999998,131.0959,1,0
1987760,-2.6269,133.74470000000002,1,0
598528,20.7935,-90.3947,1,0
1240648,25.239700000000003,-80.8053,1,0
2264506,-20.5005,34.63590000000001,1,0
2640732,25.707005881446722,-77.83102004415409,1,1
1710346,22.1849,89.73830000000001,1,0
1120888,8.7305,-78.61569999999999,1,0
1115453,10.844299999999999,98.6233,1,0
499081,-19.9931,44.4867,1,0
83675,13.5351,101.0385,1,0
1819126,-6.3488999999999995,134.80790000000002,1,0
454004,-19.4945,147.5103,1,0
1687668,22.3359,89.73010000000001,1,0
782623,-23.7037,35.337900000000005,1,0
533818,5.8253,118.1791,1,0
1662096,-7.7890999999999995,144.24110000000002,1,1
551383,5.9275,117.65050000000001,1,0
1501754,-2.4095000000000004,105.5523,1,0
683805,-11.5725,130.7999,1,0
157117,-18.7339,36.3539,1,0
2482833,-18.21971009977259,36.60447927437716,1,1
826700,-1.0167,-46.2313,1,0
907195,22.2879,91.0261,1,0
1711381,22.2001,89.8351,1,0
1132585,5.5599,-53.3033,1,0
1461717,1.1597000000000002,9.8687,1,0
53811,-15.5769,-38.945699999999995,1,0
508770,5.0197,-1.6300999999999999,1,0
824036,-1.0147,-46.442499999999995,1,0
2627578,24.075708669734162,-77.83421367879956,1,1
350228,-8.4039,138.3241,1,0
1301918,17.9381,-76.8197,1,0
213608,24.8115,-107.9851,1,0
860750,-4.918699999999999,137.12009999999998,1,0
1451708,-9.2731,142.22410000000002,1,0
992241,-0.5393,-47.714099999999995,1,0
2120422,9.8135,-61.7369,1,0
2456098,14.18868171520665,-91.74165533710874,1,1
2599538,-7.109140455290248,113.68015080972906,1,1
187950,16.8235,82.3473,1,0
677032,-22.1581,114.47630000000001,1,0
181328,-7.7595,137.98250000000002,1,0
1805688,3.3830999999999998,-77.3791,1,0
2165357,21.8445,89.4243,1,0
1436585,5.923900000000001,-54.8423,1,0
116756,18.3657,-93.0733,1,0
2535403,-9.736241533686313,150.74445731792088,1,1
2285699,-1.9205,137.2519,1,0
252068,19.5255,-87.5847,1,0
2243523,7.7371,-12.4397,1,0
546493,-1.1806999999999999,116.8307,1,0
628186,7.8357,-81.0579,1,0
747723,-5.254499999999999,138.1209,1,0
1491115,25.264100000000003,-108.3913,1,0
408092,9.8101,-62.345499999999994,1,0
2597384,5.5802144808013,-9.72926439282243,1,1
2567069,2.054253400244459,128.26960634282293,1,1
26981,11.9147,98.53370000000001,1,0
264152,22.075499999999998,88.9379,1,0
1839116,2.4905,-78.4023,1,0
1154846,25.7393,-81.3121,1,0
187881,16.8311,82.3199,1,0
873204,-4.9831,137.2673,1,0
1498738,-2.3455,105.22350000000002,1,0
394446,-15.369499999999999,40.6041,1,0
1608293,-4.5339,136.1343,1,0
1432842,-14.8167,129.5793,1,0
1027001,-0.8903000000000001,-46.6703,1,0
1033021,-0.9817,-46.7215,1,0
1517140,-10.410699999999999,40.392500000000005,1,0
1253587,1.0845,117.9699,1,0
1092671,-1.3835,-44.967699999999994,1,0
1890341,-8.1343,146.0959,1,0
1418327,12.620700000000001,92.75510000000001,1,0
270565,-7.8399,145.2367,1,1
1893054,-8.790700000000001,146.5925,1,0
468546,12.7031,-16.6041,1,0
66644,-2.5701000000000005,-44.5861,1,0
2126853,9.6447,-61.3253,1,0
2097363,5.3527000000000005,5.377299999999999,1,0
55028,-2.0045,132.12009999999998,1,0
801468,12.347100000000001,-86.9845,1,0
615249,20.2435,-90.4327,1,0
242640,10.1383,-62.955299999999994,1,0
135936,6.5839,117.36850000000001,1,0
792207,-15.4531,46.733900000000006,1,0
745420,-4.9185,39.7089,1,0
720082,-5.0163,137.6503,1,0
39748,8.2089,-59.41909999999999,1,0
748249,-5.2643,138.0547,1,0
1582670,4.629300000000001,8.9113,1,0
2084548,5.5561,5.368499999999999,1,0
683231,-11.5979,130.3415,1,0
1180113,-1.2085000000000001,-45.9903,1,0
992712,-0.5733,-47.881699999999995,1,0
1583538,4.5875,8.2939,1,0
772017,5.9941,-55.8291,1,0
1395586,4.5759,5.7489,1,0
1180406,-1.2445000000000002,-45.955099999999995,1,0
1581570,4.613700000000001,8.796700000000001,1,0
728133,-5.1523,137.62789999999998,1,0
1182856,-1.2349,-45.679899999999996,1,0
1936156,2.1983,111.20510000000002,1,0
1190532,-1.3723,-45.7337,1,0
153975,-18.1643,36.627100000000006,1,0
588978,15.0321,121.8909,1,0
2630359,21.727036062989914,-71.73660115818349,1,1
1614125,-4.7215,136.44930000000002,1,0
2005777,19.744100000000003,-71.7255,1,0
291656,-2.0449,41.14150000000001,1,0
288133,10.017100000000001,-84.86049999999999,1,0
295629,-9.0695,148.8989,1,0
812197,9.7235,98.5817,1,0
1145427,6.7187,121.9749,1,0
1105611,-1.8745,-44.5683,1,0
1006663,-0.8545,-47.09429999999999,1,0
821170,-22.3399,149.96550000000002,1,0
314421,22.1147,-105.3859,1,0
2138857,21.9549,89.79310000000001,1,0
935216,4.6885,6.8865,1,0
1679428,22.4113,89.48850000000002,1,0
867919,-4.969099999999999,137.2083,1,0
1997250,-2.4565000000000006,-43.4475,1,0
2671273,5.4004897752315,95.92393072525611,1,1
2149412,21.8983,89.75070000000001,1,0
1845428,2.3687,-78.59989999999999,1,0
1927994,0.08929999999999995,9.927299999999999,1,0
1176706,-1.1147,-45.9907,1,0
1969093,-2.4337000000000004,133.5177,1,0
1940290,2.0765,111.21090000000001,1,0
1726295,22.0945,89.1815,1,0
1056803,-2.1119,104.7127,1,0
2603439,-20.27718943361764,164.0828600974834,1,1
1361510,8.4067,98.66250000000001,1,0
940062,4.635700000000001,6.8031,1,0
232187,10.5721,-62.7757,1,0
910248,19.0431,-90.9909,1,0
2032805,-10.055299999999999,148.2213,1,0
1370221,15.8285,95.4183,1,0
2224071,13.4541,-16.075499999999998,1,0
2024597,-12.2141,131.2991,1,0
2298900,1.3507,-78.85329999999999,1,0
701399,-2.9401000000000006,116.1009,1,0
1543557,9.558900000000001,-13.3735,1,0
1955306,-2.1723000000000003,133.64149999999998,1,0
1684852,22.3523,89.5359,1,0
362120,12.4065,98.5117,1,0
113626,18.4035,-93.4747,1,0
1459314,8.2375,-77.9583,1,0
2138961,21.9493,89.7913,1,0
1116366,10.588500000000002,98.4985,1,0
1928041,0.07449999999999991,9.504900000000001,1,0
868278,-4.9479,137.2583,1,0
1059917,-2.2919000000000005,104.91290000000001,1,0
670713,-4.3473,135.0261,1,0
2532425,-9.012157515045626,160.07585043997236,1,1
1515009,-13.7799,-39.0781,1,0
2657692,10.684253108654337,119.5828602684302,1,1
2451185,11.672123294432103,-69.90115031288344,1,1
669249,-18.8277,121.6541,1,0
605460,20.637900000000002,-90.3253,1,0
2094281,5.4620999999999995,5.6723,1,0
1031341,-0.9427000000000001,-46.5087,1,0
1557492,8.314900000000002,-82.27149999999999,1,0
75276,-2.8597,-44.5149,1,0
1126060,8.4415,-78.0713,1,0
2622149,22.687894239556513,-73.88695903544536,1,1
1676101,-18.847099999999998,146.2311,1,0
267331,-21.3011,164.94930000000002,1,0
1248196,-3.0451,135.8219,1,0
1112883,-1.8500999999999999,132.0351,1,0
867356,-4.9703,137.17810000000003,1,0
2053345,12.273700000000002,-15.7653,1,0
68991,-2.7225,-44.381099999999996,1,0
2457452,16.255468441018852,-98.18203919954115,1,1
1685058,22.3399,89.51350000000001,1,0
1880271,-2.6083000000000003,-79.7495,1,0
825975,-1.0070999999999999,-46.2375,1,0
2032184,-10.0171,148.2373,1,0
258738,19.0373,-87.5879,1,0
83320,19.2287,-72.76689999999999,1,0
1290943,-0.49550000000000005,103.48570000000001,1,0
1213417,-1.4283,131.5703,1,0
825141,-1.0335,-46.369499999999995,1,0
913290,-11.2927,-37.38909999999999,1,0
2163966,21.8061,89.2615,1,0
1989128,-2.6869,133.3013,1,0
610884,20.425300000000004,-90.4255,1,0
2498725,-8.246667675749315,123.27969904832376,1,1
2042204,-18.9023,35.9955,1,0
2008842,5.1183000000000005,-52.5863,1,0
1596500,-5.8659,134.70350000000002,1,0
1675328,-18.571099999999998,146.3381,1,0
361997,12.4195,98.4779,1,0
2322931,22.214777701757807,89.37477908925592,1,0
1907452,-23.512900000000002,151.16570000000002,1,0
1801130,10.9489,-71.4555,1,0
1523244,4.7287,7.052099999999999,1,0
2155769,21.8897,89.4111,1,0
1352818,1.4101,-49.88309999999999,1,0
1359261,8.9521,98.3909,1,0
480221,12.3185,-16.160300000000003,1,0
1768570,11.3535,-15.4649,1,0
1606854,11.0103,-71.7983,1,0
2500101,-13.776011914071765,143.5363606527389,1,1
2631569,21.786388509216412,-71.8711178964755,1,1
2395121,-1.393442324595517,-45.57477740887001,1,0
1981444,-2.5869000000000004,133.4985,1,0
2425703,-8.761379884594515,115.8943126950657,1,1
631942,10.920900000000001,-14.9483,1,0
795885,-15.9315,46.31570000000001,1,0
804673,-8.398299999999999,143.5799,1,0
1972901,-2.4873000000000003,133.30530000000002,1,0
2163588,21.8023,89.20870000000001,1,0
