channel_index,channel,family,pressure_or_surface,state,weighted_mean,weighted_std,min,max,nh_weighted_mean,tropics_weighted_mean,sh_weighted_mean
58,R400,R,400,forecast_t12,-0.015726530853795134,9.999382084036526,-39.97075653076172,40.994537353515625,-0.056926413744951096,-0.004516119365258567,0.02961776688800271
59,R500,R,500,input_t0,0.06796263347282493,10.020909123521708,-52.211666107177734,39.04258346557617,0.09715895177655404,0.06256205003916349,0.037701975987771884
59,R500,R,500,input_t6,0.030875058831286037,9.996006314155519,-42.41339111328125,40.37186050415039,0.05879223958672657,0.04119861425242778,-0.008675177783304386
59,R500,R,500,forecast_t12,0.028274948714858077,10.01570224281494,-44.28752136230469,45.92869567871094,0.03484465771986151,0.012051914734068005,0.018790748621999937
60,R600,R,600,input_t0,0.02187839779042923,10.013065855419626,-44.196468353271484,46.809051513671875,0.06030858921371017,0.08143300358549664,-0.03771166665170049
60,R600,R,600,input_t6,-0.05689796756902525,10.012835694145462,-39.85114669799805,40.99253845214844,-0.029242337475735476,-0.06425007492987458,-0.0879844282795883
60,R600,R,600,forecast_t12,0.04952082545251013,10.030891812029308,-45.620811462402344,42.4915771484375,-0.01751233716319179,0.08232227917420261,0.12323269821424913
61,R700,R,700,input_t0,0.02272387265822936,10.038154107208616,-44.685020446777344,44.18948745727539,0.04226766009797708,0.21756689179873526,0.004091643903679443
61,R700,R,700,input_t6,-0.05685997836048393,10.032770838590551,-44.33977508544922,43.17181396484375,-0.05703888370778579,-0.08312445428126704,-0.06323021022344219
61,R700,R,700,forecast_t12,-0.04042411234743773,10.021650325232526,-41.25143051147461,41.026363372802734,-0.049912474156631303,-0.026196666028347013,-0.040016741869975565
62,R850,R,850,input_t0,0.03494726920807467,10.001749646243141,-41.71841049194336,43.113128662109375,0.030374582509643536,0.05756234030601499,0.04117872952954207
62,R850,R,850,input_t6,0.03088547456174862,9.98760577502942,-41.80073547363281,42.7846565246582,-0.013155980882092778,-0.06389529187007618,0.07836594602489241
62,R850,R,850,forecast_t12,-0.06948909536970667,9.978719146055393,-42.940616607666016,46.461647033691406,-0.059801538343784745,0.016920218050700448,-0.07838062872638704
63,R925,R,925,input_t0,0.014388263389505046,9.90547651102341,-40.39756774902344,42.470394134521484,0.004270831507591743,0.07517578183008311,0.01957635773943139
63,R925,R,925,input_t6,-0.047828499312064454,10.026657638500833,-40.371482849121094,39.92201232910156,-0.00036677937356488754,-0.11473217027090286,-0.08827551858105563
63,R925,R,925,forecast_t12,0.01494024422968552,9.95938043659235,-38.212059020996094,40.741085052490234,0.000471005203705824,0.030056486608832967,0.02245134388020106
64,R1000,R,1000,input_t0,0.07522278008202217,9.989992662887651,-41.63448715209961,43.968719482421875,0.1336248410146599,0.0590245526909635,0.012910615592095026
64,R1000,R,1000,input_t6,-0.029080612074250542,9.979344297659068,-45.55978775024414,40.004905700683594,-0.008744516567053509,-0.08285906659155957,-0.04560517274492318
64,R1000,R,1000,forecast_t12,0.05287386141950916,10.009602577968435,-38.95969009399414,42.453285217285156,0.09731210651509375,0.03980838095156325,0.021647391326210245
65,T2M,T2M,surface,input_t0,-0.050612952728237584,9.94369218687372,-51.9774055480957,42.15721893310547,-0.10128126937807358,-0.1143851079593958,0.005996770099234803
65,T2M,T2M,surface,input_t6,0.031207414680652742,9.993164235280263,-40.900970458984375,42.68275833129883,-0.03136043909068318,0.15440607053679173,0.08845068754839744
65,T2M,T2M,surface,forecast_t12,0.049555096503073146,9.937206104661948,-45.183773040771484,40.752845764160156,-0.0060919252855673334,0.052953204964644306,0.11247458274691848
66,U10,U10,surface,input_t0,0.04422954734175051,9.991554075484327,-40.79789733886719,40.27630615234375,0.0872415014955957,-0.023757326369690634,-0.012059922576978318
66,U10,U10,surface,input_t6,-0.006850731139793781,9.99038622724157,-43.33992004394531,41.12761688232422,-0.005915086268632976,0.08410506526872297,0.0013725875929078686
66,U10,U10,surface,forecast_t12,-0.058147318402910105,10.0083037120316,-43.44953536987305,42.16276550292969,-0.1759042095776865,-0.13224281703122384,0.048329531933424374
67,V10,V10,surface,input_t0,-0.01111130544892013,9.96618211683657,-41.135650634765625,39.43967819213867,0.030876180585901608,-0.09105125744057496,-0.0710097918630699
67,V10,V10,surface,input_t6,-0.013815248510149999,9.981823610717367,-38.96654510498047,43.12171173095703,0.023617476288869135,0.034315723137239094,-0.04532357845060132
67,V10,V10,surface,forecast_t12,-0.07237938390157102,9.96174493447702,-38.305973052978516,40.118064880371094,-0.04575423610136128,-0.030938841541317156,-0.1011101227494391
68,MSL,MSL,surface,input_t0,-0.025167204101664956,9.986392544385332,-41.354183197021484,44.42537307739258,-0.03336729981538065,-0.008245562011327597,-0.014838912160456
68,MSL,MSL,surface,input_t6,0.026038868927078546,10.040961144728659,-41.07908630371094,40.30305480957031,0.032355751640022655,0.09035055683441381,0.023246309016378263
68,MSL,MSL,surface,forecast_t12,-0.029336153713055924,9.965032400837993,-42.273216247558594,41.78215789794922,-0.07433148411857003,-0.09534956746460818,0.01928794608570344
69,TP,TP,surface,input_t0,7.965583324626317,6.030233459412311,2.2902497221366502e-05,42.76901626586914,8.008418618855961,7.9938289845625565,7.930402222124393
69,TP,TP,surface,input_t6,7.994691048562639,6.0256767244294425,1.120058300330129e-06,45.069496154785156,7.982888830614567,7.910669427982861,8.005256120378172
69,TP,TP,surface,forecast_t12,7.96288232707987,6.015488895821574,3.383265720913187e-05,43.5609130859375,7.983478049322879,7.955227447016786,7.932383073290071
