family,group,file,height,width,free_cells,obstacles,obstacle_density,agent_count_generated
maze,maze_maps_172_25_25,data/maze/maze_maps_172_25_25/eval_map_maze_98.npy,25,25,339,286,0.4576,22
maze,maze_maps_172_25_25,data/maze/maze_maps_172_25_25/eval_map_maze_99.npy,25,25,339,286,0.4576,22
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_1.npy,50,50,2066,434,0.1736,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_10.npy,50,50,2103,397,0.1588,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_100.npy,50,50,2071,429,0.1716,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_11.npy,50,50,2091,409,0.1636,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_12.npy,50,50,2058,442,0.1768,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_13.npy,50,50,2089,411,0.1644,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_14.npy,50,50,2064,436,0.1744,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_15.npy,50,50,2032,468,0.1872,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_16.npy,50,50,2066,434,0.1736,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_17.npy,50,50,2058,442,0.1768,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_18.npy,50,50,2044,456,0.1824,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_19.npy,50,50,2054,446,0.1784,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_2.npy,50,50,2043,457,0.1828,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_20.npy,50,50,2066,434,0.1736,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_21.npy,50,50,2073,427,0.1708,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_22.npy,50,50,2045,455,0.182,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_23.npy,50,50,2095,405,0.162,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_24.npy,50,50,2070,430,0.172,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_25.npy,50,50,2027,473,0.1892,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_26.npy,50,50,2063,437,0.1748,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_27.npy,50,50,2069,431,0.1724,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_28.npy,50,50,2061,439,0.1756,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_29.npy,50,50,2047,453,0.1812,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_3.npy,50,50,2041,459,0.1836,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_30.npy,50,50,2076,424,0.1696,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_31.npy,50,50,2107,393,0.1572,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_32.npy,50,50,2049,451,0.1804,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_33.npy,50,50,2060,440,0.176,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_34.npy,50,50,2051,449,0.1796,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_35.npy,50,50,2046,454,0.1816,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_36.npy,50,50,2007,493,0.1972,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_37.npy,50,50,2035,465,0.186,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_38.npy,50,50,2077,423,0.1692,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_39.npy,50,50,2060,440,0.176,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_4.npy,50,50,2045,455,0.182,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_40.npy,50,50,2041,459,0.1836,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_41.npy,50,50,2087,413,0.1652,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_42.npy,50,50,2062,438,0.1752,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_43.npy,50,50,2071,429,0.1716,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_44.npy,50,50,2099,401,0.1604,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_45.npy,50,50,2072,428,0.1712,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_46.npy,50,50,2027,473,0.1892,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_47.npy,50,50,2034,466,0.1864,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_48.npy,50,50,2072,428,0.1712,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_49.npy,50,50,2054,446,0.1784,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_5.npy,50,50,2061,439,0.1756,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_50.npy,50,50,2078,422,0.1688,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_51.npy,50,50,2027,473,0.1892,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_52.npy,50,50,2077,423,0.1692,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_53.npy,50,50,2074,426,0.1704,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_54.npy,50,50,2048,452,0.1808,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_55.npy,50,50,2056,444,0.1776,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_56.npy,50,50,2068,432,0.1728,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_57.npy,50,50,2033,467,0.1868,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_58.npy,50,50,2026,474,0.1896,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_59.npy,50,50,2076,424,0.1696,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_6.npy,50,50,2053,447,0.1788,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_60.npy,50,50,2081,419,0.1676,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_61.npy,50,50,2023,477,0.1908,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_62.npy,50,50,2054,446,0.1784,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_63.npy,50,50,2076,424,0.1696,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_64.npy,50,50,2100,400,0.16,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_65.npy,50,50,2046,454,0.1816,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_66.npy,50,50,2096,404,0.1616,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_67.npy,50,50,2072,428,0.1712,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_68.npy,50,50,2074,426,0.1704,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_69.npy,50,50,2054,446,0.1784,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_7.npy,50,50,2039,461,0.1844,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_70.npy,50,50,2077,423,0.1692,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_71.npy,50,50,2075,425,0.17,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_72.npy,50,50,2033,467,0.1868,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_73.npy,50,50,2069,431,0.1724,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_74.npy,50,50,2045,455,0.182,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_75.npy,50,50,2066,434,0.1736,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_76.npy,50,50,2075,425,0.17,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_77.npy,50,50,2047,453,0.1812,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_78.npy,50,50,2078,422,0.1688,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_79.npy,50,50,2063,437,0.1748,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_8.npy,50,50,2044,456,0.1824,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_80.npy,50,50,2028,472,0.1888,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_81.npy,50,50,2058,442,0.1768,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_82.npy,50,50,2058,442,0.1768,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_83.npy,50,50,2020,480,0.192,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_84.npy,50,50,2048,452,0.1808,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_85.npy,50,50,2051,449,0.1796,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_86.npy,50,50,2057,443,0.1772,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_87.npy,50,50,2067,433,0.1732,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_88.npy,50,50,2040,460,0.184,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_89.npy,50,50,2052,448,0.1792,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_9.npy,50,50,2042,458,0.1832,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_90.npy,50,50,2062,438,0.1752,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_91.npy,50,50,2080,420,0.168,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_92.npy,50,50,2065,435,0.174,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_93.npy,50,50,2041,459,0.1836,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_94.npy,50,50,2066,434,0.1736,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_95.npy,50,50,2083,417,0.1668,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_96.npy,50,50,2056,444,0.1776,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_97.npy,50,50,2053,447,0.1788,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_98.npy,50,50,2036,464,0.1856,30
random_large,maps_1250_50_50_0.175,data/random_large/maps_1250_50_50_0.175/eval_map_99.npy,50,50,2054,446,0.1784,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_1.npy,50,50,2066,434,0.1736,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_10.npy,50,50,2042,458,0.1832,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_100.npy,50,50,2089,411,0.1644,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_11.npy,50,50,2103,397,0.1588,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_12.npy,50,50,2058,442,0.1768,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_13.npy,50,50,2089,411,0.1644,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_14.npy,50,50,2064,436,0.1744,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_15.npy,50,50,2032,468,0.1872,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_16.npy,50,50,2066,434,0.1736,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_17.npy,50,50,2058,442,0.1768,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_18.npy,50,50,2044,456,0.1824,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_19.npy,50,50,2054,446,0.1784,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_2.npy,50,50,2043,457,0.1828,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_20.npy,50,50,2066,434,0.1736,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_21.npy,50,50,2073,427,0.1708,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_22.npy,50,50,2045,455,0.182,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_23.npy,50,50,2095,405,0.162,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_24.npy,50,50,2070,430,0.172,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_25.npy,50,50,2027,473,0.1892,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_26.npy,50,50,2063,437,0.1748,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_27.npy,50,50,2069,431,0.1724,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_28.npy,50,50,2061,439,0.1756,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_29.npy,50,50,2047,453,0.1812,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_3.npy,50,50,2041,459,0.1836,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_30.npy,50,50,2076,424,0.1696,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_31.npy,50,50,2107,393,0.1572,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_32.npy,50,50,2060,440,0.176,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_33.npy,50,50,2051,449,0.1796,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_34.npy,50,50,2046,454,0.1816,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_35.npy,50,50,2007,493,0.1972,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_36.npy,50,50,2035,465,0.186,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_37.npy,50,50,2060,440,0.176,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_38.npy,50,50,2041,459,0.1836,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_39.npy,50,50,2087,413,0.1652,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_4.npy,50,50,2045,455,0.182,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_40.npy,50,50,2062,438,0.1752,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_41.npy,50,50,2071,429,0.1716,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_42.npy,50,50,2099,401,0.1604,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_43.npy,50,50,2072,428,0.1712,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_44.npy,50,50,2027,473,0.1892,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_45.npy,50,50,2034,466,0.1864,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_46.npy,50,50,2072,428,0.1712,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_47.npy,50,50,2015,485,0.194,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_48.npy,50,50,2078,422,0.1688,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_49.npy,50,50,2027,473,0.1892,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_5.npy,50,50,2061,439,0.1756,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_50.npy,50,50,2077,423,0.1692,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_51.npy,50,50,2074,426,0.1704,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_52.npy,50,50,2048,452,0.1808,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_53.npy,50,50,2056,444,0.1776,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_54.npy,50,50,2068,432,0.1728,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_55.npy,50,50,2033,467,0.1868,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_56.npy,50,50,2026,474,0.1896,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_57.npy,50,50,2076,424,0.1696,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_58.npy,50,50,2023,477,0.1908,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_59.npy,50,50,2054,446,0.1784,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_6.npy,50,50,2053,447,0.1788,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_60.npy,50,50,2076,424,0.1696,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_61.npy,50,50,2092,408,0.1632,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_62.npy,50,50,2074,426,0.1704,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_63.npy,50,50,2100,400,0.16,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_64.npy,50,50,2046,454,0.1816,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_65.npy,50,50,2096,404,0.1616,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_66.npy,50,50,2072,428,0.1712,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_67.npy,50,50,2074,426,0.1704,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_68.npy,50,50,2054,446,0.1784,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_69.npy,50,50,2077,423,0.1692,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_7.npy,50,50,2106,394,0.1576,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_70.npy,50,50,2075,425,0.17,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_71.npy,50,50,2069,431,0.1724,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_72.npy,50,50,2045,455,0.182,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_73.npy,50,50,2066,434,0.1736,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_74.npy,50,50,2075,425,0.17,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_75.npy,50,50,2033,467,0.1868,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_76.npy,50,50,2047,453,0.1812,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_77.npy,50,50,2078,422,0.1688,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_78.npy,50,50,2063,437,0.1748,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_79.npy,50,50,2028,472,0.1888,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_8.npy,50,50,2039,461,0.1844,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_80.npy,50,50,2058,442,0.1768,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_81.npy,50,50,2058,442,0.1768,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_82.npy,50,50,2020,480,0.192,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_83.npy,50,50,2048,452,0.1808,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_84.npy,50,50,2051,449,0.1796,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_85.npy,50,50,2057,443,0.1772,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_86.npy,50,50,2067,433,0.1732,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_87.npy,50,50,2040,460,0.184,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_88.npy,50,50,2052,448,0.1792,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_89.npy,50,50,2062,438,0.1752,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_9.npy,50,50,2044,456,0.1824,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_90.npy,50,50,2080,420,0.168,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_91.npy,50,50,2065,435,0.174,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_92.npy,50,50,2041,459,0.1836,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_93.npy,50,50,2066,434,0.1736,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_94.npy,50,50,2083,417,0.1668,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_95.npy,50,50,2056,444,0.1776,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_96.npy,50,50,2053,447,0.1788,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_97.npy,50,50,2036,464,0.1856,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_98.npy,50,50,2054,446,0.1784,30
random_large,maps_1375_50_50_0.175,data/random_large/maps_1375_50_50_0.175/eval_map_99.npy,50,50,2071,429,0.1716,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_1.npy,50,50,2066,434,0.1736,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_10.npy,50,50,2103,397,0.1588,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_100.npy,50,50,2056,444,0.1776,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_11.npy,50,50,2091,409,0.1636,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_12.npy,50,50,2058,442,0.1768,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_13.npy,50,50,2089,411,0.1644,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_14.npy,50,50,2064,436,0.1744,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_15.npy,50,50,2032,468,0.1872,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_16.npy,50,50,2066,434,0.1736,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_17.npy,50,50,2058,442,0.1768,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_18.npy,50,50,2044,456,0.1824,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_19.npy,50,50,2054,446,0.1784,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_2.npy,50,50,2043,457,0.1828,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_20.npy,50,50,2066,434,0.1736,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_21.npy,50,50,2073,427,0.1708,30
random_large,maps_1500_50_50_0.175,data/random_large/maps_1500_50_50_0.175/eval_map_22.npy,50,50,2045,455,0.182,30
