PC1,PC2,pseudotime,phase,state,annotated_age
-5.899856201220338,3.9540682049001212,0.3110376502774981,S,cycling,9.066666667
1.607084368543114,-4.662426096319686,0.45149529760881657,G1,nan,14.4
8.72574341276869,-10.528435273412644,0.5533157495251333,S,cycling,7.2
-7.358093453687452,-2.952592207208377,0.38819527611313503,G0,arrested,17.06666667
-3.7588514402345754,4.0382061272027,0.34686681561152016,S,cycling,10.4
12.789942438016837,-1.5713298774167397,0.6367884859468455,S,cycling,10.93333333
-9.6807660660527,4.8290585457052275,0.36847048736801946,G1,cycling,4.533333333
11.93475190501468,-1.0811395770279963,0.5082309519160576,G1,cycling,2.133333333
-2.9389958734981247,4.711301711161597,0.2992235343833327,G1,cycling,3.2
2.3734255774293094,5.897289121049507,0.3617299535456603,G0,arrested,2.666666667
4.809381389314514,-9.809637301691366,0.5026887668589078,S,cycling,14.4
-3.329894551308586,6.001001919096986,0.3773513300007747,G1,cycling,3.733333333
5.514430018881733,1.1183719164000512,0.47438676211216385,G2,cycling,20.0
-6.1075658602348275,-1.4113199534958238,0.2915203741224026,G0,arrested,18.66666667
-2.2720064600544956,4.899610091172278,0.37647867617179465,G1,nan,2.666666667
-7.916688645031886,5.034154497088823,0.37617259627456096,G1,nan,2.933333333
3.793936316543079,3.7229106189155727,0.3241508673658387,G1,cycling,3.4666666669999997
-6.467698708400856,4.449750080194111,0.3696274184580258,G0,arrested,4.8
5.114580113829272,-5.062919507479214,0.46128853964041683,G1,cycling,6.933333332999999
-0.16740399100335157,-4.19097851145444,0.35949258064242723,G2,cycling,16.8
-6.704822184646509,2.590671078298913,0.33062884647539187,G2,cycling,12.26666667
-8.970763781993774,2.0445238883746764,0.33688368040335526,S,cycling,13.33333333
1.3478466219927354,3.5257232571298807,0.4210914624452994,S,nan,16.0
-3.6135070706717984,-5.3040875769640525,0.2793238021814961,S,cycling,5.6
-1.7130925620194426,6.623272847640189,0.3790271324776607,G1,cycling,3.733333333
7.393415945274475,6.581309291249546,0.4340390789488318,G1,nan,4.533333333
-4.290799088533091,1.686700351505703,0.35176118934676026,G2,cycling,16.8
-5.981404696706748,2.660042091383829,0.32872346900520044,S,cycling,5.333333333
9.871419472550329,5.835829683044906,0.4671707465745275,G1,nan,2.4
-5.419268365832964,5.643521292583692,0.28659036656756853,G0,arrested,2.4
-6.24118280680354,5.030189729743629,0.3768814316073674,G1,nan,3.4666666669999997
9.174655133779607,7.82089497374363,0.46816500314414145,G0,arrested,2.933333333
-6.906355940169265,3.8311053237707884,0.35145405969810467,G0,arrested,3.4666666669999997
-2.4751016679114795,3.6324530531124286,0.9999999999999936,G0,arrested,2.666666667
3.661914358994578,-5.058182686454111,0.41032844117329925,G1,cycling,6.1333333329999995
6.895965255456466,6.651958185877753,0.4001979144088741,G1,cycling,2.666666667
-1.160488281056959,3.637331311985078,0.4178293153954915,S,cycling,16.53333333
-3.21543929642947,5.433937963316136,0.389214909814736,S,cycling,12.8
-0.6273710053307349,2.6112924610352395,0.39067119085092067,S,cycling,14.66666667
-3.265630826623139,4.273451028856188,0.3705629973833523,G1,nan,2.4
9.598796950869067,-3.611489805602172,0.5455586723088242,G2,cycling,17.86666667
-0.04997675922314821,-5.061417868011539,0.30875917330844826,S,cycling,13.33333333
-9.365673705470838,2.9101747669444498,0.3295494828110799,S,nan,6.933333332999999
-6.665076293427949,3.8762702841786982,0.33168123331215354,S,cycling,12.8
-9.306652944317076,5.576524780599646,0.409262464813814,G1,cycling,4.0
-10.302135891611178,4.225328652566047,0.36725507479872677,G1,nan,3.4666666669999997
20.51719905170294,8.349974997716417,0.6232297890489051,G1,cycling,2.4
1.267508258656449,-6.937205398924906,0.9999999999999936,S,cycling,16.0
-2.098398966304103,3.125052203169544,0.4261426788782835,G1,cycling,0.533333333
-10.329737655740988,1.3757914511705698,0.36817952513271074,S,cycling,9.6
-9.5657983340811,2.3263400055009043,0.3403154588268309,S,cycling,6.1333333329999995
-2.9323256444667902,4.746512339676256,0.39856906929240804,G1,cycling,1.8666666669999998
-7.970405893870276,-0.7315477799947177,0.3922259606042104,S,cycling,6.933333332999999
1.787784454613853,7.030658388930313,0.41945369253719167,S,cycling,5.8666666670000005
-9.331472974980594,5.176721259773426,0.3985666924467429,G1,cycling,1.8666666669999998
-9.405353177670891,2.13489421972208,0.34035054527019865,S,cycling,7.733333332999999
-7.457434597264009,1.5780517724902396,0.3990622139288879,G1,cycling,0.533333333
-7.1259926097613,0.9991760436066189,0.35959411301692906,S,cycling,9.6
-5.319602168535877,-4.858805520826132,0.27618050077861545,G1,cycling,6.933333332999999
4.005961694235979,8.475735340551596,0.430299383558896,G0,arrested,2.666666667
-2.4786757959715113,-5.23119584640062,0.1980831515555592,G0,arrested,1.333333333
-10.201560266515992,3.584298257232733,0.343940008733625,G1,nan,3.4666666669999997
-3.0589440197446223,-4.291195624798848,0.30266402172355666,S,cycling,13.06666667
-5.312203565196183,5.179731162238859,0.4164640453583914,G0,arrested,3.4666666669999997
3.2191290545824454,5.828122396903563,0.45254602266183447,G0,arrested,2.933333333
-1.1053646748064063,5.030761260582387,0.47447998222242405,G0,arrested,16.0
11.882471942349104,-5.44638884728999,0.5071551705557207,G1,cycling,3.733333333
-7.5622218842626285,2.5029193926571414,0.33390898244648215,S,nan,9.6
0.06753091197272151,6.675410923381328,0.43564751989193584,G0,arrested,4.533333333
-6.599370269198329,1.911289236811372,0.41867823823775063,G1,nan,0.533333333
-7.614524566568568,-0.2504591382223497,0.2881619459363004,G1,cycling,8.0
1.2160459026633155,-7.847328484385733,0.42088345285127987,G1,cycling,6.1333333329999995
-0.4530673335753456,1.529144221647261,0.3355120210999891,G1,cycling,0.533333333
-3.8548470483595665,6.960263466972888,0.409233256301824,G0,arrested,2.133333333
-6.591335919651408,-1.1553044727756447,0.39192758446876713,G0,arrested,1.333333333
-6.3821200674189225,0.8401718114608845,0.4088559757641766,G0,arrested,4.266666667
18.834875917993458,-11.31614059895472,0.6819896161845391,G2,cycling,25.06666667
-6.754277117776343,3.570309579497551,0.39563530162832994,G1,nan,5.066666667
-4.204551994664739,5.208876470087479,0.3868263408889937,S,cycling,6.1333333329999995
-5.260416717793959,0.9724177593131405,0.30777008268858125,G2,cycling,17.6
-3.8790539938006177,0.4490658630309173,0.39845664531123054,G2,nan,19.46666667
-4.595611988297862,2.1841649748367735,0.34266171396716005,S,cycling,6.1333333329999995
1.046342092115281,2.310761494891491,0.3593910995923107,S,cycling,8.8
-5.918288210638045,3.4687308558831322,0.3658851412690527,S,cycling,10.4
-7.28129096696693,3.08139278127244,0.3136072299294722,S,cycling,12.8
-1.006439913866162,-5.45967599968188,0.3386113704038561,S,cycling,12.0
15.108332406768152,7.685582812553086,0.5938570575080738,G1,cycling,0.26666666699999997
-5.834298835275532,1.7920026360375734,0.2751341938750396,G1,cycling,1.066666667
-7.147286889836907,-0.47209333405337545,0.38367314741556247,G0,arrested,4.0
-9.374379496407672,2.188848387695007,0.4233021870254777,G0,arrested,1.8666666669999998
-7.021474683919401,2.815614230097312,0.2833118564791487,S,cycling,8.533333333
5.497289979925015,7.842219282798279,0.42836771071809343,G1,cycling,2.4
-2.814462872422593,-4.223845089208437,0.30408615338247713,S,cycling,8.0
8.823891859667723,-8.634913028365506,0.6087883398337561,S,cycling,10.4
-2.7948551015636083,4.28945981466342,0.3973436161557963,G1,cycling,3.4666666669999997
5.774873266276406,6.1396769599376695,0.4134450958369517,G1,cycling,0.26666666699999997
1.542239676316641,-3.0928810196971575,0.415447806448956,G2,cycling,16.8
1.4180280356283423,7.894901279281109,0.410471320577649,G1,cycling,1.333333333
-7.679302107352194,0.7669337201529918,0.2646768476456528,G1,cycling,1.066666667
-4.677584653535982,1.6176631099425354,0.4238202433585501,G0,arrested,1.8666666669999998
-4.417043031010815,5.698088352593038,0.38843135930143285,G0,arrested,3.4666666669999997
-3.049133447964303,4.671674218345226,0.3474092472922422,G1,cycling,4.8
-3.035146268117846,6.153568961019968,0.3609026355499954,S,cycling,6.1333333329999995
-4.652201337141074,0.10515385519210216,0.3255115026477929,G1,cycling,0.533333333
0.5790369739140869,5.0090746302251725,0.3935295668883995,S,cycling,12.8
-5.536660327866481,5.279563623176706,0.4084478567884921,G1,cycling,3.4666666669999997
-7.932513714883077,-2.566674134702929,0.31701207199264064,S,cycling,7.733333332999999
-5.59533428644032,-1.769943445537622,0.34371142174958297,S,cycling,8.0
1.527322395596933,4.3767204311699786,0.39354037492069177,G2,cycling,14.13333333
-4.699025377386189,-4.5268390059508095,0.3411530442566861,S,cycling,10.66666667
-1.446677306712371,3.8200527719369823,0.40287356698958404,G2,cycling,17.86666667
-6.79438351736577,3.7015844480640263,0.352438586363806,G1,cycling,4.0
-9.953464557191442,-0.01855142320400733,0.27896719423158606,S,cycling,7.466666667
-3.4753415645576586,3.539897535716953,0.3664905683851605,S,cycling,6.1333333329999995
-7.8982034218543085,4.708082980174809,0.37288657099400146,G1,cycling,5.066666667
1.080123265443841,5.0123381211531175,0.4582053133538864,G0,arrested,20.8
3.378750895645315,4.778754739482788,0.4721937928499388,G2,cycling,14.13333333
-3.4910155775464133,4.1596275938065155,0.38790958016773897,G0,arrested,2.133333333
1.5787396618881104,-6.912459879901442,0.5804716941134472,S,cycling,14.4
0.08816433063343147,2.8153708650824316,0.36393885811335874,G2,cycling,10.93333333
-0.10782179271967471,6.885851039664657,0.38072228953074677,G1,cycling,1.333333333
-7.833199799843991,6.3165399371148085,0.3990362519356695,G1,cycling,3.2
-8.486125038720022,3.1354311942851103,0.3291134363727626,S,cycling,13.06666667
-8.603911708819043,0.2908593761429534,0.28233365886791517,S,cycling,14.93333333
-3.8592387056104283,5.812788716112096,0.35813146148375713,G1,cycling,5.6
-1.9461755712932465,4.643744680719179,0.3706919736983704,S,cycling,8.266666667
-0.9740641317825425,4.928619776965389,0.3782915269215622,S,cycling,7.733333332999999
-3.6789165075919943,5.233785220857031,0.33385163210372637,G1,nan,4.266666667
-2.259769404477962,-0.8032004102640024,0.3036890845321439,S,cycling,10.93333333
-6.352037402380479,-0.9755814141108379,0.26594127725645156,G1,cycling,1.066666667
3.2865913305720684,-3.8139783549762276,0.3857786050373828,S,cycling,8.0
-9.327540614588749,-0.9637716372211272,0.30765253241736334,S,cycling,5.8666666670000005
-7.185012233432723,5.352306352365337,0.28270820067164076,G1,cycling,3.733333333
-1.710694594085557,2.767166833581041,0.32648224828194955,S,cycling,10.93333333
6.82778838606887,7.0151076685815665,0.4317952841425903,G0,arrested,1.8666666669999998
-6.656131023633612,1.9651481565736804,0.9999999999999936,G2,cycling,17.6
1.7005868433803593,-1.8030162990096923,0.39325549405183685,G0,arrested,16.0
1.609773279853153,4.893834177409146,0.39441445278990017,S,cycling,6.1333333329999995
-1.2579009366317038,0.6027255245684282,0.36240564927872176,S,cycling,8.0
3.505173995754755,6.577170221489984,0.4252329488184283,S,cycling,6.933333332999999
-5.616791297447912,5.680332547161979,0.3546947020240036,G1,cycling,4.8
1.2067653205619824,5.96245814771613,0.3893221917015146,S,cycling,10.66666667
-2.4892545341971473,0.09906683772632903,0.33599310099180696,S,cycling,7.733333332999999
0.6241562931068046,5.276741483825132,0.3898765926802861,G2,cycling,14.4
8.423236324034772,-8.262721640407973,0.46162831807935634,G1,cycling,16.8
-3.3041587595937876,-1.1965855288576401,0.3142667004773422,S,cycling,6.666666667
1.6599180180571087,4.350128802329852,0.4201110165922486,S,cycling,8.266666667
-6.47475568188767,5.401657733757026,0.35157562918449164,G1,cycling,3.733333333
-5.110652608217174,3.9332997096926685,0.36909686971713535,S,cycling,10.66666667
-4.72699767411931,-0.8282124097491047,0.3191037717279413,S,cycling,6.933333332999999
14.642057981844491,5.468267618082075,0.9999999999999936,G2,cycling,15.46666667
-5.401868254675916,4.904714055644459,0.30276592552041803,G1,cycling,4.0
-5.293464843058385,2.3571422650906033,0.3556496865891529,S,cycling,9.6
0.5167080242215899,1.1740387846441778,0.3687161873885753,G1,cycling,1.066666667
-0.9913806977138436,1.1139516692468203,0.37371343889938907,G2,cycling,14.4
-6.7281039681988615,2.3523205232981756,0.2549447697183316,S,cycling,7.2
11.33164581434085,6.673397494651647,0.48264646432333463,G1,cycling,5.066666667
13.193713876697155,-9.139679898338894,0.5672674456711504,S,cycling,6.1333333329999995
-8.654091334885994,2.8602379390663955,0.3360366415274876,S,cycling,13.33333333
-4.4782162934799565,3.819545396990636,0.33190261171036617,G1,cycling,8.266666667
-3.1914558851741717,2.994959221421476,0.36163412876491874,G0,arrested,17.86666667
3.992181542203875,2.8800195246300495,0.42274759138141965,S,cycling,13.06666667
-6.51652340916895,2.109083801980853,0.4044136211344269,S,cycling,5.066666667
19.762871914791873,0.48012426095664884,0.9999999999999936,S,cycling,13.33333333
-3.825312258230015,-0.004128765104332531,0.33725888565500195,S,cycling,8.0
3.5640841615018832,7.407716179090236,0.41299632898548067,G1,nan,4.266666667
1.7091418709062436,-2.9553274994948593,0.37816310799630587,S,cycling,6.666666667
-4.429087733427011,5.599509207057673,0.38676931276462656,S,cycling,5.8666666670000005
14.638710250028572,6.855927432049241,0.523372050885947,G0,arrested,1.6
9.8305613404986,7.8569694195338355,0.4712066053380371,G1,nan,4.266666667
-4.4213144658762005,5.042752680717605,0.3663394861411045,S,cycling,9.6
-0.23524427844451573,6.11888333248856,0.35317211365234624,G1,cycling,2.933333333
-1.8320601985645477,8.320333631979892,0.36219253314922095,G1,cycling,5.6
-0.7819336786441883,-4.113752269756378,0.3492059265507778,G2,cycling,14.4
2.798643911534134,-3.0742429424441364,0.4191258555761634,S,cycling,7.2
-0.8412784242937081,5.578345668224018,0.3638933862262718,G0,arrested,17.33333333
-1.1338647265265098,5.601900080215234,0.379206487746229,G1,nan,2.933333333
6.504860261999875,7.820858529384473,0.49855579619985546,S,cycling,12.8
19.631061593834296,-6.347211908910035,0.6874169459975019,G0,arrested,4.533333333
-8.494061192663795,0.32449009921166233,0.33805006242883734,S,cycling,18.66666667
-3.357254221908545,6.281072130904265,0.3054182476312715,G1,nan,2.133333333
-3.102204584776308,2.9746412538959213,0.35236723076323617,G1,nan,2.133333333
-3.3684112118314324,3.408071018005435,0.3282259937765696,G1,nan,17.06666667
-1.9413914147789977,4.795498107694625,0.38902173859336103,G0,arrested,3.2
-2.1545235026429883,5.035553812367575,0.38136204703398113,G1,cycling,4.8
4.256837353644558,6.402699076902682,0.37665325861535365,G0,arrested,1.6
-6.704690681124987,5.468951249436896,0.3499950324749263,S,cycling,6.666666667
-5.867196176595139,3.829372026939351,0.32756557800226643,G0,arrested,1.8666666669999998
12.489044335825284,-7.812560942554192,0.9999999999999936,G2,cycling,18.4
8.364227065731928,-2.623557859469843,0.46100057039957093,S,cycling,7.733333332999999
-3.498247488072315,3.9313726908894036,0.3411524740138795,S,cycling,13.06666667
-4.819805588608397,6.188423540693958,0.35039685620359384,G0,arrested,1.333333333
1.8428066854663814,-6.469121503650297,0.397999074366818,G1,cycling,4.266666667
-6.327411511382165,4.156331115406303,0.4187111050595589,G2,cycling,15.46666667
2.807924659701931,3.8249411075641038,0.38416223621184725,S,cycling,8.266666667
-4.359640987054023,2.9545308866485778,0.9999999999999936,G2,cycling,13.86666667
-4.499120447045722,3.277129360745856,0.3062173716712978,S,cycling,5.066666667
1.00621668382284,7.331929162723573,0.4579981972789462,S,cycling,18.13333333
-3.516235631239852,0.6823742931414317,0.3867257755316728,G0,arrested,13.86666667
-7.0509435380818255,4.416113963297058,0.32462768246927,G1,cycling,4.8
12.045031754772578,-5.208250364340537,0.49979105339047375,G1,cycling,2.933333333
-8.108789307575877,1.1838274280525842,0.3062610710707592,S,cycling,5.8666666670000005
-1.8481174881836036,8.124667434615134,0.394376119749447,G0,arrested,0.8
-7.025453047956393,1.97996603086055,0.3132012724009479,G2,cycling,18.4
3.6537789735468778,6.68554083857761,0.9999999999999936,G1,cycling,0.0
-2.6506539654883023,3.5119786340309327,0.5159824567167477,G1,cycling,0.0
-6.012936822380459,3.7620843360242953,0.39328927204581304,S,cycling,10.4
-3.114295682498818,8.925254829042816,0.42123554419747467,G0,arrested,1.066666667
-7.006664702077871,2.8165711260511395,0.32482012553067063,G0,arrested,3.2
4.195696830545745,-3.4392058014970117,0.9999999999999936,G2,cycling,16.53333333
-6.441587950796805,3.610452611400838,0.3014137333646908,G0,arrested,1.8666666669999998
-9.459233152591308,5.001308716606131,0.3511399712022296,S,cycling,5.333333333
-7.362923815926429,7.307862202313911,0.407787241093379,G0,arrested,1.066666667
-2.9590332308497165,6.479506537149266,0.39345830293266776,G0,arrested,1.8666666669999998
-1.5383021156507701,7.357358047061273,0.3508545394044145,G0,arrested,2.133333333
-8.655877073059013,2.476258265762928,0.3081752310990036,S,cycling,7.733333332999999
-4.888706099131956,2.015435266031673,0.3697672062947583,S,cycling,20.8
1.0126844179183818,-1.0505658723117237,0.3727212322157483,G0,arrested,2.133333333
-3.030299065269803,5.858894948919161,0.36017794492135935,S,cycling,5.333333333
2.343072330748245,8.382323311692419,0.44255329791193193,G0,arrested,0.8
0.6741878093087336,5.777718254057573,0.41588382755853337,G2,cycling,12.8
-6.7091555212389,5.618105760543137,0.3271423563313916,G0,arrested,1.333333333
6.9984682318086655,0.7150638439225495,0.4891665183831783,G1,cycling,0.8
-6.564110131955178,1.0044712810236873,0.39169471879131496,G2,cycling,14.93333333
-4.867232861723494,3.7544600972024442,0.3242210556351898,S,cycling,5.8666666670000005
-1.762036328338258,5.469539672355741,0.3896422449625457,S,cycling,6.666666667
-0.4329001074662565,-1.4556836015131356,0.3364783661841691,S,cycling,5.8666666670000005
0.34637505973532173,7.798459630691142,0.3776972900868943,G1,nan,1.066666667
0.5817330669900719,3.675420853467027,0.3949443766016843,G2,cycling,13.86666667
1.6923061733591742,1.5240846350185704,0.4196652845237954,S,cycling,9.333333332999999
-7.424997272687589,3.375262880248821,0.32536822372141094,G1,cycling,6.933333332999999
-6.048795638598528,4.809572211245523,0.3600982390767163,G1,cycling,6.933333332999999
-3.1054144662223524,-4.5504166237409285,0.318193974130445,S,cycling,12.0
-6.56099237655191,5.575556868911142,0.33422254464799095,G1,cycling,2.133333333
1.4255861820790994,-6.118691847542123,0.4286660610665289,G1,cycling,0.8
1.1678858571961872,4.100524050349113,0.37869019970586437,S,cycling,7.2
3.6756482502454992,-2.0343585428580497,0.5071387327408627,S,cycling,9.333333332999999
7.085861485525734,1.873351981121132,0.4769549544751385,G2,cycling,14.93333333
-3.0875249397737945,-0.5023115038996911,0.4815174760345787,S,cycling,9.333333332999999
-0.8204272464863146,5.644557742329251,0.40125488388158237,G1,cycling,3.733333333
-0.6038747251737635,4.355017733389448,0.29385973794945996,G0,arrested,0.26666666699999997
-4.892508313075836,4.523908638255199,0.35906968634422703,G0,arrested,1.333333333
7.828431254649179,-6.971506647214574,0.4503469024583763,G1,cycling,2.933333333
-8.182353679050689,-1.4807194435365267,0.3038252663272127,G2,cycling,16.8
-6.472300294024882,2.3515577168832262,0.31038083896082946,G1,nan,1.6
3.3389027280192414,3.6564008798502,0.41409472131604586,G2,cycling,15.46666667
4.8767616980707915,-0.5714673428666331,0.48223828185733925,G2,cycling,16.8
-3.5199948441202475,3.619576484134171,0.32290055688782476,G0,arrested,16.0
-0.5480035971500641,-4.348056892801915,0.36605936423936564,G1,cycling,4.533333333
-2.5476392554537974,5.098200458450422,0.42193924859193055,G1,cycling,4.8
-1.0716397018326467,3.9342509031819533,0.47065491279877514,G2,cycling,16.26666667
7.789308428511948,5.207724071325074,0.40762494783193326,G0,arrested,1.8666666669999998
-4.5703098917767315,-1.9796050348881473,0.3241821846040372,G1,nan,3.733333333
-1.287396935802275,-6.645828979366715,0.38289444708605674,G1,nan,0.8
-9.57744679743903,1.497193887501675,0.3027671530949606,S,cycling,7.2
10.890988211527361,6.693619002717066,0.6152971348723809,S,cycling,8.266666667
-9.394986204894352,1.2743604901844994,0.37280603513396515,S,cycling,5.8666666670000005
-4.743472159926053,1.7521922735593674,0.2924978431283839,G1,cycling,13.86666667
-7.713499493237803,0.4597099525462763,0.3120342868064218,G0,arrested,1.066666667
-4.289700833329065,6.331010218702703,0.40656447111181926,S,cycling,6.666666667
-3.323683018382041,4.53562222871146,0.32732878211193206,S,cycling,13.86666667
-3.3814745710227583,2.07858023159389,0.33850435420263725,G1,cycling,5.066666667
-4.062875846273816,7.29895149427759,0.4456129105075727,G1,nan,1.066666667
-1.5209399836919004,0.4508376965329555,0.3508669037407696,S,cycling,7.733333332999999
-0.21446162936534507,-5.0204574389963765,0.3666916145294081,G1,cycling,4.533333333
3.7111973452938574,-0.7479797128674806,0.9999999999999936,G1,cycling,4.8
-2.8873411377170473,3.0620453681703848,0.3024370646135942,S,cycling,7.733333332999999
13.154054743136253,-20.370813812278726,0.9999999999999936,G2,cycling,16.53333333
-5.891892598394188,3.5514606004403726,0.37531982607848335,S,cycling,5.8666666670000005
4.129729495532338,1.2257712076700635,0.47307935184869315,G2,cycling,17.06666667
-0.37330724677116506,8.555408366886377,0.40793910210615436,G0,arrested,2.133333333
-7.283187509847776,3.7439054045670956,0.3493145639141924,G1,cycling,1.6
-6.50052493443224,5.078247283086514,0.3488359353525358,G0,arrested,2.666666667
2.1144256810897604,-10.758502508907641,0.6196872830708342,S,cycling,14.13333333
-7.100855870533777,-0.5405786092048832,0.35587614653537497,G0,arrested,1.066666667
2.896285002832181,6.734021915143914,0.43922679215073834,S,nan,8.266666667
-5.584412984240329,1.4315903857155048,0.2627613690853132,G1,nan,3.2
5.463158397158738,-5.6541274314378125,0.4508822440562116,G1,cycling,4.266666667
-3.909718011950886,-6.253241775275193,0.3308964673192073,G0,arrested,6.4
-7.023597344217275,4.1114012292423086,0.40971822814360986,G0,arrested,3.4666666669999997
3.1772684461071647,-0.21746623296863904,0.441075073106529,G2,cycling,19.73333333
-4.540306798929985,2.2631635149281344,0.32953359507460783,S,cycling,9.333333332999999
-0.4151523251659805,2.8390891254234742,0.43265215909102167,G2,nan,13.33333333
1.449916274629211,-5.165312467750692,0.4989957163936357,G1,cycling,0.8
-7.4001879149331184,5.706432439047635,0.36671418663013927,G0,arrested,2.666666667
19.0964651354013,-2.687708225765461,0.6412076540698458,G1,cycling,4.266666667
-1.1685811831052892,-5.609820692957751,0.5478290186043806,G1,cycling,2.133333333
1.1262025714049047,0.8454561040991396,0.4479870614451736,G2,cycling,19.73333333
-6.61525495548417,2.820482179695817,0.4019891116917668,S,cycling,7.2
18.516748369973556,-10.313411609778983,0.9999999999999936,G0,arrested,4.533333333
-1.4768857172605394,2.7408156206190775,0.40806626361726506,S,nan,5.8666666670000005
-1.722249182745793,-7.591776921653575,0.3752050980270473,G1,cycling,0.8
-3.850020315058565,1.4994467976468164,0.3580040356324829,S,cycling,10.4
-12.164060096719997,2.702782618288452,0.9999999999999936,G0,arrested,0.8
-4.806417541393548,-6.09594871154811,0.31960722926983837,S,cycling,22.66666667
-0.144320471121572,-2.8843590517436524,0.37382555573764736,G1,cycling,4.8
-8.608858365102062,-0.060689018566740055,0.21544096037672603,G1,nan,1.333333333
-1.7752450863437088,0.8272791699129045,0.3981749865253577,G2,cycling,15.46666667
2.607124967190868,8.118732323139437,0.40732883677786436,G0,arrested,4.0
-3.377606101489531,0.9223490336389659,0.39956855924429063,G2,cycling,15.2
-4.440979594308713,-3.427833679652001,0.28244134878260624,S,cycling,7.2
3.689196189145524,-7.523000017304188,0.5480339277432142,S,cycling,6.4
-0.6182012801538093,-4.1747896761309615,0.4170893487416288,G0,arrested,8.8
8.512275978701402,-6.385532592107774,0.4664115123758158,G2,cycling,16.53333333
4.969993972484198,-4.655190911509266,0.21680061514347956,G1,cycling,0.26666666699999997
16.11477685097979,3.236972925394993,0.4647681690020941,G1,cycling,0.0
-3.0436198196401123,-2.7112131290434784,0.3649472893185684,G2,cycling,16.53333333
26.2346295460748,-2.749869935368836,0.9999999999999936,G1,cycling,0.26666666699999997
13.843261439025897,6.195075793052602,0.5457062304228044,G1,cycling,0.533333333
-5.212601467693738,3.1519304891069315,0.27832663270456615,G1,cycling,3.2
4.430370742674022,-3.89995897433285,0.6064840994258195,G1,cycling,0.26666666699999997
-2.109773438782821,4.032720723261152,0.43016595235811167,G1,cycling,4.8
-2.196295031302132,-1.6110334723747757,0.35577878144579805,G1,cycling,4.266666667
-5.8165343016137525,3.612680695503007,0.3293940969304974,G1,cycling,3.733333333
15.277108229327292,6.7216506006687355,0.5036670147272755,G1,cycling,0.0
15.500845059213601,6.605478404459269,0.5924916576878458,G2,cycling,17.06666667
7.112027848125344,8.601747569969476,0.454256547013948,G1,cycling,0.8
17.08747238818838,8.664391441483732,0.5863801282845796,G1,cycling,0.533333333
15.889198290374821,-4.393900297276563,0.6057681457155037,G1,cycling,0.26666666699999997
-1.0579243349021503,-0.8899474897017794,0.2733280066332938,G1,cycling,4.533333333
-3.6222258091201605,-1.0449857059394,0.43398417816444135,G1,cycling,5.066666667
1.2798574563913108,5.559782381813332,0.4429160304351024,G1,cycling,5.333333333
0.07839405366099951,-0.4768113448025511,0.34023564986974053,G1,cycling,2.933333333
5.422156669529935,9.616024587924372,0.41810812312024137,G1,cycling,2.133333333
-4.1281021403148035,3.8769853786660833,0.40886047114321955,G1,cycling,4.266666667
6.14874912698317,8.183108831886457,0.4169245559231315,G0,arrested,2.133333333
-5.087601163843937,3.2037515250833883,0.44178845713740383,S,cycling,22.66666667
4.545508447672804,6.038849709851825,0.4379142508859114,G1,cycling,2.4
1.8171542491776977,7.964181224460622,0.4155154374639173,G1,cycling,6.1333333329999995
13.53950660260884,9.838208349834352,0.566433332383173,G1,cycling,1.066666667
-1.5341941384949151,-5.269255355730369,0.39045001048731703,G0,arrested,2.133333333
1.0097109611734085,6.331396645360766,0.4162145311946544,G0,arrested,4.533333333
2.222745530007575,4.665066176428576,0.39614716918824383,G1,cycling,0.8
-1.652733425122438,1.8874849922529089,0.38382398828123404,G2,cycling,10.93333333
-1.5871254288833778,7.2648907803943885,0.3792201480708282,G1,nan,2.4
7.142449434211383,-5.58191842071345,0.424522432342754,G2,cycling,17.33333333
0.24725299134522333,-1.9110233205969092,0.6570610787245774,G0,arrested,1.6
-5.709582223367064,2.2854793944722376,0.2938664680003302,G0,arrested,0.8
-2.460489772521602,4.672140800244611,0.3534804796016544,G1,cycling,4.266666667
0.9246220473272113,-1.696253470562387,0.36757907661808736,G1,cycling,3.733333333
-5.918807384444905,2.379625577511472,0.47558271243808237,G1,cycling,1.6
-0.6864460737116008,6.739159634193406,0.39466709470255995,S,cycling,8.0
-3.3044509478680064,2.788371361907804,0.2782802805525289,S,cycling,8.266666667
-3.5871466692336793,2.7295652944916426,0.3808967843777037,G1,cycling,1.8666666669999998
-0.2780999692156293,7.888841768761659,0.42036727939422647,G0,arrested,0.8
4.7427309645031706,-8.571082738386734,0.9999999999999936,G1,cycling,4.533333333
-5.525152261404639,4.602572820652886,0.3420340555404768,S,cycling,6.666666667
-5.749316904251204,-4.942805798045627,0.36285715586445866,G1,cycling,5.6
-3.718939843617639,-4.070206250684307,0.3743914106906603,G0,arrested,16.0
1.1316374507029308,-2.761412170167589,0.4926199002940042,S,cycling,12.0
2.7690346156900483,8.896994446745055,0.4131733050555573,G0,arrested,4.533333333
-6.193935051414372,-0.8265142889780179,0.2917363315859206,S,cycling,16.0
9.398570679620672,-0.3156967960499903,0.2772303208977935,G1,cycling,0.533333333
2.318373051687106,-0.03263138437438658,0.4450027871705754,S,cycling,12.26666667
-4.639311243206179,-1.6994880961908976,0.31148816754971065,S,cycling,10.4
-8.209125473868925,-0.06406203368392578,0.3105521026075962,G0,arrested,17.6
1.2243127965802525,1.1636895527738202,0.4051767265881331,S,cycling,7.2
-4.4086261623169785,3.279786602885064,0.2998701714955395,G1,cycling,6.666666667
