repetition,cell_id,p_response_empirical,mean_element_response,max_element_response,selected_elements_present,p_response_reported,num_presented_peptides,abs_error
2,70,0.8722621269289772,0.15694689895408492,0.5904477207509403,10,0.8722621269289772,15,0.0
2,71,0.9216614261745015,0.192893322648214,0.5637903042285414,10,0.9216614261745016,24,1.1102230246251565e-16
2,72,0.9152125820921388,0.14123429741042864,0.745544324443297,10,0.9152125820921388,14,0.0
2,73,0.8054062384408013,0.1009127315627043,0.7300952344380742,10,0.8054062384408012,10,1.1102230246251565e-16
2,74,0.7909744029009482,0.13750699343556955,0.3445615206186518,10,0.7909744029009483,15,1.1102230246251565e-16
2,75,0.8803202902111867,0.16518013738744391,0.5601552242968066,10,0.8803202902111867,20,0.0
2,76,0.9059937134462045,0.1860963398002089,0.5241348820267768,10,0.9059937134462044,24,1.1102230246251565e-16
2,77,0.9187167894742398,0.1794874698753274,0.6415232477692344,10,0.9187167894742398,18,0.0
2,78,0.858748354040739,0.15886256617389494,0.4415196428566218,10,0.8587483540407391,20,1.1102230246251565e-16
2,79,0.8699207154844305,0.1254862396786975,0.7208676675146828,10,0.8699207154844304,12,1.1102230246251565e-16
2,80,0.9195296213681612,0.16592360592558492,0.702188477954814,10,0.9195296213681612,18,0.0
2,81,0.7732542941479772,0.12274219252755021,0.3949797391405739,10,0.7732542941479771,13,1.1102230246251565e-16
2,82,0.8787540217112435,0.12449315830311494,0.7683688066276968,10,0.8787540217112435,13,0.0
2,83,0.9659032043095401,0.2077412435953861,0.6801128762208641,10,0.96590320430954,21,1.1102230246251565e-16
2,84,0.9182600230974486,0.16584158085327746,0.6928357794711655,10,0.9182600230974488,16,2.220446049250313e-16
2,85,0.9542088597006515,0.18112289045736968,0.8164809619629816,10,0.9542088597006516,20,1.1102230246251565e-16
2,86,0.8952051409045167,0.16693054492240833,0.6061996537157276,10,0.8952051409045167,17,0.0
2,87,0.9118211027911585,0.13071080599721865,0.8444992994276156,10,0.9118211027911584,13,1.1102230246251565e-16
2,88,0.857292875830328,0.12438243795609889,0.6376103258575088,10,0.857292875830328,14,0.0
2,89,0.9106180257264074,0.16868863249250537,0.6692076978585231,10,0.9106180257264074,18,0.0
2,90,0.871418520149869,0.16334142942151206,0.5601552242968066,10,0.871418520149869,19,0.0
2,91,0.9324883504503874,0.1836901964560576,0.6510322320413824,10,0.9324883504503874,21,0.0
2,92,0.9609597469323968,0.1474304595370072,0.9104998911537782,10,0.9609597469323968,13,0.0
2,93,0.9207750826820357,0.15549841146675225,0.7915319229537219,10,0.9207750826820356,17,1.1102230246251565e-16
2,94,0.8863148361337535,0.1014520295422833,0.8665757226547532,10,0.8863148361337535,12,0.0
2,95,0.94711123349745,0.203770469194271,0.7013681163113463,10,0.94711123349745,20,0.0
2,96,0.8332223605585793,0.10014418408799423,0.7879535991084095,10,0.8332223605585792,10,1.1102230246251565e-16
2,97,0.8947969682688034,0.16607294950837453,0.6074112681349619,10,0.8947969682688035,19,1.1102230246251565e-16
2,98,0.9181196055377701,0.14090729998912432,0.7781591922411385,10,0.91811960553777,12,1.1102230246251565e-16
2,99,0.999999983432579,0.13391139095116872,0.9999999749316872,10,0.9999999834325788,10,2.220446049250313e-16
3,0,0.9704653703767485,0.20806061972857956,0.7930946913454167,10,0.9704653703767484,19,1.1102230246251565e-16
3,1,0.9840747584174626,0.2444979646728876,0.803292273423916,10,0.9840747584174626,20,0.0
3,2,0.9571864565076187,0.1771808914127257,0.8536884045968618,10,0.9571864565076188,12,1.1102230246251565e-16
3,3,0.9776695495942705,0.16035989678321783,0.932005673196228,10,0.9776695495942704,17,1.1102230246251565e-16
3,4,0.9274819588289004,0.18571496256188055,0.6407894188438352,10,0.9274819588289004,18,0.0
3,5,0.9065411015090328,0.18171698779359896,0.5020836507818868,10,0.9065411015090328,17,0.0
3,6,0.9167239550074633,0.09993198221043915,0.90839488575407,10,0.9167239550074632,10,1.1102230246251565e-16
3,7,0.9843739948267339,0.27216461843091627,0.7413683712941399,10,0.984373994826734,25,1.1102230246251565e-16
3,8,0.9332504255631493,0.1979874059131304,0.6088198366355466,10,0.9332504255631492,19,1.1102230246251565e-16
3,9,0.977477164537774,0.2112705283959341,0.8683195665513156,10,0.977477164537774,19,0.0
3,10,0.9311995198956848,0.17368112271295066,0.6781146019682818,10,0.9311995198956848,14,0.0
3,11,0.9640219835417086,0.20151483382289054,0.7714113895752488,10,0.9640219835417086,18,0.0
3,12,0.9616997539033678,0.19592175856897934,0.8004841644772533,10,0.9616997539033676,21,2.220446049250313e-16
3,13,0.984455124568228,0.16106179830833828,0.95484206403282,10,0.984455124568228,10,0.0
3,14,0.9767391133077996,0.21728095896594896,0.7988216041005588,10,0.9767391133077996,17,0.0
3,15,0.9373237153722274,0.15365836825783954,0.8656458668115716,10,0.9373237153722273,16,1.1102230246251565e-16
3,16,0.9746689047216537,0.20654475876337428,0.8211747564684448,10,0.9746689047216536,15,1.1102230246251565e-16
3,17,0.8688848018200519,0.14940255658604254,0.5884987121132044,10,0.8688848018200519,18,0.0
3,18,0.9542288607858286,0.20925419661800188,0.7019579584106593,10,0.9542288607858286,19,0.0
3,19,0.920509214197135,0.14308402282994356,0.7541153553035473,10,0.920509214197135,11,0.0
3,20,0.8961567807236756,0.17144014698275722,0.5082307647017046,10,0.8961567807236756,17,0.0
3,21,0.9152386383366724,0.18486616562891567,0.5628717841676127,10,0.9152386383366724,19,0.0
3,22,0.9126343137625614,0.15232937995058282,0.6748631700065622,10,0.9126343137625614,14,0.0
3,23,0.9795789194020083,0.22496413606183677,0.8569398012406009,10,0.9795789194020084,17,1.1102230246251565e-16
3,24,0.8834531553928029,0.17225909956412097,0.4411712215384203,10,0.8834531553928029,18,0.0
3,25,0.9532705456142776,0.15204617303545973,0.8639664405623743,10,0.9532705456142776,17,0.0
3,26,0.9307711829184679,0.1976063461433837,0.5492116138239678,10,0.930771182918468,17,1.1102230246251565e-16
3,27,0.9483091484232674,0.15059637116521116,0.8768827349446514,10,0.9483091484232672,17,2.220446049250313e-16
3,28,0.8978079536186997,0.1537095541946485,0.7234078975547579,10,0.8978079536186997,13,0.0
3,29,0.927309743079747,0.18990693729275926,0.5976432635251612,10,0.927309743079747,17,0.0
3,30,0.927309743079747,0.16247624762384316,0.7119490848997021,10,0.927309743079747,17,0.0
3,31,0.8219423652039572,0.1428473534740199,0.385288472781696,10,0.8219423652039571,17,1.1102230246251565e-16
3,32,0.9686594492596508,0.19851471480907446,0.792192128701487,10,0.9686594492596508,24,0.0
3,33,0.9627721611353286,0.20836008276574094,0.7773996050304448,10,0.9627721611353286,21,0.0
3,34,0.9689960241747776,0.2620420644538912,0.5628717841676127,10,0.9689960241747776,25,0.0
3,35,0.8778400410575681,0.14911184301286468,0.6088198366355466,10,0.8778400410575681,15,0.0
3,36,0.849840266571736,0.1541109043466704,0.4411712215384203,10,0.849840266571736,13,0.0
3,37,0.9540397062288176,0.216826632455882,0.634221071845671,10,0.9540397062288176,21,0.0
3,38,0.9256709384774509,0.13948759976300093,0.8503631160423605,10,0.9256709384774509,12,0.0
3,39,0.7161043888376332,0.1065794857947342,0.3790791426317211,10,0.7161043888376332,11,0.0
3,40,0.9569920246339323,0.192611299809224,0.7234078975547579,10,0.9569920246339324,20,1.1102230246251565e-16
3,41,0.8498402665717361,0.14455433785017563,0.5628717841676129,10,0.8498402665717361,13,0.0
3,42,0.9739934150695371,0.16630444017881968,0.8803026580857365,10,0.973993415069537,14,1.1102230246251565e-16
3,43,0.9668863992192571,0.12116936658671917,0.9554799014172564,10,0.9668863992192572,11,1.1102230246251565e-16
3,44,0.9782787936348646,0.22152432628185093,0.8221907779354009,10,0.9782787936348646,21,0.0
3,45,0.937584800869564,0.21054915677971175,0.5529369649365046,10,0.937584800869564,20,0.0
3,46,0.9303395141072323,0.15617190986452129,0.7905083756273475,10,0.9303395141072324,14,1.1102230246251565e-16
3,47,0.8464275154534846,0.13693052426762334,0.5484210873912747,10,0.8464275154534846,14,0.0
3,48,0.9580431296595346,0.1843756835993735,0.7581625839071511,10,0.9580431296595346,18,0.0
3,49,0.9671745537369503,0.2062383431956158,0.7625052946096306,10,0.9671745537369504,23,1.1102230246251565e-16
3,50,0.8900560356080518,0.15323250352582257,0.6443815949888219,10,0.8900560356080519,15,1.1102230246251565e-16
3,51,0.9764563548505771,0.22563898068242297,0.7506052124549225,10,0.976456354850577,25,1.1102230246251565e-16
3,52,0.9578697381410604,0.18999593875836282,0.7755446884660879,10,0.9578697381410604,20,0.0
3,53,0.9821297346542393,0.16386018124880516,0.9408841743032004,10,0.9821297346542393,15,0.0
3,54,0.973831502871071,0.17737800281082658,0.8911731464644241,10,0.973831502871071,17,0.0
3,55,0.9700931467258228,0.18164143739226093,0.8669894307922034,10,0.9700931467258228,17,0.0
3,56,0.9297829020510207,0.22139991030525624,0.4049594752061343,10,0.9297829020510208,20,1.1102230246251565e-16
3,57,0.9586262775634087,0.19409945287464506,0.7061003682884803,10,0.9586262775634088,21,1.1102230246251565e-16
3,58,0.9378094577453988,0.1565495956018746,0.761941292494457,10,0.9378094577453988,16,0.0
3,59,0.9301943028683112,0.18317558057705377,0.6584935625980979,10,0.9301943028683112,15,0.0
3,60,0.9383553586951614,0.19418604068164327,0.6065846009424417,10,0.9383553586951614,20,0.0
3,61,0.9482652709867261,0.173937522107744,0.7459868375969061,10,0.948265270986726,13,1.1102230246251565e-16
3,62,0.9116970956133388,0.11374935432795771,0.8812797788296418,10,0.9116970956133388,11,0.0
3,63,0.9440575089476786,0.21046339511871276,0.5935789736847797,10,0.9440575089476786,18,0.0
3,64,0.9486028360540213,0.18822807658214902,0.7413683712941399,10,0.9486028360540212,18,1.1102230246251565e-16
3,65,0.9456299455089712,0.21587683004043995,0.6946496751611223,10,0.9456299455089712,26,0.0
3,66,0.9363174943178046,0.20161461410763665,0.5935789736847797,10,0.9363174943178046,22,0.0
3,67,0.9046434695855922,0.1605080331641005,0.7224087373068615,10,0.9046434695855922,19,0.0
3,68,0.9086179837140542,0.18233171270923285,0.5082307647017047,10,0.9086179837140542,16,0.0
3,69,0.9564991181601987,0.18395526674455112,0.7823463228562247,10,0.9564991181601988,18,1.1102230246251565e-16
3,70,0.1735682478069135,0.017357105948964207,0.1735548595034206,10,0.1735682478069135,2,0.0
3,71,0.9603507577186394,0.2057680762220376,0.8103368338544443,10,0.9603507577186394,18,0.0
3,72,0.9553163807242141,0.20358912596230178,0.7857471606263658,10,0.955316380724214,21,1.1102230246251565e-16
3,73,0.8974387954630882,0.1657313372140349,0.6305262621239598,10,0.8974387954630882,17,0.0
3,74,0.8714940450950874,0.1564945085608518,0.5381578403556078,10,0.8714940450950874,16,0.0
3,75,0.9169254222943899,0.1678905777840369,0.7279329110521251,10,0.91692542229439,17,1.1102230246251565e-16
3,76,0.9698967239205603,0.1632314049430939,0.9102178564573734,10,0.9698967239205604,12,1.1102230246251565e-16
3,77,0.9102589442674318,0.18018393045898168,0.569701910661709,10,0.9102589442674318,17,0.0
3,78,0.7444939468310183,0.11273963645131084,0.4467596187417003,10,0.7444939468310184,11,1.1102230246251565e-16
3,79,0.9660088708632114,0.23477899659199464,0.6479378486690107,10,0.9660088708632114,24,0.0
3,80,0.9475539135166855,0.20358692005915185,0.7295269476332488,10,0.9475539135166856,18,1.1102230246251565e-16
3,81,0.9004850248446087,0.1406782857293794,0.7796256525652935,10,0.9004850248446087,14,0.0
3,82,0.969241793186014,0.1631636945549452,0.8720859340346993,10,0.969241793186014,19,0.0
3,83,0.9584627065780937,0.1893993341134475,0.7921710027587072,10,0.9584627065780936,17,1.1102230246251565e-16
3,84,0.9778866664662671,0.20960700074003485,0.8367597346603244,10,0.9778866664662672,21,1.1102230246251565e-16
3,85,0.8441822404437753,0.13851657040796495,0.4793395305781099,10,0.8441822404437754,9,1.1102230246251565e-16
3,86,0.9086179837140542,0.15706630302582114,0.7007262650048282,10,0.9086179837140542,16,0.0
3,87,0.8871826987010327,0.15405902510204278,0.671578894648198,10,0.8871826987010328,16,1.1102230246251565e-16
3,88,0.9793561697427017,0.2532938629116241,0.7418211274639115,10,0.9793561697427016,20,1.1102230246251565e-16
3,89,0.9584669288689949,0.21054293344450942,0.6305262621239598,10,0.9584669288689948,19,1.1102230246251565e-16
3,90,0.9276254554253089,0.17445783195935322,0.634221071845671,10,0.9276254554253088,15,1.1102230246251565e-16
3,91,0.9999999954865018,0.25446949546482783,0.9999999588498673,10,0.9999999954865018,23,0.0
3,92,0.9508480291185505,0.21233398280777682,0.7119490848997021,10,0.9508480291185504,20,1.1102230246251565e-16
3,93,0.9259887955395264,0.20616303317895768,0.5381578403556077,10,0.9259887955395264,24,0.0
3,94,0.9325761741025914,0.18574234587034702,0.6767104730081358,10,0.9325761741025914,20,0.0
3,95,0.8836571803344829,0.15821456078581134,0.6311730566217133,10,0.8836571803344829,15,0.0
3,96,0.9486294638526808,0.2047609816458925,0.6647027083345887,10,0.9486294638526808,20,0.0
3,97,0.9698626223598297,0.20376474354899038,0.7947367922209129,10,0.9698626223598296,19,1.1102230246251565e-16
3,98,0.9557632256660238,0.2073280067983832,0.718350271189842,10,0.9557632256660238,20,0.0
3,99,0.9694134404937526,0.2246847068887937,0.69823243381286,10,0.9694134404937526,18,0.0
4,0,0.9849906220871064,0.2512708444271359,0.7836165489985699,10,0.9849906220871064,22,0.0
4,1,0.9710980751038113,0.19414845601799707,0.8626136985210571,10,0.9710980751038112,15,1.1102230246251565e-16
4,2,0.9867231702594295,0.21088711916863473,0.9102783542358496,10,0.9867231702594296,17,1.1102230246251565e-16
4,3,0.9951615040491704,0.24824192008865414,0.871200317462221,10,0.9951615040491704,18,0.0
4,4,0.8619450239324765,0.12228009373716217,0.7252274794738786,10,0.8619450239324764,10,1.1102230246251565e-16
4,5,0.9667940901781479,0.2082719447309397,0.8115845462280349,10,0.966794090178148,19,1.1102230246251565e-16
4,6,0.993193026401988,0.274802034901409,0.8654175268676843,10,0.993193026401988,21,0.0
4,7,0.9912870757113882,0.23783252820955006,0.8654175268676843,10,0.9912870757113882,20,0.0
4,8,0.9778811793786821,0.21420496152723692,0.7756959394225896,10,0.977881179378682,16,1.1102230246251565e-16
4,9,0.9728203988376428,0.19945201072647434,0.8743896891113375,10,0.9728203988376428,14,0.0
4,10,0.9961464076759976,0.21070663770049758,0.9371948257141371,10,0.9961464076759976,14,0.0
4,11,0.9849002216771343,0.1787436298956781,0.9371948319946402,10,0.9849002216771344,13,1.1102230246251565e-16
4,12,0.9901979585416383,0.17729343995645563,0.9420401134916652,10,0.9901979585416384,21,1.1102230246251565e-16
4,13,0.9765894311577207,0.2053586698306386,0.8183136358352825,10,0.9765894311577208,17,1.1102230246251565e-16
4,14,0.9840678031429535,0.22998800969636268,0.8564453897460911,10,0.9840678031429536,18,1.1102230246251565e-16
4,15,0.9937597823391965,0.21540659864759223,0.9615478538330152,10,0.9937597823391964,15,1.1102230246251565e-16
4,16,0.9978624317045093,0.3646234361907103,0.7801819747863835,10,0.9978624317045092,26,1.1102230246251565e-16
4,17,0.9573066894049189,0.21947876488063728,0.6634036056149692,10,0.9573066894049188,19,1.1102230246251565e-16
4,18,0.9301096213063109,0.18879525457662047,0.6770021699950779,10,0.9301096213063108,13,1.1102230246251565e-16
4,19,0.9847857642809826,0.17020406142094216,0.9538574212158396,10,0.9847857642809827,11,1.1102230246251565e-16
4,20,0.9874869680964745,0.27288812315279715,0.8351364426216294,10,0.9874869680964744,24,1.1102230246251565e-16
4,21,0.9956741998568239,0.1337173488195225,0.9934082007080106,10,0.995674199856824,7,1.1102230246251565e-16
4,22,0.9433522323826942,0.21152466615141866,0.6171879101560712,10,0.9433522323826942,15,0.0
4,23,0.9375718497156097,0.18442362806717946,0.6702729841613735,10,0.9375718497156096,15,1.1102230246251565e-16
4,24,0.9872595569439059,0.21077631467237698,0.9230957307373135,10,0.987259556943906,15,1.1102230246251565e-16
4,25,0.9855550601854695,0.17275616272619584,0.9279022384338464,10,0.9855550601854696,13,1.1102230246251565e-16
4,26,0.9970416744721017,0.12305264536634608,0.996136003676358,10,0.9970416744721016,13,1.1102230246251565e-16
4,27,0.9879065245055332,0.2790538545108695,0.7231447118652048,10,0.9879065245055332,19,0.0
4,28,0.9408335628084402,0.17714980320203694,0.7949220374999596,10,0.9408335628084402,11,0.0
4,29,0.9954620172987932,0.2873069904528959,0.8429871176696861,10,0.9954620172987932,21,0.0
4,30,0.9777638943573795,0.2631442671164867,0.6411135963866176,10,0.9777638943573794,20,1.1102230246251565e-16
4,31,0.9879924971893851,0.2534788379082673,0.8586883766983184,10,0.9879924971893852,22,1.1102230246251565e-16
4,32,0.9940703694172521,0.2711895126907394,0.8534546400879004,10,0.994070369417252,21,1.1102230246251565e-16
4,33,0.9854075491401729,0.21300766229912202,0.8849523197850939,10,0.9854075491401728,22,1.1102230246251565e-16
4,34,0.989576820337921,0.29154101697002693,0.7475526453068522,10,0.989576820337921,22,0.0
4,35,0.9766520846947352,0.24392052860415908,0.7644806922058144,10,0.9766520846947352,21,0.0
4,36,0.9696529731653221,0.22096377883995202,0.7801819747863835,10,0.969652973165322,16,1.1102230246251565e-16
4,37,0.9858909455251992,0.2615734457754263,0.6923830767577317,10,0.9858909455251992,19,0.0
4,38,0.9797686494512609,0.2082959704292716,0.8953247486023052,10,0.9797686494512609,15,0.0
4,39,0.9696529731653221,0.20218792255776297,0.7896271988124363,10,0.969652973165322,16,1.1102230246251565e-16
4,40,0.8377150029201976,0.09395442545241438,0.8145284670374122,10,0.8377150029201976,9,0.0
4,41,0.9894069608716718,0.274009659637351,0.8626136985210571,10,0.9894069608716718,22,0.0
4,42,0.9820165802872467,0.20003644623637942,0.8534546547424422,10,0.9820165802872468,14,1.1102230246251565e-16
4,43,0.9953674750880729,0.25108066834195353,0.9211101574800936,10,0.9953674750880728,22,1.1102230246251565e-16
4,44,0.9875195684225229,0.21396922586560607,0.905792254272476,10,0.9875195684225228,14,1.1102230246251565e-16
4,45,0.9810331064580833,0.2281921310180583,0.8242189152343204,10,0.9810331064580834,16,1.1102230246251565e-16
4,46,0.994219612284713,0.19601503920996816,0.931306840101443,10,0.994219612284713,16,0.0
4,47,0.969813039489254,0.16000055106001762,0.8990631215988281,10,0.969813039489254,11,0.0
4,48,0.9767655476220795,0.21436818754719042,0.8429871176696861,10,0.9767655476220796,18,1.1102230246251565e-16
4,49,0.9920759174171816,0.11159595483370659,0.9909437608503344,10,0.9920759174171816,13,0.0
4,50,0.9916797108949692,0.17762709862209264,0.9528961082946964,10,0.9916797108949692,13,0.0
4,51,0.973861236718379,0.25250817360263006,0.6702729841613735,10,0.973861236718379,19,0.0
4,52,0.9929643506324117,0.20383966757835265,0.92234278168577,10,0.9929643506324116,24,1.1102230246251565e-16
4,53,0.9895444911324794,0.27431907446047055,0.7539064515624453,10,0.9895444911324794,20,0.0
4,54,0.9822975627062303,0.23837706627286334,0.8429871176696861,10,0.9822975627062304,17,1.1102230246251565e-16
4,55,0.9861944917169967,0.1617445845935708,0.9692382838867322,10,0.9861944917169968,10,1.1102230246251565e-16
4,56,0.9999999982658841,0.2819774862716573,0.9999999671875368,10,0.999999998265884,16,1.1102230246251565e-16
4,57,0.9762178478504544,0.20384959672224018,0.8385010634643533,10,0.9762178478504544,14,0.0
4,58,0.9836194322285147,0.2303418513399113,0.8154298263671591,10,0.9836194322285148,15,1.1102230246251565e-16
4,59,0.9595373069950587,0.2131055024410454,0.685974329547083,10,0.9595373069950588,15,1.1102230246251565e-16
4,60,0.9745873132825814,0.2451915957583879,0.685974329547083,10,0.9745873132825814,19,0.0
4,61,0.9701271340794765,0.23604855818877532,0.6770021699950779,10,0.9701271340794764,18,1.1102230246251565e-16
4,62,0.9974984353468093,0.2417442126943433,0.9599289721226346,10,0.9974984353468092,22,1.1102230246251565e-16
4,63,0.9875529705415911,0.2087375450879309,0.9264001873650656,10,0.9875529705415912,18,1.1102230246251565e-16
4,64,0.9910418712582368,0.2659313657009531,0.8077393729858272,10,0.9910418712582368,18,0.0
4,65,0.9895444928750642,0.2570072708657414,0.8351364700988887,10,0.9895444928750642,19,0.0
4,66,0.9683753299125796,0.22982909545375532,0.6336367247832775,10,0.9683753299125796,18,0.0
4,67,0.9792549531154564,0.2176065854894298,0.828267130020635,10,0.9792549531154564,18,0.0
4,68,0.9956453534700676,0.24148126149021154,0.9264001873650656,10,0.9956453534700676,18,0.0
4,69,0.8792018700556062,0.16093885890520057,0.5898441980466722,10,0.8792018700556063,11,1.1102230246251565e-16
4,70,0.9373900382401235,0.1491591928076042,0.790649539074694,10,0.9373900382401236,9,1.1102230246251565e-16
4,71,0.9799875007857255,0.2510301655816797,0.793920561520213,10,0.9799875007857256,21,1.1102230246251565e-16
4,72,0.9913294190051082,0.22100388262910026,0.8923340171875089,10,0.9913294190051082,16,0.0
4,73,0.9421961675487741,0.17095628970433185,0.7896271988124363,10,0.942196167548774,14,1.1102230246251565e-16
4,74,0.9702723060475598,0.19436778200577237,0.8654175268676843,10,0.9702723060475598,15,0.0
4,75,0.9295344044016306,0.09295494628359004,0.9295332628496789,10,0.9295344044016304,12,2.220446049250313e-16
4,76,0.9668079336146683,0.21915331741264882,0.7383119343108886,10,0.9668079336146684,17,1.1102230246251565e-16
4,77,0.9954971847949876,0.26691727399795023,0.9171656636185226,10,0.9954971847949876,23,0.0
4,78,0.9660254999060333,0.2076978352546941,0.7607423816405737,10,0.9660254999060331,14,1.1102230246251565e-16
4,79,0.9687859206959287,0.17959358290260247,0.8918082600737235,10,0.9687859206959288,15,1.1102230246251565e-16
4,80,0.9953323622416299,0.21456165959198978,0.9470081306634988,10,0.99533236224163,19,1.1102230246251565e-16
4,81,0.9713987989297055,0.268784613244206,0.5603640814635559,10,0.9713987989297056,22,1.1102230246251565e-16
4,82,0.9856669977397599,0.2382031492470494,0.8205567443603429,10,0.98566699773976,17,1.1102230246251565e-16
4,83,0.9734463458295887,0.21799444101734097,0.7435456421356252,10,0.9734463458295888,17,1.1102230246251565e-16
4,84,0.9743946858661168,0.233655998298615,0.7308351344848363,10,0.9743946858661168,18,0.0
4,85,0.9872936528293873,0.27203329242406027,0.7607423816405737,10,0.9872936528293872,20,1.1102230246251565e-16
4,86,0.9963436208068148,0.18217976877864855,0.9763429027224786,10,0.9963436208068148,17,0.0
4,87,0.9846368098809303,0.25059889718236206,0.8106644398018477,10,0.9846368098809304,18,1.1102230246251565e-16
4,88,0.9349435558327671,0.20210923844449438,0.6153184888488685,10,0.9349435558327672,17,1.1102230246251565e-16
4,89,0.9876134588713039,0.17659084106732975,0.954920093637952,10,0.9876134588713038,15,1.1102230246251565e-16
4,90,0.9875529705415911,0.23717650711193777,0.8969602670214791,10,0.9875529705415912,18,1.1102230246251565e-16
4,91,0.9877474486671498,0.25468061535604625,0.8196804526902878,10,0.9877474486671498,21,0.0
4,92,0.9445314544089947,0.18402083683299308,0.6702729841613735,10,0.9445314544089948,12,1.1102230246251565e-16
4,93,0.9880508515606055,0.24951579841044663,0.8154298263671591,10,0.9880508515606056,18,1.1102230246251565e-16
4,94,0.9931747611989703,0.2613400263423985,0.8923340351318392,10,0.9931747611989704,16,1.1102230246251565e-16
4,95,0.9961896832157918,0.21577685502263208,0.9724000537019384,10,0.9961896832157918,19,0.0
4,96,0.9891977505381961,0.2868854067207291,0.7880325791786372,10,0.989197750538196,21,1.1102230246251565e-16
4,97,0.9810759749012404,0.26867340197482875,0.7195029971992223,10,0.9810759749012404,23,0.0
4,98,0.9999999783620033,0.1675795429285381,0.9999999507813002,10,0.9999999783620032,9,1.1102230246251565e-16
4,99,0.9907062158889485,0.2591442142117717,0.9062500625000176,10,0.9907062158889484,17,1.1102230246251565e-16
5,0,0.9665273633824826,0.12928966598913588,0.948981632963844,10,0.9665273633824824,14,2.220446049250313e-16
5,1,0.9657240012518673,0.1990817968723329,0.7408001627199781,10,0.9657240012518672,17,1.1102230246251565e-16
5,2,0.985123849556779,0.2540540845835799,0.8530336243194555,10,0.985123849556779,23,0.0
5,3,0.9869400071294129,0.27394190420229725,0.7375601589219836,10,0.9869400071294128,22,1.1102230246251565e-16
5,4,0.9999999969254016,0.23058622392694428,0.9999999825040072,10,0.9999999969254016,19,0.0
5,5,0.9804055484272438,0.18048680787425558,0.8548480486144105,10,0.9804055484272438,18,0.0
5,6,0.9500141809292556,0.19782528502078753,0.7084001871099722,10,0.9500141809292556,16,0.0
5,7,0.9609412132835546,0.17977531231461588,0.8125075423607032,10,0.9609412132835546,19,0.0
5,8,0.9839337514072223,0.27331419910495497,0.7235201789439719,10,0.9839337514072224,25,1.1102230246251565e-16
5,9,0.9634305979428543,0.20524129930697016,0.7408001627199781,10,0.9634305979428543,14,0.0
5,10,0.9702477020061423,0.23106190891341138,0.6734081547423972,10,0.9702477020061422,23,1.1102230246251565e-16
5,11,0.9629819137427444,0.2220459281039437,0.7120002919998865,10,0.9629819137427444,18,0.0
5,12,1.7999838891391562e-05,1.7999984690542092e-06,1.7999984690542092e-06,10,1.7999838891502584e-05,0,1.1102230246251565e-16
5,13,0.953697558838573,0.18841889740312617,0.7713856527990588,10,0.953697558838573,15,0.0
5,14,0.9795753858808606,0.24441609191948083,0.7638040931662105,10,0.9795753858808606,23,0.0
5,15,0.9489844436617287,0.16237837690479792,0.7656344806831261,10,0.9489844436617288,19,1.1102230246251565e-16
5,16,0.9662518693817378,0.1758445896100199,0.8542000498150097,10,0.9662518693817378,14,0.0
5,17,0.9700153374714349,0.2418111217551842,0.7696001817599566,10,0.9700153374714348,20,1.1102230246251565e-16
5,18,0.911431384355327,0.1663605586301331,0.6651921965720835,10,0.911431384355327,16,0.0
5,19,0.9322789292861843,0.14805265012496965,0.8341120585216107,10,0.9322789292861844,11,1.1102230246251565e-16
5,20,0.9883806565443114,0.24712330002873278,0.8883973591764318,10,0.9883806565443114,26,0.0
5,21,0.9460030060099468,0.15351263952183172,0.7732518462985849,10,0.9460030060099468,13,0.0
5,22,0.9669343661856878,0.19563354158705587,0.8148223005811148,10,0.9669343661856878,18,0.0
5,23,0.9740580742453323,0.20043672716406888,0.8622190201204155,10,0.9740580742453324,19,1.1102230246251565e-16
5,24,0.9430630175262843,0.2100032127884864,0.5950004364998078,10,0.9430630175262844,17,1.1102230246251565e-16
5,25,0.9471049814910169,0.14821329509199493,0.8600320396576153,10,0.9471049814910169,13,0.0
5,26,0.9314480230693298,0.178586919708631,0.688960205631965,10,0.9314480230693298,16,0.0
5,27,0.9712015892860768,0.18128778280386135,0.8133760357696183,10,0.9712015892860768,15,0.0
5,28,0.9917718780689306,0.15102043895752187,0.9825817442060836,10,0.9917718780689306,14,0.0
5,29,0.9713349928946274,0.18684938765646203,0.8444800833759979,10,0.9713349928946274,11,0.0
5,30,0.9535120553041768,0.21660847865324193,0.6986729133013861,10,0.9535120553041768,21,0.0
5,31,0.9880990769677158,0.27275381602718324,0.7244381229094025,10,0.9880990769677158,24,0.0
5,32,0.9795984191566764,0.21146489605248542,0.8015953619683223,10,0.9795984191566764,24,0.0
5,33,0.9209208921626796,0.1684547426232584,0.6719502150549652,10,0.9209208921626796,15,0.0
5,34,0.9539330421440538,0.1826071099711135,0.7909811249766628,10,0.9539330421440538,19,0.0
5,35,0.9595207004140818,0.20970791532520822,0.7511681085184035,10,0.9595207004140818,21,0.0
5,36,0.9838008893386735,0.19754904417562846,0.8928370122472129,10,0.9838008893386736,16,1.1102230246251565e-16
5,37,0.9173515597517212,0.1709613580449252,0.6760002762999175,10,0.9173515597517212,12,0.0
5,38,0.9825089455742717,0.2289551528885993,0.7958801171259919,10,0.9825089455742716,20,1.1102230246251565e-16
5,39,0.9122334465212606,0.1707021442691751,0.6734081547423972,10,0.9122334465212604,14,2.220446049250313e-16
