feature,importance_mean,importance_std
Movement_mouse_2_tail_end_deviation,-0.0003585347696619112,0.00037544533726952955
Total_movement_centroids_sum_8,-0.0003585347696619297,0.000103061889033564
Mouse_2_width_deviation,-0.0003667454895778244,5.076205604909929e-05
Total_movement_centroids_median_15,-0.0003667454895778614,0.002248891387134574
Movement_mouse_1_tail_base,-0.0003694823962164806,0.0004694253673726743
Movement_mouse_2_nose_sum_15,-0.00037769311613241224,0.0009874052143261662
Mouse_2_poly_area_sum_2,-0.00037769311613241224,0.0011611711461944085
Mouse_2_width_sum_8,-0.00037769311613241224,0.001467048337007994
Movement_mouse_2_tail_end_mean_6,-0.0004105359957961019,0.0005518108784828946
Movement_mouse_1_tail_end_sum_15,-0.00041327290243473963,0.0005264402746595213
M1_largest_euclidean_distance_hull_deviation,-0.00042969434226658443,0.000385194694468351
M1_mean_euclidean_distance_hull_deviation_6,-0.0004406419688211168,0.0005302681567620772
Mouse_2_width_mean_8,-0.0004543265020143794,0.0006410090101663795
Mouse_1_width_sum_2,-0.00045980031529163634,2.3223422923862527e-05
M1_largest_euclidean_distance_hull_deviation_5,-0.0004816955684007751,5.418798682239823e-05
M1_mean_euclidean_distance_hull_deviation_8,-0.0005008539148712207,0.0005943941224518604
Total_movement_all_bodyparts_both_mice_sum_8,-0.0005035908215098398,0.0008798973941631746
Movement_mouse_1_nose,-0.000506327728148496,0.0006322550530338927
Movement_mouse_2_tail_end_deviation_5,-0.0005118015414258085,0.00048669249598873565
Mouse_2_poly_area_sum_8,-0.0005145384480644463,0.0001791785700575065
Movement_mouse_1_tail_base_median_2,-0.0005254860746189786,0.0009278718995553273
Movement_mouse_2_centroid_median_15,-0.0005254860746189971,0.0023354555332806073
Mouse_1_Nose_to_lat_right,-0.0005364337011735665,0.00069490485342725
M2_largest_euclidean_distance_hull_median_2,-0.000536433701173585,7.74114097464701e-06
Total_movement_centroids_sum_15,-0.0005419075144508789,0.00018138073136474652
Mouse_2_width_deviation_5,-0.0005473813277281173,0.000750890674539033
Movement_mouse_2_tail_end_mean_8,-0.0005692765808372561,0.0004664157889097309
M2_largest_euclidean_distance_hull_deviation_6,-0.0005747503941145315,2.3223422923862527e-05
Sum_euclidean_distance_hull_M1_M2_sum_8,-0.0005884349273077386,0.00039241934981352545
Ear_left_2_p,-0.0005939087405850326,0.002431633348112169
M1_smallest_euclidean_distance_hull_mean_6,-0.0005993825538623265,0.0006829226494984278
Mouse_1_width_mean_5,-0.0005993825538623265,0.0012722818948913259
Total_movement_centroids_deviation_8,-0.0006075932737782211,0.000362203510905709
Total_movement_all_bodyparts_M2,-0.0006212778069714283,0.0021116862076205004
Movement_mouse_2_centroid_median_6,-0.0006240147136100475,0.0018289950712479662
Total_angle_both_mice_median_8,-0.0006267516202487037,0.003923660895601204
Mouse_2_poly_area_deviation_2,-0.0006294885268873599,0.0004453175030606553
M1_mean_euclidean_distance_hull_deviation,-0.0006322254335260161,0.0010221824181325461
Movement_Ear_right_2,-0.0006349623401646168,0.0016470266640679144
Mouse_2_angle,-0.0006349623401646354,0.00044903622421956906
Mouse_1_poly_area_mean_6,-0.0006595944999123934,0.0017591817380621095
Total_movement_centroids_median_5,-0.0006623314065510496,0.0006541264123561678
Movement_mouse_1_nose_mean_15,-0.000667805219828325,0.0008164702159178475
Sum_euclidean_distance_hull_M1_M2_sum_6,-0.0006787528463828943,0.0006857903833993339
Total_movement_all_bodyparts_both_mice_mean_6,-0.0006842266596601884,0.0016700603411933612
Movement_mouse_1_centroid_sum_8,-0.0007088588194079093,0.0010807073637370056
Movement_mouse_1_nose_deviation_6,-0.000711595726046584,0.0002807964842503364
Movement_mouse_2_tail_base_sum_6,-0.0007170695393238594,0.00020304822419632933
Movement_mouse_1_tail_end_mean_6,-0.0007198064459624972,0.0005968590375634761
M2_largest_euclidean_distance_hull_mean_6,-0.0007280171658784288,0.0008200952472586301
M1_smallest_euclidean_distance_hull_deviation_8,-0.0007280171658784473,0.00026148561290279465
Mouse_2_poly_area_deviation_6,-0.0007526493256261868,0.001070763786712099
Centroid_distance_deviation_6,-0.0007635969521807376,0.002386265563743847
Total_angle_both_mice_mean_2,-0.0007663338588193754,0.0005488436195733834
Total_movement_tail_ends_deviation_15,-0.0007882291119285512,0.00020901080631499828
M1_Nose_to_M2_lat_right,-0.0007909660185671888,0.0012061718650755802
M2_smallest_euclidean_distance_hull_deviation_15,-0.0008183350849535845,0.0008699833679134821
M2_mean_euclidean_distance_hull_deviation_15,-0.0008265458048694977,0.00022836365875157654
M2_mean_euclidean_distance_hull_mean_8,-0.0008265458048694977,0.0017137450764874865
Lat_right_2_y,-0.0008292827115081539,0.004503208742034675
Total_movement_all_bodyparts_both_mice_deviation_2,-0.0008320196181467732,0.0022437593957379464
Movement_mouse_2_centroid_deviation_6,-0.0008621255911718065,0.0007352148385944086
M1_smallest_euclidean_distance_hull_median_5,-0.0008648624978104258,0.00042959845267237544
Sum_euclidean_distance_hull_M1_M2_median_5,-0.0008648624978104443,0.0009337706177306634
M1_smallest_euclidean_distance_hull_deviation,-0.0008894946575582022,0.0013363953871312036
M1_mean_euclidean_distance_hull_sum_2,-0.0009031791907514094,0.0005593342648924005
Mouse_1_poly_area_deviation_5,-0.0009086530040287218,0.0005506422181824214
Nose_2_p,-0.0009196006305832541,0.0007958329666915243
M1_mean_euclidean_distance_hull_deviation_15,-0.0009551804168855815,0.0011781802942578603
Total_angle_both_mice_deviation_5,-0.0009661280434401509,0.0008995975230372185
Movement_mouse_2_tail_end_median_15,-0.0009716018567174634,0.0007470201040517225
Total_movement_centroids_deviation_15,-0.0009934971098265466,0.0
Movement_mouse_2_lateral_left,-0.000993497109826565,0.00044124503555388524
Movement_Ear_left_2,-0.00099623401646524,0.00033347609795221755
M1_smallest_euclidean_distance_hull_sum_5,-0.0010126554562970662,4.463759642203713e-05
Mouse_2_width_mean_2,-0.0010153923629356854,0.0004769918705091912
Movement_mouse_2_tail_base_deviation_6,-0.0010181292695743416,0.0003254042728083247
Total_movement_all_bodyparts_both_mice_mean_2,-0.0010372876160448241,0.00016480632791780083
Movement_mouse_1_centroid_deviation,-0.0010591828691539444,0.0021801072020331993
Mouse_1_Nose_to_centroid,-0.0010701304957084952,7.770116026549347e-05
Mouse_1_poly_area_mean_8,-0.0010838150289017208,0.0013688692659151753
M1_largest_euclidean_distance_hull_deviation_2,-0.0010838150289017394,0.0010358097891500228
Centroid_distance_mean_2,-0.001097499562094928,0.0022824062018796565
Movement_mouse_2_tail_base_median_2,-0.0011029733753721849,0.0006292266813582218
Total_movement_tail_ends_median_6,-0.0011111840952881535,0.00031908153007946603
Movement_mouse_1_centroid_mean_8,-0.001116657908565392,0.0003757245529639649
Movement_Ear_right_1,-0.001116657908565429,0.00038283444649482335
Ear_left_1_p,-0.0011221317218427045,0.0002516763866826917
M2_mean_euclidean_distance_hull,-0.0011276055351199614,5.41879868224244e-05
Movement_mouse_2_centroid_mean_2,-0.0011276055351199614,0.0004539636345379211
Movement_mouse_1_nose_sum_8,-0.001130342441758599,0.0015414349548363783
M2_mean_euclidean_distance_hull_deviation_8,-0.0011358162550358746,0.0008183396617077184
Centroid_distance_deviation_2,-0.0011440269749518246,0.002673866740936539
M1_mean_euclidean_distance_hull_deviation_5,-0.0011522376948677009,0.00012017482483854731
Movement_mouse_1_tail_base_deviation_5,-0.001154974601506394,0.0006347735599196156
M1_largest_euclidean_distance_hull,-0.0011577115081450133,0.00041721446452683557
M1_smallest_euclidean_distance_hull_deviation_5,-0.0011713960413381834,0.00046603018846717593
Movement_mouse_1_tail_base_deviation_15,-0.0011713960413382203,0.0021046189208821058
Mouse_2_width_mean_15,-0.001179606761254152,0.0021374837842367145
M2_smallest_euclidean_distance_hull_mean_8,-0.001223397267472374,0.00034957487577635027
Movement_mouse_1_tail_end_sum_6,-0.0012535032404974074,0.0008317404788684545
Total_movement_tail_ends_median_15,-0.0012808723068838772,0.001812927453251994
Mouse_2_width_median_5,-0.0013383473462953248,0.00024641281081074564
Movement_mouse_2_centroid_deviation_5,-0.0013520318794885133,0.0011277184600792238
Movement_mouse_1_nose_median_2,-0.0013547687861271696,0.0008273157676477965
Movement_mouse_2_centroid_mean_8,-0.0013602425994044265,0.0015695485472579527
Tail_end_relative_to_tail_base_centroid_nose_M1,-0.0013629795060430643,0.0011916769340799837
Mouse_2_poly_area_mean_2,-0.001404033105622667,0.0005226990128348492
Mouse_1_poly_area_deviation_6,-0.0014204545454545674,0.0003956510707815524
Movement_mouse_2_nose_deviation_15,-0.001428665265370462,0.0015243218661815025
M1_mean_euclidean_distance_hull_mean_5,-0.001436875985286375,0.0009392097004115798
Movement_Center_2,-0.001442349798563669,0.00027554547531644287
Lat_left_2_p,-0.0014505605184795822,0.000537215105376828
Total_angle_both_mice_median_6,-0.00145329742511822,0.0009923088984685993
Movement_mouse_2_nose_median_8,-0.001573721317218409,0.00256565692331505
Mouse_1_width_median_2,-0.0015791951304956846,0.0013145758898086366
M2_smallest_euclidean_distance_hull_sum_8,-0.0015791951304956846,0.0004809329850800511
Movement_mouse_2_tail_end_deviation_8,-0.0015819320371343222,0.0006208858354549834
Mouse_1_width_sum_15,-0.0016010903836048602,0.002810681859911072
M2_mean_euclidean_distance_hull_median_5,-0.001603827290243461,0.0014629578840144953
Total_angle_both_mice_mean_5,-0.0016147749167980303,0.0020951158861945243
Mouse_2_poly_area_median_2,-0.0016476177964617016,0.0002673496926235176
M2_smallest_euclidean_distance_hull_sum_6,-0.0016503547031003578,0.0011111099401708423
Movement_mouse_2_tail_base_sum_8,-0.0016941452093186167,0.0002636253486435516
Total_movement_centroids_mean_6,-0.0016996190225958923,0.0011441513730356984
Mouse_1_width_median_6,-0.0017023559292345298,0.001427222680104367
Movement_mouse_2_tail_base_mean_2,-0.0017187773690663748,0.0007545031628697085
Movement_mouse_1_tail_end_deviation_15,-0.0017269880889822693,0.001691306440627814
M2_largest_euclidean_distance_hull_sum_6,-0.001740672622175495,0.0005902968968702191
Movement_mouse_2_nose_deviation_6,-0.0017406726221755135,0.0015120659916254635
M1_largest_euclidean_distance_hull_sum_6,-0.001754357155368665,0.0011342554756288798
Movement_mouse_2_nose_deviation_8,-0.0017543571553686836,0.001211043303270033
Movement_mouse_2_centroid_sum_15,-0.0017625678752846523,0.001431216385218537
Sum_probabilities,-0.0017817262217551348,0.0010602537524893327
Sum_euclidean_distance_hull_M1_M2_median_2,-0.0017872000350324102,0.0008526068210396078
Movement_mouse_1_nose_deviation_5,-0.001789936941671048,0.0008661693361112836
Mouse_1_poly_area_median_8,-0.0017926738483096856,0.0004247587401700355
Movement_mouse_2_tail_end_mean_2,-0.0018008845682256174,0.0013011738895576399
Mouse_2_width_median_2,-0.001814569101418806,0.0007446297621462164
Ear_left_1_y,-0.001817306008057425,0.0013053122378620969
Movement_mouse_2_centroid_median_8,-0.0018829917673847858,0.0009720681753810388
Mouse_1_width_median_15,-0.0018884655806620982,0.0014498838799673994
Movement_mouse_1_nose_mean_2,-0.001981520406375873,0.0011677389923632731
M1_mean_euclidean_distance_hull_sum_8,-0.00200615256612365,0.0004102804716553495
M1_Nose_to_M2_tail_base,-0.0020116263794009437,0.0003625755741891047
M1_smallest_euclidean_distance_hull_mean_5,-0.002014363286039563,0.002067236150913686
Movement_mouse_1_centroid_median_15,-0.0020472061657032525,0.0011458653800444825
Mouse_1_width_mean_6,-0.0020937335785601676,0.0006794918503102317
Total_movement_centroids_deviation_6,-0.002104681205114737,0.0007717009059425004
M2_smallest_euclidean_distance_hull_sum_15,-0.002115628831669288,0.002634812501409626
Centroid_distance_deviation_5,-0.002121102644946545,0.001467819131166527
Movement_mouse_2_centroid,-0.0021621562445261477,0.0012547873751578612
Movement_mouse_1_centroid_sum_15,-0.002197736030828512,0.0018101528907215605
Movement_mouse_2_nose_mean_5,-0.0022086836573830815,0.0033319205283515543
M2_largest_euclidean_distance_hull_mean_5,-0.0022196312839375953,0.001241319170875098
Tail_base_1_p,-0.0022223681905762516,0.006454901326007209
Movement_Lat_right_1,-0.002225105097214908,0.0004596536719087815
M1_smallest_euclidean_distance_hull_median_6,-0.0022524741636013035,0.00026217222838563226
Mouse_1_width,-0.002279843229987699,0.0012786305262089384
Movement_mouse_1_centroid_sum_6,-0.0022853170432650303,0.0010233322835400001
Movement_mouse_1_centroid_mean_15,-0.002334581362760546,0.0008780054510798055
Movement_mouse_1_nose_sum_5,-0.002340055176037803,0.0007580885562618891
Mouse_1_width_sum_5,-0.0023674242424242173,0.0007023992419763689
Sum_euclidean_distance_hull_M1_M2_deviation_2,-0.002419425468558408,0.001106719225374386
Total_angle_both_mice_median_2,-0.0024331100017515963,0.0022462118095020957
Lat_right_1_p,-0.002455005254860717,0.0007819031400702984
Mouse_2_width_deviation_15,-0.0024632159747766482,0.0011900918551154356
Mouse_2_poly_area_deviation_15,-0.002479637414608493,0.0021315425306713803
M2_sum_euclidean_distance_hull,-0.002490585041163081,0.001736980768421855
Centroid_distance_median_15,-0.0025425862672972346,0.003689634386402474
Mouse_2_Centroid_to_lat_right,-0.002602798213347283,0.0015468147915382194
Total_movement_all_bodyparts_both_mice_mean_8,-0.0026082720266246326,0.0010077095491582751
Movement_mouse_1_centroid_mean_6,-0.0026301672797337527,0.0004160998291573602
M2_mean_euclidean_distance_hull_mean_15,-0.0027095375722543205,0.0016719386096946624
Mouse_1_poly_area_deviation_15,-0.00279711858469082,0.0008317404788684083
Mouse_2_poly_area_median_15,-0.002942174636538767,0.0011355821099724543
M1_largest_euclidean_distance_hull_sum_8,-0.0029503853564547358,0.003127155080243338
Movement_mouse_1_tail_end_median_8,-0.0030023865825888527,1.3955540357295365e-05
Mouse_2_poly_area_sum_15,-0.003013334209143422,0.0005950742507148377
Mouse_1_poly_area_mean_2,-0.0030571247153616623,0.00027513740063631715
Centroid_distance_deviation_8,-0.0031310211946049735,4.25762753604408e-05
Sum_euclidean_distance_hull_M1_M2_deviation_5,-0.00315565335435275,0.00039872512374045533
M2_largest_euclidean_distance_hull_median_5,-0.0032021807672096467,0.0005789964644393163
Nose_1_y,-0.003202180767209665,0.003243660464769108
Movement_mouse_1_tail_base_sum_6,-0.00323228674023468,0.0010186882690853777
Centroid_distance_median_5,-0.0032623927132597506,0.00179074443992625
M2_smallest_euclidean_distance_hull_deviation_8,-0.003284287966368852,0.002105223889717546
Sum_euclidean_distance_hull_M1_M2_median_8,-0.0033362891925030613,0.002822978236250191
Total_movement_tail_ends_mean_5,-0.0033800796987212833,0.0007224915153886808
Centroid_distance_sum_6,-0.0034019749518304407,0.004266553918461701
Mouse_1_poly_area_sum_8,-0.003407448765107716,0.001720780941818987
Total_movement_tail_ends_sum_15,-0.003484082150989628,0.0009506565528638088
Total_movement_all_bodyparts_both_mice_deviation_5,-0.0034895559642669216,0.002060263622890444
Movement_Lat_left_2,-0.0034895559642669216,0.0013919692988503467
Total_movement_all_bodyparts_both_mice_mean_15,-0.003525135750569249,0.0003115989543150077
M1_mean_euclidean_distance_hull_median_15,-0.0035415571904011123,0.0046039439414418465
Movement_Nose_2,-0.0035962953231739037,0.001764610871532865
Movement_mouse_1_tail_base_sum_15,-0.0036784025223331276,0.0015184727025643768
Mouse_1_width_mean_8,-0.003744088281660544,0.0010007651724377705
Mouse_1_poly_area_sum_6,-0.003826195480819731,0.00214402006193297
M2_largest_euclidean_distance_hull_sum_8,-0.003828932387458387,0.0036695049603088226
M2_mean_euclidean_distance_hull_median_6,-0.003930197933088094,0.0007326837602587626
M2_mean_euclidean_distance_hull_median_15,-0.00394661937291992,0.0016994713730708244
Center_1_y,-0.004223046943422644,0.0032647590955873964
Mouse_1_poly_area_mean_15,-0.004255889823086334,0.0030015194792030707
Movement_mouse_1_left_ear,-0.00425862672972499,0.00017408963800346377
Sum_euclidean_distance_hull_M1_M2_median_6,-0.004398208968295662,0.0016024909736354514
Total_angle_both_mice_mean_8,-0.004406419688211575,0.0011305246666163608
Sum_euclidean_distance_hull_M1_M2_deviation_8,-0.004693794885268869,0.0019066596797320551
Centroid_distance_mean_15,-0.0048388509371168524,0.0038694265646961423
Mouse_1_width_mean_15,-0.004975696269048868,0.0014478365461245467
Movement_mouse_2_centroid_sum_5,-0.0050194867752671275,0.002099487486803141
Ear_left_2_x,-0.005076961814678556,0.0014416199452467085
Mouse_1_poly_area_median_5,-0.005090646347871763,0.0014038330250918023
Movement_mouse_1_centroid_mean_2,-0.0051289630408127285,8.328474806611826e-05
M2_mean_euclidean_distance_hull_sum_6,-0.005279492905938006,0.001976800804320012
Movement_mouse_1_tail_base_mean_6,-0.005752977754422832,0.0007115851994047676
Mouse_1_poly_area_sum_5,-0.005772136100893314,0.00234652358173101
M2_largest_euclidean_distance_hull_median_6,-0.005840558766859331,0.0006809234506937479
M2_mean_euclidean_distance_hull_sum_5,-0.00590624452618671,0.006424737788006729
Centroid_distance_mean_8,-0.006040352951480106,0.0016000631292647318
M2_mean_euclidean_distance_hull_mean_6,-0.006073195831143796,0.0009424898744797776
Mouse_1_width_median_8,-0.006237410229462226,0.0015653622614186504
Sum_euclidean_distance_hull_M1_M2,-0.006335938868453332,0.0017714024323443262
Mouse_1_width_sum_8,-0.006344149588369208,0.001880312625719517
Centroid_distance_sum_2,-0.006393413907864742,0.006402344795068693
Movement_mouse_2_centroid_sum_6,-0.0064207829742511935,0.004936124748253445
Lat_left_2_x,-0.006705421264669813,0.0031610193482570405
Centroid_distance_deviation_15,-0.006721842704501694,0.003323549141118359
Sum_euclidean_distance_hull_M1_M2_mean_15,-0.006803949903660862,0.0014076270313038435
Tail_base_2_y,-0.0068422665966018465,0.0025770181567373387
Centroid_distance_median_2,-0.00721995971273424,0.0024337949016732846
M1_mean_euclidean_distance_hull_mean_15,-0.0072610133123138425,0.005093953105127401
M1_largest_euclidean_distance_hull_sum_15,-0.007329435978279915,0.0036315915078512367
Sum_euclidean_distance_hull_M1_M2_mean_2,-0.0074909134699596884,0.0016693066471310954
Total_movement_tail_ends_mean_15,-0.007906923279033104,0.0026220879737535634
M2_smallest_euclidean_distance_hull_median_15,-0.008002715011385497,0.0018725282386229743
Tail_end_2_y,-0.008117665090208429,0.0030138773156048837
M1_largest_euclidean_distance_hull_median_15,-0.008478936766508996,0.004848276963213847
M2_smallest_euclidean_distance_hull_mean_15,-0.008582939218777322,0.0017177267382454955
Nose_2_x,-0.008911368015414237,0.00177118675757373
Sum_euclidean_distance_hull_M1_M2_mean_8,-0.009056424067262203,0.004918707817515208
M2_mean_euclidean_distance_hull_sum_15,-0.009154952706253272,0.0010890894010753345
Movement_mouse_2_nose_median_6,-0.009414958836924133,0.0013000335343054965
Lat_left_1_y,-0.010129291469609373,0.0009695218942048283
Sum_euclidean_distance_hull_M1_M2_percentile_rank,-0.01037013925380977,0.0030128158675281967
Centroid_distance_percentile_rank,-0.01197396654405323,0.002556338196660573
Centroid_distance_sum_8,-0.012143654755648955,0.007838604775372076
Sum_euclidean_distance_hull_M1_M2_mean_6,-0.012223025048169541,0.003946799678184484
Centroid_distance_sum_5,-0.012264078647749163,0.010298146501993264
Centroid_distance_median_6,-0.0132411543177439,0.003599357938183905
Lat_left_2_y,-0.01434686459975476,0.005910214116526133
Centroid_distance_mean_6,-0.014355075319670693,0.010753891652145176
Centroid_distance_sum_15,-0.014990037659835346,0.0038895150790518086
Sum_euclidean_distance_hull_M1_M2_sum_15,-0.015622263093361325,0.003951090411048217
Mouse_2_width_sum_15,-0.015827531091259395,0.001801491743026876
Ear_right_2_p,-0.01604922052898929,0.003844863880049281
Sum_euclidean_distance_hull_M1_M2_sum_2,-0.01738483096864594,0.0045784529850550785
Sum_euclidean_distance_hull_M1_M2_median_15,-0.019218558416535286,0.006129379256676106
Lat_right_2_x,-0.0272212734279208,0.004744045367792994
Tail_base_2_x,-0.030163448064459624,0.002223941691908578
Lat_left_1_x,-0.03308920126116658,0.010129200140375766
Nose_1_x,-0.03448776055351199,0.003935635584011401
Center_1_x,-0.060094259064634746,0.006973316940244903
Ear_left_1_x,-0.0665862016114906,0.01189585757996105
Ear_right_1_x,-0.07583147223681908,0.011529239275076833
Tail_base_1_x,-0.08143118321947801,0.009676660772015505
Tail_end_1_x,-0.08297479856367136,0.009982975671005631
Lat_right_1_x,-0.10118343843054818,0.013968604679349454
