N,d,r,kind,count_file,amplitude_file,n_count_keys,n_prob_keys,n_matched_keys,total_shots,matched_shots,match_fraction_shots,xeb_fidelity,xeb_se,xeb_ci95,mean_dim_p_matched_unweighted,std_dim_p_matched_unweighted,subset_prob_mass,min_dim_p,max_dim_p
32,12,40,XEB,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r40_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r40_XEB_amplitudes.json,20,20,20,20,20,1.0,0.7277305762687344,0.3044460075799762,0.5967141748567534,1.7277305762687345,1.3615239368544858,8.04537244266241e-09,0.029371701020355467,4.54586843647011
32,12,41,XEB,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r41_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r41_XEB_amplitudes.json,20,20,20,20,20,1.0,0.13659301484062925,0.2595340748240098,0.5086867866550592,1.1365930148406291,1.1606716675680053,5.292673664356718e-09,0.016512633259890254,4.08388389253753
32,12,42,XEB,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r42_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r42_XEB_amplitudes.json,20,20,20,20,20,1.0,0.3216415751329751,0.2808124927377264,0.5503924857659438,1.3216415751329749,1.2558316453854446,6.1543731723584925e-09,0.11164758603285947,4.559023355779409
32,12,43,XEB,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r43_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r43_XEB_amplitudes.json,20,20,20,20,20,1.0,0.10487699493767877,0.23201249735317067,0.4547444948122145,1.1048769949376787,1.0375914314223593,5.14498443779386e-09,0.061276425781282,3.1444059711107974
32,12,44,XEB,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r44_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r44_XEB_amplitudes.json,20,20,20,20,20,1.0,0.269351694416872,0.22833523819167795,0.4475370668556888,1.2693516944168723,1.021146228510396,5.910879440684208e-09,0.08113431552263775,3.0834490894961943
32,12,45,XEB,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r45_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r45_XEB_amplitudes.json,20,20,20,20,20,1.0,0.7856984247362464,0.3213461538527283,0.6298384615513475,1.7856984247362462,1.437103688645613,8.315306272060825e-09,0.09004322011479665,4.780086134057498
32,12,46,XEB,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r46_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r46_XEB_amplitudes.json,20,20,20,20,20,1.0,1.358835006477754,0.33231577468856655,0.6513389183895905,2.358835006477754,1.4861613243982776,1.0984181456629904e-08,0.08330443607177647,6.049289434068525
32,12,47,XEB,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r47_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r47_XEB_amplitudes.json,20,20,20,20,20,1.0,0.5328893338646652,0.23619248921269115,0.46293727885687463,1.5328893338646652,1.0562849233089264,7.138072205077229e-09,0.1287182597900289,3.6854949091402505
32,12,48,XEB,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r48_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r48_XEB_amplitudes.json,20,20,20,20,20,1.0,0.4456399359239975,0.22754307497055212,0.44598442694228213,1.4456399359239978,1.0176035668869712,6.731785535458465e-09,0.0196837025567749,3.154849284892422
32,12,49,XEB,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r49_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r49_XEB_amplitudes.json,20,20,20,20,20,1.0,0.7924648174359902,0.37267338134600536,0.7304398274381705,1.7924648174359905,1.66664602818874,8.346814743410752e-09,0.02904793558325117,5.297548140270127
32,12,50,XEB,data/results/N_scan_depth12/N32_d12_XEB/N32_d12_r50_XEB_counts.json,data/amplitudes/N_scan_depth12/N32_d12_XEB/N32_d12_r50_XEB_amplitudes.json,20,20,20,20,20,1.0,0.10444036576899492,0.24159387021878584,0.47352398562882025,1.104440365768995,1.0804406335129342,5.142951224786206e-09,0.02369591170340791,4.11263256292445
40,8,1,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r1_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r1_XEB_amplitudes.json,20,20,20,20,20,1.0,0.5046485164832852,0.31342582408422326,0.6143146152050776,1.5046485164832852,1.401682897112428,2.7369397075440887e-11,0.03249459094344058,4.926099533223689
40,8,2,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r2_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r2_XEB_amplitudes.json,20,20,20,20,20,1.0,0.671013536866448,0.33968410402147814,0.6657808438820971,1.671013536866448,1.5191134949362695,3.0395559167417525e-11,0.03173301866665544,5.283522657819742
40,8,3,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r3_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r3_XEB_amplitudes.json,20,20,20,20,20,1.0,0.29638105148397176,0.24699424138982043,0.484108713124048,1.2963810514839718,1.1045918275972613,2.35810339560698e-11,0.18781504928060339,4.447696094820329
40,8,4,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r4_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r4_XEB_amplitudes.json,20,20,20,20,20,1.0,0.4319765643998731,0.23593434456599052,0.4624313153493414,1.4319765643998734,1.055130465352826,2.6047501967693704e-11,0.13666821579677665,3.487891866574974
40,8,5,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r5_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r5_XEB_amplitudes.json,20,20,20,20,20,1.0,0.876432985904745,0.4714649074363035,0.9240712185751548,1.876432985904745,2.108455164066441,3.4132117178246426e-11,0.04617964586317993,9.123712392149159
40,8,6,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r6_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r6_XEB_amplitudes.json,20,20,20,20,20,1.0,0.7930746004209733,0.42379209673527485,0.8306325096011387,1.7930746004209734,1.8952558732544824,3.2615836979329713e-11,0.006865360687513742,7.3298893346696445
40,8,7,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r7_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r7_XEB_amplitudes.json,20,20,20,20,20,1.0,0.36722797500220145,0.3453075616157609,0.6768028207668914,1.3672279750022016,1.5442623618350773,2.4869731987604638e-11,0.08356157400132816,5.0816779148527615
40,8,8,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r8_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r8_XEB_amplitudes.json,20,20,20,20,20,1.0,0.24037207334065994,0.19661376276065598,0.38536297501088573,1.2403720733406598,0.879283477689687,2.256223657860864e-11,0.11735129166114729,3.079476226996147
40,8,9,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r9_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r9_XEB_amplitudes.json,20,20,20,20,20,1.0,0.5077858215737094,0.2976246768668007,0.5833443666589294,1.5077858215737094,1.3310180185111509,2.742646432259261e-11,0.0278984548834805,4.779394932665884
40,8,10,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r10_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r10_XEB_amplitudes.json,20,20,20,20,20,1.0,0.6844823082662501,0.3681006760094462,0.7214773249785145,1.6844823082662501,1.6461962682414955,3.064055469196774e-11,0.0318849442705579,7.469658932920853
40,8,11,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r11_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r11_XEB_amplitudes.json,20,20,20,20,20,1.0,0.6621295591524594,0.3445756179383151,0.6753682111590976,1.6621295591524592,1.5409890101981374,3.023396055418669e-11,0.20729027941219505,5.375530961065411
40,8,12,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r12_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r12_XEB_amplitudes.json,20,20,20,20,20,1.0,1.0421052830588935,0.46420720455761666,0.9098461209329286,2.042105283058894,2.075997730071962,3.71456787080914e-11,0.025252095101426508,8.578502899843516
40,8,13,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r13_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r13_XEB_amplitudes.json,20,20,20,20,20,1.0,0.9498245353999776,0.3041511684001904,0.5961362900643732,1.949824535399977,1.3602053759576231,3.546710168666281e-11,0.059355736640419765,4.7828384260088015
40,8,14,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r14_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r14_XEB_amplitudes.json,20,20,20,20,20,1.0,0.5395395066459292,0.24371949507854318,0.4776902103539446,1.539539506645929,1.089946716875096,2.8004060489291606e-11,0.08115018409319483,4.35411723512021
40,8,15,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r15_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r15_XEB_amplitudes.json,20,20,20,20,20,1.0,0.7173477088826768,0.4692037397360209,0.919639329882601,1.7173477088826772,2.098342914693724,3.123837284661344e-11,0.016523802942216566,9.399609778345283
40,8,16,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r16_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r16_XEB_amplitudes.json,20,20,20,20,20,1.0,0.5763318803613714,0.285749152795352,0.5600683394788899,1.5763318803613713,1.2779090603267622,2.867330986848849e-11,0.010420761752782068,4.06011122687986
40,8,17,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r17_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r17_XEB_amplitudes.json,20,20,20,20,20,1.0,0.6712891051820635,0.2775766268777191,0.5440501886803295,1.6712891051820633,1.2413604133273501,3.04005717258781e-11,0.13230435765451024,4.20490141485352
40,8,18,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r18_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r18_XEB_amplitudes.json,20,20,20,20,20,1.0,0.24383595744395378,0.23902833907392357,0.4684955445848902,1.243835957443954,1.0689672294363244,2.262524426339867e-11,0.06877763356411105,4.794597730427856
40,8,19,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r19_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r19_XEB_amplitudes.json,20,20,20,20,20,1.0,0.7253042772327911,0.333061053080186,0.6527996640371646,1.725304277232791,1.4894943106899232,3.138310198178789e-11,0.1284609702626557,5.026183291001737
40,8,20,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r20_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r20_XEB_amplitudes.json,20,20,20,20,20,1.0,1.1126529269720007,0.43569503799783604,0.8539622744757587,2.1126529269720002,1.9484874448450304,3.8428932875322066e-11,0.052199793093639944,6.52419459419832
40,8,21,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r21_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r21_XEB_amplitudes.json,20,20,20,20,20,1.0,0.08188620906846844,0.2844248101887191,0.5574726279698895,1.0818862090684687,1.2719864201389017,1.9679395501379414e-11,0.009145522586534772,4.0500331026193495
40,8,22,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r22_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r22_XEB_amplitudes.json,20,20,20,20,20,1.0,-0.014572742140933116,0.16193139581913063,0.31738553580549606,0.9854272578590668,0.7241792174860027,1.792481740010893e-11,0.030569502028153197,2.7616812568460603
40,8,23,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r23_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r23_XEB_amplitudes.json,20,20,20,20,20,1.0,0.32462219032536543,0.25011403715683217,0.490223512827391,1.3246221903253654,1.11854397841917,2.4094737279035423e-11,0.17514946475643217,3.840686044601627
40,8,24,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r24_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r24_XEB_amplitudes.json,20,20,20,20,20,1.0,0.5798821919531034,0.3924707691561916,0.7692427075461356,1.5798821919531032,1.7551826380297444,2.8737889660134957e-11,0.11349357728819835,7.37583788789412
40,8,25,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r25_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r25_XEB_amplitudes.json,20,20,20,20,20,1.0,0.44076889868954094,0.23955706597240597,0.4695318493059157,1.4407688986895408,1.071331768009403,2.6207433596747084e-11,0.07213959300125258,3.4550926133907334
40,8,26,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r26_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r26_XEB_amplitudes.json,20,20,20,20,20,1.0,1.1247508462483657,0.6396585184592468,1.2537306961801238,2.124750846248366,2.86063985932336,3.8648992745008694e-11,0.07681334484146063,11.999333593630494
40,8,27,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r27_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r27_XEB_amplitudes.json,20,20,20,20,20,1.0,0.36700367010445245,0.30042650896464324,0.5888359575707007,1.3670036701044528,1.3435481925757844,2.486565190528295e-11,0.2510441603142577,5.769370572321288
40,8,28,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r28_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r28_XEB_amplitudes.json,20,20,20,20,20,1.0,1.0648218878017022,0.3096605394284297,0.6069346572797222,2.0648218878017017,1.3848440322224453,3.755889134120847e-11,0.37710505042104214,6.372258866913113
40,8,29,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r29_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r29_XEB_amplitudes.json,20,20,20,20,20,1.0,1.0007858286437152,0.4670263303200165,0.9153716074272323,2.0007858286437155,2.088605243755656,3.6394082210676343e-11,0.2834083204722774,7.792821524179237
40,8,30,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r30_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r30_XEB_amplitudes.json,20,20,20,20,20,1.0,0.3413383876374445,0.2952506948148118,0.5786913618370312,1.3413383876374445,1.3204012480199279,2.439880313681796e-11,0.02361395002140618,4.404575767817907
40,8,31,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r31_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r31_XEB_amplitudes.json,20,20,20,20,20,1.0,1.4198548036449155,0.4446633950839223,0.8715402543644877,2.4198548036449155,1.988595157026992,4.40169024594964e-11,0.45177214691080225,6.620893602255884
40,8,32,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r32_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r32_XEB_amplitudes.json,20,20,20,20,20,1.0,-0.2023865850480538,0.14114162402584746,0.276637583090661,0.7976134149519463,0.631204531553025,1.4508503499236145e-11,0.0027977847681664074,1.8596677663354297
40,8,33,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r33_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r33_XEB_amplitudes.json,20,20,20,20,20,1.0,0.6483409514830031,0.33332480141239235,0.653316610768289,1.6483409514830032,1.4906738290894546,2.998314724178278e-11,0.06529765038212475,6.465551657670943
40,8,34,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r34_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r34_XEB_amplitudes.json,20,20,20,20,20,1.0,0.17283646762235577,0.2063807177426996,0.40450620677569116,1.1728364676223557,0.9229626282357465,2.1333771066972182e-11,0.12471134488727656,3.654942039753402
40,8,35,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r35_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r35_XEB_amplitudes.json,20,20,20,20,20,1.0,0.29715402173823546,0.20128552195321497,0.39451962302830135,1.2971540217382356,0.9001762199478298,2.3595094203087422e-11,0.14460259406299925,3.4609697855979698
40,8,36,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r36_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r36_XEB_amplitudes.json,20,20,20,20,20,1.0,0.9592109454431883,0.4198355272432578,0.8228776333967852,1.9592109454431885,1.8775615565707786,3.563783949072219e-11,0.020607082339510314,7.446505988476951
40,8,37,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r37_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r37_XEB_amplitudes.json,20,20,20,20,20,1.0,0.5749248083932605,0.3184494285260356,0.6241608799110298,1.5749248083932605,1.4241491391603525,2.864771537848829e-11,0.059690129345039436,5.643170835824102
40,8,38,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r38_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r38_XEB_amplitudes.json,20,20,20,20,20,1.0,0.35444616217384045,0.2592698363521119,0.5081688792501393,1.3544461621738404,1.1594899571971369,2.4637232166675682e-11,0.014384129263423678,3.9309944873450218
40,8,39,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r39_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r39_XEB_amplitudes.json,20,20,20,20,20,1.0,0.7582121767995665,0.23536361013919627,0.46131267587282465,1.7582121767995667,1.0525780634020032,3.1981693187837056e-11,0.21112339566471755,3.2325765080634796
40,8,40,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r40_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r40_XEB_amplitudes.json,20,20,20,20,20,1.0,0.4740044812384962,0.2548090309843202,0.4994257007292675,1.474004481238496,1.1395406291235801,2.6811985321519315e-11,0.23376243819582587,4.7482413094966835
40,8,41,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r41_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r41_XEB_amplitudes.json,20,20,20,20,20,1.0,0.7972184296544655,0.339712469427832,0.6658364400785507,1.7972184296544658,1.5192403488899031,3.2691212793987975e-11,0.15827145797887848,6.700916342052507
40,8,42,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r42_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r42_XEB_amplitudes.json,20,20,20,20,20,1.0,0.7412806230300742,0.3578883852020711,0.7014612349960594,1.7412806230300746,1.6005255153389215,3.1673710018914326e-11,0.045806594409090906,6.090654235759011
40,8,43,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r43_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r43_XEB_amplitudes.json,20,20,20,20,20,1.0,0.8403531121606346,0.28060923370209007,0.5499940980560966,1.8403531121606345,1.2549226433439968,3.3475828098028333e-11,0.08956645389108268,5.24171715309549
40,8,44,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r44_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r44_XEB_amplitudes.json,20,20,20,20,20,1.0,0.4367692638439647,0.30417845148896383,0.5961897649183691,1.4367692638439649,1.3603273896398904,2.6134680662725528e-11,0.04465453390511268,5.538758042504799
40,8,45,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r45_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r45_XEB_amplitudes.json,20,20,20,20,20,1.0,0.9810095698993238,0.5352431023738994,1.0490764806528428,1.9810095698993238,2.393679922791836,3.6034354159698045e-11,0.1850104174471007,10.263634713648878
40,8,46,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r46_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r46_XEB_amplitudes.json,20,20,20,20,20,1.0,0.8754578935640346,0.2924928196106258,0.5732859264368265,1.8754578935640343,1.3080676551598858,3.411438035189411e-11,0.04025814143891652,4.403504529116687
40,8,47,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r47_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r47_XEB_amplitudes.json,20,20,20,20,20,1.0,0.3270304087516157,0.2643232219271289,0.5180735149771727,1.3270304087516158,1.1820893845216465,2.4138542517023156e-11,0.19753852716038875,4.438581769290168
40,8,48,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r48_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r48_XEB_amplitudes.json,20,20,20,20,20,1.0,0.679357555946164,0.2784612481895614,0.5457840464515403,1.679357555946164,1.245316560102599,3.05473359903074e-11,0.2140626162832724,4.527083513782437
40,8,49,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r49_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r49_XEB_amplitudes.json,20,20,20,20,20,1.0,1.1920426723100856,0.34222298401281254,0.6707570486651125,2.192042672310085,1.5304677114309455,3.9873023930523874e-11,0.11261446226835027,7.020726638653666
40,8,50,XEB,data/results/N40_verification/N40_d8_XEB/N40_d8_r50_XEB_counts.json,data/amplitudes/N40_verification/N40_d8_XEB/N40_d8_r50_XEB_amplitudes.json,20,20,20,20,20,1.0,1.3338733888005359,0.3589231637457137,0.7034894009415988,2.3338733888005363,1.605153185669408,4.245290963445834e-11,0.36502621231815685,6.589488081010097
40,10,1,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r1_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r1_XEB_amplitudes.json,20,20,20,20,20,1.0,-0.07578474682702281,0.2560440980859348,0.5018464322484322,0.9242152531729773,1.145064017115548,1.6811377521170966e-11,0.028578625740659426,5.009127442496208
40,10,2,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r2_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r2_XEB_amplitudes.json,20,20,20,20,20,1.0,0.26511945168122497,0.29808133104024714,0.5842394088388844,1.2651194516812247,1.3330602380592214,2.301238876827892e-11,0.07280876594984093,5.794445638030106
40,10,3,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r3_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r3_XEB_amplitudes.json,20,20,20,20,20,1.0,0.3317371449621871,0.20560222071061052,0.40298035259279663,1.331737144962187,0.9194810836676804,2.4224157549946307e-11,0.08572832186534736,3.0550311527172624
40,10,4,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r4_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r4_XEB_amplitudes.json,20,20,20,20,20,1.0,0.1228257126396755,0.24735277898722086,0.48481144681495286,1.1228257126396755,1.1061952564778148,2.0424080733203947e-11,0.023856413842406714,3.893600313493178
40,10,5,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r5_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r5_XEB_amplitudes.json,20,20,20,20,20,1.0,0.4225458950901778,0.22817683718259768,0.44722660087789146,1.4225458950901777,1.0204378376623802,2.5875959092266888e-11,8.399814601323234e-05,3.838260409249677
40,10,6,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r6_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r6_XEB_amplitudes.json,20,20,20,20,20,1.0,0.36397914140433885,0.23685721124216563,0.46424013403464465,1.363979141404339,1.0592576505970195,2.4810636048720678e-11,0.013764906963452773,4.232514233615826
40,10,7,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r7_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r7_XEB_amplitudes.json,20,20,20,20,20,1.0,0.5851165058288997,0.2644200723440653,0.518263341794368,1.5851165058288998,1.1825225127534842,2.8833101274884027e-11,0.185798723210472,4.709075165684262
40,10,8,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r8_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r8_XEB_amplitudes.json,20,20,20,20,20,1.0,0.593449348443547,0.3918069122672872,0.7679415480438829,1.593449348443547,1.7522137797679007,2.8984674799058614e-11,0.06270465576993126,6.516671214075519
40,10,9,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r9_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r9_XEB_amplitudes.json,20,20,20,20,20,1.0,0.6034751414755222,0.3077046783528228,0.6031011695715326,1.603475141475522,1.3760971555832395,2.9167042911931677e-11,0.017514725815031638,4.315258071501706
40,10,10,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r10_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r10_XEB_amplitudes.json,20,20,20,20,20,1.0,0.45556525257731967,0.22383165417934983,0.43871004219152565,1.4555652525773197,1.0010055885225022,2.6476577706076928e-11,0.17610598242692957,4.163526958040669
40,10,11,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r11_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r11_XEB_amplitudes.json,20,20,20,20,20,1.0,0.07224683958642102,0.23877052336625756,0.4679902257978648,1.072246839586421,1.0678142425403077,1.950405639193234e-11,0.06067240093452686,4.1123806345380425
40,10,12,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r12_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r12_XEB_amplitudes.json,20,20,20,20,20,1.0,0.43429692007246273,0.26471023829228496,0.5188320670528785,1.4342969200724625,1.183820174323434,2.6089708991502675e-11,0.06695836195886888,3.8681383609987394
40,10,13,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r13_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r13_XEB_amplitudes.json,20,20,20,20,20,1.0,0.6289718156862583,0.40489396447420434,0.7935921703694405,1.6289718156862585,1.8107408564874112,2.963082471408158e-11,0.01851427294635609,6.924718646889626
40,10,14,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r14_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r14_XEB_amplitudes.json,20,20,20,20,20,1.0,0.22101591086483988,0.29138333721799875,0.5711113409472776,1.2210159108648397,1.3031058990603794,2.2210150034240356e-11,0.19985508741083075,5.917656308283792
40,10,15,XEB,data/results/N40_verification/N40_d10_XEB/N40_d10_r15_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r15_XEB_amplitudes.json,20,20,20,20,20,1.0,0.4227891493293027,0.21847026200411995,0.4282017135280751,1.422789149329303,0.9770287138068035,2.5880383861100252e-11,0.020917853684425287,3.3790296470399466
