num_agents,grid_size,pp_success,pp_time,pp_soc,ppr_success,ppr_time,ppr_soc,lns_success,lns_time,lns_soc,lns_iters,hybrid_success,hybrid_time,hybrid_soc,hybrid_iters,hybrid_status,dataset,map_file
16,"(25, 25)",False,3.0,-1,True,0.10942959785461426,346,True,0.05815744400024414,348,1,True,0.15964269638061523,348,1,init_pp->lns_success,room,eval_map_room_1.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_1.npy
4,"(25, 25)",False,3.0,-1,True,0.019124984741210938,81,True,0.011191844940185547,81,1,True,0.0509490966796875,81,4,init_pp->lns_success,room,eval_map_room_10.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_10.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,0,False,3.0,-1,0,fail_init,room,eval_map_room_10.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,0,False,3.0,-1,0,fail_init,room,eval_map_room_10.npy
4,"(25, 25)",True,0.017000675201416016,112,True,0.05023050308227539,112,True,0.016573429107666016,112,0,True,0.04269289970397949,112,0,init_pp->lns_success,room,eval_map_room_11.npy
8,"(25, 25)",False,3.0,-1,True,0.03355145454406738,157,True,0.014383792877197266,157,1,True,0.08165097236633301,157,6,init_pp->lns_success,room,eval_map_room_11.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_11.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,76,False,3.0,-1,80,fail_lns,room,eval_map_room_11.npy
4,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_12.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_12.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_12.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_12.npy
4,"(25, 25)",True,0.021267414093017578,112,False,3.0,-1,True,0.02121734619140625,112,0,True,0.046930551528930664,112,0,init_pp->lns_success,room,eval_map_room_13.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_13.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_13.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_13.npy
4,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_14.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,True,0.022819042205810547,167,3,True,0.0712883472442627,167,1,init_pp->lns_success,room,eval_map_room_14.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_14.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_14.npy
4,"(25, 25)",True,0.0016636848449707031,78,True,0.004979848861694336,78,True,0.0016398429870605469,78,0,True,0.026715993881225586,78,0,init_pp->lns_success,room,eval_map_room_15.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_15.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,77,False,3.0,-1,77,fail_lns,room,eval_map_room_15.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_15.npy
4,"(25, 25)",True,0.011710166931152344,117,True,0.03520393371582031,117,True,0.011513471603393555,117,0,True,0.03748631477355957,117,0,init_pp->lns_success,room,eval_map_room_16.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_16.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,58,False,3.0,-1,79,fail_lns,room,eval_map_room_16.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_16.npy
4,"(25, 25)",True,0.0026221275329589844,46,True,0.007579326629638672,46,True,0.0025320053100585938,46,0,True,0.027854442596435547,46,0,init_pp->lns_success,room,eval_map_room_17.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_17.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,0,False,3.0,-1,0,fail_init,room,eval_map_room_17.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_17.npy
4,"(25, 25)",True,0.002711772918701172,38,True,0.007953643798828125,38,True,0.002724170684814453,38,0,True,0.0277407169342041,38,0,init_pp->lns_success,room,eval_map_room_18.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_18.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,79,False,3.0,-1,78,fail_lns,room,eval_map_room_18.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_18.npy
4,"(25, 25)",True,0.010410308837890625,113,True,0.030620336532592773,113,True,0.010263681411743164,113,0,True,0.03592109680175781,113,0,init_pp->lns_success,room,eval_map_room_19.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_19.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_19.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,0,False,3.0,-1,0,fail_init,room,eval_map_room_19.npy
4,"(25, 25)",True,0.004409074783325195,88,True,0.011062860488891602,88,True,0.004284381866455078,88,0,True,0.030042409896850586,88,0,init_pp->lns_success,room,eval_map_room_2.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_2.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,room,eval_map_room_2.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,37,False,3.0,-1,29,fail_lns,room,eval_map_room_2.npy
4,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_1.npy
8,"(25, 25)",False,3.0,-1,True,0.006416797637939453,153,True,0.0032558441162109375,154,1,True,0.05515289306640625,154,3,init_pp->lns_success,warehouse,eval_map_warehouse_1.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_1.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_1.npy
4,"(25, 25)",True,0.0005664825439453125,66,True,0.001722097396850586,66,True,0.0005409717559814453,66,0,True,0.02534770965576172,66,0,init_pp->lns_success,warehouse,eval_map_warehouse_10.npy
8,"(25, 25)",True,0.0014646053314208984,111,True,0.004702568054199219,111,True,0.0012967586517333984,111,0,True,0.05021953582763672,111,0,init_pp->lns_success,warehouse,eval_map_warehouse_10.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_10.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_10.npy
4,"(25, 25)",True,0.0017621517181396484,97,True,0.005255460739135742,97,True,0.0017616748809814453,97,0,True,0.026369571685791016,97,0,init_pp->lns_success,warehouse,eval_map_warehouse_100.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,True,0.00561833381652832,203,1,True,0.05602264404296875,203,2,init_pp->lns_success,warehouse,eval_map_warehouse_100.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_100.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_100.npy
4,"(25, 25)",True,0.001323699951171875,93,True,0.003907918930053711,93,True,0.0012912750244140625,93,0,True,0.026027202606201172,93,0,init_pp->lns_success,warehouse,eval_map_warehouse_11.npy
8,"(25, 25)",True,0.0025818347930908203,154,True,0.007167816162109375,154,True,0.0022618770599365234,154,0,True,0.051195383071899414,154,0,init_pp->lns_success,warehouse,eval_map_warehouse_11.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_11.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_11.npy
4,"(25, 25)",True,0.0010874271392822266,93,True,0.003240823745727539,93,True,0.0010986328125,93,0,True,0.025964975357055664,93,0,init_pp->lns_success,warehouse,eval_map_warehouse_12.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_12.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_12.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_12.npy
4,"(25, 25)",True,0.0010671615600585938,90,True,0.003196239471435547,90,True,0.001041412353515625,90,0,True,0.02565455436706543,90,0,init_pp->lns_success,warehouse,eval_map_warehouse_13.npy
8,"(25, 25)",False,3.0,-1,True,0.00818324089050293,139,True,0.004266023635864258,138,2,True,0.053902626037597656,138,2,init_pp->lns_success,warehouse,eval_map_warehouse_13.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_13.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_13.npy
4,"(25, 25)",True,0.0004355907440185547,45,True,0.0013003349304199219,45,True,0.0004172325134277344,45,0,True,0.024962425231933594,45,0,init_pp->lns_success,warehouse,eval_map_warehouse_14.npy
8,"(25, 25)",False,3.0,-1,True,0.007567405700683594,140,True,0.005574226379394531,140,3,True,0.053991079330444336,140,2,init_pp->lns_success,warehouse,eval_map_warehouse_14.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_14.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_14.npy
4,"(25, 25)",False,3.0,-1,False,3.0,-1,True,0.002475261688232422,94,1,True,0.03014969825744629,94,5,init_pp->lns_success,warehouse,eval_map_warehouse_15.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_15.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_15.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_15.npy
4,"(25, 25)",True,0.001918792724609375,96,True,0.0055599212646484375,96,True,0.0018951892852783203,96,0,True,0.026868581771850586,96,0,init_pp->lns_success,warehouse,eval_map_warehouse_16.npy
8,"(25, 25)",False,3.0,-1,True,0.006392240524291992,128,True,0.0052793025970458984,128,3,True,0.05576157569885254,128,3,init_pp->lns_success,warehouse,eval_map_warehouse_16.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_16.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_16.npy
4,"(25, 25)",True,0.0006365776062011719,73,True,0.0019230842590332031,73,True,0.0006475448608398438,73,0,True,0.024764299392700195,73,0,init_pp->lns_success,warehouse,eval_map_warehouse_17.npy
8,"(25, 25)",False,3.0,-1,True,0.008254766464233398,158,True,0.007012605667114258,158,4,True,0.06462359428405762,158,10,init_pp->lns_success,warehouse,eval_map_warehouse_17.npy
16,"(25, 25)",False,3.0,-1,True,0.013009071350097656,282,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_17.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_17.npy
4,"(25, 25)",True,0.0018985271453857422,89,True,0.005680084228515625,89,True,0.0019047260284423828,89,0,True,0.026656150817871094,89,0,init_pp->lns_success,warehouse,eval_map_warehouse_18.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_18.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_18.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_18.npy
4,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_19.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_19.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_19.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,warehouse,eval_map_warehouse_19.npy
4,"(25, 25)",True,0.0038924217224121094,91,True,0.011513471603393555,91,True,0.003839254379272461,91,0,True,0.029503345489501953,91,0,init_pp->lns_success,maze,eval_map_maze_1.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_1.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,0,False,3.0,-1,0,fail_init,maze,eval_map_maze_1.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,73,fail_lns,maze,eval_map_maze_1.npy
4,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_10.npy
8,"(25, 25)",False,3.0,-1,True,0.017864704132080078,146,True,0.013352155685424805,146,4,True,0.06445479393005371,146,5,init_pp->lns_success,maze,eval_map_maze_10.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,77,False,3.0,-1,80,fail_lns,maze,eval_map_maze_10.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,0,False,3.0,-1,0,fail_init,maze,eval_map_maze_10.npy
4,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_100.npy
8,"(25, 25)",True,0.004289865493774414,179,True,0.032956600189208984,188,True,0.004565000534057617,179,0,True,0.05504727363586426,179,0,init_pp->lns_success,maze,eval_map_maze_100.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_100.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_100.npy
4,"(25, 25)",False,3.0,-1,False,3.0,-1,True,0.011217355728149414,62,8,True,0.027946949005126953,62,1,init_pp->lns_success,maze,eval_map_maze_11.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,True,0.010041952133178711,159,1,True,0.06803250312805176,159,5,init_pp->lns_success,maze,eval_map_maze_11.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_11.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_11.npy
4,"(25, 25)",True,0.002074003219604492,55,True,0.005599021911621094,55,True,0.0019669532775878906,55,0,True,0.02741408348083496,55,0,init_pp->lns_success,maze,eval_map_maze_12.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,True,0.01313018798828125,177,1,True,0.06374669075012207,177,1,init_pp->lns_success,maze,eval_map_maze_12.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_12.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,37,False,3.0,-1,37,fail_lns,maze,eval_map_maze_12.npy
4,"(25, 25)",True,0.001596212387084961,85,True,0.004743099212646484,85,True,0.0015816688537597656,85,0,True,0.026795387268066406,85,0,init_pp->lns_success,maze,eval_map_maze_13.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_13.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,58,False,3.0,-1,43,fail_lns,maze,eval_map_maze_13.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,0,False,3.0,-1,0,fail_init,maze,eval_map_maze_13.npy
4,"(25, 25)",True,0.006654262542724609,109,True,0.01992177963256836,109,True,0.006640195846557617,109,0,True,0.0323491096496582,109,0,init_pp->lns_success,maze,eval_map_maze_14.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_14.npy
16,"(25, 25)",True,0.007521390914916992,292,True,0.027263402938842773,292,True,0.008504152297973633,292,0,True,0.11121392250061035,292,0,init_pp->lns_success,maze,eval_map_maze_14.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,0,False,3.0,-1,0,fail_init,maze,eval_map_maze_14.npy
4,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_15.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_15.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_15.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,0,False,3.0,-1,0,fail_init,maze,eval_map_maze_15.npy
4,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_16.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,True,0.008110523223876953,138,1,True,0.06199479103088379,138,4,init_pp->lns_success,maze,eval_map_maze_16.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_16.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,77,False,3.0,-1,60,fail_lns,maze,eval_map_maze_16.npy
4,"(25, 25)",True,0.0004978179931640625,52,True,0.0014257431030273438,52,True,0.0004596710205078125,52,0,True,0.02542257308959961,52,0,init_pp->lns_success,maze,eval_map_maze_17.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_17.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_17.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_17.npy
4,"(25, 25)",True,0.0012905597686767578,60,True,0.0037708282470703125,60,True,0.0012531280517578125,60,0,True,0.02630019187927246,60,0,init_pp->lns_success,maze,eval_map_maze_18.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_18.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_18.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_18.npy
4,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_19.npy
8,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_19.npy
16,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_19.npy
24,"(25, 25)",False,3.0,-1,False,3.0,-1,False,3.0,-1,80,False,3.0,-1,80,fail_lns,maze,eval_map_maze_19.npy
4,"(50, 50)",True,0.005573272705078125,140,True,0.01650834083557129,140,True,0.005460262298583984,140,0,True,0.03151226043701172,140,0,init_pp->lns_success,random_large,eval_map_1.npy
8,"(50, 50)",True,0.006312370300292969,249,True,0.020209789276123047,249,True,0.0066988468170166016,249,0,True,0.05718350410461426,249,0,init_pp->lns_success,random_large,eval_map_1.npy
16,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,80,False,5.0,-1,80,fail_lns,random_large,eval_map_1.npy
32,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,80,False,5.0,-1,80,fail_lns,random_large,eval_map_1.npy
4,"(50, 50)",True,0.009306669235229492,197,True,0.027953386306762695,197,True,0.00931096076965332,197,0,True,0.03510236740112305,197,0,init_pp->lns_success,random_large,eval_map_10.npy
8,"(50, 50)",True,0.011827945709228516,329,True,0.0362703800201416,329,True,0.012272119522094727,329,0,True,0.06289219856262207,329,0,init_pp->lns_success,random_large,eval_map_10.npy
16,"(50, 50)",False,5.0,-1,True,0.06230902671813965,593,True,0.028919219970703125,593,1,True,0.13072419166564941,593,1,init_pp->lns_success,random_large,eval_map_10.npy
32,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,80,False,5.0,-1,80,fail_lns,random_large,eval_map_10.npy
4,"(50, 50)",True,0.003077268600463867,133,True,0.009176492691040039,133,True,0.0030794143676757812,133,0,True,0.028533458709716797,133,0,init_pp->lns_success,random_large,eval_map_100.npy
8,"(50, 50)",False,5.0,-1,True,0.038491010665893555,358,True,0.08822751045227051,358,1,True,0.07836651802062988,358,5,init_pp->lns_success,random_large,eval_map_100.npy
16,"(50, 50)",False,5.0,-1,False,5.0,-1,True,0.023317337036132812,510,1,True,0.13636565208435059,510,3,init_pp->lns_success,random_large,eval_map_100.npy
32,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,80,False,5.0,-1,80,fail_lns,random_large,eval_map_100.npy
4,"(50, 50)",True,0.0029501914978027344,108,True,0.00865483283996582,108,True,0.0029032230377197266,108,0,True,0.028411149978637695,108,0,init_pp->lns_success,random_large,eval_map_11.npy
8,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,80,False,5.0,-1,80,fail_lns,random_large,eval_map_11.npy
16,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,80,False,5.0,-1,80,fail_lns,random_large,eval_map_11.npy
32,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,0,False,5.0,-1,0,fail_init,random_large,eval_map_11.npy
4,"(50, 50)",True,0.00629734992980957,146,True,0.01932358741760254,146,True,0.0063707828521728516,146,0,True,0.032245635986328125,146,0,init_pp->lns_success,random_large,eval_map_12.npy
8,"(50, 50)",True,0.02129197120666504,242,True,0.15662336349487305,242,True,0.02195429801940918,242,0,True,0.07208538055419922,242,0,init_pp->lns_success,random_large,eval_map_12.npy
16,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,80,False,5.0,-1,80,fail_lns,random_large,eval_map_12.npy
32,"(50, 50)",False,5.0,-1,False,5.0,-1,True,0.22384381294250488,1128,6,False,5.0,-1,80,fail_lns,random_large,eval_map_12.npy
4,"(50, 50)",True,0.0025789737701416016,122,True,0.007740020751953125,122,True,0.002591848373413086,122,0,True,0.027966022491455078,122,0,init_pp->lns_success,random_large,eval_map_13.npy
8,"(50, 50)",True,0.007476329803466797,278,False,5.0,-1,True,0.0073812007904052734,278,0,True,0.05815410614013672,278,0,init_pp->lns_success,random_large,eval_map_13.npy
16,"(50, 50)",False,5.0,-1,True,0.03600311279296875,401,True,0.029072046279907227,401,3,True,0.11978721618652344,401,1,init_pp->lns_success,random_large,eval_map_13.npy
32,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,80,False,5.0,-1,80,fail_lns,random_large,eval_map_13.npy
4,"(50, 50)",True,0.0035085678100585938,121,True,0.010438203811645508,121,True,0.003490924835205078,121,0,True,0.029317617416381836,121,0,init_pp->lns_success,random_large,eval_map_14.npy
8,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,80,False,5.0,-1,80,fail_lns,random_large,eval_map_14.npy
16,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,0,False,5.0,-1,0,fail_init,random_large,eval_map_14.npy
32,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,0,False,5.0,-1,0,fail_init,random_large,eval_map_14.npy
4,"(50, 50)",True,0.004028797149658203,158,True,0.012118816375732422,158,True,0.003991603851318359,158,0,True,0.03011608123779297,158,0,init_pp->lns_success,random_large,eval_map_15.npy
8,"(50, 50)",True,0.008730173110961914,301,True,0.027531862258911133,301,True,0.009126424789428711,301,0,True,0.05960893630981445,301,0,init_pp->lns_success,random_large,eval_map_15.npy
16,"(50, 50)",True,0.023341655731201172,607,True,0.07585859298706055,607,True,0.025478124618530273,607,0,True,0.1280510425567627,607,0,init_pp->lns_success,random_large,eval_map_15.npy
32,"(50, 50)",False,5.0,-1,False,5.0,-1,False,5.0,-1,80,False,5.0,-1,80,fail_lns,random_large,eval_map_15.npy
