cell_type,family,model_id,umap1,umap2,cluster,valid
Mi12,medulla intrinsic,018,0.7522543046586827,0.985057776428229,0,True
Mi12,medulla intrinsic,019,0.948607112201209,0.1798024373423388,2,True
Mi12,medulla intrinsic,020,0.06843805513819928,0.6576162387546314,1,True
Mi12,medulla intrinsic,021,0.23200889776694694,0.2251673064627924,1,True
Mi12,medulla intrinsic,022,0.6901690115727531,0.032322574404235194,2,True
Mi12,medulla intrinsic,023,0.2613835152153615,0.19328448817751387,1,True
Mi12,medulla intrinsic,024,0.3883421133239912,0.18107259357304506,1,True
Mi12,medulla intrinsic,025,0.2518241195257447,0.2799293567239025,1,True
Mi12,medulla intrinsic,026,0.7335019484304001,0.8832177233035531,0,True
Mi12,medulla intrinsic,027,0.2923215341681294,0.3627975171903343,1,True
Mi12,medulla intrinsic,028,0.7891325558401647,0.9346769112538975,0,True
Mi12,medulla intrinsic,029,1.0,0.24008904393680186,2,True
Mi12,medulla intrinsic,030,0.022957564620897764,0.6308464052503715,1,True
Mi12,medulla intrinsic,031,0.0,0.6914722452712272,1,True
Mi12,medulla intrinsic,032,0.8156617418321052,0.0753272088592098,2,True
Mi12,medulla intrinsic,033,0.7003845326383524,0.8600688143922114,0,True
Mi12,medulla intrinsic,034,0.3137042292864173,0.4019960254608309,1,True
Mi12,medulla intrinsic,035,0.051660230537621976,0.6111352724925362,1,True
Mi12,medulla intrinsic,036,0.019828312136835446,0.4903990426569431,1,True
Mi12,medulla intrinsic,037,0.22151491588931083,0.18601255031948866,1,True
Mi12,medulla intrinsic,038,0.6287804828857543,0.048706092614531904,2,True
Mi12,medulla intrinsic,039,0.10328155577186582,0.40821686752066655,1,True
Mi12,medulla intrinsic,040,0.6573505272082156,0.8950382834746835,0,True
Mi12,medulla intrinsic,041,0.7022506352173542,0.9661240070465635,0,True
Mi12,medulla intrinsic,042,0.13775629902469844,0.5686553728520667,1,True
Mi12,medulla intrinsic,043,0.744298186023529,0.938846881436314,0,True
Mi12,medulla intrinsic,044,0.09973118439481882,0.6187462529973295,1,True
Mi12,medulla intrinsic,045,0.7674444556809266,0.8800233456117889,0,True
Mi12,medulla intrinsic,046,0.77715128115673,0.05174028809976297,2,True
Mi12,medulla intrinsic,047,0.033686298490585576,0.6823256159765326,1,True
Mi12,medulla intrinsic,048,0.3223847007296224,0.3484687636702686,1,True
Mi12,medulla intrinsic,049,0.7215686134789285,1.0,0,True
Mi13,medulla intrinsic,000,0.9595472874340202,0.74759686565795,1,True
Mi13,medulla intrinsic,001,0.2688925277162544,0.6503016151784828,3,True
Mi13,medulla intrinsic,002,0.32456170933898115,0.5092728222805076,3,True
Mi13,medulla intrinsic,003,0.023915496293370808,0.5924992313355313,0,True
Mi13,medulla intrinsic,004,0.9725255231374403,0.9072624056034196,1,True
Mi13,medulla intrinsic,005,0.9912934509866239,0.6445088690884017,1,True
Mi13,medulla intrinsic,006,0.3757489482167332,0.5213461068193601,3,True
Mi13,medulla intrinsic,007,0.9176894671579037,0.9326980891569931,1,True
Mi13,medulla intrinsic,008,0.0,0.6548169255516075,0,True
Mi13,medulla intrinsic,009,0.9459696414833979,0.8615673829577548,1,True
Mi13,medulla intrinsic,010,0.9198300311643278,0.6594324854111986,1,True
Mi13,medulla intrinsic,011,0.9257541199714576,0.7099779906438033,1,True
Mi13,medulla intrinsic,012,0.3253598352591547,0.5708326426293444,3,True
Mi13,medulla intrinsic,013,0.2033809661339751,0.3553641856606606,2,True
Mi13,medulla intrinsic,014,0.29398329807245727,0.17675664306488856,4,True
Mi13,medulla intrinsic,015,0.9630000815593789,0.6948376639239892,1,True
Mi13,medulla intrinsic,016,1.0,0.6888807618519955,1,True
Mi13,medulla intrinsic,017,0.3676416743713928,0.47992338652483973,3,True
Mi13,medulla intrinsic,018,0.17969190518045383,0.6513771227037585,0,True
Mi13,medulla intrinsic,019,0.3135534468733922,0.011131511053567578,4,True
Mi13,medulla intrinsic,020,0.07926240746223956,0.7460040626155434,0,True
Mi13,medulla intrinsic,021,0.3333139080012481,0.15348304590281064,4,True
Mi13,medulla intrinsic,022,0.2887435132140413,0.0,4,True
Mi13,medulla intrinsic,023,0.32566642231082404,0.20424757890854525,2,True
Mi13,medulla intrinsic,024,0.3675985823398806,0.5558574315097449,3,True
Mi13,medulla intrinsic,025,0.2320345134948922,0.6324707229133392,3,True
Mi13,medulla intrinsic,026,0.9762193553715041,0.8424382700515767,1,True
Mi13,medulla intrinsic,027,0.11463730930945143,0.6571488796956548,0,True
Mi13,medulla intrinsic,028,0.2739433226016964,0.612933955985412,3,True
Mi13,medulla intrinsic,029,0.31523068222884837,0.05955826074450413,4,True
Mi13,medulla intrinsic,030,0.031113964615059664,0.5590930194159163,0,True
Mi13,medulla intrinsic,031,0.040836081459733165,0.6667092505795533,0,True
Mi13,medulla intrinsic,032,0.006931040009482303,0.7776670155934096,0,True
Mi13,medulla intrinsic,033,0.938864306692385,0.5837486762116565,1,True
Mi13,medulla intrinsic,034,0.10765306232717686,0.694733045111636,0,True
Mi13,medulla intrinsic,035,0.9570401043505047,0.6483481998285469,1,True
Mi13,medulla intrinsic,036,0.07434040700746353,0.5390620694797544,0,True
Mi13,medulla intrinsic,037,0.23953617056079526,0.31161259425110643,2,True
Mi13,medulla intrinsic,038,0.2884953727849434,0.053294954590351495,4,True
Mi13,medulla intrinsic,039,0.1356133123106546,0.7429265054680787,0,True
Mi13,medulla intrinsic,040,0.9095762427198016,0.5977126129799972,1,True
Mi13,medulla intrinsic,041,0.9324926650590635,0.9787566642173261,1,True
Mi13,medulla intrinsic,042,0.9613062172475677,1.0,1,True
Mi13,medulla intrinsic,043,0.30792885701639866,0.1366954833237021,4,True
Mi13,medulla intrinsic,044,0.03345271108721837,0.7193049496887438,0,True
Mi13,medulla intrinsic,045,0.9895975960344624,0.9427750613660592,1,True
Mi13,medulla intrinsic,046,0.005450458592348828,0.713413914183622,0,True
Mi13,medulla intrinsic,047,0.03664999230475319,0.7782712484452398,0,True
Mi13,medulla intrinsic,048,0.3309212649416043,0.4744769809722187,3,True
Mi13,medulla intrinsic,049,0.9540767233741331,0.9460455222096817,1,True
Mi14,medulla intrinsic,000,0.0411991369667552,0.2680230069099241,2,True
Mi14,medulla intrinsic,001,1.0,0.44464367781671515,1,True
Mi14,medulla intrinsic,002,0.6228178120178676,0.07038669940136194,3,True
Mi14,medulla intrinsic,003,0.7236769301455509,0.5147297738687062,1,True
Mi14,medulla intrinsic,004,0.980733227840732,0.4723307451962032,1,True
Mi14,medulla intrinsic,005,0.00694355092453941,0.2711748849007507,2,True
Mi14,medulla intrinsic,006,0.6467882357772063,0.47806457136134095,1,True
Mi14,medulla intrinsic,007,0.950930490170428,0.3591673832571211,1,True
Mi14,medulla intrinsic,008,0.39878657014814656,0.8986355373405476,0,True
Mi14,medulla intrinsic,009,0.9765061119309991,0.3995557327419214,1,True
Mi14,medulla intrinsic,010,0.8136617070617658,0.5699605851586007,1,True
Mi14,medulla intrinsic,011,0.6638010919194628,0.07152839837644825,3,True
Mi14,medulla intrinsic,012,0.8155004741305533,0.6317095083851731,1,True
Mi14,medulla intrinsic,013,0.9206783900796476,0.35870258636017505,1,True
Mi14,medulla intrinsic,014,0.37938278681027954,1.0,0,True
Mi14,medulla intrinsic,015,0.4684735993843868,0.988379811355788,0,True
Mi14,medulla intrinsic,016,0.10551839415340816,0.2910957580189989,2,True
Mi14,medulla intrinsic,017,0.6924488222681155,0.47375289543095167,1,True
Mi14,medulla intrinsic,018,0.8272851039543223,0.47190284001512517,1,True
Mi14,medulla intrinsic,019,0.9268296156020823,0.415865453032207,1,True
Mi14,medulla intrinsic,020,0.3459546298716329,0.9788919687291198,0,True
Mi14,medulla intrinsic,021,0.6931604242636211,0.054524197383732764,3,True
Mi14,medulla intrinsic,022,0.07551432580839756,0.3016422932600505,2,True
Mi14,medulla intrinsic,023,0.8271907461286134,0.38116153369761774,1,True
Mi14,medulla intrinsic,024,0.6520247765428611,0.4490342357059405,1,True
Mi14,medulla intrinsic,025,0.5046548958093051,0.8752975135774099,0,True
Mi14,medulla intrinsic,026,0.033156741059094275,0.3085723996656657,2,True
Mi14,medulla intrinsic,027,0.7732974234165351,0.5940140161736897,1,True
Mi14,medulla intrinsic,028,0.6355871144927727,0.037525062648958496,3,True
Mi14,medulla intrinsic,029,0.6635624895850399,0.0,3,True
Mi14,medulla intrinsic,030,0.8692194483010701,0.4064134211045849,1,True
Mi14,medulla intrinsic,031,0.8257445738755036,0.5290994723282605,1,True
Mi14,medulla intrinsic,032,0.43304466485976634,0.9876200017412438,0,True
Mi14,medulla intrinsic,033,0.4679597920343327,0.9284036427749902,0,True
Mi14,medulla intrinsic,034,0.395518761454465,0.9524909564068833,0,True
Mi14,medulla intrinsic,035,0.08408749244970148,0.2690860215747724,2,True
Mi14,medulla intrinsic,036,0.8641631494590687,0.35713652576101806,1,True
Mi14,medulla intrinsic,037,0.7580067728021245,0.4073424179190381,1,True
Mi14,medulla intrinsic,038,0.5099043701594427,0.9837682258629434,0,True
Mi14,medulla intrinsic,039,0.0,0.3071882221636071,2,True
Mi14,medulla intrinsic,040,0.7770745079272838,0.6325042009604463,1,True
Mi14,medulla intrinsic,041,0.5928112111113635,0.08906049053897305,3,True
Mi14,medulla intrinsic,042,0.3073896154402533,0.8770308837147945,0,True
Mi14,medulla intrinsic,043,0.4387719889651676,0.9258223036810527,0,True
Mi14,medulla intrinsic,044,0.3073259151474669,0.922687483974329,0,True
Mi14,medulla intrinsic,045,0.35093030734616765,0.9278875298481652,0,True
Mi14,medulla intrinsic,046,0.6838284926420168,0.019718166329572295,3,True
Mi14,medulla intrinsic,047,0.7711103733941768,0.5358742692890994,1,True
Mi14,medulla intrinsic,048,0.9018179108674061,0.4584925923886993,1,True
Mi14,medulla intrinsic,049,0.6906285954608279,0.4411059857288999,1,True
Mi15,medulla intrinsic,000,0.49617621102965664,0.6863201930879435,0,True
Mi15,medulla intrinsic,001,0.8782273015410116,0.03864553160054593,1,True
Mi15,medulla intrinsic,002,0.8220015123569635,0.783153716626916,1,True
Mi15,medulla intrinsic,003,0.713237644044592,0.924771402021798,1,True
Mi15,medulla intrinsic,004,0.0363555416356619,0.7222494873184716,0,True
Mi15,medulla intrinsic,005,0.9226793324294945,0.05229851945972852,1,True
Mi15,medulla intrinsic,006,0.7724498088048914,0.6246195903251114,1,True
Mi15,medulla intrinsic,007,0.8665873914589497,0.3197524311406,1,True
Mi15,medulla intrinsic,008,0.7520961603854985,0.8904866222461351,1,True
Mi15,medulla intrinsic,009,0.8504850874961805,0.8448816849847445,1,True
Mi15,medulla intrinsic,010,0.9666400948076761,0.08314395199759031,1,True
Mi15,medulla intrinsic,011,0.850521803146223,0.8042510123249483,1,True
Mi15,medulla intrinsic,012,0.7608529904388841,0.5653123032135638,1,True
Mi15,medulla intrinsic,013,0.6138157942399898,0.6989386575362828,0,True
Mi15,medulla intrinsic,014,0.857144683559122,0.4537041488204948,1,True
Mi15,medulla intrinsic,015,0.03172281336422128,0.6560781315064252,0,True
Mi15,medulla intrinsic,016,0.8220789758221871,0.41573442425193685,1,True
Mi15,medulla intrinsic,017,0.6649864284861255,0.9869815206025789,1,True
Mi15,medulla intrinsic,018,0.7440224381138869,0.8028838872415862,1,True
Mi15,medulla intrinsic,019,0.702914743998655,0.849344855724234,1,True
Mi15,medulla intrinsic,020,0.6987125231148783,1.0,1,True
Mi15,medulla intrinsic,021,0.46525227396903357,0.7180488877309723,0,True
Mi15,medulla intrinsic,022,0.6958340817152031,0.6372884752086763,1,True
Mi15,medulla intrinsic,023,0.7840790647920748,0.7496818990137186,1,True
Mi15,medulla intrinsic,024,0.727434831933948,0.67330540862318,1,True
Mi15,medulla intrinsic,025,0.07145773554982654,0.7201426059259254,0,True
Mi15,medulla intrinsic,026,0.4550007379190022,0.6643737556785054,0,True
Mi15,medulla intrinsic,027,1.0,0.11638312356443692,1,True
Mi15,medulla intrinsic,028,0.5641687693205863,0.7060484007696392,0,True
Mi15,medulla intrinsic,029,0.42485382090099355,0.6744175063753947,0,True
Mi15,medulla intrinsic,030,0.703906164895295,0.889357512408142,1,True
Mi15,medulla intrinsic,031,0.9884315215263693,0.05041937678109709,1,True
Mi15,medulla intrinsic,032,0.0,0.639383001670148,0,True
Mi15,medulla intrinsic,033,0.8040027795058355,0.4808029196434129,1,True
Mi15,medulla intrinsic,034,0.8806999694440558,0.3630036842712375,1,True
Mi15,medulla intrinsic,035,0.8843824180160023,0.07455908387839688,1,True
Mi15,medulla intrinsic,036,0.12296044973786502,0.6850758475376872,0,True
Mi15,medulla intrinsic,037,0.7393819569395578,0.9640855624778666,1,True
Mi15,medulla intrinsic,038,0.827094104145187,0.29643342607935047,1,True
Mi15,medulla intrinsic,039,0.9722447060048413,0.0,1,True
Mi15,medulla intrinsic,040,0.8421577158118865,0.1036037178566358,1,True
Mi15,medulla intrinsic,041,0.011845616067791276,0.6872324950544675,0,True
Mi15,medulla intrinsic,042,0.9489110252933786,0.0036950288799400544,1,True
Mi15,medulla intrinsic,043,0.8309018776547341,0.3715268643350436,1,True
Mi15,medulla intrinsic,044,0.9660904746392711,0.3154889166646043,1,True
Mi15,medulla intrinsic,045,0.14686092829685965,0.6375187926776751,0,True
Mi15,medulla intrinsic,046,0.0711511926538016,0.684215159161726,0,True
Mi15,medulla intrinsic,047,0.9285008609983845,0.385861018803012,1,True
Mi15,medulla intrinsic,048,0.6776824216252818,0.6722875316537376,0,True
Mi15,medulla intrinsic,049,0.17033140758656135,0.7029285689845275,0,True
Mi2,medulla intrinsic,000,0.029695318454788185,0.3388120159668663,2,True
Mi2,medulla intrinsic,001,1.0,0.9358293742186761,3,True
Mi2,medulla intrinsic,002,0.906236306061968,0.7968295276978064,3,True
Mi2,medulla intrinsic,003,0.0,0.3625043448944485,2,True
Mi2,medulla intrinsic,004,0.1985665646743392,0.2799830995073418,2,True
Mi2,medulla intrinsic,005,0.9703521579621706,0.9462213444080281,3,True
Mi2,medulla intrinsic,006,0.9588083720989098,0.7735391146230874,3,True
Mi2,medulla intrinsic,007,0.42077436855791667,0.21367875292500263,0,True
Mi2,medulla intrinsic,008,0.4877036407952654,0.019917030129458335,0,True
Mi2,medulla intrinsic,009,0.8664858234861574,0.4612329684684632,1,True
Mi2,medulla intrinsic,010,0.46370026275639364,0.048823812014268,0,True
Mi2,medulla intrinsic,011,0.8944039894879083,0.5627447329066391,4,True
Mi2,medulla intrinsic,012,0.9624378261401152,0.8777697321766189,3,True
Mi2,medulla intrinsic,013,0.7491422850838836,0.47220363832482015,4,True
Mi2,medulla intrinsic,014,0.06620506015324325,0.3595050660804706,2,True
Mi2,medulla intrinsic,015,0.08374159609221872,0.39691330064055297,2,True
Mi2,medulla intrinsic,016,0.14080838862385048,0.3252933606974824,2,True
Mi2,medulla intrinsic,017,0.9116962251625471,0.6655696742986574,3,True
Mi2,medulla intrinsic,018,0.6923844253351866,0.3868753377904973,1,True
Mi2,medulla intrinsic,019,0.9102459648898127,0.4129950913660524,1,True
Mi2,medulla intrinsic,020,0.7464041614259818,0.41059660769748907,1,True
Mi2,medulla intrinsic,021,0.49960030299659147,0.09254999429275093,0,True
Mi2,medulla intrinsic,022,0.9077146980790052,0.9080701781175375,3,True
Mi2,medulla intrinsic,023,0.9271966851231239,0.35021669058661264,1,True
Mi2,medulla intrinsic,024,0.43625277887042396,0.14513141173358046,0,True
Mi2,medulla intrinsic,025,0.7505434295606206,0.36118591139531275,1,True
Mi2,medulla intrinsic,026,0.8044971314637397,0.3294751823206752,1,True
Mi2,medulla intrinsic,027,0.6208939907676075,0.38724111739282707,4,True
Mi2,medulla intrinsic,028,0.9690403268554584,0.3479276449931576,1,True
Mi2,medulla intrinsic,029,0.11563271522513938,0.34880540810968214,2,True
Mi2,medulla intrinsic,030,0.46455223164897963,0.0,0,True
Mi2,medulla intrinsic,031,0.5316522780007825,0.3393262080295588,4,True
Mi2,medulla intrinsic,032,0.8995795091128655,0.7311572888066504,3,True
Mi2,medulla intrinsic,033,0.3916097990668852,0.20135691795638072,0,True
Mi2,medulla intrinsic,034,0.7041607079337061,0.4593708323015947,1,True
Mi2,medulla intrinsic,035,0.8825656399989863,0.33422935778147883,1,True
Mi2,medulla intrinsic,036,0.9336314445752343,0.9578301948393477,3,True
Mi2,medulla intrinsic,037,0.44980083675873395,0.27620603187173326,4,True
Mi2,medulla intrinsic,038,0.9579325502413119,0.39676469830497996,1,True
Mi2,medulla intrinsic,039,0.2754382152129178,0.2386227211252221,2,True
Mi2,medulla intrinsic,040,0.862640955039276,0.90867370146992,3,True
Mi2,medulla intrinsic,041,0.928145164259714,0.7416302057961466,3,True
Mi2,medulla intrinsic,042,0.32857037983723786,0.21231917958879065,4,True
Mi2,medulla intrinsic,043,0.9344580850616735,1.0,3,True
Mi2,medulla intrinsic,044,0.0368372240552119,0.3939056573238936,2,True
Mi2,medulla intrinsic,045,0.7335690694815723,0.5131015593931356,1,True
Mi2,medulla intrinsic,046,0.8578546895732511,0.857003140396069,3,True
Mi2,medulla intrinsic,047,0.575800640754576,0.3651198359414226,4,True
Mi2,medulla intrinsic,048,0.5541961496691422,0.10925626459778105,0,True
Mi2,medulla intrinsic,049,0.48108330363598206,0.3140372384461484,4,True
Mi3,medulla intrinsic,000,0.6067009266654757,0.29379449453249046,3,True
Mi3,medulla intrinsic,001,0.040816807101299035,0.0030017900589762447,1,True
Mi3,medulla intrinsic,002,0.8577233590411124,0.9839638040831155,0,True
Mi3,medulla intrinsic,003,0.052237776715773565,0.04098021497375731,1,True
Mi3,medulla intrinsic,004,0.6856515755219721,0.4181374806534973,3,True
Mi3,medulla intrinsic,005,0.9536386966251338,0.712137500752065,0,True
Mi3,medulla intrinsic,006,0.7978412242412738,0.9340787863478075,0,True
Mi3,medulla intrinsic,007,0.3637149638553006,0.12598103336580366,1,True
Mi3,medulla intrinsic,008,0.9163413645446523,0.8442994915528499,0,True
Mi3,medulla intrinsic,009,0.9282846637423325,0.9046721581496998,0,True
Mi3,medulla intrinsic,010,0.18938193304896858,0.03538349101790725,1,True
Mi3,medulla intrinsic,011,0.4359091070881599,0.04185820356131331,1,True
Mi3,medulla intrinsic,012,0.7814868655727839,0.911855587577989,0,True
Mi3,medulla intrinsic,013,0.3033029075854597,0.016696652001859297,1,True
Mi3,medulla intrinsic,014,0.20957928570866055,0.004357623024068891,1,True
Mi3,medulla intrinsic,015,0.0,0.0175990180264948,1,True
Mi3,medulla intrinsic,016,0.8667702846148331,0.7244749636077026,0,True
Mi3,medulla intrinsic,017,0.9915359448137282,0.5796480785554939,0,True
Mi3,medulla intrinsic,018,0.2224285597785652,0.07022283848714615,1,True
Mi3,medulla intrinsic,019,0.8143385804448178,0.9783212896986098,0,True
Mi3,medulla intrinsic,020,0.8436056165286914,0.9261627846382733,0,True
Mi3,medulla intrinsic,021,0.315293924438859,0.09045463836253877,1,True
Mi3,medulla intrinsic,022,0.6586934574275614,0.3299916885524469,3,True
Mi3,medulla intrinsic,023,0.15831030434020316,0.020251991664575864,1,True
Mi3,medulla intrinsic,024,0.6566684620801624,0.36811337635557895,3,True
Mi3,medulla intrinsic,025,0.8967917363175193,1.0,0,True
Mi3,medulla intrinsic,026,0.4216772061721881,0.00851880958383977,1,True
Mi3,medulla intrinsic,027,0.9372500910832127,0.9653901173926013,0,True
Mi3,medulla intrinsic,028,0.8851474366759249,0.8907332235270402,0,True
Mi3,medulla intrinsic,029,0.9415477369292999,0.6481594345165455,0,True
Mi3,medulla intrinsic,030,0.6147454965102385,0.3360037425099043,3,True
Mi3,medulla intrinsic,031,0.38759578211931883,0.014645181136289875,1,True
Mi3,medulla intrinsic,032,0.8466378378109523,0.799047622474621,0,True
Mi3,medulla intrinsic,033,0.6195258626585356,0.7843833122748944,2,True
Mi3,medulla intrinsic,034,0.909811817316297,0.9622437779877915,0,True
Mi3,medulla intrinsic,035,0.07127458262335401,0.0,1,True
Mi3,medulla intrinsic,036,0.24937416558865869,0.03663246411254392,1,True
Mi3,medulla intrinsic,037,0.5764625565099317,0.29528707419912015,3,True
Mi3,medulla intrinsic,038,0.6384976720415779,0.8136885154193023,2,True
Mi3,medulla intrinsic,039,0.9253105222560121,0.5783369360046878,0,True
Mi3,medulla intrinsic,040,0.6167920451092979,0.817831803440185,2,True
Mi3,medulla intrinsic,041,0.008452449589224031,0.07711932264172815,1,True
Mi3,medulla intrinsic,042,0.9086801161720264,0.6120235150258141,0,True
Mi3,medulla intrinsic,043,0.8885837814268169,0.6829594145223861,0,True
Mi3,medulla intrinsic,044,0.9545173543051999,0.5866975672511031,0,True
Mi3,medulla intrinsic,045,0.015824335196169825,0.03048689824156739,1,True
Mi3,medulla intrinsic,046,0.9765666934286208,0.627721167537353,0,True
Mi3,medulla intrinsic,047,1.0,0.6167466784180519,0,True
Mi3,medulla intrinsic,048,0.4137942662858649,0.04964384424594509,1,True
Mi3,medulla intrinsic,049,0.03543932262274885,0.09750227194916936,1,True
Mi4,medulla intrinsic,000,0.8283337893070688,0.9771494468047817,0,True
Mi4,medulla intrinsic,001,1.0,0.5816773750507093,0,True
Mi4,medulla intrinsic,002,0.9586917363728898,0.37182437512262145,0,True
Mi4,medulla intrinsic,003,0.9811777857226543,0.5369123577531846,0,True
Mi4,medulla intrinsic,004,0.041448918674580504,0.381331928659102,1,True
Mi4,medulla intrinsic,005,0.021729106454155878,0.24417325286783714,1,True
Mi4,medulla intrinsic,006,0.9943648958829944,0.48182833130996505,0,True
Mi4,medulla intrinsic,007,0.6166404395660996,0.41457601160607754,0,True
Mi4,medulla intrinsic,008,0.651534273460564,0.7851141967471309,0,True
Mi4,medulla intrinsic,009,0.752219219666526,0.30094161529454755,0,True
Mi4,medulla intrinsic,010,0.9176536550679772,0.6054545029197846,0,True
Mi4,medulla intrinsic,011,0.8003687425950634,0.34208451758455877,0,True
Mi4,medulla intrinsic,012,0.8952742733683625,0.27877619487487165,0,True
Mi4,medulla intrinsic,013,0.6211330234619551,0.6774775739804533,0,True
Mi4,medulla intrinsic,014,0.6524635855559603,0.4646060164888396,0,True
Mi4,medulla intrinsic,015,0.7409222411906591,0.10898186735529437,0,True
Mi4,medulla intrinsic,016,0.0614264819053672,0.07780236604140581,1,True
Mi4,medulla intrinsic,017,0.9265695445259545,0.42899700575556127,0,True
Mi4,medulla intrinsic,018,0.8582200618799546,0.5900533073708624,0,True
Mi4,medulla intrinsic,019,0.6144424659971033,0.6132744363764243,0,True
Mi4,medulla intrinsic,020,0.737358142755653,0.6044555970374316,0,True
Mi4,medulla intrinsic,021,0.776756244707353,0.948865727855693,0,True
Mi4,medulla intrinsic,022,0.7478660985567755,0.19078271192756902,0,True
Mi4,medulla intrinsic,023,0.8387704955690004,0.839453800988113,0,True
Mi4,medulla intrinsic,024,0.8781796299125342,0.9123614967840791,0,True
Mi4,medulla intrinsic,025,0.8621942664309911,0.25824995749257595,0,True
Mi4,medulla intrinsic,026,0.03977835384314321,0.3146313236271933,1,True
Mi4,medulla intrinsic,027,0.8214368593482909,0.5907995405562722,0,True
Mi4,medulla intrinsic,028,0.6602962181310524,0.574433550479676,0,True
Mi4,medulla intrinsic,029,0.683455529525399,0.9018980684877886,0,True
Mi4,medulla intrinsic,030,0.7107899812528824,0.7395540767481423,0,True
Mi4,medulla intrinsic,031,0.8819031416404912,0.5222361771539958,0,True
Mi4,medulla intrinsic,032,0.008171981953296104,0.09823728374332176,1,True
Mi4,medulla intrinsic,033,0.7924155008602564,0.08304165692418537,0,True
Mi4,medulla intrinsic,034,0.8082355374324763,0.16152898173808622,0,True
Mi4,medulla intrinsic,035,0.8148989431318354,0.9022383170873952,0,True
Mi4,medulla intrinsic,036,0.6254172954520634,0.8217732533651817,0,True
Mi4,medulla intrinsic,037,0.8238971463144737,0.6809499585210522,0,True
Mi4,medulla intrinsic,038,0.02429943119594785,0.01223079245231408,1,True
Mi4,medulla intrinsic,039,0.018800117700041974,0.35854084058297603,1,True
Mi4,medulla intrinsic,040,0.7604527540999086,0.058320702739316124,0,True
Mi4,medulla intrinsic,041,0.0,0.18174484498571938,1,True
Mi4,medulla intrinsic,042,0.045686915026896646,0.1527808315594145,1,True
Mi4,medulla intrinsic,043,0.049324234206550854,0.0,1,True
Mi4,medulla intrinsic,044,0.5995269742775174,0.37642105585805957,0,True
Mi4,medulla intrinsic,045,0.8678999842144596,1.0,0,True
Mi4,medulla intrinsic,046,0.09275554969846123,0.06902065354679636,1,True
Mi4,medulla intrinsic,047,0.8813417931960665,0.6693096073995258,0,True
Mi4,medulla intrinsic,048,0.6380191960438543,0.3631690108019335,0,True
Mi4,medulla intrinsic,049,0.09259003202731964,0.015265135301999078,1,True
Mi9,medulla intrinsic,000,0.9420892583732121,0.12393142965435974,1,True
Mi9,medulla intrinsic,001,0.8947764215904013,0.1487810523721284,1,True
Mi9,medulla intrinsic,002,0.5472975670332028,0.5150881353355943,0,True
Mi9,medulla intrinsic,003,0.9343114001621854,0.38469952748194935,1,True
Mi9,medulla intrinsic,004,0.1555828799426416,0.5025538121629249,0,True
Mi9,medulla intrinsic,005,0.005568501760113087,0.5171468935227554,0,True
Mi9,medulla intrinsic,006,0.740528131070474,0.6231395044625161,0,True
Mi9,medulla intrinsic,007,0.5323214523814023,0.47056477501518945,0,True
Mi9,medulla intrinsic,008,0.147238543961842,0.3862992794478337,0,True
Mi9,medulla intrinsic,009,0.6023909899561641,0.5123291239874638,0,True
Mi9,medulla intrinsic,010,0.8490680396089987,0.6450915518485363,1,True
Mi9,medulla intrinsic,011,0.8236726495696924,1.0,1,True
Mi9,medulla intrinsic,012,0.8480080395398024,0.5208513300016658,1,True
Mi9,medulla intrinsic,013,0.6950945380471594,0.5029108718054596,0,True
Mi9,medulla intrinsic,014,0.823708511857443,0.7842538628895974,1,True
Mi9,medulla intrinsic,015,0.04111395052308375,0.4943998503903564,0,True
Mi9,medulla intrinsic,016,0.924855732470261,0.06214249401554478,1,True
Mi9,medulla intrinsic,017,0.8949012409815329,0.38066320018195465,1,True
Mi9,medulla intrinsic,018,0.4760703894870668,0.47449126399446906,0,True
Mi9,medulla intrinsic,019,0.9387911255275881,0.5550935289522031,1,True
Mi9,medulla intrinsic,020,0.8373664878298432,0.4009732476894077,1,True
Mi9,medulla intrinsic,021,0.9625296312984224,0.049461520602517794,1,True
Mi9,medulla intrinsic,022,0.6466477144345242,0.5709705467129297,0,True
Mi9,medulla intrinsic,023,0.3563993796678776,0.42792382440485077,0,True
Mi9,medulla intrinsic,024,0.7846046458895165,0.7008921141907276,1,True
Mi9,medulla intrinsic,025,0.19315270162124154,0.5147211554399458,0,True
Mi9,medulla intrinsic,026,0.0,0.43968550018847086,0,True
Mi9,medulla intrinsic,027,0.875757399541016,0.44486433081293136,1,True
Mi9,medulla intrinsic,028,0.6884500678522468,0.4199521715975928,0,True
Mi9,medulla intrinsic,029,0.8666756577436326,0.07548651269340845,1,True
Mi9,medulla intrinsic,030,0.8070287888340671,0.9303782186810037,1,True
Mi9,medulla intrinsic,031,0.9269744684463765,0.6468997333341484,1,True
Mi9,medulla intrinsic,032,0.06252094184613999,0.6338737463002249,0,True
Mi9,medulla intrinsic,033,0.15798932927275539,0.4372079933898324,0,True
Mi9,medulla intrinsic,034,0.21915230301091518,0.44383868918165825,0,True
Mi9,medulla intrinsic,035,0.8570815310149573,0.8214161592031118,1,True
Mi9,medulla intrinsic,036,0.8745189862536324,0.7570289925649509,1,True
Mi9,medulla intrinsic,037,0.7232996285492022,0.41411604084087617,0,True
Mi9,medulla intrinsic,038,0.13157490800225366,0.5745366554047248,0,True
Mi9,medulla intrinsic,039,0.845485570053353,0.9661340342904524,1,True
Mi9,medulla intrinsic,040,0.05989890294666911,0.5537018591582484,0,True
