alignment_source,fpr,tpr,threshold
Nanopolish,0.12173038229376258,0.7646484375,0.4528118418051857
Nanopolish,0.12173038229376258,0.765625,0.452637217884807
Nanopolish,0.1227364185110664,0.765625,0.4518115816285741
Nanopolish,0.1227364185110664,0.7666015625,0.4516779947849402
Nanopolish,0.12298792756539235,0.7666015625,0.4516697768509784
Nanopolish,0.12298792756539235,0.767578125,0.4514388010807544
Nanopolish,0.12474849094567404,0.767578125,0.4508121668220465
Nanopolish,0.12474849094567404,0.7685546875,0.450577656571235
Nanopolish,0.12575452716297786,0.7685546875,0.4501990446357397
Nanopolish,0.12575452716297786,0.76953125,0.4501198912432328
Nanopolish,0.12701207243460766,0.76953125,0.4483476091776325
Nanopolish,0.12701207243460766,0.7734375,0.44762997631775
Nanopolish,0.12776659959758552,0.7734375,0.4474254018730434
Nanopolish,0.12776659959758552,0.775390625,0.4472240732106357
Nanopolish,0.13153923541247484,0.775390625,0.4464296087679068
Nanopolish,0.13153923541247484,0.7763671875,0.44639996139726
Nanopolish,0.1335513078470825,0.7763671875,0.445359561743425
Nanopolish,0.1335513078470825,0.779296875,0.4449727409856657
Nanopolish,0.13380281690140844,0.779296875,0.4447064466032071
Nanopolish,0.13380281690140844,0.7802734375,0.444430624915977
Nanopolish,0.1340543259557344,0.7802734375,0.444305952935614
Nanopolish,0.1340543259557344,0.78125,0.4442128951386722
Nanopolish,0.13506036217303824,0.78125,0.443951226757318
Nanopolish,0.13506036217303824,0.7822265625,0.4438957578650766
Nanopolish,0.13556338028169015,0.7822265625,0.4435779922661759
Nanopolish,0.13556338028169015,0.783203125,0.4434195656948472
Nanopolish,0.14336016096579476,0.783203125,0.4402997391854714
Nanopolish,0.14336016096579476,0.7841796875,0.439923080510877
Nanopolish,0.14411468812877262,0.7841796875,0.4391974035876741
Nanopolish,0.14411468812877262,0.7861328125,0.4389573243795451
Nanopolish,0.14537223340040242,0.7861328125,0.4385210892241359
Nanopolish,0.14537223340040242,0.787109375,0.438240853936359
Nanopolish,0.14562374245472837,0.787109375,0.4380853312950559
Nanopolish,0.14562374245472837,0.7880859375,0.4380753468515539
Nanopolish,0.1466297786720322,0.7880859375,0.4376946267710267
Nanopolish,0.1466297786720322,0.7890625,0.4376488708184844
Nanopolish,0.14914486921529174,0.7890625,0.4361212322425372
Nanopolish,0.14914486921529174,0.7900390625,0.4359970788718252
Nanopolish,0.15216297786720323,0.7900390625,0.4337851391990088
Nanopolish,0.15216297786720323,0.791015625,0.4334856354091891
Nanopolish,0.15492957746478872,0.791015625,0.4325896009643051
Nanopolish,0.15492957746478872,0.79296875,0.4324440765379052
Nanopolish,0.15719315895372232,0.79296875,0.4305546535331693
Nanopolish,0.15719315895372232,0.7939453125,0.4303620740566793
Nanopolish,0.1574446680080483,0.7939453125,0.4303354674954053
Nanopolish,0.1574446680080483,0.794921875,0.4300667401371931
Nanopolish,0.15845070422535212,0.794921875,0.429327899591209
Nanopolish,0.15845070422535212,0.7958984375,0.4291335180688768
Nanopolish,0.15945674044265593,0.7958984375,0.4285761864357975
Nanopolish,0.15945674044265593,0.796875,0.428415389361255
Nanopolish,0.15995975855130784,0.796875,0.4281851976084921
Nanopolish,0.15995975855130784,0.7978515625,0.4281565583039433
Nanopolish,0.16172032193158953,0.7978515625,0.4275840486892546
Nanopolish,0.16172032193158953,0.798828125,0.4275704458943494
Nanopolish,0.16297786720321933,0.798828125,0.426759133604273
Nanopolish,0.16297786720321933,0.7998046875,0.4263660803822891
Nanopolish,0.1642354124748491,0.7998046875,0.4261451137702273
Nanopolish,0.1642354124748491,0.80078125,0.4259814942155179
Nanopolish,0.16549295774647887,0.80078125,0.4247569791391301
Nanopolish,0.16549295774647887,0.802734375,0.424187655039686
Nanopolish,0.1664989939637827,0.802734375,0.4235789197324582
Nanopolish,0.1664989939637827,0.8037109375,0.4233196450702264
Nanopolish,0.16725352112676056,0.8037109375,0.4229601094579536
Nanopolish,0.16725352112676056,0.8046875,0.4229068170299603
Nanopolish,0.16775653923541248,0.8046875,0.4227601534752504
Nanopolish,0.16775653923541248,0.8056640625,0.4225090107903705
Nanopolish,0.16901408450704225,0.8056640625,0.4214509824036476
Nanopolish,0.16901408450704225,0.806640625,0.4214453611233799
Nanopolish,0.1732897384305835,0.806640625,0.4187686070672706
Nanopolish,0.1732897384305835,0.8076171875,0.4187663824033922
Nanopolish,0.17555331991951711,0.8076171875,0.4179759344805961
Nanopolish,0.17555331991951711,0.8095703125,0.4178426117589724
Nanopolish,0.17781690140845072,0.8095703125,0.417204942457459
Nanopolish,0.17781690140845072,0.810546875,0.4171631923938761
Nanopolish,0.17882293762575452,0.810546875,0.4164553452480897
Nanopolish,0.17882293762575452,0.8115234375,0.4164312176169308
Nanopolish,0.18008048289738432,0.8115234375,0.4158247394558994
Nanopolish,0.18008048289738432,0.8134765625,0.4157447011830696
Nanopolish,0.1805835010060362,0.8134765625,0.4153532122274516
Nanopolish,0.1805835010060362,0.814453125,0.4152645228067816
Nanopolish,0.1823440643863179,0.814453125,0.4144615067787359
Nanopolish,0.1823440643863179,0.8154296875,0.4144533509579196
Nanopolish,0.18335010060362172,0.8154296875,0.4132570159455866
Nanopolish,0.18335010060362172,0.81640625,0.4129914188458455
Nanopolish,0.1858651911468813,0.81640625,0.4113803094341334
Nanopolish,0.1858651911468813,0.818359375,0.4111138631349602
Nanopolish,0.18787726358148893,0.818359375,0.409952210664711
Nanopolish,0.18787726358148893,0.8203125,0.4097162500327264
Nanopolish,0.19190140845070422,0.8203125,0.408260371472613
Nanopolish,0.19190140845070422,0.8212890625,0.4081690577631985
Nanopolish,0.19240442655935613,0.8212890625,0.4079336225727609
Nanopolish,0.19240442655935613,0.822265625,0.4077959647837205
Nanopolish,0.19391348088531188,0.822265625,0.4072696066223408
Nanopolish,0.19391348088531188,0.8232421875,0.4072478201275286
Nanopolish,0.1944164989939638,0.8232421875,0.4071252254406765
Nanopolish,0.1944164989939638,0.8251953125,0.4068564383996781
Nanopolish,0.1966800804828974,0.8251953125,0.4062335331188308
Nanopolish,0.1966800804828974,0.826171875,0.4059243465898455
Nanopolish,0.19743460764587525,0.826171875,0.40557482380596
Nanopolish,0.19743460764587525,0.8271484375,0.405474582882424
Nanopolish,0.2012072434607646,0.8271484375,0.4041922691689248
Nanopolish,0.2012072434607646,0.828125,0.4041744090541851
Nanopolish,0.20321931589537223,0.828125,0.4032848976843495
Nanopolish,0.20321931589537223,0.8291015625,0.4032201575372937
Nanopolish,0.20372233400402415,0.8291015625,0.4028843554280308
Nanopolish,0.20372233400402415,0.8310546875,0.4025777823912028
Nanopolish,0.20497987927565392,0.8310546875,0.4020256773983455
Nanopolish,0.20497987927565392,0.83203125,0.4018852654104643
Nanopolish,0.20548289738430583,0.83203125,0.4017319176393992
Nanopolish,0.20548289738430583,0.8330078125,0.4016525976016799
Nanopolish,0.20598591549295775,0.8330078125,0.400803631558897
Nanopolish,0.20598591549295775,0.833984375,0.4007545109971939
Nanopolish,0.20875251509054327,0.833984375,0.399373110437942
Nanopolish,0.20875251509054327,0.8349609375,0.3992599890585089
Nanopolish,0.2107645875251509,0.8349609375,0.3986199736475125
Nanopolish,0.2107645875251509,0.8359375,0.3983194039230627
Nanopolish,0.21579476861167002,0.8359375,0.3964909336704993
Nanopolish,0.21579476861167002,0.8369140625,0.3963260000595822
Nanopolish,0.21856136820925554,0.8369140625,0.39496214154113
Nanopolish,0.21856136820925554,0.837890625,0.3949330662491447
Nanopolish,0.21906438631790745,0.837890625,0.3947706104158813
Nanopolish,0.21906438631790745,0.8388671875,0.3946984194578134
Nanopolish,0.21956740442655936,0.8388671875,0.3945920697504916
Nanopolish,0.21956740442655936,0.83984375,0.3943083809932908
Nanopolish,0.2198189134808853,0.83984375,0.3942158882049812
Nanopolish,0.2198189134808853,0.8408203125,0.3941578587460206
Nanopolish,0.2220824949698189,0.8408203125,0.3930347149215786
Nanopolish,0.2220824949698189,0.841796875,0.3930284405303443
Nanopolish,0.22359154929577466,0.841796875,0.3925399153928489
Nanopolish,0.22359154929577466,0.8427734375,0.3923016082203241
Nanopolish,0.22635814889336017,0.8427734375,0.3909813327021655
Nanopolish,0.22635814889336017,0.84375,0.3909488490230895
Nanopolish,0.23088531187122738,0.84375,0.388026847285738
Nanopolish,0.23088531187122738,0.8447265625,0.3879993830384072
Nanopolish,0.23365191146881287,0.8447265625,0.3865739324575247
Nanopolish,0.23365191146881287,0.845703125,0.3862979058185043
Nanopolish,0.23767605633802816,0.845703125,0.3846478376275537
Nanopolish,0.23767605633802816,0.8466796875,0.3843957278376188
Nanopolish,0.23843058350100604,0.8466796875,0.3839110008489892
Nanopolish,0.23843058350100604,0.84765625,0.3838834254319008
Nanopolish,0.23993963782696176,0.84765625,0.3827339481579694
Nanopolish,0.23993963782696176,0.849609375,0.3825300831458671
Nanopolish,0.2437122736418511,0.849609375,0.3817884185243306
Nanopolish,0.2437122736418511,0.8525390625,0.3811416219452076
Nanopolish,0.24522132796780685,0.8525390625,0.3806364781011503
Nanopolish,0.24522132796780685,0.853515625,0.3804392071350131
Nanopolish,0.24798792756539234,0.853515625,0.3793919261973847
Nanopolish,0.24798792756539234,0.8544921875,0.3789239465130219
Nanopolish,0.25075452716297786,0.8544921875,0.3771252355747878
Nanopolish,0.25075452716297786,0.85546875,0.3769591218260675
Nanopolish,0.2550301810865191,0.85546875,0.3746818603012005
Nanopolish,0.2550301810865191,0.8564453125,0.3745796589137727
Nanopolish,0.25653923541247486,0.8564453125,0.3736627693376764
Nanopolish,0.25653923541247486,0.859375,0.3733648951799373
Nanopolish,0.2575452716297787,0.859375,0.3724491868368246
Nanopolish,0.2575452716297787,0.8603515625,0.3724125174100616
Nanopolish,0.2577967806841046,0.8603515625,0.3721808262260159
Nanopolish,0.2577967806841046,0.861328125,0.3721682180575274
Nanopolish,0.26006036217303824,0.861328125,0.3713195066080387
Nanopolish,0.26006036217303824,0.8623046875,0.3711762191080804
Nanopolish,0.2603118712273642,0.8623046875,0.3711741317381187
Nanopolish,0.2603118712273642,0.86328125,0.3711610797874216
Nanopolish,0.2608148893360161,0.86328125,0.3709351021470599
Nanopolish,0.2608148893360161,0.8642578125,0.3707623673328968
Nanopolish,0.2618209255533199,0.8642578125,0.3701807232131933
Nanopolish,0.2618209255533199,0.865234375,0.3698743411465655
Nanopolish,0.27087525150905434,0.865234375,0.3654395530357336
Nanopolish,0.27087525150905434,0.8671875,0.3653360871571646
Nanopolish,0.2731388329979879,0.8671875,0.3640762201828886
Nanopolish,0.2731388329979879,0.8681640625,0.3638525413850476
Nanopolish,0.2748993963782696,0.8681640625,0.3629632064905843
Nanopolish,0.2748993963782696,0.8701171875,0.3629328186327323
Nanopolish,0.27691146881287726,0.8701171875,0.3619225316442637
Nanopolish,0.27691146881287726,0.87109375,0.3618563301297256
Nanopolish,0.2776659959758551,0.87109375,0.3615634587620386
Nanopolish,0.2776659959758551,0.8720703125,0.3611762435521366
Nanopolish,0.27867203219315895,0.8720703125,0.3607746001488597
Nanopolish,0.27867203219315895,0.873046875,0.3607502209622486
Nanopolish,0.2789235412474849,0.873046875,0.3607183282049944
Nanopolish,0.2789235412474849,0.8740234375,0.3606564802082561
Nanopolish,0.2796780684104628,0.8740234375,0.3603999535047719
Nanopolish,0.2796780684104628,0.875,0.3603321192378883
Nanopolish,0.27992957746478875,0.875,0.3601729667235948
Nanopolish,0.27992957746478875,0.8759765625,0.3600258032802319
Nanopolish,0.28495975855130784,0.8759765625,0.3581663088361294
Nanopolish,0.28495975855130784,0.876953125,0.3581007692825123
Nanopolish,0.2874748490945674,0.876953125,0.3568940203789577
Nanopolish,0.2874748490945674,0.8779296875,0.35682976804659
Nanopolish,0.28948692152917505,0.8779296875,0.3565356098670225
Nanopolish,0.28948692152917505,0.87890625,0.3564017063118926
Nanopolish,0.29074446680080485,0.87890625,0.3560691380811294
Nanopolish,0.29074446680080485,0.8798828125,0.3555991682399154
Nanopolish,0.2960261569416499,0.8798828125,0.3531359579596753
Nanopolish,0.2960261569416499,0.880859375,0.3530387436689295
Nanopolish,0.2965291750503018,0.880859375,0.3528561285639291
Nanopolish,0.2965291750503018,0.8818359375,0.352715204306526
Nanopolish,0.29904426559356134,0.8818359375,0.3513426089757531
Nanopolish,0.29904426559356134,0.8828125,0.3509976615827238
Nanopolish,0.30155935613682094,0.8828125,0.3499283540814546
Nanopolish,0.30155935613682094,0.8837890625,0.3498292921726754
Nanopolish,0.30181086519114686,0.8837890625,0.3495289492763314
Nanopolish,0.30181086519114686,0.884765625,0.3495094118251969
Nanopolish,0.30482897384305835,0.884765625,0.3475248826956834
Nanopolish,0.30482897384305835,0.8857421875,0.3474510000715475
Nanopolish,0.30533199195171024,0.8857421875,0.3468576062981711
Nanopolish,0.30533199195171024,0.88671875,0.3465773596959779
Nanopolish,0.30935613682092555,0.88671875,0.3444625039286039
Nanopolish,0.30935613682092555,0.8876953125,0.3444003960422405
Nanopolish,0.3096076458752515,0.8876953125,0.3443488563107669
Nanopolish,0.3096076458752515,0.888671875,0.3439609093167233
Nanopolish,0.3101106639839034,0.888671875,0.3438128280709975
Nanopolish,0.3101106639839034,0.8896484375,0.3435920320461946
Nanopolish,0.31237424547283704,0.8896484375,0.3429321813244164
Nanopolish,0.31237424547283704,0.890625,0.3428406549959227
Nanopolish,0.31614688128772633,0.890625,0.3411666492096371
Nanopolish,0.31614688128772633,0.8916015625,0.3410916443072277
Nanopolish,0.31740442655935613,0.8916015625,0.3406075996873459
Nanopolish,0.31740442655935613,0.892578125,0.3405734622129958
Nanopolish,0.32168008048289737,0.892578125,0.3387849267564141
Nanopolish,0.32168008048289737,0.8935546875,0.3386549734562174
Nanopolish,0.32193158953722334,0.8935546875,0.3384678507636649
Nanopolish,0.32193158953722334,0.89453125,0.3383942347682006
Nanopolish,0.3226861167002012,0.89453125,0.3382342431711314
Nanopolish,0.3226861167002012,0.8955078125,0.3381554988296564
Nanopolish,0.32293762575452717,0.8955078125,0.3379554721154516
Nanopolish,0.32293762575452717,0.896484375,0.3378510666885673
Nanopolish,0.323692152917505,0.896484375,0.3377826718760304
Nanopolish,0.323692152917505,0.8974609375,0.3377525081169726
Nanopolish,0.3241951710261569,0.8974609375,0.3375793298491583
Nanopolish,0.3241951710261569,0.8984375,0.3375040322369253
Nanopolish,0.32696177062374243,0.8984375,0.3363485423801707
Nanopolish,0.32696177062374243,0.8994140625,0.3363178412448481
Nanopolish,0.32821931589537223,0.8994140625,0.3356857542408541
Nanopolish,0.32821931589537223,0.900390625,0.3355132533123187
Nanopolish,0.32922535211267606,0.900390625,0.3353597240301025
Nanopolish,0.32922535211267606,0.9013671875,0.3353585796668258
Nanopolish,0.32972837022132795,0.9013671875,0.3353109157592177
Nanopolish,0.32972837022132795,0.90234375,0.3351557732072125
Nanopolish,0.33048289738430586,0.90234375,0.3350240073197351
Nanopolish,0.33048289738430586,0.9033203125,0.3348420063584661
Nanopolish,0.3347585513078471,0.9033203125,0.3330396107963816
Nanopolish,0.3347585513078471,0.904296875,0.3329574998885935
Nanopolish,0.3362676056338028,0.904296875,0.3322246313390047
Nanopolish,0.3362676056338028,0.9052734375,0.3322236819972605
Nanopolish,0.33878269617706236,0.9052734375,0.330639959792777
Nanopolish,0.33878269617706236,0.90625,0.3305926942698411
Nanopolish,0.3397887323943662,0.90625,0.3301793244973006
Nanopolish,0.3397887323943662,0.9072265625,0.3297823784950201
Nanopolish,0.34507042253521125,0.9072265625,0.3263438143640387
Nanopolish,0.34507042253521125,0.908203125,0.3260189472349444
Nanopolish,0.3470824949698189,0.908203125,0.325532778410208
Nanopolish,0.3470824949698189,0.9091796875,0.3254442634754582
Nanopolish,0.35135814889336014,0.9091796875,0.3227515930941931
Nanopolish,0.35135814889336014,0.91015625,0.3227228159830179
Nanopolish,0.3548792756539235,0.91015625,0.3211853069134389
Nanopolish,0.3548792756539235,0.9111328125,0.3211567980783848
Nanopolish,0.3563883299798793,0.9111328125,0.3200128773233486
Nanopolish,0.3563883299798793,0.9130859375,0.3198663517253148
Nanopolish,0.36016096579476864,0.9130859375,0.3183950485834884
Nanopolish,0.36016096579476864,0.9140625,0.3183611212683366
Nanopolish,0.3609154929577465,0.9140625,0.3181495601135559
Nanopolish,0.3609154929577465,0.9150390625,0.3179190755609989
Nanopolish,0.3611670020120724,0.9150390625,0.3178338449739549
Nanopolish,0.3611670020120724,0.916015625,0.3178008219193607
Nanopolish,0.3641851106639839,0.916015625,0.3164574682181558
Nanopolish,0.3641851106639839,0.9169921875,0.3164370018128985
Nanopolish,0.3659456740442656,0.9169921875,0.3155942740527009
Nanopolish,0.3659456740442656,0.9189453125,0.3153926033319771
Nanopolish,0.3689637826961771,0.9189453125,0.3147969124413514
Nanopolish,0.3689637826961771,0.919921875,0.3146692191543085
Nanopolish,0.38506036217303824,0.919921875,0.3088671333090884
Nanopolish,0.38506036217303824,0.9208984375,0.3088041915213927
Nanopolish,0.386317907444668,0.9208984375,0.3083519243908338
Nanopolish,0.386317907444668,0.921875,0.3082841742082576
Nanopolish,0.39235412474849096,0.921875,0.3055385095638068
Nanopolish,0.39235412474849096,0.9228515625,0.3054885005445981
Nanopolish,0.3931086519114688,0.9228515625,0.305326011519215
Nanopolish,0.3931086519114688,0.923828125,0.3049692016297657
Nanopolish,0.3951207243460765,0.923828125,0.3047165388236119
Nanopolish,0.3951207243460765,0.9248046875,0.3046585352345141
Nanopolish,0.3961267605633803,0.9248046875,0.3040581541870832
Nanopolish,0.3961267605633803,0.92578125,0.3040057304794012
Nanopolish,0.40669014084507044,0.92578125,0.2993508495465619
Nanopolish,0.40669014084507044,0.9267578125,0.2993488621352642
Nanopolish,0.41146881287726356,0.9267578125,0.2975427062417103
Nanopolish,0.41146881287726356,0.927734375,0.2974828436921077
Nanopolish,0.4152414486921529,0.927734375,0.2957110506596798
Nanopolish,0.4152414486921529,0.9287109375,0.2956581106324507
Nanopolish,0.4154929577464789,0.9287109375,0.2956487341621513
Nanopolish,0.4154929577464789,0.9296875,0.2955818184503843
Nanopolish,0.4227867203219316,0.9296875,0.2929466587091091
Nanopolish,0.4227867203219316,0.9306640625,0.2929152455164157
Nanopolish,0.42932595573440646,0.9306640625,0.2899093058936347
Nanopolish,0.42932595573440646,0.9326171875,0.2894053198217311
Nanopolish,0.43309859154929575,0.9326171875,0.2867344743633619
Nanopolish,0.43309859154929575,0.93359375,0.2865486521702363
Nanopolish,0.4363682092555332,0.93359375,0.2843094125677521
Nanopolish,0.4363682092555332,0.9345703125,0.2842427241858538
Nanopolish,0.43661971830985913,0.9345703125,0.2842334613269298
Nanopolish,0.43661971830985913,0.935546875,0.284143572953889
Nanopolish,0.43737424547283704,0.935546875,0.2833881184429433
Nanopolish,0.43737424547283704,0.9365234375,0.2832992154976113
Nanopolish,0.4381287726358149,0.9365234375,0.2831347658610265
Nanopolish,0.4381287726358149,0.9375,0.2830155545291318
Nanopolish,0.43838028169014087,0.9375,0.2829431269250436
Nanopolish,0.43838028169014087,0.9384765625,0.2829160904179644
Nanopolish,0.4459255533199195,0.9384765625,0.2789688227634405
Nanopolish,0.4459255533199195,0.939453125,0.278960155102298
Nanopolish,0.44668008048289737,0.939453125,0.2787252353175241
Nanopolish,0.44668008048289737,0.9404296875,0.2786496352009661
Nanopolish,0.44793762575452717,0.9404296875,0.2780523368379449
Nanopolish,0.44793762575452717,0.94140625,0.2779354796206418
Nanopolish,0.45648893360160964,0.94140625,0.2746753878182283
Nanopolish,0.45648893360160964,0.9423828125,0.2744641731810779
Nanopolish,0.4569919517102616,0.9423828125,0.2742698328915195
Nanopolish,0.4569919517102616,0.943359375,0.2741487685472416
Nanopolish,0.46177062374245476,0.943359375,0.2729139592612488
Nanopolish,0.46177062374245476,0.9443359375,0.2728410083870903
Nanopolish,0.46277665995975853,0.9443359375,0.2726510666545553
Nanopolish,0.46277665995975853,0.9453125,0.2723771498342672
Nanopolish,0.4723340040241449,0.9453125,0.2678634114740433
Nanopolish,0.4723340040241449,0.9462890625,0.2678273884986129
Nanopolish,0.4733400402414487,0.9462890625,0.2676889292661891
Nanopolish,0.4733400402414487,0.947265625,0.2674706628259083
Nanopolish,0.4756036217303823,0.947265625,0.2666389315055065
Nanopolish,0.4756036217303823,0.9482421875,0.2665075511338038
Nanopolish,0.4801307847082495,0.9482421875,0.2646660382675624
Nanopolish,0.4801307847082495,0.94921875,0.2646154020840164
Nanopolish,0.48667002012072436,0.94921875,0.2624488061438996
Nanopolish,0.48667002012072436,0.9501953125,0.2624041905110983
Nanopolish,0.4869215291750503,0.9501953125,0.262390584815785
Nanopolish,0.4869215291750503,0.951171875,0.2621200401931977
Nanopolish,0.4919517102615694,0.951171875,0.2605004460398313
Nanopolish,0.4919517102615694,0.9521484375,0.2604151990241853
Nanopolish,0.49572434607645877,0.9521484375,0.2586093645051373
Nanopolish,0.49572434607645877,0.953125,0.258380691085695
Nanopolish,0.5030181086519114,0.953125,0.2556351494637272
Nanopolish,0.5030181086519114,0.955078125,0.2553538083433564
Nanopolish,0.5040241448692153,0.955078125,0.2549222694496185
Nanopolish,0.5040241448692153,0.9560546875,0.2548971302036026
Nanopolish,0.5138329979879276,0.9560546875,0.2515270074535972
Nanopolish,0.5138329979879276,0.9580078125,0.2511529631906623
Nanopolish,0.5196177062374245,0.9580078125,0.2474929845673624
Nanopolish,0.5196177062374245,0.958984375,0.247460419949456
Nanopolish,0.5248993963782697,0.958984375,0.2451335606004983
Nanopolish,0.5248993963782697,0.9599609375,0.2451152515745031
Nanopolish,0.5384808853118712,0.9599609375,0.2375193355304463
Nanopolish,0.5384808853118712,0.9609375,0.237428983363332
Nanopolish,0.5447686116700201,0.9609375,0.2340692210416896
Nanopolish,0.5447686116700201,0.9619140625,0.2340316588447175
Nanopolish,0.5485412474849095,0.9619140625,0.2323411670392219
Nanopolish,0.5485412474849095,0.962890625,0.2321991805211372
Nanopolish,0.5631287726358148,0.962890625,0.2246685853207334
Nanopolish,0.5631287726358148,0.9638671875,0.2245734855372821
Nanopolish,0.5653923541247485,0.9638671875,0.223197069300051
Nanopolish,0.5653923541247485,0.96484375,0.2231170652998296
Nanopolish,0.5706740442655935,0.96484375,0.2204304842019571
Nanopolish,0.5706740442655935,0.9658203125,0.2201378565843612
Nanopolish,0.5741951710261569,0.9658203125,0.2183071179567975
Nanopolish,0.5741951710261569,0.966796875,0.2182990722764672
Nanopolish,0.5829979879275654,0.966796875,0.2148883773383346
Nanopolish,0.5829979879275654,0.9677734375,0.214864742276029
Nanopolish,0.5887826961770624,0.9677734375,0.2125344335958093
Nanopolish,0.5887826961770624,0.9697265625,0.2122262485972857
Nanopolish,0.5915492957746479,0.9697265625,0.211407430065485
Nanopolish,0.5915492957746479,0.970703125,0.211315616200661
Nanopolish,0.5983400402414487,0.970703125,0.2080851935551974
Nanopolish,0.5983400402414487,0.9716796875,0.2080388507124098
Nanopolish,0.6106639839034205,0.9716796875,0.2030803151284428
Nanopolish,0.6106639839034205,0.97265625,0.202940642182408
Nanopolish,0.6154426559356136,0.97265625,0.2007818441210551
Nanopolish,0.6154426559356136,0.9736328125,0.2005936228927128
Nanopolish,0.619466800804829,0.9736328125,0.1989566202036559
Nanopolish,0.619466800804829,0.974609375,0.1987167606728496
Nanopolish,0.6302816901408451,0.974609375,0.1934011480874837
Nanopolish,0.6302816901408451,0.9755859375,0.1933491026118456
Nanopolish,0.6348088531187123,0.9755859375,0.1918975724244893
Nanopolish,0.6348088531187123,0.9765625,0.1916132000742765
Nanopolish,0.6393360160965795,0.9765625,0.1891934935564632
Nanopolish,0.6393360160965795,0.9775390625,0.1890792419626187
Nanopolish,0.6458752515090543,0.9775390625,0.1863930744951664
Nanopolish,0.6458752515090543,0.978515625,0.1863324874290348
Nanopolish,0.6501509054325956,0.978515625,0.1839851736848003
Nanopolish,0.6501509054325956,0.9794921875,0.1836774547463304
Nanopolish,0.653169014084507,0.9794921875,0.1826391022466698
Nanopolish,0.653169014084507,0.98046875,0.1825435930324396
Nanopolish,0.6574446680080482,0.98046875,0.1806155024107746
Nanopolish,0.6574446680080482,0.9814453125,0.1804351705344996
Nanopolish,0.6632293762575453,0.9814453125,0.1778511460137707
Nanopolish,0.6632293762575453,0.982421875,0.1777300138111894
Nanopolish,0.6753018108651911,0.982421875,0.1713108468151642
Nanopolish,0.6753018108651911,0.9833984375,0.1712009338423467
Nanopolish,0.6863682092555332,0.9833984375,0.166325658401458
Nanopolish,0.6863682092555332,0.984375,0.1662993441598993
Nanopolish,0.687625754527163,0.984375,0.1658884846874034
Nanopolish,0.687625754527163,0.9853515625,0.1658110359433289
Nanopolish,0.6979376257545271,0.9853515625,0.160191234481404
Nanopolish,0.6979376257545271,0.986328125,0.160127340472622
Nanopolish,0.6986921529175051,0.986328125,0.1595888573505713
Nanopolish,0.6986921529175051,0.98828125,0.1587648705501715
Nanopolish,0.7029678068410463,0.98828125,0.1572697420197239
Nanopolish,0.7029678068410463,0.9892578125,0.1571539283331829
Nanopolish,0.721830985915493,0.9892578125,0.1463794197692054
Nanopolish,0.721830985915493,0.990234375,0.1463785426540487
Nanopolish,0.7228370221327968,0.990234375,0.1460823837682974
Nanopolish,0.7228370221327968,0.9912109375,0.1460610622604106
Nanopolish,0.7429577464788732,0.9912109375,0.1357707724624909
Nanopolish,0.7429577464788732,0.9921875,0.1356113963667832
Nanopolish,0.7665995975855131,0.9921875,0.1238757170476905
Nanopolish,0.7665995975855131,0.9931640625,0.1238428756189912
Nanopolish,0.7691146881287726,0.9931640625,0.1227434591542465
Nanopolish,0.7691146881287726,0.994140625,0.1227423909491561
Nanopolish,0.795774647887324,0.994140625,0.1079260829286294
Nanopolish,0.795774647887324,0.9951171875,0.1078431640221167
Nanopolish,0.84079476861167,0.9951171875,0.0759766604698051
Nanopolish,0.84079476861167,0.99609375,0.0757632599250277
Nanopolish,0.8493460764587525,0.99609375,0.0701064865401422
Nanopolish,0.8493460764587525,0.9970703125,0.0696991573941209
Nanopolish,0.8707243460764588,0.9970703125,0.0520162161379199
Nanopolish,0.8707243460764588,0.998046875,0.0517516014058716
Nanopolish,0.914738430583501,0.998046875,0.0082919042477534
Nanopolish,0.914738430583501,0.9990234375,0.0078268960795108
Nanopolish,0.920523138832998,0.9990234375,0.0001496317349559
Nanopolish,1.0,1.0,0.0
Uncalled4,0.0,0.0,inf
Uncalled4,0.0,0.08203125,1.0
Uncalled4,0.0,0.7490234375,0.6961635140431244
Uncalled4,0.00025150905432595576,0.7490234375,0.6960186761819684
Uncalled4,0.00025150905432595576,0.7705078125,0.688769806448158
Uncalled4,0.0005030181086519115,0.7705078125,0.6884844662005578
Uncalled4,0.0005030181086519115,0.79296875,0.6756169051945434
Uncalled4,0.0007545271629778672,0.79296875,0.6750894925550754
Uncalled4,0.0007545271629778672,0.798828125,0.6722301203035009
Uncalled4,0.001006036217303823,0.798828125,0.6722062114097769
Uncalled4,0.001006036217303823,0.822265625,0.6620942516023344
Uncalled4,0.0012575452716297787,0.822265625,0.6617499176298951
Uncalled4,0.0012575452716297787,0.8427734375,0.6509625763971267
Uncalled4,0.0015090543259557343,0.8427734375,0.6508827692402053
Uncalled4,0.0015090543259557343,0.845703125,0.6504179202422491
Uncalled4,0.0017605633802816902,0.845703125,0.6502440472032545
Uncalled4,0.0017605633802816902,0.86328125,0.6336636037787178
Uncalled4,0.002012072434607646,0.86328125,0.6316910473715669
Uncalled4,0.002012072434607646,0.8701171875,0.6246542440404461
Uncalled4,0.0022635814889336017,0.8701171875,0.624643703671778
Uncalled4,0.0022635814889336017,0.8740234375,0.6212718126398107
Uncalled4,0.0025150905432595573,0.8740234375,0.6202445180661216
Uncalled4,0.0025150905432595573,0.875,0.6195453623096193
