cell_id,sum_log_p_no_response,p_no_response,p_response,rep
42,-4.018305072653468,0.01798341971275334,0.9820165802872467,4
43,-5.374653222177091,0.004632524911927155,0.9953674750880729,4
44,-4.3835933351101675,0.012480431577477118,0.9875195684225229,4
45,-3.9650602648012785,0.01896689354191666,0.9810331064580834,4
46,-5.153284519778155,0.005780387715286993,0.994219612284713,4
47,-3.5003452190086746,0.030186960510745996,0.969813039489254,4
48,-3.762119085566477,0.023234452377920538,0.9767655476220795,4
49,-4.837848728340158,0.007924082582818494,0.9920759174171815,4
50,-4.789058276551902,0.008320289105030843,0.9916797108949692,4
51,-3.6443358832434196,0.026138763281620975,0.973861236718379,4
52,-4.956765287403686,0.007035649367588299,0.9929643506324117,4
53,-4.560626275117597,0.010455508867520565,0.9895444911324794,4
54,-4.034052948669176,0.017702437293769777,0.9822975627062303,4
55,-4.282687615516253,0.013805508283003337,0.9861944917169967,4
56,-20.172768149261355,1.7341158512424372e-09,0.9999999982658841,4
57,-3.7388198893105846,0.023782152149545623,0.9762178478504544,4
58,-4.111659538674102,0.016380567771485322,0.9836194322285147,4
59,-3.2073748897704055,0.04046269300494127,0.9595373069950587,4
60,-3.6725067525910697,0.0254126867174186,0.9745873132825814,4
61,-3.5108047049046096,0.029872865920523496,0.9701271340794765,4
62,-5.99083888160119,0.0025015646531907033,0.9974984353468093,4
63,-4.38627328225854,0.012447029458408962,0.9875529705415911,4
64,-4.715193919591977,0.008958128741763164,0.9910418712582368,4
65,-4.560626441784275,0.010455507124935782,0.9895444928750642,4
66,-3.4538177640071934,0.03162467008742041,0.9683753299125796,4
67,-3.875447765159193,0.020745046884543625,0.9792549531154564,4
68,-5.436511836166265,0.004354646529932504,0.9956453534700676,4
69,-2.113634474194016,0.12079812994439366,0.8792018700556063,4
70,-2.7708308799921295,0.06260996175987657,0.9373900382401235,4
71,-3.911398239921039,0.02001249921427454,0.9799875007857255,4
72,-4.747819478336646,0.00867058099489184,0.9913294190051082,4
73,-2.850700200117379,0.0578038324512259,0.9421961675487741,4
74,-3.5156762113296884,0.02972769395244028,0.9702723060475598,4
75,-2.6526306939743347,0.07046559559836947,0.9295344044016305,4
76,-3.40544439591345,0.03319206638533167,0.9668079336146683,4
77,-5.4030524766987975,0.004502815205012394,0.9954971847949876,4
78,-3.382145032990879,0.0339745000939667,0.9660254999060333,4
79,-3.466886026207885,0.031214079304071277,0.9687859206959287,4
80,-5.367102168603631,0.004667637758370081,0.9953323622416299,4
81,-3.554306566573274,0.02860120107029445,0.9713987989297056,4
82,-4.2451905503462335,0.014333002260240105,0.9856669977397599,4
83,-3.628587907227667,0.026553654170411285,0.9734463458295887,4
84,-3.664955365684251,0.025605314133883207,0.9743946858661168,4
85,-4.36565363315103,0.012706347170612687,0.9872936528293873,4
86,-5.611281912720106,0.003656379193185216,0.9963436208068148,4
87,-4.175780882783598,0.015363190119069765,0.9846368098809303,4
88,-2.7325000140995828,0.0650564441672329,0.9349435558327671,4
89,-4.3911447886836195,0.012386541128696154,0.9876134588713038,4
90,-4.386273282258541,0.01244702945840895,0.9875529705415911,4
91,-4.4020210916076135,0.0122525513328502,0.9877474486671498,4
92,-2.8919391649990422,0.05546854559100528,0.9445314544089947,4
93,-4.427095263445465,0.011949148439394547,0.9880508515606055,4
94,-4.987127949361354,0.0068252388010297356,0.9931747611989703,4
95,-5.570042947838442,0.0038103167842082294,0.9961896832157918,4
96,-4.5280008830396055,0.010802249461803828,0.9891977505381961,4
97,-3.9673229949216013,0.018924025098759525,0.9810759749012404,4
98,-17.648814960534967,2.1637996714184753e-08,0.9999999783620033,4
99,-4.678409477440925,0.00929378411105155,0.9907062158889485,4
0,-3.3970269913157427,0.03347263661751757,0.9665273633824825,5
1,-3.3733099146984116,0.03427599874813264,0.9657240012518673,5
2,-4.207995989820343,0.014876150443221001,0.985123849556779,5
3,-4.338201701030852,0.01305999287058713,0.9869400071294129,5
4,-19.600091539842268,3.0745984184500915e-09,0.9999999969254015,5
5,-3.9325088358438722,0.019594451572756168,0.9804055484272438,5
6,-2.9960159323664604,0.04998581907074439,0.9500141809292556,5
7,-3.2426874160630086,0.03905878671644539,0.9609412132835546,5
8,-4.131034568128656,0.01606624859277774,0.9839337514072223,5
9,-3.3085433975931404,0.036569402057145664,0.9634305979428543,5
10,-3.514848906482606,0.029752297993857757,0.9702477020061422,5
11,-3.296348668006733,0.037018086257255556,0.9629819137427444,5
12,-1.800000089052565e-05,0.9999820001611086,1.7999838891391562e-05,5
13,-3.0725605944110215,0.046302441161427024,0.953697558838573,5
14,-3.891014530990329,0.02042461411913946,0.9795753858808606,5
15,-2.9756246665282444,0.05101555633827125,0.9489844436617287,5
16,-3.3888302522861578,0.0337481306182622,0.9662518693817378,5
17,-3.5070692771001655,0.029984662528565114,0.9700153374714349,5
18,-2.4239777093531027,0.08856861564467296,0.911431384355327,5
19,-2.6923579109471,0.06772107071381572,0.9322789292861843,5
20,-4.455084030386242,0.011619343455688626,0.9883806565443114,5
21,-2.9188269008181864,0.05399699399005318,0.9460030060099468,5
22,-3.409260789301527,0.03306563381431212,0.9669343661856878,5
23,-3.6518948640418585,0.025941925754667708,0.9740580742453323,5
24,-2.8658101933781843,0.05693698247371574,0.9430630175262843,5
25,-2.9394461126241263,0.05289501850898318,0.9471049814910169,5
26,-2.6801630341384506,0.0685519769306702,0.9314480230693298,5
27,-3.547435076907239,0.02879841071392317,0.9712015892860768,5
28,-4.800197488260225,0.008228121931069365,0.9917718780689306,5
29,-3.552078164745578,0.02866500710537253,0.9713349928946274,5
30,-3.0685622538541812,0.04648794469582317,0.9535120553041768,5
31,-4.431139316134556,0.01190092303228415,0.9880990769677158,5
32,-3.8921428888145573,0.020401580843323587,0.9795984191566764,5
33,-2.5373065625172555,0.07907910783732039,0.9209208921626796,5
34,-3.077659335295855,0.0460669578559462,0.9539330421440538,5
35,-3.2069645568720335,0.04047929958591817,0.9595207004140818,5
36,-4.122798935699703,0.016199110661326455,0.9838008893386736,5
37,-2.4931593266623406,0.0826484402482787,0.9173515597517213,5
38,-4.046065704420164,0.017491054425728257,0.9825089455742717,5
39,-2.4330747907947763,0.08776655347873943,0.9122334465212606,5
40,-2.926795246657846,0.053568436980453944,0.946431563019546,5
41,-2.7806524104346977,0.06199804600793722,0.9380019539920628,5
42,-4.6134217711958065,0.009917823656744615,0.9900821763432553,5
43,-4.3825378838985305,0.012493611018012094,0.987506388981988,5
44,-3.511295458069137,0.02985820931372174,0.9701417906862783,5
45,-2.4364004265738823,0.08747515869330909,0.9125248413066909,5
46,-4.925988479821872,0.007255550768443874,0.9927444492315561,5
47,-3.7787751005843884,0.022850664054813695,0.9771493359451863,5
48,-2.5816818137843103,0.07564667336163095,0.924353326638369,5
49,-4.089984952640707,0.016739485441737357,0.9832605145582627,5
50,-3.6361466860419815,0.026353697637472254,0.9736463023625277,5
51,-4.394960803897086,0.012339363970932056,0.987660636029068,5
52,-4.366333927852228,0.012697706049548637,0.9873022939504513,5
53,-3.4219113191566697,0.03264997074897694,0.9673500292510231,5
54,-3.129547482133851,0.04373758481385128,0.9562624151861487,5
55,-3.1940860116047505,0.04100398542128591,0.9589960145787141,5
56,-3.1262216713547364,0.04388328990435406,0.9561167100956459,5
57,-4.130995808062648,0.016066871333702347,0.9839331286662977,5
58,-3.3890582676982977,0.033740436401583654,0.9662595635984164,5
59,-3.9893066293316974,0.018512545726977844,0.9814874542730222,5
60,-3.497972195658492,0.030258679935187698,0.9697413200648123,5
61,-3.165914941384085,0.042175536012483035,0.957824463987517,5
62,-4.423131721340054,0.0119966033750506,0.9880033966249494,5
63,-3.300574848975704,0.03686197124311726,0.9631380287568827,5
64,-2.01163357260791,0.1337699731211594,0.8662300268788405,5
65,-3.348047720609725,0.03515291546597107,0.9648470845340289,5
66,-2.513589660899933,0.0809770367917997,0.9190229632082003,5
67,-3.3120970210066187,0.03643967880408782,0.9635603211959122,5
68,-3.482668559801968,0.03072530920960086,0.9692746907903992,5
69,-2.529338013899819,0.07971177090824431,0.9202882290917557,5
70,-3.4784424066107644,0.030855433842811895,0.9691445661571881,5
71,-1.800000089052565e-05,0.9999820001611086,1.7999838891391562e-05,5
72,-2.3186174048063863,0.09840955216317353,0.9015904478368265,5
73,-3.3653413660809752,0.0345502198315519,0.9654497801684481,5
74,-3.1215787585164065,0.04408750991543682,0.9559124900845631,5
75,-3.1705969226217916,0.04197853248746152,0.9580214675125385,5
76,-3.31209684600661,0.03643968518103249,0.9635603148189675,5
77,-1.7793931648520243,0.16874051388033523,0.8312594861196647,5
78,-3.267721930850692,0.038093107038158276,0.9619068929618417,5
79,-1.2891870890030472,0.2754946447139261,0.7245053552860738,5
80,-2.647121035667315,0.0708549084580908,0.9291450915419092,5
81,-3.527271623703386,0.02938497987757431,0.9706150201224257,5
82,-2.692585751359231,0.06770564287476367,0.9322943571252363,5
83,-2.9594204854818553,0.051848955690579894,0.9481510443094201,5
84,-2.8454189275399684,0.05810991779504617,0.9418900822049538,5
85,-3.040163370999152,0.04782707529883121,0.9521729247011688,5
86,-3.8231501907403147,0.02185883282724696,0.978141167172753,5
87,-4.767611467835153,0.008500660030655643,0.9914993399693444,5
88,-3.1987679928424573,0.04081245425341805,0.9591875457465819,5
89,-3.9154430307847528,0.019931716325374268,0.9800682836746257,5
90,-3.931608276765126,0.019612105482014072,0.9803878945179859,5
91,-2.773100621464388,0.0624680144858405,0.9375319855141595,5
92,-4.224644860232326,0.01463052966997905,0.985369470330021,5
93,-2.9802677543665834,0.050779235682407636,0.9492207643175924,5
94,-4.175142910584204,0.015372994534399404,0.9846270054656006,5
95,-2.339236686056742,0.09640119452957835,0.9035988054704216,5
96,-3.6447877644371425,0.02612695433438837,0.9738730456656116,5
97,-2.7001375403295405,0.0671962699070263,0.9328037300929737,5
98,-2.708334104359117,0.06664774246932059,0.9333522575306794,5
99,-4.0993100494945205,0.016584113672998602,0.9834158863270014,5
0,-3.385947796348894,0.0338455484515903,0.9661544515484097,6
1,-2.6058609319582735,0.0738395390057121,0.926160460994288,6
2,-3.9340398701104946,0.019564474749589975,0.98043552525041,6
3,-3.0754477345330833,0.046168952319022384,0.9538310476809776,6
4,-3.883051212351272,0.020587911159684946,0.979412088840315,6
5,-4.255474648615298,0.014186355613245554,0.9858136443867545,6
6,-4.393876716117291,0.012352748178140308,0.9876472518218596,6
7,-20.16456547822026,1.7483987319193825e-09,0.9999999982516012,6
8,-3.884178943231066,0.02056470662321513,0.9794352933767849,6
9,-2.6928006657888655,0.06769109351863149,0.9323089064813685,6
10,-2.605860931958274,0.07383953900571207,0.926160460994288,6
11,-4.124558601251561,0.016170630709269093,0.983829369290731,6
12,-3.4336669324511204,0.032268397526664175,0.9677316024733358,6
13,-5.868654963618598,0.002826672755957246,0.9971733272440427,6
14,-3.4494156608478397,0.031764192017179116,0.9682358079828208,6
15,-4.644063222446964,0.009618535869098856,0.9903814641309011,6
16,-3.8706288973527134,0.020845255775903168,0.9791547442240969,6
17,-3.768594765093062,0.023084479622182102,0.9769155203778179,6
18,-2.7052229807874237,0.06685541471141433,0.9331445852885857,6
19,-3.2468914363792143,0.03889492745872174,0.9611050725412783,6
20,-3.6816548937624485,0.025181268011201914,0.9748187319887981,6
21,-2.8312029082908663,0.05894190929684282,0.9410580907031572,6
22,-0.8402463154922954,0.43160419953412094,0.5683958004658791,6
23,-3.342927246810211,0.03533337667774815,0.9646666233222518,6
24,-2.8083849814268915,0.0603023031314554,0.9396976968685447,6
25,-4.3248840807017555,0.013235084209296324,0.9867649157907037,6
26,-3.294137096569348,0.037100044994885,0.962899955005115,6
27,-4.846587234415596,0.00785513960704771,0.9921448603929522,6
28,-3.7892140844386413,0.022613367066300048,0.9773866329337,6
29,-3.703344952246607,0.024640965612970134,0.9753590343870299,6
30,-2.9565371804969045,0.05199866777206385,0.9480013322279361,6
31,-2.9918342391006445,0.05019528208354166,0.9498047179164584,6
32,-3.4189893306929817,0.03274551310569876,0.9672544868943013,6
33,-4.311334034823403,0.013415640719471926,0.9865843592805281,6
34,-4.740744588175327,0.008732141914657291,0.9912678580853427,6
35,-4.084864290111031,0.016825422537256433,0.9831745774627436,6
36,-3.3012065075365973,0.036838694415687746,0.9631613055843122,6
37,-3.5124096994346767,0.029824958589909554,0.9701750414100905,6
38,-3.590016235868191,0.027597882344031727,0.9724021176559683,6
39,-3.249090081397595,0.038809505261180065,0.9611904947388199,6
40,-2.9782841932222928,0.05088005936315413,0.9491199406368459,6
41,-3.898799765747983,0.020266221066949617,0.9797337789330504,6
42,-3.127980882343035,0.043806157804263154,0.9561938421957369,6
43,-3.919419047593577,0.019852624824997847,0.9801473751750022,6
44,-3.56119984967554,0.028404722862217662,0.9715952771377824,6
45,-4.692853372687827,0.009160510479115523,0.9908394895208845,6
46,-3.9036704941968656,0.02016774981548798,0.979832250184512,6
47,-4.628314631550267,0.00977121332738981,0.9902287866726102,6
48,-4.45728755137505,0.011593768176688297,0.9884062318233117,6
49,-3.4325392015713265,0.03230480812181386,0.9676951918781861,6
50,-4.459543013134637,0.011567648343131993,0.988432351656868,6
51,-4.902446620623701,0.007428386376487904,0.9925716136235121,6
52,-4.583267578878542,0.010221442300415492,0.9897785576995846,6
53,-2.725842262633017,0.06549101884365874,0.9345089811563413,6
54,-3.265966403174086,0.038160039275359374,0.9618399607246406,6
55,-3.8342610621104085,0.02161730641657106,0.9783826935834289,6
56,-3.6035661442465217,0.027226455648492638,0.9727735443515073,6
57,-19.965906659473433,2.132636862034549e-09,0.9999999978673632,6
58,-6.295221316654774,0.0018451008962790626,0.9981548991037209,6
59,-4.571744136133282,0.010339909771160711,0.9896600902288393,6
60,-3.6681050228841037,0.02552479304534643,0.9744752069546536,6
61,-4.472619483100848,0.011417369039791347,0.9885826309602086,6
62,-3.938494014388449,0.019477525542241737,0.9805224744577583,6
63,-3.2262721545336204,0.03970523823473852,0.9602947617652615,6
64,-2.9299108021523645,0.05340180125849631,0.9465981987415036,6
65,-3.6838534012808077,0.025125967615599456,0.9748740323844005,6
66,-3.1106878388955943,0.04457028761684646,0.9554297123831536,6
67,-3.7652683891948873,0.02316139513284861,0.9768386048671513,6
68,-2.8398820882203135,0.05843255544492153,0.9415674445550785,6
69,-4.14898623457767,0.015780406008633813,0.9842195939913662,6
70,-17.96846939426377,1.5717841095574457e-08,0.9999999842821589,6
71,-3.7435213764694995,0.023670603095299354,0.9763293969047007,6
72,-4.829710987639077,0.007988829802903928,0.9920111701970961,6
73,-5.799662290703076,0.003028577351422339,0.9969714226485776,6
74,-3.614860728365286,0.02692067424246497,0.973079325757535,6
75,-4.019908827302521,0.01795460183436307,0.982045398165637,6
76,-3.8207112537321284,0.02191221020916194,0.9780877897908381,6
77,-3.2089791110861796,0.04039783392839539,0.9596021660716046,6
78,-3.4933349076398126,0.030399324000592667,0.9696006759994074,6
79,-3.8380041971795196,0.021536541170736036,0.978463458829264,6
80,-3.989899606318615,0.018501571467455725,0.9814984285325443,6
81,-2.8560474007879604,0.05749556866823783,0.9425044313317622,6
82,-4.636993811479715,0.009686774170164924,0.990313225829835,6
83,-2.9940327466190033,0.05008504859746934,0.9499149514025307,6
84,-2.998903650067894,0.049841682349435874,0.9501583176505641,6
85,-3.545451296278829,0.028855597147141438,0.9711444028528585,6
86,-2.3203774045248466,0.09823650370635974,0.9017634962936403,6
87,-3.8863776257494336,0.02051954103285926,0.9794804589671408,6
88,-2.4017923924389266,0.09055549675228934,0.9094445032477106,6
89,-3.6838534012808073,0.025125967615599466,0.9748740323844005,6
90,-4.687500193656868,0.009209679820450213,0.9907903201795498,6
91,-4.255474648615299,0.01418635561324554,0.9858136443867545,6
92,-4.595689831377036,0.010095254355212167,0.9899047456447878,6
93,-2.592311061079929,0.07484686437736802,0.925153135622632,6
94,-3.6632341194352134,0.025649425136850184,0.9743505748631498,6
95,-3.627994015072703,0.026569428861077594,0.9734305711389224,6
96,-3.766396120074681,0.0231352900348674,0.9768647099651326,6
97,-3.962856531303203,0.019008737610222485,0.9809912623897775,6
98,-3.768594802593048,0.023084478756514464,0.9769155212434856,6
99,-3.3338313452098136,0.03565623169800722,0.9643437683019928,6
0,-2.9895787773410567,0.05030862339323943,0.9496913766067606,7
1,-3.906996870095041,0.020100775750793026,0.979899224249207,7
2,-4.510531808393883,0.010992612657383105,0.9890073873426168,7
3,-3.480912592641254,0.03077930924084108,0.969220690759159,7
4,-4.489912526548289,0.01122162536096275,0.9887783746390373,7
5,-2.65797732059729,0.07008984775575686,0.9299101522442431,7
6,-4.862335962812315,0.007732400178652637,0.9922675998213474,7
7,-3.3755520844834277,0.03419923223332918,0.9658007677666708,7
8,-2.6591050514770838,0.07001084982265925,0.9299891501773407,7
9,-4.242341186907874,0.014373900432049502,0.9856260995679504,7
10,-5.815410544100058,0.0029812561390784973,0.9970187438609215,7
11,-3.2659663656741005,0.03816004070636032,0.9618399592936396,7
12,-3.646357835158708,0.026085965354563066,0.9739140346454369,7
13,-4.887825973106791,0.007537792037215926,0.9924622079627841,7
14,-3.213849839535062,0.04020154547135513,0.9597984545286449,7
15,-4.114873861094953,0.016327999875574768,0.9836720001244252,7
16,-3.364674259535599,0.03457327619901746,0.9654267238009825,7
17,-3.9096121742843213,0.02004827479067939,0.9799517252093206,7
18,-4.205973526665577,0.014906267354282911,0.9850937326457171,7
19,-3.8695013414729273,0.020868773222745027,0.979131226777255,7
20,-2.6737258739940013,0.06899468033204527,0.9310053196679547,7
21,-3.5454512962788285,0.028855597147141452,0.9711444028528585,7
22,-3.5514497556075053,0.02868302611884385,0.9713169738811561,7
23,-3.1231101538941526,0.04402004617654944,0.9559799538234506,7
24,-5.012678232230504,0.006653060981623471,0.9933469390183766,7
25,-2.7063507116672176,0.06678006229237371,0.9332199377076262,7
26,-2.8605015450659153,0.05724004460302647,0.9427599553969735,7
27,-3.477586354243101,0.030881859019061906,0.9691181409809381,7
28,-4.158311107304508,0.015633939682260314,0.9843660603177397,7
29,-2.824133534823602,0.05936006798501191,0.9406399320149881,7
30,-3.4966611460379653,0.0302983765824855,0.9697016234175145,7
31,-2.5071529005967528,0.08149994768831002,0.91850005231169,7
32,-3.444544757398949,0.03191928975603228,0.9680807102439677,7
33,-4.14963202737511,0.015770218425980573,0.9842297815740194,7
34,-4.044271244217225,0.017522469605017202,0.9824775303949828,7
35,-2.9907065082208506,0.05025192078377021,0.9497480792162298,7
36,-2.64442741221896,0.0710460221795915,0.9289539778204086,7
37,-4.390550340219116,0.012393906477994014,0.987606093522006,7
38,-3.415246333123893,0.03286830915093669,0.9671316908490633,7
39,-4.8796288312597484,0.007599834325074613,0.9924001656749254,7
40,-3.935167600990288,0.019542423723416497,0.9804575762765835,7
41,-3.759915547663642,0.02328570682420527,0.9767142931757947,7
42,-4.57245510784214,0.010332561000534831,0.9896674389994652,7
43,-2.7633380037551247,0.06308085241413695,0.936919147585863,7
44,-3.3609312619665106,0.03470292637656864,0.9652970736234313,7
45,-4.3042647988561615,0.01351081505794398,0.9864891849420561,7
46,-5.102061228365086,0.006084192721174831,0.9939158072788251,7
47,-3.4152461581238853,0.032868314902891556,0.9671316850971085,7
48,-2.729168638531193,0.06527353301737158,0.9347264669826284,7
49,-3.789213909438634,0.0226133710236398,0.9773866289763602,7
50,-5.099445961675792,0.006100125332662733,0.9938998746673373,7
51,-3.2659664031740863,0.03816003927535935,0.9618399607246406,7
52,-4.236399681820426,0.014459557247812066,0.9855404427521879,7
53,-4.162054279873604,0.015575528537793148,0.9844244714622068,7
54,-3.723547649921273,0.024148146533567758,0.9758518534664322,7
55,-4.8660786478813725,0.007703514328993795,0.9922964856710063,7
56,-3.5367723288493744,0.029107123852137977,0.970892876147862,7
57,-3.822255681282794,0.021878394507691027,0.978121605492309,7
58,-4.908927468034797,0.007380399802661021,0.992619600197339,7
59,-4.900248113105342,0.007444735705261716,0.9925552642947383,7
60,-4.37700064434078,0.01256298302261293,0.9874370169773871,7
61,-4.031849029218717,0.01774149506392224,0.9822585049360778,7
62,-2.8729236850644653,0.05653339886839305,0.943466601131607,7
63,-3.6388065986090483,0.026283692251315657,0.9737163077486843,7
64,-3.6486132969182963,0.026027195758446173,0.9739728042415539,7
65,-4.039400553268329,0.017608024325286523,0.9823919756747135,7
66,-4.016582588904368,0.018014422554241804,0.9819855774457582,7
67,-2.8946706977898535,0.05531723818451479,0.9446827618154852,7
68,-4.801540356743879,0.008217080060997443,0.9917829199390026,7
69,-3.671431261282257,0.02544003254358009,0.9745599674564199,7
70,-4.924676021431509,0.0072650796286750806,0.9927349203713249,7
71,-4.290714577977801,0.013695135557742781,0.9863048644422572,7
72,-4.834581891087966,0.007950011600870511,0.9920499883991295,7
73,-4.1789302141500935,0.015314882450893099,0.9846851175491069,7
74,-4.018781271422736,0.01797485806910278,0.9820251419308972,7
75,-4.312461765703198,0.013400520014805654,0.9865994799851944,7
76,-3.7348420590400293,0.023876941918081117,0.9761230580819189,7
77,-4.458415282254844,0.011580700895875201,0.9884192991041248,7
78,-3.3305051068116605,0.03577503029170566,0.9642249697082943,7
79,-3.8173847778339036,0.021985222016983406,0.9780147779830166,7
80,-3.768594802593048,0.023084478756514464,0.9769155212434856,7
81,-4.865008008742831,0.007711766429661446,0.9922882335703386,7
82,-3.216048347053421,0.040113259156011244,0.9598867408439887,7
83,-3.683853576280815,0.025125963218555324,0.9748740367814447,7
84,-4.91225370643295,0.007355891616075595,0.9926441083839244,7
85,-3.091196287929795,0.04544755351183871,0.9545524464881613,7
86,-4.560449552014518,0.010457356760769811,0.9895426432392301,7
87,-4.648999367307337,0.009571174370478898,0.9904288256295211,7
88,-3.250217674777367,0.038765768583203755,0.9612342314167962,7
89,-3.2941370965693477,0.03710004499488502,0.9628999550051149,7
90,-3.683853576280815,0.025125963218555324,0.9748740367814447,7
91,-4.1571833764247135,0.015651580503992946,0.984348419496007,7
92,-2.8605013700659074,0.057240054620035605,0.9427599453799644,7
93,-3.4043684706760793,0.03322779778594705,0.9667722022140529,7
94,-3.956914613715676,0.019122022193067398,0.9808779778069326,7
95,-6.241494821553846,0.0019469430141653937,0.9980530569858346,7
96,-2.8571751316677543,0.05743076568702877,0.9425692343129712,7
97,-2.605860931958274,0.07383953900571207,0.926160460994288,7
98,-18.94929849727552,5.894191294968908e-09,0.9999999941058088,7
99,-4.357508743374964,0.012810261579008839,0.9871897384209911,7
0,-2.3619351112408697,0.09423768623265637,0.9057623137673436,8
1,-3.057504383559513,0.047004855055234614,0.9529951449447653,8
2,-2.076625067934137,0.12535255546676585,0.8746474445332342,8
3,-3.571783800234022,0.02810567403045739,0.9718943259695426,8
4,-2.5004390649882815,0.08204896588587561,0.9179510341141244,8
5,-3.5478890520879585,0.028785339917347986,0.971214660082652,8
6,-2.8162919611527997,0.05982737414449542,0.9401726258555045,8
7,-2.1695630544267406,0.11422751721617583,0.8857724827838241,8
8,-1.9363689969812479,0.14422668771033548,0.8557733122896645,8
9,-3.2954424076284505,0.03705164948832645,0.9629483505116736,8
10,-2.5732759842183257,0.07628522642936975,0.9237147735706303,8
11,-2.0742530846224145,0.12565024255123985,0.8743497574487602,8
12,-3.552063367996561,0.028665431257426256,0.9713345687425737,8
13,-3.519819835255582,0.02960476842298178,0.9703952315770182,8
14,-1.9870129171015924,0.13710435646452668,0.8628956435354733,8
15,-2.7028616554336904,0.06701346863213138,0.9329865313678686,8
16,-2.6685859540226518,0.06935022040842627,0.9306497795915737,8
17,-3.4957730662267186,0.0303252959105286,0.9696747040894714,8
18,-3.5827846196052424,0.027798183014693355,0.9722018169853066,8
19,-1.981315098129811,0.1378877820570053,0.8621122179429948,8
20,-3.4872962510500205,0.030583450457495574,0.9694165495425044,8
21,-2.415179628815235,0.08935128741424175,0.9106487125857583,8
22,-18.92021287848899,6.0681450085534785e-09,0.999999993931855,8
23,-2.739050889940974,0.0646316603509267,0.9353683396490733,8
24,-3.235981857689745,0.03932157778650286,0.9606784222134972,8
25,-3.8400254460795984,0.021493054424157762,0.9785069455758423,8
26,-3.7249542236543762,0.024114204261700634,0.9758857957382994,8
27,-3.1225515519706355,0.044044642728217925,0.955955357271782,8
28,-2.0463622665409336,0.12920405966895637,0.8707959403310437,8
29,-2.237936058497922,0.10667845540964038,0.8933215445903596,8
30,-2.0316789667855737,0.13111519817994813,0.8688848018200519,8
31,-2.4309279814182965,0.08795517393232541,0.9120448260676746,8
32,-3.6032255015094643,0.027235731722689067,0.9727642682773109,8
33,-1.831008493545642,0.16025187327507234,0.8397481267249276,8
34,-2.9681722841915503,0.05139716394597876,0.9486028360540213,8
35,-3.010644718759161,0.04925990973263927,0.9507400902673607,8
36,-2.9033035114757686,0.054841750126549633,0.9451582498734503,8
37,-1.800000089052565e-05,0.9999820001611086,1.7999838891391562e-05,8
38,-2.6786364876539315,0.06865670462557015,0.9313432953744298,8
39,-0.19063793960954237,0.8264317521930865,0.1735682478069135,8
40,-2.423249431098739,0.08863314173508831,0.9113668582649117,8
41,-2.769253928157096,0.06270877254341169,0.9372912274565883,8
42,-3.405830642427081,0.033179248540993335,0.9668207514590067,8
43,-2.3030944274084093,0.09994907952743899,0.900050920472561,8
44,-3.4736398302941005,0.03100397582522242,0.9689960241747776,8
45,-3.34134236112535,0.03538942044038989,0.9646105795596102,8
46,-2.6540715052325097,0.07036414108087394,0.929635858919126,8
47,-4.76444560591436,0.008527614591243708,0.9914723854087563,8
48,-2.6945632390078877,0.06757188809503376,0.9324281119049662,8
49,-3.228303307370187,0.03962467267565172,0.9603753273243483,8
50,-2.2749235578623463,0.10280476675106077,0.8971952332489392,8
51,-2.8266823094257427,0.059208965196625184,0.9407910348033748,8
52,-2.5122417158250383,0.08108626298864155,0.9189137370113585,8
53,-1.5793542855437028,0.2061081422530415,0.7938918577469585,8
54,-2.520540132250841,0.08041615965568161,0.9195838403443184,8
55,-3.1811635911052534,0.041537294564181475,0.9584627054358186,8
56,-1.9789431148180887,0.138215237781161,0.861784762218839,8
57,-2.775698574663735,0.06230593613489577,0.9376940638651042,8
58,-2.968690497584109,0.05137053614731926,0.9486294638526808,8
59,-2.82221839426688,0.059473859787527686,0.9405261402124723,8
60,-2.4655434974709975,0.08496265283394357,0.9150373471660564,8
61,-2.8994080281564223,0.05505580189623802,0.944944198103762,8
62,-2.137039470221179,0.11800367980422036,0.8819963201957797,8
63,-2.8021173270043205,0.06068144404932971,0.9393185559506703,8
64,-2.935547044216748,0.053101662402100895,0.9468983375978991,8
65,-3.4871945952807804,0.030586559599706294,0.9694134404002938,8
66,-3.7505916634424055,0.023503835381103858,0.9764961646188961,8
67,-2.4371440137826363,0.08741013746169506,0.912589862538305,8
68,-5.248792445273913,0.005253858892300292,0.9947461411076997,8
69,-2.9296708295496257,0.053414617765479025,0.9465853822345209,8
70,-3.9430235109336054,0.0193895016600191,0.9806104983399809,8
71,-2.869256427262583,0.05674110203420828,0.9432588979657918,8
72,-2.382656044609674,0.09230508521139365,0.9076949147886063,8
73,-2.5992532661480077,0.07432906152254917,0.9256709384774509,8
74,-2.3726055109783943,0.09323747824978801,0.906762521750212,8
75,-1.9464195306125274,0.14278439259364942,0.8572156074063506,8
76,-2.9194588036387232,0.053962883915511524,0.9460371160844885,8
77,-2.2245596892065835,0.108115012362918,0.891884987637082,8
78,-3.430725897815596,0.032363439694069,0.967636560305931,8
79,-2.005022052517011,0.13465732612978762,0.8653426738702124,8
80,-3.203458273484183,0.04062148059940623,0.9593785194005938,8
81,-2.976369047903666,0.05097759543872244,0.9490224045612775,8
82,-3.548228866729622,0.028775559899169613,0.9712244401008304,8
83,-3.3129428774369885,0.03640886909958107,0.9635911309004189,8
84,-2.9681722841915503,0.05139716394597876,0.9486028360540213,8
85,-2.6075516856293643,0.07371480001523498,0.926285199984765,8
