N,d,r,count_file,amp_file,n_unique_counts,n_matched,total_counts,subset_prob_sum,mean_ideal_prob_observed,xeb_fidelity,xeb_stat_se,xeb_boot_ci_low,xeb_boot_ci_high,mb_intercept,mb_slope,mb_fidelity_surrogate,mean_log_prob_ratio_to_uniform
40,10,22,data/results/N40_verification/N40_d10_XEB/N40_d10_r22_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r22_XEB_amplitudes.json,20,20,20,2.8748371830038865e-11,1.4374185915019436e-12,0.5804584553377872,0.29133717974827955,0.061700993410977345,1.2129520480993983,0.04999999999999999,1.7627956127513543e-06,96910.71368063164,0.15943153454875167
40,10,23,data/results/N40_verification/N40_d10_XEB/N40_d10_r23_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r23_XEB_amplitudes.json,20,20,20,2.237686340788333e-11,1.1188431703941662e-12,0.2301810755061502,0.20332700327088166,-0.117628034968558,0.6534209279504251,0.049999999999999996,-2.861195869068879e-06,-157295.9063692945,-0.14703484773126826
40,10,24,data/results/N40_verification/N40_d10_XEB/N40_d10_r24_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r24_XEB_amplitudes.json,20,20,20,2.573959200993828e-11,1.286979600496914e-12,0.4150490354568681,0.30048366433043705,-0.12979098146576018,1.0373655478897175,0.04999999999999999,3.4434776211406386e-07,18930.71842215286,-0.4607859523434441
40,10,25,data/results/N40_verification/N40_d10_XEB/N40_d10_r25_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r25_XEB_amplitudes.json,20,20,20,2.4636207797566974e-11,1.2318103898783486e-12,0.3543898468865323,0.264636287632381,-0.11338188126167914,0.8543065920125725,0.04999999999999998,2.695278819595059e-06,148174.52011215696,-0.04264491291736253
40,10,26,data/results/N40_verification/N40_d10_XEB/N40_d10_r26_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r26_XEB_amplitudes.json,20,20,20,3.049592657465217e-11,1.5247963287326081e-12,0.6765312934316587,0.3761803633461027,0.012442532493905034,1.4580645577713525,0.04999999999999999,-1.2640627553894806e-06,-69492.58488946517,-0.22581507714521382
40,10,27,data/results/N40_verification/N40_d10_XEB/N40_d10_r27_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r27_XEB_amplitudes.json,20,20,20,2.03938805621031e-11,1.0196940281051548e-12,0.12116544067536505,0.2621871134203531,-0.3590212727669494,0.6325689820081541,0.04999999999999999,-3.0242937814363543e-06,-166262.308924996,-0.6868106870061873
40,10,28,data/results/N40_verification/N40_d10_XEB/N40_d10_r28_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r28_XEB_amplitudes.json,20,20,20,2.3840875500886456e-11,1.1920437750443224e-12,0.3106659914792309,0.21633626252668464,-0.10806110066766661,0.7344437608252883,0.04999999999999999,-1.2341801950760841e-06,-67849.77376285032,-0.14518252536695297
40,10,29,data/results/N40_verification/N40_d10_XEB/N40_d10_r29_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r29_XEB_amplitudes.json,20,20,20,2.1151245079153712e-11,1.0575622539576857e-12,0.1628019953234705,0.3466168392541568,-0.3418113155545023,0.8813779700175761,0.04999999999999999,9.640882943794783e-07,53001.31449364838,-0.5281451822298033
40,10,30,data/results/N40_verification/N40_d10_XEB/N40_d10_r30_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r30_XEB_amplitudes.json,20,20,20,2.7002824331620523e-11,1.350141216581026e-12,0.4844959667704729,0.3110513313100376,-0.08697431281848256,1.1332869695819738,0.04999999999999999,5.425200529563824e-07,29825.355326359684,-0.21979318727071603
40,10,31,data/results/N40_verification/N40_d10_XEB/N40_d10_r31_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r31_XEB_amplitudes.json,20,20,20,2.1256548376027146e-11,1.0628274188013572e-12,0.16859110529124477,0.20524485710302146,-0.20995494914852708,0.5685942472881604,0.04999999999999998,3.4927127592070282e-06,192013.9145614862,-0.3344934835686898
40,10,32,data/results/N40_verification/N40_d10_XEB/N40_d10_r32_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r32_XEB_amplitudes.json,20,20,20,2.480636515531923e-11,1.2403182577659613e-12,0.3637443465565444,0.25485633504342603,-0.09530279348885029,0.8321030401787926,0.04999999999999998,3.3305557444668442e-06,183099.23839987238,-0.23188264250625296
40,10,33,data/results/N40_verification/N40_d10_XEB/N40_d10_r33_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r33_XEB_amplitudes.json,20,20,20,3.161124244469982e-11,1.5805621222349914e-12,0.7378464318196845,0.19223903022613065,0.3730377113966321,1.0843171344967897,0.049999999999999996,-2.971944877459153e-06,-163384.39749378292,0.3955320314785645
40,10,34,data/results/N40_verification/N40_d10_XEB/N40_d10_r34_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r34_XEB_amplitudes.json,20,20,20,3.056248565490182e-11,1.5281242827450914e-12,0.6801904175650879,0.3185820470145141,0.14111835522409555,1.3429883244396126,0.04999999999999999,-1.1522184395118773e-06,-63343.87859906134,0.20182084714143533
40,10,35,data/results/N40_verification/N40_d10_XEB/N40_d10_r35_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r35_XEB_amplitudes.json,20,20,20,2.71783219725846e-11,1.3589160986292299e-12,0.4941440516148359,0.32856497984808963,-0.10433242651031305,1.1724439604337578,0.049999999999999996,-5.5413931851707595e-06,-304641.31205869676,-0.1865063232238305
40,10,36,data/results/N40_verification/N40_d10_XEB/N40_d10_r36_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r36_XEB_amplitudes.json,20,20,20,3.267706137544392e-11,1.6338530687721965e-12,0.7964404471925306,0.29044534834019897,0.2662177965342061,1.346773397250907,0.049999999999999996,-4.79686705164846e-06,-263710.55500915303,0.0687985975600208
40,10,37,data/results/N40_verification/N40_d10_XEB/N40_d10_r37_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r37_XEB_amplitudes.json,20,20,20,2.3958439677533333e-11,1.1979219838766667e-12,0.3171291504408891,0.3024672855461186,-0.19871950566741647,0.9582429126303185,0.04999999999999999,3.2347095946418936e-07,17783.004058936767,-0.3538233673937873
40,10,38,data/results/N40_verification/N40_d10_XEB/N40_d10_r38_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r38_XEB_amplitudes.json,20,20,20,2.4516732567311283e-11,1.225836628365564e-12,0.34782162664166494,0.2997564213802852,-0.14921713382557644,0.9570019803029803,0.04999999999999999,1.4177929066561559e-06,77943.98933233882,-0.19536673671530197
40,10,39,data/results/N40_verification/N40_d10_XEB/N40_d10_r39_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r39_XEB_amplitudes.json,20,20,20,4.86944847221815e-11,2.434724236109075e-12,1.6770076080299674,0.40331773254425757,0.9160855332321047,2.446267327139119,0.04999999999999999,7.939274511540116e-07,43646.6232077199,0.7293556193210378
40,10,40,data/results/N40_verification/N40_d10_XEB/N40_d10_r40_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r40_XEB_amplitudes.json,20,20,20,4.329911244608904e-11,2.1649556223044526e-12,1.3803938803427718,0.47201613400053677,0.4710303236497235,2.314785207149242,0.049999999999999996,-1.9150574123900152e-06,-105281.39463907201,0.4400569011799961
40,10,41,data/results/N40_verification/N40_d10_XEB/N40_d10_r41_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r41_XEB_amplitudes.json,20,20,20,1.8391893417561912e-11,9.195946708780956e-13,0.011105033471309866,0.2766197606830528,-0.4809750308598685,0.5578292035778034,0.04999999999999999,1.2558740523543118e-06,69042.40617928654,-0.8562317870116074
40,10,42,data/results/N40_verification/N40_d10_XEB/N40_d10_r42_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r42_XEB_amplitudes.json,20,20,20,2.0832316787674046e-11,1.0416158393837025e-12,0.14526872707803928,0.22702825972611942,-0.24367087179749458,0.6040923888470215,0.04999999999999999,3.795956120064061e-07,20868.489462689526,-0.22111002113102138
40,10,43,data/results/N40_verification/N40_d10_XEB/N40_d10_r43_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r43_XEB_amplitudes.json,20,20,20,3.366173250348371e-11,1.6830866251741855e-12,0.850573314933283,0.3682211101658605,0.19378587580782103,1.5808336410764614,0.04999999999999999,9.618888256297572e-07,52880.39742038597,0.2971245835805
40,10,44,data/results/N40_verification/N40_d10_XEB/N40_d10_r44_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r44_XEB_amplitudes.json,20,20,20,2.8853705485492637e-11,1.442685274274632e-12,0.5862492342861656,0.31088420386429166,0.027982076370962616,1.2035042090049624,0.049999999999999996,-2.74758546122273e-06,-151050.10814613377,-0.000987704917466381
40,10,45,data/results/N40_verification/N40_d10_XEB/N40_d10_r45_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r45_XEB_amplitudes.json,20,20,20,2.18842980288405e-11,1.0942149014420249e-12,0.20310200742127615,0.2502746123580466,-0.24188182335555697,0.7005851807249845,0.049999999999999996,-3.245537839492716e-06,-178425.32964546193,-0.44565714011679597
40,10,46,data/results/N40_verification/N40_d10_XEB/N40_d10_r46_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r46_XEB_amplitudes.json,20,20,20,1.6922793726491718e-11,8.461396863245859e-13,-0.06965957616338048,0.21629769187120726,-0.4416902999277329,0.38351178926776597,0.04999999999999999,-4.951560636749386e-07,-27221.492478719425,-0.9262504725315258
40,10,47,data/results/N40_verification/N40_d10_XEB/N40_d10_r47_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r47_XEB_amplitudes.json,20,20,20,2.3511713547403926e-11,1.1755856773701961e-12,0.29257012171545593,0.20513532274137705,-0.06837931522418306,0.6858299068497078,0.049999999999999996,-4.930836150820789e-06,-271075.5841242856,-0.3818993242735222
40,10,48,data/results/N40_verification/N40_d10_XEB/N40_d10_r48_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r48_XEB_amplitudes.json,20,20,20,2.9030064266497108e-11,1.4515032133248552e-12,0.5959446608049062,0.19955892694571795,0.24267476841799573,0.9957511454630865,0.049999999999999996,-2.4568714937588818e-06,-135067.93876696404,0.3364945560444226
40,10,49,data/results/N40_verification/N40_d10_XEB/N40_d10_r49_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r49_XEB_amplitudes.json,20,20,20,3.171020473162773e-11,1.5855102365813868e-12,0.7432869410791114,0.2716587835798679,0.23827620964052043,1.2825235104827586,0.049999999999999996,-2.655326024533933e-06,-145978.09197556396,0.20546355244962983
40,10,50,data/results/N40_verification/N40_d10_XEB/N40_d10_r50_XEB_counts.json,data/amplitudes/N40_verification/N40_d10_XEB/N40_d10_r50_XEB_amplitudes.json,20,20,20,2.1795437555771433e-11,1.089771877788572e-12,0.19821685125182098,0.210078139064487,-0.17562891232936173,0.6057646871783025,0.049999999999999996,-3.458851331586114e-06,-190152.36289137165,-0.2750874233290411
40,12,1,data/results/N40_verification/N40_d12_XEB/N40_d12_r1_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r1_XEB_amplitudes.json,20,20,20,2.2701917304160226e-11,1.1350958652080115e-12,0.24805110243666784,0.2015353657522907,-0.13044544012929948,0.6305550246587783,0.04999999999999999,1.7062033850318327e-06,93799.52305966358,-0.0886895381121694
40,12,2,data/results/N40_verification/N40_d12_XEB/N40_d12_r2_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r2_XEB_amplitudes.json,20,20,20,2.2790029608419568e-11,1.1395014804209784e-12,0.25289512759083177,0.23222231489950063,-0.1614033169012551,0.7030264017735994,0.04999999999999998,2.7562530591826324e-06,151526.6143832238,-0.29416650083900864
40,12,3,data/results/N40_verification/N40_d12_XEB/N40_d12_r3_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r3_XEB_amplitudes.json,20,20,20,2.546858147455464e-11,1.2734290737277324e-12,0.400150073711663,0.4091645660699488,-0.238117266494145,1.2446448353366057,0.04999999999999999,1.3137976282707961e-06,72226.78844141356,-0.38029933966302876
40,12,4,data/results/N40_verification/N40_d12_XEB/N40_d12_r4_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r4_XEB_amplitudes.json,20,20,20,2.5733023992547667e-11,1.2866511996273833e-12,0.4146879548822473,0.2643967845279647,-0.05941996838603081,0.9421681713382357,0.04999999999999999,6.857950178174742e-07,37701.9798180581,-0.15485222645523983
40,12,5,data/results/N40_verification/N40_d12_XEB/N40_d12_r5_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r5_XEB_amplitudes.json,20,20,20,2.3458394915828065e-11,1.1729197457914029e-12,0.2896388989457175,0.28700296555828425,-0.22545328897575356,0.866016050305829,0.04999999999999999,1.9923299925609996e-06,109529.49965938453,-0.3295027873666281
40,12,6,data/results/N40_verification/N40_d12_XEB/N40_d12_r6_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r6_XEB_amplitudes.json,20,20,20,2.8277012553194433e-11,1.4138506276597213e-12,0.5545452050502595,0.22472485725972619,0.17021264417892157,1.0258903066891274,0.04999999999999999,1.8173391633589768e-06,99909.27708629513,0.24264457238044462
40,12,7,data/results/N40_verification/N40_d12_XEB/N40_d12_r7_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r7_XEB_amplitudes.json,20,20,20,1.753046323979891e-11,8.765231619899453e-13,-0.03625259137706871,0.18632648729821133,-0.3584553473732006,0.35584009901650226,0.04999999999999999,-2.8302509655018972e-06,-155594.69230467934,-0.5201694699858643
40,12,8,data/results/N40_verification/N40_d12_XEB/N40_d12_r8_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r8_XEB_amplitudes.json,20,20,20,2.5611990995458696e-11,1.2805995497729348e-12,0.4080340955000523,0.23788307220727395,-0.034144190267572094,0.886838224785788,0.04999999999999998,3.6487286633834664e-06,200590.9795994852,-0.05825788287107828
40,12,9,data/results/N40_verification/N40_d12_XEB/N40_d12_r9_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r9_XEB_amplitudes.json,20,20,20,3.154229836875171e-11,1.5771149184375852e-12,0.7340561911611228,0.3238933947137902,0.13653991380690655,1.3951416439915256,0.049999999999999996,-3.426570856230525e-06,-188377.72499119135,0.05332291535427269
40,12,10,data/results/N40_verification/N40_d12_XEB/N40_d12_r10_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r10_XEB_amplitudes.json,20,20,20,2.3781760190060258e-11,1.189088009503013e-12,0.30741609289758154,0.2253538653743653,-0.09703074051848981,0.7643725434693822,0.04999999999999998,2.8585344136900854e-06,157149.59131250498,-0.0301830723315517
40,12,11,data/results/N40_verification/N40_d12_XEB/N40_d12_r11_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r11_XEB_amplitudes.json,20,20,20,2.769524042112679e-11,1.3847620210563397e-12,0.5225619438540396,0.2938715088067524,-0.003406374976405946,1.1180818137388524,0.04999999999999998,2.414515509791493e-06,132739.39392306216,-0.07886635063114654
40,12,12,data/results/N40_verification/N40_d12_XEB/N40_d12_r12_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r12_XEB_amplitudes.json,20,20,20,1.6401914571540214e-11,8.200957285770108e-13,-0.09829521054014623,0.19500759796030606,-0.428957840765258,0.2958897097757227,0.04999999999999998,4.008647373227495e-06,220377.71992586748,-0.7809104296708447
40,12,13,data/results/N40_verification/N40_d12_XEB/N40_d12_r13_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r13_XEB_amplitudes.json,20,20,20,3.251969659658227e-11,1.6259848298291138e-12,0.7877892269844913,0.3125464829991731,0.18067550814916378,1.4248823245911542,0.04999999999999998,2.535761943893991e-06,139404.9871291658,0.15742338343722242
40,12,14,data/results/N40_verification/N40_d12_XEB/N40_d12_r14_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r14_XEB_amplitudes.json,20,20,20,3.170390368294405e-11,1.5851951841472023e-12,0.7429405372643665,0.36527458212303215,0.08717637227821462,1.4630428971405078,0.04999999999999999,-2.949108515540356e-07,-16212.8955220492,-0.013128857311307973
40,12,15,data/results/N40_verification/N40_d12_XEB/N40_d12_r15_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r15_XEB_amplitudes.json,20,20,20,2.608891262992108e-11,1.3044456314960538e-12,0.43425313963151835,0.2853495788691717,-0.06781624499412098,1.0661077517535413,0.04999999999999999,-1.9403147763451864e-06,-106669.93290685606,-0.182407655873146
40,12,16,data/results/N40_verification/N40_d12_XEB/N40_d12_r16_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r16_XEB_amplitudes.json,20,20,20,3.41859459757189e-11,1.7092972987859447e-12,0.8793922553412539,0.41923360845020413,0.16190142194745238,1.7266818207701298,0.04999999999999999,4.047873349904131e-07,22253.419079920906,0.19827737104274912
40,12,17,data/results/N40_verification/N40_d12_XEB/N40_d12_r17_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r17_XEB_amplitudes.json,20,20,20,3.0172604966583114e-11,1.5086302483291563e-12,0.6587565000525017,0.4006518724981709,0.009294674323398588,1.5390533962541668,0.04999999999999999,9.07667580750316e-07,49899.55295951419,-0.3263205344026149
40,12,18,data/results/N40_verification/N40_d12_XEB/N40_d12_r18_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r18_XEB_amplitudes.json,20,20,20,2.0281806111443254e-11,1.0140903055721626e-12,0.11500408259150974,0.21515995888290348,-0.27445878613436325,0.5428817217714983,0.04999999999999999,2.803434870806561e-06,154120.4619082261,-0.3549068921837359
40,12,19,data/results/N40_verification/N40_d12_XEB/N40_d12_r19_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r19_XEB_amplitudes.json,20,20,20,2.977389323770662e-11,1.488694661885331e-12,0.6368370909509822,0.3278171633688564,0.05805457629275024,1.2808112225450237,0.04999999999999998,2.6842932239382384e-06,147570.58060402097,0.0318024120765613
40,12,20,data/results/N40_verification/N40_d12_XEB/N40_d12_r20_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r20_XEB_amplitudes.json,20,20,20,3.247096917148011e-11,1.6235484585740057e-12,0.7851104084599207,0.3546554207903451,0.16077976231968494,1.4834520383813201,0.04999999999999999,1.8702270755640832e-06,102816.82080821067,0.0021745788518156258
40,12,21,data/results/N40_verification/N40_d12_XEB/N40_d12_r21_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r21_XEB_amplitudes.json,20,20,20,3.112983028231489e-11,1.556491514115744e-12,0.7113805183049327,0.41317843678027283,0.022948064989461114,1.5688802268215083,0.04999999999999999,7.313379894876285e-07,40205.73116379848,-0.1103195196074411
40,12,22,data/results/N40_verification/N40_d12_XEB/N40_d12_r22_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r22_XEB_amplitudes.json,20,20,20,2.2679050519055195e-11,1.1339525259527593e-12,0.24679398763102522,0.2591371349822833,-0.22396367311902576,0.7735367068404362,0.04999999999999999,-1.2536828073586223e-06,-68921.94121168321,-0.338960509006583
40,12,23,data/results/N40_verification/N40_d12_XEB/N40_d12_r23_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r23_XEB_amplitudes.json,20,20,20,2.2939544535741724e-11,1.1469772267870858e-12,0.261114797646671,0.20396657483447445,-0.11745632858591637,0.6917963857781353,0.04999999999999999,2.1865823094095913e-06,120208.63371425724,-0.03038047954107851
40,12,24,data/results/N40_verification/N40_d12_XEB/N40_d12_r24_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r24_XEB_amplitudes.json,20,20,20,2.642678738397166e-11,1.3213393691985833e-12,0.4528280006720473,0.2745514273385313,-0.0360018879373466,1.0253814694658159,0.049999999999999996,-3.235483395445265e-06,-177872.58073841216,-0.0955162824059725
40,12,25,data/results/N40_verification/N40_d12_XEB/N40_d12_r25_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r25_XEB_amplitudes.json,20,20,20,2.3553834640783596e-11,1.1776917320391796e-12,0.29488575331273514,0.19286120849910585,-0.06233753535069486,0.6610403772691762,0.04999999999999999,1.2832306015255988e-06,70546.34837476934,-0.02042442382788804
40,12,26,data/results/N40_verification/N40_d12_XEB/N40_d12_r26_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r26_XEB_amplitudes.json,20,20,20,3.277385559435497e-11,1.638692779717749e-12,0.8017617656522404,0.3102565556973361,0.26734043209908,1.4379721273828934,0.04999999999999999,1.0606593519440096e-06,58310.364528589766,0.25790443392291373
40,12,27,data/results/N40_verification/N40_d12_XEB/N40_d12_r27_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r27_XEB_amplitudes.json,20,20,20,2.8322362290087567e-11,1.4161181145043785e-12,0.5570383332017892,0.45383163362166556,-0.07772375783061092,1.531082825105266,0.04999999999999999,2.3460006029194645e-07,12897.27470839729,-0.020074631599548764
40,12,28,data/results/N40_verification/N40_d12_XEB/N40_d12_r28_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r28_XEB_amplitudes.json,20,20,20,2.502597512646313e-11,1.2512987563231566e-12,0.3758175323989583,0.2629775394142731,-0.10260297798762885,0.9044903891230203,0.04999999999999999,3.463185719885676e-07,19039.06484081049,-0.18559795616767566
40,12,29,data/results/N40_verification/N40_d12_XEB/N40_d12_r29_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r29_XEB_amplitudes.json,20,20,20,3.229709584225329e-11,1.6148547921126645e-12,0.7755516210976698,0.3250507763297786,0.19786381163012345,1.4402645845003317,0.04999999999999999,6.128977711287252e-07,33694.41129970135,-0.11331600577045611
40,12,30,data/results/N40_verification/N40_d12_XEB/N40_d12_r30_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r30_XEB_amplitudes.json,20,20,20,1.9036364999959696e-11,9.518182499979846e-13,0.04653523340218779,0.26281706695345364,-0.4080106019225015,0.5575054765304288,0.049999999999999996,-3.4608624649686796e-06,-190262.92611832864,-0.6549107229979712
40,12,31,data/results/N40_verification/N40_d12_XEB/N40_d12_r31_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r31_XEB_amplitudes.json,20,20,20,1.859762335946512e-11,9.29881167973256e-13,0.022415156636522715,0.19323501543181917,-0.3143449987779423,0.4317000645087683,0.04999999999999998,4.906647348008656e-06,269745.79062658956,-0.7534322909016609
40,12,32,data/results/N40_verification/N40_d12_XEB/N40_d12_r32_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r32_XEB_amplitudes.json,20,20,20,2.5883037560086255e-11,1.2941518780043129e-12,0.4229350379738894,0.3324758660491418,-0.13082318955322558,1.1815263755611292,0.04999999999999999,-1.6296346173466702e-06,-89590.11053994781,-0.1364527626833834
40,12,33,data/results/N40_verification/N40_d12_XEB/N40_d12_r33_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r33_XEB_amplitudes.json,20,20,20,2.96230933519399e-11,1.4811546675969951e-12,0.6285467795575923,0.39950803184066835,-0.025681886834528767,1.4933180930884622,0.04999999999999999,1.8512128766192612e-07,10177.150416657676,0.05392766725545743
40,12,34,data/results/N40_verification/N40_d12_XEB/N40_d12_r34_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r34_XEB_amplitudes.json,20,20,20,2.7049021198192782e-11,1.3524510599096392e-12,0.48703566636862394,0.2709572174137849,-0.00013035555757823225,1.0042794086480562,0.04999999999999998,3.321458706585638e-06,182599.12345343712,-0.11210214049630023
40,12,35,data/results/N40_verification/N40_d12_XEB/N40_d12_r35_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r35_XEB_amplitudes.json,20,20,20,3.461307814489577e-11,1.7306539072447886e-12,0.9028740946716121,0.3751994162051525,0.21742754291697697,1.6571791490088024,0.049999999999999996,-2.671714680738336e-06,-146879.0678785822,0.20927782766116274
40,12,36,data/results/N40_verification/N40_d12_XEB/N40_d12_r36_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r36_XEB_amplitudes.json,20,20,20,2.80011995546909e-11,1.400059977734545e-12,0.5393822251029399,0.30492060576013774,-0.027941017895063203,1.1406036111516196,0.049999999999999996,-4.00338355426362e-06,-220088.33841800308,-0.06849944862930626
40,12,37,data/results/N40_verification/N40_d12_XEB/N40_d12_r37_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r37_XEB_amplitudes.json,20,20,20,2.871262089083334e-11,1.4356310445416672e-12,0.5784930266697677,0.33932866549834273,-0.03302811476117551,1.2513972345432038,0.049999999999999996,-2.7949585727149924e-06,-153654.47249261735,-0.3152420770145252
40,12,38,data/results/N40_verification/N40_d12_XEB/N40_d12_r38_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r38_XEB_amplitudes.json,20,20,20,3.0564079841494706e-11,1.5282039920747353e-12,0.6802780588998736,0.2929108454422106,0.1569403140436556,1.2483137516975327,0.04999999999999998,3.2194065867677596e-06,176988.7488344898,0.13539730721304974
40,12,39,data/results/N40_verification/N40_d12_XEB/N40_d12_r39_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r39_XEB_amplitudes.json,20,20,20,3.724764349390144e-11,1.8623821746950717e-12,1.047710856439985,0.2839853986857856,0.5427424494403676,1.6455206595754976,0.04999999999999999,7.747716064198632e-07,42593.51950646651,0.5057392707769128
40,12,40,data/results/N40_verification/N40_d12_XEB/N40_d12_r40_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r40_XEB_amplitudes.json,20,20,20,1.848711705547453e-11,9.243558527737264e-13,0.01634000832751248,0.199064989876186,-0.36117064486482053,0.3989904523667265,0.049999999999999996,-5.7328337606116375e-06,-315165.86899496545,-0.49213838603404636
40,12,41,data/results/N40_verification/N40_d12_XEB/N40_d12_r41_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r41_XEB_amplitudes.json,20,20,20,2.4160384150901948e-11,1.2080192075450973e-12,0.32823116527258356,0.2841670677382088,-0.1695137903782462,0.9296313563499381,0.04999999999999999,-8.800636492379357e-07,-48382.01077600447,-0.20635070974614123
40,12,42,data/results/N40_verification/N40_d12_XEB/N40_d12_r42_XEB_counts.json,data/amplitudes/N40_verification/N40_d12_XEB/N40_d12_r42_XEB_amplitudes.json,20,20,20,1.888488269791165e-11,9.442441348955827e-13,0.038207405776983006,0.1655630952084249,-0.26403619162405867,0.34496456839171286,0.04999999999999998,5.6601921509628335e-06,311172.3542715042,-0.3494454946728895
