cell_id,vaccine_element,p_response_mean,p_response_std,p_response_median,n_reps
31,mut8,0.018803478803418757,0.04045174493944811,9.999999994736443e-08,10
32,mut11,0.19283947582085487,0.3316239996052456,1.7999984690542092e-06,10
32,mut12,0.06862610041148931,0.13072342460689307,1.7999984690542092e-06,10
32,mut15,0.23148483836519404,0.3137674095595291,1.7999984690542092e-06,10
32,mut19,0.31700301556003563,0.41414836797403504,1.7999984690542092e-06,10
32,mut20,0.2046026595758783,0.23151037713662728,0.15849450016303224,10
32,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
32,mut26,0.022501721748567672,0.04779860305713755,1.7999984690542092e-06,10
32,mut28,0.44643903748668157,0.3965971885445764,0.6189007969115239,10
32,mut33,0.5505263534882687,0.1513256203778141,0.5469022079157411,10
32,mut39,0.16249893085074868,0.2179537304224368,1.7999984690542092e-06,10
32,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
32,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
33,mut11,0.08812846573122407,0.20665087157988543,1.7999984690542092e-06,10
33,mut12,0.07843113170007204,0.11876721112254277,1.7999984690542092e-06,10
33,mut15,0.44722513987388324,0.4284673779321195,0.5053002360780001,10
33,mut19,0.3958048813613522,0.37184457693398526,0.43837721349735864,10
33,mut20,0.13571204447241242,0.24670763929329395,1.7999984690542092e-06,10
33,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
33,mut26,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
33,mut28,0.43098189595736247,0.3555248969801875,0.494513912157079,10
33,mut33,0.12461729841861277,0.24804253595498918,1.7999984690542092e-06,10
33,mut39,0.0271017050485793,0.08569742433264786,1.7999984690542092e-06,10
33,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
33,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
34,mut11,0.3276822031111603,0.2938920114852171,0.4286720353091657,10
34,mut12,0.09111825624665018,0.13741936807176436,1.7999984690542092e-06,10
34,mut15,0.4068209106894651,0.3203547418824449,0.4979362138336512,10
34,mut19,0.4619124652453652,0.2920865177076147,0.48150227484615576,10
34,mut20,0.19497517510743484,0.23876286913595293,0.08677832975094482,10
34,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
34,mut26,0.038681620576994376,0.07071351712631702,1.7999984690542092e-06,10
34,mut28,0.4909229805988316,0.3129496141213337,0.5190244797209362,10
34,mut33,0.23317244654079997,0.20701234864594034,0.3278532490547619,10
34,mut39,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
34,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
34,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
35,mut11,0.03854764381203068,0.12189266078396545,1.7999984690542092e-06,10
35,mut12,0.10671827877600985,0.14189642139201022,1.7999984690542092e-06,10
35,mut15,0.3415468151498525,0.37107933160796824,0.2342805417168224,10
35,mut19,0.49386119314768184,0.3580750926724795,0.65754218525307,10
35,mut20,0.2766512623544654,0.2177848939290886,0.34210622644920535,10
35,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
35,mut26,0.0202037458571504,0.04285479977707606,1.7999984690542092e-06,10
35,mut28,0.4713073593149274,0.2835390971835646,0.5396218722424942,10
35,mut33,0.18157004644951785,0.2506265875898429,1.7999984690542092e-06,10
35,mut39,0.08606601576356196,0.16100595975858367,1.7999984690542092e-06,10
35,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
35,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
36,mut11,0.14014087691487082,0.2268501297846274,1.7999984690542092e-06,10
36,mut12,0.02727446090763107,0.08624372632639048,1.7999984690542092e-06,10
36,mut15,0.4670083730388256,0.35082187905131185,0.5524887322811559,10
36,mut19,0.3927159799406389,0.3585152765262019,0.4945127930149754,10
36,mut20,0.08721841659877869,0.18886284858224428,1.7999984690542092e-06,10
36,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
36,mut26,0.030112803820824024,0.06614681243830933,1.7999984690542092e-06,10
36,mut28,0.45849789748543807,0.33021102616096126,0.4093891936332382,10
36,mut33,0.12331183883759791,0.19139098130815596,1.7999984690542092e-06,10
36,mut39,0.09224115940066277,0.1842780646940007,1.7999984690542092e-06,10
36,mut44,0.010001762998516668,0.031622659597560936,1.7999984690542092e-06,10
36,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
37,mut11,0.13576415980348341,0.2874116928443836,1.7999984690542092e-06,10
37,mut12,0.03718347887137269,0.06566223702262904,1.7999984690542092e-06,10
37,mut15,0.5221311405183067,0.2959066994366698,0.5863690249072785,10
37,mut19,0.34493003075995776,0.3221382774848234,0.39634463991402197,10
37,mut20,0.09382296100898557,0.1622299989292653,1.7999984690542092e-06,10
37,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
37,mut26,0.02976850548554969,0.09413058777860661,1.7999984690542092e-06,10
37,mut28,0.24876146951788422,0.32206843038379845,1.7999984690542092e-06,10
37,mut33,0.3042121058452859,0.3430634849462278,0.22338070937008467,10
37,mut39,0.05885932512202091,0.10657692853657826,1.7999984690542092e-06,10
37,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
37,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
38,mut11,0.02976850548554969,0.09413058777860661,1.7999984690542092e-06,10
38,mut12,0.0649766468636969,0.12676030564442745,1.7999984690542092e-06,10
38,mut15,0.33338542945587724,0.3722499337083779,0.22679577261713274,10
38,mut19,0.34923558540467375,0.40567772331110563,0.12434393906738173,10
38,mut20,0.20589091848129928,0.3126483367913318,1.7999984690542092e-06,10
38,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
38,mut26,0.021112835220788013,0.04458295702209434,1.7999984690542092e-06,10
38,mut28,0.5003340688126149,0.3702161258865834,0.5716218439679621,10
38,mut33,0.29440627048953216,0.22159526128777496,0.3599689795269895,10
38,mut39,0.08126975389032545,0.13388791163843466,1.7999984690542092e-06,10
38,mut44,0.01900173159855268,0.060083059243671695,1.7999984690542092e-06,10
38,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
39,mut11,0.07209290340307167,0.1737520731874916,1.7999984690542092e-06,10
39,mut12,0.030001708998577882,0.06749466201166536,1.7999984690542092e-06,10
39,mut15,0.25703895696031653,0.36285798673712444,1.7999984690542092e-06,10
39,mut19,0.5088299798177569,0.30949617526089845,0.668088837565515,10
39,mut20,0.17805297154397043,0.26671666850815395,1.7999984690542092e-06,10
39,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
39,mut26,0.017357105948964207,0.05488229629263817,1.7999984690542092e-06,10
39,mut28,0.36520946631112966,0.40466754058949933,0.2732011063691632,10
39,mut33,0.13603751692575883,0.23552021859527827,1.7999984690542092e-06,10
39,mut39,0.01900173159855268,0.060083059243671695,1.7999984690542092e-06,10
39,mut44,0.011112872220740398,0.0351362954690061,1.7999984690542092e-06,10
39,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
40,mut11,0.15252515088085747,0.24589159235839458,1.7999984690542092e-06,10
40,mut12,0.02735706894901182,0.0602194902651921,1.7999984690542092e-06,10
40,mut15,0.46686684490371705,0.2698836788935352,0.5227630563335195,10
40,mut19,0.48956638149462073,0.23698997400066027,0.537277735952526,10
40,mut20,0.14338572762676155,0.23516655572608597,1.7999984690542092e-06,10
40,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
40,mut26,0.030193996363996757,0.04991798221716791,1.7999984690542092e-06,10
40,mut28,0.38629808683447187,0.29515778348326827,0.45932485507455006,10
40,mut33,0.0840065591081691,0.1774907108584712,1.7999984690542092e-06,10
40,mut39,0.1088518569724378,0.2624737112013493,1.7999984690542092e-06,10
40,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
40,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
41,mut11,0.10147140835129695,0.21412977960039234,1.7999984690542092e-06,10
41,mut12,0.04585781077530021,0.09710475260846896,1.7999984690542092e-06,10
41,mut15,0.4529352687173717,0.3490701829049366,0.49695756217256515,10
41,mut19,0.22968741985527222,0.3228943045380363,1.7999984690542092e-06,10
41,mut20,0.25656880783026664,0.33968098499988275,0.08677832975094482,10
41,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
41,mut26,0.058559754572683406,0.12949080006962146,1.7999984690542092e-06,10
41,mut28,0.4980830307558707,0.3617004642879054,0.6101441321079769,10
41,mut33,0.11275779483169963,0.22086416669331552,1.7999984690542092e-06,10
41,mut39,0.022501721748567672,0.04779860305713755,1.7999984690542092e-06,10
41,mut44,0.010001762998516668,0.03162265959756093,1.7999984690542092e-06,10
41,mut8,0.009090989090909033,0.028747915483250227,9.999999994736443e-08,10
42,mut11,0.19971381086318707,0.27636219351182967,1.7999984690542092e-06,10
42,mut12,0.08261110012467074,0.13960397985270923,1.7999984690542092e-06,10
42,mut15,0.3854641786800791,0.35593087548381636,0.48223694318550675,10
42,mut19,0.5831298489155208,0.36504267883467495,0.7298677774320664,10
42,mut20,0.08181272425056038,0.1830425697028639,1.7999984690542092e-06,10
42,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
42,mut26,0.02222394444301174,0.0468483939586748,1.7999984690542092e-06,10
42,mut28,0.35889342990718015,0.3857250786754976,0.2736752391898905,10
42,mut33,0.18253441702762177,0.20151484245219278,0.14883532743387223,10
42,mut39,0.08445308128381915,0.18326507984752854,1.7999984690542092e-06,10
42,mut44,0.010001762998516668,0.031622659597560936,1.7999984690542092e-06,10
42,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
43,mut11,0.09554961014034778,0.3021487054896728,1.7999984690542092e-06,10
43,mut12,0.07384097387691282,0.12315074694810253,1.7999984690542092e-06,10
43,mut15,0.2766419395245181,0.368064794153542,1.7999984690542092e-06,10
43,mut19,0.4427552053698095,0.39511856184530125,0.5717604341446463,10
43,mut20,0.23518922795369468,0.3496823782526086,1.7999984690542092e-06,10
43,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
43,mut26,0.018805146836169483,0.040451676171536756,1.7999984690542092e-06,10
43,mut28,0.3210822409007064,0.3438777049738448,0.2667210671831976,10
43,mut33,0.16174844312238273,0.19656801115061967,0.04545616818051908,10
43,mut39,0.04585781077530021,0.09710475260846896,1.7999984690542092e-06,10
43,mut44,0.012501758748520058,0.03952834030831255,1.7999984690542092e-06,10
43,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
44,mut11,0.13064917046176996,0.2525347215429365,1.7999984690542092e-06,10
44,mut12,0.040080219597975295,0.07168557195194208,1.7999984690542092e-06,10
44,mut15,0.47250735898413376,0.3430367183110094,0.5970609650938237,10
44,mut19,0.27720487824936857,0.3701323908613424,1.7999984690542092e-06,10
44,mut20,0.21884414359674115,0.2973287403589215,1.7999984690542092e-06,10
44,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
44,mut26,0.03222392744302536,0.07378627566573497,1.7999984690542092e-06,10
44,mut28,0.5089818995521201,0.36242133982756813,0.6407106908327858,10
44,mut33,0.2316649235802953,0.28818261188723016,0.12434393906738173,10
44,mut39,0.194786264376166,0.2732834837712632,1.7999984690542092e-06,10
44,mut44,0.02098938296151768,0.06636856474497914,1.7999984690542092e-06,10
44,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
45,mut11,0.13058004186657554,0.2167943096398244,1.7999984690542092e-06,10
45,mut12,0.10743796844247008,0.17702663704809543,1.7999984690542092e-06,10
45,mut15,0.37661827222936606,0.3322487804342584,0.5351079735392092,10
45,mut19,0.42501371773901087,0.31305049895054277,0.5217272529886599,10
45,mut20,0.15094483928521693,0.196782744365856,1.7999984690542092e-06,10
45,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
45,mut26,0.05988536758550996,0.0865742206978995,1.7999984690542092e-06,10
45,mut28,0.5330250996249764,0.31024573353405815,0.580199298945742,10
45,mut33,0.14655234522361651,0.21512939357748798,1.7999984690542092e-06,10
45,mut39,0.14444503726109686,0.20050062748380665,1.7999984690542092e-06,10
45,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
45,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
46,mut11,0.04960167649859545,0.15684858140346028,1.7999984690542092e-06,10
46,mut12,0.10469822561577222,0.14500236572970415,0.04545616818051908,10
46,mut15,0.40285248435645704,0.38171976700314997,0.43107544364191586,10
46,mut19,0.6180140833815166,0.37375182628485737,0.7983151990713984,10
46,mut20,0.20995551118169775,0.3310656962069309,1.7999984690542092e-06,10
46,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
46,mut26,0.05096809992133418,0.06840682442696751,1.7999984690542092e-06,10
46,mut28,0.1391651522737815,0.2988729982551184,1.7999984690542092e-06,10
46,mut33,0.23999548207707674,0.2781297451501967,0.09500145799888718,10
46,mut39,0.0705467761606066,0.12750939628688235,1.7999984690542092e-06,10
46,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
46,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
47,mut11,0.18017545065758278,0.3143712352697859,1.7999984690542092e-06,10
47,mut12,0.07117270998467806,0.17290961156812307,1.7999984690542092e-06,10
47,mut15,0.3587194684177456,0.3890979607198784,0.28419530420966715,10
47,mut19,0.43426332466580125,0.3777534148836634,0.6521194742729053,10
47,mut20,0.10299322303344453,0.2350790502856199,1.7999984690542092e-06,10
47,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
47,mut26,0.023885510913064872,0.05211406863867205,1.7999984690542092e-06,10
47,mut28,0.37137738782231833,0.4021389532147424,0.2742114436948719,10
47,mut33,0.39745035531021733,0.23053232115818273,0.462627506132049,10
47,mut39,0.02976850548554969,0.09413058777860661,1.7999984690542092e-06,10
47,mut44,0.011112872220740398,0.0351362954690061,1.7999984690542092e-06,10
47,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
48,mut11,0.14466210972042276,0.23843884820457323,1.7999984690542092e-06,10
48,mut12,0.0783202234713117,0.11909778657075762,0.04545616818051908,10
48,mut15,0.26328746243655027,0.3462342750242097,1.7999984690542092e-06,10
48,mut19,0.6818537041502897,0.28027090045416825,0.7702155342209915,10
48,mut20,0.06582109177109395,0.1438438213232955,1.7999984690542092e-06,10
48,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
48,mut26,0.010001762998516668,0.03162265959756093,1.7999984690542092e-06,10
48,mut28,0.33821840273947484,0.3855796923643879,0.17600127349904982,10
48,mut33,0.2331501389227834,0.29028084871361853,0.08677832975094482,10
48,mut39,0.04254026572702152,0.10648073866414644,1.7999984690542092e-06,10
48,mut44,0.04122389604306137,0.08723505113425727,1.7999984690542092e-06,10
48,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
49,mut11,0.19897160368864064,0.3215565211553587,1.7999984690542092e-06,10
49,mut12,0.03649740445161219,0.06027227498875831,1.7999984690542092e-06,10
49,mut15,0.2519537972325242,0.40747802541629063,1.7999984690542092e-06,10
49,mut19,0.24978442181731125,0.3049955251245354,0.13550132524902028,10
49,mut20,0.13820498854984592,0.2036795819885032,1.7999984690542092e-06,10
49,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
49,mut26,0.050272489963407774,0.07347172189663446,1.7999984690542092e-06,10
49,mut28,0.4575048706057296,0.40236531564096656,0.6521308198049505,10
49,mut33,0.30909028281266343,0.32687572046958546,0.2482863801776339,10
49,mut39,0.14868459236131998,0.20057970235523453,1.7999984690542092e-06,10
49,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
49,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
50,mut11,0.19491200128449543,0.2589473886442421,1.7999984690542092e-06,10
50,mut12,0.07065685905854664,0.12765704712045,1.7999984690542092e-06,10
50,mut15,0.3853731547215916,0.35192468002854776,0.5013544862689369,10
50,mut19,0.28436921204286225,0.30667210822701985,0.22687205890784473,10
50,mut20,0.19013566708686402,0.2607852099705547,1.7999984690542092e-06,10
50,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
50,mut26,0.017357105948964207,0.05488229629263817,1.7999984690542092e-06,10
50,mut28,0.5554800590735238,0.2535348919042024,0.5925198673295793,10
50,mut33,0.35455498436321864,0.30843695059176074,0.3600944513698182,10
50,mut39,0.08585544941683436,0.18217900918705354,1.7999984690542092e-06,10
50,mut44,0.010001762998516668,0.031622659597560936,1.7999984690542092e-06,10
50,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
51,mut11,0.23364536767532296,0.28106729988957685,0.10493971481371217,10
51,mut12,0.036447942585421826,0.062451559642826726,1.7999984690542092e-06,10
51,mut15,0.3522471850951794,0.32577912717496676,0.4135403812516661,10
51,mut19,0.4651832239458796,0.3738530304333717,0.4895797694349091,10
51,mut20,0.2748973498984762,0.24702612504598837,0.2486860781362944,10
51,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
51,mut26,0.03020370885719802,0.04886303300871034,1.7999984690542092e-06,10
51,mut28,0.4602580174646638,0.3527100228833944,0.5035618501026281,10
51,mut33,0.22070209006056082,0.24048889653143013,0.17187634374896543,10
51,mut39,0.011112872220740398,0.0351362954690061,1.7999984690542092e-06,10
51,mut44,0.011112872220740398,0.0351362954690061,1.7999984690542092e-06,10
51,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
52,mut11,0.03673262866711179,0.08465042290577564,1.7999984690542092e-06,10
52,mut12,0.018183567271255068,0.05749579646911177,1.7999984690542092e-06,10
52,mut15,0.394250940056022,0.36575104487174515,0.4949013029630677,10
52,mut19,0.23791589020259035,0.3350561609472633,1.7999984690542092e-06,10
52,mut20,0.1725525051716327,0.3445690280256594,1.7999984690542092e-06,10
52,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
52,mut26,0.0647522260795235,0.09466425812318847,1.7999984690542092e-06,10
52,mut28,0.5394671843380087,0.38045774587515413,0.7087315831743889,10
52,mut33,0.37211735630780585,0.3130790607257579,0.4370346147170209,10
52,mut39,0.02976850548554969,0.09413058777860661,1.7999984690542092e-06,10
52,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
52,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
53,mut11,0.2805370327212241,0.31498269869153245,0.17600127349904982,10
53,mut12,0.1176545231816271,0.15585424437458634,1.7999984690542092e-06,10
53,mut15,0.18269308060366204,0.30449312915884275,1.7999984690542092e-06,10
53,mut19,0.22955435066072974,0.30797542503253533,1.7999984690542092e-06,10
53,mut20,0.19271752461351793,0.2747751810547472,1.7999984690542092e-06,10
53,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
53,mut26,0.028468178171235554,0.06179078517567042,1.7999984690542092e-06,10
53,mut28,0.5695624210276994,0.32525841635206937,0.6114666709518274,10
53,mut33,0.15083671377867722,0.27491498385683005,1.7999984690542092e-06,10
53,mut39,0.09274745391225117,0.15254930535403824,1.7999984690542092e-06,10
53,mut44,0.012501758748520058,0.03952834030831255,1.7999984690542092e-06,10
53,mut8,0.010000079999999953,0.03162271335613061,9.999999994736443e-08,10
54,mut11,0.12241057743887847,0.21358529300194815,1.7999984690542092e-06,10
54,mut12,0.04095266395731142,0.12949800226164165,1.7999984690542092e-06,10
54,mut15,0.194530413697104,0.31730841656023834,1.7999984690542092e-06,10
54,mut19,0.47057225783845497,0.34897949928391336,0.5626920588770761,10
54,mut20,0.14676370213595663,0.22367268421412476,1.7999984690542092e-06,10
54,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
54,mut26,0.026447979585374214,0.05905840674321039,1.7999984690542092e-06,10
54,mut28,0.4960659206800038,0.3644745962043902,0.6415378449161209,10
54,mut33,0.288323533934004,0.24762867710518396,0.36668811795904616,10
54,mut39,0.13254434197011905,0.22659140510690365,1.7999984690542092e-06,10
54,mut44,0.023612830970791403,0.049883956040651656,1.7999984690542092e-06,10
54,mut8,0.009090989090909033,0.028747915483250227,9.999999994736443e-08,10
55,mut11,0.139923548765216,0.30453137170377126,1.7999984690542092e-06,10
55,mut12,0.11650059772274798,0.16120694455214543,1.7999984690542092e-06,10
55,mut15,0.37147746789062974,0.41279949468745525,0.26008557016029493,10
55,mut19,0.3939852863900444,0.4496986012752995,0.16723976045918137,10
55,mut20,0.1875135605202046,0.32057718111473626,1.7999984690542092e-06,10
55,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
55,mut26,0.03396110144866159,0.08067488042920466,1.7999984690542092e-06,10
55,mut28,0.26916356115487994,0.35640787009704544,1.7999984690542092e-06,10
55,mut33,0.1912198921812967,0.2626283074772531,1.7999984690542092e-06,10
55,mut39,0.08715066070092896,0.18996294508743414,1.7999984690542092e-06,10
55,mut44,0.028468178171235554,0.061790785175670424,1.7999984690542092e-06,10
55,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
56,mut11,0.1307776739130817,0.22624669633622208,1.7999984690542092e-06,10
56,mut12,0.05119129182024664,0.07337433707727724,1.7999984690542092e-06,10
56,mut15,0.43334612124289035,0.32191026049643295,0.555530974280188,10
56,mut19,0.3371298599210366,0.3177448597978571,0.3939892419932487,10
56,mut20,0.1781911370797418,0.21547366129103612,0.10493971481371217,10
56,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
56,mut26,0.02222394444301174,0.0468483939586748,1.7999984690542092e-06,10
56,mut28,0.6488883920695654,0.21160794161550564,0.6416085881036416,10
56,mut33,0.2266462617348599,0.2628308339518564,0.1652906099163139,10
56,mut39,0.12146881632668978,0.1351662611793717,0.08677832975094482,10
56,mut44,0.012501758748520058,0.03952834030831255,1.7999984690542092e-06,10
56,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
57,mut11,0.11835349705516354,0.25101735247614737,1.7999984690542092e-06,10
57,mut12,0.13880538144133606,0.1377161078030429,0.1607425161418739,10
57,mut15,0.2727735992930507,0.3091031483263181,0.13550132524902028,10
57,mut19,0.5828490264978531,0.38108800559466754,0.7655702286132418,10
57,mut20,0.1151572232839361,0.25407328404454405,1.7999984690542092e-06,10
57,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
57,mut26,0.05142746077645881,0.08909208031261395,1.7999984690542092e-06,10
57,mut28,0.5341215265616074,0.3060935461430284,0.70249803685644,10
57,mut33,0.14056818540916532,0.2033403771916135,0.055557161109825774,10
57,mut39,0.07969830977610182,0.15909073886885253,1.7999984690542092e-06,10
57,mut44,0.011112872220740398,0.0351362954690061,1.7999984690542092e-06,10
57,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
58,mut11,0.09878459062176947,0.17325079233055773,1.7999984690542092e-06,10
58,mut12,0.0202037458571504,0.04285479977707607,1.7999984690542092e-06,10
58,mut15,0.4858870958363378,0.3250215360493157,0.4588597989770602,10
58,mut19,0.4521588496905481,0.3232729505931731,0.5791156023507331,10
58,mut20,0.15349021631117724,0.2606593383468347,1.7999984690542092e-06,10
58,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
58,mut26,0.029857064699015213,0.06397238382947419,1.7999984690542092e-06,10
58,mut28,0.6228550647378059,0.2731385601956328,0.7211454375532345,10
58,mut33,0.17429955414436638,0.2329704707611826,0.08677832975094482,10
58,mut39,0.02562155644484045,0.08101678346931508,1.7999984690542092e-06,10
58,mut44,0.011112872220740398,0.0351362954690061,1.7999984690542092e-06,10
58,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
59,mut11,0.24028804051225833,0.349603309083349,1.7999984690542092e-06,10
59,mut12,0.11964352487826331,0.16378060148336562,0.06250159374872408,10
59,mut15,0.34079385804904533,0.3650088822921554,0.2742114436948719,10
59,mut19,0.3584642841618833,0.38790509755354885,0.26380502268992584,10
59,mut20,0.09521491192299056,0.16238122367532726,1.7999984690542092e-06,10
59,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
59,mut26,0.02098938296151768,0.06636856474497914,1.7999984690542092e-06,10
59,mut28,0.4994033601313701,0.3598886772719935,0.6421543100530677,10
59,mut33,0.32230173884507185,0.2931810834305507,0.3118482708446487,10
59,mut39,0.0676307794162807,0.2138616107929329,1.7999984690542092e-06,10
59,mut44,0.0076940746138981385,0.024325108172251707,1.7999984690542092e-06,10
59,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
60,mut11,0.07352487226524633,0.16724302799629934,1.7999984690542092e-06,10
60,mut12,0.09691590362377898,0.12912966442238938,1.7999984690542092e-06,10
60,mut15,0.47570653777789185,0.3381205679540233,0.5918335838621743,10
60,mut19,0.4191404842870477,0.33917208815469807,0.4161099284378928,10
60,mut20,0.1153024356597914,0.20291139946885176,1.7999984690542092e-06,10
60,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
60,mut26,0.019092636634926673,0.04030401677355972,1.7999984690542092e-06,10
60,mut28,0.4255352508199798,0.37060267143278364,0.6368488877874057,10
60,mut33,0.4326523100928689,0.1829194365296933,0.46823004508076627,10
60,mut39,0.05381740403418291,0.17017988241060522,1.7999984690542092e-06,10
60,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
60,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
61,mut11,0.1989214241662285,0.321433891105452,1.7999984690542092e-06,10
61,mut12,0.05796581653015652,0.12252054294977294,1.7999984690542092e-06,10
61,mut15,0.3394317434561012,0.3713628185864436,0.2572196563269907,10
61,mut19,0.4504393986603025,0.404414282628553,0.5789378330854398,10
61,mut20,0.1440020098385025,0.23418574963194394,1.7999984690542092e-06,10
61,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
61,mut26,0.0742485614125176,0.0838457807782579,0.050001614998707124,10
61,mut28,0.3998418693019944,0.42696102837272687,0.3385019849967735,10
61,mut33,0.1542926211570512,0.2560812230027351,1.7999984690542092e-06,10
61,mut39,0.04770165344863622,0.11390805033181126,1.7999984690542092e-06,10
61,mut44,0.009092673634879058,0.028747866611833036,1.7999984690542092e-06,10
61,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
62,mut11,0.1965108634779756,0.35030042088965424,1.7999984690542092e-06,10
62,mut12,0.0834931583800671,0.15993716192667856,1.7999984690542092e-06,10
62,mut15,0.28476231829181764,0.3713058704435067,1.7999984690542092e-06,10
62,mut19,0.20640048645114573,0.2977789099839831,1.7999984690542092e-06,10
62,mut20,0.12061581746441377,0.25443885626949153,1.7999984690542092e-06,10
62,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
62,mut26,0.07308786621769056,0.10043652413357204,1.7999984690542092e-06,10
62,mut28,0.16100218363723315,0.3005143621183469,1.7999984690542092e-06,10
62,mut33,0.47335137949534223,0.3246815151826373,0.498259335098979,10
62,mut39,0.04810533397742513,0.09148184585592815,1.7999984690542092e-06,10
62,mut44,0.0076940746138981385,0.024325108172251707,1.7999984690542092e-06,10
62,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
63,mut11,0.07979120919480145,0.1825169068564981,1.7999984690542092e-06,10
63,mut12,0.09760716879420267,0.13775590013393035,0.04545616818051908,10
63,mut15,0.33056661277170374,0.3053510760518729,0.4101251820850707,10
63,mut19,0.5474824280081212,0.2457879059580502,0.6016974474580941,10
63,mut20,0.11709626901024835,0.22001119880140238,1.7999984690542092e-06,10
63,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
63,mut26,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
63,mut28,0.565933653318317,0.34679796044509603,0.6553115724860441,10
63,mut33,0.10860236028827082,0.14581109946326762,1.7999984690542092e-06,10
