lon,lat,tc_records,mean_wind,p90_wind,intense_share,major_share,freq_norm,wind_norm,baseline_tc_hazard
-119.5,16.5,21,39.62594023204985,45.374000549316406,0.0,0.047619047619047616,0.15,0.39774173922076667,0.1764592443290012
-119.5,17.5,18,39.05919435289171,45.59006576538086,0.0,0.0,0.12857142857142856,0.39205307946020307,0.15587041272219362
-119.5,18.5,9,36.28662448459201,38.22116317749023,0.0,0.0,0.06428571428571428,0.3642236638029139,0.1199844873792999
-119.5,19.5,7,36.35652324131557,38.671817779541016,0.0,0.0,0.05,0.3649252661600009,0.11373131654000024
-119.5,20.5,4,34.14753532409668,34.87984657287598,0.0,0.0,0.02857142857142857,0.3427527526255038,0.09854533101351881
-119.5,21.5,3,34.208840688069664,35.12832412719727,0.0,0.0,0.02142857142857143,0.34336809959133946,0.09548488204069201
-119.5,22.5,1,41.351043701171875,41.351043701171875,0.0,0.0,0.007142857142857143,0.41505730700606835,0.1069786124658028
-118.5,-14.5,1,39.42702102661133,39.42702102661133,0.0,0.0,0.007142857142857143,0.3957451059479103,0.10215056220126328
-118.5,-11.5,1,33.9276123046875,33.9276123046875,0.0,0.0,0.007142857142857143,0.3405452954971114,0.08835060958856356
-118.5,6.5,1,34.41633224487305,34.41633224487305,0.0,0.0,0.007142857142857143,0.3454507770544688,0.08957697997790291
-118.5,7.5,9,40.30329259236654,45.92445526123047,0.0,0.1111111111111111,0.06428571428571428,0.40454060138731657,0.1522859439976228
-118.5,8.5,5,38.98254165649414,46.69817886352539,0.0,0.2,0.03571428571428571,0.3912836850533425,0.15389234983476419
-118.5,9.5,13,38.99013988788311,46.09936599731445,0.0,0.0,0.09285714285714286,0.3913599516037373,0.1396257021866486
-118.5,10.5,18,42.06154929267036,52.180615234375,0.0,0.16666666666666666,0.12857142857142856,0.4221889416886473,0.196737711612638
-118.5,11.5,20,38.39221687316895,46.95540199279785,0.0,0.0,0.14285714285714285,0.3853583542056727,0.16062530283713244
-118.5,12.5,47,39.286918071990314,47.0788688659668,0.0,0.06382978723404255,0.3357142857142857,0.39433883539597875,0.2624220948672318
-118.5,13.5,32,39.92185306549072,46.49085922241211,0.0,0.0,0.22857142857142856,0.4007119371350946,0.2030351271409165
-118.5,14.5,29,39.994329912909144,47.245548248291016,0.034482758620689655,0.06896551724137931,0.20714285714285716,0.40143941684097995,0.21081551923487554
-118.5,15.5,30,40.05773073832194,47.54906997680664,0.0,0.06666666666666667,0.21428571428571427,0.4020757968087497,0.21028085396409218
-118.5,16.5,29,39.29273434343009,44.666124725341795,0.0,0.0,0.20714285714285716,0.3943972156868864,0.1918135896360073
-118.5,17.5,24,38.39577531814575,44.52259521484375,0.0,0.0,0.17142857142857143,0.385394071770624,0.17349137508551316
-118.5,18.5,5,38.102841186523435,43.881082153320314,0.0,0.0,0.03571428571428571,0.38245377230249056,0.11168487164705121
-118.5,19.5,7,39.55416325160435,45.405895996093754,0.0,0.0,0.05,0.3970212843654061,0.12175532109135154
-118.5,20.5,6,37.53043683369955,40.73885536193848,0.0,0.0,0.04285714285714286,0.3767083161316974,0.11346279331863865
-118.5,21.5,6,35.64842732747396,38.7016544342041,0.0,0.0,0.04285714285714286,0.3578178183958041,0.10874016888466531
-118.5,22.5,4,36.39951705932617,38.32714080810547,0.0,0.0,0.02857142857142857,0.36535681266340597,0.10419634602299435
-117.5,-19.5,1,45.626075744628906,45.626075744628906,0.0,0.0,0.007142857142857143,0.45796754888882985,0.11770617293649317
-117.5,-11.5,1,35.614990234375,35.614990234375,0.0,0.0,0.007142857142857143,0.3574821966418271,0.09258483487474249
-117.5,5.5,2,40.3890323638916,46.039690017700195,0.0,0.0,0.014285714285714285,0.4054012064769893,0.10777887304781875
-117.5,6.5,3,37.22176996866862,41.6216423034668,0.0,0.0,0.02142857142857143,0.3736101007955241,0.10304538234173817
-117.5,7.5,3,35.465798695882164,35.58000564575195,0.0,0.0,0.02142857142857143,0.35598470026320067,0.09863903220865732
-117.5,8.5,6,38.077463150024414,42.95353889465332,0.0,0.0,0.04285714285714286,0.38219904258968074,0.11483547493313448
-117.5,9.5,16,39.40065670013428,46.76557159423828,0.0,0.125,0.11428571428571428,0.39548047643994255,0.17529869053855707
-117.5,10.5,18,39.21295611063639,44.546258544921876,0.0,0.0,0.12857142857142856,0.3935964489952317,0.1562562551059508
-117.5,11.5,31,39.33757523567446,48.47610092163086,0.0,0.06451612903225806,0.22142857142857142,0.3948473020284355,0.21125790845641765
-117.5,12.5,35,39.52065080915179,47.41943130493164,0.0,0.05714285714285714,0.25,0.396684906299206,0.22309979800337293
-117.5,13.5,43,40.23745133156,47.757936096191415,0.0,0.09302325581395349,0.30714285714285716,0.40387972577320314,0.25778886832037723
-117.5,14.5,38,39.410776238692435,46.49651794433594,0.0,0.02631578947368421,0.2714285714285714,0.39558205037970684,0.22630152763252068
-117.5,15.5,43,38.53045334926871,45.366797637939456,0.0,0.046511627906976744,0.30714285714285716,0.386745890150705,0.24420308383335734
-117.5,16.5,29,39.870153755977235,45.8699234008789,0.0,0.034482758620689655,0.20714285714285716,0.4001930100594974,0.200159089953298
-117.5,17.5,21,38.155609130859375,44.581756591796875,0.0,0.047619047619047616,0.15,0.38298342570206606,0.17276966594932605
-117.5,18.5,12,37.610175450642906,40.38645973205566,0.0,0.0,0.08571428571428572,0.37750868518288927,0.1329485998671509
-117.5,19.5,9,38.46729617648654,44.10537796020508,0.0,0.1111111111111111,0.06428571428571428,0.38611195582385893,0.14767878260675837
-117.5,20.5,7,36.71295983450754,39.87047348022461,0.0,0.0,0.05,0.36850296575950303,0.11462574143987576
-117.5,21.5,9,38.35183334350586,41.07427291870117,0.0,0.0,0.06428571428571428,0.38495300823205014,0.12516682348658395
-117.5,22.5,5,35.4647705078125,38.21704788208008,0.0,0.0,0.03571428571428571,0.35597437991979236,0.10506502355137666
-117.5,23.5,1,35.141700744628906,35.141700744628906,0.0,0.0,0.007142857142857143,0.3527315968149424,0.09139718491802132
-117.5,24.5,2,33.89931678771973,34.59278755187988,0.0,0.0,0.014285714285714285,0.34026128184178844,0.09149389188901853
-117.5,26.5,1,34.77130126953125,34.77130126953125,0.0,0.0,0.007142857142857143,0.3490137460694693,0.09046772223165303
-117.5,31.5,1,35.01823425292969,35.01823425292969,0.0,0.0,0.007142857142857143,0.351492313233118,0.09108736402256522
-116.5,-19.5,1,36.890811920166016,36.890811920166016,0.0,0.0,0.007142857142857143,0.37028813975057034,0.0957863206519283
-116.5,-17.5,1,41.263587951660156,41.263587951660156,0.0,0.0,0.007142857142857143,0.4141794779448033,0.10675915520048654
-116.5,-10.5,1,36.05226516723633,36.05226516723633,0.0,0.0,0.007142857142857143,0.3618713036584788,0.09368211162890541
-116.5,-6.5,1,47.5706787109375,47.5706787109375,0.0,0.0,0.007142857142857143,0.47748632273707453,0.12258586639855434
-116.5,6.5,2,45.95275115966797,46.325209045410155,0.0,0.0,0.014285714285714285,0.4612465233933442,0.12174020227690747
-116.5,7.5,8,38.72994947433472,49.78947639465332,0.0,0.0,0.05714285714285714,0.3887483142013873,0.12290136426463254
-116.5,8.5,4,40.50221061706543,48.58001747131348,0.0,0.25,0.02857142857142857,0.4065372228086073,0.1644914485592947
-116.5,9.5,14,38.90816797528948,43.37641143798828,0.0,0.0,0.1,0.3905371660523708,0.1426342915130927
-116.5,10.5,19,39.54859321995785,44.625998687744136,0.0,0.0,0.1357142857142857,0.3969653756838299,0.16031277249238604
-116.5,11.5,36,39.116640408833824,43.794654846191406,0.0,0.0,0.2571428571428571,0.39262968897578776,0.21387170795823263
-116.5,12.5,44,38.147692160172895,44.206210708618165,0.0,0.022727272727272728,0.3142857142857143,0.38290395983521824,0.24170001593283055
-116.5,13.5,38,38.47949610258404,45.18211288452149,0.02631578947368421,0.05263157894736842,0.2714285714285714,0.38623441146266435,0.23185935474536534
-116.5,14.5,42,39.68326423281715,45.66774787902832,0.023809523809523808,0.09523809523809523,0.3,0.3983171236187333,0.25600785233325474
-116.5,15.5,35,37.79490988595145,43.118675231933594,0.0,0.0,0.25,0.37936294012708255,0.20734073503177064
-116.5,16.5,40,38.243799686431885,44.69133262634277,0.0,0.025,0.2857142857142857,0.38386863031174456,0.2295385861493647
-116.5,17.5,17,39.6902961730957,45.92857208251953,0.0,0.0,0.12142857142857143,0.3983877060740671,0.15423978366137392
-116.5,18.5,20,39.423677635192874,43.41345329284668,0.0,0.05,0.14285714285714285,0.3957115469633187,0.17321360102654398
-116.5,19.5,22,38.98951010270552,43.87542304992676,0.0,0.045454545454545456,0.15714285714285714,0.39135363019280295,0.17764360235339555
-116.5,20.5,20,38.9226095199585,44.982505798339844,0.0,0.0,0.14285714285714285,0.39068212173190936,0.16195624471869163
-116.5,21.5,8,36.18987989425659,39.59473075866699,0.0,0.0,0.05714285714285714,0.3632525988541739,0.11652743542782919
-116.5,22.5,4,38.449578285217285,43.76944847106934,0.0,0.0,0.02857142857142857,0.3859341141159401,0.10934067138612788
-116.5,23.5,2,34.120527267456055,34.77284202575684,0.0,0.0,0.014285714285714285,0.3424816617350843,0.0920489868623425
-116.5,24.5,2,34.62211036682129,34.786732864379886,0.0,0.0,0.014285714285714285,0.34751625607245507,0.09330763544668519
-116.5,25.5,4,35.804046630859375,37.99275016784668,0.0,0.0,0.02857142857142857,0.35937983287476344,0.10270210107583372
-116.5,26.5,5,38.22219314575195,41.467308807373044,0.0,0.0,0.03571428571428571,0.3836517566421671,0.11198436773197035
-116.5,28.5,4,35.077393531799316,35.84134292602539,0.0,0.0,0.02857142857142857,0.3520861190666417,0.10087867262380329
-115.5,6.5,1,34.688987731933594,34.688987731933594,0.0,0.0,0.007142857142857143,0.3481875314884705,0.09026116858640333
-115.5,7.5,6,44.71036720275879,53.96779441833496,0.0,0.3333333333333333,0.04285714285714286,0.4487762084201903,0.19814643305742852
-115.5,8.5,3,41.70429611206055,46.18270721435547,0.0,0.0,0.02142857142857143,0.4186030456678642,0.1142936185598232
-115.5,9.5,11,38.319095611572266,44.638343811035156,0.0,0.0,0.07857142857142857,0.384624406251601,0.1315132444200431
-115.5,10.5,22,39.5371598330411,46.055124282836914,0.0,0.0,0.15714285714285714,0.39685061411171774,0.16992693924221514
-115.5,11.5,24,42.24660587310791,52.15334701538086,0.041666666666666664,0.125,0.17142857142857143,0.42404643013501475,0.2123211313432775
-115.5,12.5,27,41.25882494891131,48.124219512939455,0.037037037037037035,0.07407407407407407,0.19285714285714287,0.4141316697417387,0.20883715023966748
-115.5,13.5,41,40.82731451639315,47.35975646972656,0.0,0.0975609756097561,0.29285714285714287,0.40980042336836275,0.2537480152497562
-115.5,14.5,54,42.216454046743884,54.551687240600586,0.018518518518518517,0.12962962962962962,0.38571428571428573,0.42374378394445167,0.3072851523353192
-115.5,15.5,35,40.46223111833845,48.61808624267578,0.05714285714285714,0.05714285714285714,0.25,0.40613593225843425,0.23117684020746573
-115.5,16.5,34,39.543377483592316,46.409576416015625,0.0,0.0,0.24285714285714285,0.3969130232086281,0.20851397008787131
-115.5,17.5,27,39.30965239913375,46.08496170043946,0.037037037037037035,0.07407407407407407,0.19285714285714287,0.3945670291187041,0.20394599008390882
-115.5,18.5,22,37.92157034440474,43.61871452331543,0.0,0.0,0.15714285714285714,0.3806342828571401,0.16587285642857075
-115.5,19.5,21,38.40719677153088,42.904666900634766,0.0,0.047619047619047616,0.15,0.38550871356100747,0.1734009879140614
-115.5,20.5,17,38.27557440365062,45.09928665161133,0.0,0.0,0.12142857142857143,0.38418756612035426,0.1506897486729457
-115.5,21.5,13,37.33639849149264,42.84910583496094,0.0,0.0,0.09285714285714286,0.37476067407568714,0.13547588280463607
-115.5,22.5,8,37.87339925765991,43.66707229614258,0.0,0.0,0.05714285714285714,0.380150769993853,0.12075197821274897
-115.5,24.5,6,35.565259297688804,36.75191116333008,0.0,0.0,0.04285714285714286,0.3569830269278768,0.10853147101768348
-115.5,25.5,2,37.531293869018555,40.54593772888184,0.0,0.0,0.014285714285714285,0.3767169185450751,0.1006078010648402
-115.5,26.5,2,36.46896553039551,37.78182716369629,0.0,0.0,0.014285714285714285,0.3660538953195545,0.09794204525846005
-115.5,27.5,4,40.401893615722656,42.32951774597168,0.0,0.0,0.02857142857142857,0.4055303001121658,0.1142397178851843
-115.5,28.5,2,40.35044860839844,44.55448913574219,0.0,0.0,0.014285714285714285,0.40501392557146,0.10768205282143642
-114.5,6.5,4,42.12914180755615,44.1537368774414,0.0,0.0,0.02857142857142857,0.42286739535489587,0.11857399169586683
-114.5,7.5,4,37.65861797332764,41.87268905639649,0.0,0.0,0.02857142857142857,0.37799492255951767,0.10735587349702227
-114.5,8.5,13,39.584520486684944,47.169409942626956,0.07692307692307693,0.07692307692307693,0.09285714285714286,0.3973259923271146,0.164194135444416
-114.5,9.5,21,41.42478089105515,52.992919921875,0.047619047619047616,0.14285714285714285,0.15,0.4157974372838026,0.204782692654284
-114.5,10.5,14,39.58502932957241,45.69192695617676,0.0,0.07142857142857142,0.1,0.39733109979090886,0.15861848923344152
-114.5,11.5,26,37.96144910959097,45.33798789978027,0.0,0.038461538461538464,0.18571428571428572,0.38103456230364063,0.18652237683964643
-114.5,12.5,35,39.996879250662666,47.229086303710936,0.0,0.02857142857142857,0.25,0.4014650055847677,0.21858053711047765
-114.5,13.5,40,40.856020069122316,50.629563140869145,0.0,0.125,0.2857142857142857,0.41008855272001804,0.2560935667514331
-114.5,14.5,47,42.846545280294215,55.28528594970703,0.02127659574468085,0.14893617021276595,0.3357142857142857,0.43006826688750543,0.2905033889103262
-114.5,15.5,32,39.86044120788574,48.5872184753418,0.0,0.0625,0.22857142857142856,0.40009552124919906,0.21538102316944263
-114.5,16.5,24,40.522359689076744,45.13786926269531,0.0,0.041666666666666664,0.17142857142857143,0.4067394672701528,0.1871610572937287
-114.5,17.5,34,39.89395545510685,47.08761329650879,0.0,0.08823529411764706,0.24285714285714285,0.40043191743059786,0.22704075246689315
-114.5,18.5,16,37.68434143066406,40.5716609954834,0.0,0.0,0.11428571428571428,0.378253119402289,0.1459918512791437
-114.5,19.5,18,39.31127251519097,47.19050254821777,0.0,0.0,0.12857142857142856,0.3945832908849755,0.15650296557838672
-114.5,20.5,28,40.10167898450579,46.54898948669434,0.0,0.07142857142857142,0.2,0.4025169232973706,0.20491494511005695
-114.5,21.5,12,41.72058645884196,46.24546737670899,0.0,0.08333333333333333,0.08571428571428572,0.41876655852896993,0.15992973487033774
-114.5,22.5,7,40.06419808523996,45.25670623779297,0.0,0.0,0.05,0.4021407122100311,0.12303517805250778
-114.5,23.5,11,36.68924227627841,40.14724349975586,0.0,0.0,0.07857142857142857,0.3682649029449709,0.12742336859338557
-114.5,24.5,9,37.28007380167643,41.46525192260742,0.0,0.0,0.06428571428571428,0.3741953201697008,0.12247740147099663
-114.5,25.5,5,38.36315078735352,42.45915756225586,0.0,0.0,0.03571428571428571,0.3850666060362446,0.11233808008048972
-114.5,26.5,2,35.2188663482666,36.704582595825194,0.0,0.0,0.014285714285714285,0.3535061394811642,0.09480510629886248
-114.5,27.5,3,38.7462412516276,42.267784881591794,0.0,0.0,0.02142857142857143,0.38891184142112073,0.10687081749813733
-114.5,30.5,6,43.22105026245117,53.306732177734375,0.16666666666666666,0.16666666666666666,0.04285714285714286,0.43382732628338755,0.17774254585656116
-114.5,31.5,4,45.671091079711914,50.38931732177734,0.0,0.25,0.02857142857142857,0.45841938618436584,0.17746198940323432
-113.5,-10.5,1,42.12785339355469,42.12785339355469,0.0,0.0,0.007142857142857143,0.42285446301757396,0.1089279014686792
-113.5,5.5,1,34.80216598510742,34.80216598510742,0.0,0.0,0.007142857142857143,0.34932354782008845,0.09054517266930782
-113.5,6.5,4,43.857675552368164,52.90958213806152,0.0,0.5,0.02857142857142857,0.44021739421769257,0.22291149141156602
-113.5,7.5,11,38.15400591763583,43.110443115234375,0.0,0.09090909090909091,0.07857142857142857,0.38296733359643675,0.14928079443807024
-113.5,8.5,10,38.705770874023436,43.198412322998045,0.0,0.0,0.07142857142857142,0.3885056237192583,0.12926926307267173
-113.5,9.5,20,39.81877117156982,44.49532699584962,0.0,0.05,0.14285714285714285,0.39967726208309146,0.17420502980648717
-113.5,10.5,8,37.78401470184326,44.52104949951172,0.0,0.125,0.05714285714285714,0.3792535807162788,0.1455276808933554
-113.5,11.5,26,39.92959448007437,46.44404411315918,0.0,0.07692307692307693,0.18571428571428572,0.40078964087366836,0.19915345417446106
-113.5,12.5,26,39.77526151216947,48.103126525878906,0.0,0.07692307692307693,0.18571428571428572,0.3992405378690676,0.19876617842331085
-113.5,13.5,41,40.77637230477682,51.97946548461914,0.024390243902439025,0.12195121951219512,0.29285714285714287,0.4092890955934411,0.26093725647675753
-113.5,14.5,43,39.9082066735556,48.310447692871094,0.0,0.09302325581395349,0.30714285714285716,0.4005749627281637,0.25696267755911734
-113.5,15.5,43,39.405486883119096,45.354451751708986,0.0,0.023255813953488372,0.30714285714285716,0.39552895895846163,0.2417476882445988
-113.5,16.5,46,39.96920170991317,45.78555488586426,0.0,0.06521739130434782,0.32857142857142857,0.40118719480903364,0.26119741982027084
-113.5,17.5,27,37.53920180709274,43.56521301269532,0.0,0.0,0.19285714285714287,0.3767962937479058,0.18098478772269072
-113.5,18.5,36,40.06850528717041,46.39259910583496,0.027777777777777776,0.08333333333333333,0.2571428571428571,0.4021839453542028,0.23570471649728084
-113.5,19.5,28,37.48297309875488,43.39750328063965,0.0,0.0,0.2,0.37623190324720174,0.18405797581180044
-113.5,20.5,32,40.48066866397858,49.66086349487305,0.0,0.09375,0.22857142857142856,0.4063209974310692,0.22318739221491013
-113.5,21.5,19,37.00236430921053,42.181356811523436,0.0,0.0,0.1357142857142857,0.3714078366201707,0.15392338772647124
-113.5,22.5,19,36.79631564491674,40.943603515625,0.0,0.0,0.1357142857142857,0.36933964205821446,0.15340633908598217
-113.5,23.5,14,38.749425070626394,42.505456161499026,0.0,0.0,0.1,0.38894379871219137,0.14223594967804784
-113.5,24.5,7,40.73224094935826,45.4491081237793,0.0,0.0,0.05,0.4088461311626779,0.12471153279066947
-113.5,25.5,16,40.796730518341064,48.596994400024414,0.0,0.0625,0.11428571428571428,0.40949343929413445,0.16630193125210505
-113.5,26.5,5,38.24894409179687,42.68757019042969,0.0,0.0,0.03571428571428571,0.3839202668085733,0.11205149527357189
-113.5,28.5,4,38.277238845825195,41.658168411254884,0.0,0.0,0.02857142857142857,0.3842042728059615,0.10890821105863323
-113.5,29.5,11,47.68619363958185,58.78556442260742,0.09090909090909091,0.45454545454545453,0.07857142857142857,0.4786457932343274,0.2550185911657247
-113.5,30.5,8,40.84688854217529,46.605065155029294,0.0,0.125,0.05714285714285714,0.409996895856146,0.1532135096783222
-113.5,31.5,1,33.83501052856445,33.83501052856445,0.0,0.0,0.007142857142857143,0.3396158136659062,0.08811823913076226
-112.5,-8.5,2,34.58867263793945,35.70604629516602,0.0,0.0,0.014285714285714285,0.3471806279368658,0.09322372841278788
-112.5,6.5,3,34.16939926147461,34.770269775390624,0.0,0.0,0.02142857142857143,0.34297220989082006,0.09538590961556216
-112.5,7.5,6,37.38553428649902,39.74083137512207,0.0,0.0,0.04285714285714286,0.3752538701096333,0.11309918181312262
-112.5,8.5,15,40.23538589477539,44.48709716796875,0.0,0.0,0.10714285714285714,0.4038589941409907,0.14917903424953338
-112.5,9.5,12,38.595336278279625,42.048116302490236,0.0,0.0,0.08571428571428572,0.38739714659735114,0.13542071522076637
-112.5,10.5,25,39.797833099365235,44.817369079589845,0.0,0.0,0.17857142857142858,0.3994670981045003,0.18022391738326793
-112.5,11.5,22,40.04903221130371,49.29921035766602,0.0,0.09090909090909091,0.15714285714285714,0.4019884861419332,0.1893932254315872
-112.5,12.5,28,39.97417027609689,46.59014625549317,0.0,0.03571428571428571,0.2,0.4012370663362144,0.19745212372691076
-112.5,13.5,57,40.41872613471851,49.99165420532226,0.0,0.10526315789473684,0.40714285714285714,0.4056992549771273,0.3056917310375149
-112.5,14.5,45,40.06573325263129,47.28876190185547,0.0,0.08888888888888889,0.32142857142857145,0.40215612131186307,0.2629596652486007
-112.5,15.5,37,40.12624895250475,50.30649261474609,0.0,0.10810810810810811,0.2642857142857143,0.402763542096755,0.24124107857438182
-112.5,16.5,30,38.73440856933594,45.87867126464844,0.03333333333333333,0.03333333333333333,0.21428571428571427,0.38879307195832,0.2036268394181514
-112.5,17.5,33,39.30994681156043,47.22908706665039,0.0,0.030303030303030304,0.2357142857142857,0.39456998425642326,0.21077453069614047
-112.5,18.5,37,39.87584016129777,47.003761291503906,0.0,0.02702702702702703,0.2642857142857143,0.40025008683114904,0.2243964985417641
-112.5,19.5,31,39.23219656175183,46.88646697998047,0.0,0.0967741935483871,0.22142857142857142,0.39378957325790487,0.21744508916701077
-112.5,20.5,27,38.35812052973994,42.58468170166016,0.0,0.0,0.19285714285714287,0.3850161152869971,0.18303974310746357
-112.5,21.5,24,38.9657367070516,44.90122604370117,0.0,0.08333333333333333,0.17142857142857143,0.39111500691524276,0.19158827553833452
-112.5,22.5,23,38.740573551343836,45.25876235961914,0.0,0.043478260869565216,0.16428571428571428,0.3888549523995594,0.17983796170237432
-112.5,23.5,30,40.14364318847656,46.97032203674316,0.0,0.0,0.21428571428571427,0.4029381351443226,0.19716310521465208
-112.5,24.5,22,41.27925595370206,50.56268501281739,0.045454545454545456,0.13636363636363635,0.15714285714285714,0.41433674407768917,0.20611665355188982
-112.5,25.5,10,39.57672538757324,44.59924659729004,0.0,0.0,0.07142857142857142,0.3972477497350163,0.13145479457661122
-112.5,26.5,7,45.53568322317941,52.987778472900395,0.0,0.14285714285714285,0.05,0.4570602422487014,0.16533648913360394
-112.5,27.5,24,55.29291741053263,72.05103302001953,0.3333333333333333,0.625,0.17142857142857143,0.5549975851340903,0.37422558675971307
-112.5,28.5,25,53.75594604492188,67.32534484863281,0.28,0.68,0.17857142857142858,0.5395703760758154,0.37924973687609675
-112.5,29.5,8,46.29292583465576,59.278403472900386,0.125,0.25,0.05714285714285714,0.4646609954809761,0.20437953458452973
-112.5,30.5,1,34.7507209777832,34.7507209777832,0.0,0.0,0.007142857142857143,0.34880717327938265,0.09041607903413137
-111.5,5.5,2,40.872610092163086,44.333793258666994,0.0,0.0,0.014285714285714285,0.4102550735540805,0.10899233981709154
-111.5,6.5,2,33.225393295288086,33.243912887573245,0.0,0.0,0.014285714285714285,0.3334968366220207,0.08980278058407659
-111.5,7.5,7,38.254088810511995,41.889153289794926,0.0,0.0,0.05,0.38397190645062523,0.11849297661265631
-111.5,8.5,10,39.06896820068359,44.16093864440918,0.0,0.0,0.07142857142857142,0.39215118356061957,0.13018065303301202
-111.5,9.5,14,37.07895033700125,42.36655731201172,0.0,0.0,0.1,0.3721765618470072,0.1380441404617518
-111.5,10.5,23,38.09282103828762,42.4951675415039,0.0,0.043478260869565216,0.16428571428571428,0.3823531959839672,0.17821252259847628
-111.5,11.5,26,39.414358432476334,45.127065658569336,0.038461538461538464,0.07692307692307693,0.18571428571428572,0.3956180063211303,0.20170669938248037
-111.5,12.5,49,40.56509897660236,49.573925781250004,0.0,0.10204081632653061,0.35,0.4071684589471691,0.2797002780020984
-111.5,13.5,37,38.841667587692676,46.377166748046875,0.0,0.0,0.2642857142857143,0.3898696745135779,0.21639599005696591
-111.5,14.5,55,39.71997465653853,46.07467269897461,0.0,0.07272727272727272,0.39285714285714285,0.39868560112849,0.2910025691132913
-111.5,15.5,46,41.3310256626295,51.16664505004883,0.043478260869565216,0.13043478260869565,0.32857142857142857,0.4148563777809445,0.2820060199110746
-111.5,16.5,45,40.17365230984158,52.09984588623047,0.044444444444444446,0.13333333333333333,0.32142857142857145,0.40323934894655195,0.2765638054906062
-111.5,17.5,40,40.34491968154907,46.96003341674805,0.025,0.075,0.2857142857142857,0.4049584294755134,0.2473110359403069
-111.5,18.5,41,39.879607596048494,47.462642669677734,0.0,0.07317073170731707,0.29285714285714287,0.4002879021117803,0.24649183615512277
-111.5,19.5,35,39.516388048444476,45.92445449829102,0.0,0.02857142857142857,0.25,0.39664211922973386,0.2173748155217192
-111.5,20.5,36,39.53691291809082,47.691572189331055,0.0,0.08333333333333333,0.2571428571428571,0.3968481357255598,0.23159298631234232
-111.5,21.5,33,40.234231891054094,50.8384292602539,0.030303030303030304,0.15151515151515152,0.2357142857142857,0.4038474109345232,0.2403666146383927
-111.5,22.5,33,41.71785851680871,46.379224395751955,0.030303030303030304,0.09090909090909091,0.2357142857142857,0.4187391770611122,0.23196834404882782
-111.5,23.5,22,41.55237891457298,49.37843475341797,0.0,0.09090909090909091,0.15714285714285714,0.41707819073716956,0.19316565158039628
-111.5,24.5,24,40.27392609914144,46.80106735229492,0.0,0.08333333333333333,0.17142857142857143,0.40424583790607765,0.19487098328604324
-111.5,25.5,22,46.424167979847304,61.95763092041016,0.13636363636363635,0.36363636363636365,0.15714285714285714,0.46597832647127846,0.2735725036957417
-111.5,26.5,43,51.049637905386994,68.3943572998047,0.20930232558139536,0.46511627906976744,0.30714285714285716,0.5124060564411911,0.38026928819667655
-111.5,27.5,74,51.25945271672429,65.22486724853516,0.28378378378378377,0.5135135135135135,0.5285714285714286,0.5145120533585356,0.49756623727785787
-111.5,28.5,29,45.26649896029768,63.06986083984375,0.20689655172413793,0.27586206896551724,0.20714285714285716,0.45435832990889413,0.2826659371570265
-111.5,29.5,2,35.95195007324219,37.0158203125,0.0,0.0,0.014285714285714285,0.36086440010687415,0.09664467145528996
-110.5,-16.5,1,37.49271011352539,37.49271011352539,0.0,0.0,0.007142857142857143,0.37632963763954574,0.09729669512417215
-110.5,-14.5,1,43.197898864746094,43.197898864746094,0.0,0.0,0.007142857142857143,0.4335949462531678,0.11161302227757766
-110.5,-13.5,1,50.29208755493164,50.29208755493164,0.0,1.0,0.007142857142857143,0.504802214307151,0.3294148392910735
-110.5,5.5,2,38.43157196044922,42.141746520996094,0.0,0.0,0.014285714285714285,0.38575337728324194,0.10286691574938191
-110.5,6.5,2,38.98460006713867,39.844750213623044,0.0,0.0,0.014285714285714285,0.39130434616131854,0.10425465796890106
-110.5,7.5,3,38.46843973795573,41.0084228515625,0.0,0.0,0.02142857142857143,0.38612343421717893,0.10617371569715188
-110.5,8.5,18,39.22095807393392,46.46050720214844,0.0,0.0,0.12857142857142856,0.3936767679676145,0.1562763348490465
-110.5,9.5,15,39.51927820841471,43.84506912231445,0.0,0.06666666666666667,0.10714285714285714,0.3966711289452499,0.16071540128393152
-110.5,10.5,29,40.94463295772158,46.91733245849609,0.0,0.034482758620689655,0.20714285714285716,0.41097799645870164,0.20285533655309906
-110.5,11.5,26,39.982819923987755,48.62271499633789,0.038461538461538464,0.07692307692307693,0.18571428571428572,0.4013238863832748,0.2031331693980165
-110.5,12.5,43,39.87698115858921,47.61491851806641,0.0,0.046511627906976744,0.30714285714285716,0.4002615394867702,0.2475819961673736
-110.5,13.5,39,39.76312559078901,47.13545837402344,0.0,0.07692307692307693,0.2785714285714286,0.39911872467173665,0.2405214394096924
-110.5,14.5,38,42.37302860460783,55.391777038574226,0.07894736842105263,0.18421052631578946,0.2714285714285714,0.4253153867025904,0.2732085459237679
-110.5,15.5,58,42.05148670591157,53.891654968261726,0.034482758620689655,0.1724137931034483,0.4142857142857143,0.4220879393973436,0.329881590760666
-110.5,16.5,36,40.25027592976888,47.593828201293945,0.0,0.05555555555555555,0.2571428571428571,0.4040084515010101,0.22782750970064933
-110.5,17.5,46,39.82739382204802,46.71927261352539,0.021739130434782608,0.043478260869565216,0.32857142857142857,0.39976381114609943,0.258667660861059
-110.5,18.5,50,40.81869697570801,53.21207542419434,0.02,0.14,0.35714285714285715,0.40971392559443376,0.2931427671128942
