hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,lcoh_production,lcoe_mix,pv_cf,wind_cf,scenario,wacc,conversion_cost,shipping_cost,reconversion_cost,total_efficiency,lcoh_delivered,eu_production_cost,cost_difference,competitive
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,4.148685784042835,0.05667539779801446,0.24797592573666688,0.3739848952979557,High_Risk,0.12,0.25,0.35,0.6,0.616,7.934879519550056,1.7935494639302387,6.141330055619817,False
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,3.8452623967319965,0.05075271906672181,0.2517118269179366,0.3390457018607346,High_Risk,0.12,0.25,0.35,0.6,0.616,7.44230908560389,1.7935494639302387,5.648759621673651,False
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,3.642066967522897,0.046786441919997646,0.2514782763250209,0.3032655701156849,High_Risk,0.12,0.25,0.35,0.6,0.616,7.112446375848858,1.7935494639302387,5.318896911918619,False
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,3.7402192194530772,0.048702326717433596,0.241302004430137,0.3670294393239825,High_Risk,0.12,0.25,0.35,0.6,0.616,7.271784447164086,1.7935494639302387,5.478234983233847,False
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,4.103969320810554,0.05580255392110808,0.26233715600981977,0.3417613062193203,High_Risk,0.12,0.25,0.35,0.6,0.616,7.862287858458691,1.7935494639302387,6.068738394528452,False
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,3.957611681785729,0.05294572312933221,0.25038247074746595,0.37377240087689756,High_Risk,0.12,0.25,0.35,0.6,0.616,7.624694288613196,1.7935494639302387,5.831144824682958,False
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,3.38006228681049,0.04167223644062634,0.2564061764840961,0.3649177901119846,High_Risk,0.12,0.25,0.35,0.6,0.616,6.687114101965081,1.7935494639302387,4.893564638034842,False
hex_000,-19.71252741732844,21.42667018270944,0.6634168884306757,0.6221119988358864,148.1040023836202,99.3287389791286,401.9486959865509,209.80741851465152,4.674659313036299,0.06250575251662521,0.24542711105383447,0.3841913596740482,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.788732651032953,1.7935494639302387,6.995183187102715,False
hex_001,-23.73345872297537,24.54513625407894,0.8468278354591481,0.6169796764044917,164.2124173809309,107.64313184893224,403.1165214670598,176.4293997201662,4.6624271293158515,0.06226698616772757,0.2683534794323935,0.38275430939325766,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.76887520992833,1.7935494639302387,6.9753257459980915,False
hex_002,-18.69682496106341,15.561555013934129,0.5817130228384195,0.649807766345918,25.688858679272823,17.689641590834682,238.2976785700376,63.933817239716994,3.883153873309023,0.04705594663606274,0.23521412785480245,0.391946174576857,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,7.503821222904257,1.7935494639302387,5.710271758974018,False
hex_003,-20.631583651287634,16.186435884488162,0.7165114970014225,0.5352271773235865,106.87281353179937,66.93030108114688,149.00878280554892,242.2167352237675,4.397539257851095,0.05709650219018729,0.25206393712517783,0.3598636096506042,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.338862431576453,1.7935494639302387,6.545312967646215,False
hex_004,-27.86987182534821,17.57378135786131,0.7662753065105006,0.486505253193377,15.195472596163658,13.920513195117785,349.6854701288347,216.0451032366615,3.7928784561991993,0.04529381386965477,0.2582844133138126,0.34622147089414557,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,7.3572702211025955,1.7935494639302387,5.563720757172357,False
hex_005,-17.292531780358928,13.65259902718,0.8086222331359278,0.5380422683640402,126.02775071490714,80.99657107173759,301.13095579381485,223.0002811550848,4.470581786061201,0.0585222572453395,0.263577779141991,0.3606518351419312,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.457437964385067,1.7935494639302387,6.663888500454828,False
hex_006,-19.866323576115764,12.818901074696605,0.8211226579792855,0.2968998349062955,85.8159970215324,34.46682027684199,174.40940070443244,43.66203670940741,4.332971503660145,0.055836170651925504,0.2651403322474107,0.2931319537737627,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.234044648798937,1.7935494639302387,6.440495184868698,False
hex_007,-19.567228336676557,17.65986896716307,0.8293347235199925,0.3329331291365369,40.40842627218149,79.4712935283363,51.56533394706672,41.50737207685166,4.17595313148413,0.05277124747131261,0.26616684043999905,0.3032212761582303,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,7.979144693967743,1.7935494639302387,6.185595230037504,False
hex_008,-27.46263640789345,14.176730886712376,0.7151274927751562,0.3515950581468396,30.333727092025157,87.51235910013904,338.58742899357145,278.63095254691973,4.20067555678469,0.05325381733453673,0.25189093659689454,0.3084466162811151,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.019278501273847,1.7935494639302387,6.2257290373436085,False
hex_009,-23.5953687452532,20.377395925555145,0.7037648207335433,0.4004129758597777,148.97292018353946,92.4690515382012,125.48262700606044,122.28556717835748,4.786813930399893,0.0646949567594581,0.2504706025916929,0.3221156332407377,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.97080183506476,1.7935494639302387,7.1772523711345215,False
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,3.8312615189137444,0.04604303281153028,0.2669746985157144,0.38079051752238435,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,7.419580387846987,1.7935494639302387,5.6260309239167485,False
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,5.2258748398194825,0.07326521475113179,0.2538586959389798,0.32596987967487745,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,9.683563051655003,1.7935494639302387,7.890013587724765,False
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,147.35997922659678,28.395464916490816,64.01349026105385,200.5449427652568,4.601306239744764,0.06107393577069433,0.24030392095827596,0.34811717273034565,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.669652986598642,1.7935494639302387,6.876103522668403,False
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,89.98310211103508,5.452094184965394,375.6895757349587,286.9088608288561,4.090330267343502,0.05109993030340242,0.24208390982495648,0.4185675885070147,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,7.840146537895294,1.7935494639302387,6.046597073965056,False
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,4.68442772079719,0.06269642714258855,0.24475684642497986,0.3490369132154201,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.804590455839595,1.7935494639302387,7.011040991909356,False
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,3.7191684823625537,0.04385503059656709,0.26246450930067206,0.3949756538756176,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,7.237611172666482,1.7935494639302387,5.4440617087362435,False
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,5.223196920535237,0.07321294305339125,0.2580303217008821,0.3247880574395851,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,9.67921578008967,1.7935494639302387,7.885666316159432,False
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,4.5035816094084105,0.05916639794130606,0.2648810669258471,0.3553716225695595,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.511009106182485,1.7935494639302387,6.717459642252246,False
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,4.885857434171253,0.06662823836460478,0.25090934192079334,0.32409907369375557,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,9.131586743784501,1.7935494639302387,7.338037279854262,False
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,4.093190587987154,0.051155762388038276,0.25823174613845895,0.34976061081217635,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,7.844789915563561,1.7935494639302387,6.051240451633323,False
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,124.23129105534927,35.61922273867412,352.0581288261181,46.40018113385423,4.260701055508175,0.05442548622853871,0.26406987992459174,0.39929294177321056,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.116722492708076,1.7935494639302387,6.323173028777838,False
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,125.22321361685762,62.29179837857403,437.6036274668256,128.63872419830963,4.677335979950637,0.06255799976870688,0.25238316825349705,0.2914525422259214,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.793077889530256,1.7935494639302387,6.999528425600017,False
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,4.86090576841192,0.06614119383777095,0.26195969046946765,0.38224579302892603,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,9.091080792876493,1.7935494639302387,7.2975313289462544,False
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,4.699980294368066,0.06300000590598401,0.24797592573666688,0.3739848952979557,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.8298381402079,1.7935494639302387,7.03628867627766,False
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,4.405286883804383,0.05724773212621242,0.2517118269179366,0.3390457018607346,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.351439746435686,1.7935494639302387,6.557890282505447,False
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,4.217228350929229,0.05357691992294367,0.2514782763250209,0.3032655701156849,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.046149920339658,1.7935494639302387,6.25260045640942,False
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,4.299475359316413,0.05518234200857938,0.241302004430137,0.3670294393239825,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.179667791098073,1.7935494639302387,6.386118327167834,False
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,4.654640926401182,0.06211500322795174,0.26233715600981977,0.3417613062193203,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.75623527013179,1.7935494639302387,6.96268580620155,False
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,4.5069610125855455,0.059232362267586464,0.25038247074746595,0.37377240087689756,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,8.51649515030121,1.7935494639302387,6.722945686370972,False
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,3.927332926889036,0.0479183005347717,0.2564061764840961,0.3649177901119846,VeryHigh_Constrained,0.15,0.25,0.35,0.6,0.616,7.575540465728954,1.7935494639302387,5.7819910017987155,False
