file,region_folder,region,method,n_rows,unit,min_start,max_end,mean_duration_years,author
data/glambie/input/3_arctic_canada_north/arctic_canada_north_altimetry_Jakob_Gourmelen_Jakob_et_al.csv,3_arctic_canada_north,arctic_canada_north,altimetry,120,m,2010.6666666666667,2020.6666666666667,0.08333333333333333,Jakob et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_altimetry_Khan_Khan_et_al.csv,3_arctic_canada_north,arctic_canada_north,altimetry,3,m,2003.0833333333333,2023.3333333333333,6.75,Khan et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_altimetry_Tepes_Tepes_et_al.csv,3_arctic_canada_north,arctic_canada_north,altimetry,1,m,2010.75,2017.6666666666667,6.9166666666667425,Tepes et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_combined_ArcticInSituvGRACE_Box_et_al.csv,3_arctic_canada_north,arctic_canada_north,combined,52,Gt,1970.75,2022.75,1.0,Box et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_combined_Box2018_Box_et_al.csv,3_arctic_canada_north,arctic_canada_north,combined,13,Gt,2002.75,2015.75,1.0,Box et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_combined_Colgan2015_Colgan_et_al.csv,3_arctic_canada_north,arctic_canada_north,combined,1,m,2003.75,2009.75,6.0,Colgan et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_combined_DUS-combined_Dussaillant_et_al.csv,3_arctic_canada_north,arctic_canada_north,combined,25,mwe,1999.75,2024.75,1.0,Dussaillant et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_combined_Huss_Huss_et_al.csv,3_arctic_canada_north,arctic_canada_north,combined,31,mwe,1990.75,2021.75,1.0,Huss et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_demdiff_ETH_Hugonnet_et_al.csv,3_arctic_canada_north,arctic_canada_north,demdiff,4,m,2000.0,2020.0,5.0,Hugonnet et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_demdiff_Zheng et al._Zheng_et_al.csv,3_arctic_canada_north,arctic_canada_north,demdiff,1,m,2012.25,2021.5,9.25,Zheng et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_glaciological_UZH_GlaciolSineWave_Zemp_et_al.csv,3_arctic_canada_north,arctic_canada_north,glaciological,301,mwe,1999.6666666666667,2024.75,0.08333333333333308,Zemp et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_glaciological_WGMS-beta_WGMS.csv,3_arctic_canada_north,arctic_canada_north,glaciological,25,mwe,1999.75,2024.75,1.0,WGMS
data/glambie/input/3_arctic_canada_north/arctic_canada_north_gravimetry_Harig_Group_Harig_et_al.csv,3_arctic_canada_north,arctic_canada_north,gravimetry,251,Gt,2002.25,2023.1666666666667,0.08333333333333363,Harig et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_gravimetry_Jacob_2012_dmdt_Jacob_et_al.csv,3_arctic_canada_north,arctic_canada_north,gravimetry,1,Gt,2003.0,2010.9166666666667,7.9166666666667425,Jacob et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_gravimetry_LEGOS-MAGELLIUM-bis_Pfeffer_et_al.csv,3_arctic_canada_north,arctic_canada_north,gravimetry,245,Gt,2002.25,2022.6666666666667,0.08333333333333365,Pfeffer et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_gravimetry_LEGOS-MAGELLIUM_Pfeffer_et_al.csv,3_arctic_canada_north,arctic_canada_north,gravimetry,245,Gt,2002.25,2022.6666666666667,0.08333333333333365,Pfeffer et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_gravimetry_Sasgen_AWIarc_RL01_2_Sasgen_et_al.csv,3_arctic_canada_north,arctic_canada_north,gravimetry,248,Gt,2002.25,2022.9166666666667,0.08333333333333363,Sasgen et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_gravimetry_Velicogna_Sutterley_et_al.csv,3_arctic_canada_north,arctic_canada_north,gravimetry,251,gt,2002.25,2023.1666666666667,0.08333333333333363,Sutterley et al.
data/glambie/input/3_arctic_canada_north/arctic_canada_north_gravimetry_Wouters_Wouters_et_al.csv,3_arctic_canada_north,arctic_canada_north,gravimetry,236,Gt,2002.1666666666667,2021.8333333333333,0.08333333333333269,Wouters et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_altimetry_Gardner2013_icesat_Gardner_et_al.csv,4_arctic_canada_south,arctic_canada_south,altimetry,1,m,2003.75,2009.75,6.0,Gardner et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_altimetry_Jakob_Gourmelen_Jakob_et_al.csv,4_arctic_canada_south,arctic_canada_south,altimetry,120,m,2010.6666666666667,2020.6666666666667,0.08333333333333333,Jakob et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_altimetry_Khan_Khan_et_al.csv,4_arctic_canada_south,arctic_canada_south,altimetry,3,m,2003.0833333333333,2023.3333333333333,6.75,Khan et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_altimetry_Tepes_Tepes_et_al.csv,4_arctic_canada_south,arctic_canada_south,altimetry,1,m,2010.75,2017.6666666666667,6.9166666666667425,Tepes et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_combined_ArcticInSituvGRACE_Box_et_al.csv,4_arctic_canada_south,arctic_canada_south,combined,52,Gt,1970.75,2022.75,1.0,Box et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_combined_Box2018_Box_et_al.csv,4_arctic_canada_south,arctic_canada_south,combined,13,Gt,2002.75,2015.75,1.0,Box et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_combined_Colgan2015_Colgan_et_al.csv,4_arctic_canada_south,arctic_canada_south,combined,1,m,2003.75,2009.75,6.0,Colgan et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_combined_DUS-combined_Dussaillant_et_al.csv,4_arctic_canada_south,arctic_canada_south,combined,25,mwe,1999.75,2024.75,1.0,Dussaillant et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_combined_Huss_Huss_et_al.csv,4_arctic_canada_south,arctic_canada_south,combined,31,mwe,1990.75,2021.75,1.0,Huss et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_demdiff_ETH_Hugonnet_et_al.csv,4_arctic_canada_south,arctic_canada_south,demdiff,4,m,2000.0,2020.0,5.0,Hugonnet et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_demdiff_Zheng et al._Zheng_et_al.csv,4_arctic_canada_south,arctic_canada_south,demdiff,1,m,2012.25,2021.5,9.25,Zheng et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_glaciological_UZH_GlaciolSineWave_Zemp_et_al.csv,4_arctic_canada_south,arctic_canada_south,glaciological,301,mwe,1999.6666666666667,2024.75,0.08333333333333308,Zemp et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_glaciological_WGMS-beta_WGMS.csv,4_arctic_canada_south,arctic_canada_south,glaciological,25,mwe,1999.75,2024.75,1.0,WGMS
data/glambie/input/4_arctic_canada_south/arctic_canada_south_gravimetry_Harig_Group_Harig_et_al.csv,4_arctic_canada_south,arctic_canada_south,gravimetry,251,Gt,2002.25,2023.1666666666667,0.08333333333333363,Harig et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_gravimetry_Jacob_2012_dmdt_Jacob_et_al.csv,4_arctic_canada_south,arctic_canada_south,gravimetry,1,Gt,2003.0,2010.9166666666667,7.9166666666667425,Jacob et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_gravimetry_LEGOS-MAGELLIUM-bis_Pfeffer_et_al.csv,4_arctic_canada_south,arctic_canada_south,gravimetry,245,Gt,2002.25,2022.6666666666667,0.08333333333333365,Pfeffer et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_gravimetry_LEGOS-MAGELLIUM_Pfeffer_et_al.csv,4_arctic_canada_south,arctic_canada_south,gravimetry,245,Gt,2002.25,2022.6666666666667,0.08333333333333365,Pfeffer et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_gravimetry_Sasgen_AWIarc_RL01_2_Sasgen_et_al.csv,4_arctic_canada_south,arctic_canada_south,gravimetry,248,Gt,2002.25,2022.9166666666667,0.08333333333333363,Sasgen et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_gravimetry_Velicogna_Sutterley_et_al.csv,4_arctic_canada_south,arctic_canada_south,gravimetry,251,gt,2002.25,2023.1666666666667,0.08333333333333363,Sutterley et al.
data/glambie/input/4_arctic_canada_south/arctic_canada_south_gravimetry_Wouters_Wouters_et_al.csv,4_arctic_canada_south,arctic_canada_south,gravimetry,236,Gt,2002.1666666666667,2021.8333333333333,0.08333333333333269,Wouters et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_altimetry_Bolch_2013_Bolch_et_al.csv,5_greenland_periphery,greenland_periphery,altimetry,1,m,2003.75,2008.1666666666667,4.4166666666667425,Bolch et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_altimetry_Gardner2013_icesat_Gardner_et_al.csv,5_greenland_periphery,greenland_periphery,altimetry,1,m,2003.75,2009.75,6.0,Gardner et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_altimetry_Jakob_Gourmelen_Jakob_et_al.csv,5_greenland_periphery,greenland_periphery,altimetry,120,m,2010.6666666666667,2020.6666666666667,0.08333333333333333,Jakob et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_altimetry_Khan_Khan_et_al.csv,5_greenland_periphery,greenland_periphery,altimetry,3,m,2003.0833333333333,2021.9166666666667,6.277777777777828,Khan et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_altimetry_Nilsson_Gardner_Nilsson_et_al.csv,5_greenland_periphery,greenland_periphery,altimetry,359,m,1992.0,2021.9166666666667,0.08333333333333355,Nilsson et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_combined_Colgan2015_Colgan_et_al.csv,5_greenland_periphery,greenland_periphery,combined,1,m,2003.75,2009.75,6.0,Colgan et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_combined_DUS-combined_Dussaillant_et_al.csv,5_greenland_periphery,greenland_periphery,combined,25,mwe,1999.75,2024.75,1.0,Dussaillant et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_combined_Huss_Huss_et_al.csv,5_greenland_periphery,greenland_periphery,combined,31,mwe,1990.75,2021.75,1.0,Huss et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_demdiff_DLR_Abdullahi_et_al.csv,5_greenland_periphery,greenland_periphery,demdiff,1,m,2010.9166666666667,2017.75,6.8333333333332575,Abdullahi et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_demdiff_ETH_Hugonnet_et_al.csv,5_greenland_periphery,greenland_periphery,demdiff,4,m,2000.0,2020.0,5.0,Hugonnet et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_demdiff_Zheng et al._Zheng_et_al.csv,5_greenland_periphery,greenland_periphery,demdiff,1,m,2012.3333333333333,2021.5833333333333,9.25,Zheng et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_glaciological_UZH_GlaciolSineWave_Zemp_et_al.csv,5_greenland_periphery,greenland_periphery,glaciological,301,mwe,1999.6666666666667,2024.75,0.08333333333333308,Zemp et al.
data/glambie/input/5_greenland_periphery/greenland_periphery_glaciological_WGMS-beta_WGMS.csv,5_greenland_periphery,greenland_periphery,glaciological,25,mwe,1999.75,2024.75,1.0,WGMS
data/glambie/input/6_iceland/iceland_altimetry_Foresta_Foresta_et_al.csv,6_iceland,iceland,altimetry,1,m,2010.75,2015.6666666666667,4.9166666666667425,Foresta et al.
data/glambie/input/6_iceland/iceland_altimetry_Jakob_Gourmelen_Jakob_et_al.csv,6_iceland,iceland,altimetry,120,m,2010.6666666666667,2020.6666666666667,0.08333333333333333,Jakob et al.
data/glambie/input/6_iceland/iceland_altimetry_Tepes_Tepes_et_al.csv,6_iceland,iceland,altimetry,1,m,2010.75,2017.6666666666667,6.9166666666667425,Tepes et al.
data/glambie/input/6_iceland/iceland_combined_ArcticInSituvGRACE_Box_et_al.csv,6_iceland,iceland,combined,34,Gt,1988.75,2022.75,1.0,Box et al.
data/glambie/input/6_iceland/iceland_combined_Box2018_Box_et_al.csv,6_iceland,iceland,combined,13,Gt,2002.75,2015.75,1.0,Box et al.
data/glambie/input/6_iceland/iceland_combined_DUS-combined_Dussaillant_et_al.csv,6_iceland,iceland,combined,25,mwe,1999.75,2024.75,1.0,Dussaillant et al.
data/glambie/input/6_iceland/iceland_combined_Huss_Huss_et_al.csv,6_iceland,iceland,combined,31,mwe,1990.75,2021.75,1.0,Huss et al.
data/glambie/input/6_iceland/iceland_combined_Iceland-mb-group_smb_Palsson_et_al.csv,6_iceland,iceland,combined,26,mwe,1996.75,2022.75,1.0,Palsson et al.
data/glambie/input/6_iceland/iceland_combined_Iceland-mb-group_tot_Palsson_et_al.csv,6_iceland,iceland,combined,26,mwe,1996.75,2022.75,1.0,Palsson et al.
data/glambie/input/6_iceland/iceland_demdiff_ETH_Hugonnet_et_al.csv,6_iceland,iceland,demdiff,4,m,2000.0,2020.0,5.0,Hugonnet et al.
data/glambie/input/6_iceland/iceland_demdiff_UIO_ASTER_Piermattei_et_al.csv,6_iceland,iceland,demdiff,2,m,2003.75,2019.75,8.0,Piermattei et al.
data/glambie/input/6_iceland/iceland_demdiff_UIO_SPOT5ArticDEM_Piermattei_et_al.csv,6_iceland,iceland,demdiff,2,m,2003.75,2021.75,9.0,Piermattei et al.
data/glambie/input/6_iceland/iceland_demdiff_Zheng et al._Zheng_et_al.csv,6_iceland,iceland,demdiff,1,m,2012.5833333333333,2021.5833333333333,9.0,Zheng et al.
data/glambie/input/6_iceland/iceland_glaciological_UZH_GlaciolSineWave_Zemp_et_al.csv,6_iceland,iceland,glaciological,301,mwe,1999.6666666666667,2024.75,0.08333333333333308,Zemp et al.
data/glambie/input/6_iceland/iceland_glaciological_WGMS-beta_WGMS.csv,6_iceland,iceland,glaciological,25,mwe,1999.75,2024.75,1.0,WGMS
data/glambie/input/6_iceland/iceland_gravimetry_Harig_Group_Harig_et_al.csv,6_iceland,iceland,gravimetry,251,Gt,2002.25,2023.1666666666667,0.08333333333333363,Harig et al.
data/glambie/input/6_iceland/iceland_gravimetry_Jacob_2012_dmdt_Jacob_et_al.csv,6_iceland,iceland,gravimetry,1,Gt,2003.0,2010.9166666666667,7.9166666666667425,Jacob et al.
data/glambie/input/6_iceland/iceland_gravimetry_LEGOS-MAGELLIUM-bis_Pfeffer_et_al.csv,6_iceland,iceland,gravimetry,245,Gt,2002.25,2022.6666666666667,0.08333333333333365,Pfeffer et al.
data/glambie/input/6_iceland/iceland_gravimetry_LEGOS-MAGELLIUM_Pfeffer_et_al.csv,6_iceland,iceland,gravimetry,245,Gt,2002.25,2022.6666666666667,0.08333333333333365,Pfeffer et al.
data/glambie/input/6_iceland/iceland_gravimetry_Sasgen_AWIarc_RL01_2_Sasgen_et_al.csv,6_iceland,iceland,gravimetry,248,Gt,2002.25,2022.9166666666667,0.08333333333333363,Sasgen et al.
data/glambie/input/6_iceland/iceland_gravimetry_Velicogna_Sutterley_et_al.csv,6_iceland,iceland,gravimetry,251,gt,2002.25,2023.1666666666667,0.08333333333333363,Sutterley et al.
data/glambie/input/6_iceland/iceland_gravimetry_Wouters_Wouters_et_al.csv,6_iceland,iceland,gravimetry,236,Gt,2002.1666666666667,2021.8333333333333,0.08333333333333269,Wouters et al.
data/glambie/input/7_svalbard/svalbard_altimetry_Gardner2013_icesat_Gardner_et_al.csv,7_svalbard,svalbard,altimetry,1,m,2003.75,2009.75,6.0,Gardner et al.
data/glambie/input/7_svalbard/svalbard_altimetry_Jakob_Gourmelen_Jakob_et_al.csv,7_svalbard,svalbard,altimetry,120,m,2010.6666666666667,2020.6666666666667,0.08333333333333333,Jakob et al.
data/glambie/input/7_svalbard/svalbard_altimetry_Tepes_Tepes_et_al.csv,7_svalbard,svalbard,altimetry,1,m,2010.75,2017.6666666666667,6.9166666666667425,Tepes et al.
data/glambie/input/7_svalbard/svalbard_combined_ArcticInSituvGRACE_Box_et_al.csv,7_svalbard,svalbard,combined,52,Gt,1970.75,2022.75,1.0,Box et al.
data/glambie/input/7_svalbard/svalbard_combined_Box2018_Box_et_al.csv,7_svalbard,svalbard,combined,13,Gt,2002.75,2015.75,1.0,Box et al.
data/glambie/input/7_svalbard/svalbard_combined_DUS-combined_Dussaillant_et_al.csv,7_svalbard,svalbard,combined,25,mwe,1999.75,2024.75,1.0,Dussaillant et al.
data/glambie/input/7_svalbard/svalbard_combined_Huss_Huss_et_al.csv,7_svalbard,svalbard,combined,31,mwe,1990.75,2021.75,1.0,Huss et al.
data/glambie/input/7_svalbard/svalbard_demdiff_ETH_Hugonnet_et_al.csv,7_svalbard,svalbard,demdiff,4,m,2000.0,2020.0,5.0,Hugonnet et al.
data/glambie/input/7_svalbard/svalbard_demdiff_Zheng et al._Zheng_et_al.csv,7_svalbard,svalbard,demdiff,1,m,2012.25,2021.5,9.25,Zheng et al.
data/glambie/input/7_svalbard/svalbard_glaciological_UZH_GlaciolSineWave_Zemp_et_al.csv,7_svalbard,svalbard,glaciological,301,mwe,1999.6666666666667,2024.75,0.08333333333333308,Zemp et al.
data/glambie/input/7_svalbard/svalbard_glaciological_WGMS-beta_WGMS.csv,7_svalbard,svalbard,glaciological,25,mwe,1999.75,2024.75,1.0,WGMS
data/glambie/input/7_svalbard/svalbard_gravimetry_Harig_Group_Harig_et_al.csv,7_svalbard,svalbard,gravimetry,251,Gt,2002.25,2023.1666666666667,0.08333333333333363,Harig et al.
data/glambie/input/7_svalbard/svalbard_gravimetry_Jacob_2012_dmdt_Jacob_et_al.csv,7_svalbard,svalbard,gravimetry,1,Gt,2003.0,2010.9166666666667,7.9166666666667425,Jacob et al.
data/glambie/input/7_svalbard/svalbard_gravimetry_LEGOS-MAGELLIUM-bis_Pfeffer_et_al.csv,7_svalbard,svalbard,gravimetry,245,Gt,2002.25,2022.6666666666667,0.08333333333333365,Pfeffer et al.
data/glambie/input/7_svalbard/svalbard_gravimetry_LEGOS-MAGELLIUM_Pfeffer_et_al.csv,7_svalbard,svalbard,gravimetry,245,Gt,2002.25,2022.6666666666667,0.08333333333333365,Pfeffer et al.
data/glambie/input/7_svalbard/svalbard_gravimetry_Sasgen_AWIarc_RL01_2_Sasgen_et_al.csv,7_svalbard,svalbard,gravimetry,248,Gt,2002.25,2022.9166666666667,0.08333333333333363,Sasgen et al.
data/glambie/input/7_svalbard/svalbard_gravimetry_Velicogna_Sutterley_et_al.csv,7_svalbard,svalbard,gravimetry,251,gt,2002.25,2023.1666666666667,0.08333333333333363,Sutterley et al.
data/glambie/input/7_svalbard/svalbard_gravimetry_Wouters_Wouters_et_al.csv,7_svalbard,svalbard,gravimetry,236,Gt,2002.1666666666667,2021.8333333333333,0.08333333333333269,Wouters et al.
data/glambie/input/8_scandinavia/scandinavia_combined_DUS-combined_Dussaillant_et_al.csv,8_scandinavia,scandinavia,combined,25,mwe,1999.75,2024.75,1.0,Dussaillant et al.
data/glambie/input/8_scandinavia/scandinavia_combined_Huss_Huss_et_al.csv,8_scandinavia,scandinavia,combined,31,mwe,1990.75,2021.75,1.0,Huss et al.
data/glambie/input/8_scandinavia/scandinavia_demdiff_Andreassen_Andreassen_et_al.csv,8_scandinavia,scandinavia,demdiff,1,m,2010.75,2019.75,9.0,Andreassen et al.
data/glambie/input/8_scandinavia/scandinavia_demdiff_ETH_Hugonnet_et_al.csv,8_scandinavia,scandinavia,demdiff,4,m,2000.0,2020.0,5.0,Hugonnet et al.
data/glambie/input/8_scandinavia/scandinavia_demdiff_Zheng et al._Zheng_et_al.csv,8_scandinavia,scandinavia,demdiff,1,m,2013.4166666666667,2020.6666666666667,7.25,Zheng et al.
data/glambie/input/8_scandinavia/scandinavia_glaciological_UZH_GlaciolSineWave_Zemp_et_al.csv,8_scandinavia,scandinavia,glaciological,301,mwe,1999.6666666666667,2024.75,0.08333333333333308,Zemp et al.
data/glambie/input/8_scandinavia/scandinavia_glaciological_WGMS-beta_WGMS.csv,8_scandinavia,scandinavia,glaciological,25,mwe,1999.75,2024.75,1.0,WGMS
data/glambie/input/8_scandinavia/scandinavia_gravimetry_Jacob_2012_dmdt_Jacob_et_al.csv,8_scandinavia,scandinavia,gravimetry,1,Gt,2003.0,2010.9166666666667,7.9166666666667425,Jacob et al.
data/glambie/input/8_scandinavia/scandinavia_gravimetry_Sasgen_AWIarc_RL01_2_Sasgen_et_al.csv,8_scandinavia,scandinavia,gravimetry,248,Gt,2002.25,2022.9166666666667,0.08333333333333363,Sasgen et al.
data/glambie/input/8_scandinavia/scandinavia_gravimetry_Wouters_Wouters_et_al.csv,8_scandinavia,scandinavia,gravimetry,236,Gt,2002.1666666666667,2021.8333333333333,0.08333333333333269,Wouters et al.
data/glambie/input/9_russian_arctic/russian_arctic_altimetry_Gardner2013_icesat_Gardner_et_al.csv,9_russian_arctic,russian_arctic,altimetry,1,m,2003.75,2009.75,6.0,Gardner et al.
data/glambie/input/9_russian_arctic/russian_arctic_altimetry_Jakob_Gourmelen_Jakob_et_al.csv,9_russian_arctic,russian_arctic,altimetry,121,m,2010.5833333333333,2020.6666666666663,0.08333333333333083,Jakob et al.
data/glambie/input/9_russian_arctic/russian_arctic_altimetry_Tepes_Tepes_et_al.csv,9_russian_arctic,russian_arctic,altimetry,1,m,2010.75,2017.6666666666667,6.9166666666667425,Tepes et al.
data/glambie/input/9_russian_arctic/russian_arctic_combined_ArcticInSituvGRACE_Box_et_al.csv,9_russian_arctic,russian_arctic,combined,52,Gt,1970.75,2022.75,1.0,Box et al.
data/glambie/input/9_russian_arctic/russian_arctic_combined_Box2018_Box_et_al.csv,9_russian_arctic,russian_arctic,combined,13,Gt,2002.75,2015.75,1.0,Box et al.
data/glambie/input/9_russian_arctic/russian_arctic_combined_DUS-combined_Dussaillant_et_al.csv,9_russian_arctic,russian_arctic,combined,25,mwe,1999.75,2024.75,1.0,Dussaillant et al.
data/glambie/input/9_russian_arctic/russian_arctic_combined_Huss_Huss_et_al.csv,9_russian_arctic,russian_arctic,combined,31,mwe,1990.75,2021.75,1.0,Huss et al.
data/glambie/input/9_russian_arctic/russian_arctic_demdiff_ETH_Hugonnet_et_al.csv,9_russian_arctic,russian_arctic,demdiff,4,m,2000.0,2020.0,5.0,Hugonnet et al.
data/glambie/input/9_russian_arctic/russian_arctic_demdiff_FAU-GLACIER_Braun_et_al.csv,9_russian_arctic,russian_arctic,demdiff,1,m,2011.0,2016.9166666666667,5.9166666666667425,Braun et al.
data/glambie/input/9_russian_arctic/russian_arctic_demdiff_Zheng et al._Zheng_et_al.csv,9_russian_arctic,russian_arctic,demdiff,1,m,2012.25,2021.5833333333333,9.333333333333258,Zheng et al.
data/glambie/input/9_russian_arctic/russian_arctic_glaciological_UZH_GlaciolSineWave_Zemp_et_al.csv,9_russian_arctic,russian_arctic,glaciological,301,mwe,1999.6666666666667,2024.75,0.08333333333333308,Zemp et al.
data/glambie/input/9_russian_arctic/russian_arctic_glaciological_WGMS-beta_WGMS.csv,9_russian_arctic,russian_arctic,glaciological,25,mwe,1999.75,2024.75,1.0,WGMS
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_Harig_Group_Harig_et_al.csv,9_russian_arctic,russian_arctic,gravimetry,251,Gt,2002.25,2023.1666666666667,0.08333333333333363,Harig et al.
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_Jacob_2012_dmdt_Jacob_et_al.csv,9_russian_arctic,russian_arctic,gravimetry,1,Gt,2003.0,2010.9166666666667,7.9166666666667425,Jacob et al.
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_LEGOS-MAGELLIUM-bis_Pfeffer_et_al.csv,9_russian_arctic,russian_arctic,gravimetry,245,Gt,2002.25,2022.6666666666667,0.08333333333333365,Pfeffer et al.
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_LEGOS-MAGELLIUM_Pfeffer_et_al.csv,9_russian_arctic,russian_arctic,gravimetry,245,Gt,2002.25,2022.6666666666667,0.08333333333333365,Pfeffer et al.
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_Sasgen_AWIarc_RL01_2_Sasgen_et_al.csv,9_russian_arctic,russian_arctic,gravimetry,248,Gt,2002.25,2022.9166666666667,0.08333333333333363,Sasgen et al.
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_Velicogna_Sutterley_et_al.csv,9_russian_arctic,russian_arctic,gravimetry,251,gt,2002.25,2023.1666666666667,0.08333333333333363,Sutterley et al.
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_Wouters_Wouters_et_al.csv,9_russian_arctic,russian_arctic,gravimetry,236,Gt,2002.1666666666667,2021.8333333333333,0.08333333333333269,Wouters et al.
