feature,variance,cv,age_corr,age_corr_abs,dpt_corr,dpt_corr_abs,traj_score,laplacian_score,mi_age,mi_dpt,mi_combined,kw_stat_phase,kw_pval_phase,mw_stat_state,mw_pval_state,composite_score,norm_variance,norm_cv,norm_age_corr,norm_dpt_corr,norm_lap,norm_mi,norm_kw,norm_mw,protein,compartment
Int_Med_cJun_ring,0.0021635897,0.45367628,-0.1071843575033122,0.1071843575033122,0.5322853778810014,0.5322853778810014,0.3197348676921568,0.4197986033772439,0.02216238457882902,0.252347464877837,0.3705598330917502,20.456182558133655,0.0001365225835492363,421554.0,0.2594980972766404,0.5785269709543568,0.2385892116182573,0.2551867219917012,0.5912863070539419,0.8775933609958506,0.607883817427386,0.8796680497925311,0.2634854771784232,0.4253112033195021,cJun,ring
Int_MeanEdge_Bcl2_cell,0.0036452273,0.6785251,-0.10733214947020463,0.10733214947020463,0.5434497238926218,0.5434497238926218,0.3253909366814132,0.4393620729592158,0.015331136470103424,0.23672014616930337,0.3425998514047726,30.92639245451431,8.809300765532476e-07,367144.0,3.447594747621447e-07,0.5782157676348548,0.41493775933609955,0.6804979253112033,0.6016597510373445,0.9004149377593361,0.5228215767634854,0.8381742738589212,0.36514522821576767,0.06639004149377592,Bcl2,cell
Int_Med_p16_cell,0.0058932225,0.43629393,-0.04706970134742349,0.04706970134742349,0.6348584064549411,0.6348584064549411,0.3409640539011823,0.3229579707001766,0.015429291037813542,0.31482629013278274,0.4510867350563417,11.077249407808061,0.011315409101649248,400948.5,0.00854327910323515,0.5740663900414937,0.5892116182572614,0.20746887966804983,0.29460580912863066,0.970954356846473,0.8257261410788381,0.9543568464730291,0.12448132780082988,0.20746887966804983,p16,cell
Int_Med_pAKT_nuc,0.007315478,0.6269273,-0.14149436584683492,0.14149436584683492,-0.3067103090819222,0.3067103090819222,0.22410233746437858,0.45333393296940055,0.0744398515220972,0.09081359426891566,0.19438001477865446,22.639358025593044,4.801164498897944e-05,438645.5,0.90291958096141,0.571161825726141,0.6680497925311204,0.6348547717842323,0.7012448132780082,0.5933609958506224,0.46473029045643155,0.5850622406639003,0.29460580912863066,0.5643153526970954,pAKT,nuc
Int_Med_pRB_cell,0.0011773119,2.7463171,-0.05814899491813319,0.05814899491813319,0.5968887332424119,0.5968887332424119,0.32751886408027253,0.675988521893891,0.023177590600131026,0.26237138948026617,0.3854032925004906,84.75927125780804,2.922993745920685e-18,542260.5,1.4925434724782053e-14,0.5705394190871369,0.0954356846473029,0.991701244813278,0.34854771784232363,0.9543568464730291,0.03734439834024894,0.9045643153526971,0.6556016597510373,0.91701244813278,pRB,cell
Int_Med_CDK4_cell,0.0063810367,0.2737334,0.09828133808582998,0.09828133808582998,0.3662671360715524,0.3662671360715524,0.23227423707869121,0.3765297701098441,0.006676653684300149,0.1153222205449067,0.16617597127981107,60.34576742819875,4.958752431380072e-13,451736.0,0.28121886738546065,0.5703319502074689,0.6265560165975104,0.020746887966805017,0.5435684647302905,0.6846473029045643,0.7095435684647302,0.46473029045643155,0.5435684647302905,0.6473029045643153,CDK4,cell
Int_Med_pGSK3b_ring,0.01116385,0.42610836,-0.1159699814494251,0.1159699814494251,0.38540670785213826,0.38540670785213826,0.25068834465078166,0.37548692889757296,0.011489328286473643,0.12671517448814207,0.1864060712163676,51.27016366261929,4.2848297367110535e-11,357511.0,6.6178356067429404e-09,0.5689834024896265,0.8112033195020747,0.1680497925311203,0.6369294605809128,0.6991701244813278,0.7157676348547718,0.5643153526970954,0.504149377593361,0.047717842323651505,pGSK3b,ring
Int_Med_p16_ring,0.0051652617,0.4263637,-0.05991985797997554,0.05991985797997554,0.6086051083536399,0.6086051083536399,0.33426248316680773,0.3423774462884498,0.05344286372787366,0.3000765385787423,0.4655193659874189,10.822359337904345,0.012726269687292398,395535.0,0.002486100318802427,0.5687759336099585,0.529045643153527,0.17634854771784236,0.3630705394190872,0.9647302904564315,0.7904564315352697,0.966804979253112,0.1182572614107884,0.1431535269709544,p16,ring
Int_Med_pGSK3b_cyto,0.01116385,0.42610836,-0.1159699814494251,0.1159699814494251,0.38540670785213826,0.38540670785213826,0.25068834465078166,0.37548692889757296,0.011579073503811266,0.12661677476847633,0.1863519112092393,51.27016366261929,4.2848297367110535e-11,357511.0,6.6178356067429404e-09,0.5683609958506224,0.8112033195020747,0.1680497925311203,0.6369294605809128,0.6991701244813278,0.7157676348547718,0.5601659751037344,0.504149377593361,0.047717842323651505,pGSK3b,cyto
Int_Med_p16_cyto,0.0051652617,0.4263637,-0.05991985797997554,0.05991985797997554,0.6086051083536399,0.6086051083536399,0.33426248316680773,0.3423774462884498,0.05053129448588223,0.29937015975937165,0.46186575799469887,10.822359337904345,0.012726269687292398,395535.0,0.002486100318802427,0.5681535269709543,0.529045643153527,0.17634854771784236,0.3630705394190872,0.9647302904564315,0.7904564315352697,0.9626556016597511,0.1182572614107884,0.1431535269709544,p16,cyto
Int_Med_pp21_nuc,0.0018224826,1.4995072,0.4840634471442134,0.4840634471442134,0.062319881528181915,0.062319881528181915,0.2731916643361977,0.5976980932236139,0.18211961299892554,0.028764651304155286,0.2071348847841863,689.87700230536,3.2890192104794817e-149,505349.0,6.003529860178466e-07,0.5670124481327801,0.20331950207468885,0.9626556016597511,0.946058091286307,0.09128630705394192,0.13692946058091282,0.6556016597510373,0.9253112033195021,0.8423236514522822,pp21,nuc
Int_Med_Cdh1_nuc,0.017832275,0.5258631,-0.3670278266151216,0.3670278266151216,-0.01463099993529631,0.01463099993529631,0.19082941327520897,0.5082520411642502,0.27136258490461795,0.026590247011708534,0.286056529079316,692.5274940108591,8.756886612563628e-150,239868.0,6.186960692773929e-47,0.566804979253112,0.970954356846473,0.4522821576763485,0.9294605809128631,0.03319502074688796,0.2904564315352697,0.7925311203319502,0.9294605809128631,0.008298755186721962,Cdh1,nuc
Int_Med_pRB_ring,0.0005521056,1.4683553,-0.07797778424554547,0.07797778424554547,0.5659592859825964,0.5659592859825964,0.3219685351140709,0.6552948191640222,0.03611082575047764,0.24384292829299525,0.37156402067580124,58.653166681096245,1.1400823887324077e-12,514707.0,1.3719169277326344e-08,0.5631742738589213,0.014522821576763434,0.9522821576763485,0.4543568464730291,0.9315352697095436,0.07261410788381739,0.8879668049792531,0.533195020746888,0.8609958506224067,pRB,ring
Int_Med_pRB_cyto,0.0005521056,1.4683553,-0.07797778424554547,0.07797778424554547,0.5659592859825964,0.5659592859825964,0.3219685351140709,0.6552948191640222,0.03358157772306569,0.24548152389501787,0.3715158318551793,58.653166681096245,1.1400823887324077e-12,514707.0,1.3719169277326344e-08,0.5625518672199171,0.014522821576763434,0.9522821576763485,0.4543568464730291,0.9315352697095436,0.07261410788381739,0.8838174273858921,0.533195020746888,0.8609958506224067,pRB,cyto
Int_Med_CDK6_cell,0.0034764097,0.72285295,-0.024208970597518368,0.024208970597518368,0.447368955203412,0.447368955203412,0.2357889629004652,0.3976140108999196,0.003041873818331986,0.14509158014952295,0.20415298195815018,38.25517440803571,2.495842521923385e-08,524257.0,1.8690754869637628e-10,0.5622406639004149,0.4107883817427386,0.7344398340248963,0.17427385892116187,0.8091286307053942,0.6763485477178424,0.6431535269709543,0.41493775933609955,0.8879668049792531,CDK6,cell
Int_Med_pGSK3b_cell,0.009048377,0.44508594,-0.0889384021762424,0.0889384021762424,0.43331543377469334,0.43331543377469334,0.2611269179754679,0.357590713456331,0.0,0.16465562868067884,0.22851130653670398,32.18122501855605,4.792842174266541e-07,366575.0,2.766161163251893e-07,0.5605809128630704,0.7344398340248963,0.22821576763485474,0.4979253112033195,0.7634854771784232,0.7593360995850622,0.6970954356846473,0.36929460580912865,0.06224066390041494,pGSK3b,cell
Int_Med_Bcl2_cyto,0.005826879,0.50982934,-0.023220854545899543,0.023220854545899543,0.5776132852623591,0.5776132852623591,0.3004170699041293,0.30282122827080493,0.0,0.3070631107242461,0.42614633452282163,24.348893167284533,2.1121904371673283e-05,371663.0,1.8577436497306395e-06,0.5590248962655601,0.5663900414937759,0.4045643153526971,0.1639004149377593,0.9481327800829875,0.8568464730290457,0.9253112033195021,0.32157676348547715,0.07676348547717837,Bcl2,cyto
Int_Med_PCNA_ring,0.0030177366,0.63062596,-0.2745114406756147,0.2745114406756147,0.2864871642211285,0.2864871642211285,0.2804993024483716,0.4851231756725306,0.07739505170780703,0.09140969469628235,0.19792063710860566,191.51199851290974,2.877306877368227e-41,325119.0,3.1225700372129204e-16,0.558402489626556,0.36721991701244816,0.6452282157676348,0.8858921161825726,0.549792531120332,0.34232365145228216,0.6141078838174274,0.8402489626556017,0.022821576763485507,PCNA,ring
Int_Med_Bcl2_ring,0.005826879,0.50982934,-0.023220854545899543,0.023220854545899543,0.5776132852623591,0.5776132852623591,0.3004170699041293,0.30282122827080493,0.0,0.30687152646747684,0.4258804513023269,24.348893167284533,2.1121904371673283e-05,371663.0,1.8577436497306395e-06,0.5584024896265559,0.5663900414937759,0.4045643153526971,0.1639004149377593,0.9481327800829875,0.8568464730290457,0.9211618257261411,0.32157676348547715,0.07676348547717837,Bcl2,ring
Int_Med_pp53_nuc,0.002665842,0.47354156,0.3704153269125631,0.3704153269125631,-0.14066651563844956,0.14066651563844956,0.2555409212755063,0.46905980726526214,0.1090427774654783,0.029808660731928782,0.14148756025133574,324.6728103896178,4.541397799488798e-70,508117.0,2.0689988936966244e-07,0.5568464730290457,0.29875518672199175,0.2863070539419087,0.9336099585062241,0.2863070539419087,0.39419087136929465,0.3360995850622407,0.8838174273858921,0.8506224066390041,pp53,nuc
Int_Med_PCNA_cyto,0.0030177366,0.63062596,-0.2745114406756147,0.2745114406756147,0.2864871642211285,0.2864871642211285,0.2804993024483716,0.4851231756725306,0.07820794806845743,0.08835311286344982,0.19442504032094265,191.51199851290974,2.877306877368227e-41,325119.0,3.1225700372129204e-16,0.5552904564315353,0.36721991701244816,0.6452282157676348,0.8858921161825726,0.549792531120332,0.34232365145228216,0.5933609958506224,0.8402489626556017,0.022821576763485507,PCNA,cyto
Int_Med_Bcl2_cell,0.0058607417,0.55236804,-0.0168932715547858,0.0168932715547858,0.6023952090524627,0.6023952090524627,0.30964424030362425,0.30005770587960834,0.007971400182247734,0.3173973492777886,0.4478073498778498,20.07083535473245,0.00016410029311393645,376577.5,1.0370627540509748e-05,0.5549792531120331,0.5726141078838174,0.5311203319502075,0.0954356846473029,0.9585062240663901,0.8755186721991701,0.941908713692946,0.25311203319502074,0.10373443983402486,Bcl2,cell
Int_Med_p14ARF_ring,0.006826223,0.54867566,-0.10633435157098928,0.10633435157098928,-0.18278198359069853,0.18278198359069853,0.1445581675808439,0.3857887412541613,0.012779417196923326,0.09600851946610689,0.14497546824148005,49.54678796380644,9.977315232833959e-11,491334.0,7.249123347412764e-05,0.5482365145228214,0.6369294605809128,0.524896265560166,0.5829875518672198,0.3755186721991701,0.7033195020746887,0.3526970954356846,0.48340248962655596,0.7863070539419087,p14ARF,ring
Int_Med_p14ARF_cyto,0.006826223,0.54867566,-0.10633435157098928,0.10633435157098928,-0.18278198359069853,0.18278198359069853,0.1445581675808439,0.3857887412541613,0.012763786514506492,0.0957435536061757,0.1445933935757659,49.54678796380644,9.977315232833959e-11,491334.0,7.249123347412764e-05,0.5476141078838173,0.6369294605809128,0.524896265560166,0.5829875518672198,0.3755186721991701,0.7033195020746887,0.34854771784232363,0.48340248962655596,0.7863070539419087,p14ARF,cyto
Int_Med_AKT_nuc,0.021186927,0.4865,0.16672144984083065,0.16672144984083065,0.15270670735736727,0.15270670735736727,0.15971407859909897,0.4800343502838245,0.0793851481629444,0.04344346718838832,0.1331796850112852,128.4309630241147,1.1781173770221283e-27,443411.0,0.6384765161497148,0.5464730290456432,0.975103734439834,0.3278008298755186,0.7676348547717842,0.3112033195020747,0.36514522821576767,0.2904564315352697,0.7427385892116183,0.5975103734439834,AKT,nuc
Int_MeanEdge_DNA_cell,0.0033320284,1.7554345,-0.19907465870862515,0.19907465870862515,0.06598859196051393,0.06598859196051393,0.13253162533456952,0.31020388188162756,0.023171753098499615,0.07577047096651324,0.12643065641895362,60.796395906528566,3.9726868449457625e-13,441314.5,0.7513980351051162,0.5448132780082987,0.39834024896265563,0.975103734439834,0.8049792531120332,0.10373443983402486,0.8506224066390041,0.2614107883817427,0.5477178423236515,0.5809128630705394,DNA,cell
Int_Med_Cdh1_cell,0.0029070103,0.40440613,-0.07070545787489889,0.07070545787489889,0.3751664457331486,0.3751664457331486,0.22293595180402376,0.41163547714489596,0.054414651593386765,0.14001176456747721,0.24427156618073337,177.697228832498,2.7716675260895775e-38,413168.0,0.0822586706399112,0.5423236514522821,0.3360995850622407,0.12448132780082988,0.4024896265560166,0.6887966804979253,0.6348547717842323,0.7261410788381742,0.8174273858921162,0.3278008298755186,Cdh1,cell
Int_Med_YAP_ring,0.017683873,0.4509576,0.017320961051890734,0.017320961051890734,0.5217019408416138,0.5217019408416138,0.2695114509467523,0.3168101167044219,0.02392650483498926,0.17579624759725476,0.2659407636395936,19.252926667964875,0.00024237318670560428,397378.5,0.003849576066044379,0.5397302904564314,0.9647302904564315,0.2385892116182573,0.10165975103734437,0.8651452282157677,0.8402489626556017,0.7634854771784232,0.2385892116182573,0.1680497925311203,YAP,ring
Int_Med_YAP_cyto,0.017683873,0.4509576,0.017320961051890734,0.017320961051890734,0.5217019408416138,0.5217019408416138,0.2695114509467523,0.3168101167044219,0.02424050574563985,0.17551628453260015,0.2658405301381104,19.252926667964875,0.00024237318670560428,397378.5,0.003849576066044379,0.5391078838174272,0.9647302904564315,0.2385892116182573,0.10165975103734437,0.8651452282157677,0.8402489626556017,0.7593360995850622,0.2385892116182573,0.1680497925311203,YAP,cyto
Int_Med_p27_nuc,0.016722526,0.5528197,-0.49477946900436137,0.49477946900436137,-0.009985173557482461,0.009985173557482461,0.2523823212809219,0.5788589095638894,0.20380672899976116,0.02696057167738175,0.22454339744969132,1052.9889811568798,5.753231079726978e-228,244863.0,1.126957296498682e-44,0.5365145228215767,0.9336099585062241,0.5394190871369295,0.950207468879668,0.012448132780082943,0.17012448132780078,0.6887966804979253,0.941908713692946,0.012448132780082943,p27,nuc
Int_Med_CDK4_nuc,0.0079085305,1.2959095,0.163320444142171,0.163320444142171,-0.06286018800276008,0.06286018800276008,0.11309031607246554,0.34552233809007105,0.06832296634362933,0.05383304850520787,0.13744163537723023,208.5908111204817,5.87132061281668e-45,303325.0,1.7451203528282082e-22,0.5340248962655602,0.6970954356846473,0.9336099585062241,0.7551867219917012,0.0954356846473029,0.7800829875518672,0.32365145228215764,0.8506224066390041,0.016597510373444035,CDK4,nuc
Int_Med_GSK3b_nuc,0.0063704606,0.5547895,0.31112700357368656,0.31112700357368656,0.0115740183015008,0.0115740183015008,0.16135051093759367,0.4407813384940144,0.08425520786977891,0.03736248142152121,0.12921190398418606,225.255081737282,1.4678212982997178e-48,436907.5,0.996156088639391,0.5338174273858922,0.6141078838174274,0.5435684647302905,0.9087136929460581,0.020746887966805017,0.5186721991701244,0.27385892116182575,0.8672199170124482,0.5477178423236515,GSK3b,nuc
Int_Med_PCNA_cell,0.0013938992,0.9810785,-0.25491389892986577,0.25491389892986577,0.3262867289038243,0.3262867289038243,0.29060031391684504,0.5337453413723157,0.06861729629801161,0.09667979415374894,0.19717516993353992,163.4498609510627,3.300495046372964e-35,334263.0,6.379024685070011e-14,0.533402489626556,0.12863070539419086,0.8755186721991701,0.8589211618257262,0.6473029045643153,0.22821576763485474,0.6099585062240664,0.7925311203319502,0.02904564315352698,PCNA,cell
Int_Med_GSK3b_cell,0.009597353,0.5596635,0.002208635052129933,0.002208635052129933,0.5008799719510996,0.5008799719510996,0.2515443035016148,0.30236303101315853,0.012282978559667868,0.19905620735203033,0.2875306319968431,18.912736246556094,0.0002849954481479064,406926.0,0.02828331697602938,0.53298755186722,0.7676348547717842,0.5560165975103735,0.008298755186721962,0.8506224066390041,0.8630705394190872,0.7966804979253113,0.22821576763485474,0.27385892116182575,GSK3b,cell
Int_Med_pCHK1_ring,0.0034302005,0.6410546,0.01866619100179283,0.01866619100179283,0.5378267198930751,0.5378267198930751,0.2782464554474339,0.31956668368016644,0.0183305806002938,0.21071002382921655,0.30925662125068504,14.915879662240776,0.0018899650384547782,417619.5,0.15766316642525324,0.5310165975103734,0.4045643153526971,0.6576763485477178,0.10995850622406644,0.8858921161825726,0.8319502074688796,0.8132780082987552,0.17219917012448138,0.38796680497925307,pCHK1,ring
Int_Med_pCHK1_cyto,0.0034302005,0.6410546,0.01866619100179283,0.01866619100179283,0.5378267198930751,0.5378267198930751,0.2782464554474339,0.31956668368016644,0.013662079754540812,0.2128611440985484,0.3079555450842697,14.915879662240776,0.0018899650384547782,417619.5,0.15766316642525324,0.5297717842323652,0.4045643153526971,0.6576763485477178,0.10995850622406644,0.8858921161825726,0.8319502074688796,0.8049792531120332,0.17219917012448138,0.38796680497925307,pCHK1,cyto
Int_MeanEdge_PCNA_cell,0.005313182,1.3354892,-0.25977044219430495,0.25977044219430495,0.19682274083541926,0.19682274083541926,0.2282965915148621,0.448869422895329,0.03492316236111748,0.06833710439954555,0.12690420178379816,101.25574452416181,8.345870194445408e-22,391533.5,0.0009103074356656801,0.5290456431535269,0.5352697095435685,0.941908713692946,0.8672199170124482,0.4024896265560166,0.4813278008298755,0.2655601659751037,0.6970954356846473,0.12863070539419086,PCNA,cell
Int_Med_pCHK1_nuc,0.006997042,0.4979609,0.32934887790097084,0.32934887790097084,0.035962968838917,0.035962968838917,0.1826559233699439,0.4822701314453798,0.10229940119948555,0.016787568157480948,0.11722521480838671,261.3109087351706,2.340068208012159e-56,488010.0,0.00019506256695112336,0.5265560165975104,0.6473029045643153,0.3609958506224067,0.9211618257261411,0.06639004149377592,0.3526970954356846,0.20746887966804983,0.8796680497925311,0.7759336099585062,pCHK1,nuc
Int_MeanEdge_Cdh1_cell,0.004887204,0.5021231,-0.1571476446738223,0.1571476446738223,0.31864321604396567,0.31864321604396567,0.237895430358894,0.45983483962843563,0.03373497740301623,0.08464753503273226,0.1484490941258406,59.897815570403836,6.181264583647179e-13,417882.5,0.16345669750696923,0.5259336099585062,0.5103734439834025,0.36929460580912865,0.7385892116182573,0.6224066390041494,0.4315352697095436,0.3817427385892116,0.5394190871369295,0.39419087136929465,Cdh1,cell
Int_Med_CDK4_ring,0.009219067,0.23941828,0.08634106449394835,0.08634106449394835,0.32451588900244804,0.32451588900244804,0.2054284767481982,0.4300984093072831,0.023685562265906235,0.0962775619288383,0.15536243331456961,44.266753346369605,1.3245662489211368e-09,447548.5,0.4401630864414948,0.5247925311203319,0.7489626556016598,0.0020746887966804906,0.48340248962655596,0.6369294605809128,0.5746887966804979,0.41493775933609955,0.46680497925311204,0.6244813278008299,CDK4,ring
Int_Med_pAKT_cell,0.012742515,0.43864095,-0.24059667631057924,0.24059667631057924,-0.2089454899961356,0.2089454899961356,0.22477108315335742,0.4523961493485991,0.08375979443501613,0.03212943761923093,0.12149454636399627,73.99125359135859,5.960581237560492e-16,410204.5,0.050701698293317,0.5240663900414938,0.8589211618257262,0.2116182572614108,0.8423236514522822,0.41493775933609955,0.46887966804979253,0.23236514522821572,0.6141078838174274,0.30290456431535273,pAKT,cell
Int_Med_CDK4_cyto,0.009219067,0.23941828,0.08634106449394835,0.08634106449394835,0.32451588900244804,0.32451588900244804,0.2054284767481982,0.4300984093072831,0.020976556184341355,0.0949266708907377,0.15100034791219635,44.266753346369605,1.3245662489211368e-09,447548.5,0.4401630864414948,0.5229253112033194,0.7489626556016598,0.0020746887966804906,0.48340248962655596,0.6369294605809128,0.5746887966804979,0.4024896265560166,0.46680497925311204,0.6244813278008299,CDK4,cyto
Int_MeanEdge_RB_cell,0.005328276,1.1375288,-0.15739859654985608,0.15739859654985608,0.21303468396369304,0.21303468396369304,0.18521664025677456,0.5528960640044936,0.027730636999166336,0.10799977202582323,0.17534470002515076,41.121335217017204,6.1629647415047805e-09,438543.0,0.9088477880460535,0.5221991701244814,0.5394190871369295,0.9211618257261411,0.7427385892116183,0.43568464730290457,0.20331950207468885,0.5186721991701244,0.43983402489626555,0.5601659751037344,RB,cell
Int_Med_Cdt1_cyto,0.0054659117,0.51804924,-0.03169742840929819,0.03169742840929819,-0.08056062131194686,0.08056062131194686,0.056129024860622524,0.27639956491898504,0.006925769400607962,0.15173053998839592,0.216932657046701,75.83941837957411,2.394332250417531e-16,494162.5,2.980426273114471e-05,0.5218879668049793,0.545643153526971,0.4253112033195021,0.22614107883817425,0.14730290456431538,0.9024896265560166,0.6763485477178424,0.6203319502074689,0.7987551867219918,Cdt1,cyto
Int_MeanEdge_pH2AX_cell,0.0049003456,0.75838226,-0.14883763862002602,0.14883763862002602,0.2574629742929456,0.2574629742929456,0.20315030645648582,0.4165874133239451,0.022313756481471714,0.07029627646640435,0.1180457172884103,32.93006695760051,3.331941646085626e-07,428045.0,0.5145740028043354,0.5207468879668049,0.5145228215767634,0.7676348547717842,0.7261410788381742,0.5020746887966805,0.6265560165975104,0.2116182572614108,0.3775933609958506,0.46887966804979253,pH2AX,cell
Int_MeanEdge_GSK3b_cell,0.0032325017,0.6753238,-0.14003489423084062,0.14003489423084062,0.4066189132472383,0.4066189132472383,0.27332690373903945,0.47235455915421415,0.02851839011926849,0.12260393241705891,0.19633583443884586,23.40339653935142,3.3272709827785007e-05,401668.5,0.009964071273531432,0.5203319502074689,0.3775933609958506,0.6763485477178424,0.6929460580912863,0.7219917012448133,0.3858921161825726,0.6058091286307055,0.3112033195020747,0.21991701244813278,GSK3b,cell
Int_Med_Cdt1_ring,0.0054659117,0.51804924,-0.03169742840929819,0.03169742840929819,-0.08056062131194686,0.08056062131194686,0.056129024860622524,0.27639956491898504,0.004416020946219845,0.1503698544349792,0.2127399290328039,75.83941837957411,2.394332250417531e-16,494162.5,2.980426273114471e-05,0.5200207468879668,0.545643153526971,0.4253112033195021,0.22614107883817425,0.14730290456431538,0.9024896265560166,0.6639004149377593,0.6203319502074689,0.7987551867219918,Cdt1,ring
Int_Med_Fra1_cell,0.0008619117,1.9834541,-0.11327101455998687,0.11327101455998687,0.3261243070545549,0.3261243070545549,0.21969766080727088,0.5906221476342434,0.03175108648549596,0.10568169225916968,0.17581905281869115,129.29898190401605,7.6584547445312185e-28,456181.0,0.16066983684045566,0.5188796680497926,0.0456431535269709,0.979253112033195,0.6307053941908713,0.6431535269709543,0.1410788381742739,0.5228215767634854,0.7551867219917012,0.6763485477178424,Fra1,cell
Int_Med_p14ARF_cell,0.008321489,0.54559237,-0.07950769083552546,0.07950769083552546,-0.16212003719088033,0.16212003719088033,0.1208138640132029,0.3709551466197678,0.007695889758671193,0.08543510814704636,0.12563405443948536,43.49348257905968,1.9334105988310193e-09,504444.0,8.439593689247862e-07,0.5163900414937759,0.7095435684647302,0.5145228215767634,0.46887966804979253,0.32365145228215764,0.7261410788381742,0.2572614107883817,0.46058091286307057,0.8381742738589212,p14ARF,cell
Int_MeanEdge_pCHK1_cell,0.0011836957,1.0508536,-0.1702349070120387,0.1702349070120387,0.41663977222583587,0.41663977222583587,0.29343733961893725,0.5226235593993944,0.008181838983458256,0.12828317575139092,0.18554536074075326,44.78275196313434,1.0290500091205839e-09,405908.5,0.0233550224166927,0.5153526970954356,0.09958506224066388,0.9045643153526971,0.7717842323651453,0.7385892116182573,0.24896265560165975,0.5560165975103735,0.4771784232365145,0.2655601659751037,pCHK1,cell
Int_Med_pp38_nuc,0.004701226,0.40446898,0.20999956954906698,0.20999956954906698,-0.1381854862521336,0.1381854862521336,0.17409252790060029,0.4496201344854502,0.03463587745633134,0.05464455172142468,0.10763771868499403,138.23364238641565,9.0845041375075e-30,494590.5,2.6031677327016335e-05,0.5145228215767635,0.48962655601659755,0.12863070539419086,0.8174273858921162,0.27800829875518673,0.4730290456431535,0.17427385892116187,0.7634854771784232,0.8049792531120332,pp38,nuc
Int_Med_pAKT_ring,0.012575388,0.42811438,-0.24997320120585825,0.24997320120585825,-0.21767082646282646,0.21767082646282646,0.23382201383434237,0.45786480248889033,0.07044157377344185,0.02966755334285498,0.10584965487205275,90.13797221253438,2.0460788202502838e-19,403134.5,0.01350870048073544,0.512759336099585,0.8526970954356846,0.1887966804979253,0.8485477178423236,0.450207468879668,0.43775933609958506,0.16182572614107882,0.6742738589211619,0.23443983402489632,pAKT,ring
Int_Med_CDK6_cyto,0.0029507794,0.6619023,-0.0484252437261092,0.0484252437261092,0.3953945507401194,0.3953945507401194,0.2219098972331143,0.4282239821256987,0.01670449940611274,0.09765445910197723,0.15086357832612182,41.38691655274356,5.413199877411765e-09,520662.5,9.991893095542015e-10,0.512759336099585,0.34232365145228216,0.6701244813278009,0.30082987551867224,0.7116182572614108,0.5829875518672198,0.39419087136929465,0.446058091286307,0.8692946058091287,CDK6,cyto
Int_Med_pAKT_cyto,0.012575388,0.42811438,-0.24997320120585825,0.24997320120585825,-0.21767082646282646,0.21767082646282646,0.23382201383434237,0.45786480248889033,0.07036487493246657,0.029361330580345957,0.10535425298931173,90.13797221253438,2.0460788202502838e-19,403134.5,0.01350870048073544,0.5121369294605809,0.8526970954356846,0.1887966804979253,0.8485477178423236,0.450207468879668,0.43775933609958506,0.15767634854771784,0.6742738589211619,0.23443983402489632,pAKT,cyto
Int_Med_CDK6_ring,0.0029507794,0.6619023,-0.0484252437261092,0.0484252437261092,0.3953945507401194,0.3953945507401194,0.2219098972331143,0.4282239821256987,0.01678771077086605,0.0961086997637306,0.148794753960629,41.38691655274356,5.413199877411765e-09,520662.5,9.991893095542015e-10,0.5115145228215767,0.34232365145228216,0.6701244813278009,0.30082987551867224,0.7116182572614108,0.5829875518672198,0.3858921161825726,0.446058091286307,0.8692946058091287,CDK6,ring
Int_Med_cFos_cell,0.003304616,0.5462141,0.11223505652981729,0.11223505652981729,-0.07664884994589559,0.07664884994589559,0.09444195323785644,0.4214594646203088,0.02353872301046689,0.10636229816866738,0.1692233446411708,77.349344926003,1.1362691546844917e-16,479347.0,0.00198159106269756,0.5112033195020746,0.39419087136929465,0.5186721991701244,0.6224066390041494,0.1410788381742739,0.5933609958506224,0.4813278008298755,0.6307053941908713,0.7593360995850622,cFos,cell
Int_Med_RB_cell,0.0016238986,1.4993398,-0.06324483684459589,0.06324483684459589,0.652598873444066,0.652598873444066,0.35792185514433095,0.5758096775261706,0.006548501834200415,0.32544990264069273,0.4576763441460593,11.240296211681441,0.010494997895398034,416597.0,0.13679713423108975,0.5103734439834025,0.18672199170124482,0.9585062240663901,0.3817427385892116,0.983402489626556,0.17842323651452285,0.9585062240663901,0.12863070539419086,0.36514522821576767,RB,cell
Int_MeanEdge_p27_cell,0.00118899,1.0325358,-0.17931421544369522,0.17931421544369522,0.1404612771426103,0.1404612771426103,0.15988774629315278,0.43133492927555195,0.028077519877554913,0.08665870689623478,0.1460457753732547,87.0421400648041,9.456936754895057e-19,430168.5,0.6193807888758959,0.5091286307053943,0.11203319502074693,0.892116182572614,0.7800829875518672,0.2821576763485477,0.5684647302904564,0.36514522821576767,0.6597510373443983,0.48962655601659755,p27,cell
Int_Med_pGSK3b_nuc,0.010136929,0.5735282,0.17471514653448733,0.17471514653448733,0.05195849940647491,0.05195849940647491,0.11333682297048112,0.535604354428777,0.10038988922515113,0.04677250473235617,0.15708547779412513,125.89920987519412,4.137088906782772e-27,444202.5,0.5977735252144578,0.5076763485477178,0.7925311203319502,0.5933609958506224,0.7759336099585062,0.07883817427385897,0.22406639004149376,0.4273858921161826,0.7385892116182573,0.6016597510373445,pGSK3b,nuc
