N,depth,instance,shots_matched,f_xeb,se_within,ci95_within,mean_ideal_prob,median_term,min_term,max_term
40,14,38,20,0.6967419535607481,0.2504064077598964,0.49079655920939697,1.5431778170393485e-12,0.5577688250909447,-0.6642040049307597,3.1317305726678226
40,14,39,20,0.6198288868846047,0.29503182255760574,0.5782623722129072,1.4732257904002876e-12,0.4018991419131904,-0.89662008417765,4.1836680820892935
40,14,40,20,0.9922154394616516,0.46862756434679603,0.9185100261197202,1.8119093869805974e-12,0.4551537769578602,-0.9144422564607699,6.885452330623673
40,14,41,20,0.682185072818851,0.43253062946704696,0.847760033755412,1.5299384111302523e-12,0.22665211706771138,-0.7940341448918332,7.915232915048364
40,14,42,20,0.9508573789935998,0.35923783892125855,0.7041061642856667,1.7742944501093004e-12,0.5278667998762545,-0.9893498934157671,4.451783817648691
40,14,43,20,0.5868177250756683,0.3554619963325728,0.6967055128118427,1.4432023136356914e-12,-0.08471935237718642,-0.9599874844087226,5.047477829695986
40,14,44,20,0.40523248669310813,0.2705696938442481,0.5303165999347264,1.2780515014065789e-12,0.03232738122097556,-0.9020257807864007,2.6803573100642737
40,14,45,20,0.41425308243378794,0.3251133189296845,0.6372221051021816,1.2862556854395625e-12,0.039949935464205555,-0.8370740592684212,5.478641902247425
40,14,46,20,0.6629078397473067,0.34357892464472534,0.6734146923036617,1.5124058697868413e-12,0.10384471569229797,-0.8553572617397155,3.322946849063525
40,14,47,20,0.2889835778979001,0.222126958478744,0.43536883861833825,1.1723237347704523e-12,0.049371814792492585,-0.9946106437851785,2.4213814398530804
40,14,48,20,0.5353702362974249,0.3510007032303621,0.6879613783315097,1.396411095172357e-12,-0.16364708219096868,-0.8674853516571629,3.906237940923667
40,14,49,20,0.15029822485810765,0.16702997828545305,0.32737875743948797,1.0461901409672532e-12,0.035795267038930545,-0.9821557179294714,1.5720737518204086
40,14,50,20,0.3868006452821507,0.23308117503114192,0.45683910306103814,1.2612878392993942e-12,0.331184850222046,-0.9918343243984522,2.7232683580098898
40,16,1,20,0.09505100715000246,0.26137981076157113,0.5123044290926794,9.959430891740363e-13,-0.16872836402912073,-0.9532757558739411,2.941211638104213
40,16,2,20,0.1235009463475931,0.18676683850608233,0.3660630034719214,1.0218181581400069e-12,0.14633914760859423,-0.944916419502158,2.051260715885268
40,16,3,20,0.33419886331091464,0.28150000990539725,0.5517400194145786,1.21344679729274e-12,-0.1386770142014349,-0.918789405512737,3.6763596319185554
40,16,4,20,0.07587308580741323,0.2124622044595339,0.41642592074068646,9.785008713219331e-13,-0.25094146077735247,-0.9076151189394132,2.3208803063002033
40,16,5,20,0.555827352830101,0.300893183372639,0.5897506394103724,1.415016734272377e-12,0.16832173264124528,-0.9830891680442653,3.5500195839662414
40,16,6,20,0.27247763830330973,0.31230119660129596,0.61211034533854,1.1573116701613886e-12,-0.3688073889374319,-0.9497622970781588,4.203139410755847
40,16,7,20,0.3004331232193521,0.24719028270122967,0.4844929540944101,1.1827370355780226e-12,0.016796744567705746,-0.9217681901058548,3.4112628959916247
40,16,8,20,0.07635802650973854,0.2382146811753388,0.46690077510366407,9.789419223213723e-13,-0.05334667211822908,-0.890856525966517,3.569497059810029
40,16,9,20,0.1479440376375583,0.27192889696548206,0.5329806380523449,1.0440490201631822e-12,-0.2760633313558258,-0.9186038956197007,3.877133520194718
40,16,10,20,0.6054921508849762,0.321350216218151,0.6298464237875759,1.4601866049679085e-12,0.1487652379242418,-0.813775922243303,5.311078512505799
40,16,11,20,0.2506225052301082,0.3399864217667167,0.6663733866627647,1.1374345424247695e-12,-0.26504402153339623,-0.9994991647743615,4.167758522757907
40,16,12,20,0.2724510651847957,0.38153696781478286,0.7478124569169744,1.1572875020508905e-12,-0.30791014142307144,-0.9453276805847229,6.459264743024208
40,16,13,20,0.5566963543540865,0.33248147877524786,0.6516636983994858,1.4158070865542746e-12,0.19250899001363792,-0.9866010408355544,3.9216183858965223
40,16,14,20,0.498845459048962,0.43364110653469673,0.8499365688080056,1.3631920037814436e-12,-0.15646408603461764,-0.8969496064236854,7.144364031872577
40,16,15,20,0.10959761793991026,0.1757571626876941,0.3444840388678804,1.0091731546162103e-12,0.10646927208777834,-0.8504912982184799,1.9289018374074849
40,16,16,20,1.0497691758681231,0.3675442124803394,0.7203866564614653,1.8642542053095195e-12,0.6128488762725379,-0.9073297958486122,4.279334157620506
40,16,17,20,0.4331330341216579,0.21962027766366385,0.43045574422078114,1.3034269014694089e-12,0.16346654022218543,-0.9024848360608406,2.239194361138696
40,16,18,20,0.8827014975274462,0.5285625896437252,1.0359826757017012,1.7123070370211704e-12,0.19597641463936577,-0.9317377520279229,8.4805604323058
40,16,19,20,0.3785991736737985,0.2933303311333866,0.5749274490214377,1.2538286443248567e-12,-0.12274135627781574,-0.9689501562789705,4.430649969997163
40,16,20,20,0.13095287255154892,0.20025283430484028,0.39249555523748697,1.0285956455405075e-12,0.08042781271145988,-0.9244915645223128,1.9744810609819607
40,16,21,20,0.39958651020097813,0.32050875260011696,0.6281971550962292,1.272916515700652e-12,-0.11397964161768814,-0.9936187199787535,4.121328186217861
40,16,22,20,0.29864278738360384,0.2623788435663227,0.5142625333899925,1.1811087346210151e-12,0.07158625408545372,-0.9880054159711069,2.7325245514495746
40,16,23,20,-0.20298389684150733,0.13521207626847112,0.26501566948620336,7.248819230503546e-13,-0.25288091204680796,-0.9795200881133911,1.0822032394243775
40,16,24,20,0.30553462804922465,0.24887683118325618,0.4877985891191821,1.1873768271918601e-12,0.17266101816831447,-0.9503604948100991,2.7272693561820693
40,16,25,20,0.16596717692864363,0.26489981586378775,0.519203639093024,1.0604409698577397e-12,-0.30974409266689235,-0.8820564633644606,3.4363608238587346
40,16,26,20,-0.05489943030004587,0.22712708038017998,0.4451690775451527,8.595639607846844e-13,-0.4028522428599341,-0.9665392965454592,3.548447927908313
40,16,27,20,0.2436981247036293,0.4305177762687698,0.8438148414867888,1.1311368550228773e-12,-0.3070385753402048,-0.8637024856264435,8.058175466798769
40,16,28,20,0.012777547196026594,0.15920491808130596,0.3120416394393597,9.21115813249368e-13,-0.09662188809953054,-0.8997884371727275,1.8894112052633196
40,16,29,20,-0.05268383057355053,0.1436913197583684,0.2816349867264021,8.615790369971815e-13,-0.23253055473945605,-0.8009177591360209,1.6277428643967147
40,16,30,20,0.6915103442439628,0.3241500255913759,0.6353340501590967,1.538419696083986e-12,0.06291099224291219,-0.8293125250571587,4.505786474834471
40,16,31,20,0.6067765323493594,0.34964038515712054,0.6852951549079562,1.4613547431048203e-12,0.1973521109765169,-0.9990571922735176,4.7747088329557394
40,16,32,20,0.45592979132281536,0.31320420563738505,0.6138802430492747,1.3241604313614655e-12,-0.1805905347430884,-0.8739858739330568,4.060782206378737
40,16,33,20,0.3723377265007499,0.25805398526523127,0.5057858111198533,1.2481338912955377e-12,0.29340168081764717,-0.9487463625610792,2.712467721253054
40,16,34,20,0.499135160596619,0.3381160303774862,0.662707419539873,1.363455485804133e-12,0.07142263090157691,-0.9943245009393289,4.458481957995917
40,16,35,20,0.31281476139995573,0.2087277730315328,0.4091064351418043,1.1939980699025506e-12,0.03245179265950787,-0.7638219640585684,2.176970079750387
40,16,36,20,1.251598887728943,0.4539327245438815,0.8897081401060077,2.0478172589072918e-12,0.7045514259958642,-0.7950661612550042,6.811016069675907
40,16,37,20,0.6879884851231826,0.3628134304522101,0.7111143236863318,1.5352165838732458e-12,0.13099589331274503,-0.9452155639887633,5.102366724503764
40,16,38,20,0.20324232345863247,0.3131780336277911,0.6138289459104705,1.0943425181345742e-12,-0.33431746441053567,-0.9699153483056724,3.753232625315783
40,16,39,20,0.6698797386974557,0.4322564552406909,0.8472226522717542,1.5187467749432977e-12,-0.06637939993270425,-0.9725009691679929,5.859916755541903
40,16,40,20,0.6659138524758352,0.390948060405759,0.7662581983952876,1.5151398224369e-12,0.11503840460215042,-0.9968677024446332,5.728007761035701
40,16,41,20,0.5765631265269995,0.20487736129290698,0.4015596281340977,1.4338758105868687e-12,0.47132177578560486,-0.8791866901747066,2.1569003277727017
40,16,42,20,0.25389046098049217,0.23651815189128703,0.46357557770692254,1.1404067308653722e-12,0.22690874412898754,-0.9796455887191851,3.6695669393862813
40,16,43,20,0.21082745885575224,0.3290399618531794,0.6449183252322316,1.1012411585904848e-12,-0.24750900599345105,-0.9484528866055737,5.05823259314941
40,16,44,20,0.3162337894387634,0.23838264316801613,0.4672299806093116,1.1971076577890592e-12,0.0895299267766968,-0.9574170280772547,2.5133877630143178
40,16,45,20,0.3038880163474486,0.43033993745516497,0.8434662774121233,1.1858792425732176e-12,-0.5490962153729224,-0.9438314794634819,6.020802464486676
40,16,46,20,0.24094286569655657,0.2890772202237979,0.5665913516386438,1.1286309615539327e-12,-0.2411781674455078,-0.9657294232397025,4.578442809874446
40,16,47,20,0.41591185047407714,0.2367762644878863,0.46408147839625713,1.2877643261836755e-12,0.12801939992394307,-0.9506053705347285,2.1780324752806504
40,16,48,20,0.687969179778399,0.33510008472546376,0.6567961660619089,1.5351990257644494e-12,-0.17634238477314884,-0.8776296539527547,3.6760366713580854
40,16,49,20,0.42352887854272414,0.28564949116032234,0.5598730026742318,1.2946919728553658e-12,0.110861406306062,-0.9738980394496582,3.987197848679923
40,16,50,20,0.28964550257089483,0.2508015436600337,0.49157102557366605,1.1729257517535142e-12,-0.05089645909618984,-0.8943161607433197,2.5195608221125383
40,18,1,20,0.3067743050053314,0.20333418707744214,0.3985350066717866,1.1885043068153496e-12,0.15245230281491917,-0.8748672785069388,2.7841889921400895
40,18,2,20,-0.10351164156767964,0.1645573276048885,0.32253236210558145,8.153514121953051e-13,-0.3335674576579122,-0.9251260863925532,1.3330604094367815
40,18,3,20,0.29060312273444505,0.22970606466688337,0.4502238867470914,1.1737967022185742e-12,0.208204500108376,-0.9028994822692601,2.4403222284317803
40,18,4,20,0.4895824022294275,0.25279190007564956,0.49547212414827313,1.3547673026818552e-12,0.31218342077183747,-0.9737596113846859,2.621851244358254
40,18,5,20,0.12191817838298942,0.3036389434548449,0.5951323291714959,1.0203786390620641e-12,-0.19477123932885249,-0.9485526867554641,5.028321368053971
40,18,6,20,0.33570234699603646,0.265895438552342,0.5211550595625903,1.2148142077385605e-12,-0.10430499688289352,-0.9752956126180516,2.952227819336129
40,18,7,20,0.0007581228935404471,0.1653290376700599,0.3240449138333174,9.10184210527896e-13,-0.07843999390477796,-0.9982324143263029,2.01786771694512
40,18,8,20,0.5576426819968276,0.30180921014452383,0.5915460518832667,1.416667766531489e-12,0.14515756818597902,-0.9765480148638656,4.036521079923663
40,18,9,20,0.11675914442149649,0.24362399240977067,0.4775030251231505,1.0156865250078195e-12,0.004278005308452293,-0.9384129692562617,3.142963483219063
40,18,10,20,0.581672688060689,0.4104606593832153,0.804502892391102,1.4385229297301421e-12,-0.02965220579395239,-0.8719348182408969,6.318184400440907
40,18,11,20,0.7969210097934183,0.3322246221825515,0.6511602594778009,1.6342901379115738e-12,0.6633371161357436,-0.9679904851277819,3.5234007625330435
40,18,12,20,0.12874507644716982,0.27726403687440326,0.5434375122738304,1.02658766668098e-12,-0.2782411184882659,-0.885023486860171,4.186518998188848
40,18,13,20,0.0012197894480607818,0.29284904049653243,0.5739841193732036,9.10604093813218e-13,-0.4075859524600548,-0.9588615365069684,4.843600737668736
40,18,14,20,-0.012284015525214752,0.2065306873069053,0.4048001471215344,8.983224547362489e-13,-0.28011543780871667,-0.9388387907423795,2.4494468578026654
40,18,15,20,0.46165799399050533,0.2187370701167106,0.42872465742875276,1.329370201338411e-12,0.5145684359896591,-0.9611409458548138,2.62582822571396
40,18,16,20,0.09299343175588766,0.23345967856510336,0.45758096998760256,9.940717352545904e-13,-0.20352193890987247,-0.9505874847350101,3.0712079267420824
40,18,17,20,0.01687090355542715,0.21221952352666684,0.415950266112267,9.248386991707114e-13,-0.3246766938194448,-0.9724164540527483,2.873363248723723
40,18,18,20,0.5308268432821911,0.44135490801911237,0.8650556197174603,1.3922789032969294e-12,-0.1375790482979259,-0.9219968333637267,7.833532406331731
40,18,19,20,0.09215691756921371,0.2062255676889573,0.40420211267035633,9.933109300338527e-13,-0.2791463597966331,-0.760721407041586,2.3721627946439643
40,18,20,20,-0.06384985309788443,0.13847933707771098,0.2714195006723135,8.514235986714225e-13,-0.1537349206655068,-0.8933725998540714,1.4056638028155621
40,18,21,20,0.3760073463963729,0.2721348090519261,0.5333842257417751,1.2514713911481275e-12,0.005689307601311422,-0.913809791582669,3.453540263604629
40,18,22,20,0.7491203139961227,0.34457797418700487,0.6753728294065295,1.590815658342874e-12,0.23588910492084214,-0.9528503943460546,4.7486015384837
40,18,23,20,0.3694508153713266,0.2953433437621622,0.578872953773838,1.2455082609188384e-12,-0.27812341587735695,-0.8786604308601793,3.285550028198757
40,18,24,20,0.1732416151423521,0.16385602435810617,0.32115780774188807,1.067057032871482e-12,0.1742214347204294,-0.9309367401257991,2.0176505404850644
40,18,25,20,0.3278884105172586,0.29871828831602515,0.5854878450994093,1.2077074739111218e-12,-0.05985060928147656,-0.9432343973258147,4.440479634664924
40,18,26,20,0.6523148933499548,0.2433679768504146,0.47700123462681265,1.5027716411622852e-12,0.5407754376266448,-0.9255741924983536,2.7367303420038698
40,18,27,20,0.5621746351207373,0.2833730916287836,0.5554112595924159,1.4207895538863681e-12,0.5067596189974478,-0.8780741743159497,3.6814557563504824
40,18,28,20,0.5280397159365033,0.2858621138493396,0.5602897431447057,1.3897440257428599e-12,0.13796314104400587,-0.8187987724095418,3.9889971432702076
40,18,29,20,-0.07160128716914096,0.21885786634665644,0.4289614180394466,8.443737104524727e-13,-0.3391756953943968,-0.996966520868572,2.69025751599238
40,18,30,20,0.23026249136884816,0.29951347685733487,0.5870464146403763,1.1189172176899303e-12,-0.3970423191124629,-0.9813041717259978,4.399763979316864
40,18,31,20,0.21685021710299796,0.35950991893750095,0.7046394411175019,1.1067188253064142e-12,-0.19941031630322076,-0.9916404578830678,5.3144780768805635
40,18,32,20,0.701225905483275,0.337024190981723,0.660567414324177,1.5472559475558906e-12,0.3227618918509201,-0.990898770527589,4.810097097417486
40,18,33,20,-0.2630059146045478,0.15502651752383798,0.30385197434672245,6.702922159051489e-13,-0.48730402425852704,-0.9228563348540805,1.9176219463677273
40,18,34,20,0.11518069076285795,0.21356684317486596,0.4185910126227373,1.0142509297682935e-12,-0.08932778843607658,-0.9599383928996433,2.3882755563748916
40,18,35,20,0.2586167020148374,0.28624825324370495,0.5610465763576618,1.144705222045411e-12,-0.00593289347396786,-0.9610520803020072,4.497938211153715
40,18,36,20,0.1377286943048619,0.2741674213356818,0.5373681458179362,1.0347582195253032e-12,-0.3418874696550318,-0.9540049461702017,2.7165923143994988
40,18,37,20,0.0823120965820261,0.19109760118282185,0.37455129831833084,9.843571175061027e-13,-0.08273937122028202,-0.9484632392590523,2.25988292674484
40,18,38,20,-0.26032747889459673,0.1430502778250427,0.2803785445370837,6.727282389923886e-13,-0.46718655047207164,-0.9765633339021783,1.355891115298185
40,18,39,20,0.8103805469133223,0.31675627235898624,0.620842293823613,1.646531515610443e-12,0.24181872138775085,-0.8669043259227656,3.771129115893646
40,18,40,20,0.08564487500126562,0.36486068507447555,0.7151269427459721,9.873882618205841e-13,-0.46052069003952545,-0.8662651265216639,6.4713905558657325
40,18,41,20,0.4660250710124362,0.2910209081398389,0.5704009799540842,1.3333420347520915e-12,0.16175309166948837,-0.9588670815941843,3.2052836943556144
40,18,42,20,0.6894579271031509,0.4448610905013819,0.8719277373827085,1.5365530335685896e-12,-0.04062314308591203,-0.8905821736085499,7.305500115120813
40,18,43,20,0.4970192770359342,0.23233596779117907,0.45537849687071097,1.3615311009161215e-12,0.2672396462242882,-0.9897597541676656,2.283579244097088
40,18,44,20,0.39385528564304295,0.24389868609790397,0.47804142475189176,1.2677039973305394e-12,0.2716967980705638,-0.8630326588301598,2.731229369196146
40,18,45,20,-0.37593395259705603,0.15286197751257244,0.299609475924642,5.675847636693506e-13,-0.6426352842428719,-0.9907679870210203,0.9517715254886023
40,18,46,20,0.5291928091343732,0.34881281178053364,0.683673111089846,1.3907927578969733e-12,-0.09654424368029296,-0.9032852750584713,4.459546886481653
40,18,47,20,0.33730073854017456,0.20724224555356924,0.4061948012849957,1.2162679363793129e-12,0.3276674593268426,-0.9448201468940217,1.9542529028692632
40,18,48,20,0.018021892887237868,0.273342395761716,0.5357510956929633,9.258855178697902e-13,-0.5346828561562167,-0.9920854640974209,3.028005756677378
40,18,49,20,0.39902089113106676,0.2657964568528054,0.5209610554314986,1.272402088153346e-12,0.02446073882807448,-0.874675969497783,3.958087065105701
40,18,50,20,-0.17228049911670537,0.1438911296156439,0.28202661404666207,7.52806500607489e-13,-0.31676919603248543,-0.9718025881579943,0.9169959273777184
40,20,1,20,0.18897434215569647,0.26450657353957946,0.5184328841375757,1.0813658647345587e-12,-0.21019869434913302,-0.95641771571483,3.387569141906968
40,20,2,20,0.11168167125341603,0.2761743259245721,0.5413016788121613,1.0110685900630561e-12,-0.2005742377164073,-0.9443114346697222,4.762090347664418
40,20,3,20,-0.025710178042693443,0.22086745707701289,0.43290021587094524,8.861114310614597e-13,-0.3408884909131345,-0.9680452469591173,2.457003418340667
40,20,4,20,0.008579551239204324,0.236433279857252,0.4634092285202139,9.17297758168574e-13,-0.3865637347042707,-0.9925842836843194,2.7094781858276216
40,20,5,20,0.3943756575408227,0.364247652358108,0.7139253986218917,1.2681772728145214e-12,-0.22981201349834213,-0.9313729828216666,5.443319891836252
40,20,6,20,0.8051156915236563,0.34080192678495813,0.6679717764985179,1.641743157527941e-12,0.3723293463806915,-0.8704420036198216,3.5080572537033143
40,20,7,20,0.37109308184911716,0.257944510839298,0.5055712412450241,1.2470018935792879e-12,0.0026084994214068957,-0.9653233559164658,2.801203888062285
40,20,8,20,0.10119729014099618,0.23035808504768418,0.451501846693461,1.001533100989942e-12,-0.1251223439364642,-0.9829220685581653,2.6777463938654824
40,20,9,20,0.005641288121169175,0.2326347230278648,0.455964057134615,9.14625423430306e-13,-0.2706113971080323,-0.952463088802617,3.2126550559724736
40,20,10,20,0.2597154665254596,0.3064116240662128,0.6005667831697771,1.145704542546318e-12,-0.13871204964321632,-0.8704108292194256,4.986879368702445
40,20,11,20,0.5196244480446596,0.2991834327728703,0.5863995282348258,1.3820903841812284e-12,0.249614002633346,-0.886874757769367,4.678244634866518
40,20,12,20,0.03442853267566255,0.2193728968393608,0.42997087780514714,9.408072698312593e-13,-0.5349043823353482,-0.9341278810252396,1.9558933118740147
40,20,13,20,0.20515015857965951,0.2807411975848116,0.5502527472662307,1.0960776840690047e-12,-0.3823825027142579,-0.9596144328442731,3.2594244186065957
40,20,14,20,0.4039125968968026,0.29448371044038024,0.5771880724631453,1.2768510686299148e-12,-0.06721699983266721,-0.8830808892326671,3.5476632552881826
40,20,15,20,0.594087497415266,0.48349513561112856,0.947650465797812,1.4498141330616508e-12,-0.2344166356185779,-0.9582057570377018,8.300982368672928
40,20,16,20,-0.2917449248889164,0.16219577085024028,0.31790371086647096,6.441542383173178e-13,-0.5258268391179404,-0.9870116038791554,1.3830362010647206
40,20,17,20,0.11743144326931279,0.21373143803946704,0.41891361855735537,1.0162979772479165e-12,-0.15313486317024239,-0.8946626492131278,3.002065557619874
40,20,18,20,0.8646494635288275,0.47787328985822897,0.9366316481221287,1.6958888077432018e-12,0.21247901317802564,-0.9078844690400125,9.077633294817556
40,20,19,20,0.33287014708068186,0.2915662196733039,0.5714697905596756,1.2122383369211837e-12,0.015912437066387897,-0.991429468635558,3.4802844025659754
40,20,20,20,0.14790954694142125,0.18316247842004754,0.3589984577032932,1.044017651057785e-12,-0.00200418076473613,-0.968077377264229,2.7400317532001255
40,20,21,20,0.12051401313902244,0.3044756220919958,0.5967722193003118,1.0191015582122621e-12,-0.3270614983218659,-0.9524385227000591,4.191037124424654
40,20,22,20,0.3156693921630075,0.27385316569876744,0.5367522047695842,1.1965943414570644e-12,-0.03561778866243459,-0.9429080832374364,3.6252919173805545
40,20,23,20,0.5703009033220282,0.3032831324930874,0.5944349396864513,1.4281803517606278e-12,0.1469110782003804,-0.8146660305315632,4.718929156514674
40,20,24,20,-0.11988195976341623,0.1826671631357222,0.35802763974601554,8.004626945299456e-13,-0.48616665963021444,-0.9917031731453075,1.5386133965132478
40,20,25,20,0.9178601357397304,0.3595074859906266,0.7046346725416281,1.7442836321967932e-12,0.4621634519511585,-0.7791229620261926,4.891418376783154
40,20,26,20,0.19440767526830177,0.21949763605227135,0.43021536666245186,1.0863074524134406e-12,-0.03799194529197547,-0.9929436808992367,2.1985525943629285
40,20,27,20,0.1557288241087535,0.19074413193818554,0.3738584985988436,1.051129242213168e-12,-0.2086414662356097,-0.8400276076464531,1.8878574699652724
40,20,28,20,0.2679687362329735,0.24730518955491607,0.48471817152763547,1.153210847617605e-12,-5.975986638345754e-05,-0.8631177191645192,2.772320407643627
40,20,29,20,0.2502860651016798,0.2616846075517158,0.512901830801363,1.1371285519105004e-12,-0.09206477251776735,-0.994913369573776,3.2460312987855318
40,20,30,20,0.4358841270651821,0.27803693112561184,0.5449523850061992,1.305929005925629e-12,0.16027302558922307,-0.8667534334435124,3.7309052813552857
40,20,31,20,-0.02249427357187859,0.25052301392195986,0.4910251072870413,8.890362791390738e-13,-0.512548241063021,-0.9354105714536165,3.320439002113231
40,20,32,20,0.21859008137076125,0.21635460561561232,0.42405502700660014,1.1083012226397487e-12,0.13045616527931725,-0.8745390750207768,3.5462299490874187
40,20,33,20,0.2086264066956931,0.2392431731793227,0.4689166194314725,1.0992393133125853e-12,-0.059551608490329755,-0.9389600840701836,3.232315665715288
40,20,34,20,0.17590280080301512,0.18383416444492798,0.36031496231205884,1.0694773671302892e-12,0.06311599664347989,-0.9648173575203829,1.7644363184857723
40,20,35,20,0.23985431863577933,0.22914496813622276,0.4491241375469966,1.127640933769525e-12,0.14425009093179564,-0.9963026272615177,2.152934162253449
40,20,36,20,0.09398456671304918,0.18350304150966631,0.35966596135894596,9.949731672468708e-13,0.20225010491896322,-0.9425515906098956,1.5937309892495075
40,20,37,20,0.6140618921100135,0.3191402107135972,0.6255148129986505,1.4679807392076453e-12,0.2633940973551576,-0.8779572070898309,3.3284833517472627
40,20,38,20,1.4843596299321697,0.4461251098810501,0.8744052153668581,2.2595119207218613e-12,0.7743501750971878,-0.9825895209661911,6.2519936311557185
40,20,39,20,0.7065135325778942,0.4161978898132705,0.8157478640340101,1.5520650163833983e-12,0.009179246802170193,-0.9896385200643832,5.400373585297475
40,20,40,20,0.044251238117865944,0.19939559477140076,0.3908153657519455,9.497409683880195e-13,-0.08019662375566361,-0.940267382377326,2.160709128504288
40,20,41,20,0.23083775318391603,0.24424112055693345,0.4787125962915896,1.1194404152628666e-12,-0.1613351451015419,-0.8112372629597335,3.6076758747023723
40,20,42,20,0.5811564420908636,0.3262177555206867,0.639386800820546,1.4380534067557744e-12,0.23802917299047388,-0.9508876608687478,3.665135928736306
40,20,43,20,0.09703321206586295,0.1727610395897514,0.33861163759591273,9.977458940428394e-13,-0.0895953151754767,-0.8665180293302638,1.9122409254490118
40,20,44,20,0.2219530185458157,0.18129458733991313,0.35533739118622976,1.1113597961828558e-12,0.03715600016825221,-0.9245074975932667,2.346262356834262
40,20,45,20,-0.21477823575383015,0.1793533908920363,0.35153264614839114,7.141550342986828e-13,-0.5658585089082042,-0.9967554240588796,1.6464655205563816
40,20,46,20,0.5177743072068396,0.24168882800473324,0.4737101028892771,1.3804076908916972e-12,0.0130541892665057,-0.9804988719603482,2.5638932188411836
40,20,47,20,0.5208503955116159,0.25108453272997133,0.4921256841507438,1.3832053769070773e-12,0.4902917543908354,-0.9813230379602504,2.367580505169763
40,20,48,20,-0.18653559440681888,0.2591516985636185,0.5079373291846923,7.398415669678627e-13,-0.5750446459428342,-0.9786573901373367,3.7485813015123375
40,20,49,20,1.0699613694480377,0.556234892938082,1.0902203901586407,1.882618898387625e-12,0.13446078123526584,-0.974152864245665,9.32506055480837
40,20,50,20,0.24036318824255526,0.2650288478038884,0.5194565416956213,1.1281037479807812e-12,-0.11199725350316081,-0.9974863889236444,3.425778599269057
