tool,precision,recall
Uncalled4,0.47405004633920295,0.9990234375
Uncalled4,0.47426981919332406,0.9990234375
Uncalled4,0.4744897959183674,0.9990234375
Uncalled4,0.47470997679814386,0.9990234375
Uncalled4,0.47493036211699163,0.9990234375
Uncalled4,0.47515095215977704,0.9990234375
Uncalled4,0.4753717472118959,0.9990234375
Uncalled4,0.4755927475592748,0.9990234375
Uncalled4,0.4758139534883721,0.9990234375
Uncalled4,0.4760353652861796,0.9990234375
Uncalled4,0.4762569832402235,0.9990234375
Uncalled4,0.4764788076385654,0.9990234375
Uncalled4,0.4767008387698043,0.9990234375
Uncalled4,0.47692307692307695,0.9990234375
Uncalled4,0.4771455223880597,0.9990234375
Uncalled4,0.4773681754549697,0.9990234375
Uncalled4,0.47759103641456585,0.9990234375
Uncalled4,0.4778141055581504,0.9990234375
Uncalled4,0.4780373831775701,0.9990234375
Uncalled4,0.4782608695652174,0.9990234375
Uncalled4,0.4784845650140318,0.9990234375
Uncalled4,0.47870846981750115,0.9990234375
Uncalled4,0.4789325842696629,0.9990234375
Uncalled4,0.4791569086651054,0.9990234375
Uncalled4,0.4793814432989691,0.9990234375
Uncalled4,0.47960618846694797,0.9990234375
Uncalled4,0.4798311444652908,0.9990234375
Uncalled4,0.4800563115908024,0.9990234375
Uncalled4,0.4802816901408451,0.9990234375
Uncalled4,0.4805072804133396,0.9990234375
Uncalled4,0.4807330827067669,0.9990234375
Uncalled4,0.4809590973201692,0.9990234375
Uncalled4,0.48118532455315144,0.9990234375
Uncalled4,0.4814117647058824,0.9990234375
Uncalled4,0.481638418079096,0.9990234375
Uncalled4,0.48186528497409326,0.9990234375
Uncalled4,0.4820923656927427,0.9990234375
Uncalled4,0.4823196605374823,0.9990234375
Uncalled4,0.48254716981132073,0.9990234375
Uncalled4,0.4827748938178386,0.9990234375
Uncalled4,0.4830028328611898,0.9990234375
Uncalled4,0.48323098724610297,0.9990234375
Uncalled4,0.4834593572778828,0.9990234375
Uncalled4,0.4836879432624113,0.9990234375
Uncalled4,0.4839167455061495,0.9990234375
Uncalled4,0.4841457643161382,0.9990234375
Uncalled4,0.484375,0.9990234375
Uncalled4,0.48460445286594034,0.9990234375
Uncalled4,0.4848341232227488,0.9990234375
Uncalled4,0.4850640113798009,0.9990234375
Uncalled4,0.4852941176470588,0.9990234375
Uncalled4,0.4855244423350736,0.9990234375
Uncalled4,0.48575498575498577,0.9990234375
Uncalled4,0.4859857482185273,0.9990234375
Uncalled4,0.4862167300380228,0.9990234375
Uncalled4,0.4864479315263909,0.9990234375
Uncalled4,0.4866793529971456,0.9990234375
Uncalled4,0.4869109947643979,0.9990234375
Uncalled4,0.48714285714285716,0.9990234375
Uncalled4,0.4873749404478323,0.9990234375
Uncalled4,0.48760724499523356,0.9990234375
Uncalled4,0.48783977110157367,0.9990234375
Uncalled4,0.4880725190839695,0.9990234375
Uncalled4,0.4883054892601432,0.9990234375
Uncalled4,0.4885386819484241,0.9990234375
Uncalled4,0.48877209746774963,0.9990234375
Uncalled4,0.4890057361376673,0.9990234375
Uncalled4,0.48923959827833574,0.9990234375
Uncalled4,0.48947368421052634,0.9990234375
Uncalled4,0.4897079942556247,0.9990234375
Uncalled4,0.4899425287356322,0.9990234375
Uncalled4,0.49017728797316723,0.9990234375
Uncalled4,0.49041227229146694,0.9990234375
Uncalled4,0.4906474820143885,0.9990234375
Uncalled4,0.4908829174664108,0.9990234375
Uncalled4,0.4911185789726356,0.9990234375
Uncalled4,0.49135446685878964,0.9990234375
Uncalled4,0.49159058145122536,0.9990234375
Uncalled4,0.49182692307692305,0.9990234375
Uncalled4,0.49206349206349204,0.9990234375
Uncalled4,0.49230028873917225,0.9990234375
Uncalled4,0.4925373134328358,0.9990234375
Uncalled4,0.49277456647398843,0.9990234375
Uncalled4,0.49301204819277106,0.9990234375
Uncalled4,0.4932497589199614,0.9990234375
Uncalled4,0.4934876989869754,0.9990234375
Uncalled4,0.4937258687258687,0.9990234375
Uncalled4,0.4939642684693385,0.9990234375
Uncalled4,0.49420289855072463,0.9990234375
Uncalled4,0.4944417593040116,0.9990234375
Uncalled4,0.4946808510638298,0.9990234375
Uncalled4,0.4949201741654572,0.9990234375
Uncalled4,0.4951597289448209,0.9990234375
Uncalled4,0.4953995157384988,0.9990234375
Uncalled4,0.4956395348837209,0.9990234375
Uncalled4,0.4958797867183713,0.9990234375
Uncalled4,0.4961202715809893,0.9990234375
Uncalled4,0.4963609898107715,0.9990234375
Uncalled4,0.49660194174757283,0.9990234375
Uncalled4,0.4968431277319087,0.9990234375
Uncalled4,0.4970845481049563,0.9990234375
Uncalled4,0.49732620320855614,0.9990234375
Uncalled4,0.497568093385214,0.9990234375
Uncalled4,0.4978102189781022,0.9990234375
Uncalled4,0.49805258033106137,0.9990234375
Uncalled4,0.49829517778860205,0.9990234375
Uncalled4,0.49853801169590645,0.9990234375
Uncalled4,0.49878108239882984,0.9990234375
Uncalled4,0.49902439024390244,0.9990234375
Uncalled4,0.4992679355783309,0.9990234375
Uncalled4,0.49951171875,0.9990234375
Uncalled4,0.49975574010747437,0.9990234375
Uncalled4,0.5,0.9990234375
Uncalled4,0.5002444987775061,0.9990234375
Uncalled4,0.5004892367906066,0.9990234375
Uncalled4,0.5007342143906021,0.9990234375
Uncalled4,0.5009794319294809,0.9990234375
Uncalled4,0.5012248897599216,0.9990234375
Uncalled4,0.5014705882352941,0.9990234375
Uncalled4,0.5017165277096616,0.9990234375
Uncalled4,0.5019627085377821,0.9990234375
Uncalled4,0.5022091310751104,0.9990234375
Uncalled4,0.5024557956777996,0.9990234375
Uncalled4,0.5027027027027027,0.9990234375
Uncalled4,0.5029498525073747,0.9990234375
Uncalled4,0.5031972454500738,0.9990234375
Uncalled4,0.5034448818897638,0.9990234375
Uncalled4,0.5036927621861153,0.9990234375
Uncalled4,0.5039408866995074,0.9990234375
Uncalled4,0.50418925579103,0.9990234375
Uncalled4,0.5044378698224852,0.9990234375
Uncalled4,0.5046867291563888,0.9990234375
Uncalled4,0.5049358341559723,0.9990234375
Uncalled4,0.5051851851851852,0.9990234375
Uncalled4,0.5054347826086957,0.9990234375
Uncalled4,0.5056846267918932,0.9990234375
Uncalled4,0.5059347181008902,0.9990234375
Uncalled4,0.5061850569025235,0.9990234375
Uncalled4,0.5064356435643564,0.9990234375
Uncalled4,0.5066864784546805,0.9990234375
Uncalled4,0.5069375619425174,0.9990234375
Uncalled4,0.5071888943976203,0.9990234375
Uncalled4,0.5074404761904762,0.9990234375
Uncalled4,0.5076923076923077,0.9990234375
Uncalled4,0.5079443892750745,0.9990234375
Uncalled4,0.5081967213114754,0.9990234375
Uncalled4,0.5084493041749503,0.9990234375
Uncalled4,0.5087021382396818,0.9990234375
Uncalled4,0.508955223880597,0.9990234375
Uncalled4,0.5092085614733698,0.9990234375
Uncalled4,0.5094621513944223,0.9990234375
Uncalled4,0.5097159940209267,0.9990234375
Uncalled4,0.5099700897308076,0.9990234375
Uncalled4,0.5102244389027432,0.9990234375
Uncalled4,0.5104790419161677,0.9990234375
Uncalled4,0.5107338991512731,0.9990234375
Uncalled4,0.510989010989011,0.9990234375
Uncalled4,0.5112443778110944,0.9990234375
Uncalled4,0.5115,0.9990234375
Uncalled4,0.5117558779389695,0.9990234375
Uncalled4,0.512012012012012,0.9990234375
Uncalled4,0.5122684026039058,0.9990234375
Uncalled4,0.5125250501002004,0.9990234375
Uncalled4,0.512781954887218,0.9990234375
Uncalled4,0.5130391173520562,0.9990234375
Uncalled4,0.5132965378825891,0.9990234375
Uncalled4,0.5135542168674698,0.9990234375
Uncalled4,0.5138121546961326,0.9990234375
Uncalled4,0.514070351758794,0.9990234375
Uncalled4,0.5143288084464555,0.9990234375
Uncalled4,0.5145875251509054,0.9990234375
Uncalled4,0.5148465022647207,0.9990234375
Uncalled4,0.5151057401812689,0.9990234375
Uncalled4,0.5153652392947103,0.9990234375
Uncalled4,0.515625,0.9990234375
Uncalled4,0.5158850226928896,0.9990234375
Uncalled4,0.5161453077699294,0.9990234375
Uncalled4,0.5164058556284705,0.9990234375
Uncalled4,0.5166666666666667,0.9990234375
Uncalled4,0.5169277412834765,0.9990234375
Uncalled4,0.5171890798786654,0.9990234375
Uncalled4,0.5174506828528073,0.9990234375
Uncalled4,0.5177125506072875,0.9990234375
Uncalled4,0.5179746835443038,0.9990234375
Uncalled4,0.5182370820668692,0.9990234375
Uncalled4,0.518499746578814,0.9990234375
Uncalled4,0.518762677484787,0.9990234375
Uncalled4,0.5190258751902588,0.9990234375
Uncalled4,0.5192893401015228,0.9990234375
Uncalled4,0.5195530726256983,0.9990234375
Uncalled4,0.5198170731707317,0.9990234375
Uncalled4,0.5200813421453991,0.9990234375
Uncalled4,0.5203458799593083,0.9990234375
Uncalled4,0.5206106870229008,0.9990234375
Uncalled4,0.5208757637474541,0.9990234375
Uncalled4,0.521141110545084,0.9990234375
Uncalled4,0.5214067278287462,0.9990234375
Uncalled4,0.5216726160122387,0.9990234375
Uncalled4,0.5219387755102041,0.9990234375
Uncalled4,0.5222052067381318,0.9990234375
Uncalled4,0.5224719101123596,0.9990234375
Uncalled4,0.5227388860500767,0.9990234375
Uncalled4,0.5230061349693251,0.9990234375
Uncalled4,0.5232736572890025,0.9990234375
Uncalled4,0.5235414534288638,0.9990234375
Uncalled4,0.5238095238095238,0.9990234375
Uncalled4,0.524077868852459,0.9990234375
Uncalled4,0.5243464889800102,0.9990234375
Uncalled4,0.5246153846153846,0.9990234375
Uncalled4,0.5248845561826577,0.9990234375
Uncalled4,0.5251540041067762,0.9990234375
Uncalled4,0.5254237288135594,0.9990234375
Uncalled4,0.5256937307297019,0.9990234375
Uncalled4,0.5259640102827764,0.9990234375
Uncalled4,0.5262345679012346,0.9990234375
Uncalled4,0.5265054040144107,0.9990234375
Uncalled4,0.5267765190525232,0.9990234375
Uncalled4,0.527047913446677,0.9990234375
Uncalled4,0.527319587628866,0.9990234375
Uncalled4,0.5275915420319752,0.9990234375
Uncalled4,0.5278637770897833,0.9990234375
Uncalled4,0.5281362932369644,0.9990234375
Uncalled4,0.5284090909090909,0.9990234375
Uncalled4,0.5286821705426357,0.9990234375
Uncalled4,0.5289555325749742,0.9990234375
Uncalled4,0.5292291774443869,0.9990234375
Uncalled4,0.5295031055900621,0.9990234375
Uncalled4,0.5297773174520973,0.9990234375
Uncalled4,0.5300518134715025,0.9990234375
Uncalled4,0.5303265940902022,0.9990234375
Uncalled4,0.5306016597510373,0.9990234375
Uncalled4,0.5308770108977685,0.9990234375
Uncalled4,0.5311526479750779,0.9990234375
Uncalled4,0.5314285714285715,0.9990234375
Uncalled4,0.5317047817047817,0.9990234375
Uncalled4,0.53198127925117,0.9990234375
Uncalled4,0.532258064516129,0.9990234375
Uncalled4,0.5325351379489849,0.9990234375
Uncalled4,0.5328125,0.9990234375
Uncalled4,0.5330901511203752,0.9990234375
Uncalled4,0.5333680917622523,0.9990234375
Uncalled4,0.5336463223787168,0.9990234375
Uncalled4,0.5339248434237995,0.9990234375
Uncalled4,0.5342036553524804,0.9990234375
Uncalled4,0.5344827586206896,0.9990234375
Uncalled4,0.534762153685311,0.9990234375
Uncalled4,0.5350418410041841,0.9990234375
Uncalled4,0.5353218210361067,0.9990234375
Uncalled4,0.5356020942408377,0.9990234375
Uncalled4,0.535882661079099,0.9990234375
Uncalled4,0.5361635220125787,0.9990234375
Uncalled4,0.5364446775039329,0.9990234375
Uncalled4,0.5367261280167891,0.9990234375
Uncalled4,0.537007874015748,0.9990234375
Uncalled4,0.5372899159663865,0.9990234375
Uncalled4,0.5375722543352601,0.9990234375
Uncalled4,0.5378548895899053,0.9990234375
Uncalled4,0.5381378221988428,0.9990234375
Uncalled4,0.5384210526315789,0.9990234375
Uncalled4,0.5387045813586098,0.9990234375
Uncalled4,0.5389884088514225,0.9990234375
Uncalled4,0.5392725355824987,0.9990234375
Uncalled4,0.5395569620253164,0.9990234375
Uncalled4,0.5398416886543536,0.9990234375
Uncalled4,0.5401267159450898,0.9990234375
Uncalled4,0.5404120443740095,0.9990234375
Uncalled4,0.5406976744186046,0.9990234375
Uncalled4,0.5409836065573771,0.9990234375
Uncalled4,0.5412698412698412,0.9990234375
Uncalled4,0.5415563790365273,0.9990234375
Uncalled4,0.541843220338983,0.9990234375
Uncalled4,0.5421303656597775,0.9990234375
Uncalled4,0.5424178154825027,0.9990234375
Uncalled4,0.5427055702917772,0.9990234375
Uncalled4,0.5429936305732485,0.9990234375
Uncalled4,0.5432819968135953,0.9990234375
Uncalled4,0.5435706695005313,0.9990234375
Uncalled4,0.543859649122807,0.9990234375
Uncalled4,0.5441489361702128,0.9990234375
Uncalled4,0.5444385311335816,0.9990234375
Uncalled4,0.5447284345047924,0.9990234375
Uncalled4,0.5450186467767715,0.9990234375
Uncalled4,0.5453091684434968,0.9990234375
Uncalled4,0.5456,0.9990234375
Uncalled4,0.5458911419423693,0.9990234375
Uncalled4,0.5461825947677522,0.9990234375
Uncalled4,0.5464743589743589,0.9990234375
Uncalled4,0.5467664350614645,0.9990234375
Uncalled4,0.5470588235294118,0.9990234375
Uncalled4,0.5473515248796148,0.9990234375
Uncalled4,0.547644539614561,0.9990234375
Uncalled4,0.5479378682378147,0.9990234375
Uncalled4,0.5482315112540193,0.9990234375
Uncalled4,0.5485254691689008,0.9990234375
Uncalled4,0.5488197424892703,0.9990234375
Uncalled4,0.5491143317230274,0.9990234375
Uncalled4,0.5494092373791621,0.9990234375
Uncalled4,0.5497044599677593,0.9990234375
Uncalled4,0.55,0.9990234375
Uncalled4,0.5502958579881657,0.9990234375
Uncalled4,0.5505920344456404,0.9990234375
Uncalled4,0.5508885298869144,0.9990234375
Uncalled4,0.5511853448275862,0.9990234375
Uncalled4,0.5514824797843666,0.9990234375
Uncalled4,0.551779935275081,0.9990234375
Uncalled4,0.5520777118186724,0.9990234375
Uncalled4,0.5523758099352052,0.9990234375
Uncalled4,0.5526742301458671,0.9990234375
Uncalled4,0.552972972972973,0.9990234375
Uncalled4,0.5532720389399676,0.9990234375
Uncalled4,0.5535714285714286,0.9990234375
Uncalled4,0.5538711423930699,0.9990234375
Uncalled4,0.5541711809317443,0.9990234375
Uncalled4,0.5544715447154471,0.9990234375
Uncalled4,0.5547722342733189,0.9990234375
Uncalled4,0.5550732501356483,0.9990234375
Uncalled4,0.5553745928338762,0.9990234375
Uncalled4,0.5556762629005975,0.9990234375
Uncalled4,0.5559782608695653,0.9990234375
Uncalled4,0.5562805872756933,0.9990234375
Uncalled4,0.5565832426550599,0.9990234375
Uncalled4,0.5568862275449101,0.9990234375
Uncalled4,0.5571895424836601,0.9990234375
Uncalled4,0.5574931880108992,0.9990234375
Uncalled4,0.5577971646673937,0.9990234375
Uncalled4,0.55810147299509,0.9990234375
Uncalled4,0.5584061135371179,0.9990234375
Uncalled4,0.5587110868377936,0.9990234375
Uncalled4,0.559016393442623,0.9990234375
Uncalled4,0.559322033898305,0.9990234375
Uncalled4,0.5596280087527352,0.9990234375
Uncalled4,0.5599343185550082,0.9990234375
Uncalled4,0.5602409638554217,0.9990234375
Uncalled4,0.5605479452054795,0.9990234375
Uncalled4,0.5608552631578947,0.9990234375
Uncalled4,0.5611629182665935,0.9990234375
Uncalled4,0.5614709110867179,0.9990234375
Uncalled4,0.5617792421746294,0.9990234375
Uncalled4,0.5620879120879121,0.9990234375
Uncalled4,0.5623969213853766,0.9990234375
Uncalled4,0.5627062706270627,0.9990234375
Uncalled4,0.5630159603742433,0.9990234375
Uncalled4,0.5633259911894273,0.9990234375
Uncalled4,0.5636363636363636,0.9990234375
Uncalled4,0.5639470782800441,0.9990234375
Uncalled4,0.5642581356867071,0.9990234375
Uncalled4,0.5645695364238411,0.9990234375
Uncalled4,0.5648812810601878,0.9990234375
Uncalled4,0.5651933701657459,0.9990234375
Uncalled4,0.5655058043117744,0.9990234375
Uncalled4,0.5658185840707964,0.9990234375
Uncalled4,0.5661317100166021,0.9990234375
Uncalled4,0.5664451827242525,0.9990234375
Uncalled4,0.5667590027700831,0.9990234375
Uncalled4,0.5670731707317073,0.9990234375
Uncalled4,0.56738768718802,0.9990234375
Uncalled4,0.5677025527192009,0.9990234375
Uncalled4,0.5680177679067185,0.9990234375
Uncalled4,0.5683333333333334,0.9990234375
Uncalled4,0.5686492495831017,0.9990234375
Uncalled4,0.5689655172413793,0.9990234375
Uncalled4,0.5692821368948247,0.9990234375
Uncalled4,0.5695991091314031,0.9990234375
Uncalled4,0.56991643454039,0.9990234375
Uncalled4,0.5702341137123745,0.9990234375
Uncalled4,0.5705521472392638,0.9990234375
Uncalled4,0.5708705357142857,0.9990234375
Uncalled4,0.5711892797319933,0.9990234375
Uncalled4,0.5715083798882682,0.9990234375
Uncalled4,0.5718278367803242,0.9990234375
Uncalled4,0.5721476510067114,0.9990234375
Uncalled4,0.5724678231673195,0.9990234375
Uncalled4,0.5727883538633819,0.9990234375
Uncalled4,0.573109243697479,0.9990234375
Uncalled4,0.5734304932735426,0.9990234375
Uncalled4,0.5737521031968592,0.9990234375
Uncalled4,0.5740740740740741,0.9990234375
Uncalled4,0.5743964065131948,0.9990234375
Uncalled4,0.5747191011235955,0.9990234375
Uncalled4,0.5750421585160203,0.9990234375
Uncalled4,0.5753655793025871,0.9990234375
Uncalled4,0.5756893640967924,0.9990234375
Uncalled4,0.5760135135135135,0.9990234375
Uncalled4,0.5763380281690141,0.9990234375
Uncalled4,0.576662908680947,0.9990234375
Uncalled4,0.5769881556683587,0.9990234375
Uncalled4,0.577313769751693,0.9990234375
Uncalled4,0.577639751552795,0.9990234375
Uncalled4,0.5779661016949152,0.9990234375
Uncalled4,0.5782928208027134,0.9990234375
Uncalled4,0.5786199095022625,0.9990234375
Uncalled4,0.5789473684210527,0.9990234375
Uncalled4,0.5792751981879954,0.9990234375
Uncalled4,0.5796033994334278,0.9990234375
Uncalled4,0.5799319727891157,0.9990234375
Uncalled4,0.5802609188882587,0.9990234375
Uncalled4,0.5805902383654937,0.9990234375
Uncalled4,0.5809199318568995,0.9990234375
Uncalled4,0.58125,0.9990234375
Uncalled4,0.5815804434337691,0.9990234375
Uncalled4,0.5819112627986348,0.9990234375
Uncalled4,0.5822424587364826,0.9990234375
Uncalled4,0.5825740318906606,0.9990234375
Uncalled4,0.582905982905983,0.9990234375
Uncalled4,0.5832383124287344,0.9990234375
Uncalled4,0.5835710211066742,0.9990234375
Uncalled4,0.583904109589041,0.9990234375
Uncalled4,0.5842375785265562,0.9990234375
Uncalled4,0.5845714285714285,0.9990234375
Uncalled4,0.5849056603773585,0.9990234375
Uncalled4,0.5852402745995423,0.9990234375
Uncalled4,0.5855752718946766,0.9990234375
Uncalled4,0.5859106529209622,0.9990234375
Uncalled4,0.5862464183381089,0.9990234375
Uncalled4,0.5865825688073395,0.9990234375
Uncalled4,0.5869191049913941,0.9990234375
Uncalled4,0.587256027554535,0.9990234375
Uncalled4,0.5875933371625502,0.9990234375
Uncalled4,0.5879310344827586,0.9990234375
Uncalled4,0.5882691201840138,0.9990234375
Uncalled4,0.5886075949367089,0.9990234375
Uncalled4,0.5889464594127807,0.9990234375
Uncalled4,0.5892857142857143,0.9990234375
Uncalled4,0.5896253602305476,0.9990234375
Uncalled4,0.5899653979238755,0.9990234375
Uncalled4,0.5903058280438546,0.9990234375
Uncalled4,0.5906466512702079,0.9990234375
Uncalled4,0.5909878682842288,0.9990234375
Uncalled4,0.5913294797687861,0.9990234375
Uncalled4,0.5916714864083286,0.9990234375
Uncalled4,0.5920138888888888,0.9990234375
Uncalled4,0.5923566878980892,0.9990234375
Uncalled4,0.5926998841251448,0.9990234375
Uncalled4,0.5930434782608696,0.9990234375
Uncalled4,0.5933874709976799,0.9990234375
Uncalled4,0.5937318630295996,0.9990234375
Uncalled4,0.5940766550522648,0.9990234375
Uncalled4,0.5944218477629285,0.9990234375
Uncalled4,0.5947674418604652,0.9990234375
Uncalled4,0.5951134380453752,0.9990234375
Uncalled4,0.5954598370197904,0.9990234375
Uncalled4,0.5958066394874781,0.9990234375
Uncalled4,0.5961538461538461,0.9990234375
Uncalled4,0.5965014577259475,0.9990234375
Uncalled4,0.5968494749124854,0.9990234375
Uncalled4,0.5971978984238179,0.9990234375
Uncalled4,0.5975467289719626,0.9990234375
Uncalled4,0.597895967270602,0.9990234375
Uncalled4,0.5982456140350877,0.9990234375
Uncalled4,0.5985956699824458,0.9990234375
Uncalled4,0.5989461358313818,0.9990234375
Uncalled4,0.5992970123022847,0.9990234375
Uncalled4,0.5996483001172332,0.9990234375
Uncalled4,0.6,0.9990234375
Uncalled4,0.6003521126760564,0.9990234375
Uncalled4,0.6007046388725779,0.9990234375
Uncalled4,0.6010575793184488,0.9990234375
Uncalled4,0.6014109347442681,0.9990234375
Uncalled4,0.601764705882353,0.9990234375
Uncalled4,0.6021188934667452,0.9990234375
Uncalled4,0.6024734982332155,0.9990234375
Uncalled4,0.6028285209192693,0.9990234375
Uncalled4,0.6031839622641509,0.9990234375
Uncalled4,0.6035398230088496,0.9990234375
Uncalled4,0.6038961038961039,0.9990234375
Uncalled4,0.6042528056704075,0.9990234375
Uncalled4,0.6046099290780141,0.9990234375
Uncalled4,0.6049674748669427,0.9990234375
Uncalled4,0.6053254437869823,0.9990234375
Uncalled4,0.605683836589698,0.9990234375
Uncalled4,0.606042654028436,0.9990234375
Uncalled4,0.6064018968583283,0.9990234375
Uncalled4,0.6067615658362989,0.9990234375
Uncalled4,0.6071216617210683,0.9990234375
Uncalled4,0.6074821852731591,0.9990234375
Uncalled4,0.6078431372549019,0.9990234375
Uncalled4,0.60820451843044,0.9990234375
Uncalled4,0.6085663295657346,0.9990234375
Uncalled4,0.6089285714285714,0.9990234375
Uncalled4,0.6092912447885647,0.9990234375
Uncalled4,0.6096543504171633,0.9990234375
Uncalled4,0.6100178890876565,0.9990234375
Uncalled4,0.610381861575179,0.9990234375
Uncalled4,0.6107462686567164,0.9990234375
Uncalled4,0.6111111111111112,0.9990234375
Uncalled4,0.6114763897190676,0.9990234375
Uncalled4,0.6118421052631579,0.9990234375
Uncalled4,0.6122082585278277,0.9990234375
Uncalled4,0.6125748502994012,0.9990234375
Uncalled4,0.6129418813660875,0.9990234375
Uncalled4,0.6133093525179856,0.9990234375
Uncalled4,0.6136772645470906,0.9990234375
Uncalled4,0.614045618247299,0.9990234375
Uncalled4,0.6144144144144145,0.9990234375
Uncalled4,0.6147836538461539,0.9990234375
Uncalled4,0.6151533373421527,0.9990234375
Uncalled4,0.6155234657039711,0.9990234375
Uncalled4,0.6158940397350994,0.9990234375
Uncalled4,0.6162650602409638,0.9990234375
Uncalled4,0.6166365280289331,0.9990234375
Uncalled4,0.6170084439083233,0.9990234375
Uncalled4,0.6173808086904043,0.9990234375
Uncalled4,0.6177536231884058,0.9990234375
Uncalled4,0.6181268882175227,0.9990234375
Uncalled4,0.6185006045949214,0.9990234375
Uncalled4,0.6188747731397459,0.9990234375
Uncalled4,0.6192493946731235,0.9990234375
Uncalled4,0.6196244700181708,0.9990234375
Uncalled4,0.62,0.9990234375
Uncalled4,0.6203759854457247,0.9990234375
Uncalled4,0.620752427184466,0.9990234375
Uncalled4,0.6211293260473588,0.9990234375
Uncalled4,0.6215066828675577,0.9990234375
Uncalled4,0.6218844984802432,0.9990234375
Uncalled4,0.6222627737226277,0.9990234375
Uncalled4,0.6226415094339622,0.9990234375
Uncalled4,0.623020706455542,0.9990234375
Uncalled4,0.623400365630713,0.9990234375
Uncalled4,0.623780487804878,0.9990234375
Uncalled4,0.6241610738255033,0.9990234375
Uncalled4,0.6245421245421245,0.9990234375
Uncalled4,0.6249236408063531,0.9990234375
Uncalled4,0.6253056234718827,0.9990234375
Uncalled4,0.6256880733944954,0.9990234375
Uncalled4,0.6260709914320686,0.9990234375
Uncalled4,0.6264543784445805,0.9990234375
Uncalled4,0.6268382352941176,0.9990234375
Uncalled4,0.6272225628448804,0.9990234375
Uncalled4,0.6276073619631902,0.9990234375
Uncalled4,0.6279926335174953,0.9990234375
Uncalled4,0.6283783783783784,0.9990234375
Uncalled4,0.6287645974185617,0.9990234375
Uncalled4,0.6291512915129152,0.9990234375
Uncalled4,0.6295384615384615,0.9990234375
Uncalled4,0.6299261083743842,0.9990234375
Uncalled4,0.6303142329020333,0.9990234375
Uncalled4,0.6307028360049322,0.9990234375
Uncalled4,0.6310919185687847,0.9990234375
Uncalled4,0.6314814814814815,0.9990234375
Uncalled4,0.6318715256331069,0.9990234375
Uncalled4,0.6322620519159456,0.9990234375
Uncalled4,0.6326530612244898,0.9990234375
Uncalled4,0.6330445544554455,0.9990234375
Uncalled4,0.6334365325077399,0.9990234375
Uncalled4,0.6338289962825279,0.9990234375
Uncalled4,0.634221946683199,0.9990234375
Uncalled4,0.6346153846153846,0.9990234375
Uncalled4,0.6350093109869647,0.9990234375
Uncalled4,0.6354037267080745,0.9990234375
Uncalled4,0.6357986326911125,0.9990234375
Uncalled4,0.6361940298507462,0.9990234375
Uncalled4,0.6365899191039204,0.9990234375
Uncalled4,0.636986301369863,0.9990234375
Uncalled4,0.6373831775700934,0.9990234375
Uncalled4,0.6377805486284289,0.9990234375
Uncalled4,0.6381784154709919,0.9990234375
Uncalled4,0.6385767790262172,0.9990234375
Uncalled4,0.6389756402248594,0.9990234375
Uncalled4,0.639375,0.9990234375
Uncalled4,0.6397748592870544,0.9990234375
Uncalled4,0.6401752190237797,0.9990234375
Uncalled4,0.6405760801502818,0.9990234375
Uncalled4,0.6409774436090225,0.9990234375
Uncalled4,0.6413793103448275,0.9990234375
Uncalled4,0.6417816813048933,0.9990234375
Uncalled4,0.6421845574387948,0.9990234375
Uncalled4,0.6425879396984925,0.9990234375
Uncalled4,0.6429918290383406,0.9990234375
Uncalled4,0.6433962264150943,0.9990234375
Uncalled4,0.643801132787917,0.9990234375
Uncalled4,0.6442065491183879,0.9990234375
Uncalled4,0.6446124763705104,0.9990234375
Uncalled4,0.6450189155107188,0.9990234375
Uncalled4,0.6454258675078864,0.9990234375
Uncalled4,0.6458333333333334,0.9990234375
Uncalled4,0.6462413139608338,0.9990234375
Uncalled4,0.6466498103666245,0.9990234375
Uncalled4,0.6470588235294118,0.9990234375
Uncalled4,0.6474683544303798,0.9990234375
Uncalled4,0.6478784040531982,0.9990234375
Uncalled4,0.6482889733840305,0.9990234375
Uncalled4,0.6487000634115409,0.9990234375
Uncalled4,0.6491116751269036,0.9990234375
Uncalled4,0.6495238095238095,0.9990234375
Uncalled4,0.6499364675984752,0.9990234375
Uncalled4,0.6503496503496503,0.9990234375
Uncalled4,0.6507633587786259,0.9990234375
Uncalled4,0.6511775938892426,0.9990234375
Uncalled4,0.6515923566878981,0.9990234375
Uncalled4,0.6520076481835564,0.9990234375
Uncalled4,0.6524234693877551,0.9990234375
Uncalled4,0.6528398213146139,0.9990234375
Uncalled4,0.6532567049808429,0.9990234375
Uncalled4,0.6536741214057508,0.9990234375
Uncalled4,0.6540920716112532,0.9990234375
Uncalled4,0.654510556621881,0.9990234375
Uncalled4,0.6549295774647887,0.9990234375
Uncalled4,0.655349135169763,0.9990234375
Uncalled4,0.6557692307692308,0.9990234375
Uncalled4,0.6561898652982682,0.9990234375
Uncalled4,0.6566110397946084,0.9990234375
Uncalled4,0.6570327552986512,0.9990234375
Uncalled4,0.6574550128534704,0.9990234375
Uncalled4,0.6578778135048231,0.9990234375
Uncalled4,0.6576576576576577,0.998046875
Uncalled4,0.6580811332904056,0.998046875
Uncalled4,0.6585051546391752,0.998046875
Uncalled4,0.65892972275951,0.998046875
Uncalled4,0.6593548387096774,0.998046875
Uncalled4,0.6597805035506779,0.998046875
Uncalled4,0.6602067183462532,0.998046875
Uncalled4,0.6606334841628959,0.998046875
Uncalled4,0.6610608020698577,0.998046875
