region,region_folder,data_group,dataset_id,year,unit,annual_change,annual_error,n_segments
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2000,mwe,0.20350000000000001,0.5032856797302333,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2001,mwe,-0.12100000000000001,0.5032856797302333,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2002,mwe,-0.02604166666666665,0.49514157699824884,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2003,mwe,-0.0734166666666666,0.4147089749805526,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2004,mwe,-0.08974999999999997,0.4147089749805526,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2005,mwe,0.01266666666666666,0.41403225852400416,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2006,mwe,-0.555,0.4078912914246795,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2007,mwe,-0.45775,0.4077147346472627,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2008,mwe,-0.32566666666666666,0.4060364073673039,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2009,mwe,0.4676666666666667,0.4052628282251908,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2010,mwe,0.10799999999999994,0.4052628282251908,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2011,mwe,-0.03116666666666667,0.4052628282251908,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2012,mwe,-0.23475000000000001,0.4052628282251908,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2013,mwe,-0.07258333333333336,0.4052628282251908,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2014,mwe,-0.030833333333333376,0.40528979218696964,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2015,mwe,-0.06941666666666665,0.4055323871651263,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2016,mwe,0.01366666666666666,0.4055323871651263,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2017,mwe,-0.16624999999999995,0.4055323871651263,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2018,mwe,0.12866666666666668,0.4055323871651263,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2019,mwe,0.331375,0.4154105866238601,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2020,mwe,0.170375,0.49553092883611494,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2021,mwe,-0.35583333333333333,0.4884080541576508,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2022,mwe,-0.7,0.4178907898288082,2
south_asia_west,14_south_asia_west,glaciological,WGMS-beta_WGMS,2023,mwe,-0.09767083333333332,0.4104818910426924,2
south_asia_west,14_south_asia_west,gravimetry,Jacob_2012_dmdt_Jacob_et_al,2003,Gt,-1.0004210526315693,4.999578947368373,1
south_asia_west,14_south_asia_west,gravimetry,Jacob_2012_dmdt_Jacob_et_al,2004,Gt,-1.0004210526315693,4.999578947368373,1
south_asia_west,14_south_asia_west,gravimetry,Jacob_2012_dmdt_Jacob_et_al,2005,Gt,-1.0004210526315693,4.999578947368373,1
south_asia_west,14_south_asia_west,gravimetry,Jacob_2012_dmdt_Jacob_et_al,2006,Gt,-1.0004210526315693,4.999578947368373,1
south_asia_west,14_south_asia_west,gravimetry,Jacob_2012_dmdt_Jacob_et_al,2007,Gt,-1.0004210526315693,4.999578947368373,1
south_asia_west,14_south_asia_west,gravimetry,Jacob_2012_dmdt_Jacob_et_al,2008,Gt,-1.0004210526315693,4.999578947368373,1
south_asia_west,14_south_asia_west,gravimetry,Jacob_2012_dmdt_Jacob_et_al,2009,Gt,-1.0004210526315693,4.999578947368373,1
south_asia_west,14_south_asia_west,gravimetry,Jacob_2012_dmdt_Jacob_et_al,2010,Gt,-0.9170526315790144,4.5829473684213875,1
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2002,Gt,-149.2083870967609,85.43302562970779,9
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2003,Gt,66.94989343530742,118.56156224849614,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2004,Gt,-7.784621960755942,127.79049383665178,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2005,Gt,18.444728525428822,98.53096238160713,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2006,Gt,-11.99064516127953,97.29101769106848,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2007,Gt,-97.98026347925965,88.7093939699155,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2008,Gt,13.965915331327267,94.33761727916381,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2009,Gt,32.03789653501141,112.68122417138908,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2010,Gt,25.571847507344685,117.78036270540434,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2011,Gt,-53.56079895459905,111.71469537850352,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2012,Gt,-7.821107488453466,164.49752557824112,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2013,Gt,-31.817790526552656,94.0450931376027,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2014,Gt,51.617661691372206,71.93273404830431,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2015,Gt,-3.437780290710947,128.39347848917282,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2016,Gt,-84.33025072085206,90.52192504124879,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2017,Gt,121.56208540275732,91.77390266173673,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2018,Gt,-109.02580210416967,58.65239759610583,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2019,Gt,4.663233493040991,93.28713173453026,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2020,Gt,-55.92598183456144,97.76650267685137,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2021,Gt,1.6324257608642494,101.2383561510155,12
south_asia_west,14_south_asia_west,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,2022,Gt,-58.22225806449916,107.04529089828648,11
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2002,Gt,-177.272438279862,104.48676315027599,10
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2003,Gt,30.605099372641007,89.12609168755476,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2004,Gt,55.8242382386661,100.65639646496513,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2005,Gt,-70.55225357403012,80.00077990089723,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2006,Gt,41.22682672629,80.1270974149664,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2007,Gt,-70.308426963806,78.83892691848223,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2008,Gt,22.043389291951,78.58213239011707,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2009,Gt,8.512863298277026,80.8477268347884,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2010,Gt,-32.28940647473101,79.62012290320533,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2011,Gt,17.451494190190964,63.05076416011743,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2012,Gt,2.0633243553310194,63.02287167895583,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2013,Gt,-66.029511249275,50.93248697685621,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2014,Gt,88.80004389393397,51.94541034838208,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2015,Gt,-7.20432818415253,65.23668644282769,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2016,Gt,-78.30569109861338,43.23849874444323,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2017,Gt,106.42536950841244,49.00267633185882,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2018,Gt,-63.0041680731905,34.494817373517925,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2019,Gt,-1.0078846398500065,63.07515223090938,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2020,Gt,-26.919306681308,63.79253539591879,12
south_asia_west,14_south_asia_west,gravimetry,Wouters_Wouters_et_al,2021,Gt,-25.486340718628004,56.75093648729342,10
south_asia_east,15_south_asia_east,altimetry,Jakob_Gourmelen_Jakob_et_al,2011,m,-0.3190292979031934,1.7448971346927047,12
south_asia_east,15_south_asia_east,altimetry,Jakob_Gourmelen_Jakob_et_al,2012,m,-1.9158073219848415,1.784727005885078,12
south_asia_east,15_south_asia_east,altimetry,Jakob_Gourmelen_Jakob_et_al,2013,m,1.244717825021442,1.7674172330696405,12
south_asia_east,15_south_asia_east,altimetry,Jakob_Gourmelen_Jakob_et_al,2014,m,-1.7088036138680573,1.7258201717715593,12
south_asia_east,15_south_asia_east,altimetry,Jakob_Gourmelen_Jakob_et_al,2015,m,0.6623628891516367,1.8525015929902164,12
south_asia_east,15_south_asia_east,altimetry,Jakob_Gourmelen_Jakob_et_al,2016,m,-1.1282796309483971,1.866758623306162,12
south_asia_east,15_south_asia_east,altimetry,Jakob_Gourmelen_Jakob_et_al,2017,m,-1.8074620956347016,2.4434214973836483,12
south_asia_east,15_south_asia_east,altimetry,Jakob_Gourmelen_Jakob_et_al,2018,m,0.41740476989990366,2.3173769177243204,12
south_asia_east,15_south_asia_east,altimetry,Jakob_Gourmelen_Jakob_et_al,2019,m,1.599062365266208,1.2200879922816223,4
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2000,m,-0.4612391304348174,0.09631304347826813,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2001,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2002,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2003,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2004,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2005,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2006,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2007,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2008,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2009,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2010,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2011,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2012,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2013,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2014,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2015,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2016,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2017,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2018,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2019,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2020,m,-0.5031699604743046,0.10506877470355655,1
south_asia_east,15_south_asia_east,altimetry,Ke_Ke_et_al,2021,m,-0.08386166007908892,0.017511462450600722,1
south_asia_east,15_south_asia_east,altimetry,Treichler_ICESat_Treichler_et_al,2003,m,-0.09006089341670463,0.06150776166476797,1
south_asia_east,15_south_asia_east,altimetry,Treichler_ICESat_Treichler_et_al,2004,m,-0.5403653604999821,0.36904656998844,1
south_asia_east,15_south_asia_east,altimetry,Treichler_ICESat_Treichler_et_al,2005,m,-0.5403653604999821,0.36904656998844,1
south_asia_east,15_south_asia_east,altimetry,Treichler_ICESat_Treichler_et_al,2006,m,-0.5403653604999821,0.36904656998844,1
south_asia_east,15_south_asia_east,altimetry,Treichler_ICESat_Treichler_et_al,2007,m,-0.5403653604999821,0.36904656998844,1
south_asia_east,15_south_asia_east,altimetry,Treichler_ICESat_Treichler_et_al,2008,m,-0.45030446708327737,0.30753880832367203,1
south_asia_east,15_south_asia_east,altimetry,Treichler_snowfall_Treichler_et_al,2003,m,-0.11427318247277297,0.05185257024068058,1
south_asia_east,15_south_asia_east,altimetry,Treichler_snowfall_Treichler_et_al,2004,m,-0.685639094836326,0.311115421443942,1
south_asia_east,15_south_asia_east,altimetry,Treichler_snowfall_Treichler_et_al,2005,m,-0.685639094836326,0.311115421443942,1
south_asia_east,15_south_asia_east,altimetry,Treichler_snowfall_Treichler_et_al,2006,m,-0.685639094836326,0.311115421443942,1
south_asia_east,15_south_asia_east,altimetry,Treichler_snowfall_Treichler_et_al,2007,m,-0.685639094836326,0.311115421443942,1
south_asia_east,15_south_asia_east,altimetry,Treichler_snowfall_Treichler_et_al,2008,m,-0.571365912363553,0.2592628512032614,1
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2000,mwe,-0.3036488137453888,0.16458236574804916,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2001,mwe,-0.6273891026279776,0.16457159493714046,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2002,mwe,-0.43980631265873293,0.16446635512586635,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2003,mwe,-0.2306186539007658,0.16352797803523295,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2004,mwe,-0.4153556898449715,0.1634826012206569,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2005,mwe,-0.45605987029518574,0.16298195970044815,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2006,mwe,-0.7212373953355242,0.15913264632247032,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2007,mwe,-0.48233334187262766,0.15862393489531182,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2008,mwe,-0.41800082580693493,0.15126151074333433,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2009,mwe,-0.3718112351839109,0.15061121453008805,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2010,mwe,-0.3913757132542065,0.14650207694574865,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2011,mwe,-0.18032559865975756,0.14381055637992315,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2012,mwe,-0.6300706572936586,0.1432557994364428,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2013,mwe,-0.18686905090849423,0.14189922484426465,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2014,mwe,-0.5316699393918157,0.14186490079196776,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2015,mwe,-0.4061723488857837,0.1418303378381503,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2016,mwe,-0.39560056232609186,0.14079730906661428,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2017,mwe,-0.880319641015672,0.1398201109850721,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2018,mwe,-0.8985586556246903,0.14056002451487778,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2019,mwe,-0.6559338009418281,0.140839138597693,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2020,mwe,-0.3501450362982532,0.14088298091756948,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2021,mwe,-0.31048438990242727,0.1413665388757918,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2022,mwe,-1.1061301214568962,0.1442161515517454,2
south_asia_east,15_south_asia_east,combined,DUS-combined_Dussaillant_et_al,2023,mwe,-1.1266118493576833,0.14426482879342983,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2000,mwe,-0.216825,0.15172096097771065,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2001,mwe,-0.5441499999999999,0.17195386009043243,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2002,mwe,-0.735,0.24954592763657757,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2003,mwe,-1.5357499999999997,0.4830405320726202,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2004,mwe,-1.0909250000000001,0.5035316189178193,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2005,mwe,-0.324525,0.17132230225513548,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2006,mwe,-0.791125,0.19871324345649435,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2007,mwe,-0.2727,0.32920681189793144,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2008,mwe,-0.32915,0.1656791420939884,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2009,mwe,-0.502725,0.16771294300083103,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2010,mwe,-0.10932499999999998,0.11914388622585718,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2011,mwe,0.08497500000000005,0.1345103922565093,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2012,mwe,-0.615925,0.12449339841935395,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2013,mwe,-0.225325,0.17713704087513713,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2014,mwe,-0.422975,0.1770091752565386,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2015,mwe,-0.258525,0.15109865982198517,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2016,mwe,-0.36452500000000004,0.1548568532548689,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2017,mwe,-0.43737499999999996,0.15518261218641732,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2018,mwe,-0.6245499999999999,0.15790255301925932,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2019,mwe,-0.47965,0.20151517467674737,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2020,mwe,-0.332,0.261702674804825,2
south_asia_east,15_south_asia_east,combined,Huss_Huss_et_al,2021,mwe,-0.045375,0.387,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2000,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2001,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2002,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2003,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2004,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2005,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2006,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2007,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2008,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2009,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2010,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2011,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2012,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2013,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2014,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2015,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,combined,Miles2021_Miles_et_al,2016,mwe,-0.47000000000000003,0.09,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2000,m,-0.1560416666666312,0.03520833333332533,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2001,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2002,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2003,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2004,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2005,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2006,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2007,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2008,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2009,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2010,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2011,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2012,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2013,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2014,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2015,m,-0.468125,0.105625,1
south_asia_east,15_south_asia_east,demdiff,Brun_et_al_2017_Brun_et_al,2016,m,-0.3120833333333688,0.07041666666667468,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2000,m,-0.462,0.15600000000000003,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2001,m,-0.462,0.15600000000000003,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2002,m,-0.462,0.15600000000000003,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2003,m,-0.462,0.15600000000000003,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2004,m,-0.462,0.15600000000000003,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2005,m,-0.533,0.134,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2006,m,-0.533,0.134,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2007,m,-0.533,0.134,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2008,m,-0.533,0.134,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2009,m,-0.533,0.134,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2010,m,-0.5910000000000001,0.136,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2011,m,-0.5910000000000001,0.136,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2012,m,-0.5910000000000001,0.136,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2013,m,-0.5910000000000001,0.136,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2014,m,-0.5910000000000001,0.136,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2015,m,-0.665,0.168,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2016,m,-0.665,0.168,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2017,m,-0.665,0.168,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2018,m,-0.665,0.168,1
south_asia_east,15_south_asia_east,demdiff,ETH_Hugonnet_et_al,2019,m,-0.665,0.168,1
south_asia_east,15_south_asia_east,demdiff,MountCryo_King_et_al,2000,m,-0.31847826086953784,0.03315217391304063,1
south_asia_east,15_south_asia_east,demdiff,MountCryo_King_et_al,2001,m,-0.38217391304348014,0.039782608695652366,1
south_asia_east,15_south_asia_east,demdiff,MountCryo_King_et_al,2002,m,-0.38217391304348014,0.039782608695652366,1
south_asia_east,15_south_asia_east,demdiff,MountCryo_King_et_al,2003,m,-0.38217391304348014,0.039782608695652366,1
south_asia_east,15_south_asia_east,demdiff,MountCryo_King_et_al,2004,m,-0.38217391304348014,0.039782608695652366,1
south_asia_east,15_south_asia_east,demdiff,MountCryo_King_et_al,2005,m,-0.38217391304348014,0.039782608695652366,1
south_asia_east,15_south_asia_east,demdiff,MountCryo_King_et_al,2006,m,-0.38217391304348014,0.039782608695652366,1
south_asia_east,15_south_asia_east,demdiff,MountCryo_King_et_al,2007,m,-0.38217391304348014,0.039782608695652366,1
south_asia_east,15_south_asia_east,demdiff,MountCryo_King_et_al,2008,m,-0.38217391304348014,0.039782608695652366,1
south_asia_east,15_south_asia_east,demdiff,MountCryo_King_et_al,2009,m,-0.38217391304348014,0.039782608695652366,1
