region,year,altimetry,gravimetry,demdiff_and_glaciological,method_count,spread_gt
svalbard,2005,-9.41755263064134,-9.498664153881878,-13.997089352668253,3,4.579536722026912
svalbard,2006,-0.5001103935509749,1.467182818777926,-7.12805185114733,3,8.595234669925256
svalbard,2007,-4.886201126839942,-8.473970225460638,-5.959080273486697,3,3.5877690986206963
svalbard,2008,10.801452393846686,13.090008963169431,3.852247579256496,3,9.237761383912936
svalbard,2009,-5.000035483188476,-5.077004270487787,-9.583714941156616,3,4.58367945796814
svalbard,2010,,0.1486149011004176,-1.3295453655805414,2,1.478160266680959
svalbard,2011,-11.898982962009317,-19.12713167092984,-21.56747361949273,3,9.668490657483414
svalbard,2012,6.775730564989558,4.880657822394519,-2.191254076194141,3,8.966984641183698
svalbard,2013,-35.91630990828496,-27.05909417279025,-24.16727348204907,3,11.74903642623589
svalbard,2014,-26.948594977021337,-18.921160608402545,-1.128918436200982,3,25.819676540820353
svalbard,2015,-2.231783034699389,-15.465807556694456,-15.904998099175517,3,13.673215064476128
svalbard,2016,-18.33092692715324,-28.660586249499342,-25.60312469101699,3,10.329659322346103
svalbard,2017,-23.14795274030666,-19.154295724673208,-12.649772900285797,3,10.498179840020864
svalbard,2018,-19.92857278092961,-20.27125344094244,-20.28823606967527,3,0.35966328874566145
svalbard,2019,-17.223008158682305,-21.711748425299422,-14.562219567769796,3,7.149528857529626
svalbard,2020,,-41.07001934002414,-45.50868853818853,2,4.438669198164391
svalbard,2021,,-2.144696365495701,-9.809030699420866,2,7.664334333925165
svalbard,2022,,-48.30767517784203,-38.873995128516384,2,9.433680049325645
svalbard,2023,,,-23.787782221666696,1,
western_canada_us,2000,,,12.353077923441012,1,
western_canada_us,2001,,,-10.674516847545156,1,
western_canada_us,2002,,,0.5712549844800465,1,
western_canada_us,2003,,,-13.25523661618067,1,
western_canada_us,2004,,,-17.351325944454565,1,
western_canada_us,2005,,,-23.84580978219583,1,
western_canada_us,2006,,,-13.225239994095327,1,
western_canada_us,2007,,,1.4619629279303925,1,
western_canada_us,2008,,,3.147094566926587,1,
western_canada_us,2009,,,-13.227292408967555,1,
western_canada_us,2010,,,1.9546023462665985,1,
western_canada_us,2011,,,10.418151115591666,1,
western_canada_us,2012,,,4.966168364660279,1,
western_canada_us,2013,-16.119132748685338,,-20.70989672517847,2,4.5907639764931325
western_canada_us,2014,-12.829704250929828,,-17.420468227422962,2,4.590763976493134
western_canada_us,2015,-28.85161368349231,,-30.064902062780888,2,1.2132883792885778
western_canada_us,2016,-10.118336355746488,,-11.331624735035076,2,1.2132883792885885
western_canada_us,2017,-2.7257301476898617,,-3.9390185269784506,2,1.213288379288589
western_canada_us,2018,-6.791470114319749,,-8.004758493608337,2,1.2132883792885885
western_canada_us,2019,-17.371487189643567,,-19.250179279725614,2,1.8786920900820476
western_canada_us,2020,-6.146040870513625,,-8.783928170408513,2,2.6378872998948886
western_canada_us,2021,-20.18515937216175,,-23.4884503828501,2,3.3032910106883513
western_canada_us,2022,-8.059078989267983,,-11.865293659985294,2,3.8062146707173117
western_canada_us,2023,,,-36.94414470546004,1,
